tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
371880,note_off,0,0,1,,,,,,,,,1,,,87,0
371880,control_change,360,0,1,,,,,,,64,0,1,,,,
371880,control_change,600,0,3,,,,,,,64,0,3,,,,
371880,note_off,0,0,2,,,,,,,,,2,,,75,0
372000,note_on,120,0,2,,,,,,,,,2,,,83,101
372000,note_on,0,0,3,,,,,,,,,3,,,92,101
372000,note_on,120,0,3,,,,,,,,,3,,,87,101
372000,note_on,960,0,4,,,,,,,,,4,,,56,101
372000,note_on,0,0,4,,,,,,,,,4,,,59,101
372000,note_on,0,0,5,,,,,,,,,5,,,51,101
372000,note_on,480,0,5,,,,,,,,,5,,,63,101
372000,note_on,120,0,1,,,,,,,,,1,,,95,101
372240,set_tempo,1680,1,0,,,,,,312500,,,,,,,
372480,note_on,0,0,2,,,,,,,,,2,,,84,109
372480,note_off,480,0,2,,,,,,,,,2,,,83,0
372480,note_off,480,0,1,,,,,,,,,1,,,95,0
372480,note_on,0,0,1,,,,,,,,,1,,,96,109
372480,note_off,480,0,3,,,,,,,,,3,,,92,0
372480,note_off,0,0,3,,,,,,,,,3,,,87,0
372480,note_on,0,0,3,,,,,,,,,3,,,88,109
372480,note_on,0,0,3,,,,,,,,,3,,,92,109
372480,note_on,0,0,4,,,,,,,,,4,,,60,109
372480,set_tempo,240,1,0,,,,,,309278,,,,,,,
372480,note_on,0,0,4,,,,,,,,,4,,,54,109
372480,note_on,0,0,5,,,,,,,,,5,,,68,109
372480,note_on,0,0,5,,,,,,,,,5,,,56,109
372480,note_off,0,0,5,,,,,,,,,5,,,63,0
372480,note_off,480,0,5,,,,,,,,,5,,,51,0
372480,note_off,480,0,4,,,,,,,,,4,,,59,0
372480,note_off,0,0,4,,,,,,,,,4,,,56,0
372480,note_on,0,0,4,,,,,,,,,4,,,63,109
372960,note_on,480,0,5,,,,,,,,,5,,,42,98
372960,note_on,0,0,5,,,,,,,,,5,,,30,98
373200,note_off,0,0,4,,,,,,,,,4,,,63,0
373200,note_on,0,0,4,,,,,,,,,4,,,44,100
373200,note_on,0,0,5,,,,,,,,,5,,,54,100
373200,note_on,0,0,5,,,,,,,,,5,,,42,100
373200,note_off,0,0,4,,,,,,,,,4,,,60,0
373200,note_off,0,0,5,,,,,,,,,5,,,68,0
373200,note_off,0,0,5,,,,,,,,,5,,,56,0
373200,note_off,240,0,5,,,,,,,,,5,,,42,0
373200,note_off,720,0,4,,,,,,,,,4,,,54,0
373392,note_off,192,0,5,,,,,,,,,5,,,54,0
373392,note_off,0,0,5,,,,,,,,,5,,,42,0
373440,note_off,240,0,4,,,,,,,,,4,,,44,0
373440,note_on,0,0,4,,,,,,,,,4,,,44,102
373440,note_off,0,0,3,,,,,,,,,3,,,88,0
373440,note_off,960,0,1,,,,,,,,,1,,,96,0
373440,note_on,0,0,1,,,,,,,,,1,,,94,102
373440,note_off,960,0,3,,,,,,,,,3,,,92,0
373440,note_on,0,0,2,,,,,,,,,2,,,82,102
373440,note_off,960,0,2,,,,,,,,,2,,,84,0
373440,note_on,0,0,3,,,,,,,,,3,,,87,102
373440,note_off,48,0,5,,,,,,,,,5,,,30,0
373440,note_on,0,0,5,,,,,,,,,5,,,54,102
373440,note_on,0,0,5,,,,,,,,,5,,,42,102
373920,note_on,0,0,3,,,,,,,,,3,,,92,105
373920,note_off,480,0,4,,,,,,,,,4,,,44,0
373920,note_on,0,0,3,,,,,,,,,3,,,87,105
373920,note_off,480,0,3,,,,,,,,,3,,,87,0
373920,note_on,0,0,5,,,,,,,,,5,,,49,105
373920,note_off,480,0,1,,,,,,,,,1,,,94,0
373920,note_off,480,0,2,,,,,,,,,2,,,82,0
373920,note_off,480,0,5,,,,,,,,,5,,,54,0
373920,note_off,0,0,5,,,,,,,,,5,,,42,0
373920,note_on,0,0,5,,,,,,,,,5,,,61,105
373920,note_on,0,0,1,,,,,,,,,1,,,96,105
373920,note_on,0,0,2,,,,,,,,,2,,,84,105
374112,note_off,0,0,5,,,,,,,,,5,,,61,0
374112,note_off,192,0,5,,,,,,,,,5,,,49,0
374160,note_on,0,0,5,,,,,,,,,5,,,63,106
374160,note_on,48,0,5,,,,,,,,,5,,,51,106
374280,set_tempo,1800,1,0,,,,,,312500,,,,,,,
374352,note_off,192,0,5,,,,,,,,,5,,,63,0
374352,note_off,0,0,5,,,,,,,,,5,,,51,0
374400,set_tempo,120,1,0,,,,,,309278,,,,,,,
374400,note_on,48,0,5,,,,,,,,,5,,,65,112
374400,note_on,0,0,5,,,,,,,,,5,,,53,112
374400,note_off,0,0,3,,,,,,,,,3,,,87,0
374400,note_off,0,0,1,,,,,,,,,1,,,96,0
374400,note_on,0,0,1,,,,,,,,,1,,,97,112
374400,note_on,0,0,4,,,,,,,,,4,,,61,112
374400,note_on,480,0,4,,,,,,,,,4,,,56,112
374400,note_on,0,0,2,,,,,,,,,2,,,85,112
374400,note_off,0,0,2,,,,,,,,,2,,,84,0
374400,note_on,0,0,3,,,,,,,,,3,,,92,112
374400,control_change,480,0,3,,,,,,,64,127,3,,,,
374400,note_off,0,0,3,,,,,,,,,3,,,92,0
374400,control_change,480,0,1,,,,,,,64,127,1,,,,
374400,control_change,480,0,2,,,,,,,64,127,2,,,,
374880,note_off,0,0,4,,,,,,,,,4,,,56,0
374880,note_off,480,0,4,,,,,,,,,4,,,61,0
374880,note_on,0,0,5,,,,,,,,,5,,,29,102
374880,note_off,480,0,5,,,,,,,,,5,,,53,0
374880,note_off,0,0,5,,,,,,,,,5,,,65,0
374880,note_on,0,0,5,,,,,,,,,5,,,41,102
375120,note_off,720,0,1,,,,,,,,,1,,,97,0
375120,note_off,720,0,3,,,,,,,,,3,,,92,0
375120,note_off,720,0,2,,,,,,,,,2,,,85,0
375120,note_on,0,0,2,,,,,,,,,2,,,80,103
375120,note_on,0,0,1,,,,,,,,,1,,,92,103
375360,note_on,0,0,1,,,,,,,,,1,,,89,105
375360,note_on,0,0,2,,,,,,,,,2,,,77,105
375360,note_off,240,0,1,,,,,,,,,1,,,92,0
375360,note_off,240,0,2,,,,,,,,,2,,,80,0
375360,note_off,0,0,5,,,,,,,,,5,,,41,0
375360,note_off,480,0,5,,,,,,,,,5,,,29,0
375720,control_change,360,0,1,,,,,,,64,0,1,,,,
375720,note_off,0,0,1,,,,,,,,,1,,,89,0
375720,note_off,0,0,2,,,,,,,,,2,,,77,0
375720,control_change,360,0,2,,,,,,,64,0,2,,,,
375720,control_change,600,0,3,,,,,,,64,0,3,,,,
375840,note_on,120,0,1,,,,,,,,,1,,,97,111
375840,note_on,120,0,3,,,,,,,,,3,,,92,111
375840,note_on,0,0,4,,,,,,,,,4,,,61,111
375840,note_on,0,0,5,,,,,,,,,5,,,53,111
375840,note_on,480,0,5,,,,,,,,,5,,,65,111
375840,note_on,120,0,2,,,,,,,,,2,,,85,111
375840,note_on,960,0,4,,,,,,,,,4,,,56,111
376080,set_tempo,1680,1,0,,,,,,312500,,,,,,,
376320,note_off,480,0,5,,,,,,,,,5,,,53,0
376320,set_tempo,240,1,0,,,,,,309278,,,,,,,
376320,note_on,0,0,3,,,,,,,,,3,,,92,116
376320,note_off,0,0,5,,,,,,,,,5,,,65,0
376320,note_on,0,0,2,,,,,,,,,2,,,86,116
376320,note_on,0,0,3,,,,,,,,,3,,,95,116
376320,note_off,480,0,3,,,,,,,,,3,,,92,0
376320,note_on,0,0,5,,,,,,,,,5,,,65,116
376320,note_off,480,0,4,,,,,,,,,4,,,61,0
376320,note_off,480,0,2,,,,,,,,,2,,,85,0
376320,note_off,0,0,4,,,,,,,,,4,,,56,0
376320,note_off,480,0,1,,,,,,,,,1,,,97,0
376320,note_on,0,0,1,,,,,,,,,1,,,98,116
376320,note_on,0,0,4,,,,,,,,,4,,,71,116
376320,note_on,0,0,5,,,,,,,,,5,,,77,116
376320,note_on,0,0,4,,,,,,,,,4,,,68,116
376560,note_off,0,0,5,,,,,,,,,5,,,77,0
376560,note_on,0,0,5,,,,,,,,,5,,,59,103
376560,note_on,0,0,5,,,,,,,,,5,,,71,103
376560,note_off,240,0,4,,,,,,,,,4,,,68,0
376560,note_off,0,0,4,,,,,,,,,4,,,71,0
376560,note_off,240,0,5,,,,,,,,,5,,,65,0
376800,note_off,240,0,5,,,,,,,,,5,,,71,0
376800,note_off,0,0,5,,,,,,,,,5,,,59,0
376800,note_on,0,0,5,,,,,,,,,5,,,56,105
376800,note_on,0,0,5,,,,,,,,,5,,,68,105
377040,note_on,0,0,5,,,,,,,,,5,,,53,107
377040,note_off,240,0,5,,,,,,,,,5,,,68,0
377040,note_off,0,0,5,,,,,,,,,5,,,56,0
377040,note_on,0,0,5,,,,,,,,,5,,,65,107
377280,note_on,0,0,5,,,,,,,,,5,,,62,109
377280,note_off,240,0,5,,,,,,,,,5,,,53,0
377280,note_on,0,0,5,,,,,,,,,5,,,50,109
377280,note_off,0,0,5,,,,,,,,,5,,,65,0
377280,note_off,0,0,3,,,,,,,,,3,,,95,0
377280,note_off,960,0,3,,,,,,,,,3,,,92,0
377280,note_on,0,0,1,,,,,,,,,1,,,96,109
377280,note_on,0,0,3,,,,,,,,,3,,,92,109
377280,note_off,960,0,2,,,,,,,,,2,,,86,0
377280,note_on,0,0,2,,,,,,,,,2,,,84,109
377280,note_off,960,0,1,,,,,,,,,1,,,98,0
377280,note_on,0,0,3,,,,,,,,,3,,,95,109
377520,note_off,240,0,5,,,,,,,,,5,,,50,0
377520,note_off,0,0,5,,,,,,,,,5,,,62,0
377520,note_on,0,0,5,,,,,,,,,5,,,47,112
377520,note_on,0,0,5,,,,,,,,,5,,,59,112
377760,note_on,0,0,2,,,,,,,,,2,,,86,114
377760,note_off,480,0,2,,,,,,,,,2,,,84,0
377760,note_on,0,0,3,,,,,,,,,3,,,92,114
377760,note_on,0,0,5,,,,,,,,,5,,,44,114
377760,note_off,480,0,3,,,,,,,,,3,,,95,0
377760,note_off,480,0,1,,,,,,,,,1,,,96,0
377760,note_on,0,0,1,,,,,,,,,1,,,98,114
377760,note_off,240,0,5,,,,,,,,,5,,,59,0
377760,note_off,0,0,5,,,,,,,,,5,,,47,0
377760,note_on,0,0,3,,,,,,,,,3,,,95,114
377760,note_off,0,0,3,,,,,,,,,3,,,92,0
377760,note_on,0,0,5,,,,,,,,,5,,,56,114
378000,note_on,0,0,5,,,,,,,,,5,,,41,116
378000,note_on,0,0,5,,,,,,,,,5,,,53,116
378000,note_off,0,0,5,,,,,,,,,5,,,44,0
378000,note_off,240,0,5,,,,,,,,,5,,,56,0
378000,set_tempo,1680,1,0,,,,,,315789,,,,,,,
378120,control_change,120,0,5,,,,,,,64,0,5,,,,
378240,note_on,0,0,3,,,,,,,,,3,,,93,120
378240,note_on,0,0,4,,,,,,,,,4,,,57,120
378240,note_off,480,0,3,,,,,,,,,3,,,95,0
378240,note_off,0,0,3,,,,,,,,,3,,,92,0
378240,control_change,480,0,1,,,,,,,64,0,1,,,,
378240,note_on,0,0,3,,,,,,,,,3,,,96,120
378240,note_off,0,0,1,,,,,,,,,1,,,98,0
378240,note_on,0,0,1,,,,,,,,,1,,,101,120
378240,note_on,0,0,2,,,,,,,,,2,,,89,120
378240,note_on,0,0,4,,,,,,,,,4,,,48,120
378240,note_off,480,0,2,,,,,,,,,2,,,86,0
378240,note_on,0,0,4,,,,,,,,,4,,,51,120
378240,note_on,1680,0,4,,,,,,,,,4,,,45,120
378240,note_off,0,0,5,,,,,,,,,5,,,53,0
378240,control_change,120,0,5,,,,,,,64,0,5,,,,
378240,note_off,0,0,5,,,,,,,,,5,,,41,0
378240,note_on,0,0,5,,,,,,,,,5,,,54,120
378240,note_on,0,0,5,,,,,,,,,5,,,42,120
378345,set_tempo,345,1,0,,,,,,309278,,,,,,,
378432,note_off,192,0,2,,,,,,,,,2,,,89,0
378432,note_off,192,0,1,,,,,,,,,1,,,101,0
378432,note_off,192,0,3,,,,,,,,,3,,,96,0
378432,note_off,0,0,3,,,,,,,,,3,,,93,0
378480,note_on,48,0,1,,,,,,,,,1,,,100,120
378480,note_on,240,0,5,,,,,,,,,5,,,76,115
378480,note_on,48,0,2,,,,,,,,,2,,,88,120
378672,note_off,192,0,2,,,,,,,,,2,,,88,0
378672,note_off,192,0,5,,,,,,,,,5,,,76,0
378672,note_off,192,0,1,,,,,,,,,1,,,100,0
378720,note_on,48,0,5,,,,,,,,,5,,,72,112
378720,note_on,48,0,1,,,,,,,,,1,,,98,117
378720,note_on,48,0,2,,,,,,,,,2,,,84,117
378912,note_off,192,0,1,,,,,,,,,1,,,98,0
378912,note_off,192,0,2,,,,,,,,,2,,,84,0
378912,note_off,192,0,5,,,,,,,,,5,,,72,0
378960,note_on,48,0,2,,,,,,,,,2,,,81,114
378960,note_on,48,0,5,,,,,,,,,5,,,69,109
378960,note_on,48,0,1,,,,,,,,,1,,,93,114
379152,note_off,192,0,5,,,,,,,,,5,,,69,0
379152,note_off,192,0,2,,,,,,,,,2,,,81,0
379152,note_off,192,0,1,,,,,,,,,1,,,93,0
379200,note_on,48,0,1,,,,,,,,,1,,,90,111
379200,note_on,48,0,2,,,,,,,,,2,,,78,111
379200,note_on,48,0,5,,,,,,,,,5,,,66,106
379392,note_off,192,0,5,,,,,,,,,5,,,66,0
379392,note_off,192,0,1,,,,,,,,,1,,,90,0
379392,note_off,192,0,2,,,,,,,,,2,,,78,0
379440,note_on,48,0,1,,,,,,,,,1,,,87,108
379440,note_on,48,0,2,,,,,,,,,2,,,75,108
379440,note_on,48,0,5,,,,,,,,,5,,,63,103
379632,note_off,192,0,2,,,,,,,,,2,,,75,0
379632,note_off,192,0,1,,,,,,,,,1,,,87,0
379632,note_off,192,0,5,,,,,,,,,5,,,63,0
379680,note_on,48,0,2,,,,,,,,,2,,,72,104
379680,note_on,48,0,5,,,,,,,,,5,,,60,101
379680,note_on,48,0,1,,,,,,,,,1,,,84,104
379872,note_off,192,0,2,,,,,,,,,2,,,72,0
379872,note_off,192,0,5,,,,,,,,,5,,,60,0
379872,note_off,192,0,1,,,,,,,,,1,,,84,0
379905,note_off,1665,0,4,,,,,,,,,4,,,57,0
379920,note_on,48,0,2,,,,,,,,,2,,,69,101
379920,note_on,48,0,5,,,,,,,,,5,,,57,98
379920,note_on,48,0,1,,,,,,,,,1,,,81,101
380112,note_off,192,0,5,,,,,,,,,5,,,57,0
380112,note_off,192,0,1,,,,,,,,,1,,,81,0
380112,note_off,192,0,2,,,,,,,,,2,,,69,0
380155,note_off,43,0,5,,,,,,,,,5,,,42,0
380160,note_on,0,0,5,,,,,,,,,5,,,54,95
380160,note_off,0,0,4,,,,,,,,,4,,,45,0
380160,note_off,255,0,4,,,,,,,,,4,,,48,0
380160,note_on,48,0,2,,,,,,,,,2,,,66,98
380160,note_off,5,0,5,,,,,,,,,5,,,54,0
380160,note_on,48,0,1,,,,,,,,,1,,,78,98
380165,note_off,5,0,4,,,,,,,,,4,,,51,0
380352,note_off,192,0,2,,,,,,,,,2,,,66,0
380352,note_off,192,0,5,,,,,,,,,5,,,54,0
380352,note_off,192,0,1,,,,,,,,,1,,,78,0
380400,note_on,48,0,5,,,,,,,,,5,,,51,92
380400,note_on,48,0,2,,,,,,,,,2,,,63,95
380400,note_on,48,0,1,,,,,,,,,1,,,75,95
380592,note_off,192,0,1,,,,,,,,,1,,,75,0
380592,note_off,192,0,2,,,,,,,,,2,,,63,0
380592,note_off,192,0,5,,,,,,,,,5,,,51,0
380640,note_on,48,0,1,,,,,,,,,1,,,72,92
380640,note_on,48,0,5,,,,,,,,,5,,,48,89
380640,note_on,48,0,2,,,,,,,,,2,,,60,92
380832,note_off,192,0,1,,,,,,,,,1,,,72,0
380832,note_off,192,0,5,,,,,,,,,5,,,48,0
380832,note_off,192,0,2,,,,,,,,,2,,,60,0
380880,note_on,48,0,1,,,,,,,,,1,,,69,89
380880,note_on,48,0,2,,,,,,,,,2,,,57,89
380880,note_on,48,0,5,,,,,,,,,5,,,45,86
381072,note_off,192,0,5,,,,,,,,,5,,,45,0
381072,note_off,192,0,1,,,,,,,,,1,,,69,0
381072,note_off,192,0,2,,,,,,,,,2,,,57,0
381120,note_on,48,0,5,,,,,,,,,5,,,42,83
381120,note_on,48,0,1,,,,,,,,,1,,,66,86
381120,note_on,48,0,2,,,,,,,,,2,,,54,86
381312,note_off,192,0,5,,,,,,,,,5,,,42,0
381312,note_off,192,0,1,,,,,,,,,1,,,66,0
381312,note_off,192,0,2,,,,,,,,,2,,,54,0
381360,note_on,48,0,5,,,,,,,,,5,,,39,80
381360,note_on,48,0,2,,,,,,,,,2,,,51,83
381360,note_on,48,0,1,,,,,,,,,1,,,63,83
381552,note_off,192,0,5,,,,,,,,,5,,,39,0
381552,note_off,192,0,1,,,,,,,,,1,,,63,0
381552,note_off,192,0,2,,,,,,,,,2,,,51,0
381600,note_on,48,0,1,,,,,,,,,1,,,60,80
381600,note_on,48,0,5,,,,,,,,,5,,,36,77
381600,note_on,48,0,2,,,,,,,,,2,,,48,80
381615,set_tempo,3270,1,0,,,,,,312500,,,,,,,
381792,note_off,192,0,1,,,,,,,,,1,,,60,0
381792,note_off,192,0,5,,,,,,,,,5,,,36,0
381792,note_off,192,0,2,,,,,,,,,2,,,48,0
381840,set_tempo,225,1,0,,,,,,352941,,,,,,,
381840,control_change,0,0,5,,,,,,,64,0,5,,,,
381840,control_change,48,0,5,,,,,,,64,0,5,,,,
381840,note_on,48,0,2,,,,,,,,,2,,,42,74
381840,note_on,0,0,1,,,,,,,,,1,,,54,77
381840,note_on,0,0,5,,,,,,,,,5,,,30,74
381840,control_change,48,0,1,,,,,,,64,0,1,,,,
382032,note_off,192,0,2,,,,,,,,,2,,,42,0
382032,note_off,192,0,1,,,,,,,,,1,,,54,0
382032,note_off,192,0,5,,,,,,,,,5,,,30,0
382080,note_on,48,0,5,,,,,,,,,5,,,43,87
382080,note_on,48,0,1,,,,,,,,,1,,,60,87
382080,set_tempo,240,1,0,,,,,,309278,,,,,,,
382080,note_on,0,0,2,,,,,,,,,2,,,48,87
382080,note_on,48,0,2,,,,,,,,,2,,,55,87
382080,note_on,0,0,5,,,,,,,,,5,,,31,87
382800,note_on,720,0,1,,,,,,,,,1,,,63,81
383040,note_off,0,0,2,,,,,,,,,2,,,55,0
383040,note_off,960,0,2,,,,,,,,,2,,,48,0
383040,note_off,960,0,5,,,,,,,,,5,,,31,0
383040,note_off,0,0,5,,,,,,,,,5,,,43,0
383040,note_on,0,0,5,,,,,,,,,5,,,50,81
383040,note_off,0,0,1,,,,,,,,,1,,,60,0
383040,note_on,0,0,1,,,,,,,,,1,,,66,81
383040,note_off,240,0,1,,,,,,,,,1,,,63,0
383040,note_on,0,0,5,,,,,,,,,5,,,62,81
383280,note_off,240,0,1,,,,,,,,,1,,,66,0
383280,note_on,0,0,1,,,,,,,,,1,,,69,81
383520,note_off,240,0,1,,,,,,,,,1,,,69,0
383520,note_on,0,0,1,,,,,,,,,1,,,72,82
383760,note_on,0,0,5,,,,,,,,,5,,,63,82
383760,note_on,0,0,5,,,,,,,,,5,,,51,82
383760,note_off,720,0,5,,,,,,,,,5,,,62,0
383760,note_off,0,0,5,,,,,,,,,5,,,50,0
383760,note_off,240,0,1,,,,,,,,,1,,,72,0
383760,note_on,0,0,1,,,,,,,,,1,,,75,82
384000,note_off,0,0,5,,,,,,,,,5,,,63,0
384000,note_off,240,0,5,,,,,,,,,5,,,51,0
384000,note_off,240,0,1,,,,,,,,,1,,,75,0
384000,note_on,0,0,1,,,,,,,,,1,,,78,82
384240,note_on,240,0,5,,,,,,,,,5,,,31,83
384240,note_off,240,0,1,,,,,,,,,1,,,78,0
384240,note_on,0,0,1,,,,,,,,,1,,,79,83
384480,note_off,240,0,5,,,,,,,,,5,,,31,0
384480,note_off,240,0,1,,,,,,,,,1,,,79,0
384480,note_on,0,0,5,,,,,,,,,5,,,36,83
384720,note_on,0,0,5,,,,,,,,,5,,,39,83
384720,note_on,6288,0,3,,,,,,,,,3,,,79,83
384720,note_on,1680,0,2,,,,,,,,,2,,,75,83
384720,note_off,240,0,5,,,,,,,,,5,,,36,0
384720,note_on,240,0,1,,,,,,,,,1,,,87,83
384876,note_off,156,0,2,,,,,,,,,2,,,75,0
384876,note_off,156,0,1,,,,,,,,,1,,,87,0
384876,note_off,156,0,3,,,,,,,,,3,,,79,0
384960,note_on,84,0,2,,,,,,,,,2,,,75,93
384960,note_off,240,0,5,,,,,,,,,5,,,39,0
384960,note_on,84,0,3,,,,,,,,,3,,,79,93
384960,note_on,0,0,5,,,,,,,,,5,,,43,84
384960,note_on,84,0,1,,,,,,,,,1,,,87,93
385200,note_on,0,0,5,,,,,,,,,5,,,48,84
385200,note_off,240,0,5,,,,,,,,,5,,,43,0
385440,note_off,240,0,5,,,,,,,,,5,,,48,0
385440,note_on,0,0,3,,,,,,,,,3,,,77,84
385440,note_on,0,0,1,,,,,,,,,1,,,86,84
385440,note_off,480,0,1,,,,,,,,,1,,,87,0
385440,note_on,0,0,2,,,,,,,,,2,,,74,84
385440,note_off,480,0,2,,,,,,,,,2,,,75,0
385440,note_on,0,0,5,,,,,,,,,5,,,51,84
385440,note_off,480,0,3,,,,,,,,,3,,,79,0
385596,note_off,156,0,2,,,,,,,,,2,,,74,0
385596,note_off,156,0,3,,,,,,,,,3,,,77,0
385596,note_off,156,0,1,,,,,,,,,1,,,86,0
385680,note_on,84,0,1,,,,,,,,,1,,,84,85
385680,note_off,240,0,5,,,,,,,,,5,,,51,0
385680,note_on,0,0,5,,,,,,,,,5,,,55,85
385680,note_on,84,0,2,,,,,,,,,2,,,72,85
385680,set_tempo,3600,1,0,,,,,,312500,,,,,,,
385680,note_on,84,0,3,,,,,,,,,3,,,75,85
385836,note_off,156,0,3,,,,,,,,,3,,,75,0
385836,note_off,156,0,2,,,,,,,,,2,,,72,0
385836,note_off,156,0,1,,,,,,,,,1,,,84,0
385920,set_tempo,240,1,0,,,,,,309278,,,,,,,
385920,note_off,240,0,5,,,,,,,,,5,,,55,0
385920,note_on,0,0,5,,,,,,,,,5,,,61,92
385920,note_on,0,0,5,,,,,,,,,5,,,49,92
386160,note_on,324,0,1,,,,,,,,,1,,,67,85
386400,note_off,240,0,1,,,,,,,,,1,,,67,0
386400,note_on,0,0,1,,,,,,,,,1,,,73,86
386640,note_off,240,0,1,,,,,,,,,1,,,73,0
386640,note_on,0,0,1,,,,,,,,,1,,,76,86
386880,note_off,960,0,5,,,,,,,,,5,,,49,0
386880,note_off,0,0,5,,,,,,,,,5,,,61,0
386880,note_on,0,0,5,,,,,,,,,5,,,62,86
386880,note_on,0,0,5,,,,,,,,,5,,,50,86
386880,note_on,0,0,1,,,,,,,,,1,,,78,86
386880,note_off,240,0,1,,,,,,,,,1,,,76,0
387120,note_on,0,0,1,,,,,,,,,1,,,79,87
387120,note_off,240,0,1,,,,,,,,,1,,,78,0
387360,note_off,240,0,1,,,,,,,,,1,,,79,0
387360,note_on,0,0,1,,,,,,,,,1,,,85,87
387600,note_off,0,0,5,,,,,,,,,5,,,62,0
387600,note_off,720,0,5,,,,,,,,,5,,,50,0
387600,note_off,240,0,1,,,,,,,,,1,,,85,0
387600,note_on,0,0,5,,,,,,,,,5,,,52,87
387600,note_on,0,0,5,,,,,,,,,5,,,64,87
387600,note_on,0,0,1,,,,,,,,,1,,,88,87
387840,note_on,0,0,1,,,,,,,,,1,,,90,88
387840,note_off,0,0,5,,,,,,,,,5,,,64,0
387840,note_off,240,0,5,,,,,,,,,5,,,52,0
387840,note_off,240,0,1,,,,,,,,,1,,,88,0
388080,note_on,240,0,5,,,,,,,,,5,,,31,88
388080,note_on,0,0,1,,,,,,,,,1,,,91,88
388080,note_off,240,0,1,,,,,,,,,1,,,90,0
388320,note_off,240,0,1,,,,,,,,,1,,,91,0
388320,note_off,240,0,5,,,,,,,,,5,,,31,0
388320,note_on,0,0,5,,,,,,,,,5,,,37,88
388560,note_on,2724,0,3,,,,,,,,,3,,,79,89
388560,note_on,240,0,1,,,,,,,,,1,,,88,89
388560,note_on,2724,0,2,,,,,,,,,2,,,76,89
388560,note_off,240,0,5,,,,,,,,,5,,,37,0
388560,note_on,0,0,5,,,,,,,,,5,,,40,89
388716,note_off,156,0,1,,,,,,,,,1,,,88,0
388716,note_off,156,0,2,,,,,,,,,2,,,76,0
388716,note_off,156,0,3,,,,,,,,,3,,,79,0
388800,note_on,84,0,3,,,,,,,,,3,,,79,96
388800,note_on,84,0,2,,,,,,,,,2,,,76,96
388800,note_on,84,0,1,,,,,,,,,1,,,88,96
388800,note_on,0,0,5,,,,,,,,,5,,,43,89
388800,note_off,240,0,5,,,,,,,,,5,,,40,0
389040,note_off,240,0,5,,,,,,,,,5,,,43,0
389040,note_on,0,0,5,,,,,,,,,5,,,49,89
389280,note_on,0,0,1,,,,,,,,,1,,,86,90
389280,note_off,480,0,3,,,,,,,,,3,,,79,0
389280,note_off,240,0,5,,,,,,,,,5,,,49,0
389280,note_off,480,0,1,,,,,,,,,1,,,88,0
389280,note_on,0,0,3,,,,,,,,,3,,,77,90
389280,note_off,480,0,2,,,,,,,,,2,,,76,0
389280,note_on,0,0,2,,,,,,,,,2,,,74,90
389280,note_on,0,0,5,,,,,,,,,5,,,52,90
389436,note_off,156,0,1,,,,,,,,,1,,,86,0
389436,note_off,156,0,3,,,,,,,,,3,,,77,0
389436,note_off,156,0,2,,,,,,,,,2,,,74,0
389520,note_on,84,0,1,,,,,,,,,1,,,85,90
389520,note_off,240,0,5,,,,,,,,,5,,,52,0
389520,note_on,84,0,2,,,,,,,,,2,,,73,90
389520,note_on,84,0,3,,,,,,,,,3,,,76,90
389520,note_on,0,0,5,,,,,,,,,5,,,55,90
389520,set_tempo,3600,1,0,,,,,,312500,,,,,,,
389676,note_off,156,0,1,,,,,,,,,1,,,85,0
389676,note_off,156,0,2,,,,,,,,,2,,,73,0
389676,note_off,156,0,3,,,,,,,,,3,,,76,0
389760,note_off,240,0,5,,,,,,,,,5,,,55,0
389760,note_on,0,0,5,,,,,,,,,5,,,62,98
389760,note_on,0,0,5,,,,,,,,,5,,,50,98
389760,set_tempo,240,1,0,,,,,,309278,,,,,,,
390000,note_on,324,0,1,,,,,,,,,1,,,65,91
390240,note_on,0,0,1,,,,,,,,,1,,,68,91
390240,note_off,240,0,1,,,,,,,,,1,,,65,0
390480,note_off,240,0,1,,,,,,,,,1,,,68,0
390480,note_on,804,0,3,,,,,,,,,3,,,80,91
390480,note_on,804,0,2,,,,,,,,,2,,,77,91
390480,note_on,0,0,1,,,,,,,,,1,,,89,91
390636,note_off,156,0,3,,,,,,,,,3,,,80,0
390636,note_off,156,0,2,,,,,,,,,2,,,77,0
390636,note_off,156,0,1,,,,,,,,,1,,,89,0
390720,note_off,0,0,5,,,,,,,,,5,,,62,0
390720,note_on,0,0,5,,,,,,,,,5,,,64,92
390720,note_on,84,0,3,,,,,,,,,3,,,80,102
390720,note_on,84,0,2,,,,,,,,,2,,,77,102
390720,note_on,84,0,1,,,,,,,,,1,,,89,102
390720,note_on,0,0,5,,,,,,,,,5,,,52,92
390720,note_off,960,0,5,,,,,,,,,5,,,50,0
391200,note_off,480,0,2,,,,,,,,,2,,,77,0
391200,note_on,0,0,2,,,,,,,,,2,,,76,92
391200,note_on,0,0,3,,,,,,,,,3,,,79,92
391200,note_off,480,0,3,,,,,,,,,3,,,80,0
391200,note_off,480,0,1,,,,,,,,,1,,,89,0
391200,note_on,0,0,1,,,,,,,,,1,,,88,92
391356,note_off,156,0,2,,,,,,,,,2,,,76,0
391356,note_off,156,0,1,,,,,,,,,1,,,88,0
391356,note_off,156,0,3,,,,,,,,,3,,,79,0
