tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
11902,control_change,,,,,604,0,1,,,,0,64,127,,
13312,control_change,,,,,0,0,2,,,,0,64,0,,
13312,control_change,,,,,1410,0,1,,,,0,64,0,,
13312,set_tempo,,,,,12288,1,0,,461538,,,,,,
13312,control_change,,,,,0,0,1,,,,0,64,127,,
13312,control_change,,,,,0,0,1,,,,0,64,0,,
13312,note_on,,,,,0,0,1,,,,0,,,55,27
13312,note_on,,,,,0,0,2,,,,0,,,52,31
13312,control_change,,,,,2018,0,2,,,,0,64,0,,
13342,note_off,,,,,30,0,2,,,,0,,,54,0
13342,note_off,,,,,0,0,2,,,,0,,,51,0
13535,control_change,,,,,223,0,1,,,,0,64,0,,
13871,control_change,,,,,336,0,1,,,,0,64,127,,
14336,set_tempo,,,,,1024,1,0,,428571,,,,,,
14336,note_on,,,,,465,0,1,,,,0,,,72,49
14350,control_change,,,,,14,0,1,,,,0,64,0,,
14366,note_off,,,,,16,0,1,,,,0,,,71,0
14812,control_change,,,,,446,0,1,,,,0,64,127,,
15360,set_tempo,,,,,1024,1,0,,428571,,,,,,
15360,note_on,,,,,548,0,1,,,,0,,,67,37
15390,note_off,,,,,30,0,1,,,,0,,,55,0
16384,set_tempo,,,,,1024,1,0,,461538,,,,,,
16384,note_on,,,,,994,0,1,,,,0,,,73,47
16414,note_off,,,,,30,0,1,,,,0,,,72,0
16485,control_change,,,,,71,0,1,,,,0,64,0,,
17004,control_change,,,,,519,0,1,,,,0,64,127,,
17408,control_change,,,,,0,0,1,,,,0,64,0,,
17408,control_change,,,,,0,0,1,,,,0,64,0,,
17408,control_change,,,,,404,0,1,,,,0,64,0,,
17408,note_on,,,,,0,0,1,,,,0,,,71,48
17408,control_change,,,,,0,0,1,,,,0,64,127,,
17408,set_tempo,,,,,1024,1,0,,545454,,,,,,
17408,control_change,,,,,4066,0,2,,,,0,64,0,,
17408,control_change,,,,,0,0,2,,,,0,64,0,,
17408,note_on,,,,,0,0,2,,,,0,,,53,26
17408,note_on,,,,,0,0,1,,,,0,,,68,25
17438,note_off,,,,,30,0,2,,,,0,,,52,0
17438,note_off,,,,,0,0,1,,,,0,,,67,0
17438,note_off,,,,,30,0,1,,,,0,,,73,0
17631,control_change,,,,,193,0,1,,,,0,64,0,,
17967,control_change,,,,,336,0,1,,,,0,64,127,,
18432,note_on,,,,,465,0,1,,,,0,,,72,39
18432,set_tempo,,,,,1024,1,0,,461538,,,,,,
18446,control_change,,,,,14,0,1,,,,0,64,0,,
18462,note_off,,,,,16,0,1,,,,0,,,71,0
18908,control_change,,,,,446,0,1,,,,0,64,127,,
19429,control_change,,,,,521,0,1,,,,0,64,0,,
19456,note_on,,,,,2018,0,2,,,,0,,,65,39
19456,set_tempo,,,,,1024,1,0,,428571,,,,,,
19486,note_off,,,,,30,0,2,,,,0,,,53,0
19486,note_off,,,,,57,0,1,,,,0,,,72,0
19920,control_change,,,,,434,0,1,,,,0,64,127,,
21504,note_on,,,,,0,0,1,,,,0,,,69,38
21504,control_change,,,,,0,0,1,,,,0,64,127,,
21504,control_change,,,,,0,0,1,,,,0,64,0,,
21504,control_change,,,,,2018,0,2,,,,0,64,0,,
21504,control_change,,,,,0,0,2,,,,0,64,0,,
21504,note_on,,,,,0,0,2,,,,0,,,66,39
21504,control_change,,,,,1584,0,1,,,,0,64,0,,
21534,note_off,,,,,30,0,2,,,,0,,,65,0
21534,note_off,,,,,30,0,1,,,,0,,,68,0
21727,control_change,,,,,193,0,1,,,,0,64,0,,
22063,control_change,,,,,336,0,1,,,,0,64,127,,
23552,note_on,,,,,1489,0,1,,,,0,,,81,45
23582,note_off,,,,,30,0,1,,,,0,,,69,0
23586,control_change,,,,,4,0,1,,,,0,64,0,,
23988,control_change,,,,,402,0,1,,,,0,64,127,,
25600,control_change,,,,,1612,0,1,,,,0,64,0,,
25600,control_change,,,,,0,0,1,,,,0,64,127,,
25600,control_change,,,,,0,0,1,,,,0,64,0,,
25600,control_change,,,,,0,0,1,,,,0,64,0,,
25600,note_on,,,,,0,0,1,,,,0,,,82,49
25600,note_on,,,,,0,0,1,,,,0,,,75,36
25600,control_change,,,,,0,0,2,,,,0,64,0,,
25600,control_change,,,,,4066,0,2,,,,0,64,0,,
25630,note_off,,,,,30,0,1,,,,0,,,81,0
25823,control_change,,,,,193,0,1,,,,0,64,0,,
26159,control_change,,,,,336,0,1,,,,0,64,127,,
27648,note_on,,,,,1489,0,1,,,,0,,,87,44
27682,control_change,,,,,34,0,1,,,,0,64,0,,
28286,control_change,,,,,604,0,1,,,,0,64,127,,
29696,control_change,,,,,0,0,2,,,,0,64,0,,
29696,note_on,,,,,0,0,1,,,,0,,,88,48
29696,note_on,,,,,0,0,1,,,,0,,,76,30
29696,control_change,,,,,0,0,1,,,,0,64,0,,
29696,control_change,,,,,0,0,1,,,,0,64,0,,
29696,note_on,,,,,0,0,2,,,,0,,,67,30
29696,control_change,,,,,1410,0,1,,,,0,64,0,,
29696,control_change,,,,,0,0,1,,,,0,64,127,,
29696,note_on,,,,,0,0,2,,,,0,,,55,32
29696,set_tempo,,,,,10240,1,0,,461538,,,,,,
29696,control_change,,,,,4096,0,2,,,,0,64,0,,
29726,note_off,,,,,30,0,1,,,,0,,,75,0
29726,note_off,,,,,30,0,2,,,,0,,,66,0
29726,note_off,,,,,0,0,1,,,,0,,,87,0
29919,control_change,,,,,193,0,1,,,,0,64,0,,
30255,control_change,,,,,336,0,1,,,,0,64,127,,
30720,set_tempo,,,,,1024,1,0,,428571,,,,,,
30720,note_on,,,,,465,0,1,,,,0,,,83,53
30734,control_change,,,,,14,0,1,,,,0,64,0,,
30750,note_off,,,,,1024,0,2,,,,0,,,67,0
30750,note_off,,,,,16,0,1,,,,0,,,82,0
31196,control_change,,,,,446,0,1,,,,0,64,127,,
31744,note_on,,,,,994,0,2,,,,0,,,67,40
31774,note_off,,,,,30,0,2,,,,0,,,55,0
32768,set_tempo,,,,,2048,1,0,,461538,,,,,,
32768,note_on,,,,,1572,0,1,,,,0,,,84,51
32798,note_off,,,,,30,0,1,,,,0,,,83,0
32869,control_change,,,,,71,0,1,,,,0,64,0,,
33388,control_change,,,,,519,0,1,,,,0,64,127,,
33792,control_change,,,,,2018,0,2,,,,0,64,0,,
33792,note_on,,,,,0,0,1,,,,0,,,90,45
33792,note_on,,,,,0,0,1,,,,0,,,78,33
33792,note_on,,,,,0,0,1,,,,0,,,82,52
33792,set_tempo,,,,,1024,1,0,,566037,,,,,,
33792,control_change,,,,,0,0,1,,,,0,64,0,,
33792,control_change,,,,,0,0,1,,,,0,64,0,,
33792,control_change,,,,,0,0,2,,,,0,64,0,,
33792,control_change,,,,,0,0,1,,,,0,64,127,,
33792,control_change,,,,,404,0,1,,,,0,64,0,,
33792,control_change,,,,,0,0,1,,,,0,64,0,,
33792,note_on,,,,,0,0,2,,,,0,,,51,20
33792,note_on,,,,,0,0,2,,,,0,,,66,30
33822,note_off,,,,,0,0,1,,,,0,,,88,0
33822,note_off,,,,,30,0,2,,,,0,,,67,0
33822,note_off,,,,,30,0,1,,,,0,,,84,0
33822,note_off,,,,,0,0,1,,,,0,,,76,0
34015,control_change,,,,,193,0,1,,,,0,64,0,,
34351,control_change,,,,,336,0,1,,,,0,64,127,,
34816,note_on,,,,,465,0,1,,,,0,,,83,43
34816,set_tempo,,,,,1024,1,0,,461538,,,,,,
34830,control_change,,,,,14,0,1,,,,0,64,0,,
34846,note_off,,,,,16,0,1,,,,0,,,82,0
34846,note_off,,,,,0,0,1,,,,0,,,78,0
34846,note_off,,,,,0,0,1,,,,0,,,90,0
35292,control_change,,,,,446,0,1,,,,0,64,127,,
35813,control_change,,,,,521,0,1,,,,0,64,0,,
35840,set_tempo,,,,,1024,1,0,,428571,,,,,,
35840,note_on,,,,,2018,0,2,,,,0,,,63,40
35870,note_off,,,,,57,0,1,,,,0,,,83,0
35870,note_off,,,,,30,0,2,,,,0,,,51,0
36304,control_change,,,,,434,0,1,,,,0,64,127,,
37888,control_change,,,,,2018,0,2,,,,0,64,0,,
37888,control_change,,,,,0,0,2,,,,0,64,0,,
37888,note_on,,,,,0,0,2,,,,0,,,64,40
37888,note_on,,,,,0,0,1,,,,0,,,67,41
37888,set_tempo,,,,,2048,1,0,,461538,,,,,,
37888,control_change,,,,,0,0,1,,,,0,64,0,,
37888,control_change,,,,,0,0,1,,,,0,64,127,,
37888,control_change,,,,,1584,0,1,,,,0,64,0,,
37888,control_change,,,,,0,0,1,,,,0,64,0,,
37888,control_change,,,,,0,0,1,,,,0,64,0,,
37918,note_off,,,,,0,0,2,,,,0,,,63,0
37918,note_off,,,,,30,0,2,,,,0,,,66,0
38111,control_change,,,,,223,0,1,,,,0,64,0,,
38447,control_change,,,,,336,0,1,,,,0,64,127,,
38912,note_on,,,,,465,0,1,,,,0,,,83,53
38912,set_tempo,,,,,1024,1,0,,428571,,,,,,
38926,control_change,,,,,14,0,1,,,,0,64,0,,
39388,control_change,,,,,462,0,1,,,,0,64,127,,
39936,note_on,,,,,548,0,1,,,,0,,,79,48
39966,note_off,,,,,30,0,1,,,,0,,,67,0
40960,set_tempo,,,,,2048,1,0,,461538,,,,,,
40960,note_on,,,,,994,0,1,,,,0,,,84,56
40990,note_off,,,,,30,0,1,,,,0,,,83,0
41061,control_change,,,,,71,0,1,,,,0,64,0,,
41580,control_change,,,,,519,0,1,,,,0,64,127,,
41984,note_on,,,,,0,0,1,,,,0,,,82,57
41984,note_on,,,,,0,0,1,,,,0,,,78,50
41984,control_change,,,,,0,0,1,,,,0,64,0,,
41984,control_change,,,,,0,0,1,,,,0,64,0,,
41984,control_change,,,,,0,0,1,,,,0,64,0,,
41984,control_change,,,,,0,0,1,,,,0,64,0,,
41984,control_change,,,,,0,0,1,,,,0,64,127,,
41984,note_on,,,,,0,0,1,,,,0,,,66,38
41984,control_change,,,,,4066,0,2,,,,0,64,0,,
41984,control_change,,,,,404,0,1,,,,0,64,0,,
41984,note_on,,,,,0,0,2,,,,0,,,54,34
41984,note_on,,,,,0,0,2,,,,0,,,39,32
41984,set_tempo,,,,,1024,1,0,,545454,,,,,,
41984,control_change,,,,,0,0,2,,,,0,64,0,,
42014,note_off,,,,,30,0,2,,,,0,,,64,0
42014,note_off,,,,,30,0,1,,,,0,,,79,0
42014,note_off,,,,,0,0,1,,,,0,,,84,0
42207,control_change,,,,,193,0,1,,,,0,64,0,,
42543,control_change,,,,,336,0,1,,,,0,64,127,,
43008,set_tempo,,,,,1024,1,0,,428571,,,,,,
43008,note_on,,,,,0,0,1,,,,0,,,83,51
43008,note_on,,,,,465,0,1,,,,0,,,71,45
43022,control_change,,,,,14,0,1,,,,0,64,0,,
43038,note_off,,,,,16,0,1,,,,0,,,66,0
43038,note_off,,,,,0,0,1,,,,0,,,82,0
43038,note_off,,,,,0,0,1,,,,0,,,78,0
43484,control_change,,,,,446,0,1,,,,0,64,127,,
44005,control_change,,,,,521,0,1,,,,0,64,0,,
44032,note_on,,,,,2018,0,2,,,,0,,,66,44
44032,note_on,,,,,0,0,2,,,,0,,,51,36
44062,note_off,,,,,0,0,2,,,,0,,,39,0
44062,note_off,,,,,57,0,1,,,,0,,,83,0
44062,note_off,,,,,30,0,2,,,,0,,,54,0
44496,control_change,,,,,434,0,1,,,,0,64,127,,
45056,note_on,,,,,560,0,1,,,,0,,,72,54
45056,set_tempo,,,,,2048,1,0,,428571,,,,,,
45086,note_off,,,,,30,0,1,,,,0,,,71,0
46080,control_change,,,,,2018,0,2,,,,0,64,0,,
46080,control_change,,,,,0,0,2,,,,0,64,0,,
46080,note_on,,,,,0,0,2,,,,0,,,55,31
46080,note_on,,,,,0,0,2,,,,0,,,52,30
46080,set_tempo,,,,,1024,1,0,,545454,,,,,,
46080,control_change,,,,,0,0,1,,,,0,64,127,,
46080,control_change,,,,,994,0,1,,,,0,64,0,,
46080,control_change,,,,,0,0,1,,,,0,64,0,,
46080,control_change,,,,,0,0,1,,,,0,64,0,,
46080,control_change,,,,,0,0,1,,,,0,64,0,,
46080,note_on,,,,,0,0,1,,,,0,,,70,55
46080,note_on,,,,,0,0,1,,,,0,,,64,24
46080,note_on,,,,,0,0,1,,,,0,,,67,33
46110,note_off,,,,,30,0,2,,,,0,,,66,0
46110,note_off,,,,,30,0,1,,,,0,,,72,0
46110,note_off,,,,,0,0,2,,,,0,,,51,0
46303,control_change,,,,,193,0,1,,,,0,64,0,,
46639,control_change,,,,,336,0,1,,,,0,64,127,,
46899,control_change,,,,,260,0,1,,,,0,64,127,,
47104,set_tempo,,,,,1024,1,0,,461538,,,,,,
47104,note_on,,,,,205,0,1,,,,0,,,71,44
47104,note_on,,,,,0,0,1,,,,0,,,83,60
47134,note_off,,,,,30,0,1,,,,0,,,70,0
48128,note_off,,,,,0,0,1,,,,0,,,67,0
48128,set_tempo,,,,,1024,1,0,,545454,,,,,,
48128,note_on,,,,,2018,0,2,,,,0,,,64,37
48128,note_on,,,,,0,0,1,,,,0,,,76,46
48128,note_on,,,,,0,0,2,,,,0,,,67,49
48128,note_off,,,,,994,0,1,,,,0,,,64,0
48128,note_on,,,,,0,0,1,,,,0,,,79,58
48158,note_off,,,,,30,0,2,,,,0,,,55,0
49152,note_on,,,,,0,0,1,,,,0,,,84,67
49152,set_tempo,,,,,1024,1,0,,750000,,,,,,
49152,note_on,,,,,1024,0,1,,,,0,,,72,51
49182,note_off,,,,,30,0,1,,,,0,,,71,0
49182,note_off,,,,,0,0,1,,,,0,,,83,0
49253,control_change,,,,,71,0,1,,,,0,64,0,,
49772,control_change,,,,,519,0,1,,,,0,64,127,,
49915,note_on,,,,,1757,0,2,,,,0,,,36,49
50002,note_on,,,,,87,0,2,,,,0,,,43,40
50089,note_on,,,,,87,0,2,,,,0,,,48,40
50176,note_on,,,,,0,0,2,,,,0,,,61,40
50176,note_on,,,,,0,0,2,,,,0,,,52,52
50176,control_change,,,,,87,0,2,,,,0,64,0,,
50176,control_change,,,,,0,0,2,,,,0,64,0,,
50176,note_off,,,,,0,0,2,,,,0,,,64,0
50176,note_off,,,,,0,0,2,,,,0,,,67,0
50176,note_off,,,,,0,0,2,,,,0,,,52,0
50176,note_on,,,,,0,0,2,,,,0,,,64,53
50176,note_on,,,,,0,0,2,,,,0,,,58,40
50176,note_on,,,,,0,0,2,,,,0,,,55,40
50176,control_change,,,,,404,0,1,,,,0,64,0,,
50176,control_change,,,,,0,0,1,,,,0,64,127,,
50176,note_on,,,,,0,0,1,,,,0,,,82,55
50176,note_on,,,,,0,0,1,,,,0,,,85,74
50176,note_on,,,,,0,0,1,,,,0,,,73,55
50206,note_off,,,,,0,0,1,,,,0,,,84,0
50206,note_off,,,,,0,0,1,,,,0,,,79,0
50206,note_off,,,,,0,0,1,,,,0,,,76,0
50206,note_off,,,,,30,0,1,,,,0,,,72,0
50437,control_change,,,,,231,0,1,,,,0,64,0,,
50846,control_change,,,,,409,0,1,,,,0,64,127,,
50859,note_on,,,,,0,0,2,,,,0,,,61,40
50859,set_tempo,,,,,1707,1,0,,375000,,,,,,
50859,note_on,,,,,0,0,2,,,,0,,,64,48
50859,note_on,,,,,0,0,2,,,,0,,,58,36
50859,note_on,,,,,0,0,2,,,,0,,,55,36
50859,note_off,,,,,0,0,2,,,,0,,,64,0
50859,note_off,,,,,683,0,2,,,,0,,,55,0
50859,note_off,,,,,0,0,2,,,,0,,,58,0
50859,note_off,,,,,0,0,2,,,,0,,,61,0
51541,note_on,,,,,0,0,2,,,,0,,,64,46
51541,note_on,,,,,0,0,2,,,,0,,,55,35
51541,note_on,,,,,0,0,2,,,,0,,,58,35
51541,note_on,,,,,0,0,2,,,,0,,,61,35
51541,note_off,,,,,0,0,2,,,,0,,,64,0
51541,note_off,,,,,0,0,2,,,,0,,,58,0
51541,note_off,,,,,0,0,2,,,,0,,,61,0
51541,note_off,,,,,682,0,2,,,,0,,,55,0
52224,note_on,,,,,0,0,1,,,,0,,,70,31
52224,note_on,,,,,0,0,1,,,,0,,,67,31
52224,note_on,,,,,0,0,1,,,,0,,,64,31
52224,note_off,,,,,1378,0,1,,,,0,,,73,0
52224,note_off,,,,,683,0,2,,,,0,,,36,0
52224,note_off,,,,,0,0,2,,,,0,,,43,0
52224,note_off,,,,,0,0,2,,,,0,,,48,0
52224,note_off,,,,,0,0,2,,,,0,,,52,0
52224,note_on,,,,,0,0,2,,,,0,,,24,52
52224,note_on,,,,,0,0,2,,,,0,,,36,40
52224,note_on,,,,,0,0,1,,,,0,,,73,43
52907,note_off,,,,,0,0,2,,,,0,,,64,0
52907,note_on,,,,,0,0,2,,,,0,,,64,43
52907,note_on,,,,,0,0,2,,,,0,,,61,32
52907,note_on,,,,,0,0,2,,,,0,,,58,32
52907,note_off,,,,,0,0,2,,,,0,,,61,0
52907,note_off,,,,,683,0,2,,,,0,,,55,0
52907,note_off,,,,,0,0,2,,,,0,,,58,0
52907,note_on,,,,,0,0,2,,,,0,,,55,32
53589,note_on,,,,,0,0,2,,,,0,,,61,31
53589,note_on,,,,,0,0,2,,,,0,,,64,41
53589,note_on,,,,,0,0,2,,,,0,,,58,31
53589,note_on,,,,,0,0,2,,,,0,,,55,31
53589,note_off,,,,,682,0,2,,,,0,,,55,0
53589,note_off,,,,,0,0,2,,,,0,,,61,0
53589,note_off,,,,,0,0,2,,,,0,,,58,0
53589,note_off,,,,,0,0,2,,,,0,,,64,0
54272,control_change,,,,,0,0,1,,,,0,64,127,,
54272,set_tempo,,,,,3413,1,0,,461538,,,,,,
54272,control_change,,,,,683,0,2,,,,0,64,0,,
54272,control_change,,,,,0,0,2,,,,0,64,0,,
54272,control_change,,,,,2048,0,1,,,,0,64,0,,
54955,note_off,,,,,683,0,2,,,,0,,,55,0
54955,note_on,,,,,0,0,2,,,,0,,,55,28
54955,note_on,,,,,0,0,2,,,,0,,,58,28
54955,note_on,,,,,0,0,2,,,,0,,,61,28
54955,note_on,,,,,0,0,2,,,,0,,,64,39
54955,note_off,,,,,0,0,2,,,,0,,,58,0
54955,note_off,,,,,0,0,2,,,,0,,,64,0
54955,note_off,,,,,0,0,2,,,,0,,,61,0
55296,note_off,,,,,0,0,1,,,,0,,,70,0
55296,note_off,,,,,1024,0,1,,,,0,,,64,0
55296,note_on,,,,,0,0,1,,,,0,,,84,61
55296,note_off,,,,,0,0,1,,,,0,,,73,0
55296,set_tempo,,,,,1024,1,0,,428571,,,,,,
55296,note_off,,,,,0,0,1,,,,0,,,67,0
55296,note_on,,,,,0,0,1,,,,0,,,72,47
55326,note_off,,,,,30,0,1,,,,0,,,82,0
55326,note_off,,,,,0,0,1,,,,0,,,85,0
55637,note_on,,,,,0,0,2,,,,0,,,64,37
55637,note_on,,,,,0,0,2,,,,0,,,61,27
55637,note_on,,,,,0,0,2,,,,0,,,58,27
55637,note_off,,,,,0,0,2,,,,0,,,64,0
55637,note_on,,,,,0,0,2,,,,0,,,55,27
55637,note_off,,,,,0,0,2,,,,0,,,58,0
55637,note_off,,,,,682,0,2,,,,0,,,55,0
55637,note_off,,,,,0,0,2,,,,0,,,61,0
56320,note_on,,,,,0,0,1,,,,0,,,82,62
56320,note_on,,,,,994,0,1,,,,0,,,70,48
56350,note_off,,,,,0,0,1,,,,0,,,84,0
56350,note_off,,,,,30,0,1,,,,0,,,72,0
57003,note_off,,,,,1366,0,2,,,,0,,,55,0
57003,note_off,,,,,0,0,2,,,,0,,,58,0
57003,note_off,,,,,0,0,2,,,,0,,,61,0
57003,note_off,,,,,0,0,2,,,,0,,,64,0
57003,note_on,,,,,0,0,2,,,,0,,,55,25
57003,note_on,,,,,0,0,2,,,,0,,,58,25
57003,note_on,,,,,0,0,2,,,,0,,,64,35
57003,note_on,,,,,0,0,2,,,,0,,,61,25
57344,note_on,,,,,994,0,1,,,,0,,,68,45
57344,note_on,,,,,0,0,1,,,,0,,,80,59
57374,note_off,,,,,30,0,1,,,,0,,,70,0
57374,note_off,,,,,0,0,1,,,,0,,,82,0
57685,note_on,,,,,0,0,2,,,,0,,,64,34
57685,note_off,,,,,0,0,2,,,,0,,,58,0
57685,note_off,,,,,682,0,2,,,,0,,,55,0
57685,note_on,,,,,0,0,2,,,,0,,,61,24
57685,note_on,,,,,0,0,2,,,,0,,,58,24
57685,note_on,,,,,0,0,2,,,,0,,,55,24
57685,note_off,,,,,0,0,2,,,,0,,,64,0
57685,note_off,,,,,0,0,2,,,,0,,,61,0
58368,control_change,,,,,0,0,2,,,,0,64,0,,
58368,set_tempo,,,,,3072,1,0,,461538,,,,,,
58368,control_change,,,,,994,0,1,,,,0,64,0,,
58368,control_change,,,,,0,0,1,,,,0,64,0,,
58368,control_change,,,,,683,0,2,,,,0,64,0,,
58368,control_change,,,,,0,0,1,,,,0,64,127,,
58368,note_off,,,,,0,0,1,,,,0,,,80,0
58368,note_on,,,,,0,0,1,,,,0,,,80,57
58368,note_on,,,,,0,0,1,,,,0,,,68,43
58368,note_off,,,,,0,0,1,,,,0,,,68,0
58629,control_change,,,,,261,0,1,,,,0,64,0,,
59038,control_change,,,,,409,0,1,,,,0,64,127,,
59051,note_off,,,,,683,0,2,,,,0,,,55,0
59051,note_off,,,,,0,0,2,,,,0,,,64,0
59051,note_off,,,,,0,0,2,,,,0,,,58,0
59051,note_off,,,,,0,0,2,,,,0,,,61,0
59051,note_on,,,,,0,0,2,,,,0,,,55,23
59051,note_on,,,,,0,0,2,,,,0,,,64,33
59051,note_on,,,,,0,0,2,,,,0,,,61,23
59051,note_on,,,,,0,0,2,,,,0,,,58,23
59392,set_tempo,,,,,1024,1,0,,389610,,,,,,
59392,note_on,,,,,0,0,1,,,,0,,,79,57
59392,note_on,,,,,354,0,1,,,,0,,,67,43
59422,note_off,,,,,0,0,1,,,,0,,,80,0
59422,note_off,,,,,30,0,1,,,,0,,,68,0
59733,note_off,,,,,0,0,2,,,,0,,,61,0
59733,note_on,,,,,0,0,2,,,,0,,,61,23
59733,note_on,,,,,0,0,2,,,,0,,,58,23
59733,note_on,,,,,0,0,2,,,,0,,,55,23
59733,note_off,,,,,0,0,2,,,,0,,,64,0
59733,note_off,,,,,0,0,2,,,,0,,,58,0
59733,note_on,,,,,0,0,2,,,,0,,,64,32
59733,note_off,,,,,682,0,2,,,,0,,,55,0
60416,note_on,,,,,0,0,1,,,,0,,,82,56
60416,note_on,,,,,994,0,1,,,,0,,,70,44
60416,set_tempo,,,,,1024,1,0,,428571,,,,,,
60446,note_off,,,,,30,0,1,,,,0,,,67,0
60446,note_off,,,,,0,0,1,,,,0,,,79,0
61099,note_on,,,,,0,0,2,,,,0,,,58,22
61099,note_on,,,,,0,0,2,,,,0,,,55,22
61099,note_off,,,,,0,0,2,,,,0,,,64,0
61099,note_off,,,,,0,0,2,,,,0,,,61,0
61099,note_off,,,,,1366,0,2,,,,0,,,55,0
61099,note_off,,,,,0,0,2,,,,0,,,58,0
61099,note_on,,,,,0,0,2,,,,0,,,61,22
61099,note_on,,,,,0,0,2,,,,0,,,64,31
61440,note_on,,,,,994,0,1,,,,0,,,65,40
61440,note_on,,,,,0,0,1,,,,0,,,77,50
61440,set_tempo,,,,,1024,1,0,,400000,,,,,,
61470,note_off,,,,,30,0,1,,,,0,,,70,0
61470,note_off,,,,,0,0,1,,,,0,,,82,0
61781,note_off,,,,,0,0,2,,,,0,,,58,0
61781,note_off,,,,,0,0,2,,,,0,,,61,0
61781,note_off,,,,,0,0,2,,,,0,,,64,0
61781,note_on,,,,,0,0,2,,,,0,,,55,21
61781,note_on,,,,,0,0,2,,,,0,,,58,21
61781,note_on,,,,,0,0,2,,,,0,,,61,21
61781,note_on,,,,,0,0,2,,,,0,,,64,30
61781,note_off,,,,,682,0,2,,,,0,,,55,0
62464,set_tempo,,,,,1024,1,0,,461538,,,,,,
62464,control_change,,,,,0,0,2,,,,0,64,0,,
62464,control_change,,,,,994,0,1,,,,0,64,0,,
62464,control_change,,,,,0,0,1,,,,0,64,127,,
62464,control_change,,,,,0,0,1,,,,0,64,0,,
62464,note_off,,,,,0,0,1,,,,0,,,65,0
62464,note_off,,,,,0,0,1,,,,0,,,77,0
62464,note_on,,,,,0,0,1,,,,0,,,65,46
62464,note_on,,,,,0,0,1,,,,0,,,77,57
62464,control_change,,,,,683,0,2,,,,0,64,0,,
62725,control_change,,,,,261,0,1,,,,0,64,0,,
63134,control_change,,,,,409,0,1,,,,0,64,127,,
63147,note_on,,,,,0,0,2,,,,0,,,60,26
63147,note_on,,,,,0,0,2,,,,0,,,58,17
63147,note_off,,,,,0,0,2,,,,0,,,58,0
63147,note_off,,,,,0,0,2,,,,0,,,61,0
63147,note_off,,,,,0,0,2,,,,0,,,64,0
63147,note_on,,,,,0,0,2,,,,0,,,55,17
63147,note_off,,,,,683,0,2,,,,0,,,55,0
