tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
88800,note_on,0,0,3,,,,,,,,,3,,,54,55
88800,note_on,0,0,3,,,,,,,,,3,,,57,55
88800,note_off,800,0,2,,,,,,,,,2,,,81,0
88800,note_off,0,0,2,,,,,,,,,2,,,84,0
88800,note_off,480,0,1,,,,,,,,,1,,,87,0
88800,note_off,0,0,1,,,,,,,,,1,,,75,0
88960,note_off,0,0,3,,,,,,,,,3,,,52,0
88960,note_on,0,0,5,,,,,,,,,5,,,62,49
88960,note_off,0,0,3,,,,,,,,,3,,,54,0
88960,note_off,160,0,3,,,,,,,,,3,,,57,0
88960,note_off,160,0,5,,,,,,,,,5,,,60,0
89088,note_off,128,0,5,,,,,,,,,5,,,62,0
89120,note_on,0,0,3,,,,,,,,,3,,,57,49
89120,note_on,0,0,3,,,,,,,,,3,,,54,49
89120,control_change,320,0,1,,,,,,,64,0,1,,,,
89120,note_on,0,0,1,,,,,,,,,1,,,84,51
89120,note_on,0,0,1,,,,,,,,,1,,,72,51
89120,note_on,0,0,5,,,,,,,,,5,,,60,49
89120,control_change,0,0,4,,,,,,,64,0,4,,,,
89120,control_change,1240,0,4,,,,,,,64,0,4,,,,
89120,control_change,320,0,2,,,,,,,64,0,2,,,,
89120,note_on,160,0,3,,,,,,,,,3,,,52,49
89120,control_change,32,0,5,,,,,,,64,0,5,,,,
89160,set_tempo,1440,1,0,,,,,,535714,,,,,,,
89240,control_change,120,0,2,,,,,,,64,0,2,,,,
89248,note_off,128,0,5,,,,,,,,,5,,,60,0
89248,note_off,0,0,3,,,,,,,,,3,,,52,0
89248,note_off,0,0,3,,,,,,,,,3,,,54,0
89248,note_off,128,0,3,,,,,,,,,3,,,57,0
89280,control_change,32,0,3,,,,,,,64,0,3,,,,
89280,note_off,0,0,1,,,,,,,,,1,,,72,0
89280,note_off,0,0,1,,,,,,,,,1,,,84,0
89280,note_on,0,0,1,,,,,,,,,1,,,72,53
89280,note_on,0,0,3,,,,,,,,,3,,,52,48
89280,note_on,0,0,1,,,,,,,,,1,,,84,53
89280,control_change,0,0,5,,,,,,,64,0,5,,,,
89280,note_on,0,0,5,,,,,,,,,5,,,40,52
89280,control_change,160,0,1,,,,,,,64,0,1,,,,
89280,note_on,0,0,2,,,,,,,,,2,,,79,53
89280,control_change,0,0,2,,,,,,,64,0,2,,,,
89280,control_change,40,0,2,,,,,,,64,0,2,,,,
89280,control_change,0,0,4,,,,,,,64,0,4,,,,
89280,control_change,0,0,4,,,,,,,64,0,4,,,,
89280,control_change,0,0,4,,,,,,,64,0,4,,,,
89280,control_change,160,0,4,,,,,,,64,0,4,,,,
89280,control_change,32,0,5,,,,,,,64,0,5,,,,
89280,control_change,0,0,1,,,,,,,64,0,1,,,,
89320,control_change,40,0,5,,,,,,,64,127,5,,,,
89320,control_change,0,0,4,,,,,,,64,127,4,,,,
89320,control_change,40,0,4,,,,,,,64,127,4,,,,
89320,control_change,40,0,1,,,,,,,64,127,1,,,,
89320,control_change,40,0,2,,,,,,,64,127,2,,,,
89400,control_change,80,0,2,,,,,,,64,0,2,,,,
89400,control_change,0,0,2,,,,,,,64,0,2,,,,
89408,note_off,128,0,3,,,,,,,,,3,,,52,0
89415,set_tempo,255,1,0,,,,,,487804,,,,,,,
89440,control_change,32,0,3,,,,,,,64,0,3,,,,
89440,control_change,0,0,3,,,,,,,64,0,3,,,,
89440,note_on,0,0,3,,,,,,,,,3,,,52,48
89440,note_on,120,0,5,,,,,,,,,5,,,55,48
89440,control_change,40,0,2,,,,,,,64,127,2,,,,
89480,control_change,40,0,3,,,,,,,64,127,3,,,,
89568,note_off,88,0,3,,,,,,,,,3,,,52,0
89568,note_off,128,0,5,,,,,,,,,5,,,55,0
89600,note_on,32,0,5,,,,,,,,,5,,,55,47
89600,note_on,32,0,3,,,,,,,,,3,,,52,47
89728,note_off,128,0,3,,,,,,,,,3,,,52,0
89728,note_off,128,0,5,,,,,,,,,5,,,55,0
89760,note_on,32,0,5,,,,,,,,,5,,,55,50
89760,note_on,32,0,3,,,,,,,,,3,,,52,50
89920,note_on,0,0,5,,,,,,,,,5,,,57,46
89920,note_off,160,0,5,,,,,,,,,5,,,55,0
89920,note_off,160,0,3,,,,,,,,,3,,,52,0
90048,note_off,128,0,5,,,,,,,,,5,,,57,0
90075,note_off,635,0,2,,,,,,,,,2,,,79,0
90075,note_off,755,0,1,,,,,,,,,1,,,72,0
90080,note_on,160,0,3,,,,,,,,,3,,,52,46
90080,note_on,32,0,5,,,,,,,,,5,,,55,46
90080,note_on,0,0,1,,,,,,,,,1,,,79,48
90080,note_on,5,0,1,,,,,,,,,1,,,67,48
90082,note_off,2,0,1,,,,,,,,,1,,,84,0
90208,note_off,128,0,5,,,,,,,,,5,,,55,0
90208,note_off,128,0,3,,,,,,,,,3,,,52,0
90240,note_off,0,0,1,,,,,,,,,1,,,67,0
90240,note_off,158,0,1,,,,,,,,,1,,,79,0
90240,note_on,32,0,5,,,,,,,,,5,,,55,48
90240,note_on,0,0,1,,,,,,,,,1,,,65,47
90240,note_on,0,0,1,,,,,,,,,1,,,77,47
90240,note_on,32,0,3,,,,,,,,,3,,,52,48
90400,note_on,0,0,5,,,,,,,,,5,,,57,44
90400,note_off,160,0,5,,,,,,,,,5,,,55,0
90400,note_off,160,0,3,,,,,,,,,3,,,52,0
90528,note_off,128,0,5,,,,,,,,,5,,,57,0
90560,control_change,320,0,1,,,,,,,64,0,1,,,,
90560,note_on,0,0,5,,,,,,,,,5,,,55,44
90560,note_on,160,0,3,,,,,,,,,3,,,52,44
90560,control_change,1240,0,4,,,,,,,64,0,4,,,,
90560,control_change,0,0,4,,,,,,,64,0,4,,,,
90560,note_on,0,0,1,,,,,,,,,1,,,76,46
90560,control_change,32,0,5,,,,,,,64,0,5,,,,
90560,control_change,485,0,2,,,,,,,64,0,2,,,,
90560,note_on,0,0,1,,,,,,,,,1,,,64,46
90562,note_off,2,0,1,,,,,,,,,1,,,77,0
90570,note_off,8,0,1,,,,,,,,,1,,,65,0
90600,set_tempo,1185,1,0,,,,,,508474,,,,,,,
90680,control_change,120,0,2,,,,,,,64,0,2,,,,
90688,note_off,128,0,3,,,,,,,,,3,,,52,0
90688,note_off,128,0,5,,,,,,,,,5,,,55,0
90720,note_off,0,0,1,,,,,,,,,1,,,76,0
90720,note_off,0,0,1,,,,,,,,,1,,,64,0
90720,note_on,0,0,5,,,,,,,,,5,,,41,57
90720,control_change,32,0,5,,,,,,,64,0,5,,,,
90720,control_change,160,0,4,,,,,,,64,0,4,,,,
90720,control_change,0,0,4,,,,,,,64,0,4,,,,
90720,note_on,0,0,2,,,,,,,,,2,,,72,49
90720,note_on,0,0,2,,,,,,,,,2,,,69,49
90720,control_change,40,0,2,,,,,,,64,0,2,,,,
90720,note_on,0,0,1,,,,,,,,,1,,,76,49
90720,control_change,150,0,1,,,,,,,64,0,1,,,,
90720,control_change,32,0,3,,,,,,,64,0,3,,,,
90720,note_on,0,0,1,,,,,,,,,1,,,64,49
90720,note_on,0,0,3,,,,,,,,,3,,,53,46
90727,note_off,7,0,5,,,,,,,,,5,,,40,0
90760,control_change,40,0,2,,,,,,,64,127,2,,,,
90760,control_change,40,0,1,,,,,,,64,127,1,,,,
90760,control_change,0,0,4,,,,,,,64,127,4,,,,
90760,control_change,33,0,5,,,,,,,64,127,5,,,,
90760,control_change,40,0,4,,,,,,,64,127,4,,,,
90832,set_tempo,232,1,0,,,,,,487804,,,,,,,
90840,control_change,80,0,2,,,,,,,64,0,2,,,,
90848,note_off,128,0,3,,,,,,,,,3,,,53,0
90880,note_on,120,0,5,,,,,,,,,5,,,57,47
90880,control_change,40,0,2,,,,,,,64,127,2,,,,
90880,control_change,32,0,3,,,,,,,64,0,3,,,,
90880,note_on,0,0,3,,,,,,,,,3,,,53,47
90920,control_change,40,0,3,,,,,,,64,127,3,,,,
91008,note_off,88,0,3,,,,,,,,,3,,,53,0
91008,note_off,128,0,5,,,,,,,,,5,,,57,0
91040,note_on,32,0,5,,,,,,,,,5,,,57,48
91040,note_on,32,0,3,,,,,,,,,3,,,53,48
91168,note_off,128,0,3,,,,,,,,,3,,,53,0
91168,note_off,128,0,5,,,,,,,,,5,,,57,0
91200,note_on,32,0,5,,,,,,,,,5,,,57,52
91200,note_on,32,0,3,,,,,,,,,3,,,53,52
91360,note_on,0,0,5,,,,,,,,,5,,,58,49
91360,note_off,160,0,5,,,,,,,,,5,,,57,0
91360,note_off,160,0,3,,,,,,,,,3,,,53,0
91488,note_off,128,0,5,,,,,,,,,5,,,58,0
91515,note_off,635,0,2,,,,,,,,,2,,,69,0
91515,note_off,755,0,1,,,,,,,,,1,,,64,0
91520,note_on,32,0,5,,,,,,,,,5,,,57,50
91520,note_on,0,0,1,,,,,,,,,1,,,62,50
91520,note_on,0,0,1,,,,,,,,,1,,,74,50
91520,note_on,160,0,3,,,,,,,,,3,,,53,50
91520,note_off,5,0,2,,,,,,,,,2,,,72,0
91520,note_off,5,0,1,,,,,,,,,1,,,76,0
91648,note_off,128,0,5,,,,,,,,,5,,,57,0
91648,note_off,128,0,3,,,,,,,,,3,,,53,0
91680,note_off,160,0,1,,,,,,,,,1,,,74,0
91680,note_off,0,0,1,,,,,,,,,1,,,62,0
91680,note_on,32,0,5,,,,,,,,,5,,,57,54
91680,note_on,0,0,1,,,,,,,,,1,,,61,51
91680,note_on,0,0,1,,,,,,,,,1,,,73,51
91680,note_on,32,0,3,,,,,,,,,3,,,53,54
91840,note_off,160,0,5,,,,,,,,,5,,,57,0
91840,note_on,0,0,5,,,,,,,,,5,,,58,52
91840,note_off,160,0,3,,,,,,,,,3,,,53,0
91968,note_off,128,0,5,,,,,,,,,5,,,58,0
92000,control_change,1240,0,4,,,,,,,64,0,4,,,,
92000,control_change,480,0,2,,,,,,,64,0,2,,,,
92000,note_on,0,0,2,,,,,,,,,2,,,69,52
92000,note_on,0,0,2,,,,,,,,,2,,,72,52
92000,note_on,160,0,3,,,,,,,,,3,,,53,52
92000,note_on,0,0,1,,,,,,,,,1,,,62,52
92000,control_change,0,0,4,,,,,,,64,0,4,,,,
92000,note_off,0,0,1,,,,,,,,,1,,,61,0
92000,control_change,320,0,1,,,,,,,64,0,1,,,,
92000,note_on,0,0,5,,,,,,,,,5,,,57,52
92000,control_change,32,0,5,,,,,,,64,0,5,,,,
92000,note_on,0,0,1,,,,,,,,,1,,,74,52
92000,note_off,0,0,1,,,,,,,,,1,,,73,0
92040,set_tempo,1208,1,0,,,,,,508474,,,,,,,
92120,control_change,120,0,2,,,,,,,64,0,2,,,,
92128,note_off,128,0,3,,,,,,,,,3,,,53,0
92128,note_off,128,0,5,,,,,,,,,5,,,57,0
92160,note_on,0,0,3,,,,,,,,,3,,,55,53
92160,control_change,40,0,2,,,,,,,64,0,2,,,,
92160,note_on,0,0,2,,,,,,,,,2,,,72,56
92160,note_on,0,0,2,,,,,,,,,2,,,70,56
92160,note_off,0,0,2,,,,,,,,,2,,,69,0
92160,note_off,0,0,2,,,,,,,,,2,,,72,0
92160,note_on,0,0,1,,,,,,,,,1,,,77,56
92160,note_off,0,0,1,,,,,,,,,1,,,62,0
92160,note_off,0,0,1,,,,,,,,,1,,,74,0
92160,control_change,160,0,1,,,,,,,64,0,1,,,,
92160,note_on,0,0,1,,,,,,,,,1,,,65,56
92160,control_change,0,0,4,,,,,,,64,0,4,,,,
92160,control_change,32,0,3,,,,,,,64,0,3,,,,
92160,control_change,32,0,5,,,,,,,64,0,5,,,,
92160,control_change,160,0,4,,,,,,,64,0,4,,,,
92160,note_off,0,0,5,,,,,,,,,5,,,41,0
92160,note_on,0,0,5,,,,,,,,,5,,,43,61
92200,control_change,40,0,2,,,,,,,64,127,2,,,,
92200,control_change,40,0,5,,,,,,,64,127,5,,,,
92200,control_change,0,0,4,,,,,,,64,127,4,,,,
92200,control_change,40,0,4,,,,,,,64,127,4,,,,
92200,control_change,40,0,1,,,,,,,64,127,1,,,,
92280,set_tempo,240,1,0,,,,,,487804,,,,,,,
92280,control_change,80,0,2,,,,,,,64,0,2,,,,
92288,note_off,128,0,3,,,,,,,,,3,,,55,0
92320,note_on,0,0,3,,,,,,,,,3,,,55,54
92320,note_on,0,0,3,,,,,,,,,3,,,58,54
92320,control_change,32,0,3,,,,,,,64,0,3,,,,
92320,control_change,40,0,2,,,,,,,64,127,2,,,,
92320,note_on,120,0,5,,,,,,,,,5,,,60,54
92360,control_change,40,0,3,,,,,,,64,127,3,,,,
92448,note_off,0,0,3,,,,,,,,,3,,,58,0
92448,note_off,128,0,5,,,,,,,,,5,,,60,0
92448,note_off,88,0,3,,,,,,,,,3,,,55,0
92480,note_on,32,0,3,,,,,,,,,3,,,55,54
92480,note_on,0,0,3,,,,,,,,,3,,,58,54
92480,note_on,32,0,5,,,,,,,,,5,,,60,54
92608,note_off,128,0,5,,,,,,,,,5,,,60,0
92608,note_off,128,0,3,,,,,,,,,3,,,58,0
92608,note_off,0,0,3,,,,,,,,,3,,,55,0
92640,note_on,32,0,3,,,,,,,,,3,,,58,58
92640,note_on,0,0,3,,,,,,,,,3,,,55,58
92640,note_on,32,0,5,,,,,,,,,5,,,60,58
92800,note_on,0,0,5,,,,,,,,,5,,,62,56
92800,note_off,160,0,5,,,,,,,,,5,,,60,0
92800,note_off,160,0,3,,,,,,,,,3,,,55,0
92800,note_off,0,0,3,,,,,,,,,3,,,58,0
92928,note_off,128,0,5,,,,,,,,,5,,,62,0
92945,note_off,625,0,2,,,,,,,,,2,,,72,0
92950,note_off,5,0,2,,,,,,,,,2,,,70,0
92955,note_off,755,0,1,,,,,,,,,1,,,77,0
92960,note_on,10,0,2,,,,,,,,,2,,,72,56
92960,note_on,0,0,2,,,,,,,,,2,,,70,56
92960,note_on,0,0,3,,,,,,,,,3,,,55,56
92960,note_on,32,0,5,,,,,,,,,5,,,60,56
92960,note_on,160,0,3,,,,,,,,,3,,,58,56
92960,note_on,5,0,1,,,,,,,,,1,,,64,56
92960,note_on,0,0,1,,,,,,,,,1,,,76,56
92965,note_off,5,0,1,,,,,,,,,1,,,65,0
93088,note_off,128,0,5,,,,,,,,,5,,,60,0
93088,note_off,128,0,3,,,,,,,,,3,,,55,0
93088,note_off,0,0,3,,,,,,,,,3,,,58,0
93120,note_off,0,0,1,,,,,,,,,1,,,64,0
93120,note_on,0,0,1,,,,,,,,,1,,,63,57
93120,note_on,0,0,2,,,,,,,,,2,,,70,57
93120,note_on,0,0,1,,,,,,,,,1,,,75,57
93120,note_off,0,0,2,,,,,,,,,2,,,72,0
93120,note_on,32,0,3,,,,,,,,,3,,,58,61
93120,note_on,0,0,3,,,,,,,,,3,,,55,61
93120,note_off,160,0,2,,,,,,,,,2,,,70,0
93120,note_on,32,0,5,,,,,,,,,5,,,60,61
93120,note_off,155,0,1,,,,,,,,,1,,,76,0
93120,note_on,0,0,2,,,,,,,,,2,,,72,57
93280,note_on,0,0,5,,,,,,,,,5,,,62,58
93280,note_off,0,0,3,,,,,,,,,3,,,58,0
93280,note_off,160,0,5,,,,,,,,,5,,,60,0
93280,note_off,160,0,3,,,,,,,,,3,,,55,0
93408,note_off,128,0,5,,,,,,,,,5,,,62,0
93440,note_on,0,0,1,,,,,,,,,1,,,64,59
93440,control_change,320,0,1,,,,,,,64,0,1,,,,
93440,control_change,1240,0,4,,,,,,,64,0,4,,,,
93440,control_change,0,0,4,,,,,,,64,0,4,,,,
93440,note_on,0,0,2,,,,,,,,,2,,,73,59
93440,note_on,0,0,2,,,,,,,,,2,,,70,59
93440,note_off,0,0,2,,,,,,,,,2,,,70,0
93440,control_change,320,0,2,,,,,,,64,0,2,,,,
93440,control_change,32,0,5,,,,,,,64,0,5,,,,
93440,note_on,0,0,1,,,,,,,,,1,,,76,59
93440,note_on,160,0,3,,,,,,,,,3,,,58,59
93440,note_on,0,0,3,,,,,,,,,3,,,55,59
93440,note_on,0,0,5,,,,,,,,,5,,,60,59
93445,note_off,5,0,2,,,,,,,,,2,,,72,0
93445,note_off,5,0,1,,,,,,,,,1,,,75,0
93450,note_off,5,0,1,,,,,,,,,1,,,63,0
93480,set_tempo,1200,1,0,,,,,,508474,,,,,,,
93560,control_change,115,0,2,,,,,,,64,0,2,,,,
93568,note_off,128,0,3,,,,,,,,,3,,,55,0
93568,note_off,0,0,3,,,,,,,,,3,,,58,0
93568,note_off,128,0,5,,,,,,,,,5,,,60,0
93600,note_on,0,0,2,,,,,,,,,2,,,72,62
93600,control_change,32,0,5,,,,,,,64,0,5,,,,
93600,note_off,0,0,5,,,,,,,,,5,,,43,0
93600,note_on,0,0,5,,,,,,,,,5,,,45,66
93600,control_change,150,0,1,,,,,,,64,0,1,,,,
93600,note_off,0,0,1,,,,,,,,,1,,,76,0
93600,note_off,0,0,1,,,,,,,,,1,,,64,0
93600,note_on,0,0,3,,,,,,,,,3,,,57,59
93600,note_on,0,0,1,,,,,,,,,1,,,79,62
93600,note_off,0,0,2,,,,,,,,,2,,,73,0
93600,control_change,160,0,4,,,,,,,64,0,4,,,,
93600,control_change,0,0,4,,,,,,,64,0,4,,,,
93600,note_off,0,0,2,,,,,,,,,2,,,70,0
93600,control_change,32,0,3,,,,,,,64,0,3,,,,
93600,note_on,0,0,1,,,,,,,,,1,,,67,62
93600,control_change,40,0,2,,,,,,,64,0,2,,,,
93640,control_change,40,0,5,,,,,,,64,127,5,,,,
93640,control_change,0,0,4,,,,,,,64,127,4,,,,
93640,control_change,40,0,1,,,,,,,64,127,1,,,,
93640,control_change,40,0,4,,,,,,,64,127,4,,,,
93640,control_change,40,0,2,,,,,,,64,127,2,,,,
93720,control_change,80,0,2,,,,,,,64,0,2,,,,
93727,set_tempo,247,1,0,,,,,,487804,,,,,,,
93728,note_off,128,0,3,,,,,,,,,3,,,57,0
93760,control_change,32,0,3,,,,,,,64,0,3,,,,
93760,note_on,0,0,3,,,,,,,,,3,,,57,60
93760,note_on,120,0,5,,,,,,,,,5,,,60,60
93760,control_change,40,0,2,,,,,,,64,127,2,,,,
93800,control_change,40,0,3,,,,,,,64,127,3,,,,
93888,note_off,128,0,5,,,,,,,,,5,,,60,0
93888,note_off,88,0,3,,,,,,,,,3,,,57,0
93920,note_on,32,0,5,,,,,,,,,5,,,60,61
93920,note_on,32,0,3,,,,,,,,,3,,,57,61
94048,note_off,128,0,3,,,,,,,,,3,,,57,0
94048,note_off,128,0,5,,,,,,,,,5,,,60,0
94080,note_on,32,0,3,,,,,,,,,3,,,57,66
94080,note_on,32,0,5,,,,,,,,,5,,,60,66
94240,note_off,160,0,3,,,,,,,,,3,,,57,0
94240,note_on,0,0,5,,,,,,,,,5,,,62,62
94240,note_off,160,0,5,,,,,,,,,5,,,60,0
94368,note_off,128,0,5,,,,,,,,,5,,,62,0
94395,note_off,635,0,2,,,,,,,,,2,,,72,0
94400,note_on,160,0,3,,,,,,,,,3,,,57,63
94400,note_on,0,0,1,,,,,,,,,1,,,65,63
94400,note_off,0,0,1,,,,,,,,,1,,,79,0
94400,note_off,760,0,1,,,,,,,,,1,,,67,0
94400,note_on,0,0,1,,,,,,,,,1,,,77,63
94400,note_on,32,0,5,,,,,,,,,5,,,60,63
94528,note_off,128,0,3,,,,,,,,,3,,,57,0
94528,note_off,128,0,5,,,,,,,,,5,,,60,0
94560,note_on,32,0,5,,,,,,,,,5,,,60,68
94560,note_on,32,0,3,,,,,,,,,3,,,57,68
94560,note_on,0,0,1,,,,,,,,,1,,,64,63
94560,note_on,0,0,1,,,,,,,,,1,,,76,63
94560,note_off,0,0,1,,,,,,,,,1,,,65,0
94560,note_off,160,0,1,,,,,,,,,1,,,77,0
94720,note_on,0,0,5,,,,,,,,,5,,,62,64
94720,note_off,160,0,5,,,,,,,,,5,,,60,0
94720,note_off,160,0,3,,,,,,,,,3,,,57,0
94848,note_off,128,0,5,,,,,,,,,5,,,62,0
94880,control_change,485,0,2,,,,,,,64,0,2,,,,
94880,note_on,0,0,1,,,,,,,,,1,,,77,65
94880,control_change,320,0,1,,,,,,,64,0,1,,,,
94880,note_on,160,0,3,,,,,,,,,3,,,57,65
94880,note_on,0,0,1,,,,,,,,,1,,,65,65
94880,control_change,32,0,5,,,,,,,64,0,5,,,,
94880,note_on,0,0,5,,,,,,,,,5,,,60,65
94880,note_off,0,0,1,,,,,,,,,1,,,76,0
94880,control_change,1240,0,4,,,,,,,64,0,4,,,,
94880,control_change,0,0,4,,,,,,,64,0,4,,,,
94885,note_off,5,0,1,,,,,,,,,1,,,64,0
94920,set_tempo,1193,1,0,,,,,,508474,,,,,,,
95000,control_change,120,0,2,,,,,,,64,0,2,,,,
95008,note_off,128,0,3,,,,,,,,,3,,,57,0
95008,note_off,128,0,5,,,,,,,,,5,,,60,0
95032,note_off,24,0,5,,,,,,,,,5,,,45,0
95040,control_change,0,0,4,,,,,,,64,0,4,,,,
95040,control_change,40,0,2,,,,,,,64,0,2,,,,
95040,note_on,0,0,2,,,,,,,,,2,,,72,68
95040,control_change,160,0,4,,,,,,,64,0,4,,,,
95040,note_off,0,0,1,,,,,,,,,1,,,77,0
95040,note_on,0,0,5,,,,,,,,,5,,,45,71
95040,note_on,0,0,3,,,,,,,,,3,,,57,65
95040,note_on,0,0,1,,,,,,,,,1,,,79,68
95040,control_change,8,0,5,,,,,,,64,0,5,,,,
95040,note_on,0,0,1,,,,,,,,,1,,,67,68
95040,control_change,155,0,1,,,,,,,64,0,1,,,,
95040,note_off,0,0,1,,,,,,,,,1,,,65,0
95040,control_change,32,0,3,,,,,,,64,0,3,,,,
95080,control_change,40,0,5,,,,,,,64,127,5,,,,
95080,control_change,40,0,4,,,,,,,64,127,4,,,,
95080,control_change,0,0,4,,,,,,,64,127,4,,,,
95080,control_change,40,0,1,,,,,,,64,127,1,,,,
95080,control_change,40,0,2,,,,,,,64,127,2,,,,
95160,set_tempo,240,1,0,,,,,,487804,,,,,,,
95160,control_change,80,0,2,,,,,,,64,0,2,,,,
95168,note_off,128,0,3,,,,,,,,,3,,,57,0
95200,note_on,120,0,5,,,,,,,,,5,,,61,66
95200,control_change,40,0,2,,,,,,,64,127,2,,,,
95200,note_on,0,0,3,,,,,,,,,3,,,57,66
95200,control_change,32,0,3,,,,,,,64,0,3,,,,
95240,control_change,40,0,3,,,,,,,64,127,3,,,,
95328,note_off,88,0,3,,,,,,,,,3,,,57,0
95328,note_off,128,0,5,,,,,,,,,5,,,61,0
95360,note_on,32,0,3,,,,,,,,,3,,,57,67
95360,note_on,32,0,5,,,,,,,,,5,,,61,67
95488,note_off,128,0,5,,,,,,,,,5,,,61,0
95488,note_off,128,0,3,,,,,,,,,3,,,57,0
95520,note_on,32,0,5,,,,,,,,,5,,,61,72
95520,note_on,32,0,3,,,,,,,,,3,,,57,72
95680,note_off,160,0,5,,,,,,,,,5,,,61,0
95680,note_on,0,0,5,,,,,,,,,5,,,62,68
95680,note_off,160,0,3,,,,,,,,,3,,,57,0
95808,note_off,128,0,5,,,,,,,,,5,,,62,0
95835,note_off,635,0,2,,,,,,,,,2,,,72,0
95840,note_on,32,0,5,,,,,,,,,5,,,61,69
95840,note_on,0,0,1,,,,,,,,,1,,,65,69
95840,note_on,160,0,3,,,,,,,,,3,,,57,69
95840,note_off,760,0,1,,,,,,,,,1,,,67,0
95840,note_off,0,0,1,,,,,,,,,1,,,79,0
95840,note_on,0,0,1,,,,,,,,,1,,,77,69
95968,note_off,128,0,3,,,,,,,,,3,,,57,0
95968,note_off,128,0,5,,,,,,,,,5,,,61,0
96000,note_on,32,0,3,,,,,,,,,3,,,57,73
96000,note_off,160,0,1,,,,,,,,,1,,,77,0
96000,note_on,32,0,5,,,,,,,,,5,,,61,73
96000,note_off,0,0,1,,,,,,,,,1,,,65,0
96000,note_on,0,0,1,,,,,,,,,1,,,76,70
96000,note_on,0,0,1,,,,,,,,,1,,,64,70
96160,note_off,160,0,3,,,,,,,,,3,,,57,0
96160,note_on,0,0,5,,,,,,,,,5,,,62,70
96160,note_off,160,0,5,,,,,,,,,5,,,61,0
96288,note_off,128,0,5,,,,,,,,,5,,,62,0
96320,note_on,0,0,5,,,,,,,,,5,,,61,71
96320,control_change,32,0,5,,,,,,,64,0,5,,,,
96320,control_change,485,0,2,,,,,,,64,0,2,,,,
96320,control_change,0,0,4,,,,,,,64,0,4,,,,
96320,control_change,1240,0,4,,,,,,,64,0,4,,,,
96320,note_on,160,0,3,,,,,,,,,3,,,57,71
96320,note_off,0,0,1,,,,,,,,,1,,,76,0
96320,note_on,0,0,1,,,,,,,,,1,,,65,71
96320,note_on,0,0,1,,,,,,,,,1,,,77,71
96320,control_change,320,0,1,,,,,,,64,0,1,,,,
96325,note_off,5,0,1,,,,,,,,,1,,,64,0
96360,set_tempo,1200,1,0,,,,,,508474,,,,,,,
96440,control_change,120,0,2,,,,,,,64,0,2,,,,
96448,note_off,128,0,5,,,,,,,,,5,,,61,0
96448,note_off,128,0,3,,,,,,,,,3,,,57,0
96465,note_off,17,0,5,,,,,,,,,5,,,45,0
96480,control_change,0,0,5,,,,,,,64,0,5,,,,
96480,control_change,160,0,4,,,,,,,64,0,4,,,,
96480,control_change,155,0,1,,,,,,,64,0,1,,,,
96480,control_change,0,0,4,,,,,,,64,0,4,,,,
96480,control_change,0,0,4,,,,,,,64,0,4,,,,
96480,set_tempo,120,1,0,,,,,,487804,,,,,,,
96480,control_change,40,0,2,,,,,,,64,0,2,,,,
96480,note_on,0,0,5,,,,,,,,,5,,,45,76
96480,control_change,0,0,2,,,,,,,64,0,2,,,,
96480,control_change,0,0,1,,,,,,,64,0,1,,,,
96480,note_on,0,0,2,,,,,,,,,2,,,73,76
96480,control_change,15,0,5,,,,,,,64,0,5,,,,
96480,note_off,0,0,1,,,,,,,,,1,,,77,0
96480,note_off,0,0,1,,,,,,,,,1,,,65,0
96480,note_on,0,0,1,,,,,,,,,1,,,67,76
96480,control_change,0,0,4,,,,,,,64,0,4,,,,
96480,note_on,0,0,1,,,,,,,,,1,,,79,76
96480,note_on,0,0,3,,,,,,,,,3,,,57,72
96480,control_change,32,0,3,,,,,,,64,0,3,,,,
96520,control_change,40,0,1,,,,,,,64,127,1,,,,
96520,control_change,40,0,2,,,,,,,64,127,2,,,,
96520,control_change,40,0,4,,,,,,,64,127,4,,,,
96520,control_change,0,0,4,,,,,,,64,127,4,,,,
96520,control_change,40,0,5,,,,,,,64,127,5,,,,
96600,control_change,80,0,2,,,,,,,64,0,2,,,,
96600,control_change,0,0,2,,,,,,,64,0,2,,,,
96608,note_off,128,0,3,,,,,,,,,3,,,57,0
96640,control_change,40,0,2,,,,,,,64,127,2,,,,
96640,note_on,120,0,5,,,,,,,,,5,,,61,72
96640,control_change,0,0,3,,,,,,,64,0,3,,,,
96640,note_on,0,0,3,,,,,,,,,3,,,57,72
96640,control_change,32,0,3,,,,,,,64,0,3,,,,
96680,control_change,40,0,3,,,,,,,64,127,3,,,,
96768,note_off,128,0,5,,,,,,,,,5,,,61,0
96768,note_off,88,0,3,,,,,,,,,3,,,57,0
96795,note_off,275,0,1,,,,,,,,,1,,,79,0
96795,note_off,0,0,1,,,,,,,,,1,,,67,0
96795,note_off,155,0,2,,,,,,,,,2,,,73,0
96800,note_on,5,0,2,,,,,,,,,2,,,73,73
96800,note_on,5,0,1,,,,,,,,,1,,,77,73
96800,note_on,0,0,1,,,,,,,,,1,,,65,73
96800,note_on,32,0,3,,,,,,,,,3,,,57,73
96800,note_on,32,0,5,,,,,,,,,5,,,61,73
96928,note_off,128,0,5,,,,,,,,,5,,,61,0
96928,note_off,128,0,3,,,,,,,,,3,,,57,0
96960,note_on,0,0,1,,,,,,,,,1,,,64,74
