tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
648,note_on,,0,0,2,,,,,,,,,,0,,56,0
648,note_on,,0,0,2,,,,,,,,,,0,,60,0
648,note_on,,24,0,2,,,,,,,,,,0,,65,0
672,set_tempo,800000,144,1,0,,,,,,,,,,,,,
672,note_on,,48,0,1,,,,,,,,,,0,,77,0
672,note_on,,24,0,2,,,,,,,,,,0,,43,30
672,note_on,,0,0,1,,,,,,,,,,0,,75,42
674,control_change,,90,0,3,,,,,,,,64,0,0,,,
680,control_change,,6,0,3,,,,,,,,64,127,0,,,
696,note_on,,24,0,2,,,,,,,,,,0,,43,0
720,note_on,,0,0,1,,,,,,,,,,0,,73,46
720,note_on,,24,0,2,,,,,,,,,,0,,51,20
720,note_on,,0,0,2,,,,,,,,,,0,,58,22
720,note_on,,0,0,2,,,,,,,,,,0,,63,24
720,set_tempo,821917,48,1,0,,,,,,,,,,,,,
720,note_on,,48,0,1,,,,,,,,,,0,,75,0
744,note_on,,24,0,2,,,,,,,,,,0,,63,0
744,note_on,,0,0,2,,,,,,,,,,0,,58,0
744,note_on,,0,0,2,,,,,,,,,,0,,51,0
768,control_change,,88,0,3,,,,,,,,64,127,0,,,
768,note_on,,0,0,1,,,,,,,,,,0,,72,40
768,note_on,,48,0,1,,,,,,,,,,0,,73,0
768,set_tempo,869565,48,1,0,,,,,,,,,,,,,
768,note_on,,24,0,2,,,,,,,,,,0,,44,26
770,control_change,,2,0,3,,,,,,,,64,0,0,,,
776,control_change,,6,0,3,,,,,,,,64,127,0,,,
792,note_on,,24,0,2,,,,,,,,,,0,,44,0
804,note_on,,36,0,1,,,,,,,,,,0,,72,0
804,set_tempo,800000,36,1,0,,,,,,,,,,,,,
804,note_on,,0,0,1,,,,,,,,,,0,,71,35
816,note_on,,12,0,1,,,,,,,,,,0,,71,0
816,note_on,,0,0,1,,,,,,,,,,0,,72,35
816,note_on,,24,0,2,,,,,,,,,,0,,60,20
816,set_tempo,952380,12,1,0,,,,,,,,,,,,,
816,note_on,,0,0,2,,,,,,,,,,0,,68,24
840,note_on,,0,0,2,,,,,,,,,,0,,60,0
840,note_on,,24,0,2,,,,,,,,,,0,,68,0
848,set_tempo,697674,32,1,0,,,,,,,,,,,,,
848,note_on,,32,0,1,,,,,,,,,,0,,72,0
848,note_on,,0,0,1,,,,,,,,,,0,,75,32
852,set_tempo,1071428,4,1,0,,,,,,,,,,,,,
852,note_on,,4,0,1,,,,,,,,,,0,,75,0
852,note_on,,0,0,1,,,,,,,,,,0,,73,32
864,set_tempo,845070,12,1,0,,,,,,,,,,,,,
864,note_on,,24,0,2,,,,,,,,,,0,,40,22
864,note_on,,0,0,1,,,,,,,,,,0,,72,34
864,note_on,,12,0,1,,,,,,,,,,0,,73,0
866,control_change,,90,0,3,,,,,,,,64,0,0,,,
872,control_change,,6,0,3,,,,,,,,64,127,0,,,
888,note_on,,24,0,2,,,,,,,,,,0,,40,0
912,note_on,,0,0,2,,,,,,,,,,0,,67,16
912,note_on,,0,0,2,,,,,,,,,,0,,60,15
912,note_on,,24,0,2,,,,,,,,,,0,,58,14
912,set_tempo,895522,48,1,0,,,,,,,,,,,,,
936,note_on,,0,0,2,,,,,,,,,,0,,58,0
936,note_on,,24,0,2,,,,,,,,,,0,,67,0
936,note_on,,0,0,2,,,,,,,,,,0,,60,0
960,control_change,,88,0,3,,,,,,,,64,127,0,,,
960,note_on,,24,0,2,,,,,,,,,,0,,41,30
962,control_change,,2,0,3,,,,,,,,64,0,0,,,
968,control_change,,6,0,3,,,,,,,,64,127,0,,,
984,note_on,,24,0,2,,,,,,,,,,0,,41,0
1008,note_on,,24,0,2,,,,,,,,,,0,,56,18
1008,note_on,,0,0,2,,,,,,,,,,0,,65,26
1008,set_tempo,821917,96,1,0,,,,,,,,,,,,,
1008,note_on,,144,0,1,,,,,,,,,,0,,72,0
1008,note_on,,0,0,1,,,,,,,,,,0,,77,42
1008,note_on,,0,0,2,,,,,,,,,,0,,60,22
1032,note_on,,24,0,2,,,,,,,,,,0,,65,0
1032,note_on,,0,0,2,,,,,,,,,,0,,60,0
1032,note_on,,0,0,2,,,,,,,,,,0,,56,0
1056,set_tempo,789473,48,1,0,,,,,,,,,,,,,
1056,note_on,,48,0,1,,,,,,,,,,0,,77,0
1056,note_on,,24,0,2,,,,,,,,,,0,,43,32
1056,note_on,,0,0,1,,,,,,,,,,0,,75,54
1058,control_change,,90,0,3,,,,,,,,64,0,0,,,
1064,control_change,,6,0,3,,,,,,,,64,127,0,,,
1080,note_on,,24,0,2,,,,,,,,,,0,,43,0
1104,note_on,,24,0,2,,,,,,,,,,0,,51,20
1104,note_on,,48,0,1,,,,,,,,,,0,,75,0
1104,note_on,,0,0,1,,,,,,,,,,0,,73,56
1104,set_tempo,800000,48,1,0,,,,,,,,,,,,,
1104,note_on,,0,0,2,,,,,,,,,,0,,58,24
1104,note_on,,0,0,2,,,,,,,,,,0,,63,28
1128,note_on,,24,0,2,,,,,,,,,,0,,63,0
1128,note_on,,0,0,2,,,,,,,,,,0,,58,0
1128,note_on,,0,0,2,,,,,,,,,,0,,51,0
1152,control_change,,88,0,3,,,,,,,,64,127,0,,,
1152,note_on,,0,0,1,,,,,,,,,,0,,72,54
1152,note_on,,48,0,1,,,,,,,,,,0,,73,0
1152,set_tempo,789473,48,1,0,,,,,,,,,,,,,
1152,note_on,,24,0,2,,,,,,,,,,0,,44,30
1154,control_change,,2,0,3,,,,,,,,64,0,0,,,
1160,control_change,,6,0,3,,,,,,,,64,127,0,,,
1176,note_on,,24,0,2,,,,,,,,,,0,,44,0
1200,note_on,,0,0,2,,,,,,,,,,0,,68,30
1200,set_tempo,800000,48,1,0,,,,,,,,,,,,,
1200,note_on,,24,0,2,,,,,,,,,,0,,60,29
1224,note_on,,24,0,2,,,,,,,,,,0,,68,0
1224,note_on,,0,0,2,,,,,,,,,,0,,60,0
1248,note_on,,0,0,1,,,,,,,,,,0,,70,38
1248,note_on,,24,0,2,,,,,,,,,,0,,46,28
1248,set_tempo,1071428,48,1,0,,,,,,,,,,,,,
1248,note_on,,96,0,1,,,,,,,,,,0,,72,0
1250,control_change,,90,0,3,,,,,,,,64,0,0,,,
1256,control_change,,6,0,3,,,,,,,,64,127,0,,,
1256,note_on,,8,0,1,,,,,,,,,,0,,72,36
1256,set_tempo,697674,8,1,0,,,,,,,,,,,,,
1257,note_on,,1,0,1,,,,,,,,,,0,,70,0
1262,note_on,,5,0,1,,,,,,,,,,0,,70,39
1262,set_tempo,731707,6,1,0,,,,,,,,,,,,,
1263,note_on,,1,0,1,,,,,,,,,,0,,72,0
1267,set_tempo,714285,5,1,0,,,,,,,,,,,,,
1267,note_on,,4,0,1,,,,,,,,,,0,,72,41
1268,note_on,,1,0,1,,,,,,,,,,0,,70,0
1272,note_on,,24,0,2,,,,,,,,,,0,,46,0
1272,set_tempo,731707,5,1,0,,,,,,,,,,,,,
1272,note_on,,4,0,1,,,,,,,,,,0,,70,42
1273,note_on,,1,0,1,,,,,,,,,,0,,72,0
1276,set_tempo,769230,4,1,0,,,,,,,,,,,,,
1276,note_on,,3,0,1,,,,,,,,,,0,,72,42
1277,note_on,,1,0,1,,,,,,,,,,0,,70,0
1280,note_on,,3,0,1,,,,,,,,,,0,,70,42
1280,set_tempo,845070,4,1,0,,,,,,,,,,,,,
1281,note_on,,1,0,1,,,,,,,,,,0,,72,0
1284,note_on,,3,0,1,,,,,,,,,,0,,69,48
1284,set_tempo,1071428,4,1,0,,,,,,,,,,,,,
1285,note_on,,1,0,1,,,,,,,,,,0,,70,0
1290,set_tempo,1818181,6,1,0,,,,,,,,,,,,,
1290,note_on,,5,0,1,,,,,,,,,,0,,70,54
1291,note_on,,1,0,1,,,,,,,,,,0,,69,0
1296,set_tempo,895522,6,1,0,,,,,,,,,,,,,
1296,note_on,,0,0,1,,,,,,,,,,0,,72,50
1296,note_on,,24,0,2,,,,,,,,,,0,,54,22
1296,note_on,,0,0,2,,,,,,,,,,0,,61,23
1296,note_on,,0,0,2,,,,,,,,,,0,,66,20
1296,note_on,,5,0,1,,,,,,,,,,0,,70,0
1320,note_on,,0,0,2,,,,,,,,,,0,,54,0
1320,note_on,,0,0,2,,,,,,,,,,0,,61,0
1320,note_on,,24,0,2,,,,,,,,,,0,,66,0
1332,note_on,,0,0,1,,,,,,,,,,0,,73,48
1332,set_tempo,769230,36,1,0,,,,,,,,,,,,,
1332,note_on,,36,0,1,,,,,,,,,,0,,72,0
1344,control_change,,88,0,3,,,,,,,,64,127,0,,,
1344,note_on,,24,0,2,,,,,,,,,,0,,48,26
1344,note_on,,12,0,1,,,,,,,,,,0,,73,0
1344,set_tempo,821917,12,1,0,,,,,,,,,,,,,
1344,note_on,,0,0,1,,,,,,,,,,0,,68,44
1346,control_change,,2,0,3,,,,,,,,64,0,0,,,
1352,control_change,,6,0,3,,,,,,,,64,127,0,,,
1368,note_on,,24,0,2,,,,,,,,,,0,,48,0
1392,note_on,,24,0,2,,,,,,,,,,0,,56,18
1392,note_on,,0,0,2,,,,,,,,,,0,,60,22
1392,note_on,,0,0,2,,,,,,,,,,0,,65,26
1392,set_tempo,666666,48,1,0,,,,,,,,,,,,,
1416,note_on,,24,0,2,,,,,,,,,,0,,65,0
1416,note_on,,0,0,2,,,,,,,,,,0,,60,0
1416,note_on,,0,0,2,,,,,,,,,,0,,56,0
1420,set_tempo,800000,28,1,0,,,,,,,,,,,,,
1420,note_on,,0,0,1,,,,,,,,,,0,,58,32
1420,note_on,,76,0,1,,,,,,,,,,0,,68,0
1430,set_tempo,1818181,10,1,0,,,,,,,,,,,,,
1430,note_on,,10,0,1,,,,,,,,,,0,,64,29
1440,note_on,,24,0,2,,,,,,,,,,0,,36,22
1440,set_tempo,845070,10,1,0,,,,,,,,,,,,,
1440,note_on,,10,0,1,,,,,,,,,,0,,68,37
1442,control_change,,90,0,3,,,,,,,,64,0,0,,,
1448,control_change,,6,0,3,,,,,,,,64,127,0,,,
1464,note_on,,24,0,2,,,,,,,,,,0,,36,0
1488,note_on,,0,0,1,,,,,,,,,,0,,67,32
1488,note_on,,48,0,1,,,,,,,,,,0,,68,0
1488,note_on,,0,0,2,,,,,,,,,,0,,60,24
1488,note_on,,24,0,2,,,,,,,,,,0,,48,20
1488,set_tempo,895522,48,1,0,,,,,,,,,,,,,
1510,note_on,,22,0,1,,,,,,,,,,0,,64,0
1510,note_on,,0,0,1,,,,,,,,,,0,,58,0
1512,note_on,,0,0,2,,,,,,,,,,0,,48,0
1512,note_on,,24,0,2,,,,,,,,,,0,,60,0
1524,set_tempo,1621621,36,1,0,,,,,,,,,,,,,
1524,note_on,,14,0,1,,,,,,,,,,0,,67,0
1524,note_on,,0,0,1,,,,,,,,,,0,,65,30
1532,set_tempo,800000,8,1,0,,,,,,,,,,,,,
1532,note_on,,8,0,1,,,,,,,,,,0,,56,24
1536,note_on,,4,0,1,,,,,,,,,,0,,65,0
1536,set_tempo,845070,4,1,0,,,,,,,,,,,,,
1536,note_on,,24,0,2,,,,,,,,,,0,,41,26
1536,control_change,,88,0,3,,,,,,,,64,127,0,,,
1536,note_on,,0,0,1,,,,,,,,,,0,,65,32
1538,note_on,,2,0,1,,,,,,,,,,0,,56,0
1538,control_change,,2,0,3,,,,,,,,64,0,0,,,
1544,control_change,,6,0,3,,,,,,,,64,127,0,,,
1560,note_on,,24,0,2,,,,,,,,,,0,,41,0
1584,set_tempo,895522,48,1,0,,,,,,,,,,,,,
1584,note_on,,24,0,2,,,,,,,,,,0,,56,18
1584,note_on,,0,0,2,,,,,,,,,,0,,60,22
1608,note_on,,24,0,2,,,,,,,,,,0,,60,0
1608,note_on,,0,0,2,,,,,,,,,,0,,56,0
1630,note_on,,92,0,1,,,,,,,,,,0,,65,0
1632,note_on,,24,0,2,,,,,,,,,,0,,41,26
1632,note_on,,2,0,1,,,,,,,,,,0,,72,40
1634,control_change,,90,0,3,,,,,,,,64,0,0,,,
1640,control_change,,6,0,3,,,,,,,,64,127,0,,,
1656,note_on,,24,0,2,,,,,,,,,,0,,41,0
1678,note_on,,46,0,1,,,,,,,,,,0,,72,0
1680,note_on,,2,0,1,,,,,,,,,,0,,72,40
1680,note_on,,24,0,2,,,,,,,,,,0,,55,20
1680,set_tempo,923076,96,1,0,,,,,,,,,,,,,
1680,note_on,,0,0,2,,,,,,,,,,0,,64,20
1704,note_on,,24,0,2,,,,,,,,,,0,,64,0
1704,note_on,,0,0,2,,,,,,,,,,0,,55,0
1728,note_on,,24,0,2,,,,,,,,,,0,,41,24
1728,set_tempo,895522,48,1,0,,,,,,,,,,,,,
1728,control_change,,88,0,3,,,,,,,,64,127,0,,,
1730,control_change,,2,0,3,,,,,,,,64,0,0,,,
1736,control_change,,6,0,3,,,,,,,,64,127,0,,,
1752,note_on,,24,0,2,,,,,,,,,,0,,41,0
1776,note_on,,0,0,2,,,,,,,,,,0,,60,21
1776,note_on,,0,0,2,,,,,,,,,,0,,65,24
1776,note_on,,0,0,1,,,,,,,,,,0,,77,38
1776,set_tempo,845070,48,1,0,,,,,,,,,,,,,
1776,note_on,,24,0,2,,,,,,,,,,0,,56,18
1776,note_on,,96,0,1,,,,,,,,,,0,,72,0
1800,note_on,,0,0,2,,,,,,,,,,0,,56,0
1800,note_on,,24,0,2,,,,,,,,,,0,,65,0
1800,note_on,,0,0,2,,,,,,,,,,0,,60,0
1824,note_on,,48,0,1,,,,,,,,,,0,,77,0
1824,note_on,,0,0,1,,,,,,,,,,0,,75,42
1824,note_on,,24,0,2,,,,,,,,,,0,,43,28
1824,set_tempo,789473,48,1,0,,,,,,,,,,,,,
1826,control_change,,90,0,3,,,,,,,,64,0,0,,,
1832,control_change,,6,0,3,,,,,,,,64,127,0,,,
1848,note_on,,24,0,2,,,,,,,,,,0,,43,0
1872,set_tempo,821917,48,1,0,,,,,,,,,,,,,
1872,note_on,,0,0,2,,,,,,,,,,0,,63,26
1872,note_on,,0,0,2,,,,,,,,,,0,,58,22
1872,note_on,,0,0,1,,,,,,,,,,0,,73,46
1872,note_on,,48,0,1,,,,,,,,,,0,,75,0
1872,note_on,,24,0,2,,,,,,,,,,0,,51,18
1896,note_on,,0,0,2,,,,,,,,,,0,,51,0
1896,note_on,,0,0,2,,,,,,,,,,0,,58,0
1896,note_on,,24,0,2,,,,,,,,,,0,,63,0
1920,note_on,,24,0,2,,,,,,,,,,0,,44,26
1920,control_change,,88,0,3,,,,,,,,64,127,0,,,
1920,note_on,,48,0,1,,,,,,,,,,0,,73,0
1920,set_tempo,895522,48,1,0,,,,,,,,,,,,,
1920,note_on,,0,0,1,,,,,,,,,,0,,72,40
1922,control_change,,2,0,3,,,,,,,,64,0,0,,,
1928,control_change,,6,0,3,,,,,,,,64,127,0,,,
1944,note_on,,24,0,2,,,,,,,,,,0,,44,0
1956,note_on,,0,0,1,,,,,,,,,,0,,71,36
1956,note_on,,36,0,1,,,,,,,,,,0,,72,0
1956,set_tempo,750000,36,1,0,,,,,,,,,,,,,
1968,note_on,,0,0,2,,,,,,,,,,0,,68,24
1968,note_on,,24,0,2,,,,,,,,,,0,,60,20
1968,note_on,,12,0,1,,,,,,,,,,0,,71,0
1968,note_on,,0,0,1,,,,,,,,,,0,,72,36
1968,set_tempo,983606,12,1,0,,,,,,,,,,,,,
1992,note_on,,0,0,2,,,,,,,,,,0,,60,0
1992,note_on,,24,0,2,,,,,,,,,,0,,68,0
2004,note_on,,36,0,1,,,,,,,,,,0,,72,0
2004,note_on,,0,0,1,,,,,,,,,,0,,73,33
2004,set_tempo,800000,36,1,0,,,,,,,,,,,,,
2016,note_on,,24,0,2,,,,,,,,,,0,,40,22
2016,note_on,,12,0,1,,,,,,,,,,0,,73,0
2016,set_tempo,821917,12,1,0,,,,,,,,,,,,,
2016,note_on,,0,0,1,,,,,,,,,,0,,72,33
2018,control_change,,90,0,3,,,,,,,,64,0,0,,,
2024,control_change,,6,0,3,,,,,,,,64,127,0,,,
2040,note_on,,24,0,2,,,,,,,,,,0,,40,0
2064,set_tempo,800000,48,1,0,,,,,,,,,,,,,
2064,note_on,,0,0,2,,,,,,,,,,0,,67,18
2064,note_on,,24,0,2,,,,,,,,,,0,,58,14
2064,note_on,,0,0,2,,,,,,,,,,0,,60,16
2088,note_on,,0,0,2,,,,,,,,,,0,,58,0
2088,note_on,,0,0,2,,,,,,,,,,0,,60,0
2088,note_on,,24,0,2,,,,,,,,,,0,,67,0
2112,control_change,,88,0,3,,,,,,,,64,127,0,,,
2112,note_on,,24,0,2,,,,,,,,,,0,,41,28
2112,set_tempo,845070,48,1,0,,,,,,,,,,,,,
2114,control_change,,2,0,3,,,,,,,,64,0,0,,,
2120,control_change,,6,0,3,,,,,,,,64,127,0,,,
2136,note_on,,24,0,2,,,,,,,,,,0,,41,0
2160,note_on,,144,0,1,,,,,,,,,,0,,72,0
2160,note_on,,0,0,1,,,,,,,,,,0,,77,46
2160,note_on,,0,0,2,,,,,,,,,,0,,65,28
2160,note_on,,0,0,2,,,,,,,,,,0,,60,24
2160,note_on,,24,0,2,,,,,,,,,,0,,56,20
2184,note_on,,24,0,2,,,,,,,,,,0,,65,0
2184,note_on,,0,0,2,,,,,,,,,,0,,56,0
2184,note_on,,0,0,2,,,,,,,,,,0,,60,0
2208,note_on,,24,0,2,,,,,,,,,,0,,43,30
2208,note_on,,48,0,1,,,,,,,,,,0,,77,0
2208,note_on,,0,0,1,,,,,,,,,,0,,75,46
2208,set_tempo,769230,96,1,0,,,,,,,,,,,,,
2210,control_change,,90,0,3,,,,,,,,64,0,0,,,
2216,control_change,,6,0,3,,,,,,,,64,127,0,,,
2232,note_on,,24,0,2,,,,,,,,,,0,,43,0
2256,note_on,,0,0,2,,,,,,,,,,0,,58,22
2256,note_on,,24,0,2,,,,,,,,,,0,,51,20
2256,note_on,,48,0,1,,,,,,,,,,0,,75,0
2256,note_on,,0,0,1,,,,,,,,,,0,,73,48
2256,set_tempo,821917,48,1,0,,,,,,,,,,,,,
2256,note_on,,0,0,2,,,,,,,,,,0,,63,24
2280,note_on,,24,0,2,,,,,,,,,,0,,63,0
2280,note_on,,0,0,2,,,,,,,,,,0,,58,0
2280,note_on,,0,0,2,,,,,,,,,,0,,51,0
2304,note_on,,24,0,2,,,,,,,,,,0,,44,26
2304,note_on,,48,0,1,,,,,,,,,,0,,73,0
2304,note_on,,0,0,1,,,,,,,,,,0,,72,44
2304,control_change,,88,0,3,,,,,,,,64,127,0,,,
2306,control_change,,2,0,3,,,,,,,,64,0,0,,,
2312,control_change,,6,0,3,,,,,,,,64,127,0,,,
2328,note_on,,24,0,2,,,,,,,,,,0,,44,0
2340,note_on,,36,0,1,,,,,,,,,,0,,72,0
2340,note_on,,0,0,1,,,,,,,,,,0,,71,41
2340,set_tempo,800000,84,1,0,,,,,,,,,,,,,
2352,note_on,,0,0,2,,,,,,,,,,0,,68,24
2352,note_on,,24,0,2,,,,,,,,,,0,,60,20
2352,set_tempo,1071428,12,1,0,,,,,,,,,,,,,
2352,note_on,,0,0,1,,,,,,,,,,0,,72,40
2352,note_on,,12,0,1,,,,,,,,,,0,,71,0
2376,note_on,,24,0,2,,,,,,,,,,0,,68,0
2376,note_on,,0,0,2,,,,,,,,,,0,,60,0
2382,note_on,,30,0,1,,,,,,,,,,0,,72,0
2382,set_tempo,645161,30,1,0,,,,,,,,,,,,,
2382,note_on,,0,0,1,,,,,,,,,,0,,75,38
2388,note_on,,6,0,1,,,,,,,,,,0,,75,0
2388,note_on,,0,0,1,,,,,,,,,,0,,73,38
2388,set_tempo,1250000,6,1,0,,,,,,,,,,,,,
2400,note_on,,12,0,1,,,,,,,,,,0,,73,0
2400,set_tempo,821917,12,1,0,,,,,,,,,,,,,
2400,note_on,,0,0,1,,,,,,,,,,0,,72,36
2400,note_on,,24,0,2,,,,,,,,,,0,,40,22
2402,control_change,,90,0,3,,,,,,,,64,0,0,,,
2408,control_change,,6,0,3,,,,,,,,64,127,0,,,
