tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,data,program,note,velocity,pitch
30242,control_change,,5,0,4,,,,,,,11,20,3,,,,,
30242,control_change,,5,0,6,,,,,,,11,18,5,,,,,
30246,control_change,,5,0,3,,,,,,,11,24,2,,,,,
30247,control_change,,5,0,6,,,,,,,11,20,5,,,,,
30247,control_change,,5,0,4,,,,,,,11,21,3,,,,,
30251,control_change,,5,0,3,,,,,,,11,26,2,,,,,
30252,control_change,,5,0,4,,,,,,,11,23,3,,,,,
30252,control_change,,5,0,6,,,,,,,11,21,5,,,,,
30256,control_change,,5,0,3,,,,,,,11,27,2,,,,,
30257,control_change,,5,0,4,,,,,,,11,25,3,,,,,
30257,control_change,,5,0,6,,,,,,,11,23,5,,,,,
30261,control_change,,5,0,3,,,,,,,11,28,2,,,,,
30262,control_change,,5,0,4,,,,,,,11,26,3,,,,,
30262,control_change,,5,0,6,,,,,,,11,25,5,,,,,
30266,control_change,,5,0,3,,,,,,,11,29,2,,,,,
30267,control_change,,5,0,4,,,,,,,11,27,3,,,,,
30267,control_change,,5,0,6,,,,,,,11,26,5,,,,,
30271,control_change,,5,0,3,,,,,,,11,31,2,,,,,
30271,control_change,,1617,0,5,,,,,,,11,15,4,,,,,
30271,note_on,,0,0,5,,,,,,,,,4,,,54,40,
30272,control_change,,5,0,6,,,,,,,11,27,5,,,,,
30272,control_change,,5,0,4,,,,,,,11,29,3,,,,,
30276,control_change,,5,0,5,,,,,,,11,18,4,,,,,
30277,control_change,,5,0,6,,,,,,,11,29,5,,,,,
30277,control_change,,5,0,4,,,,,,,11,30,3,,,,,
30281,control_change,,10,0,3,,,,,,,11,33,2,,,,,
30281,control_change,,5,0,5,,,,,,,11,20,4,,,,,
30282,control_change,,5,0,6,,,,,,,11,30,5,,,,,
30282,control_change,,5,0,4,,,,,,,11,31,3,,,,,
30286,control_change,,5,0,5,,,,,,,11,22,4,,,,,
30287,control_change,,5,0,6,,,,,,,11,31,5,,,,,
30287,control_change,,5,0,4,,,,,,,11,32,3,,,,,
30291,control_change,,5,0,5,,,,,,,11,24,4,,,,,
30291,control_change,,10,0,3,,,,,,,11,35,2,,,,,
30292,control_change,,5,0,6,,,,,,,11,32,5,,,,,
30292,control_change,,5,0,4,,,,,,,11,33,3,,,,,
30296,control_change,,5,0,5,,,,,,,11,25,4,,,,,
30297,control_change,,5,0,4,,,,,,,11,34,3,,,,,
30297,control_change,,5,0,6,,,,,,,11,33,5,,,,,
30301,control_change,,5,0,5,,,,,,,11,27,4,,,,,
30301,control_change,,10,0,3,,,,,,,11,36,2,,,,,
30302,control_change,,5,0,4,,,,,,,11,35,3,,,,,
30302,control_change,,5,0,6,,,,,,,11,34,5,,,,,
30303,control_change,,29598,0,7,,,,,,,11,15,6,,,,,
30303,note_on,,0,0,7,,,,,,,,,6,,,42,35,
30306,control_change,,5,0,5,,,,,,,11,28,4,,,,,
30306,control_change,,5,0,3,,,,,,,11,37,2,,,,,
30307,control_change,,5,0,4,,,,,,,11,36,3,,,,,
30307,control_change,,5,0,6,,,,,,,11,35,5,,,,,
30308,control_change,,5,0,7,,,,,,,11,19,6,,,,,
30311,control_change,,5,0,3,,,,,,,11,38,2,,,,,
30311,control_change,,5,0,5,,,,,,,11,29,4,,,,,
30312,control_change,,5,0,6,,,,,,,11,36,5,,,,,
30312,control_change,,5,0,4,,,,,,,11,37,3,,,,,
30313,control_change,,5,0,7,,,,,,,11,21,6,,,,,
30316,control_change,,5,0,5,,,,,,,11,31,4,,,,,
30317,control_change,,5,0,6,,,,,,,11,37,5,,,,,
30318,control_change,,5,0,7,,,,,,,11,22,6,,,,,
30321,control_change,,5,0,5,,,,,,,11,32,4,,,,,
30321,control_change,,10,0,3,,,,,,,11,39,2,,,,,
30322,control_change,,5,0,6,,,,,,,11,38,5,,,,,
30322,control_change,,10,0,4,,,,,,,11,38,3,,,,,
30323,control_change,,5,0,7,,,,,,,11,24,6,,,,,
30326,control_change,,5,0,5,,,,,,,11,33,4,,,,,
30327,control_change,,5,0,4,,,,,,,11,39,3,,,,,
30328,control_change,,5,0,7,,,,,,,11,26,6,,,,,
30331,control_change,,5,0,5,,,,,,,11,34,4,,,,,
30331,control_change,,10,0,3,,,,,,,11,40,2,,,,,
30332,control_change,,10,0,6,,,,,,,11,39,5,,,,,
30333,control_change,,5,0,7,,,,,,,11,27,6,,,,,
30336,control_change,,5,0,3,,,,,,,11,41,2,,,,,
30336,control_change,,5,0,5,,,,,,,11,35,4,,,,,
30337,control_change,,5,0,6,,,,,,,11,40,5,,,,,
30337,control_change,,10,0,4,,,,,,,11,40,3,,,,,
30338,control_change,,5,0,7,,,,,,,11,29,6,,,,,
30341,control_change,,5,0,5,,,,,,,11,36,4,,,,,
30342,control_change,,5,0,4,,,,,,,11,41,3,,,,,
30343,control_change,,5,0,7,,,,,,,11,30,6,,,,,
30346,control_change,,5,0,5,,,,,,,11,37,4,,,,,
30346,control_change,,10,0,3,,,,,,,11,42,2,,,,,
30347,control_change,,10,0,6,,,,,,,11,41,5,,,,,
30348,control_change,,5,0,7,,,,,,,11,31,6,,,,,
30351,control_change,,5,0,5,,,,,,,11,38,4,,,,,
30352,control_change,,10,0,4,,,,,,,11,42,3,,,,,
30353,control_change,,5,0,7,,,,,,,11,33,6,,,,,
30356,control_change,,10,0,3,,,,,,,11,43,2,,,,,
30357,control_change,,10,0,6,,,,,,,11,42,5,,,,,
30358,control_change,,5,0,7,,,,,,,11,34,6,,,,,
30361,control_change,,10,0,5,,,,,,,11,39,4,,,,,
30362,control_change,,10,0,4,,,,,,,11,43,3,,,,,
30363,control_change,,5,0,7,,,,,,,11,35,6,,,,,
30366,control_change,,5,0,5,,,,,,,11,40,4,,,,,
30367,control_change,,10,0,6,,,,,,,11,43,5,,,,,
30368,control_change,,5,0,7,,,,,,,11,36,6,,,,,
30371,control_change,,5,0,5,,,,,,,11,41,4,,,,,
30371,control_change,,15,0,3,,,,,,,11,44,2,,,,,
30372,control_change,,10,0,4,,,,,,,11,44,3,,,,,
30373,control_change,,5,0,7,,,,,,,11,37,6,,,,,
30377,control_change,,10,0,6,,,,,,,11,44,5,,,,,
30378,control_change,,5,0,7,,,,,,,11,38,6,,,,,
30381,control_change,,10,0,5,,,,,,,11,42,4,,,,,
30383,control_change,,5,0,7,,,,,,,11,39,6,,,,,
30386,control_change,,15,0,3,,,,,,,11,45,2,,,,,
30387,control_change,,15,0,4,,,,,,,11,45,3,,,,,
30391,control_change,,10,0,5,,,,,,,11,43,4,,,,,
30392,control_change,,15,0,6,,,,,,,11,45,5,,,,,
30393,control_change,,10,0,7,,,,,,,11,40,6,,,,,
30398,control_change,,5,0,7,,,,,,,11,41,6,,,,,
30401,control_change,,10,0,5,,,,,,,11,44,4,,,,,
30401,control_change,,15,0,3,,,,,,,11,46,2,,,,,
30402,control_change,,15,0,4,,,,,,,11,46,3,,,,,
30407,control_change,,15,0,6,,,,,,,11,46,5,,,,,
30408,control_change,,10,0,7,,,,,,,11,42,6,,,,,
30413,control_change,,5,0,7,,,,,,,11,43,6,,,,,
30416,control_change,,15,0,5,,,,,,,11,45,4,,,,,
30421,control_change,,20,0,3,,,,,,,11,47,2,,,,,
30422,control_change,,15,0,6,,,,,,,11,47,5,,,,,
30422,control_change,,20,0,4,,,,,,,11,47,3,,,,,
30423,control_change,,10,0,7,,,,,,,11,44,6,,,,,
30431,control_change,,15,0,5,,,,,,,11,46,4,,,,,
30438,control_change,,15,0,7,,,,,,,11,45,6,,,,,
30446,control_change,,15,0,5,,,,,,,11,47,4,,,,,
30447,control_change,,25,0,4,,,,,,,11,48,3,,,,,
30448,control_change,,10,0,7,,,,,,,11,46,6,,,,,
30451,control_change,,30,0,3,,,,,,,11,48,2,,,,,
30452,control_change,,30,0,6,,,,,,,11,48,5,,,,,
30463,control_change,,15,0,7,,,,,,,11,47,6,,,,,
30471,control_change,,25,0,5,,,,,,,11,48,4,,,,,
30481,control_change,,30,0,3,,,,,,,11,49,2,,,,,
30482,control_change,,30,0,6,,,,,,,11,49,5,,,,,
30482,control_change,,35,0,4,,,,,,,11,49,3,,,,,
30488,control_change,,25,0,7,,,,,,,11,48,6,,,,,
30501,control_change,,30,0,5,,,,,,,11,49,4,,,,,
30518,control_change,,30,0,7,,,,,,,11,49,6,,,,,
30537,control_change,,55,0,4,,,,,,,11,50,3,,,,,
30541,control_change,,60,0,3,,,,,,,11,50,2,,,,,
30542,control_change,,60,0,6,,,,,,,11,50,5,,,,,
30556,control_change,,55,0,5,,,,,,,11,50,4,,,,,
30557,control_change,,20,0,4,,,,,,,11,51,3,,,,,
30561,control_change,,20,0,3,,,,,,,11,51,2,,,,,
30562,control_change,,20,0,6,,,,,,,11,51,5,,,,,
30568,control_change,,50,0,7,,,,,,,11,50,6,,,,,
30576,control_change,,20,0,5,,,,,,,11,51,4,,,,,
30577,control_change,,20,0,4,,,,,,,11,52,3,,,,,
30581,control_change,,20,0,3,,,,,,,11,52,2,,,,,
30582,control_change,,20,0,6,,,,,,,11,52,5,,,,,
30588,control_change,,20,0,7,,,,,,,11,51,6,,,,,
30596,control_change,,20,0,5,,,,,,,11,52,4,,,,,
30597,control_change,,20,0,4,,,,,,,11,53,3,,,,,
30601,control_change,,20,0,3,,,,,,,11,53,2,,,,,
30602,control_change,,20,0,6,,,,,,,11,53,5,,,,,
30608,control_change,,20,0,7,,,,,,,11,52,6,,,,,
30616,control_change,,20,0,5,,,,,,,11,53,4,,,,,
30617,control_change,,20,0,4,,,,,,,11,54,3,,,,,
30621,control_change,,20,0,3,,,,,,,11,54,2,,,,,
30622,control_change,,20,0,6,,,,,,,11,54,5,,,,,
30628,control_change,,20,0,7,,,,,,,11,53,6,,,,,
30631,control_change,,15,0,5,,,,,,,11,54,4,,,,,
30636,control_change,,15,0,3,,,,,,,11,55,2,,,,,
30637,control_change,,20,0,4,,,,,,,11,55,3,,,,,
30637,control_change,,15,0,6,,,,,,,11,55,5,,,,,
30643,control_change,,15,0,7,,,,,,,11,54,6,,,,,
30651,control_change,,20,0,5,,,,,,,11,55,4,,,,,
30652,control_change,,15,0,4,,,,,,,11,56,3,,,,,
30656,control_change,,20,0,3,,,,,,,11,56,2,,,,,
30657,control_change,,20,0,6,,,,,,,11,56,5,,,,,
30663,control_change,,20,0,7,,,,,,,11,55,6,,,,,
30671,control_change,,20,0,5,,,,,,,11,56,4,,,,,
30672,control_change,,20,0,4,,,,,,,11,57,3,,,,,
30676,control_change,,20,0,3,,,,,,,11,57,2,,,,,
30677,control_change,,20,0,6,,,,,,,11,57,5,,,,,
30683,control_change,,20,0,7,,,,,,,11,56,6,,,,,
30691,control_change,,20,0,5,,,,,,,11,57,4,,,,,
30692,control_change,,20,0,4,,,,,,,11,58,3,,,,,
30696,control_change,,20,0,3,,,,,,,11,58,2,,,,,
30697,control_change,,20,0,6,,,,,,,11,58,5,,,,,
30698,control_change,,15,0,7,,,,,,,11,57,6,,,,,
30706,control_change,,15,0,5,,,,,,,11,58,4,,,,,
30712,control_change,,20,0,4,,,,,,,11,59,3,,,,,
30716,control_change,,20,0,3,,,,,,,11,59,2,,,,,
30717,control_change,,20,0,6,,,,,,,11,59,5,,,,,
30718,control_change,,20,0,7,,,,,,,11,58,6,,,,,
30726,control_change,,20,0,5,,,,,,,11,59,4,,,,,
30731,control_change,,15,0,3,,,,,,,11,60,2,,,,,
30732,control_change,,20,0,4,,,,,,,11,60,3,,,,,
30732,control_change,,15,0,6,,,,,,,11,60,5,,,,,
30738,control_change,,20,0,7,,,,,,,11,59,6,,,,,
30746,control_change,,20,0,5,,,,,,,11,60,4,,,,,
30747,control_change,,15,0,4,,,,,,,11,61,3,,,,,
30751,control_change,,20,0,3,,,,,,,11,61,2,,,,,
30752,control_change,,20,0,6,,,,,,,11,61,5,,,,,
30758,control_change,,20,0,7,,,,,,,11,60,6,,,,,
30766,control_change,,20,0,5,,,,,,,11,61,4,,,,,
30767,control_change,,20,0,4,,,,,,,11,62,3,,,,,
30771,control_change,,20,0,3,,,,,,,11,62,2,,,,,
30772,control_change,,20,0,6,,,,,,,11,62,5,,,,,
30773,control_change,,15,0,7,,,,,,,11,61,6,,,,,
30781,control_change,,15,0,5,,,,,,,11,62,4,,,,,
30787,control_change,,20,0,4,,,,,,,11,63,3,,,,,
30791,control_change,,20,0,3,,,,,,,11,63,2,,,,,
30792,control_change,,20,0,6,,,,,,,11,63,5,,,,,
30793,control_change,,20,0,7,,,,,,,11,62,6,,,,,
30801,control_change,,20,0,5,,,,,,,11,63,4,,,,,
30807,control_change,,20,0,4,,,,,,,11,64,3,,,,,
30811,control_change,,20,0,3,,,,,,,11,64,2,,,,,
30812,control_change,,20,0,6,,,,,,,11,64,5,,,,,
30813,control_change,,20,0,7,,,,,,,11,63,6,,,,,
30821,control_change,,20,0,5,,,,,,,11,64,4,,,,,
30826,control_change,,15,0,3,,,,,,,11,65,2,,,,,
30827,control_change,,20,0,4,,,,,,,11,65,3,,,,,
30827,control_change,,15,0,6,,,,,,,11,65,5,,,,,
30828,control_change,,15,0,7,,,,,,,11,64,6,,,,,
30841,control_change,,20,0,5,,,,,,,11,65,4,,,,,
30842,control_change,,15,0,4,,,,,,,11,66,3,,,,,
30846,control_change,,20,0,3,,,,,,,11,66,2,,,,,
30847,control_change,,20,0,6,,,,,,,11,66,5,,,,,
30848,control_change,,20,0,7,,,,,,,11,65,6,,,,,
30856,control_change,,15,0,5,,,,,,,11,66,4,,,,,
30862,control_change,,20,0,4,,,,,,,11,67,3,,,,,
30866,control_change,,20,0,3,,,,,,,11,67,2,,,,,
30867,control_change,,20,0,6,,,,,,,11,67,5,,,,,
30868,control_change,,20,0,7,,,,,,,11,66,6,,,,,
30876,control_change,,20,0,5,,,,,,,11,67,4,,,,,
30882,control_change,,20,0,4,,,,,,,11,68,3,,,,,
30883,control_change,,15,0,7,,,,,,,11,67,6,,,,,
30886,control_change,,20,0,3,,,,,,,11,68,2,,,,,
30887,control_change,,20,0,6,,,,,,,11,68,5,,,,,
30896,control_change,,20,0,5,,,,,,,11,68,4,,,,,
30902,control_change,,20,0,4,,,,,,,11,69,3,,,,,
30903,control_change,,20,0,7,,,,,,,11,68,6,,,,,
30906,control_change,,20,0,3,,,,,,,11,69,2,,,,,
30907,control_change,,20,0,6,,,,,,,11,69,5,,,,,
30916,control_change,,20,0,5,,,,,,,11,69,4,,,,,
30921,control_change,,15,0,3,,,,,,,11,70,2,,,,,
30922,control_change,,20,0,4,,,,,,,11,70,3,,,,,
30922,control_change,,15,0,6,,,,,,,11,70,5,,,,,
30923,control_change,,20,0,7,,,,,,,11,69,6,,,,,
30931,control_change,,15,0,5,,,,,,,11,70,4,,,,,
30937,control_change,,15,0,4,,,,,,,11,71,3,,,,,
30941,control_change,,20,0,3,,,,,,,11,71,2,,,,,
30942,control_change,,20,0,6,,,,,,,11,71,5,,,,,
30943,control_change,,20,0,7,,,,,,,11,70,6,,,,,
30951,control_change,,20,0,5,,,,,,,11,71,4,,,,,
30957,control_change,,20,0,4,,,,,,,11,72,3,,,,,
30958,control_change,,15,0,7,,,,,,,11,71,6,,,,,
30961,control_change,,20,0,3,,,,,,,11,72,2,,,,,
30962,control_change,,20,0,6,,,,,,,11,72,5,,,,,
30971,control_change,,20,0,5,,,,,,,11,72,4,,,,,
30977,control_change,,20,0,4,,,,,,,11,73,3,,,,,
30978,control_change,,20,0,7,,,,,,,11,72,6,,,,,
30981,control_change,,20,0,3,,,,,,,11,73,2,,,,,
30982,control_change,,20,0,6,,,,,,,11,73,5,,,,,
30991,control_change,,20,0,5,,,,,,,11,73,4,,,,,
30997,control_change,,20,0,4,,,,,,,11,74,3,,,,,
30997,control_change,,15,0,6,,,,,,,11,74,5,,,,,
30998,control_change,,20,0,7,,,,,,,11,73,6,,,,,
31001,control_change,,20,0,3,,,,,,,11,74,2,,,,,
31006,control_change,,15,0,5,,,,,,,11,74,4,,,,,
31013,control_change,,15,0,7,,,,,,,11,74,6,,,,,
31016,control_change,,15,0,3,,,,,,,11,75,2,,,,,
31017,control_change,,20,0,4,,,,,,,11,75,3,,,,,
31017,control_change,,20,0,6,,,,,,,11,75,5,,,,,
31026,control_change,,20,0,5,,,,,,,11,75,4,,,,,
31032,control_change,,15,0,4,,,,,,,11,76,3,,,,,
31033,control_change,,20,0,7,,,,,,,11,75,6,,,,,
31036,control_change,,20,0,3,,,,,,,11,76,2,,,,,
31037,control_change,,20,0,6,,,,,,,11,76,5,,,,,
31046,control_change,,20,0,5,,,,,,,11,76,4,,,,,
31052,control_change,,20,0,4,,,,,,,11,77,3,,,,,
31053,control_change,,20,0,7,,,,,,,11,76,6,,,,,
31056,control_change,,20,0,3,,,,,,,11,77,2,,,,,
31057,control_change,,20,0,6,,,,,,,11,77,5,,,,,
31066,control_change,,20,0,5,,,,,,,11,77,4,,,,,
31068,control_change,,15,0,7,,,,,,,11,77,6,,,,,
31072,control_change,,20,0,4,,,,,,,11,78,3,,,,,
31076,control_change,,20,0,3,,,,,,,11,78,2,,,,,
31077,control_change,,20,0,6,,,,,,,11,78,5,,,,,
31081,control_change,,15,0,5,,,,,,,11,78,4,,,,,
31088,control_change,,20,0,7,,,,,,,11,78,6,,,,,
31092,control_change,,20,0,4,,,,,,,11,79,3,,,,,
31092,control_change,,15,0,6,,,,,,,11,79,5,,,,,
31096,control_change,,20,0,3,,,,,,,11,79,2,,,,,
31101,control_change,,20,0,5,,,,,,,11,79,4,,,,,
31108,control_change,,20,0,7,,,,,,,11,79,6,,,,,
31111,control_change,,15,0,3,,,,,,,11,80,2,,,,,
31112,control_change,,20,0,6,,,,,,,11,80,5,,,,,
31112,control_change,,20,0,4,,,,,,,11,80,3,,,,,
31121,control_change,,20,0,5,,,,,,,11,80,4,,,,,
31128,control_change,,20,0,7,,,,,,,11,80,6,,,,,
31131,control_change,,20,0,3,,,,,,,11,81,2,,,,,
31132,control_change,,20,0,6,,,,,,,11,81,5,,,,,
31132,control_change,,20,0,4,,,,,,,11,81,3,,,,,
31141,control_change,,20,0,5,,,,,,,11,81,4,,,,,
31143,control_change,,15,0,7,,,,,,,11,81,6,,,,,
31147,control_change,,15,0,4,,,,,,,11,82,3,,,,,
31151,control_change,,20,0,3,,,,,,,11,82,2,,,,,
31152,control_change,,20,0,6,,,,,,,11,82,5,,,,,
31156,control_change,,15,0,5,,,,,,,11,82,4,,,,,
31163,control_change,,20,0,7,,,,,,,11,82,6,,,,,
31167,control_change,,20,0,4,,,,,,,11,83,3,,,,,
31171,control_change,,20,0,3,,,,,,,11,83,2,,,,,
31172,control_change,,20,0,6,,,,,,,11,83,5,,,,,
31176,control_change,,20,0,5,,,,,,,11,83,4,,,,,
31183,control_change,,20,0,7,,,,,,,11,83,6,,,,,
31186,control_change,,15,0,3,,,,,,,11,84,2,,,,,
31187,control_change,,20,0,4,,,,,,,11,84,3,,,,,
31187,control_change,,15,0,6,,,,,,,11,84,5,,,,,
31196,control_change,,20,0,5,,,,,,,11,84,4,,,,,
31198,control_change,,15,0,7,,,,,,,11,84,6,,,,,
31206,control_change,,20,0,3,,,,,,,11,85,2,,,,,
31207,control_change,,20,0,4,,,,,,,11,85,3,,,,,
31207,control_change,,20,0,6,,,,,,,11,85,5,,,,,
31216,control_change,,20,0,5,,,,,,,11,85,4,,,,,
31218,control_change,,20,0,7,,,,,,,11,85,6,,,,,
31226,control_change,,20,0,3,,,,,,,11,86,2,,,,,
31227,control_change,,20,0,4,,,,,,,11,86,3,,,,,
31227,control_change,,20,0,6,,,,,,,11,86,5,,,,,
31231,control_change,,15,0,5,,,,,,,11,86,4,,,,,
31238,control_change,,20,0,7,,,,,,,11,86,6,,,,,
31242,control_change,,15,0,4,,,,,,,11,87,3,,,,,
31246,control_change,,20,0,3,,,,,,,11,87,2,,,,,
31247,control_change,,20,0,6,,,,,,,11,87,5,,,,,
31251,control_change,,20,0,5,,,,,,,11,87,4,,,,,
31258,control_change,,20,0,7,,,,,,,11,87,6,,,,,
31262,control_change,,20,0,4,,,,,,,11,88,3,,,,,
31266,control_change,,20,0,3,,,,,,,11,88,2,,,,,
31267,control_change,,20,0,6,,,,,,,11,88,5,,,,,
31271,control_change,,20,0,5,,,,,,,11,88,4,,,,,
31273,control_change,,15,0,7,,,,,,,11,88,6,,,,,
31281,control_change,,15,0,3,,,,,,,11,89,2,,,,,
31282,control_change,,15,0,6,,,,,,,11,89,5,,,,,
31282,control_change,,20,0,4,,,,,,,11,89,3,,,,,
31286,control_change,,15,0,5,,,,,,,11,89,4,,,,,
31293,control_change,,20,0,7,,,,,,,11,89,6,,,,,
31301,control_change,,20,0,3,,,,,,,11,90,2,,,,,
31302,control_change,,20,0,6,,,,,,,11,90,5,,,,,
31302,control_change,,20,0,4,,,,,,,11,90,3,,,,,
31306,control_change,,20,0,5,,,,,,,11,90,4,,,,,
31313,control_change,,20,0,7,,,,,,,11,90,6,,,,,
31321,control_change,,20,0,3,,,,,,,11,91,2,,,,,
31322,control_change,,20,0,4,,,,,,,11,91,3,,,,,
31322,control_change,,20,0,6,,,,,,,11,91,5,,,,,
31326,control_change,,20,0,5,,,,,,,11,91,4,,,,,
31328,control_change,,15,0,7,,,,,,,11,91,6,,,,,
31337,control_change,,15,0,4,,,,,,,11,92,3,,,,,
31341,control_change,,20,0,3,,,,,,,11,92,2,,,,,
31342,control_change,,20,0,6,,,,,,,11,92,5,,,,,
31346,control_change,,20,0,5,,,,,,,11,92,4,,,,,
31348,control_change,,20,0,7,,,,,,,11,92,6,,,,,
31357,control_change,,15,0,6,,,,,,,11,93,5,,,,,
31357,control_change,,20,0,4,,,,,,,11,93,3,,,,,
31361,control_change,,15,0,5,,,,,,,11,93,4,,,,,
31361,control_change,,20,0,3,,,,,,,11,93,2,,,,,
31368,control_change,,20,0,7,,,,,,,11,93,6,,,,,
31376,control_change,,15,0,3,,,,,,,11,94,2,,,,,
31377,control_change,,20,0,6,,,,,,,11,94,5,,,,,
31377,control_change,,20,0,4,,,,,,,11,94,3,,,,,
31381,control_change,,20,0,5,,,,,,,11,94,4,,,,,
31383,control_change,,15,0,7,,,,,,,11,94,6,,,,,
31396,control_change,,20,0,3,,,,,,,11,95,2,,,,,
31397,control_change,,20,0,4,,,,,,,11,95,3,,,,,
31397,control_change,,20,0,6,,,,,,,11,95,5,,,,,
31401,control_change,,20,0,5,,,,,,,11,95,4,,,,,
31403,control_change,,20,0,7,,,,,,,11,95,6,,,,,
31416,control_change,,20,0,3,,,,,,,11,96,2,,,,,
31417,control_change,,20,0,6,,,,,,,11,96,5,,,,,
31417,control_change,,20,0,4,,,,,,,11,96,3,,,,,
31421,control_change,,20,0,5,,,,,,,11,96,4,,,,,
31423,control_change,,20,0,7,,,,,,,11,96,6,,,,,
31432,control_change,,15,0,4,,,,,,,11,97,3,,,,,
31436,control_change,,15,0,5,,,,,,,11,97,4,,,,,
31436,control_change,,20,0,3,,,,,,,11,97,2,,,,,
31437,control_change,,20,0,6,,,,,,,11,97,5,,,,,
31443,control_change,,20,0,7,,,,,,,11,97,6,,,,,
31452,control_change,,20,0,4,,,,,,,11,98,3,,,,,
31452,control_change,,15,0,6,,,,,,,11,98,5,,,,,
31456,control_change,,20,0,3,,,,,,,11,98,2,,,,,
31456,control_change,,20,0,5,,,,,,,11,98,4,,,,,
31458,control_change,,15,0,7,,,,,,,11,98,6,,,,,
31471,control_change,,15,0,3,,,,,,,11,99,2,,,,,
31472,control_change,,20,0,4,,,,,,,11,99,3,,,,,
31472,control_change,,20,0,6,,,,,,,11,99,5,,,,,
31476,control_change,,20,0,5,,,,,,,11,99,4,,,,,
31478,control_change,,20,0,7,,,,,,,11,99,6,,,,,
31491,control_change,,20,0,3,,,,,,,11,100,2,,,,,
31492,control_change,,20,0,4,,,,,,,11,100,3,,,,,
31492,control_change,,20,0,6,,,,,,,11,100,5,,,,,
31496,control_change,,20,0,5,,,,,,,11,100,4,,,,,
31498,control_change,,20,0,7,,,,,,,11,100,6,,,,,
31511,control_change,,15,0,5,,,,,,,11,101,4,,,,,
31511,control_change,,20,0,3,,,,,,,11,101,2,,,,,
31512,control_change,,20,0,4,,,,,,,11,101,3,,,,,
31512,control_change,,20,0,6,,,,,,,11,101,5,,,,,
31513,control_change,,15,0,7,,,,,,,11,101,6,,,,,
31527,control_change,,15,0,4,,,,,,,11,102,3,,,,,
31531,control_change,,20,0,5,,,,,,,11,102,4,,,,,
31531,control_change,,20,0,3,,,,,,,11,102,2,,,,,
31532,control_change,,20,0,6,,,,,,,11,102,5,,,,,
31533,control_change,,20,0,7,,,,,,,11,102,6,,,,,
31547,control_change,,20,0,4,,,,,,,11,103,3,,,,,
31547,control_change,,15,0,6,,,,,,,11,103,5,,,,,
31551,control_change,,20,0,5,,,,,,,11,103,4,,,,,
31551,control_change,,20,0,3,,,,,,,11,103,2,,,,,
31553,control_change,,20,0,7,,,,,,,11,103,6,,,,,
31566,control_change,,15,0,3,,,,,,,11,104,2,,,,,
31567,control_change,,20,0,6,,,,,,,11,104,5,,,,,
31567,control_change,,20,0,4,,,,,,,11,104,3,,,,,
31568,control_change,,15,0,7,,,,,,,11,104,6,,,,,
31571,control_change,,20,0,5,,,,,,,11,104,4,,,,,
31586,control_change,,15,0,5,,,,,,,11,105,4,,,,,
31586,control_change,,20,0,3,,,,,,,11,105,2,,,,,
31587,control_change,,20,0,4,,,,,,,11,105,3,,,,,
31587,control_change,,20,0,6,,,,,,,11,105,5,,,,,
31588,control_change,,20,0,7,,,,,,,11,105,6,,,,,
31606,control_change,,20,0,5,,,,,,,11,106,4,,,,,
31606,control_change,,20,0,3,,,,,,,11,106,2,,,,,
31607,control_change,,20,0,4,,,,,,,11,106,3,,,,,
31607,control_change,,20,0,6,,,,,,,11,106,5,,,,,
31608,control_change,,20,0,7,,,,,,,11,106,6,,,,,
31622,control_change,,15,0,4,,,,,,,11,107,3,,,,,
31626,control_change,,20,0,3,,,,,,,11,107,2,,,,,
31626,control_change,,20,0,5,,,,,,,11,107,4,,,,,
31627,control_change,,20,0,6,,,,,,,11,107,5,,,,,
31628,control_change,,20,0,7,,,,,,,11,107,6,,,,,
31642,control_change,,15,0,6,,,,,,,11,108,5,,,,,
31642,control_change,,20,0,4,,,,,,,11,108,3,,,,,
31643,control_change,,15,0,7,,,,,,,11,108,6,,,,,
31646,control_change,,20,0,3,,,,,,,11,108,2,,,,,
31646,control_change,,20,0,5,,,,,,,11,108,4,,,,,
31661,control_change,,15,0,3,,,,,,,11,109,2,,,,,
31661,control_change,,15,0,5,,,,,,,11,109,4,,,,,
31662,control_change,,20,0,6,,,,,,,11,109,5,,,,,
31662,control_change,,20,0,4,,,,,,,11,109,3,,,,,
31663,control_change,,20,0,7,,,,,,,11,109,6,,,,,
31680,control_change,,19,0,5,,,,,,,11,110,4,,,,,
31680,control_change,,0,0,5,,,,,,,11,110,4,,,,,
31680,control_change,,17,0,7,,,,,,,11,110,6,,,,,
31680,control_change,,0,0,7,,,,,,,11,111,6,,,,,
31680,control_change,,0,0,4,,,,,,,11,110,3,,,,,
31680,control_change,,18,0,4,,,,,,,11,110,3,,,,,
31680,control_change,,0,0,3,,,,,,,11,110,2,,,,,
31680,control_change,,19,0,3,,,,,,,11,110,2,,,,,
31680,control_change,,18,0,6,,,,,,,11,110,5,,,,,
31680,control_change,,0,0,6,,,,,,,11,111,5,,,,,
31711,control_change,,31,0,7,,,,,,,11,110,6,,,,,
31711,control_change,,31,0,6,,,,,,,11,110,5,,,,,
31712,control_change,,32,0,3,,,,,,,11,109,2,,,,,
31712,control_change,,32,0,5,,,,,,,11,109,4,,,,,
31712,control_change,,32,0,4,,,,,,,11,109,3,,,,,
