tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
1074,set_tempo,14,1,0,,,,,,,,,,,,,,431655,,,,,,
1075,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
1078,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,31
1078,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,41
1079,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,57,43
1079,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,52,29
1079,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,41
1080,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,52
1088,set_tempo,14,1,0,,,,,,,,,,,,,,428571,,,,,,
1096,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,57,0
1102,set_tempo,14,1,0,,,,,,,,,,,,,,425532,,,,,,
1103,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,0
1103,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,52,0
1104,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,0
1104,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,0
1105,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,0
1110,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,74,50
1116,set_tempo,14,1,0,,,,,,,,,,,,,,422535,,,,,,
1130,set_tempo,14,1,0,,,,,,,,,,,,,,419580,,,,,,
1135,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,74,0
1140,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,75,48
1144,set_tempo,14,1,0,,,,,,,,,,,,,,416667,,,,,,
1158,set_tempo,14,1,0,,,,,,,,,,,,,,413793,,,,,,
1165,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,75,0
1170,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,76,53
1172,set_tempo,14,1,0,,,,,,,,,,,,,,410959,,,,,,
1186,set_tempo,14,1,0,,,,,,,,,,,,,,408163,,,,,,
1188,control_change,18,0,1,,,,,,,,,,,,,,,64,127,0,,,
1195,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,76,0
1198,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,45,44
1198,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,36
1198,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,35
1200,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,77,53
1200,set_tempo,14,1,0,,,,,,,,,,,,,,400000,,,,,,
1219,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,69,0
1222,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,0
1223,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,74,0
1225,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,77,0
1230,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,78,50
1254,control_change,24,0,1,,,,,,,,,,,,,,,64,0,0,,,
1255,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,78,0
1260,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,79,55
1285,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,79,0
1290,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,80,51
1315,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,80,0
1319,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,57,50
1319,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,50
1319,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,36
1319,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,74,34
1319,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,53,37
1320,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,53
1339,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,57,0
1339,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
1340,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,77,0
1344,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,62,0
1345,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,0
1346,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,53,0
1350,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,82,48
1375,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,82,0
1380,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,83,47
1405,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,83,0
1410,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,84,41
1432,control_change,22,0,1,,,,,,,,,,,,,,,64,127,0,,,
1435,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,84,0
1439,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,45,45
1439,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,43
1439,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,33,53
1439,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,76,38
1440,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,85,55
1458,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,33,0
1459,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,0
1462,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,0
1465,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,85,0
1465,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,0
1470,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,86,57
1495,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,86,0
1500,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,87,56
1525,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,87,0
1530,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,88,57
1555,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,88,0
1558,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,35
1559,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,57,43
1559,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,39
1559,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,84,40
1559,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,39
1560,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,89,60
1565,control_change,5,0,1,,,,,,,,,,,,,,,64,0,0,,,
1576,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,57,0
1581,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,52,0
1582,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,0
1585,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,0
1586,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,60,0
1587,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,84,0
1590,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,88,44
1615,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,88,0
1620,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,87,43
1645,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,87,0
1650,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,86,45
1675,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,86,0
1678,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,43
1678,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,34
1678,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,57,45
1678,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,43
1679,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,64,42
1680,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,85,47
1680,set_tempo,480,1,0,,,,,,,,,,,,,,400000,,,,,,
1695,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,64,0
1696,set_tempo,16,1,0,,,,,,,,,,,,,,402685,,,,,,
1697,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,60,0
1699,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,57,0
1702,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,0
1703,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,0
1705,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,85,0
1710,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,84,52
1712,set_tempo,16,1,0,,,,,,,,,,,,,,405405,,,,,,
1726,set_tempo,14,1,0,,,,,,,,,,,,,,408163,,,,,,
1735,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,84,0
1740,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,83,51
1742,set_tempo,16,1,0,,,,,,,,,,,,,,410959,,,,,,
1756,set_tempo,14,1,0,,,,,,,,,,,,,,413793,,,,,,
1765,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,83,0
1770,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,82,45
1772,set_tempo,16,1,0,,,,,,,,,,,,,,416667,,,,,,
1786,set_tempo,14,1,0,,,,,,,,,,,,,,419580,,,,,,
1795,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,82,0
1800,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,43
1800,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,43
1800,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,81,54
1802,set_tempo,16,1,0,,,,,,,,,,,,,,422535,,,,,,
1817,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,72,0
1818,set_tempo,16,1,0,,,,,,,,,,,,,,425532,,,,,,
1818,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,0
1825,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,81,0
1830,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,80,54
1832,set_tempo,14,1,0,,,,,,,,,,,,,,428571,,,,,,
1848,set_tempo,16,1,0,,,,,,,,,,,,,,431655,,,,,,
1855,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,80,0
1860,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,83,60
1862,set_tempo,14,1,0,,,,,,,,,,,,,,434783,,,,,,
1878,set_tempo,16,1,0,,,,,,,,,,,,,,437956,,,,,,
1885,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,83,0
1890,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,81,58
1892,set_tempo,14,1,0,,,,,,,,,,,,,,441176,,,,,,
1908,control_change,18,0,1,,,,,,,,,,,,,,,64,127,0,,,
1908,set_tempo,16,1,0,,,,,,,,,,,,,,444444,,,,,,
1915,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,81,0
1920,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,80,52
1921,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,43
1922,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,33
1922,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,40,53
1922,set_tempo,14,1,0,,,,,,,,,,,,,,447761,,,,,,
1934,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,40,0
1944,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,71,0
1944,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
1945,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,80,0
1950,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,79,51
1962,set_tempo,40,1,0,,,,,,,,,,,,,,447761,,,,,,
1970,set_tempo,8,1,0,,,,,,,,,,,,,,444444,,,,,,
1975,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,79,0
1978,set_tempo,8,1,0,,,,,,,,,,,,,,441176,,,,,,
1980,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,78,52
1984,set_tempo,6,1,0,,,,,,,,,,,,,,437956,,,,,,
1987,control_change,7,0,1,,,,,,,,,,,,,,,64,0,0,,,
1992,set_tempo,8,1,0,,,,,,,,,,,,,,434783,,,,,,
1998,set_tempo,6,1,0,,,,,,,,,,,,,,431655,,,,,,
2005,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,78,0
2006,set_tempo,8,1,0,,,,,,,,,,,,,,428571,,,,,,
2010,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,77,57
2012,set_tempo,6,1,0,,,,,,,,,,,,,,425532,,,,,,
2020,set_tempo,8,1,0,,,,,,,,,,,,,,422535,,,,,,
2028,set_tempo,8,1,0,,,,,,,,,,,,,,419580,,,,,,
2034,set_tempo,6,1,0,,,,,,,,,,,,,,416667,,,,,,
2035,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,77,0
2039,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,52,34
2039,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,59,56
2040,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,52
2040,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,46
2041,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,40
2041,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,37
2042,set_tempo,8,1,0,,,,,,,,,,,,,,413793,,,,,,
2048,set_tempo,6,1,0,,,,,,,,,,,,,,410959,,,,,,
2056,set_tempo,8,1,0,,,,,,,,,,,,,,408163,,,,,,
2062,set_tempo,6,1,0,,,,,,,,,,,,,,405405,,,,,,
2063,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,68,0
2064,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,62,0
2065,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,0
2067,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,59,0
2067,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,0
2068,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,52,0
2070,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,75,50
2095,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,75,0
2100,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,77,56
2125,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,77,0
2130,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,76,56
2152,control_change,22,0,1,,,,,,,,,,,,,,,64,127,0,,,
2155,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,0
2158,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,40
2160,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,75,52
2161,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,39
2161,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,45
2179,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,72,0
2179,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
2179,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,45,0
2185,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,75,0
2190,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,74,46
2215,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,74,0
2220,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,73,48
2237,control_change,17,0,1,,,,,,,,,,,,,,,64,0,0,,,
2245,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,73,0
2250,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,55
2275,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2278,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,34
2278,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,52,35
2278,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,52
2278,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,57,55
2279,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,36
2280,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,55
2299,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,69,0
2299,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,57,0
2299,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,0
2302,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,60,0
2305,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,0
2306,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,52,0
2310,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,72,57
2335,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2340,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,74,46
2365,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,74,0
2370,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,50
2395,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2398,control_change,3,0,1,,,,,,,,,,,,,,,64,127,0,,,
2399,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,59,52
2399,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,40
2399,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,52,40
2400,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,46
2400,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,36
2422,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,64,0
2422,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,59,0
2423,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,52,0
2424,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,0
2425,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,0
2430,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,49
2455,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2460,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,71,45
2477,control_change,17,0,1,,,,,,,,,,,,,,,64,0,0,,,
2485,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,71,0
2490,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,48
2515,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2519,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,63,36
2519,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,59,50
2519,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,53,49
2520,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,48
2521,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,43
2542,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,63,0
2545,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
2545,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,0
2550,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,51
2575,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2580,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,71,47
2605,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,71,0
2610,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,53
2635,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2639,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,52,46
2640,set_tempo,578,1,0,,,,,,,,,,,,,,402685,,,,,,
2640,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,51
2641,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,64,37
2641,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,68,41
2651,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,53,0
2660,set_tempo,20,1,0,,,,,,,,,,,,,,405405,,,,,,
2662,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,68,0
2665,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,0
2665,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,0
2665,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,52,0
2670,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,76,48
2671,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,59,0
2678,set_tempo,18,1,0,,,,,,,,,,,,,,408163,,,,,,
2695,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,76,0
2696,set_tempo,18,1,0,,,,,,,,,,,,,,410959,,,,,,
2700,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,75,48
2714,set_tempo,18,1,0,,,,,,,,,,,,,,413793,,,,,,
2725,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,75,0
2730,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,74,40
2734,set_tempo,20,1,0,,,,,,,,,,,,,,416667,,,,,,
2752,set_tempo,18,1,0,,,,,,,,,,,,,,419580,,,,,,
2755,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,74,0
2759,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,68,38
2760,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,48
2760,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,32
2770,set_tempo,18,1,0,,,,,,,,,,,,,,422535,,,,,,
2785,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,68,0
2785,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,73,0
2786,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,62,0
2788,set_tempo,18,1,0,,,,,,,,,,,,,,425532,,,,,,
2790,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,72,51
2808,set_tempo,20,1,0,,,,,,,,,,,,,,428571,,,,,,
2815,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,0
2820,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,71,52
2826,set_tempo,18,1,0,,,,,,,,,,,,,,431655,,,,,,
2844,set_tempo,18,1,0,,,,,,,,,,,,,,434783,,,,,,
2845,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,71,0
2850,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,70,48
2862,set_tempo,18,1,0,,,,,,,,,,,,,,437956,,,,,,
2875,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,70,0
2875,control_change,0,0,1,,,,,,,,,,,,,,,64,127,0,,,
2880,set_tempo,18,1,0,,,,,,,,,,,,,,441176,,,,,,
2880,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,69,48
2880,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,45,45
2881,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,64,39
2881,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,29
2896,set_tempo,16,1,0,,,,,,,,,,,,,,437956,,,,,,
2898,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,45,0
2900,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,60,0
2905,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,64,0
2905,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
2910,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,70,46
2912,set_tempo,16,1,0,,,,,,,,,,,,,,434783,,,,,,
2928,set_tempo,16,1,0,,,,,,,,,,,,,,431655,,,,,,
2935,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,70,0
2940,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,71,53
2942,set_tempo,14,1,0,,,,,,,,,,,,,,428571,,,,,,
2958,set_tempo,16,1,0,,,,,,,,,,,,,,425532,,,,,,
2965,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,71,0
2970,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,56
2974,set_tempo,16,1,0,,,,,,,,,,,,,,422535,,,,,,
2990,set_tempo,16,1,0,,,,,,,,,,,,,,419580,,,,,,
2992,control_change,22,0,1,,,,,,,,,,,,,,,64,0,0,,,
2995,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,0
3000,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,73,52
3001,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,64,40
3001,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,42
3002,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,60,53
