tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,key,note,velocity
7680,note_on,,0,0,1,,,,,,,0,,,36,100
7680,note_on,,0,0,1,,,,,,,0,,,55,100
7680,note_on,,0,0,1,,,,,,,0,,,60,100
7680,note_on,,24,0,1,,,,,,,0,,,64,100
7680,note_on,,0,0,1,,,,,,,0,,,48,100
7680,note_on,,12,0,2,,,,,,,1,,,67,100
7846,control_change,,166,0,2,,,,,7,112,1,,,,
7877,control_change,,197,0,1,,,,,7,87,0,,,,
8072,control_change,,226,0,2,,,,,7,113,1,,,,
8136,note_on,,0,0,1,,,,,,,0,,,48,0
8136,note_on,,0,0,1,,,,,,,0,,,64,0
8136,note_on,,0,0,1,,,,,,,0,,,60,0
8136,note_on,,259,0,1,,,,,,,0,,,36,0
8136,note_on,,0,0,1,,,,,,,0,,,55,0
8160,note_on,,24,0,1,,,,,,,0,,,64,100
8160,note_on,,0,0,1,,,,,,,0,,,60,100
8160,note_on,,0,0,1,,,,,,,0,,,55,100
8160,note_on,,0,0,1,,,,,,,0,,,48,100
8160,note_on,,0,0,1,,,,,,,0,,,36,100
8179,control_change,,19,0,1,,,,,7,88,0,,,,
8375,control_change,,303,0,2,,,,,7,114,1,,,,
8388,note_on,,13,0,2,,,,,,,1,,,67,0
8400,note_on,,12,0,2,,,,,,,1,,,69,100
8406,control_change,,227,0,1,,,,,7,89,0,,,,
8601,control_change,,201,0,2,,,,,7,115,1,,,,
8616,note_on,,0,0,1,,,,,,,0,,,64,0
8616,note_on,,210,0,1,,,,,,,0,,,36,0
8616,note_on,,0,0,1,,,,,,,0,,,48,0
8616,note_on,,0,0,1,,,,,,,0,,,55,0
8616,note_on,,0,0,1,,,,,,,0,,,60,0
8628,note_on,,27,0,2,,,,,,,1,,,69,0
8632,control_change,,16,0,1,,,,,7,90,0,,,,
8640,note_on,,12,0,2,,,,,,,1,,,67,100
8640,note_on,,8,0,1,,,,,,,0,,,48,100
8640,note_on,,0,0,1,,,,,,,0,,,36,100
8640,note_on,,0,0,1,,,,,,,0,,,64,100
8640,note_on,,0,0,1,,,,,,,0,,,60,100
8640,note_on,,0,0,1,,,,,,,0,,,55,100
8828,control_change,,188,0,2,,,,,7,116,1,,,,
8859,control_change,,219,0,1,,,,,7,91,0,,,,
8868,note_on,,40,0,2,,,,,,,1,,,67,0
8880,note_on,,12,0,2,,,,,,,1,,,69,100
9096,note_on,,0,0,1,,,,,,,0,,,64,0
9096,note_on,,0,0,1,,,,,,,0,,,36,0
9096,note_on,,0,0,1,,,,,,,0,,,48,0
9096,note_on,,237,0,1,,,,,,,0,,,55,0
9096,note_on,,0,0,1,,,,,,,0,,,60,0
9108,note_on,,228,0,2,,,,,,,1,,,69,0
9120,note_on,,0,0,1,,,,,,,0,,,36,100
9120,note_on,,12,0,2,,,,,,,1,,,67,100
9120,note_on,,0,0,1,,,,,,,0,,,60,100
9120,note_on,,0,0,1,,,,,,,0,,,55,100
9120,note_on,,0,0,1,,,,,,,0,,,48,100
9120,note_on,,24,0,1,,,,,,,0,,,64,100
9131,control_change,,11,0,2,,,,,7,117,1,,,,
9162,control_change,,42,0,1,,,,,7,92,0,,,,
9357,control_change,,226,0,2,,,,,7,118,1,,,,
9388,control_change,,226,0,1,,,,,7,93,0,,,,
9576,note_on,,0,0,1,,,,,,,0,,,60,0
9576,note_on,,219,0,2,,,,,,,1,,,67,0
9576,note_on,,0,0,1,,,,,,,0,,,64,0
9576,note_on,,0,0,1,,,,,,,0,,,48,0
9576,note_on,,188,0,1,,,,,,,0,,,36,0
9576,note_on,,0,0,1,,,,,,,0,,,55,0
9584,control_change,,8,0,2,,,,,7,119,1,,,,
9600,note_on,,16,0,2,,,,,,,1,,,72,100
9600,note_on,,24,0,1,,,,,,,0,,,64,100
9600,note_on,,0,0,1,,,,,,,0,,,55,100
9600,note_on,,0,0,1,,,,,,,0,,,48,100
9600,note_on,,0,0,1,,,,,,,0,,,60,100
9600,note_on,,0,0,1,,,,,,,0,,,36,100
9615,control_change,,15,0,1,,,,,7,94,0,,,,
9842,control_change,,227,0,1,,,,,7,95,0,,,,
9887,control_change,,287,0,2,,,,,7,120,1,,,,
10056,note_on,,0,0,1,,,,,,,0,,,60,0
10056,note_on,,0,0,1,,,,,,,0,,,64,0
10056,note_on,,214,0,1,,,,,,,0,,,36,0
10056,note_on,,169,0,2,,,,,,,1,,,72,0
10056,note_on,,0,0,1,,,,,,,0,,,55,0
10056,note_on,,0,0,1,,,,,,,0,,,48,0
10080,note_on,,24,0,2,,,,,,,1,,,74,100
10080,note_on,,0,0,1,,,,,,,0,,,59,100
10080,note_on,,0,0,1,,,,,,,0,,,62,100
10080,note_on,,0,0,1,,,,,,,0,,,31,100
10080,note_on,,0,0,1,,,,,,,0,,,43,100
10080,note_on,,0,0,1,,,,,,,0,,,67,100
10080,note_on,,24,0,1,,,,,,,0,,,55,100
11520,control_change,,1440,0,1,,,,,7,78,0,,,,
11520,control_change,,1440,0,2,,,,,7,118,1,,,,
11595,control_change,,75,0,2,,,,,7,116,1,,,,
11671,control_change,,151,0,1,,,,,7,77,0,,,,
11671,control_change,,76,0,2,,,,,7,115,1,,,,
11747,control_change,,76,0,2,,,,,7,113,1,,,,
11822,control_change,,151,0,1,,,,,7,76,0,,,,
11822,control_change,,75,0,2,,,,,7,111,1,,,,
11898,control_change,,76,0,2,,,,,7,110,1,,,,
11973,control_change,,151,0,1,,,,,7,75,0,,,,
11973,control_change,,75,0,2,,,,,7,108,1,,,,
12049,control_change,,76,0,2,,,,,7,106,1,,,,
12124,control_change,,75,0,2,,,,,7,104,1,,,,
12124,control_change,,151,0,1,,,,,7,74,0,,,,
12200,control_change,,76,0,2,,,,,7,103,1,,,,
12276,control_change,,152,0,1,,,,,7,73,0,,,,
12276,control_change,,76,0,2,,,,,7,101,1,,,,
12351,control_change,,75,0,2,,,,,7,99,1,,,,
12427,control_change,,76,0,2,,,,,7,98,1,,,,
12503,control_change,,227,0,1,,,,,7,72,0,,,,
12503,control_change,,76,0,2,,,,,7,96,1,,,,
12578,control_change,,75,0,2,,,,,7,94,1,,,,
12654,control_change,,151,0,1,,,,,7,71,0,,,,
12654,control_change,,76,0,2,,,,,7,93,1,,,,
12729,control_change,,75,0,2,,,,,7,91,1,,,,
12805,control_change,,76,0,2,,,,,7,89,1,,,,
12805,control_change,,151,0,1,,,,,7,70,0,,,,
12912,note_on,,0,0,1,,,,,,,0,,,43,0
12912,note_on,,0,0,1,,,,,,,0,,,55,0
12912,note_on,,0,0,1,,,,,,,0,,,59,0
12912,note_on,,0,0,1,,,,,,,0,,,62,0
12912,note_on,,0,0,1,,,,,,,0,,,67,0
12912,note_on,,107,0,1,,,,,,,0,,,31,0
12912,note_on,,107,0,2,,,,,,,1,,,74,0
14400,note_on,,1488,0,1,,,,,,,0,,,43,100
14400,control_change,,1488,0,2,,,,,7,90,1,,,,
14400,note_on,,0,0,2,,,,,,,1,,,65,100
14628,note_on,,228,0,2,,,,,,,1,,,65,0
14640,note_on,,12,0,2,,,,,,,1,,,69,100
14868,note_on,,228,0,2,,,,,,,1,,,69,0
14880,note_on,,0,0,1,,,,,,,0,,,65,100
14880,note_on,,480,0,1,,,,,,,0,,,55,100
14880,note_on,,0,0,1,,,,,,,0,,,59,100
14880,note_on,,12,0,2,,,,,,,1,,,65,100
15279,note_on,,399,0,2,,,,,,,1,,,65,0
15300,note_on,,21,0,2,,,,,,,1,,,65,100
15336,note_on,,0,0,1,,,,,,,0,,,55,0
15336,note_on,,0,0,1,,,,,,,0,,,59,0
15336,note_on,,456,0,1,,,,,,,0,,,65,0
15357,note_on,,57,0,2,,,,,,,1,,,65,0
15360,note_on,,0,0,1,,,,,,,0,,,59,100
15360,note_on,,24,0,1,,,,,,,0,,,55,100
15360,note_on,,0,0,1,,,,,,,0,,,65,100
15360,note_on,,3,0,2,,,,,,,1,,,64,100
15417,note_on,,57,0,2,,,,,,,1,,,64,0
15420,note_on,,3,0,2,,,,,,,1,,,62,100
15816,note_on,,456,0,1,,,,,,,0,,,65,0
15816,note_on,,0,0,1,,,,,,,0,,,59,0
15816,note_on,,0,0,1,,,,,,,0,,,55,0
15816,note_on,,0,0,1,,,,,,,0,,,43,0
15819,note_on,,399,0,2,,,,,,,1,,,62,0
15840,note_on,,24,0,1,,,,,,,0,,,48,100
15840,note_on,,21,0,2,,,,,,,1,,,64,100
16068,note_on,,228,0,2,,,,,,,1,,,64,0
16080,note_on,,12,0,2,,,,,,,1,,,67,100
16308,note_on,,228,0,2,,,,,,,1,,,67,0
16320,note_on,,0,0,1,,,,,,,0,,,64,100
16320,note_on,,480,0,1,,,,,,,0,,,55,100
16320,note_on,,12,0,2,,,,,,,1,,,64,100
16320,note_on,,0,0,1,,,,,,,0,,,60,100
16719,note_on,,399,0,2,,,,,,,1,,,64,0
16740,note_on,,21,0,2,,,,,,,1,,,64,100
16776,note_on,,0,0,1,,,,,,,0,,,55,0
16776,note_on,,0,0,1,,,,,,,0,,,60,0
16776,note_on,,456,0,1,,,,,,,0,,,64,0
16797,note_on,,57,0,2,,,,,,,1,,,64,0
16800,note_on,,3,0,2,,,,,,,1,,,62,100
16800,note_on,,24,0,1,,,,,,,0,,,55,100
16800,note_on,,0,0,1,,,,,,,0,,,60,100
16800,note_on,,0,0,1,,,,,,,0,,,64,100
16857,note_on,,57,0,2,,,,,,,1,,,62,0
16860,note_on,,3,0,2,,,,,,,1,,,60,100
17256,note_on,,456,0,1,,,,,,,0,,,48,0
17256,note_on,,0,0,1,,,,,,,0,,,64,0
17256,note_on,,0,0,1,,,,,,,0,,,60,0
17256,note_on,,0,0,1,,,,,,,0,,,55,0
17259,note_on,,399,0,2,,,,,,,1,,,60,0
17280,note_on,,21,0,2,,,,,,,1,,,62,100
17280,note_on,,24,0,1,,,,,,,0,,,43,100
17431,control_change,,151,0,2,,,,,7,91,1,,,,
17508,note_on,,77,0,2,,,,,,,1,,,62,0
17520,note_on,,12,0,2,,,,,,,1,,,64,100
17658,control_change,,138,0,2,,,,,7,92,1,,,,
17748,note_on,,90,0,2,,,,,,,1,,,64,0
17760,note_on,,0,0,1,,,,,,,0,,,65,100
17760,note_on,,480,0,1,,,,,,,0,,,55,100
17760,note_on,,0,0,1,,,,,,,0,,,59,100
17760,note_on,,12,0,2,,,,,,,1,,,65,100
17885,control_change,,125,0,2,,,,,7,93,1,,,,
18111,control_change,,226,0,2,,,,,7,94,1,,,,
18216,note_on,,456,0,1,,,,,,,0,,,65,0
18216,note_on,,0,0,1,,,,,,,0,,,59,0
18216,note_on,,105,0,2,,,,,,,1,,,65,0
18216,note_on,,0,0,1,,,,,,,0,,,55,0
18240,note_on,,24,0,2,,,,,,,1,,,69,100
18240,note_on,,24,0,1,,,,,,,0,,,55,100
18240,note_on,,0,0,1,,,,,,,0,,,65,100
18240,note_on,,0,0,1,,,,,,,0,,,59,100
18338,control_change,,98,0,2,,,,,7,95,1,,,,
18565,control_change,,227,0,2,,,,,7,96,1,,,,
18696,note_on,,131,0,2,,,,,,,1,,,69,0
18696,note_on,,0,0,1,,,,,,,0,,,43,0
18696,note_on,,0,0,1,,,,,,,0,,,55,0
18696,note_on,,0,0,1,,,,,,,0,,,59,0
18696,note_on,,456,0,1,,,,,,,0,,,65,0
18720,note_on,,24,0,1,,,,,,,0,,,48,100
18720,note_on,,24,0,2,,,,,,,1,,,67,100
18792,control_change,,72,0,2,,,,,7,97,1,,,,
19019,control_change,,227,0,2,,,,,7,98,1,,,,
19200,note_on,,480,0,1,,,,,,,0,,,55,100
19200,note_on,,0,0,1,,,,,,,0,,,64,100
19200,note_on,,0,0,1,,,,,,,0,,,60,100
19246,control_change,,227,0,2,,,,,7,99,1,,,,
19472,control_change,,226,0,2,,,,,7,100,1,,,,
19656,note_on,,0,0,1,,,,,,,0,,,55,0
19656,note_on,,0,0,1,,,,,,,0,,,64,0
19656,note_on,,0,0,1,,,,,,,0,,,60,0
19656,note_on,,456,0,1,,,,,,,0,,,48,0
19680,note_on,,24,0,1,,,,,,,0,,,49,100
19680,note_on,,0,0,1,,,,,,,0,,,55,100
19680,note_on,,0,0,1,,,,,,,0,,,64,100
19680,note_on,,0,0,1,,,,,,,0,,,58,100
19699,control_change,,227,0,2,,,,,7,101,1,,,,
19926,control_change,,227,0,2,,,,,7,102,1,,,,
20136,note_on,,456,0,1,,,,,,,0,,,64,0
20136,note_on,,0,0,1,,,,,,,0,,,49,0
20136,note_on,,210,0,2,,,,,,,1,,,67,0
20136,note_on,,0,0,1,,,,,,,0,,,55,0
20136,note_on,,0,0,1,,,,,,,0,,,58,0
20160,note_on,,24,0,1,,,,,,,0,,,50,100
20160,note_on,,0,0,1,,,,,,,0,,,57,100
20160,note_on,,0,0,1,,,,,,,0,,,62,100
20160,note_on,,0,0,1,,,,,,,0,,,65,100
20160,note_on,,24,0,2,,,,,,,1,,,65,100
20388,note_on,,228,0,2,,,,,,,1,,,65,0
20400,note_on,,12,0,2,,,,,,,1,,,69,100
20616,note_on,,0,0,1,,,,,,,0,,,57,0
20616,note_on,,456,0,1,,,,,,,0,,,65,0
20616,note_on,,0,0,1,,,,,,,0,,,62,0
20616,note_on,,0,0,1,,,,,,,0,,,50,0
20628,note_on,,228,0,2,,,,,,,1,,,69,0
20640,note_on,,0,0,1,,,,,,,0,,,56,100
20640,note_on,,0,0,1,,,,,,,0,,,62,100
20640,note_on,,0,0,1,,,,,,,0,,,65,100
20640,note_on,,12,0,2,,,,,,,1,,,65,100
20640,note_on,,24,0,1,,,,,,,0,,,48,100
21039,note_on,,399,0,2,,,,,,,1,,,65,0
21060,note_on,,21,0,2,,,,,,,1,,,65,100
21096,note_on,,456,0,1,,,,,,,0,,,65,0
21096,note_on,,0,0,1,,,,,,,0,,,56,0
21096,note_on,,0,0,1,,,,,,,0,,,48,0
21096,note_on,,0,0,1,,,,,,,0,,,62,0
21117,note_on,,57,0,2,,,,,,,1,,,65,0
21120,note_on,,3,0,2,,,,,,,1,,,64,100
21120,note_on,,24,0,1,,,,,,,0,,,47,100
21120,note_on,,0,0,1,,,,,,,0,,,65,100
21120,note_on,,0,0,1,,,,,,,0,,,62,100
21120,note_on,,0,0,1,,,,,,,0,,,55,100
21177,note_on,,57,0,2,,,,,,,1,,,64,0
21180,note_on,,3,0,2,,,,,,,1,,,62,100
21576,note_on,,0,0,1,,,,,,,0,,,47,0
21576,note_on,,0,0,1,,,,,,,0,,,55,0
21576,note_on,,0,0,1,,,,,,,0,,,62,0
21576,note_on,,456,0,1,,,,,,,0,,,65,0
21579,note_on,,399,0,2,,,,,,,1,,,62,0
21600,note_on,,0,0,1,,,,,,,0,,,64,100
21600,note_on,,0,0,1,,,,,,,0,,,60,100
21600,note_on,,0,0,1,,,,,,,0,,,55,100
21600,note_on,,24,0,1,,,,,,,0,,,48,100
21600,note_on,,21,0,2,,,,,,,1,,,64,100
21828,note_on,,228,0,2,,,,,,,1,,,64,0
21840,note_on,,12,0,2,,,,,,,1,,,67,100
22056,note_on,,0,0,1,,,,,,,0,,,48,0
22056,note_on,,0,0,1,,,,,,,0,,,55,0
22056,note_on,,0,0,1,,,,,,,0,,,60,0
22056,note_on,,456,0,1,,,,,,,0,,,64,0
22068,note_on,,228,0,2,,,,,,,1,,,67,0
22080,note_on,,0,0,1,,,,,,,0,,,57,100
22080,note_on,,12,0,2,,,,,,,1,,,64,100
22080,note_on,,24,0,1,,,,,,,0,,,45,100
22080,note_on,,0,0,1,,,,,,,0,,,64,100
22080,note_on,,0,0,1,,,,,,,0,,,60,100
22479,note_on,,399,0,2,,,,,,,1,,,64,0
22500,note_on,,21,0,2,,,,,,,1,,,64,100
22536,note_on,,0,0,1,,,,,,,0,,,57,0
22536,note_on,,0,0,1,,,,,,,0,,,45,0
22536,note_on,,456,0,1,,,,,,,0,,,64,0
22536,note_on,,0,0,1,,,,,,,0,,,60,0
22557,note_on,,57,0,2,,,,,,,1,,,64,0
22560,note_on,,24,0,1,,,,,,,0,,,40,100
22560,note_on,,0,0,1,,,,,,,0,,,55,100
22560,note_on,,0,0,1,,,,,,,0,,,60,100
22560,note_on,,0,0,1,,,,,,,0,,,64,100
22560,note_on,,3,0,2,,,,,,,1,,,62,100
22617,note_on,,57,0,2,,,,,,,1,,,62,0
22620,note_on,,3,0,2,,,,,,,1,,,60,100
23016,note_on,,0,0,1,,,,,,,0,,,40,0
23016,note_on,,456,0,1,,,,,,,0,,,64,0
23016,note_on,,0,0,1,,,,,,,0,,,60,0
23016,note_on,,0,0,1,,,,,,,0,,,55,0
23019,note_on,,399,0,2,,,,,,,1,,,60,0
23040,note_on,,24,0,1,,,,,,,0,,,41,100
23040,note_on,,21,0,2,,,,,,,1,,,62,100
23040,note_on,,0,0,1,,,,,,,0,,,57,100
23040,note_on,,0,0,1,,,,,,,0,,,60,100
23040,note_on,,0,0,1,,,,,,,0,,,62,100
23268,note_on,,228,0,2,,,,,,,1,,,62,0
23280,note_on,,12,0,2,,,,,,,1,,,69,100
23496,note_on,,456,0,1,,,,,,,0,,,62,0
