tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
504,note_on,,2,0,2,,,,,,,,,,0,,38,28
504,note_on,,0,0,1,,,,,,,,,,0,,75,50
504,note_on,,72,0,1,,,,,,,,,,0,,77,0
504,set_tempo,821917,24,1,0,,,,,,,,,,,,,
506,control_change,,66,0,3,,,,,,,,64,0,0,,,
512,control_change,,6,0,3,,,,,,,,64,127,0,,,
516,note_on,,12,0,2,,,,,,,,,,0,,38,0
528,set_tempo,869565,24,1,0,,,,,,,,,,,,,
528,note_on,,12,0,2,,,,,,,,,,0,,55,32
528,note_on,,0,0,2,,,,,,,,,,0,,63,36
550,note_on,,46,0,1,,,,,,,,,,0,,75,0
552,note_on,,2,0,1,,,,,,,,,,0,,70,64
552,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
552,note_on,,0,0,2,,,,,,,,,,0,,55,0
552,note_on,,24,0,2,,,,,,,,,,0,,63,0
552,note_on,,0,0,2,,,,,,,,,,0,,58,36
552,note_on,,0,0,2,,,,,,,,,,0,,63,38
552,note_on,,0,0,2,,,,,,,,,,0,,67,40
574,note_on,,22,0,2,,,,,,,,,,0,,67,0
574,note_on,,0,0,2,,,,,,,,,,0,,63,0
574,note_on,,0,0,2,,,,,,,,,,0,,58,0
576,control_change,,64,0,3,,,,,,,,64,127,0,,,
576,set_tempo,895522,24,1,0,,,,,,,,,,,,,
576,note_on,,0,0,1,,,,,,,,,,0,,79,66
576,note_on,,24,0,1,,,,,,,,,,0,,70,0
576,note_on,,2,0,2,,,,,,,,,,0,,36,26
578,control_change,,2,0,3,,,,,,,,64,0,0,,,
584,control_change,,6,0,3,,,,,,,,64,127,0,,,
588,note_on,,12,0,2,,,,,,,,,,0,,36,0
600,note_on,,0,0,2,,,,,,,,,,0,,64,32
600,note_on,,12,0,2,,,,,,,,,,0,,55,28
600,set_tempo,800000,24,1,0,,,,,,,,,,,,,
624,note_on,,0,0,1,,,,,,,,,,0,,72,58
624,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
624,note_on,,48,0,1,,,,,,,,,,0,,79,0
624,note_on,,0,0,2,,,,,,,,,,0,,55,0
624,note_on,,24,0,2,,,,,,,,,,0,,64,0
624,note_on,,0,0,2,,,,,,,,,,0,,58,28
624,note_on,,0,0,2,,,,,,,,,,0,,64,30
624,note_on,,0,0,2,,,,,,,,,,0,,67,32
628,note_on,,0,0,1,,,,,,,,,,0,,73,60
628,set_tempo,1111111,4,1,0,,,,,,,,,,,,,
628,note_on,,4,0,1,,,,,,,,,,0,,72,0
632,set_tempo,1071428,4,1,0,,,,,,,,,,,,,
632,note_on,,4,0,1,,,,,,,,,,0,,73,0
632,note_on,,0,0,1,,,,,,,,,,0,,72,58
636,note_on,,0,0,1,,,,,,,,,,0,,71,56
636,note_on,,4,0,1,,,,,,,,,,0,,72,0
636,set_tempo,1153846,4,1,0,,,,,,,,,,,,,
640,set_tempo,2000000,4,1,0,,,,,,,,,,,,,
640,note_on,,0,0,1,,,,,,,,,,0,,72,58
640,note_on,,4,0,1,,,,,,,,,,0,,71,0
646,note_on,,0,0,2,,,,,,,,,,0,,64,0
646,note_on,,22,0,2,,,,,,,,,,0,,67,0
646,note_on,,0,0,2,,,,,,,,,,0,,58,0
648,note_on,,2,0,2,,,,,,,,,,0,,48,30
648,note_on,,8,0,1,,,,,,,,,,0,,72,0
648,note_on,,0,0,1,,,,,,,,,,0,,84,72
648,set_tempo,895522,8,1,0,,,,,,,,,,,,,
650,control_change,,66,0,3,,,,,,,,64,0,0,,,
656,control_change,,6,0,3,,,,,,,,64,127,0,,,
660,note_on,,12,0,2,,,,,,,,,,0,,48,0
672,note_on,,0,0,2,,,,,,,,,,0,,64,38
672,set_tempo,845070,24,1,0,,,,,,,,,,,,,
672,note_on,,12,0,2,,,,,,,,,,0,,55,34
696,note_on,,48,0,1,,,,,,,,,,0,,84,0
696,note_on,,0,0,2,,,,,,,,,,0,,70,36
696,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
696,note_on,,0,0,1,,,,,,,,,,0,,79,72
696,note_on,,0,0,2,,,,,,,,,,0,,55,0
696,note_on,,24,0,2,,,,,,,,,,0,,64,0
696,note_on,,0,0,2,,,,,,,,,,0,,64,34
696,note_on,,0,0,2,,,,,,,,,,0,,60,32
718,note_on,,22,0,2,,,,,,,,,,0,,70,0
718,note_on,,0,0,2,,,,,,,,,,0,,60,0
718,note_on,,0,0,2,,,,,,,,,,0,,64,0
720,set_tempo,952380,24,1,0,,,,,,,,,,,,,
720,note_on,,2,0,2,,,,,,,,,,0,,41,30
720,note_on,,24,0,1,,,,,,,,,,0,,79,0
720,note_on,,0,0,1,,,,,,,,,,0,,82,56
722,control_change,,66,0,3,,,,,,,,64,0,0,,,
728,control_change,,6,0,3,,,,,,,,64,127,0,,,
732,note_on,,12,0,2,,,,,,,,,,0,,41,0
744,set_tempo,800000,24,1,0,,,,,,,,,,,,,
744,note_on,,12,0,2,,,,,,,,,,0,,53,24
744,note_on,,0,0,2,,,,,,,,,,0,,61,28
768,set_tempo,845070,24,1,0,,,,,,,,,,,,,
768,note_on,,0,0,2,,,,,,,,,,0,,53,0
768,note_on,,0,0,2,,,,,,,,,,0,,58,22
768,note_on,,0,0,2,,,,,,,,,,0,,61,24
768,note_on,,0,0,2,,,,,,,,,,0,,64,26
768,note_on,,24,0,2,,,,,,,,,,0,,61,0
790,note_on,,0,0,2,,,,,,,,,,0,,58,0
790,note_on,,22,0,2,,,,,,,,,,0,,64,0
790,note_on,,0,0,2,,,,,,,,,,0,,61,0
792,note_on,,0,0,1,,,,,,,,,,0,,80,54
792,note_on,,72,0,1,,,,,,,,,,0,,82,0
792,set_tempo,869565,24,1,0,,,,,,,,,,,,,
792,note_on,,2,0,2,,,,,,,,,,0,,41,30
794,control_change,,66,0,3,,,,,,,,64,0,0,,,
800,control_change,,6,0,3,,,,,,,,64,127,0,,,
804,note_on,,12,0,2,,,,,,,,,,0,,41,0
816,note_on,,12,0,2,,,,,,,,,,0,,53,22
816,set_tempo,845070,24,1,0,,,,,,,,,,,,,
816,note_on,,0,0,2,,,,,,,,,,0,,60,26
840,note_on,,24,0,2,,,,,,,,,,0,,60,0
840,note_on,,0,0,2,,,,,,,,,,0,,56,18
840,note_on,,0,0,2,,,,,,,,,,0,,60,20
840,note_on,,48,0,1,,,,,,,,,,0,,80,0
840,note_on,,0,0,1,,,,,,,,,,0,,79,54
840,note_on,,0,0,2,,,,,,,,,,0,,65,22
840,note_on,,0,0,2,,,,,,,,,,0,,53,0
840,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
862,note_on,,0,0,2,,,,,,,,,,0,,60,0
862,note_on,,22,0,1,,,,,,,,,,0,,79,0
862,note_on,,22,0,2,,,,,,,,,,0,,65,0
862,note_on,,0,0,2,,,,,,,,,,0,,56,0
864,note_on,,2,0,1,,,,,,,,,,0,,77,66
864,control_change,,64,0,3,,,,,,,,64,127,0,,,
864,note_on,,2,0,2,,,,,,,,,,0,,46,32
864,set_tempo,1000000,24,1,0,,,,,,,,,,,,,
866,control_change,,2,0,3,,,,,,,,64,0,0,,,
872,control_change,,6,0,3,,,,,,,,64,127,0,,,
876,note_on,,12,0,2,,,,,,,,,,0,,46,0
888,note_on,,0,0,2,,,,,,,,,,0,,62,32
888,note_on,,12,0,2,,,,,,,,,,0,,53,28
888,set_tempo,800000,24,1,0,,,,,,,,,,,,,
912,set_tempo,845070,24,1,0,,,,,,,,,,,,,
912,note_on,,24,0,2,,,,,,,,,,0,,62,0
912,note_on,,0,0,2,,,,,,,,,,0,,53,0
912,note_on,,0,0,2,,,,,,,,,,0,,58,32
912,note_on,,0,0,2,,,,,,,,,,0,,62,34
912,note_on,,0,0,2,,,,,,,,,,0,,68,36
934,note_on,,0,0,2,,,,,,,,,,0,,58,0
934,note_on,,22,0,2,,,,,,,,,,0,,68,0
934,note_on,,0,0,2,,,,,,,,,,0,,62,0
934,note_on,,70,0,1,,,,,,,,,,0,,77,0
936,set_tempo,895522,24,1,0,,,,,,,,,,,,,
936,note_on,,2,0,1,,,,,,,,,,0,,79,62
936,note_on,,2,0,2,,,,,,,,,,0,,47,36
938,control_change,,66,0,3,,,,,,,,64,0,0,,,
944,control_change,,6,0,3,,,,,,,,64,127,0,,,
948,note_on,,12,0,2,,,,,,,,,,0,,47,0
960,note_on,,0,0,2,,,,,,,,,,0,,65,36
960,note_on,,12,0,2,,,,,,,,,,0,,55,32
960,set_tempo,845070,24,1,0,,,,,,,,,,,,,
984,note_on,,24,0,2,,,,,,,,,,0,,65,0
984,note_on,,0,0,2,,,,,,,,,,0,,67,38
984,note_on,,0,0,2,,,,,,,,,,0,,65,36
984,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
984,note_on,,0,0,2,,,,,,,,,,0,,62,34
984,note_on,,48,0,1,,,,,,,,,,0,,79,0
984,note_on,,0,0,1,,,,,,,,,,0,,74,68
984,note_on,,0,0,2,,,,,,,,,,0,,55,0
1006,note_on,,0,0,2,,,,,,,,,,0,,65,0
1006,note_on,,22,0,2,,,,,,,,,,0,,67,0
1006,note_on,,22,0,1,,,,,,,,,,0,,74,0
1006,note_on,,0,0,2,,,,,,,,,,0,,62,0
1008,note_on,,2,0,1,,,,,,,,,,0,,75,60
1008,note_on,,2,0,2,,,,,,,,,,0,,48,34
1008,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1010,control_change,,66,0,3,,,,,,,,64,0,0,,,
1016,control_change,,6,0,3,,,,,,,,64,127,0,,,
1020,note_on,,12,0,2,,,,,,,,,,0,,48,0
1032,set_tempo,821917,24,1,0,,,,,,,,,,,,,
1032,note_on,,0,0,2,,,,,,,,,,0,,63,38
1032,note_on,,12,0,2,,,,,,,,,,0,,55,34
1056,note_on,,0,0,2,,,,,,,,,,0,,55,0
1056,set_tempo,800000,24,1,0,,,,,,,,,,,,,
1056,note_on,,0,0,2,,,,,,,,,,0,,60,34
1056,note_on,,0,0,2,,,,,,,,,,0,,63,36
1056,note_on,,24,0,2,,,,,,,,,,0,,63,0
1056,note_on,,0,0,2,,,,,,,,,,0,,67,38
1078,note_on,,0,0,2,,,,,,,,,,0,,63,0
1078,note_on,,0,0,2,,,,,,,,,,0,,60,0
1078,note_on,,70,0,1,,,,,,,,,,0,,75,0
1078,note_on,,22,0,2,,,,,,,,,,0,,67,0
1080,note_on,,2,0,1,,,,,,,,,,0,,72,62
1080,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1080,note_on,,2,0,2,,,,,,,,,,0,,45,38
1082,control_change,,66,0,3,,,,,,,,64,0,0,,,
1088,control_change,,6,0,3,,,,,,,,64,127,0,,,
1092,note_on,,12,0,2,,,,,,,,,,0,,45,0
1104,note_on,,0,0,2,,,,,,,,,,0,,63,44
1104,set_tempo,952380,24,1,0,,,,,,,,,,,,,
1104,note_on,,12,0,2,,,,,,,,,,0,,54,40
1128,note_on,,0,0,2,,,,,,,,,,0,,60,42
1128,set_tempo,1250000,24,1,0,,,,,,,,,,,,,
1128,note_on,,0,0,2,,,,,,,,,,0,,63,44
1128,note_on,,24,0,2,,,,,,,,,,0,,63,0
1128,note_on,,0,0,2,,,,,,,,,,0,,54,0
1128,note_on,,0,0,2,,,,,,,,,,0,,66,46
1150,note_on,,70,0,1,,,,,,,,,,0,,72,0
1150,note_on,,0,0,2,,,,,,,,,,0,,60,0
1150,note_on,,0,0,2,,,,,,,,,,0,,63,0
1150,note_on,,22,0,2,,,,,,,,,,0,,66,0
1152,set_tempo,1304347,24,1,0,,,,,,,,,,,,,
1152,control_change,,64,0,3,,,,,,,,64,127,0,,,
1152,note_on,,2,0,2,,,,,,,,,,0,,46,40
1152,note_on,,2,0,1,,,,,,,,,,0,,70,60
1154,control_change,,2,0,3,,,,,,,,64,0,0,,,
1160,control_change,,6,0,3,,,,,,,,64,127,0,,,
1164,note_on,,12,0,2,,,,,,,,,,0,,46,0
1176,set_tempo,983606,24,1,0,,,,,,,,,,,,,
1176,note_on,,24,0,1,,,,,,,,,,0,,70,0
1176,note_on,,0,0,1,,,,,,,,,,0,,86,78
1176,note_on,,12,0,2,,,,,,,,,,0,,53,40
1176,note_on,,0,0,2,,,,,,,,,,0,,63,44
1198,note_on,,22,0,1,,,,,,,,,,0,,86,0
1200,note_on,,2,0,1,,,,,,,,,,0,,84,72
1200,note_on,,0,0,2,,,,,,,,,,0,,63,42
1200,note_on,,0,0,2,,,,,,,,,,0,,53,0
1200,note_on,,0,0,2,,,,,,,,,,0,,68,44
1200,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
1200,note_on,,0,0,2,,,,,,,,,,0,,58,40
1200,note_on,,24,0,2,,,,,,,,,,0,,63,0
1222,note_on,,22,0,2,,,,,,,,,,0,,68,0
1222,note_on,,0,0,2,,,,,,,,,,0,,63,0
1222,note_on,,0,0,2,,,,,,,,,,0,,58,0
1224,note_on,,0,0,1,,,,,,,,,,0,,82,70
1224,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
1224,note_on,,24,0,1,,,,,,,,,,0,,84,0
1224,note_on,,2,0,2,,,,,,,,,,0,,34,40
1226,control_change,,66,0,3,,,,,,,,64,0,0,,,
1232,control_change,,6,0,3,,,,,,,,64,127,0,,,
1236,note_on,,0,0,1,,,,,,,,,,0,,80,67
1236,note_on,,12,0,1,,,,,,,,,,0,,82,0
1236,note_on,,12,0,2,,,,,,,,,,0,,34,0
1236,set_tempo,983606,12,1,0,,,,,,,,,,,,,
1248,note_on,,0,0,1,,,,,,,,,,0,,79,64
1248,note_on,,12,0,2,,,,,,,,,,0,,53,40
1248,note_on,,12,0,1,,,,,,,,,,0,,80,0
1248,note_on,,0,0,2,,,,,,,,,,0,,62,44
1260,note_on,,0,0,1,,,,,,,,,,0,,80,64
1260,note_on,,12,0,1,,,,,,,,,,0,,79,0
1260,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
1270,note_on,,10,0,1,,,,,,,,,,0,,80,0
1272,note_on,,0,0,2,,,,,,,,,,0,,58,32
1272,set_tempo,1034482,12,1,0,,,,,,,,,,,,,
1272,control_change,,40,0,3,,,,,,,,64,0,0,,,
1272,note_on,,0,0,2,,,,,,,,,,0,,68,36
1272,note_on,,2,0,1,,,,,,,,,,0,,72,56
1272,note_on,,0,0,2,,,,,,,,,,0,,53,0
1272,note_on,,24,0,2,,,,,,,,,,0,,62,0
1284,note_on,,12,0,1,,,,,,,,,,0,,72,0
1284,set_tempo,1463414,12,1,0,,,,,,,,,,,,,
1284,note_on,,0,0,1,,,,,,,,,,0,,74,56
1294,note_on,,22,0,2,,,,,,,,,,0,,68,0
1294,note_on,,0,0,2,,,,,,,,,,0,,58,0
1296,note_on,,12,0,1,,,,,,,,,,0,,74,0
1296,note_on,,2,0,2,,,,,,,,,,0,,39,32
1296,set_tempo,1000000,12,1,0,,,,,,,,,,,,,
1296,note_on,,0,0,1,,,,,,,,,,0,,75,48
1304,control_change,,32,0,3,,,,,,,,64,127,0,,,
1308,note_on,,12,0,2,,,,,,,,,,0,,39,0
1320,set_tempo,869565,24,1,0,,,,,,,,,,,,,
1320,note_on,,12,0,2,,,,,,,,,,0,,55,28
1320,note_on,,0,0,2,,,,,,,,,,0,,63,32
1344,note_on,,0,0,2,,,,,,,,,,0,,67,30
1344,note_on,,0,0,2,,,,,,,,,,0,,63,28
1344,note_on,,0,0,2,,,,,,,,,,0,,55,0
1344,note_on,,0,0,2,,,,,,,,,,0,,58,26
1344,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1344,note_on,,24,0,2,,,,,,,,,,0,,63,0
1366,note_on,,70,0,1,,,,,,,,,,0,,75,0
1366,note_on,,22,0,2,,,,,,,,,,0,,67,0
1366,note_on,,0,0,2,,,,,,,,,,0,,63,0
1366,note_on,,0,0,2,,,,,,,,,,0,,58,0
1368,note_on,,2,0,2,,,,,,,,,,0,,51,30
1380,note_on,,12,0,2,,,,,,,,,,0,,51,0
1392,note_on,,12,0,2,,,,,,,,,,0,,55,24
1392,note_on,,0,0,2,,,,,,,,,,0,,63,28
1392,set_tempo,952380,48,1,0,,,,,,,,,,,,,
1416,note_on,,0,0,2,,,,,,,,,,0,,55,0
1416,note_on,,0,0,2,,,,,,,,,,0,,58,20
1416,note_on,,0,0,2,,,,,,,,,,0,,63,22
1416,note_on,,0,0,2,,,,,,,,,,0,,67,24
1416,note_on,,50,0,1,,,,,,,,,,0,,70,44
1416,note_on,,24,0,2,,,,,,,,,,0,,63,0
1416,set_tempo,1538461,24,1,0,,,,,,,,,,,,,
1438,note_on,,0,0,2,,,,,,,,,,0,,58,0
1438,note_on,,0,0,2,,,,,,,,,,0,,63,0
1438,note_on,,22,0,2,,,,,,,,,,0,,67,0
1440,note_on,,0,0,1,,,,,,,,,,0,,79,46
1440,note_on,,24,0,1,,,,,,,,,,0,,70,0
1440,note_on,,2,0,2,,,,,,,,,,0,,51,22
1440,control_change,,136,0,3,,,,,,,,64,127,0,,,
1440,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
1452,note_on,,12,0,2,,,,,,,,,,0,,51,0
1464,set_tempo,923076,24,1,0,,,,,,,,,,,,,
1464,note_on,,12,0,2,,,,,,,,,,0,,55,20
1464,note_on,,0,0,2,,,,,,,,,,0,,63,24
1488,note_on,,24,0,2,,,,,,,,,,0,,63,0
1488,note_on,,0,0,2,,,,,,,,,,0,,58,18
1488,note_on,,0,0,2,,,,,,,,,,0,,63,20
1488,note_on,,0,0,2,,,,,,,,,,0,,67,22
1488,note_on,,0,0,2,,,,,,,,,,0,,55,0
1488,set_tempo,1250000,24,1,0,,,,,,,,,,,,,
1510,note_on,,0,0,2,,,,,,,,,,0,,63,0
1510,note_on,,0,0,2,,,,,,,,,,0,,58,0
1510,note_on,,70,0,1,,,,,,,,,,0,,79,0
1510,note_on,,22,0,2,,,,,,,,,,0,,67,0
1512,note_on,,2,0,2,,,,,,,,,,0,,51,20
1512,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
1512,note_on,,2,0,1,,,,,,,,,,0,,77,36
1514,control_change,,74,0,3,,,,,,,,64,0,0,,,
1524,set_tempo,952380,12,1,0,,,,,,,,,,,,,
1524,note_on,,12,0,2,,,,,,,,,,0,,51,0
1524,note_on,,0,0,1,,,,,,,,,,0,,79,38
1524,note_on,,12,0,1,,,,,,,,,,0,,77,0
1530,note_on,,0,0,1,,,,,,,,,,0,,77,44
1530,note_on,,6,0,1,,,,,,,,,,0,,79,0
1533,note_on,,0,0,1,,,,,,,,,,0,,79,47
1533,note_on,,3,0,1,,,,,,,,,,0,,77,0
1536,note_on,,3,0,1,,,,,,,,,,0,,79,0
1536,set_tempo,1153846,12,1,0,,,,,,,,,,,,,
1536,note_on,,0,0,1,,,,,,,,,,0,,77,44
1536,note_on,,12,0,2,,,,,,,,,,0,,56,18
1536,note_on,,0,0,2,,,,,,,,,,0,,62,22
1544,control_change,,30,0,3,,,,,,,,64,127,0,,,
1548,note_on,,12,0,1,,,,,,,,,,0,,77,0
1548,note_on,,0,0,1,,,,,,,,,,0,,76,42
1548,set_tempo,1000000,12,1,0,,,,,,,,,,,,,
1558,note_on,,10,0,1,,,,,,,,,,0,,76,0
1560,note_on,,0,0,2,,,,,,,,,,0,,62,18
1560,note_on,,0,0,2,,,,,,,,,,0,,56,0
1560,note_on,,0,0,2,,,,,,,,,,0,,59,16
1560,note_on,,0,0,2,,,,,,,,,,0,,68,20
1560,set_tempo,895522,12,1,0,,,,,,,,,,,,,
1560,note_on,,24,0,2,,,,,,,,,,0,,62,0
1560,note_on,,2,0,1,,,,,,,,,,0,,77,40
1570,note_on,,10,0,1,,,,,,,,,,0,,77,0
1572,set_tempo,1153846,12,1,0,,,,,,,,,,,,,
1572,note_on,,2,0,1,,,,,,,,,,0,,79,38
1582,note_on,,22,0,2,,,,,,,,,,0,,68,0
1582,note_on,,0,0,2,,,,,,,,,,0,,62,0
1582,note_on,,0,0,2,,,,,,,,,,0,,59,0
1582,note_on,,10,0,1,,,,,,,,,,0,,79,0
1584,note_on,,2,0,1,,,,,,,,,,0,,77,40
1584,note_on,,2,0,2,,,,,,,,,,0,,51,20
1586,control_change,,42,0,3,,,,,,,,64,0,0,,,
1592,control_change,,6,0,3,,,,,,,,64,127,0,,,
1596,note_on,,12,0,2,,,,,,,,,,0,,51,0
1606,note_on,,22,0,1,,,,,,,,,,0,,77,0
1608,note_on,,12,0,2,,,,,,,,,,0,,55,20
1608,note_on,,0,0,2,,,,,,,,,,0,,63,24
1608,set_tempo,845070,36,1,0,,,,,,,,,,,,,
1608,note_on,,2,0,1,,,,,,,,,,0,,75,60
1632,note_on,,0,0,2,,,,,,,,,,0,,58,30
1632,note_on,,0,0,2,,,,,,,,,,0,,55,0
1632,note_on,,0,0,2,,,,,,,,,,0,,67,34
