tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,key,note,velocity
7680,note_on,,7680,0,2,,,,,,,1,,,62,100
7720,control_change,,40,0,2,,,,,7,96,1,,,,
7800,control_change,,80,0,2,,,,,7,97,1,,,,
7840,control_change,,40,0,2,,,,,7,98,1,,,,
7880,control_change,,40,0,2,,,,,7,99,1,,,,
7908,note_on,,28,0,2,,,,,,,1,,,62,0
7920,note_on,,12,0,2,,,,,,,1,,,64,100
7960,control_change,,40,0,2,,,,,7,100,1,,,,
8000,control_change,,40,0,2,,,,,7,101,1,,,,
8080,control_change,,80,0,2,,,,,7,102,1,,,,
8120,control_change,,40,0,2,,,,,7,103,1,,,,
8136,note_on,,0,0,1,,,,,,,0,,,66,0
8136,note_on,,456,0,1,,,,,,,0,,,57,0
8136,note_on,,0,0,1,,,,,,,0,,,50,0
8136,note_on,,0,0,1,,,,,,,0,,,62,0
8148,note_on,,28,0,2,,,,,,,1,,,64,0
8160,control_change,,12,0,2,,,,,7,104,1,,,,
8160,note_on,,0,0,1,,,,,,,0,,,66,100
8160,note_on,,0,0,1,,,,,,,0,,,62,100
8160,note_on,,0,0,1,,,,,,,0,,,57,100
8160,note_on,,24,0,1,,,,,,,0,,,50,100
8160,note_on,,0,0,2,,,,,,,1,,,66,100
8240,control_change,,80,0,2,,,,,7,105,1,,,,
8280,control_change,,40,0,2,,,,,7,106,1,,,,
8360,control_change,,80,0,2,,,,,7,107,1,,,,
8388,note_on,,28,0,2,,,,,,,1,,,66,0
8388,note_on,,0,0,1,,,,,,,0,,,57,0
8388,note_on,,228,0,1,,,,,,,0,,,66,0
8388,note_on,,0,0,1,,,,,,,0,,,62,0
8388,note_on,,0,0,1,,,,,,,0,,,50,0
8400,control_change,,12,0,2,,,,,7,108,1,,,,
8400,note_on,,0,0,2,,,,,,,1,,,71,100
8400,note_on,,0,0,1,,,,,,,0,,,57,100
8400,note_on,,0,0,1,,,,,,,0,,,62,100
8400,note_on,,0,0,1,,,,,,,0,,,66,100
8400,note_on,,12,0,1,,,,,,,0,,,50,100
8440,control_change,,40,0,2,,,,,7,109,1,,,,
8520,control_change,,80,0,2,,,,,7,110,1,,,,
8628,note_on,,0,0,1,,,,,,,0,,,50,0
8628,note_on,,228,0,1,,,,,,,0,,,66,0
8628,note_on,,0,0,1,,,,,,,0,,,57,0
8628,note_on,,0,0,1,,,,,,,0,,,62,0
8628,note_on,,108,0,2,,,,,,,1,,,71,0
8640,note_on,,12,0,2,,,,,,,1,,,69,100
8640,note_on,,0,0,1,,,,,,,0,,,50,100
8640,note_on,,0,0,1,,,,,,,0,,,57,100
8640,note_on,,0,0,1,,,,,,,0,,,66,100
8640,note_on,,12,0,1,,,,,,,0,,,62,100
8680,control_change,,40,0,2,,,,,7,109,1,,,,
8760,control_change,,80,0,2,,,,,7,108,1,,,,
8800,control_change,,40,0,2,,,,,7,107,1,,,,
8840,control_change,,40,0,2,,,,,7,106,1,,,,
8920,control_change,,80,0,2,,,,,7,105,1,,,,
8960,control_change,,40,0,2,,,,,7,104,1,,,,
8982,note_on,,342,0,1,,,,,,,0,,,50,0
9000,note_on,,18,0,1,,,,,,,0,,,49,100
9040,control_change,,80,0,2,,,,,7,103,1,,,,
9057,note_on,,57,0,1,,,,,,,0,,,49,0
9060,note_on,,3,0,1,,,,,,,0,,,47,100
9080,control_change,,40,0,2,,,,,7,102,1,,,,
9096,note_on,,16,0,2,,,,,,,1,,,69,0
9117,note_on,,57,0,1,,,,,,,0,,,47,0
9120,control_change,,24,0,2,,,,,7,101,1,,,,
9120,note_on,,3,0,1,,,,,,,0,,,45,100
9120,note_on,,0,0,2,,,,,,,1,,,66,100
9200,control_change,,80,0,2,,,,,7,100,1,,,,
9240,control_change,,40,0,2,,,,,7,99,1,,,,
9320,control_change,,80,0,2,,,,,7,98,1,,,,
9360,control_change,,40,0,2,,,,,7,97,1,,,,
9400,control_change,,40,0,2,,,,,7,96,1,,,,
9480,control_change,,80,0,2,,,,,7,95,1,,,,
9576,note_on,,0,0,1,,,,,,,0,,,57,0
9576,note_on,,456,0,1,,,,,,,0,,,45,0
9576,note_on,,0,0,1,,,,,,,0,,,62,0
9576,note_on,,0,0,1,,,,,,,0,,,66,0
9576,note_on,,96,0,2,,,,,,,1,,,66,0
9600,note_on,,0,0,1,,,,,,,0,,,57,100
9600,note_on,,0,0,1,,,,,,,0,,,50,100
9600,note_on,,24,0,2,,,,,,,1,,,62,100
9600,note_on,,0,0,1,,,,,,,0,,,66,100
9600,note_on,,24,0,1,,,,,,,0,,,62,100
9640,control_change,,40,0,2,,,,,7,97,1,,,,
9680,control_change,,40,0,2,,,,,7,98,1,,,,
9720,control_change,,40,0,2,,,,,7,100,1,,,,
9760,control_change,,40,0,2,,,,,7,102,1,,,,
9800,control_change,,40,0,2,,,,,7,103,1,,,,
9828,note_on,,28,0,2,,,,,,,1,,,62,0
9840,note_on,,0,0,2,,,,,,,1,,,64,100
9840,control_change,,12,0,2,,,,,7,105,1,,,,
9880,control_change,,40,0,2,,,,,7,107,1,,,,
9920,control_change,,40,0,2,,,,,7,108,1,,,,
9960,control_change,,40,0,2,,,,,7,110,1,,,,
10056,note_on,,0,0,1,,,,,,,0,,,50,0
10056,note_on,,456,0,1,,,,,,,0,,,57,0
10056,note_on,,0,0,1,,,,,,,0,,,62,0
10056,note_on,,0,0,1,,,,,,,0,,,66,0
10068,note_on,,108,0,2,,,,,,,1,,,64,0
10080,note_on,,0,0,1,,,,,,,0,,,62,100
10080,note_on,,24,0,1,,,,,,,0,,,50,100
10080,note_on,,0,0,1,,,,,,,0,,,59,100
10080,note_on,,0,0,1,,,,,,,0,,,66,100
10080,note_on,,12,0,2,,,,,,,1,,,66,100
10240,control_change,,160,0,2,,,,,7,107,1,,,,
10280,control_change,,40,0,2,,,,,7,105,1,,,,
10308,note_on,,28,0,2,,,,,,,1,,,66,0
10308,note_on,,228,0,1,,,,,,,0,,,66,0
10308,note_on,,0,0,1,,,,,,,0,,,62,0
10308,note_on,,0,0,1,,,,,,,0,,,59,0
10308,note_on,,0,0,1,,,,,,,0,,,50,0
10320,note_on,,0,0,1,,,,,,,0,,,52,100
10320,control_change,,12,0,2,,,,,7,102,1,,,,
10320,note_on,,0,0,2,,,,,,,1,,,68,100
10320,note_on,,0,0,1,,,,,,,0,,,68,100
10320,note_on,,12,0,1,,,,,,,0,,,62,100
10320,note_on,,0,0,1,,,,,,,0,,,59,100
10360,control_change,,40,0,2,,,,,7,100,1,,,,
10400,control_change,,40,0,2,,,,,7,97,1,,,,
10434,note_on,,34,0,2,,,,,,,1,,,68,0
10440,note_on,,0,0,2,,,,,,,1,,,66,100
10440,control_change,,6,0,2,,,,,7,95,1,,,,
10548,note_on,,0,0,1,,,,,,,0,,,68,0
10548,note_on,,0,0,1,,,,,,,0,,,62,0
10548,note_on,,228,0,1,,,,,,,0,,,59,0
10548,note_on,,0,0,1,,,,,,,0,,,52,0
10554,note_on,,114,0,2,,,,,,,1,,,66,0
10560,note_on,,6,0,2,,,,,,,1,,,64,100
10560,note_on,,12,0,1,,,,,,,0,,,61,100
10560,note_on,,0,0,1,,,,,,,0,,,45,100
10560,note_on,,0,0,1,,,,,,,0,,,57,100
10560,note_on,,0,0,1,,,,,,,0,,,52,100
10560,note_on,,0,0,1,,,,,,,0,,,69,100
11016,note_on,,456,0,1,,,,,,,0,,,52,0
11016,note_on,,0,0,1,,,,,,,0,,,57,0
11016,note_on,,0,0,1,,,,,,,0,,,45,0
11016,note_on,,0,0,1,,,,,,,0,,,69,0
11016,note_on,,0,0,1,,,,,,,0,,,61,0
11016,note_on,,456,0,2,,,,,,,1,,,64,0
11040,note_on,,0,0,1,,,,,,,0,,,45,100
11040,note_on,,0,0,1,,,,,,,0,,,52,100
11040,note_on,,24,0,1,,,,,,,0,,,64,100
11040,note_on,,0,0,1,,,,,,,0,,,73,100
11040,note_on,,24,0,2,,,,,,,1,,,61,100
11268,note_on,,228,0,2,,,,,,,1,,,61,0
11268,note_on,,0,0,1,,,,,,,0,,,64,0
11268,note_on,,0,0,1,,,,,,,0,,,73,0
11268,note_on,,0,0,1,,,,,,,0,,,52,0
11268,note_on,,228,0,1,,,,,,,0,,,45,0
11520,note_on,,252,0,2,,,,,,,1,,,62,100
11520,note_on,,0,0,1,,,,,,,0,,,50,100
11520,note_on,,0,0,1,,,,,,,0,,,66,100
11520,note_on,,252,0,1,,,,,,,0,,,62,100
11520,note_on,,0,0,1,,,,,,,0,,,57,100
11560,control_change,,40,0,2,,,,,7,96,1,,,,
11600,control_change,,40,0,2,,,,,7,97,1,,,,
11680,control_change,,80,0,2,,,,,7,98,1,,,,
11720,control_change,,40,0,2,,,,,7,99,1,,,,
11748,note_on,,28,0,2,,,,,,,1,,,62,0
11760,note_on,,0,0,2,,,,,,,1,,,64,100
11760,control_change,,12,0,2,,,,,7,100,1,,,,
11800,control_change,,40,0,2,,,,,7,101,1,,,,
11880,control_change,,80,0,2,,,,,7,102,1,,,,
11920,control_change,,40,0,2,,,,,7,103,1,,,,
11960,control_change,,40,0,2,,,,,7,104,1,,,,
11976,note_on,,456,0,1,,,,,,,0,,,57,0
11976,note_on,,0,0,1,,,,,,,0,,,50,0
11976,note_on,,0,0,1,,,,,,,0,,,66,0
11976,note_on,,0,0,1,,,,,,,0,,,62,0
11988,note_on,,28,0,2,,,,,,,1,,,64,0
12000,note_on,,24,0,1,,,,,,,0,,,50,100
12000,note_on,,0,0,1,,,,,,,0,,,57,100
12000,note_on,,0,0,1,,,,,,,0,,,62,100
12000,note_on,,0,0,1,,,,,,,0,,,66,100
12000,note_on,,12,0,2,,,,,,,1,,,66,100
12000,control_change,,0,0,2,,,,,7,105,1,,,,
12040,control_change,,40,0,2,,,,,7,106,1,,,,
12120,control_change,,80,0,2,,,,,7,107,1,,,,
12160,control_change,,40,0,2,,,,,7,108,1,,,,
12200,control_change,,40,0,2,,,,,7,109,1,,,,
12228,note_on,,228,0,1,,,,,,,0,,,66,0
12228,note_on,,0,0,1,,,,,,,0,,,62,0
12228,note_on,,28,0,2,,,,,,,1,,,66,0
12228,note_on,,0,0,1,,,,,,,0,,,57,0
12228,note_on,,0,0,1,,,,,,,0,,,50,0
12240,note_on,,0,0,1,,,,,,,0,,,50,100
12240,note_on,,0,0,2,,,,,,,1,,,71,100
12240,control_change,,12,0,2,,,,,7,110,1,,,,
12240,note_on,,0,0,1,,,,,,,0,,,66,100
12240,note_on,,12,0,1,,,,,,,0,,,62,100
12240,note_on,,0,0,1,,,,,,,0,,,57,100
12320,control_change,,80,0,2,,,,,7,111,1,,,,
12360,control_change,,40,0,2,,,,,7,112,1,,,,
12468,note_on,,108,0,2,,,,,,,1,,,71,0
12468,note_on,,228,0,1,,,,,,,0,,,57,0
12468,note_on,,0,0,1,,,,,,,0,,,50,0
12468,note_on,,0,0,1,,,,,,,0,,,66,0
12468,note_on,,0,0,1,,,,,,,0,,,62,0
12480,note_on,,12,0,1,,,,,,,0,,,62,100
12480,note_on,,0,0,1,,,,,,,0,,,66,100
12480,note_on,,0,0,1,,,,,,,0,,,50,100
12480,note_on,,0,0,1,,,,,,,0,,,57,100
12480,note_on,,12,0,2,,,,,,,1,,,69,100
12520,control_change,,40,0,2,,,,,7,111,1,,,,
12560,control_change,,40,0,2,,,,,7,110,1,,,,
12640,control_change,,80,0,2,,,,,7,109,1,,,,
12680,control_change,,40,0,2,,,,,7,108,1,,,,
12720,control_change,,40,0,2,,,,,7,107,1,,,,
12760,control_change,,40,0,2,,,,,7,106,1,,,,
12822,note_on,,342,0,1,,,,,,,0,,,50,0
12840,control_change,,80,0,2,,,,,7,105,1,,,,
12840,note_on,,18,0,1,,,,,,,0,,,49,100
12880,control_change,,40,0,2,,,,,7,104,1,,,,
12897,note_on,,57,0,1,,,,,,,0,,,49,0
12900,note_on,,3,0,1,,,,,,,0,,,47,100
12920,control_change,,40,0,2,,,,,7,103,1,,,,
12936,note_on,,16,0,2,,,,,,,1,,,69,0
12957,note_on,,57,0,1,,,,,,,0,,,47,0
12960,note_on,,0,0,2,,,,,,,1,,,66,100
12960,control_change,,24,0,2,,,,,7,102,1,,,,
12960,note_on,,3,0,1,,,,,,,0,,,45,100
13000,control_change,,40,0,2,,,,,7,101,1,,,,
13080,control_change,,80,0,2,,,,,7,100,1,,,,
13120,control_change,,40,0,2,,,,,7,99,1,,,,
13160,control_change,,40,0,2,,,,,7,98,1,,,,
13200,control_change,,40,0,2,,,,,7,97,1,,,,
13280,control_change,,80,0,2,,,,,7,96,1,,,,
13320,control_change,,40,0,2,,,,,7,95,1,,,,
13416,note_on,,96,0,2,,,,,,,1,,,66,0
13416,note_on,,456,0,1,,,,,,,0,,,45,0
13416,note_on,,0,0,1,,,,,,,0,,,57,0
13416,note_on,,0,0,1,,,,,,,0,,,62,0
13416,note_on,,0,0,1,,,,,,,0,,,66,0
13440,note_on,,0,0,1,,,,,,,0,,,54,100
13440,note_on,,0,0,1,,,,,,,0,,,47,100
13440,note_on,,0,0,1,,,,,,,0,,,66,100
13440,note_on,,24,0,1,,,,,,,0,,,62,100
13440,note_on,,24,0,2,,,,,,,1,,,62,100
13600,control_change,,160,0,2,,,,,7,96,1,,,,
13640,control_change,,40,0,2,,,,,7,97,1,,,,
13668,note_on,,28,0,2,,,,,,,1,,,62,0
13680,control_change,,12,0,2,,,,,7,98,1,,,,
13680,note_on,,0,0,2,,,,,,,1,,,64,100
13720,control_change,,40,0,2,,,,,7,99,1,,,,
13760,control_change,,40,0,2,,,,,7,100,1,,,,
13800,control_change,,40,0,2,,,,,7,101,1,,,,
13840,control_change,,40,0,2,,,,,7,102,1,,,,
13880,control_change,,40,0,2,,,,,7,103,1,,,,
13896,note_on,,0,0,1,,,,,,,0,,,66,0
13896,note_on,,456,0,1,,,,,,,0,,,54,0
13896,note_on,,0,0,1,,,,,,,0,,,47,0
13896,note_on,,0,0,1,,,,,,,0,,,62,0
13908,note_on,,28,0,2,,,,,,,1,,,64,0
13920,note_on,,0,0,1,,,,,,,0,,,66,100
13920,control_change,,12,0,2,,,,,7,104,1,,,,
13920,note_on,,0,0,2,,,,,,,1,,,66,100
13920,note_on,,0,0,1,,,,,,,0,,,47,100
13920,note_on,,24,0,1,,,,,,,0,,,62,100
13920,note_on,,0,0,1,,,,,,,0,,,59,100
13920,note_on,,0,0,1,,,,,,,0,,,54,100
14000,control_change,,80,0,2,,,,,7,105,1,,,,
14040,control_change,,40,0,2,,,,,7,106,1,,,,
14080,control_change,,40,0,2,,,,,7,107,1,,,,
14120,control_change,,40,0,2,,,,,7,108,1,,,,
14148,note_on,,28,0,2,,,,,,,1,,,66,0
14148,note_on,,0,0,1,,,,,,,0,,,54,0
14148,note_on,,0,0,1,,,,,,,0,,,47,0
14148,note_on,,0,0,1,,,,,,,0,,,66,0
14148,note_on,,0,0,1,,,,,,,0,,,62,0
14148,note_on,,228,0,1,,,,,,,0,,,59,0
14160,control_change,,12,0,2,,,,,7,109,1,,,,
14160,note_on,,0,0,2,,,,,,,1,,,69,100
14160,note_on,,0,0,1,,,,,,,0,,,54,100
14160,note_on,,12,0,1,,,,,,,0,,,62,100
14160,note_on,,0,0,1,,,,,,,0,,,66,100
14160,note_on,,0,0,1,,,,,,,0,,,47,100
14160,note_on,,0,0,1,,,,,,,0,,,59,100
14200,control_change,,40,0,2,,,,,7,110,1,,,,
14240,control_change,,40,0,2,,,,,7,111,1,,,,
14274,note_on,,34,0,2,,,,,,,1,,,69,0
14280,control_change,,6,0,2,,,,,7,112,1,,,,
14280,note_on,,0,0,2,,,,,,,1,,,67,100
14388,note_on,,0,0,1,,,,,,,0,,,62,0
14388,note_on,,0,0,1,,,,,,,0,,,66,0
14388,note_on,,0,0,1,,,,,,,0,,,47,0
14388,note_on,,0,0,1,,,,,,,0,,,54,0
14388,note_on,,228,0,1,,,,,,,0,,,59,0
14394,note_on,,114,0,2,,,,,,,1,,,67,0
14400,note_on,,12,0,1,,,,,,,0,,,42,100
14400,note_on,,0,0,1,,,,,,,0,,,61,100
14400,note_on,,0,0,1,,,,,,,0,,,66,100
14400,note_on,,0,0,1,,,,,,,0,,,58,100
14400,note_on,,6,0,2,,,,,,,1,,,67,100
14400,note_on,,0,0,1,,,,,,,0,,,54,100
14440,control_change,,40,0,2,,,,,7,111,1,,,,
14480,control_change,,40,0,2,,,,,7,110,1,,,,
14520,control_change,,40,0,2,,,,,7,109,1,,,,
14560,control_change,,40,0,2,,,,,7,107,1,,,,
14600,control_change,,40,0,2,,,,,7,106,1,,,,
14640,control_change,,40,0,2,,,,,7,105,1,,,,
14680,control_change,,40,0,2,,,,,7,104,1,,,,
14720,control_change,,40,0,2,,,,,7,103,1,,,,
14760,control_change,,40,0,2,,,,,7,102,1,,,,
14800,control_change,,40,0,2,,,,,7,101,1,,,,
14840,control_change,,40,0,2,,,,,7,100,1,,,,
14856,note_on,,16,0,2,,,,,,,1,,,67,0
14880,control_change,,24,0,2,,,,,7,98,1,,,,
14880,note_on,,0,0,2,,,,,,,1,,,66,100
14920,control_change,,40,0,2,,,,,7,97,1,,,,
14960,control_change,,40,0,2,,,,,7,96,1,,,,
