tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,key,note,velocity
936,note_on,,216,0,1,,,,,,,0,,,60,0
948,note_on,,12,0,1,,,,,,,0,,,69,0
960,note_on,,12,0,1,,,,,,,0,,,60,100
960,note_on,,0,0,1,,,,,,,0,,,53,100
960,note_on,,0,0,1,,,,,,,0,,,58,100
960,note_on,,0,0,1,,,,,,,0,,,67,100
1074,note_on,,114,0,1,,,,,,,0,,,67,0
1080,note_on,,6,0,1,,,,,,,0,,,65,100
1194,note_on,,114,0,1,,,,,,,0,,,65,0
1200,note_on,,6,0,1,,,,,,,0,,,64,100
1314,note_on,,114,0,1,,,,,,,0,,,64,0
1320,note_on,,6,0,1,,,,,,,0,,,62,100
1416,note_on,,96,0,1,,,,,,,0,,,60,0
1434,note_on,,18,0,1,,,,,,,0,,,62,0
1440,note_on,,6,0,1,,,,,,,0,,,60,100
1896,note_on,,0,0,1,,,,,,,0,,,53,0
1896,note_on,,0,0,1,,,,,,,0,,,58,0
1896,note_on,,456,0,1,,,,,,,0,,,60,0
1920,control_change,,24,0,1,,,,,7,85,0,,,,
1920,note_on,,0,0,1,,,,,,,0,,,41,100
1920,note_on,,0,0,1,,,,,,,0,,,48,100
1920,note_on,,0,0,1,,,,,,,0,,,57,100
1920,note_on,,0,0,1,,,,,,,0,,,60,100
1920,note_on,,0,0,1,,,,,,,0,,,72,100
2148,note_on,,228,0,1,,,,,,,0,,,72,0
2160,note_on,,12,0,1,,,,,,,0,,,71,100
2388,note_on,,228,0,1,,,,,,,0,,,71,0
2400,note_on,,12,0,1,,,,,,,0,,,70,100
2628,note_on,,228,0,1,,,,,,,0,,,70,0
2640,note_on,,12,0,1,,,,,,,0,,,69,100
2856,note_on,,216,0,1,,,,,,,0,,,60,0
2856,note_on,,0,0,1,,,,,,,0,,,57,0
2856,note_on,,0,0,1,,,,,,,0,,,48,0
2856,note_on,,0,0,1,,,,,,,0,,,41,0
2868,note_on,,12,0,1,,,,,,,0,,,69,0
2880,note_on,,12,0,1,,,,,,,0,,,53,100
2880,note_on,,0,0,1,,,,,,,0,,,58,100
2880,note_on,,0,0,1,,,,,,,0,,,60,100
2880,note_on,,0,0,1,,,,,,,0,,,67,100
2994,note_on,,114,0,1,,,,,,,0,,,67,0
3000,note_on,,6,0,1,,,,,,,0,,,65,100
3114,note_on,,114,0,1,,,,,,,0,,,65,0
3120,note_on,,6,0,1,,,,,,,0,,,64,100
3234,note_on,,114,0,1,,,,,,,0,,,64,0
3240,note_on,,6,0,1,,,,,,,0,,,62,100
3336,note_on,,96,0,1,,,,,,,0,,,60,0
3354,note_on,,18,0,1,,,,,,,0,,,62,0
3360,note_on,,6,0,1,,,,,,,0,,,60,100
3816,note_on,,0,0,1,,,,,,,0,,,53,0
3816,note_on,,456,0,1,,,,,,,0,,,60,0
3816,note_on,,0,0,1,,,,,,,0,,,58,0
3840,note_on,,0,0,1,,,,,,,0,,,53,100
3840,note_on,,0,0,1,,,,,,,0,,,65,100
3840,note_on,,0,0,1,,,,,,,0,,,57,100
3840,control_change,,24,0,1,,,,,7,90,0,,,,
3840,note_on,,0,0,1,,,,,,,0,,,60,100
3875,control_change,,35,0,1,,,,,7,91,0,,,,
3946,control_change,,71,0,1,,,,,7,92,0,,,,
4016,control_change,,70,0,1,,,,,7,93,0,,,,
4086,control_change,,70,0,1,,,,,7,94,0,,,,
4157,control_change,,71,0,1,,,,,7,95,0,,,,
4192,control_change,,35,0,1,,,,,7,96,0,,,,
4262,control_change,,70,0,1,,,,,7,97,0,,,,
4296,note_on,,0,0,1,,,,,,,0,,,65,0
4296,note_on,,0,0,1,,,,,,,0,,,53,0
4296,note_on,,34,0,1,,,,,,,0,,,57,0
4296,note_on,,0,0,1,,,,,,,0,,,60,0
4320,note_on,,0,0,1,,,,,,,0,,,65,100
4320,note_on,,0,0,1,,,,,,,0,,,57,100
4320,note_on,,24,0,1,,,,,,,0,,,62,100
4320,note_on,,0,0,1,,,,,,,0,,,50,100
4332,control_change,,12,0,1,,,,,7,98,0,,,,
4403,control_change,,71,0,1,,,,,7,99,0,,,,
4474,control_change,,71,0,1,,,,,7,100,0,,,,
4544,control_change,,70,0,1,,,,,7,101,0,,,,
4579,control_change,,35,0,1,,,,,7,102,0,,,,
4649,control_change,,70,0,1,,,,,7,103,0,,,,
4720,control_change,,71,0,1,,,,,7,104,0,,,,
4776,note_on,,0,0,1,,,,,,,0,,,62,0
4776,note_on,,0,0,1,,,,,,,0,,,65,0
4776,note_on,,0,0,1,,,,,,,0,,,50,0
4776,note_on,,56,0,1,,,,,,,0,,,57,0
4790,control_change,,14,0,1,,,,,7,105,0,,,,
4800,note_on,,0,0,1,,,,,,,0,,,67,100
4800,note_on,,0,0,1,,,,,,,0,,,55,100
4800,note_on,,0,0,1,,,,,,,0,,,50,100
4800,note_on,,10,0,1,,,,,,,0,,,43,100
4800,note_on,,0,0,1,,,,,,,0,,,58,100
4800,note_on,,0,0,1,,,,,,,0,,,62,100
5736,note_on,,0,0,1,,,,,,,0,,,58,0
5736,note_on,,936,0,1,,,,,,,0,,,67,0
5736,note_on,,0,0,1,,,,,,,0,,,62,0
5736,note_on,,0,0,1,,,,,,,0,,,55,0
5736,note_on,,0,0,1,,,,,,,0,,,50,0
5736,note_on,,0,0,1,,,,,,,0,,,43,0
5760,note_on,,0,0,1,,,,,,,0,,,60,100
5760,note_on,,0,0,1,,,,,,,0,,,64,100
5760,note_on,,0,0,1,,,,,,,0,,,67,100
5760,note_on,,0,0,1,,,,,,,0,,,48,100
5760,note_on,,24,0,1,,,,,,,0,,,55,100
6696,note_on,,0,0,1,,,,,,,0,,,60,0
6696,note_on,,0,0,1,,,,,,,0,,,64,0
6696,note_on,,0,0,1,,,,,,,0,,,55,0
6696,note_on,,936,0,1,,,,,,,0,,,48,0
6696,note_on,,0,0,1,,,,,,,0,,,67,0
6720,note_on,,24,0,1,,,,,,,0,,,43,100
6720,note_on,,0,0,1,,,,,,,0,,,50,100
6720,note_on,,0,0,1,,,,,,,0,,,55,100
6720,note_on,,0,0,1,,,,,,,0,,,62,100
6720,note_on,,0,0,1,,,,,,,0,,,67,100
6720,note_on,,0,0,1,,,,,,,0,,,59,100
6755,control_change,,35,0,1,,,,,7,104,0,,,,
6790,control_change,,35,0,1,,,,,7,103,0,,,,
6826,control_change,,36,0,1,,,,,7,102,0,,,,
6896,control_change,,70,0,1,,,,,7,101,0,,,,
6931,control_change,,35,0,1,,,,,7,100,0,,,,
6966,control_change,,35,0,1,,,,,7,99,0,,,,
7001,control_change,,35,0,1,,,,,7,98,0,,,,
7037,control_change,,36,0,1,,,,,7,97,0,,,,
7107,control_change,,70,0,1,,,,,7,96,0,,,,
7142,control_change,,35,0,1,,,,,7,95,0,,,,
7177,control_change,,35,0,1,,,,,7,94,0,,,,
7212,control_change,,35,0,1,,,,,7,93,0,,,,
7248,control_change,,36,0,1,,,,,7,92,0,,,,
7318,control_change,,70,0,1,,,,,7,91,0,,,,
7354,control_change,,36,0,1,,,,,7,90,0,,,,
7389,control_change,,35,0,1,,,,,7,89,0,,,,
7424,control_change,,35,0,1,,,,,7,88,0,,,,
7459,control_change,,35,0,1,,,,,7,87,0,,,,
7529,control_change,,70,0,1,,,,,7,86,0,,,,
7560,control_change,,31,0,1,,,,,7,85,0,,,,
7656,note_on,,96,0,1,,,,,,,0,,,67,0
7656,note_on,,0,0,1,,,,,,,0,,,59,0
7656,note_on,,0,0,1,,,,,,,0,,,55,0
7656,note_on,,0,0,1,,,,,,,0,,,50,0
7656,note_on,,0,0,1,,,,,,,0,,,43,0
7656,note_on,,0,0,1,,,,,,,0,,,62,0
7680,note_on,,0,0,1,,,,,,,0,,,67,100
7680,note_on,,0,0,1,,,,,,,0,,,64,100
7680,note_on,,0,0,1,,,,,,,0,,,60,100
7680,note_on,,24,0,1,,,,,,,0,,,48,100
7680,note_on,,0,0,1,,,,,,,0,,,55,100
7908,note_on,,228,0,1,,,,,,,0,,,67,0
7920,note_on,,12,0,1,,,,,,,0,,,67,100
8034,note_on,,114,0,1,,,,,,,0,,,67,0
8040,note_on,,6,0,1,,,,,,,0,,,71,100
8154,note_on,,114,0,1,,,,,,,0,,,71,0
8160,note_on,,6,0,1,,,,,,,0,,,72,100
8388,note_on,,228,0,1,,,,,,,0,,,72,0
8400,note_on,,12,0,1,,,,,,,0,,,67,100
8424,set_tempo,684033,8424,1,0,,,,,,,,,,,
8448,set_tempo,686593,24,1,0,,,,,,,,,,,
8472,set_tempo,688897,24,1,0,,,,,,,,,,,
8496,set_tempo,691457,24,1,0,,,,,,,,,,,
8514,note_on,,114,0,1,,,,,,,0,,,67,0
8520,note_on,,6,0,1,,,,,,,0,,,71,100
8520,set_tempo,694017,24,1,0,,,,,,,,,,,
8544,set_tempo,696577,24,1,0,,,,,,,,,,,
8568,set_tempo,698881,24,1,0,,,,,,,,,,,
8592,set_tempo,701441,24,1,0,,,,,,,,,,,
8616,set_tempo,704001,24,1,0,,,,,,,,,,,
8634,note_on,,114,0,1,,,,,,,0,,,71,0
8640,set_tempo,706561,24,1,0,,,,,,,,,,,
8640,note_on,,6,0,1,,,,,,,0,,,72,100
8664,set_tempo,709377,24,1,0,,,,,,,,,,,
8688,set_tempo,711937,24,1,0,,,,,,,,,,,
8712,set_tempo,714497,24,1,0,,,,,,,,,,,
8736,set_tempo,717313,24,1,0,,,,,,,,,,,
8760,set_tempo,719873,24,1,0,,,,,,,,,,,
8784,set_tempo,722689,24,1,0,,,,,,,,,,,
8808,set_tempo,725249,24,1,0,,,,,,,,,,,
8832,set_tempo,728065,24,1,0,,,,,,,,,,,
8856,set_tempo,730881,24,1,0,,,,,,,,,,,
8868,note_on,,228,0,1,,,,,,,0,,,72,0
8880,set_tempo,733441,24,1,0,,,,,,,,,,,
8880,note_on,,12,0,1,,,,,,,0,,,67,100
8904,set_tempo,736257,24,1,0,,,,,,,,,,,
8915,control_change,,35,0,1,,,,,7,86,0,,,,
8928,set_tempo,739073,24,1,0,,,,,,,,,,,
8950,control_change,,35,0,1,,,,,7,87,0,,,,
8952,set_tempo,742145,24,1,0,,,,,,,,,,,
8976,set_tempo,744961,24,1,0,,,,,,,,,,,
8994,note_on,,44,0,1,,,,,,,0,,,67,0
9000,set_tempo,747777,24,1,0,,,,,,,,,,,
9000,note_on,,6,0,1,,,,,,,0,,,71,100
9021,control_change,,21,0,1,,,,,7,88,0,,,,
9024,set_tempo,750593,24,1,0,,,,,,,,,,,
9048,set_tempo,753665,24,1,0,,,,,,,,,,,
9056,control_change,,35,0,1,,,,,7,89,0,,,,
9072,set_tempo,756481,24,1,0,,,,,,,,,,,
9091,control_change,,35,0,1,,,,,7,90,0,,,,
9096,set_tempo,759553,24,1,0,,,,,,,,,,,
9114,note_on,,23,0,1,,,,,,,0,,,71,0
9120,set_tempo,762625,24,1,0,,,,,,,,,,,
9120,note_on,,6,0,1,,,,,,,0,,,72,100
9126,control_change,,6,0,1,,,,,7,91,0,,,,
9144,set_tempo,765697,24,1,0,,,,,,,,,,,
9161,control_change,,35,0,1,,,,,7,92,0,,,,
9168,set_tempo,768769,24,1,0,,,,,,,,,,,
9192,set_tempo,771841,24,1,0,,,,,,,,,,,
9216,set_tempo,774913,24,1,0,,,,,,,,,,,
9232,control_change,,71,0,1,,,,,7,93,0,,,,
9234,note_on,,2,0,1,,,,,,,0,,,72,0
9240,note_on,,6,0,1,,,,,,,0,,,67,100
9240,set_tempo,777985,24,1,0,,,,,,,,,,,
9264,set_tempo,781057,24,1,0,,,,,,,,,,,
9267,control_change,,27,0,1,,,,,7,94,0,,,,
9288,set_tempo,784385,24,1,0,,,,,,,,,,,
9302,control_change,,35,0,1,,,,,7,95,0,,,,
9312,set_tempo,787457,24,1,0,,,,,,,,,,,
9336,set_tempo,790785,24,1,0,,,,,,,,,,,
9337,control_change,,35,0,1,,,,,7,96,0,,,,
9354,note_on,,17,0,1,,,,,,,0,,,67,0
9360,note_on,,6,0,1,,,,,,,0,,,69,100
9360,set_tempo,794113,24,1,0,,,,,,,,,,,
9384,set_tempo,797185,24,1,0,,,,,,,,,,,
9408,control_change,,48,0,1,,,,,7,97,0,,,,
9408,set_tempo,800513,24,1,0,,,,,,,,,,,
9432,set_tempo,803841,24,1,0,,,,,,,,,,,
9443,control_change,,35,0,1,,,,,7,98,0,,,,
9456,set_tempo,807169,24,1,0,,,,,,,,,,,
9474,note_on,,31,0,1,,,,,,,0,,,69,0
9478,control_change,,4,0,1,,,,,7,99,0,,,,
9480,note_on,,2,0,1,,,,,,,0,,,67,100
9480,set_tempo,810753,24,1,0,,,,,,,,,,,
9504,set_tempo,814081,24,1,0,,,,,,,,,,,
9528,set_tempo,817665,24,1,0,,,,,,,,,,,
9552,set_tempo,820993,24,1,0,,,,,,,,,,,
9576,set_tempo,824577,24,1,0,,,,,,,,,,,
9576,note_on,,96,0,1,,,,,,,0,,,60,0
9594,note_on,,18,0,1,,,,,,,0,,,67,0
9600,set_tempo,828161,24,1,0,,,,,,,,,,,
9600,note_on,,6,0,1,,,,,,,0,,,60,100
9624,set_tempo,831745,24,1,0,,,,,,,,,,,
9648,set_tempo,835329,24,1,0,,,,,,,,,,,
9672,set_tempo,838913,24,1,0,,,,,,,,,,,
9696,set_tempo,842497,24,1,0,,,,,,,,,,,
9720,set_tempo,846337,24,1,0,,,,,,,,,,,
9744,set_tempo,849921,24,1,0,,,,,,,,,,,
9768,set_tempo,853761,24,1,0,,,,,,,,,,,
9792,set_tempo,857601,24,1,0,,,,,,,,,,,
9816,set_tempo,861441,24,1,0,,,,,,,,,,,
9840,set_tempo,865281,24,1,0,,,,,,,,,,,
9864,set_tempo,869121,24,1,0,,,,,,,,,,,
9888,set_tempo,873217,24,1,0,,,,,,,,,,,
9912,set_tempo,877057,24,1,0,,,,,,,,,,,
9936,set_tempo,881153,24,1,0,,,,,,,,,,,
9960,set_tempo,884993,24,1,0,,,,,,,,,,,
9984,set_tempo,889089,24,1,0,,,,,,,,,,,
10008,set_tempo,893441,24,1,0,,,,,,,,,,,
10032,set_tempo,897537,24,1,0,,,,,,,,,,,
10056,set_tempo,901633,24,1,0,,,,,,,,,,,
10080,set_tempo,905985,24,1,0,,,,,,,,,,,
10104,set_tempo,910081,24,1,0,,,,,,,,,,,
10128,set_tempo,914433,24,1,0,,,,,,,,,,,
10152,set_tempo,918785,24,1,0,,,,,,,,,,,
10176,set_tempo,923137,24,1,0,,,,,,,,,,,
10194,note_on,,594,0,1,,,,,,,0,,,60,0
10200,set_tempo,927745,24,1,0,,,,,,,,,,,
10200,note_on,,6,0,1,,,,,,,0,,,67,100
10224,set_tempo,932097,24,1,0,,,,,,,,,,,
10235,control_change,,35,0,1,,,,,7,98,0,,,,
10248,set_tempo,936705,24,1,0,,,,,,,,,,,
10270,control_change,,35,0,1,,,,,7,96,0,,,,
10272,set_tempo,941313,24,1,0,,,,,,,,,,,
10296,set_tempo,945921,24,1,0,,,,,,,,,,,
10306,control_change,,36,0,1,,,,,7,95,0,,,,
10314,note_on,,8,0,1,,,,,,,0,,,67,0
10320,set_tempo,950529,24,1,0,,,,,,,,,,,
10320,note_on,,6,0,1,,,,,,,0,,,69,100
10341,control_change,,21,0,1,,,,,7,94,0,,,,
10344,set_tempo,955393,24,1,0,,,,,,,,,,,
10368,set_tempo,960001,24,1,0,,,,,,,,,,,
10376,control_change,,35,0,1,,,,,7,92,0,,,,
10392,set_tempo,964865,24,1,0,,,,,,,,,,,
10411,control_change,,35,0,1,,,,,7,91,0,,,,
10416,set_tempo,969729,24,1,0,,,,,,,,,,,
10434,note_on,,23,0,1,,,,,,,0,,,69,0
10440,note_on,,6,0,1,,,,,,,0,,,67,100
10440,set_tempo,974593,24,1,0,,,,,,,,,,,
10446,control_change,,6,0,1,,,,,7,89,0,,,,
10464,set_tempo,979457,24,1,0,,,,,,,,,,,
10481,control_change,,35,0,1,,,,,7,88,0,,,,
10488,set_tempo,984577,24,1,0,,,,,,,,,,,
10512,set_tempo,989697,24,1,0,,,,,,,,,,,
10517,control_change,,36,0,1,,,,,7,87,0,,,,
10536,set_tempo,994817,24,1,0,,,,,,,,,,,
10552,control_change,,35,0,1,,,,,7,85,0,,,,
10554,note_on,,2,0,1,,,,,,,0,,,67,0
10560,note_on,,6,0,1,,,,,,,0,,,60,100
10560,set_tempo,999937,0,1,0,,,,,,,,,,,
10560,set_tempo,999937,24,1,0,,,,,,,,,,,
10680,set_tempo,1499905,120,1,0,,,,,,,,,,,
11472,note_on,,0,0,1,,,,,,,0,,,48,0
11472,note_on,,0,0,1,,,,,,,0,,,55,0
11472,note_on,,912,0,1,,,,,,,0,,,64,0
11496,note_on,,24,0,1,,,,,,,0,,,60,0
11520,set_tempo,833281,840,1,0,,,,,,,,,,,
11520,note_on,,0,0,1,,,,,,,0,,,53,100
11520,note_on,,0,0,1,,,,,,,0,,,69,100
11520,note_on,,24,0,1,,,,,,,0,,,65,100
11520,note_on,,11520,0,2,,,,,,,1,,,69,100
11520,note_on,,0,0,1,,,,,,,0,,,41,100
11748,note_on,,0,0,1,,,,,,,0,,,65,0
11748,note_on,,228,0,1,,,,,,,0,,,69,0
11760,note_on,,12,0,1,,,,,,,0,,,60,100
11976,note_on,,456,0,2,,,,,,,1,,,69,0
11988,note_on,,228,0,1,,,,,,,0,,,60,0
12000,note_on,,24,0,2,,,,,,,1,,,69,100
12000,note_on,,0,0,1,,,,,,,0,,,69,100
12000,note_on,,12,0,1,,,,,,,0,,,65,100
12228,note_on,,0,0,1,,,,,,,0,,,65,0
12228,note_on,,228,0,1,,,,,,,0,,,69,0
12240,note_on,,12,0,1,,,,,,,0,,,60,100
12342,note_on,,342,0,2,,,,,,,1,,,69,0
12360,note_on,,18,0,2,,,,,,,1,,,69,100
12430,control_change,,70,0,2,,,,,7,96,1,,,,
12456,note_on,,216,0,1,,,,,,,0,,,41,0
12456,note_on,,0,0,1,,,,,,,0,,,53,0
12468,note_on,,12,0,1,,,,,,,0,,,60,0
12474,note_on,,44,0,2,,,,,,,1,,,69,0
12480,note_on,,0,0,1,,,,,,,0,,,64,100
12480,note_on,,6,0,2,,,,,,,1,,,67,100
12480,note_on,,12,0,1,,,,,,,0,,,48,100
12480,note_on,,0,0,1,,,,,,,0,,,67,100
12571,control_change,,91,0,2,,,,,7,97,1,,,,
12708,note_on,,0,0,1,,,,,,,0,,,64,0
12708,note_on,,228,0,1,,,,,,,0,,,67,0
12712,control_change,,141,0,2,,,,,7,98,1,,,,
12720,note_on,,12,0,1,,,,,,,0,,,60,100
12852,control_change,,140,0,2,,,,,7,99,1,,,,
12936,note_on,,216,0,1,,,,,,,0,,,48,0
12936,note_on,,84,0,2,,,,,,,1,,,67,0
12948,note_on,,12,0,1,,,,,,,0,,,60,0
12960,note_on,,24,0,2,,,,,,,1,,,69,100
12960,note_on,,12,0,1,,,,,,,0,,,53,100
12960,note_on,,0,0,1,,,,,,,0,,,69,100
12960,note_on,,0,0,1,,,,,,,0,,,65,100
12994,control_change,,34,0,2,,,,,7,100,1,,,,
13134,control_change,,140,0,2,,,,,7,101,1,,,,
13188,note_on,,0,0,1,,,,,,,0,,,65,0
13188,note_on,,228,0,1,,,,,,,0,,,69,0
13188,note_on,,54,0,2,,,,,,,1,,,69,0
13200,note_on,,12,0,1,,,,,,,0,,,60,100
13200,note_on,,12,0,2,,,,,,,1,,,69,100
13275,control_change,,75,0,2,,,,,7,102,1,,,,
13416,note_on,,216,0,1,,,,,,,0,,,53,0
13428,note_on,,153,0,2,,,,,,,1,,,69,0
13428,note_on,,12,0,1,,,,,,,0,,,60,0
13440,note_on,,12,0,2,,,,,,,1,,,70,100
13440,note_on,,12,0,1,,,,,,,0,,,67,100
13440,note_on,,0,0,1,,,,,,,0,,,70,100
13440,note_on,,0,0,1,,,,,,,0,,,52,100
13668,note_on,,0,0,1,,,,,,,0,,,67,0
13668,note_on,,228,0,1,,,,,,,0,,,70,0
13680,note_on,,12,0,1,,,,,,,0,,,60,100
13896,note_on,,456,0,2,,,,,,,1,,,70,0
13908,note_on,,228,0,1,,,,,,,0,,,60,0
13920,note_on,,0,0,1,,,,,,,0,,,69,100
13920,note_on,,12,0,1,,,,,,,0,,,72,100
13920,note_on,,24,0,2,,,,,,,1,,,72,100
14079,note_on,,159,0,1,,,,,,,0,,,60,100
14148,note_on,,228,0,2,,,,,,,1,,,72,0
14160,note_on,,12,0,2,,,,,,,1,,,70,100
14224,note_on,,0,0,1,,,,,,,0,,,72,0
14224,note_on,,145,0,1,,,,,,,0,,,69,0
14231,note_on,,7,0,1,,,,,,,0,,,60,0
14239,note_on,,8,0,1,,,,,,,0,,,67,100
14239,note_on,,0,0,1,,,,,,,0,,,70,100
14376,note_on,,137,0,1,,,,,,,0,,,52,0
14388,note_on,,228,0,2,,,,,,,1,,,70,0
14390,note_on,,14,0,1,,,,,,,0,,,70,0
14390,note_on,,0,0,1,,,,,,,0,,,67,0
14400,note_on,,0,0,1,,,,,,,0,,,53,100
14400,note_on,,0,0,1,,,,,,,0,,,69,100
14400,note_on,,10,0,1,,,,,,,0,,,65,100
14400,note_on,,12,0,2,,,,,,,1,,,69,100
14628,note_on,,228,0,1,,,,,,,0,,,69,0
14628,note_on,,0,0,1,,,,,,,0,,,65,0
14640,note_on,,12,0,1,,,,,,,0,,,60,100
14856,note_on,,456,0,2,,,,,,,1,,,69,0
14868,note_on,,228,0,1,,,,,,,0,,,60,0
14880,note_on,,0,0,1,,,,,,,0,,,69,100
14880,note_on,,12,0,1,,,,,,,0,,,65,100
14880,note_on,,24,0,2,,,,,,,1,,,72,100
15108,note_on,,228,0,2,,,,,,,1,,,72,0
15108,note_on,,228,0,1,,,,,,,0,,,69,0
15108,note_on,,0,0,1,,,,,,,0,,,65,0
15120,note_on,,12,0,1,,,,,,,0,,,60,100
15336,note_on,,216,0,1,,,,,,,0,,,53,0
15348,note_on,,12,0,1,,,,,,,0,,,60,0
15360,note_on,,0,0,1,,,,,,,0,,,67,100
15360,note_on,,252,0,2,,,,,,,1,,,67,100
15360,note_on,,0,0,1,,,,,,,0,,,64,100
15360,note_on,,12,0,1,,,,,,,0,,,48,100
15588,note_on,,0,0,1,,,,,,,0,,,64,0
15588,note_on,,228,0,1,,,,,,,0,,,67,0
15600,note_on,,12,0,1,,,,,,,0,,,55,100
15816,note_on,,456,0,2,,,,,,,1,,,67,0
15828,note_on,,228,0,1,,,,,,,0,,,55,0
15840,note_on,,24,0,2,,,,,,,1,,,69,100
15840,note_on,,0,0,1,,,,,,,0,,,64,100
15840,note_on,,12,0,1,,,,,,,0,,,60,100
16068,note_on,,228,0,1,,,,,,,0,,,64,0
16068,note_on,,228,0,2,,,,,,,1,,,69,0
16068,note_on,,0,0,1,,,,,,,0,,,60,0
16080,note_on,,12,0,1,,,,,,,0,,,55,100
16080,note_on,,12,0,2,,,,,,,1,,,67,100
16296,note_on,,216,0,1,,,,,,,0,,,48,0
16308,note_on,,228,0,2,,,,,,,1,,,67,0
16308,note_on,,12,0,1,,,,,,,0,,,55,0
16320,note_on,,12,0,2,,,,,,,1,,,65,100
16320,note_on,,0,0,1,,,,,,,0,,,59,100
16320,note_on,,0,0,1,,,,,,,0,,,65,100
16320,note_on,,0,0,1,,,,,,,0,,,62,100
16320,note_on,,12,0,1,,,,,,,0,,,36,100
16472,note_on,,152,0,2,,,,,,,1,,,65,0
16479,note_on,,7,0,2,,,,,,,1,,,64,100
16548,note_on,,0,0,1,,,,,,,0,,,62,0
16548,note_on,,0,0,1,,,,,,,0,,,65,0
16548,note_on,,228,0,1,,,,,,,0,,,59,0
16560,note_on,,12,0,1,,,,,,,0,,,55,100
16631,note_on,,152,0,2,,,,,,,1,,,64,0
16639,note_on,,8,0,2,,,,,,,1,,,65,100
16788,note_on,,228,0,1,,,,,,,0,,,55,0
16790,note_on,,151,0,2,,,,,,,1,,,65,0
16800,note_on,,12,0,1,,,,,,,0,,,65,100
16800,note_on,,10,0,2,,,,,,,1,,,69,100
16800,note_on,,0,0,1,,,,,,,0,,,59,100
16800,note_on,,0,0,1,,,,,,,0,,,62,100
16952,note_on,,152,0,2,,,,,,,1,,,69,0
16959,note_on,,7,0,2,,,,,,,1,,,67,100
17028,note_on,,0,0,1,,,,,,,0,,,65,0
17028,note_on,,0,0,1,,,,,,,0,,,62,0
17028,note_on,,228,0,1,,,,,,,0,,,59,0
17040,note_on,,12,0,1,,,,,,,0,,,55,100
17111,note_on,,152,0,2,,,,,,,1,,,67,0
17119,note_on,,8,0,2,,,,,,,1,,,65,100
17268,note_on,,228,0,1,,,,,,,0,,,55,0
17270,note_on,,151,0,2,,,,,,,1,,,65,0
17280,control_change,,10,0,2,,,,,7,110,1,,,,
17280,note_on,,12,0,1,,,,,,,0,,,48,100
17280,note_on,,0,0,2,,,,,,,1,,,67,100
17280,note_on,,0,0,1,,,,,,,0,,,61,100
17280,note_on,,0,0,1,,,,,,,0,,,65,100
17280,note_on,,0,0,1,,,,,,,0,,,58,100
17315,control_change,,35,0,2,,,,,7,109,1,,,,
17386,control_change,,71,0,2,,,,,7,108,1,,,,
17456,control_change,,70,0,2,,,,,7,107,1,,,,
17508,note_on,,0,0,1,,,,,,,0,,,61,0
17508,note_on,,0,0,1,,,,,,,0,,,65,0
17508,note_on,,228,0,1,,,,,,,0,,,58,0
17520,note_on,,12,0,1,,,,,,,0,,,55,100
17526,control_change,,70,0,2,,,,,7,106,1,,,,
17597,control_change,,71,0,2,,,,,7,105,1,,,,
