tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
1296,note_on,,0,0,2,,,,,,,,,,0,,57,34
1296,note_on,,24,0,1,,,,,,,,,,0,,58,0
1296,note_on,,0,0,1,,,,,,,,,,0,,59,67
1296,note_on,,2,0,2,,,,,,,,,,0,,47,30
1320,note_on,,0,0,1,,,,,,,,,,0,,69,70
1320,set_tempo,845070,24,1,0,,,,,,,,,,,,,
1320,note_on,,24,0,1,,,,,,,,,,0,,59,0
1342,note_on,,46,0,2,,,,,,,,,,0,,57,0
1342,note_on,,0,0,2,,,,,,,,,,0,,54,0
1342,note_on,,0,0,2,,,,,,,,,,0,,47,0
1344,note_on,,2,0,2,,,,,,,,,,0,,40,36
1344,control_change,,88,0,3,,,,,,,,64,127,0,,,
1344,set_tempo,731707,24,1,0,,,,,,,,,,,,,
1344,note_on,,24,0,1,,,,,,,,,,0,,69,0
1344,note_on,,0,0,1,,,,,,,,,,0,,68,60
1346,control_change,,2,0,3,,,,,,,,64,0,0,,,
1352,control_change,,6,0,3,,,,,,,,64,127,0,,,
1390,note_on,,46,0,2,,,,,,,,,,0,,40,0
1392,note_on,,0,0,2,,,,,,,,,,0,,56,36
1392,note_on,,2,0,2,,,,,,,,,,0,,47,32
1392,set_tempo,750000,48,1,0,,,,,,,,,,,,,
1392,note_on,,48,0,1,,,,,,,,,,0,,68,0
1392,note_on,,0,0,1,,,,,,,,,,0,,63,61
1416,note_on,,0,0,1,,,,,,,,,,0,,64,58
1416,note_on,,24,0,1,,,,,,,,,,0,,63,0
1416,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1438,note_on,,0,0,2,,,,,,,,,,0,,47,0
1438,note_on,,46,0,2,,,,,,,,,,0,,56,0
1440,note_on,,24,0,1,,,,,,,,,,0,,64,0
1440,note_on,,2,0,2,,,,,,,,,,0,,37,28
1440,note_on,,0,0,1,,,,,,,,,,0,,63,52
1440,set_tempo,952380,24,1,0,,,,,,,,,,,,,
1442,control_change,,90,0,3,,,,,,,,64,0,0,,,
1448,control_change,,6,0,3,,,,,,,,64,127,0,,,
1456,note_on,,0,0,1,,,,,,,,,,0,,64,53
1456,note_on,,16,0,1,,,,,,,,,,0,,63,0
1456,set_tempo,769230,16,1,0,,,,,,,,,,,,,
1472,note_on,,0,0,1,,,,,,,,,,0,,63,51
1472,note_on,,16,0,1,,,,,,,,,,0,,64,0
1472,set_tempo,750000,16,1,0,,,,,,,,,,,,,
1486,note_on,,46,0,2,,,,,,,,,,0,,37,0
1488,set_tempo,845070,16,1,0,,,,,,,,,,,,,
1488,note_on,,0,0,2,,,,,,,,,,0,,54,24
1488,note_on,,2,0,2,,,,,,,,,,0,,52,22
1488,note_on,,0,0,2,,,,,,,,,,0,,58,26
1488,note_on,,16,0,1,,,,,,,,,,0,,63,0
1488,note_on,,0,0,1,,,,,,,,,,0,,64,48
1504,note_on,,16,0,1,,,,,,,,,,0,,64,0
1504,note_on,,0,0,1,,,,,,,,,,0,,66,46
1504,set_tempo,800000,16,1,0,,,,,,,,,,,,,
1520,note_on,,16,0,1,,,,,,,,,,0,,66,0
1520,note_on,,0,0,1,,,,,,,,,,0,,61,44
1520,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
1534,note_on,,46,0,2,,,,,,,,,,0,,58,0
1534,note_on,,0,0,2,,,,,,,,,,0,,54,0
1534,note_on,,0,0,2,,,,,,,,,,0,,52,0
1536,note_on,,16,0,1,,,,,,,,,,0,,61,0
1536,note_on,,0,0,1,,,,,,,,,,0,,64,40
1536,note_on,,2,0,2,,,,,,,,,,0,,35,24
1536,control_change,,88,0,3,,,,,,,,64,127,0,,,
1536,set_tempo,800000,16,1,0,,,,,,,,,,,,,
1538,control_change,,2,0,3,,,,,,,,64,0,0,,,
1544,control_change,,6,0,3,,,,,,,,64,127,0,,,
1582,note_on,,46,0,2,,,,,,,,,,0,,35,0
1584,note_on,,2,0,2,,,,,,,,,,0,,56,18
1584,note_on,,0,0,2,,,,,,,,,,0,,59,22
1584,set_tempo,952380,48,1,0,,,,,,,,,,,,,
1632,note_on,,0,0,1,,,,,,,,,,0,,63,38
1632,note_on,,96,0,1,,,,,,,,,,0,,64,0
1632,set_tempo,1304347,48,1,0,,,,,,,,,,,,,
1632,note_on,,0,0,2,,,,,,,,,,0,,54,20
1632,note_on,,48,0,2,,,,,,,,,,0,,56,0
1634,control_change,,90,0,3,,,,,,,,64,0,0,,,
1646,note_on,,14,0,1,,,,,,,,,,0,,63,0
1648,note_on,,2,0,1,,,,,,,,,,0,,75,42
1672,note_on,,24,0,1,,,,,,,,,,0,,75,0
1672,note_on,,0,0,1,,,,,,,,,,0,,73,40
1672,set_tempo,1621621,40,1,0,,,,,,,,,,,,,
1678,note_on,,0,0,2,,,,,,,,,,0,,59,0
1678,note_on,,46,0,2,,,,,,,,,,0,,54,0
1680,note_on,,8,0,1,,,,,,,,,,0,,73,0
1680,note_on,,0,0,2,,,,,,,,,,0,,69,20
1680,note_on,,0,0,2,,,,,,,,,,0,,63,18
1680,note_on,,0,0,1,,,,,,,,,,0,,73,40
1680,note_on,,2,0,2,,,,,,,,,,0,,59,16
1680,set_tempo,1304347,8,1,0,,,,,,,,,,,,,
1696,note_on,,16,0,1,,,,,,,,,,0,,73,0
1696,note_on,,0,0,1,,,,,,,,,,0,,71,44
1696,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
1712,set_tempo,1714285,16,1,0,,,,,,,,,,,,,
1712,note_on,,0,0,1,,,,,,,,,,0,,69,42
1712,note_on,,16,0,1,,,,,,,,,,0,,71,0
1726,note_on,,0,0,2,,,,,,,,,,0,,59,0
1726,note_on,,0,0,2,,,,,,,,,,0,,63,0
1726,note_on,,46,0,2,,,,,,,,,,0,,69,0
1728,note_on,,2,0,2,,,,,,,,,,0,,40,28
1728,note_on,,16,0,1,,,,,,,,,,0,,69,0
1728,control_change,,94,0,3,,,,,,,,64,0,0,,,
1728,set_tempo,845070,16,1,0,,,,,,,,,,,,,
1728,note_on,,0,0,1,,,,,,,,,,0,,68,40
1736,control_change,,8,0,3,,,,,,,,64,127,0,,,
1774,note_on,,46,0,2,,,,,,,,,,0,,40,0
1776,note_on,,2,0,2,,,,,,,,,,0,,52,18
1776,note_on,,0,0,2,,,,,,,,,,0,,61,22
1776,set_tempo,895522,48,1,0,,,,,,,,,,,,,
1776,note_on,,0,0,2,,,,,,,,,,0,,56,20
1798,note_on,,70,0,1,,,,,,,,,,0,,68,0
1800,note_on,,2,0,1,,,,,,,,,,0,,69,39
1800,set_tempo,952380,24,1,0,,,,,,,,,,,,,
1824,note_on,,0,0,2,,,,,,,,,,0,,59,28
1824,note_on,,0,0,1,,,,,,,,,,0,,71,38
1824,note_on,,0,0,2,,,,,,,,,,0,,56,26
1824,note_on,,24,0,1,,,,,,,,,,0,,69,0
1824,note_on,,0,0,2,,,,,,,,,,0,,47,24
1824,note_on,,0,0,2,,,,,,,,,,0,,56,0
1824,note_on,,48,0,2,,,,,,,,,,0,,61,0
1824,set_tempo,1250000,24,1,0,,,,,,,,,,,,,
1824,note_on,,0,0,2,,,,,,,,,,0,,52,0
1826,control_change,,90,0,3,,,,,,,,64,0,0,,,
1832,control_change,,6,0,3,,,,,,,,64,127,0,,,
1836,set_tempo,1034482,12,1,0,,,,,,,,,,,,,
1836,note_on,,12,0,1,,,,,,,,,,0,,71,0
1836,note_on,,0,0,1,,,,,,,,,,0,,76,40
1848,set_tempo,983606,12,1,0,,,,,,,,,,,,,
1848,note_on,,0,0,1,,,,,,,,,,0,,78,45
1848,note_on,,12,0,1,,,,,,,,,,0,,76,0
1860,set_tempo,952380,12,1,0,,,,,,,,,,,,,
1860,note_on,,0,0,1,,,,,,,,,,0,,80,47
1860,note_on,,12,0,1,,,,,,,,,,0,,78,0
1870,note_on,,46,0,2,,,,,,,,,,0,,59,0
1872,set_tempo,1153846,12,1,0,,,,,,,,,,,,,
1872,note_on,,2,0,2,,,,,,,,,,0,,56,0
1872,note_on,,0,0,2,,,,,,,,,,0,,47,0
1872,note_on,,0,0,1,,,,,,,,,,0,,78,42
1872,note_on,,12,0,1,,,,,,,,,,0,,80,0
1872,note_on,,0,0,2,,,,,,,,,,0,,59,16
1872,note_on,,0,0,2,,,,,,,,,,0,,68,20
1872,note_on,,0,0,2,,,,,,,,,,0,,64,18
1874,control_change,,42,0,3,,,,,,,,64,0,0,,,
1880,set_tempo,952380,8,1,0,,,,,,,,,,,,,
1880,note_on,,8,0,1,,,,,,,,,,0,,78,0
1880,note_on,,0,0,1,,,,,,,,,,0,,76,40
1880,control_change,,6,0,3,,,,,,,,64,127,0,,,
1888,note_on,,8,0,1,,,,,,,,,,0,,76,0
1888,note_on,,0,0,1,,,,,,,,,,0,,71,38
1888,set_tempo,895522,8,1,0,,,,,,,,,,,,,
1896,set_tempo,923076,8,1,0,,,,,,,,,,,,,
1896,note_on,,8,0,1,,,,,,,,,,0,,71,0
1896,note_on,,0,0,1,,,,,,,,,,0,,73,42
1904,note_on,,8,0,1,,,,,,,,,,0,,73,0
1904,note_on,,0,0,1,,,,,,,,,,0,,68,40
1904,set_tempo,1034482,8,1,0,,,,,,,,,,,,,
1912,set_tempo,1621621,8,1,0,,,,,,,,,,,,,
1912,note_on,,8,0,1,,,,,,,,,,0,,68,0
1912,note_on,,0,0,1,,,,,,,,,,0,,73,44
1918,note_on,,0,0,2,,,,,,,,,,0,,59,0
1918,note_on,,0,0,2,,,,,,,,,,0,,64,0
1918,note_on,,46,0,2,,,,,,,,,,0,,68,0
1920,note_on,,8,0,1,,,,,,,,,,0,,73,0
1920,note_on,,2,0,2,,,,,,,,,,0,,35,30
1920,control_change,,40,0,3,,,,,,,,64,127,0,,,
1920,set_tempo,800000,8,1,0,,,,,,,,,,,,,
1920,note_on,,0,0,1,,,,,,,,,,0,,71,48
1922,control_change,,2,0,3,,,,,,,,64,0,0,,,
1928,control_change,,6,0,3,,,,,,,,64,127,0,,,
1966,note_on,,46,0,2,,,,,,,,,,0,,35,0
1968,set_tempo,750000,48,1,0,,,,,,,,,,,,,
1968,note_on,,2,0,2,,,,,,,,,,0,,54,30
1968,note_on,,0,0,2,,,,,,,,,,0,,63,34
2016,set_tempo,789473,48,1,0,,,,,,,,,,,,,
2016,note_on,,96,0,1,,,,,,,,,,0,,71,0
2016,note_on,,0,0,1,,,,,,,,,,0,,66,52
2016,note_on,,48,0,2,,,,,,,,,,0,,54,0
2016,note_on,,0,0,2,,,,,,,,,,0,,57,36
2018,control_change,,90,0,3,,,,,,,,64,0,0,,,
2062,note_on,,0,0,2,,,,,,,,,,0,,57,0
2062,note_on,,46,0,2,,,,,,,,,,0,,63,0
2064,note_on,,0,0,2,,,,,,,,,,0,,48,42
2064,set_tempo,800000,48,1,0,,,,,,,,,,,,,
2064,note_on,,2,0,2,,,,,,,,,,0,,36,38
2086,note_on,,70,0,1,,,,,,,,,,0,,66,0
2088,set_tempo,952380,24,1,0,,,,,,,,,,,,,
2088,note_on,,2,0,1,,,,,,,,,,0,,68,58
2112,control_change,,94,0,3,,,,,,,,64,0,0,,,
2112,set_tempo,769230,24,1,0,,,,,,,,,,,,,
2112,note_on,,0,0,2,,,,,,,,,,0,,36,0
2112,note_on,,0,0,2,,,,,,,,,,0,,37,32
2112,note_on,,0,0,2,,,,,,,,,,0,,49,36
2112,note_on,,0,0,1,,,,,,,,,,0,,64,60
2112,note_on,,24,0,1,,,,,,,,,,0,,68,0
2112,note_on,,48,0,2,,,,,,,,,,0,,48,0
2120,control_change,,8,0,3,,,,,,,,64,127,0,,,
2158,note_on,,46,0,2,,,,,,,,,,0,,49,0
2158,note_on,,0,0,2,,,,,,,,,,0,,37,0
2160,note_on,,0,0,1,,,,,,,,,,0,,63,65
