tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,key,note,velocity
1680,note_on,,0,0,1,,,,,,,0,,,62,30
1680,note_on,,240,0,1,,,,,,,0,,,58,0
1920,note_on,,0,0,1,,,,,,,0,,,67,30
1920,note_on,,240,0,1,,,,,,,0,,,62,0
2148,note_on,,708,0,2,,,,,,,1,,,70,0
2160,note_on,,12,0,2,,,,,,,1,,,69,100
2160,note_on,,0,0,1,,,,,,,0,,,69,27
2160,note_on,,0,0,1,,,,,,,0,,,70,0
2160,note_on,,240,0,1,,,,,,,0,,,67,0
2160,note_on,,0,0,1,,,,,,,0,,,60,39
2400,note_on,,240,0,1,,,,,,,0,,,60,0
2400,note_on,,0,0,1,,,,,,,0,,,62,30
2640,note_on,,0,0,1,,,,,,,0,,,66,30
2640,note_on,,240,0,1,,,,,,,0,,,62,0
2868,note_on,,708,0,2,,,,,,,1,,,69,0
2880,note_on,,12,0,2,,,,,,,1,,,67,100
2880,note_on,,240,0,1,,,,,,,0,,,69,0
2880,note_on,,0,0,1,,,,,,,0,,,55,0
2880,note_on,,0,0,1,,,,,,,0,,,66,0
2880,note_on,,0,0,1,,,,,,,0,,,67,49
2880,note_on,,0,0,1,,,,,,,0,,,58,49
2880,note_on,,0,0,1,,,,,,,0,,,55,49
3120,note_on,,0,0,1,,,,,,,0,,,62,35
3120,note_on,,240,0,1,,,,,,,0,,,58,0
3222,note_on,,342,0,2,,,,,,,1,,,67,0
3240,note_on,,0,0,1,,,,,,,0,,,69,49
3240,note_on,,18,0,2,,,,,,,1,,,69,100
3240,note_on,,120,0,1,,,,,,,0,,,67,0
3354,note_on,,114,0,2,,,,,,,1,,,69,0
3360,note_on,,0,0,1,,,,,,,0,,,67,35
3360,note_on,,0,0,1,,,,,,,0,,,70,49
3360,note_on,,6,0,2,,,,,,,1,,,70,100
3360,note_on,,120,0,1,,,,,,,0,,,69,0
3360,note_on,,0,0,1,,,,,,,0,,,62,0
3588,note_on,,228,0,2,,,,,,,1,,,70,0
3600,note_on,,0,0,1,,,,,,,0,,,70,0
3600,note_on,,0,0,1,,,,,,,0,,,72,49
3600,note_on,,0,0,1,,,,,,,0,,,57,45
3600,note_on,,240,0,1,,,,,,,0,,,67,0
3600,note_on,,12,0,2,,,,,,,1,,,72,100
3840,note_on,,240,0,1,,,,,,,0,,,57,0
3840,note_on,,0,0,1,,,,,,,0,,,62,35
3942,note_on,,342,0,2,,,,,,,1,,,72,0
3960,note_on,,18,0,2,,,,,,,1,,,74,100
3960,note_on,,120,0,1,,,,,,,0,,,72,0
3960,note_on,,0,0,1,,,,,,,0,,,74,49
4074,note_on,,114,0,2,,,,,,,1,,,74,0
4080,note_on,,0,0,1,,,,,,,0,,,62,0
4080,note_on,,6,0,2,,,,,,,1,,,72,100
4080,note_on,,120,0,1,,,,,,,0,,,74,0
4080,note_on,,0,0,1,,,,,,,0,,,72,49
4080,note_on,,0,0,1,,,,,,,0,,,66,35
4308,note_on,,228,0,2,,,,,,,1,,,72,0
4320,note_on,,12,0,2,,,,,,,1,,,70,100
4320,note_on,,0,0,1,,,,,,,0,,,55,35
4320,note_on,,240,0,1,,,,,,,0,,,66,0
4320,note_on,,0,0,1,,,,,,,0,,,58,49
4320,note_on,,0,0,1,,,,,,,0,,,70,49
4320,note_on,,0,0,1,,,,,,,0,,,72,0
4320,note_on,,0,0,1,,,,,,,0,,,55,0
4356,control_change,,36,0,2,,,,,7,94,1,,,,
4392,control_change,,36,0,2,,,,,7,93,1,,,,
4465,control_change,,73,0,2,,,,,7,92,1,,,,
4502,control_change,,37,0,2,,,,,7,91,1,,,,
4538,control_change,,36,0,2,,,,,7,90,1,,,,
4560,note_on,,240,0,1,,,,,,,0,,,58,0
4560,note_on,,0,0,1,,,,,,,0,,,62,35
4574,control_change,,36,0,2,,,,,7,89,1,,,,
4647,control_change,,73,0,2,,,,,7,88,1,,,,
4684,control_change,,37,0,2,,,,,7,87,1,,,,
4720,control_change,,36,0,2,,,,,7,86,1,,,,
4756,control_change,,36,0,2,,,,,7,85,1,,,,
4800,note_on,,0,0,1,,,,,,,0,,,67,35
4800,note_on,,240,0,1,,,,,,,0,,,62,0
4829,control_change,,73,0,2,,,,,7,84,1,,,,
4866,control_change,,37,0,2,,,,,7,83,1,,,,
4902,control_change,,36,0,2,,,,,7,82,1,,,,
4939,control_change,,37,0,2,,,,,7,81,1,,,,
5011,control_change,,72,0,2,,,,,7,80,1,,,,
5028,note_on,,17,0,2,,,,,,,1,,,70,0
5040,note_on,,0,0,1,,,,,,,0,,,67,0
5040,note_on,,0,0,1,,,,,,,0,,,69,35
5040,note_on,,12,0,2,,,,,,,1,,,69,100
5040,note_on,,240,0,1,,,,,,,0,,,70,0
5040,note_on,,0,0,1,,,,,,,0,,,60,41
5048,control_change,,8,0,2,,,,,7,79,1,,,,
5084,control_change,,36,0,2,,,,,7,78,1,,,,
5121,control_change,,37,0,2,,,,,7,77,1,,,,
5193,control_change,,72,0,2,,,,,7,76,1,,,,
5230,control_change,,37,0,2,,,,,7,75,1,,,,
5266,control_change,,36,0,2,,,,,7,74,1,,,,
5280,note_on,,0,0,1,,,,,,,0,,,62,35
5280,note_on,,240,0,1,,,,,,,0,,,60,0
5303,control_change,,37,0,2,,,,,7,73,1,,,,
5376,control_change,,73,0,2,,,,,7,72,1,,,,
5400,control_change,,24,0,2,,,,,7,71,1,,,,
5496,note_on,,96,0,2,,,,,,,1,,,69,0
5520,note_on,,0,0,1,,,,,,,0,,,66,35
5520,note_on,,240,0,1,,,,,,,0,,,62,0
5760,note_on,,0,0,1,,,,,,,0,,,55,49
5760,note_on,,0,0,2,,,,,,,1,,,67,100
5760,control_change,,264,0,2,,,,,7,95,1,,,,
5760,note_on,,240,0,1,,,,,,,0,,,55,0
5760,note_on,,0,0,1,,,,,,,0,,,66,0
5760,note_on,,0,0,1,,,,,,,0,,,58,49
5760,note_on,,0,0,1,,,,,,,0,,,67,49
5760,note_on,,0,0,1,,,,,,,0,,,69,0
6000,note_on,,0,0,1,,,,,,,0,,,62,35
6000,note_on,,240,0,1,,,,,,,0,,,58,0
6216,note_on,,456,0,2,,,,,,,1,,,67,0
6240,note_on,,0,0,1,,,,,,,0,,,67,0
6240,note_on,,0,0,1,,,,,,,0,,,74,49
6240,note_on,,24,0,2,,,,,,,1,,,74,100
6240,note_on,,240,0,1,,,,,,,0,,,62,0
6240,note_on,,0,0,1,,,,,,,0,,,67,35
6468,note_on,,228,0,2,,,,,,,1,,,74,0
6480,note_on,,12,0,2,,,,,,,1,,,72,100
6480,note_on,,0,0,1,,,,,,,0,,,57,45
6480,note_on,,0,0,1,,,,,,,0,,,72,49
6480,note_on,,0,0,1,,,,,,,0,,,74,0
6480,note_on,,240,0,1,,,,,,,0,,,67,0
6720,note_on,,0,0,1,,,,,,,0,,,62,35
6720,note_on,,240,0,1,,,,,,,0,,,57,0
6936,note_on,,456,0,2,,,,,,,1,,,72,0
6960,note_on,,0,0,1,,,,,,,0,,,74,49
6960,note_on,,240,0,1,,,,,,,0,,,62,0
6960,note_on,,24,0,2,,,,,,,1,,,74,100
6960,note_on,,0,0,1,,,,,,,0,,,72,0
6960,note_on,,0,0,1,,,,,,,0,,,66,35
7188,note_on,,228,0,2,,,,,,,1,,,74,0
7200,note_on,,0,0,1,,,,,,,0,,,74,0
7200,note_on,,0,0,1,,,,,,,0,,,70,49
7200,note_on,,0,0,1,,,,,,,0,,,58,49
7200,note_on,,12,0,2,,,,,,,1,,,70,100
7200,note_on,,0,0,1,,,,,,,0,,,55,35
7200,note_on,,240,0,1,,,,,,,0,,,66,0
7200,note_on,,0,0,1,,,,,,,0,,,55,0
7440,note_on,,240,0,1,,,,,,,0,,,58,0
7440,note_on,,0,0,1,,,,,,,0,,,62,35
7680,note_on,,240,0,1,,,,,,,0,,,62,0
7680,note_on,,0,0,1,,,,,,,0,,,67,35
7908,note_on,,708,0,2,,,,,,,1,,,70,0
7920,note_on,,0,0,1,,,,,,,0,,,60,40
7920,note_on,,0,0,1,,,,,,,0,,,69,37
7920,note_on,,240,0,1,,,,,,,0,,,67,0
7920,note_on,,0,0,1,,,,,,,0,,,70,0
7920,note_on,,12,0,2,,,,,,,1,,,69,100
8160,note_on,,0,0,1,,,,,,,0,,,62,35
8160,note_on,,240,0,1,,,,,,,0,,,60,0
8400,note_on,,240,0,1,,,,,,,0,,,62,0
8400,note_on,,0,0,1,,,,,,,0,,,66,35
8628,note_on,,708,0,2,,,,,,,1,,,69,0
8640,note_on,,0,0,1,,,,,,,0,,,55,0
8640,note_on,,0,0,1,,,,,,,0,,,67,49
8640,note_on,,0,0,1,,,,,,,0,,,58,49
8640,note_on,,0,0,1,,,,,,,0,,,55,49
8640,note_on,,0,0,1,,,,,,,0,,,69,0
8640,note_on,,240,0,1,,,,,,,0,,,66,0
8640,note_on,,12,0,2,,,,,,,1,,,67,100
8880,note_on,,240,0,1,,,,,,,0,,,58,0
8880,note_on,,0,0,1,,,,,,,0,,,62,35
8982,note_on,,342,0,2,,,,,,,1,,,67,0
9000,note_on,,18,0,2,,,,,,,1,,,69,100
9000,note_on,,0,0,1,,,,,,,0,,,69,49
9000,note_on,,120,0,1,,,,,,,0,,,67,0
9114,note_on,,114,0,2,,,,,,,1,,,69,0
9120,note_on,,0,0,1,,,,,,,0,,,67,35
9120,note_on,,120,0,1,,,,,,,0,,,69,0
9120,note_on,,0,0,1,,,,,,,0,,,62,0
9120,note_on,,0,0,1,,,,,,,0,,,70,49
9120,note_on,,6,0,2,,,,,,,1,,,70,100
9348,note_on,,228,0,2,,,,,,,1,,,70,0
9360,note_on,,240,0,1,,,,,,,0,,,67,0
9360,note_on,,0,0,1,,,,,,,0,,,70,0
9360,note_on,,0,0,1,,,,,,,0,,,72,49
9360,note_on,,0,0,1,,,,,,,0,,,57,49
9360,note_on,,12,0,2,,,,,,,1,,,72,100
9600,note_on,,240,0,1,,,,,,,0,,,57,0
9600,note_on,,0,0,1,,,,,,,0,,,62,35
9702,note_on,,342,0,2,,,,,,,1,,,72,0
9720,note_on,,0,0,1,,,,,,,0,,,74,49
9720,note_on,,18,0,2,,,,,,,1,,,74,100
9720,note_on,,120,0,1,,,,,,,0,,,72,0
9834,note_on,,114,0,2,,,,,,,1,,,74,0
9840,note_on,,6,0,2,,,,,,,1,,,72,100
9840,note_on,,0,0,1,,,,,,,0,,,66,35
9840,note_on,,0,0,1,,,,,,,0,,,72,49
9840,note_on,,0,0,1,,,,,,,0,,,62,0
9840,note_on,,120,0,1,,,,,,,0,,,74,0
10068,note_on,,228,0,2,,,,,,,1,,,72,0
10080,note_on,,12,0,2,,,,,,,1,,,70,100
10080,note_on,,240,0,1,,,,,,,0,,,55,0
10080,note_on,,0,0,1,,,,,,,0,,,66,0
10080,note_on,,0,0,1,,,,,,,0,,,72,0
10080,note_on,,0,0,1,,,,,,,0,,,70,49
10080,note_on,,0,0,1,,,,,,,0,,,58,35
10080,note_on,,0,0,1,,,,,,,0,,,55,35
10116,control_change,,36,0,2,,,,,7,94,1,,,,
10189,control_change,,73,0,2,,,,,7,93,1,,,,
10225,control_change,,36,0,2,,,,,7,92,1,,,,
10298,control_change,,73,0,2,,,,,7,91,1,,,,
10320,note_on,,0,0,1,,,,,,,0,,,62,39
10320,note_on,,240,0,1,,,,,,,0,,,58,0
10334,control_change,,36,0,2,,,,,7,90,1,,,,
10407,control_change,,73,0,2,,,,,7,89,1,,,,
10444,control_change,,37,0,2,,,,,7,88,1,,,,
10516,control_change,,72,0,2,,,,,7,87,1,,,,
10553,control_change,,37,0,2,,,,,7,86,1,,,,
10560,note_on,,0,0,1,,,,,,,0,,,67,43
10560,note_on,,240,0,1,,,,,,,0,,,62,0
10626,control_change,,73,0,2,,,,,7,85,1,,,,
10662,control_change,,36,0,2,,,,,7,84,1,,,,
10735,control_change,,73,0,2,,,,,7,83,1,,,,
10771,control_change,,36,0,2,,,,,7,82,1,,,,
10788,note_on,,17,0,2,,,,,,,1,,,70,0
10800,note_on,,0,0,1,,,,,,,0,,,70,0
10800,note_on,,0,0,1,,,,,,,0,,,55,0
10800,note_on,,240,0,1,,,,,,,0,,,67,0
10800,note_on,,12,0,2,,,,,,,1,,,69,100
10800,note_on,,0,0,1,,,,,,,0,,,53,45
10800,note_on,,0,0,1,,,,,,,0,,,69,42
10844,control_change,,44,0,2,,,,,7,81,1,,,,
10881,control_change,,37,0,2,,,,,7,80,1,,,,
10953,control_change,,72,0,2,,,,,7,79,1,,,,
10990,control_change,,37,0,2,,,,,7,78,1,,,,
11040,note_on,,240,0,1,,,,,,,0,,,63,51
11063,control_change,,73,0,2,,,,,7,77,1,,,,
11099,control_change,,36,0,2,,,,,7,76,1,,,,
11172,control_change,,73,0,2,,,,,7,75,1,,,,
11208,control_change,,36,0,2,,,,,7,74,1,,,,
11256,note_on,,48,0,2,,,,,,,1,,,69,0
11280,note_on,,240,0,1,,,,,,,0,,,63,0
11280,note_on,,0,0,1,,,,,,,0,,,65,55
11281,control_change,,25,0,2,,,,,7,73,1,,,,
11317,control_change,,36,0,2,,,,,7,72,1,,,,
11390,control_change,,73,0,2,,,,,7,71,1,,,,
11520,note_on,,0,0,1,,,,,,,0,,,58,54
11520,note_on,,0,0,1,,,,,,,0,,,62,55
11520,note_on,,0,0,1,,,,,,,0,,,70,49
11520,note_on,,0,0,1,,,,,,,0,,,53,0
11520,note_on,,240,0,1,,,,,,,0,,,65,0
11520,control_change,,130,0,2,,,,,7,100,1,,,,
11520,note_on,,0,0,1,,,,,,,0,,,69,0
11520,note_on,,0,0,2,,,,,,,1,,,70,100
11760,note_on,,0,0,1,,,,,,,0,,,65,50
11760,note_on,,240,0,1,,,,,,,0,,,62,0
11976,note_on,,456,0,2,,,,,,,1,,,70,0
12000,note_on,,0,0,1,,,,,,,0,,,70,50
12000,note_on,,0,0,1,,,,,,,0,,,77,49
12000,note_on,,0,0,1,,,,,,,0,,,70,0
12000,note_on,,240,0,1,,,,,,,0,,,65,0
12000,note_on,,24,0,2,,,,,,,1,,,77,100
12228,note_on,,228,0,2,,,,,,,1,,,77,0
12240,note_on,,12,0,2,,,,,,,1,,,76,100
12240,note_on,,240,0,1,,,,,,,0,,,70,0
12240,note_on,,0,0,1,,,,,,,0,,,77,0
12240,note_on,,0,0,1,,,,,,,0,,,76,49
12240,note_on,,0,0,1,,,,,,,0,,,60,55
12480,note_on,,240,0,1,,,,,,,0,,,60,0
12480,note_on,,0,0,1,,,,,,,0,,,65,50
12696,note_on,,456,0,2,,,,,,,1,,,76,0
12720,note_on,,24,0,2,,,,,,,1,,,77,100
12720,note_on,,0,0,1,,,,,,,0,,,69,49
12720,note_on,,0,0,1,,,,,,,0,,,76,0
12720,note_on,,0,0,1,,,,,,,0,,,77,49
12720,note_on,,240,0,1,,,,,,,0,,,65,0
12948,note_on,,228,0,2,,,,,,,1,,,77,0
12960,note_on,,0,0,1,,,,,,,0,,,69,0
12960,note_on,,0,0,1,,,,,,,0,,,77,0
12960,note_on,,0,0,1,,,,,,,0,,,74,49
12960,note_on,,0,0,1,,,,,,,0,,,62,55
12960,note_on,,12,0,2,,,,,,,1,,,74,100
12960,note_on,,240,0,1,,,,,,,0,,,58,0
12960,note_on,,0,0,1,,,,,,,0,,,58,40
13200,note_on,,240,0,1,,,,,,,0,,,62,0
13200,note_on,,0,0,1,,,,,,,0,,,65,48
13440,note_on,,240,0,1,,,,,,,0,,,65,0
13440,note_on,,0,0,1,,,,,,,0,,,70,47
13668,note_on,,708,0,2,,,,,,,1,,,74,0
13680,note_on,,0,0,1,,,,,,,0,,,72,42
13680,note_on,,0,0,1,,,,,,,0,,,74,0
13680,note_on,,0,0,1,,,,,,,0,,,63,55
13680,note_on,,240,0,1,,,,,,,0,,,70,0
13680,note_on,,12,0,2,,,,,,,1,,,72,100
13920,note_on,,240,0,1,,,,,,,0,,,63,0
13920,note_on,,0,0,1,,,,,,,0,,,65,45
14160,note_on,,0,0,1,,,,,,,0,,,69,44
14160,note_on,,240,0,1,,,,,,,0,,,65,0
14388,note_on,,708,0,2,,,,,,,1,,,72,0
14400,note_on,,240,0,1,,,,,,,0,,,69,0
14400,note_on,,12,0,2,,,,,,,1,,,70,100
14400,note_on,,0,0,1,,,,,,,0,,,72,0
14400,note_on,,0,0,1,,,,,,,0,,,58,0
14400,note_on,,0,0,1,,,,,,,0,,,62,55
14400,note_on,,0,0,1,,,,,,,0,,,58,49
14400,note_on,,0,0,1,,,,,,,0,,,70,49
14640,note_on,,0,0,1,,,,,,,0,,,65,43
14640,note_on,,240,0,1,,,,,,,0,,,62,0
14742,note_on,,342,0,2,,,,,,,1,,,70,0
14760,note_on,,0,0,1,,,,,,,0,,,72,49
14760,note_on,,120,0,1,,,,,,,0,,,70,0
14760,note_on,,18,0,2,,,,,,,1,,,72,100
14874,note_on,,114,0,2,,,,,,,1,,,72,0
14880,note_on,,6,0,2,,,,,,,1,,,74,100
14880,note_on,,0,0,1,,,,,,,0,,,65,0
14880,note_on,,120,0,1,,,,,,,0,,,72,0
14880,note_on,,0,0,1,,,,,,,0,,,74,49
14880,note_on,,0,0,1,,,,,,,0,,,70,42
15108,note_on,,228,0,2,,,,,,,1,,,74,0
15120,note_on,,12,0,2,,,,,,,1,,,75,100
15120,note_on,,0,0,1,,,,,,,0,,,74,0
15120,note_on,,240,0,1,,,,,,,0,,,70,0
15120,note_on,,0,0,1,,,,,,,0,,,60,55
15120,note_on,,0,0,1,,,,,,,0,,,75,49
15360,note_on,,240,0,1,,,,,,,0,,,60,0
15360,note_on,,0,0,1,,,,,,,0,,,65,41
15462,note_on,,342,0,2,,,,,,,1,,,75,0
15480,note_on,,18,0,2,,,,,,,1,,,77,100
15480,note_on,,120,0,1,,,,,,,0,,,75,0
15480,note_on,,0,0,1,,,,,,,0,,,77,49
15594,note_on,,114,0,2,,,,,,,1,,,77,0
15600,note_on,,6,0,2,,,,,,,1,,,75,100
15600,note_on,,0,0,1,,,,,,,0,,,65,0
15600,note_on,,120,0,1,,,,,,,0,,,77,0
15600,note_on,,0,0,1,,,,,,,0,,,69,40
15600,note_on,,0,0,1,,,,,,,0,,,75,49
15828,note_on,,228,0,2,,,,,,,1,,,75,0
15840,note_on,,240,0,1,,,,,,,0,,,69,0
15840,note_on,,0,0,1,,,,,,,0,,,75,0
15840,note_on,,0,0,1,,,,,,,0,,,58,0
15840,note_on,,0,0,1,,,,,,,0,,,74,49
15840,note_on,,0,0,1,,,,,,,0,,,62,55
15840,note_on,,0,0,1,,,,,,,0,,,58,40
15840,note_on,,12,0,2,,,,,,,1,,,74,100
15876,control_change,,36,0,2,,,,,7,99,1,,,,
15949,control_change,,73,0,2,,,,,7,98,1,,,,
15985,control_change,,36,0,2,,,,,7,97,1,,,,
16058,control_change,,73,0,2,,,,,7,96,1,,,,
16080,note_on,,0,0,1,,,,,,,0,,,65,38
16080,note_on,,240,0,1,,,,,,,0,,,62,0
16094,control_change,,36,0,2,,,,,7,95,1,,,,
16131,control_change,,37,0,2,,,,,7,94,1,,,,
16204,control_change,,73,0,2,,,,,7,93,1,,,,
16240,control_change,,36,0,2,,,,,7,92,1,,,,
16313,control_change,,73,0,2,,,,,7,91,1,,,,
16320,note_on,,0,0,1,,,,,,,0,,,70,37
16320,note_on,,240,0,1,,,,,,,0,,,65,0
16349,control_change,,36,0,2,,,,,7,90,1,,,,
16422,control_change,,73,0,2,,,,,7,89,1,,,,
16459,control_change,,37,0,2,,,,,7,88,1,,,,
16531,control_change,,72,0,2,,,,,7,87,1,,,,
16548,note_on,,17,0,2,,,,,,,1,,,74,0
16560,note_on,,12,0,2,,,,,,,1,,,72,100
16560,note_on,,0,0,1,,,,,,,0,,,63,37
16560,note_on,,0,0,1,,,,,,,0,,,72,35
16560,note_on,,240,0,1,,,,,,,0,,,70,0
16560,note_on,,0,0,1,,,,,,,0,,,74,0
16568,control_change,,8,0,2,,,,,7,86,1,,,,
16641,control_change,,73,0,2,,,,,7,85,1,,,,
16677,control_change,,36,0,2,,,,,7,84,1,,,,
16713,control_change,,36,0,2,,,,,7,83,1,,,,
16786,control_change,,73,0,2,,,,,7,82,1,,,,
16800,note_on,,240,0,1,,,,,,,0,,,63,0
16800,note_on,,0,0,1,,,,,,,0,,,65,36
16823,control_change,,37,0,2,,,,,7,81,1,,,,
16896,control_change,,73,0,2,,,,,7,80,1,,,,
16932,control_change,,36,0,2,,,,,7,79,1,,,,
17004,control_change,,72,0,2,,,,,7,78,1,,,,
17016,note_on,,12,0,2,,,,,,,1,,,72,0
17040,note_on,,0,0,1,,,,,,,0,,,69,35
17040,note_on,,240,0,1,,,,,,,0,,,65,0
17041,control_change,,25,0,2,,,,,7,77,1,,,,
17114,control_change,,73,0,2,,,,,7,76,1,,,,
17150,control_change,,36,0,2,,,,,7,75,1,,,,
17280,note_on,,240,0,1,,,,,,,0,,,72,0
17280,control_change,,130,0,2,,,,,7,100,1,,,,
17280,note_on,,0,0,1,,,,,,,0,,,69,0
17280,note_on,,0,0,1,,,,,,,0,,,70,49
17280,note_on,,0,0,1,,,,,,,0,,,62,55
17280,note_on,,0,0,1,,,,,,,0,,,58,49
17280,note_on,,0,0,1,,,,,,,0,,,58,0
17280,note_on,,0,0,2,,,,,,,1,,,70,100
17520,note_on,,240,0,1,,,,,,,0,,,62,0
17520,note_on,,0,0,1,,,,,,,0,,,65,47
17736,note_on,,456,0,2,,,,,,,1,,,70,0
17760,note_on,,0,0,1,,,,,,,0,,,70,0
17760,note_on,,0,0,1,,,,,,,0,,,70,45
17760,note_on,,24,0,2,,,,,,,1,,,77,100
17760,note_on,,240,0,1,,,,,,,0,,,65,0
17760,note_on,,0,0,1,,,,,,,0,,,77,49
17988,note_on,,228,0,2,,,,,,,1,,,77,0
18000,note_on,,0,0,1,,,,,,,0,,,60,55
18000,note_on,,0,0,1,,,,,,,0,,,76,49
18000,note_on,,0,0,1,,,,,,,0,,,77,0
18000,note_on,,240,0,1,,,,,,,0,,,70,0
18000,note_on,,12,0,2,,,,,,,1,,,76,100
18240,note_on,,240,0,1,,,,,,,0,,,60,0
18240,note_on,,0,0,1,,,,,,,0,,,65,47
18456,note_on,,456,0,2,,,,,,,1,,,76,0
18480,note_on,,24,0,2,,,,,,,1,,,77,100
18480,note_on,,240,0,1,,,,,,,0,,,65,0
18480,note_on,,0,0,1,,,,,,,0,,,76,0
18480,note_on,,0,0,1,,,,,,,0,,,77,49
18480,note_on,,0,0,1,,,,,,,0,,,69,44
18708,note_on,,228,0,2,,,,,,,1,,,77,0
18720,note_on,,0,0,1,,,,,,,0,,,74,49
18720,note_on,,0,0,1,,,,,,,0,,,62,55
18720,note_on,,0,0,1,,,,,,,0,,,58,40
18720,note_on,,0,0,1,,,,,,,0,,,58,0
18720,note_on,,0,0,1,,,,,,,0,,,77,0
18720,note_on,,240,0,1,,,,,,,0,,,69,0
18720,note_on,,12,0,2,,,,,,,1,,,74,100
18960,note_on,,240,0,1,,,,,,,0,,,62,0
18960,note_on,,0,0,1,,,,,,,0,,,65,47
19200,note_on,,240,0,1,,,,,,,0,,,65,0
19200,note_on,,0,0,1,,,,,,,0,,,70,43
19428,note_on,,708,0,2,,,,,,,1,,,74,0
19440,note_on,,12,0,2,,,,,,,1,,,72,100
