tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
839,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,0
840,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,69
840,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,62
867,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,71,0
869,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
870,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,83,85
870,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,78
870,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,59
872,control_change,2,0,1,,,,,,,,,,,,,,,64,0,0,,,
889,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,56,0
899,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,74,0
899,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,0
900,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,71
900,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,59
904,control_change,4,0,1,,,,,,,,,,,,,,,64,127,0,,,
919,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,44,0
920,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,51,0
927,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,72,0
930,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,84,80
930,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,65
930,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,60
959,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,60,0
959,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,0
959,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,0
960,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,58
960,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,62
987,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,73,0
989,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,56,0
990,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,78
990,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,85,74
990,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,58
1019,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
1019,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,85,0
1020,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,56
1020,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,74,62
1047,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,74,0
1049,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
1050,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,86,82
1050,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,67
1050,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,57
1055,control_change,5,0,1,,,,,,,,,,,,,,,64,0,0,,,
1069,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,56,0
1074,control_change,5,0,1,,,,,,,,,,,,,,,64,127,0,,,
1079,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,77,0
1079,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
1080,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,60
1080,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,75,67
1093,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,51,0
1099,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,44,0
1107,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,75,0
1110,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,74
1110,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,87,73
1110,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,61,60
1139,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
1139,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,61,0
1139,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,87,0
1140,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,77,76
1140,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,56
1167,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
1169,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,55,0
1170,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,80,70
1170,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,89,80
1170,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,60
1199,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,89,0
1199,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
1200,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,55
1200,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,75,69
1227,control_change,0,0,1,,,,,,,,,,,,,,,64,0,0,,,
1227,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,75,0
1229,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
1230,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,55
1230,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,79,58
1230,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,87,71
1249,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,55,0
1258,control_change,9,0,1,,,,,,,,,,,,,,,64,127,0,,,
1259,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,87,0
1259,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
1260,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,61
1260,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,58
1275,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,51,0
1279,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,44,0
1287,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,72,0
1290,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,58
1290,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,70
1290,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,75,67
1319,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,0
1319,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,0
1319,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,60,0
1320,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,59
1320,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,70,68
1347,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,70,0
1349,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,56,0
1350,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,74,63
1350,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,60
1350,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,82,65
1379,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,82,0
1379,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
1380,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,74
1380,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,59
1398,control_change,18,0,1,,,,,,,,,,,,,,,64,0,0,,,
1407,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,72,0
1409,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
1410,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,84,80
1410,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,75
1410,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,63
1429,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,56,0
1437,control_change,8,0,1,,,,,,,,,,,,,,,64,127,0,,,
1439,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,75,0
1439,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,0
1440,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,69
1440,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,70,68
1456,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,51,0
1459,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,44,0
1467,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,70,0
1470,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,82,81
1470,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,72
1470,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,61,59
1499,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,61,0
1499,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,82,0
1499,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
1500,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,64
1500,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,73
1527,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,72,0
1529,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,55,0
1530,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,75
1530,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,58
1530,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,84,80
1559,control_change,0,0,1,,,,,,,,,,,,,,,64,0,0,,,
1559,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,75,0
1559,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,0
1560,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,64
1560,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,59
1587,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,67,0
1589,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
1590,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,65
1590,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,89
1590,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,70,70
1609,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,55,0
1618,control_change,9,0,1,,,,,,,,,,,,,,,64,127,0,,,
1619,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
1619,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,79,0
1620,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,74
1620,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,67
1639,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,44,0
1640,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,51,0
1647,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,68,0
1650,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,66
1650,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,77
1650,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,63
1679,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,60,0
1679,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
1679,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
1680,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,64
1680,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,67
1707,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,67,0
1709,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,56,0
1710,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,69
1710,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,62
1710,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,70,60
1739,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,79,0
1739,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
1739,control_change,0,0,1,,,,,,,,,,,,,,,64,0,0,,,
1740,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,68
1740,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,58
1767,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,68,0
1769,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
1770,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,60
1770,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,65
1770,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,80,71
1789,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,56,0
1799,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,72,0
1799,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
1800,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,65,62
1800,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,46,59
1801,control_change,1,0,1,,,,,,,,,,,,,,,64,127,0,,,
1816,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,51,0
1819,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,46,0
1827,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,65,0
1830,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,66
1830,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,57
1830,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,68,66
1859,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,62,0
1859,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,0
1859,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,68,0
1860,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,64
1860,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,61
1887,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,67,0
1889,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,58,0
1890,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,63
1890,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,65
1890,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,79,71
1917,control_change,27,0,1,,,,,,,,,,,,,,,64,0,0,,,
1919,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
1919,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,70,0
1920,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,60
1920,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,65,65
1947,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,65,0
1949,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,0
1949,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,62,0
1950,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,75
1950,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,65
1950,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,55
1964,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,58,0
1973,control_change,9,0,1,,,,,,,,,,,,,,,64,127,0,,,
1979,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,77,0
1979,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,68,0
1980,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,39,56
1980,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,64,55
1990,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,39,0
2007,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,64,0
2010,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,61,59
2010,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,68
2010,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,62
2039,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
2039,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
2039,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,61,0
2040,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,63,62
2040,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,59
2067,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,63,0
2069,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,58,0
2070,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,75,75
2070,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,61
2070,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,70
2091,control_change,21,0,1,,,,,,,,,,,,,,,64,0,0,,,
2099,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,51,0
2099,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
2099,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,0
2100,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,61,58
2100,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,61
2127,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,67,0
2129,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,61,0
2130,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,79,72
2130,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,61
2130,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,60
2149,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,58,0
2154,control_change,5,0,1,,,,,,,,,,,,,,,64,127,0,,,
2159,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,70,0
2159,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
2160,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,68
2160,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,70
2160,set_tempo,1440,1,0,,,,,,,,,,,,,,451128,,,,,,
2179,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,44,0
2187,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,68,0
2190,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,64
2190,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,69
2190,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,80,79
2219,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
2219,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
2219,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,60,0
2220,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,70,75
2220,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,68
2247,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,70,0
2249,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,56,0
2250,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,67
2250,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,82,88
2250,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,71
2279,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,82,0
2279,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,0
2280,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,76
2280,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,70
2288,control_change,8,0,1,,,,,,,,,,,,,,,64,0,0,,,
2307,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,71,0
2309,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
2310,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,69
2310,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,79
2310,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,74,70
2329,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,56,0
2339,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,83,0
2339,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
2340,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,71
2340,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,72
2346,control_change,6,0,1,,,,,,,,,,,,,,,64,127,0,,,
2359,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,44,0
2359,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,0
2367,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,72,0
2370,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,75,64
2370,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,81
2370,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,71
2399,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,0
2399,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,60,0
2399,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,0
2400,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,72
2400,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,71
2427,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,73,0
2429,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,56,0
2430,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,85,81
2430,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,69
2430,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,69
2459,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,76,0
2459,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,85,0
2460,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,74,70
2460,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,69
2483,control_change,23,0,1,,,,,,,,,,,,,,,64,0,0,,,
2487,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,74,0
2489,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
2490,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,67
2490,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,86,81
2490,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,57
2509,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,56,0
2519,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,77,0
2519,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
2520,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,44,67
2520,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,75,72
2530,control_change,10,0,1,,,,,,,,,,,,,,,64,127,0,,,
2534,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,51,0
2539,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,44,0
2547,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,75,0
2550,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,87,81
2550,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,57
2550,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,61,66
2579,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,61,0
2579,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
2579,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,87,0
2580,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,68
2580,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,77,78
2607,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
2609,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,55,0
2610,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,51,68
2610,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,89,81
2610,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,68
2639,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,80,0
2639,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,89,0
2640,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,75,72
2640,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,69
2667,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,75,0
2669,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,63,0
2670,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,79,66
2670,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,87,78
2670,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,67
2680,control_change,10,0,1,,,,,,,,,,,,,,,64,0,0,,,
2689,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,55,0
2699,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
