tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,key,note,velocity
1428,note_on,,12,0,1,,,,,,,0,,,73,0
1440,note_on,,12,0,1,,,,,,,0,,,73,100
1440,note_on,,0,0,1,,,,,,,0,,,51,100
1896,note_on,,456,0,1,,,,,,,0,,,73,0
1920,note_on,,24,0,1,,,,,,,0,,,71,100
1920,note_on,,0,0,1,,,,,,,0,,,54,100
1920,note_on,,0,0,1,,,,,,,0,,,59,100
2376,note_on,,456,0,1,,,,,,,0,,,59,0
2376,note_on,,0,0,1,,,,,,,0,,,54,0
2400,note_on,,0,0,1,,,,,,,0,,,59,100
2400,note_on,,24,0,1,,,,,,,0,,,54,100
2628,note_on,,228,0,1,,,,,,,0,,,71,0
2640,note_on,,12,0,1,,,,,,,0,,,70,100
2856,note_on,,216,0,1,,,,,,,0,,,51,0
2856,note_on,,0,0,1,,,,,,,0,,,59,0
2856,note_on,,0,0,1,,,,,,,0,,,54,0
2868,note_on,,12,0,1,,,,,,,0,,,70,0
2880,note_on,,12,0,1,,,,,,,0,,,70,100
2880,note_on,,0,0,1,,,,,,,0,,,49,100
2993,control_change,,113,0,1,,,,,7,106,0,,,,
3107,control_change,,114,0,1,,,,,7,107,0,,,,
3220,control_change,,113,0,1,,,,,7,108,0,,,,
3336,note_on,,116,0,1,,,,,,,0,,,70,0
3360,note_on,,24,0,1,,,,,,,0,,,68,100
3360,note_on,,0,0,1,,,,,,,0,,,54,100
3360,note_on,,0,0,1,,,,,,,0,,,64,100
3360,note_on,,0,0,1,,,,,,,0,,,58,100
3390,control_change,,30,0,1,,,,,7,109,0,,,,
3504,control_change,,114,0,1,,,,,7,110,0,,,,
3617,control_change,,113,0,1,,,,,7,111,0,,,,
3787,control_change,,170,0,1,,,,,7,112,0,,,,
3816,note_on,,0,0,1,,,,,,,0,,,54,0
3816,note_on,,0,0,1,,,,,,,0,,,68,0
3816,note_on,,29,0,1,,,,,,,0,,,58,0
3816,note_on,,0,0,1,,,,,,,0,,,64,0
3840,note_on,,24,0,1,,,,,,,0,,,66,100
3840,note_on,,0,0,1,,,,,,,0,,,54,100
3840,note_on,,0,0,1,,,,,,,0,,,64,100
3840,note_on,,0,0,1,,,,,,,0,,,58,100
3901,control_change,,61,0,1,,,,,7,113,0,,,,
4014,control_change,,113,0,1,,,,,7,114,0,,,,
4296,note_on,,0,0,1,,,,,,,0,,,54,0
4296,note_on,,0,0,1,,,,,,,0,,,64,0
4296,note_on,,0,0,1,,,,,,,0,,,49,0
4296,note_on,,0,0,1,,,,,,,0,,,66,0
4296,note_on,,282,0,1,,,,,,,0,,,58,0
4320,note_on,,24,0,1,,,,,,,0,,,78,100
4320,note_on,,0,0,1,,,,,,,0,,,47,100
4433,control_change,,113,0,1,,,,,7,113,0,,,,
4547,control_change,,114,0,1,,,,,7,112,0,,,,
4717,control_change,,170,0,1,,,,,7,111,0,,,,
4776,note_on,,59,0,1,,,,,,,0,,,47,0
4800,note_on,,24,0,1,,,,,,,0,,,54,100
4800,note_on,,0,0,1,,,,,,,0,,,63,100
4800,note_on,,0,0,1,,,,,,,0,,,59,100
4887,control_change,,87,0,1,,,,,7,110,0,,,,
5001,control_change,,114,0,1,,,,,7,109,0,,,,
5171,control_change,,170,0,1,,,,,7,108,0,,,,
5256,note_on,,0,0,1,,,,,,,0,,,63,0
5256,note_on,,85,0,1,,,,,,,0,,,59,0
5256,note_on,,0,0,1,,,,,,,0,,,54,0
5280,note_on,,0,0,1,,,,,,,0,,,63,100
5280,note_on,,0,0,1,,,,,,,0,,,59,100
5280,note_on,,24,0,1,,,,,,,0,,,54,100
5284,control_change,,4,0,1,,,,,7,107,0,,,,
5454,control_change,,170,0,1,,,,,7,106,0,,,,
5568,control_change,,114,0,1,,,,,7,105,0,,,,
5736,note_on,,168,0,1,,,,,,,0,,,78,0
5736,note_on,,0,0,1,,,,,,,0,,,59,0
5736,note_on,,0,0,1,,,,,,,0,,,63,0
5736,note_on,,0,0,1,,,,,,,0,,,54,0
5760,note_on,,0,0,1,,,,,,,0,,,47,100
5760,note_on,,24,0,1,,,,,,,0,,,68,100
5988,note_on,,228,0,1,,,,,,,0,,,68,0
6000,note_on,,12,0,1,,,,,,,0,,,70,100
6228,note_on,,228,0,1,,,,,,,0,,,70,0
6240,note_on,,0,0,1,,,,,,,0,,,62,100
6240,note_on,,12,0,1,,,,,,,0,,,71,100
6240,note_on,,0,0,1,,,,,,,0,,,54,100
6696,note_on,,0,0,1,,,,,,,0,,,54,0
6696,note_on,,456,0,1,,,,,,,0,,,62,0
6696,note_on,,0,0,1,,,,,,,0,,,71,0
6720,note_on,,24,0,1,,,,,,,0,,,71,100
6720,note_on,,0,0,1,,,,,,,0,,,54,100
6720,note_on,,0,0,1,,,,,,,0,,,62,100
7176,note_on,,456,0,1,,,,,,,0,,,62,0
7176,note_on,,0,0,1,,,,,,,0,,,54,0
7176,note_on,,0,0,1,,,,,,,0,,,71,0
7176,note_on,,0,0,1,,,,,,,0,,,47,0
7200,note_on,,24,0,1,,,,,,,0,,,49,100
7200,note_on,,0,0,1,,,,,,,0,,,71,100
7352,note_on,,152,0,1,,,,,,,0,,,71,0
7359,note_on,,7,0,1,,,,,,,0,,,73,100
7511,note_on,,152,0,1,,,,,,,0,,,73,0
7519,note_on,,8,0,1,,,,,,,0,,,71,100
7670,note_on,,151,0,1,,,,,,,0,,,71,0
7680,note_on,,10,0,1,,,,,,,0,,,70,100
7680,note_on,,0,0,1,,,,,,,0,,,54,100
7680,note_on,,0,0,1,,,,,,,0,,,58,100
7680,note_on,,0,0,1,,,,,,,0,,,61,100
7908,note_on,,228,0,1,,,,,,,0,,,70,0
7920,note_on,,12,0,1,,,,,,,0,,,66,100
8136,note_on,,216,0,1,,,,,,,0,,,61,0
8136,note_on,,0,0,1,,,,,,,0,,,58,0
8136,note_on,,0,0,1,,,,,,,0,,,54,0
8148,note_on,,12,0,1,,,,,,,0,,,66,0
8160,note_on,,0,0,1,,,,,,,0,,,54,100
8160,note_on,,0,0,1,,,,,,,0,,,58,100
8160,note_on,,0,0,1,,,,,,,0,,,61,100
8160,note_on,,12,0,1,,,,,,,0,,,70,100
8616,note_on,,0,0,1,,,,,,,0,,,70,0
8616,note_on,,456,0,1,,,,,,,0,,,61,0
8616,note_on,,0,0,1,,,,,,,0,,,58,0
8616,note_on,,0,0,1,,,,,,,0,,,49,0
8616,note_on,,0,0,1,,,,,,,0,,,54,0
8640,note_on,,24,0,1,,,,,,,0,,,70,100
8640,note_on,,0,0,1,,,,,,,0,,,49,100
8792,note_on,,152,0,1,,,,,,,0,,,70,0
8799,note_on,,7,0,1,,,,,,,0,,,71,100
8951,note_on,,152,0,1,,,,,,,0,,,71,0
8959,note_on,,8,0,1,,,,,,,0,,,70,100
9110,note_on,,151,0,1,,,,,,,0,,,70,0
9120,note_on,,10,0,1,,,,,,,0,,,68,100
9120,note_on,,0,0,1,,,,,,,0,,,53,100
9120,note_on,,0,0,1,,,,,,,0,,,59,100
9348,note_on,,228,0,1,,,,,,,0,,,68,0
9360,note_on,,12,0,1,,,,,,,0,,,61,100
9576,note_on,,216,0,1,,,,,,,0,,,59,0
9576,note_on,,0,0,1,,,,,,,0,,,53,0
9588,note_on,,12,0,1,,,,,,,0,,,61,0
9600,note_on,,12,0,1,,,,,,,0,,,68,100
9600,note_on,,0,0,1,,,,,,,0,,,59,100
9600,note_on,,0,0,1,,,,,,,0,,,53,100
9657,control_change,,57,0,1,,,,,7,104,0,,,,
9713,control_change,,56,0,1,,,,,7,103,0,,,,
9770,control_change,,57,0,1,,,,,7,102,0,,,,
9827,control_change,,57,0,1,,,,,7,101,0,,,,
9883,control_change,,56,0,1,,,,,7,100,0,,,,
9940,control_change,,57,0,1,,,,,7,99,0,,,,
9997,control_change,,57,0,1,,,,,7,98,0,,,,
10054,control_change,,57,0,1,,,,,7,97,0,,,,
10056,note_on,,0,0,1,,,,,,,0,,,68,0
10056,note_on,,0,0,1,,,,,,,0,,,53,0
10056,note_on,,2,0,1,,,,,,,0,,,49,0
10056,note_on,,0,0,1,,,,,,,0,,,59,0
10080,note_on,,24,0,1,,,,,,,0,,,66,100
10080,note_on,,0,0,1,,,,,,,0,,,42,100
10110,control_change,,30,0,1,,,,,7,96,0,,,,
10167,control_change,,57,0,1,,,,,7,95,0,,,,
10224,control_change,,57,0,1,,,,,7,94,0,,,,
10281,control_change,,57,0,1,,,,,7,93,0,,,,
10337,control_change,,56,0,1,,,,,7,92,0,,,,
10394,control_change,,57,0,1,,,,,7,91,0,,,,
10451,control_change,,57,0,1,,,,,7,90,0,,,,
10507,control_change,,56,0,1,,,,,7,89,0,,,,
10536,note_on,,29,0,1,,,,,,,0,,,42,0
10536,note_on,,0,0,1,,,,,,,0,,,66,0
10560,control_change,,24,0,1,,,,,7,88,0,,,,
10560,note_on,,0,0,1,,,,,,,0,,,58,100
10560,note_on,,0,0,1,,,,,,,0,,,49,100
11016,note_on,,0,0,1,,,,,,,0,,,49,0
11016,note_on,,456,0,1,,,,,,,0,,,58,0
11040,note_on,,24,0,1,,,,,,,0,,,61,100
11520,note_on,,11520,0,2,,,,,,,1,,,70,100
11520,note_on,,480,0,1,,,,,,,0,,,42,100
11976,note_on,,456,0,2,,,,,,,1,,,70,0
11976,note_on,,456,0,1,,,,,,,0,,,42,0
12000,note_on,,24,0,2,,,,,,,1,,,71,100
12000,note_on,,24,0,1,,,,,,,0,,,49,100
12456,note_on,,456,0,1,,,,,,,0,,,61,0
12456,note_on,,456,0,2,,,,,,,1,,,71,0
12480,note_on,,0,0,1,,,,,,,0,,,61,100
12480,note_on,,24,0,1,,,,,,,0,,,54,100
12480,note_on,,24,0,2,,,,,,,1,,,70,100
12480,note_on,,0,0,1,,,,,,,0,,,58,100
12936,note_on,,456,0,1,,,,,,,0,,,58,0
12936,note_on,,0,0,1,,,,,,,0,,,54,0
12936,note_on,,0,0,1,,,,,,,0,,,49,0
12936,note_on,,456,0,2,,,,,,,1,,,70,0
12960,note_on,,24,0,2,,,,,,,1,,,68,100
12960,note_on,,24,0,1,,,,,,,0,,,42,100
13416,note_on,,456,0,1,,,,,,,0,,,42,0
13440,note_on,,24,0,1,,,,,,,0,,,49,100
13896,note_on,,936,0,2,,,,,,,1,,,68,0
13896,note_on,,456,0,1,,,,,,,0,,,61,0
13920,note_on,,0,0,1,,,,,,,0,,,59,100
13920,note_on,,0,0,1,,,,,,,0,,,56,100
13920,note_on,,24,0,1,,,,,,,0,,,61,100
13920,note_on,,0,0,1,,,,,,,0,,,53,100
13920,note_on,,24,0,2,,,,,,,1,,,61,100
14376,note_on,,0,0,1,,,,,,,0,,,49,0
14376,note_on,,0,0,1,,,,,,,0,,,56,0
14376,note_on,,0,0,1,,,,,,,0,,,59,0
14376,note_on,,456,0,1,,,,,,,0,,,53,0
14376,note_on,,456,0,2,,,,,,,1,,,61,0
14400,note_on,,24,0,2,,,,,,,1,,,61,100
14400,note_on,,24,0,1,,,,,,,0,,,42,100
14457,control_change,,57,0,2,,,,,7,96,1,,,,
14513,control_change,,56,0,2,,,,,7,97,1,,,,
14627,control_change,,114,0,2,,,,,7,98,1,,,,
14628,note_on,,1,0,2,,,,,,,1,,,61,0
14640,note_on,,12,0,2,,,,,,,1,,,65,100
14683,control_change,,43,0,2,,,,,7,99,1,,,,
14740,control_change,,57,0,2,,,,,7,100,1,,,,
14854,control_change,,114,0,2,,,,,7,101,1,,,,
14856,note_on,,456,0,1,,,,,,,0,,,42,0
14868,note_on,,14,0,2,,,,,,,1,,,65,0
14880,note_on,,24,0,1,,,,,,,0,,,49,100
14880,note_on,,12,0,2,,,,,,,1,,,68,100
14910,control_change,,30,0,2,,,,,7,102,1,,,,
14967,control_change,,57,0,2,,,,,7,103,1,,,,
15024,control_change,,57,0,2,,,,,7,104,1,,,,
15137,control_change,,113,0,2,,,,,7,105,1,,,,
15194,control_change,,57,0,2,,,,,7,106,1,,,,
15251,control_change,,57,0,2,,,,,7,107,1,,,,
15336,note_on,,456,0,1,,,,,,,0,,,61,0
15336,note_on,,85,0,2,,,,,,,1,,,68,0
15360,note_on,,0,0,1,,,,,,,0,,,59,100
15360,note_on,,0,0,1,,,,,,,0,,,53,100
15360,note_on,,0,0,1,,,,,,,0,,,56,100
15360,note_on,,24,0,2,,,,,,,1,,,71,100
15360,note_on,,24,0,1,,,,,,,0,,,61,100
15364,control_change,,4,0,2,,,,,7,108,1,,,,
15421,control_change,,57,0,2,,,,,7,109,1,,,,
15478,control_change,,57,0,2,,,,,7,110,1,,,,
15591,control_change,,113,0,2,,,,,7,111,1,,,,
15648,control_change,,57,0,2,,,,,7,112,1,,,,
15704,control_change,,56,0,2,,,,,7,113,1,,,,
15816,note_on,,112,0,2,,,,,,,1,,,71,0
15816,note_on,,0,0,1,,,,,,,0,,,49,0
15816,note_on,,0,0,1,,,,,,,0,,,56,0
15816,note_on,,0,0,1,,,,,,,0,,,59,0
15816,note_on,,456,0,1,,,,,,,0,,,53,0
15840,note_on,,24,0,2,,,,,,,1,,,75,100
15840,note_on,,24,0,1,,,,,,,0,,,42,100
15897,control_change,,57,0,2,,,,,7,112,1,,,,
15953,control_change,,56,0,2,,,,,7,111,1,,,,
16067,control_change,,114,0,2,,,,,7,110,1,,,,
16123,control_change,,56,0,2,,,,,7,109,1,,,,
16180,control_change,,57,0,2,,,,,7,108,1,,,,
16294,control_change,,114,0,2,,,,,7,107,1,,,,
16296,note_on,,456,0,1,,,,,,,0,,,42,0
16320,note_on,,24,0,1,,,,,,,0,,,49,100
16350,control_change,,56,0,2,,,,,7,106,1,,,,
16407,control_change,,57,0,2,,,,,7,105,1,,,,
16464,control_change,,57,0,2,,,,,7,104,1,,,,
16577,control_change,,113,0,2,,,,,7,103,1,,,,
16634,control_change,,57,0,2,,,,,7,102,1,,,,
16691,control_change,,57,0,2,,,,,7,101,1,,,,
16776,note_on,,85,0,2,,,,,,,1,,,75,0
16776,note_on,,456,0,1,,,,,,,0,,,61,0
16800,note_on,,24,0,2,,,,,,,1,,,73,100
16800,note_on,,0,0,1,,,,,,,0,,,58,100
16800,note_on,,24,0,1,,,,,,,0,,,54,100
16800,note_on,,0,0,1,,,,,,,0,,,61,100
16804,control_change,,4,0,2,,,,,7,100,1,,,,
16861,control_change,,57,0,2,,,,,7,99,1,,,,
16918,control_change,,57,0,2,,,,,7,98,1,,,,
17031,control_change,,113,0,2,,,,,7,97,1,,,,
17088,control_change,,57,0,2,,,,,7,96,1,,,,
17144,control_change,,56,0,2,,,,,7,95,1,,,,
17256,note_on,,0,0,1,,,,,,,0,,,54,0
17256,note_on,,0,0,1,,,,,,,0,,,58,0
17256,note_on,,112,0,2,,,,,,,1,,,73,0
17256,note_on,,456,0,1,,,,,,,0,,,49,0
17280,note_on,,24,0,1,,,,,,,0,,,43,100
17280,note_on,,24,0,2,,,,,,,1,,,70,100
17736,note_on,,456,0,1,,,,,,,0,,,43,0
17736,note_on,,456,0,2,,,,,,,1,,,70,0
17760,note_on,,24,0,1,,,,,,,0,,,49,100
17760,note_on,,24,0,2,,,,,,,1,,,69,100
18216,note_on,,456,0,1,,,,,,,0,,,61,0
18216,note_on,,456,0,2,,,,,,,1,,,69,0
18240,note_on,,24,0,2,,,,,,,1,,,70,100
18240,note_on,,24,0,1,,,,,,,0,,,52,100
18240,note_on,,0,0,1,,,,,,,0,,,61,100
18240,note_on,,0,0,1,,,,,,,0,,,58,100
18696,note_on,,0,0,1,,,,,,,0,,,52,0
18696,note_on,,456,0,1,,,,,,,0,,,58,0
18696,note_on,,456,0,2,,,,,,,1,,,70,0
18696,note_on,,0,0,1,,,,,,,0,,,49,0
18720,note_on,,24,0,1,,,,,,,0,,,44,100
18720,note_on,,24,0,2,,,,,,,1,,,73,100
19176,note_on,,456,0,1,,,,,,,0,,,44,0
19200,note_on,,24,0,1,,,,,,,0,,,49,100
19656,note_on,,936,0,2,,,,,,,1,,,73,0
19656,note_on,,456,0,1,,,,,,,0,,,61,0
19680,note_on,,24,0,1,,,,,,,0,,,53,100
19680,note_on,,0,0,1,,,,,,,0,,,59,100
19680,note_on,,0,0,1,,,,,,,0,,,61,100
19680,note_on,,24,0,2,,,,,,,1,,,71,100
19908,note_on,,228,0,2,,,,,,,1,,,71,0
19920,note_on,,12,0,2,,,,,,,1,,,70,100
20136,note_on,,456,0,1,,,,,,,0,,,59,0
20136,note_on,,0,0,1,,,,,,,0,,,53,0
20136,note_on,,0,0,1,,,,,,,0,,,49,0
20148,note_on,,228,0,2,,,,,,,1,,,70,0
20160,note_on,,24,0,1,,,,,,,0,,,37,100
20160,note_on,,12,0,2,,,,,,,1,,,70,100
20387,control_change,,227,0,1,,,,,7,87,0,,,,
20513,control_change,,353,0,2,,,,,7,94,1,,,,
20616,note_on,,229,0,1,,,,,,,0,,,37,0
20640,note_on,,24,0,1,,,,,,,0,,,49,100
20683,control_change,,170,0,2,,,,,7,93,1,,,,
20797,control_change,,114,0,2,,,,,7,92,1,,,,
20841,control_change,,201,0,1,,,,,7,86,0,,,,
20868,note_on,,71,0,2,,,,,,,1,,,70,0
20880,note_on,,12,0,2,,,,,,,1,,,68,100
20967,control_change,,87,0,2,,,,,7,91,1,,,,
21096,note_on,,255,0,1,,,,,,,0,,,61,0
21108,note_on,,141,0,2,,,,,,,1,,,68,0
21120,note_on,,12,0,2,,,,,,,1,,,70,100
21120,note_on,,0,0,1,,,,,,,0,,,61,100
21120,note_on,,0,0,1,,,,,,,0,,,59,100
21120,note_on,,24,0,1,,,,,,,0,,,65,100
21137,control_change,,17,0,2,,,,,7,90,1,,,,
21251,control_change,,114,0,2,,,,,7,89,1,,,,
21294,control_change,,174,0,1,,,,,7,85,0,,,,
21348,note_on,,97,0,2,,,,,,,1,,,70,0
21360,note_on,,12,0,2,,,,,,,1,,,68,100
21421,control_change,,61,0,2,,,,,7,88,1,,,,
21576,note_on,,0,0,1,,,,,,,0,,,49,0
21576,note_on,,0,0,1,,,,,,,0,,,65,0
21576,note_on,,282,0,1,,,,,,,0,,,59,0
21588,note_on,,167,0,2,,,,,,,1,,,68,0
21600,note_on,,12,0,2,,,,,,,1,,,66,100
21600,note_on,,24,0,1,,,,,,,0,,,42,100
22056,note_on,,456,0,1,,,,,,,0,,,42,0
22080,note_on,,24,0,1,,,,,,,0,,,49,100
22536,note_on,,936,0,2,,,,,,,1,,,66,0
22536,note_on,,456,0,1,,,,,,,0,,,61,0
22560,note_on,,24,0,2,,,,,,,1,,,61,100
22560,note_on,,0,0,1,,,,,,,0,,,61,100
22560,note_on,,24,0,1,,,,,,,0,,,58,100
22560,note_on,,0,0,1,,,,,,,0,,,66,100
22617,control_change,,57,0,2,,,,,7,89,1,,,,
22673,control_change,,56,0,2,,,,,7,90,1,,,,
22730,control_change,,57,0,2,,,,,7,91,1,,,,
22787,control_change,,57,0,2,,,,,7,92,1,,,,
22843,control_change,,56,0,2,,,,,7,94,1,,,,
22900,control_change,,57,0,2,,,,,7,95,1,,,,
23016,note_on,,116,0,2,,,,,,,1,,,61,0
23016,note_on,,0,0,1,,,,,,,0,,,49,0
23016,note_on,,0,0,1,,,,,,,0,,,58,0
23016,note_on,,456,0,1,,,,,,,0,,,66,0
23040,note_on,,24,0,2,,,,,,,1,,,70,100
23040,note_on,,24,0,1,,,,,,,0,,,42,100
23439,note_on,,399,0,2,,,,,,,1,,,70,0
23460,note_on,,21,0,2,,,,,,,1,,,73,100
23496,note_on,,456,0,1,,,,,,,0,,,42,0
23517,note_on,,57,0,2,,,,,,,1,,,73,0
23520,note_on,,3,0,2,,,,,,,1,,,71,100
23520,note_on,,24,0,1,,,,,,,0,,,49,100
23976,note_on,,456,0,2,,,,,,,1,,,71,0
23976,note_on,,456,0,1,,,,,,,0,,,61,0
24000,note_on,,24,0,2,,,,,,,1,,,70,100
24000,note_on,,24,0,1,,,,,,,0,,,54,100
24000,note_on,,0,0,1,,,,,,,0,,,58,100
24000,note_on,,0,0,1,,,,,,,0,,,61,100
24456,note_on,,456,0,1,,,,,,,0,,,49,0
24456,note_on,,0,0,1,,,,,,,0,,,58,0
24456,note_on,,0,0,1,,,,,,,0,,,54,0
24456,note_on,,456,0,2,,,,,,,1,,,70,0
24480,note_on,,24,0,1,,,,,,,0,,,42,100
24480,note_on,,24,0,2,,,,,,,1,,,68,100
24936,note_on,,456,0,1,,,,,,,0,,,42,0
24960,note_on,,24,0,1,,,,,,,0,,,49,100
25416,note_on,,936,0,2,,,,,,,1,,,68,0
25416,note_on,,456,0,1,,,,,,,0,,,61,0
25440,note_on,,0,0,1,,,,,,,0,,,59,100
25440,note_on,,0,0,1,,,,,,,0,,,53,100
25440,note_on,,0,0,1,,,,,,,0,,,61,100
25440,note_on,,24,0,1,,,,,,,0,,,56,100
25440,note_on,,24,0,2,,,,,,,1,,,61,100
25896,note_on,,0,0,1,,,,,,,0,,,56,0
25896,note_on,,456,0,2,,,,,,,1,,,61,0
25896,note_on,,456,0,1,,,,,,,0,,,53,0
25896,note_on,,0,0,1,,,,,,,0,,,59,0
25896,note_on,,0,0,1,,,,,,,0,,,49,0
25920,note_on,,24,0,1,,,,,,,0,,,42,100
25920,note_on,,24,0,2,,,,,,,1,,,61,100
25977,control_change,,57,0,2,,,,,7,96,1,,,,
26033,control_change,,56,0,2,,,,,7,97,1,,,,
26090,control_change,,57,0,2,,,,,7,98,1,,,,
26203,control_change,,113,0,2,,,,,7,99,1,,,,
26260,control_change,,57,0,2,,,,,7,100,1,,,,
26317,control_change,,57,0,2,,,,,7,101,1,,,,
26374,control_change,,57,0,2,,,,,7,102,1,,,,
26376,note_on,,456,0,1,,,,,,,0,,,42,0
26400,note_on,,24,0,1,,,,,,,0,,,49,100
26430,control_change,,56,0,2,,,,,7,103,1,,,,
26487,control_change,,57,0,2,,,,,7,104,1,,,,
26601,control_change,,114,0,2,,,,,7,105,1,,,,
26628,note_on,,27,0,2,,,,,,,1,,,61,0
26640,note_on,,12,0,2,,,,,,,1,,,65,100
26657,control_change,,17,0,2,,,,,7,106,1,,,,
26714,control_change,,57,0,2,,,,,7,107,1,,,,
26771,control_change,,57,0,2,,,,,7,108,1,,,,
26827,control_change,,56,0,2,,,,,7,109,1,,,,
26856,note_on,,456,0,1,,,,,,,0,,,61,0
26868,note_on,,41,0,2,,,,,,,1,,,65,0
26880,note_on,,12,0,2,,,,,,,1,,,68,100
26880,note_on,,0,0,1,,,,,,,0,,,59,100
26880,note_on,,0,0,1,,,,,,,0,,,61,100
26880,note_on,,0,0,1,,,,,,,0,,,56,100
26880,note_on,,24,0,1,,,,,,,0,,,53,100
26884,control_change,,4,0,2,,,,,7,110,1,,,,
26998,control_change,,114,0,2,,,,,7,111,1,,,,
27054,control_change,,56,0,2,,,,,7,112,1,,,,
27108,note_on,,54,0,2,,,,,,,1,,,68,0
27111,control_change,,3,0,2,,,,,7,113,1,,,,
27120,note_on,,9,0,2,,,,,,,1,,,71,100
27168,control_change,,48,0,2,,,,,7,114,1,,,,
27224,control_change,,56,0,2,,,,,7,115,1,,,,
27336,note_on,,456,0,1,,,,,,,0,,,59,0
27336,note_on,,0,0,1,,,,,,,0,,,56,0
27336,note_on,,0,0,1,,,,,,,0,,,53,0
27336,note_on,,0,0,1,,,,,,,0,,,49,0
27348,note_on,,124,0,2,,,,,,,1,,,71,0
27360,note_on,,12,0,2,,,,,,,1,,,75,100
27360,note_on,,24,0,1,,,,,,,0,,,42,100
27417,control_change,,57,0,2,,,,,7,114,1,,,,
27530,control_change,,113,0,2,,,,,7,113,1,,,,
27587,control_change,,57,0,2,,,,,7,112,1,,,,
27643,control_change,,56,0,2,,,,,7,111,1,,,,
27757,control_change,,114,0,2,,,,,7,110,1,,,,
27814,control_change,,57,0,2,,,,,7,109,1,,,,
27816,note_on,,456,0,1,,,,,,,0,,,42,0
27840,note_on,,24,0,1,,,,,,,0,,,49,100
27870,control_change,,56,0,2,,,,,7,108,1,,,,
27984,control_change,,114,0,2,,,,,7,107,1,,,,
28041,control_change,,57,0,2,,,,,7,106,1,,,,
28154,control_change,,113,0,2,,,,,7,105,1,,,,
28211,control_change,,57,0,2,,,,,7,104,1,,,,
28267,control_change,,56,0,2,,,,,7,103,1,,,,
28296,note_on,,29,0,2,,,,,,,1,,,75,0
28296,note_on,,456,0,1,,,,,,,0,,,61,0
28320,note_on,,24,0,1,,,,,,,0,,,54,100
28320,note_on,,0,0,1,,,,,,,0,,,58,100
28320,note_on,,0,0,1,,,,,,,0,,,61,100
28320,note_on,,24,0,2,,,,,,,1,,,73,100
28381,control_change,,61,0,2,,,,,7,102,1,,,,
28438,control_change,,57,0,2,,,,,7,101,1,,,,
28494,control_change,,56,0,2,,,,,7,100,1,,,,
28608,control_change,,114,0,2,,,,,7,99,1,,,,
28664,control_change,,56,0,2,,,,,7,98,1,,,,
28776,note_on,,456,0,1,,,,,,,0,,,58,0
