tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
2990,note_on,,3,0,1,,,,,,,,,0,,,63,77
2998,set_tempo,,118,1,0,,,,,,434782,,,,,,,
3120,set_tempo,,122,1,0,,,,,,458015,,,,,,,
3126,note_on,,136,0,1,,,,,,,,,0,,,81,0
3128,note_on,,2,0,1,,,,,,,,,0,,,79,85
3134,note_on,,6,0,1,,,,,,,,,0,,,64,76
3136,note_on,,0,0,1,,,,,,,,,0,,,54,0
3136,note_on,,2,0,1,,,,,,,,,0,,,55,75
3139,note_on,,3,0,1,,,,,,,,,0,,,63,0
3151,control_change,,12,0,1,,,,,,,,,0,64,0,,
3187,note_on,,36,0,1,,,,,,,,,0,,,79,0
3192,note_on,,5,0,1,,,,,,,,,0,,,48,0
3193,note_on,,1,0,1,,,,,,,,,0,,,64,0
3195,note_on,,2,0,1,,,,,,,,,0,,,55,0
3240,control_change,,45,0,1,,,,,,,,,0,7,126,,
3242,set_tempo,,122,1,0,,,,,,377358,,,,,,,
3248,note_on,,8,0,1,,,,,,,,,0,,,76,101
3253,note_on,,0,0,1,,,,,,,,,0,,,67,92
3253,note_on,,5,0,1,,,,,,,,,0,,,48,91
3264,control_change,,11,0,1,,,,,,,,,0,64,127,,
3363,note_on,,99,0,1,,,,,,,,,0,,,55,98
3365,note_on,,2,0,1,,,,,,,,,0,,,64,104
3372,note_on,,7,0,1,,,,,,,,,0,,,55,0
3372,note_on,,0,0,1,,,,,,,,,0,,,67,0
3374,note_on,,2,0,1,,,,,,,,,0,,,64,0
3397,note_on,,23,0,1,,,,,,,,,0,,,76,0
3409,note_on,,12,0,1,,,,,,,,,0,,,66,113
3412,note_on,,3,0,1,,,,,,,,,0,,,75,101
3466,note_on,,54,0,1,,,,,,,,,0,,,77,113
3466,note_on,,0,0,1,,,,,,,,,0,,,69,101
3468,note_on,,2,0,1,,,,,,,,,0,,,66,0
3471,note_on,,3,0,1,,,,,,,,,0,,,75,0
3473,note_on,,0,0,1,,,,,,,,,0,,,64,106
3473,note_on,,2,0,1,,,,,,,,,0,,,55,105
3480,note_on,,7,0,1,,,,,,,,,0,,,64,0
3483,note_on,,3,0,1,,,,,,,,,0,,,55,0
3492,note_on,,9,0,1,,,,,,,,,0,,,48,0
3525,note_on,,0,0,1,,,,,,,,,0,,,77,0
3525,note_on,,33,0,1,,,,,,,,,0,,,67,113
3525,note_on,,0,0,1,,,,,,,,,0,,,69,0
3527,note_on,,2,0,1,,,,,,,,,0,,,76,99
3584,note_on,,57,0,1,,,,,,,,,0,,,67,0
3586,note_on,,2,0,1,,,,,,,,,0,,,76,0
3587,note_on,,1,0,1,,,,,,,,,0,,,74,105
3588,note_on,,1,0,1,,,,,,,,,0,,,66,100
3591,note_on,,3,0,1,,,,,,,,,0,,,48,104
3608,note_on,,17,0,1,,,,,,,,,0,,,76,99
3611,control_change,,3,0,1,,,,,,,,,0,64,0,,
3616,note_on,,5,0,1,,,,,,,,,0,,,74,0
3624,control_change,,8,0,1,,,,,,,,,0,64,127,,
3630,note_on,,6,0,1,,,,,,,,,0,,,74,97
3637,note_on,,7,0,1,,,,,,,,,0,,,76,0
3640,note_on,,3,0,1,,,,,,,,,0,,,73,107
3640,note_on,,0,0,1,,,,,,,,,0,,,64,112
3647,note_on,,7,0,1,,,,,,,,,0,,,66,0
3659,note_on,,12,0,1,,,,,,,,,0,,,74,0
3695,note_on,,36,0,1,,,,,,,,,0,,,73,0
3699,note_on,,4,0,1,,,,,,,,,0,,,64,0
3708,note_on,,9,0,1,,,,,,,,,0,,,76,103
3709,note_on,,1,0,1,,,,,,,,,0,,,57,81
3709,note_on,,0,0,1,,,,,,,,,0,,,54,83
3710,note_on,,1,0,1,,,,,,,,,0,,,62,75
3714,note_on,,4,0,1,,,,,,,,,0,,,67,82
3720,note_on,,6,0,1,,,,,,,,,0,,,54,0
3720,note_on,,0,0,1,,,,,,,,,0,,,57,0
3723,note_on,,3,0,1,,,,,,,,,0,,,62,0
3736,control_change,,13,0,1,,,,,,,,,0,64,0,,
3803,note_on,,67,0,1,,,,,,,,,0,,,67,0
3831,note_on,,28,0,1,,,,,,,,,0,,,74,98
3831,note_on,,0,0,1,,,,,,,,,0,,,66,76
3835,note_on,,4,0,1,,,,,,,,,0,,,76,0
3838,note_on,,3,0,1,,,,,,,,,0,,,54,83
3838,note_on,,0,0,1,,,,,,,,,0,,,62,72
3842,note_on,,4,0,1,,,,,,,,,0,,,57,76
3857,note_on,,15,0,1,,,,,,,,,0,,,57,0
3857,note_on,,0,0,1,,,,,,,,,0,,,62,0
3860,note_on,,3,0,1,,,,,,,,,0,,,48,0
3866,note_on,,6,0,1,,,,,,,,,0,,,54,0
3890,note_on,,24,0,1,,,,,,,,,0,,,74,0
3890,note_on,,0,0,1,,,,,,,,,0,,,66,0
3959,note_on,,0,0,1,,,,,,,,,0,,,48,79
3959,note_on,,69,0,1,,,,,,,,,0,,,74,100
3959,note_on,,0,0,1,,,,,,,,,0,,,65,98
3973,control_change,,14,0,1,,,,,,,,,0,64,127,,
4076,note_on,,0,0,1,,,,,,,,,0,,,53,100
4076,note_on,,0,0,1,,,,,,,,,0,,,56,89
4076,note_on,,103,0,1,,,,,,,,,0,,,62,92
4076,note_on,,0,0,1,,,,,,,,,0,,,59,85
4091,note_on,,15,0,1,,,,,,,,,0,,,59,0
4091,note_on,,0,0,1,,,,,,,,,0,,,62,0
4092,note_on,,1,0,1,,,,,,,,,0,,,56,0
4105,note_on,,13,0,1,,,,,,,,,0,,,53,0
4108,note_on,,3,0,1,,,,,,,,,0,,,74,0
4108,note_on,,0,0,1,,,,,,,,,0,,,65,0
4130,note_on,,22,0,1,,,,,,,,,0,,,64,112
4130,note_on,,0,0,1,,,,,,,,,0,,,73,103
4189,note_on,,59,0,1,,,,,,,,,0,,,73,0
4189,note_on,,0,0,1,,,,,,,,,0,,,64,0
4190,note_on,,1,0,1,,,,,,,,,0,,,76,106
4193,note_on,,3,0,1,,,,,,,,,0,,,62,95
4193,note_on,,0,0,1,,,,,,,,,0,,,67,83
4194,note_on,,1,0,1,,,,,,,,,0,,,53,92
4194,note_on,,0,0,1,,,,,,,,,0,,,56,92
4195,note_on,,1,0,1,,,,,,,,,0,,,59,89
4208,note_on,,13,0,1,,,,,,,,,0,,,59,0
4213,note_on,,5,0,1,,,,,,,,,0,,,62,0
4218,note_on,,0,0,1,,,,,,,,,0,,,56,0
4218,note_on,,5,0,1,,,,,,,,,0,,,53,0
4228,note_on,,10,0,1,,,,,,,,,0,,,48,0
4244,note_on,,16,0,1,,,,,,,,,0,,,74,116
4244,note_on,,0,0,1,,,,,,,,,0,,,65,108
4249,note_on,,5,0,1,,,,,,,,,0,,,76,0
4252,note_on,,3,0,1,,,,,,,,,0,,,67,0
4303,note_on,,51,0,1,,,,,,,,,0,,,74,0
4303,note_on,,0,0,1,,,,,,,,,0,,,65,0
4308,note_on,,5,0,1,,,,,,,,,0,,,48,102
4312,note_on,,4,0,1,,,,,,,,,0,,,64,104
4312,note_on,,0,0,1,,,,,,,,,0,,,72,105
4321,control_change,,9,0,1,,,,,,,,,0,64,0,,
4332,note_on,,11,0,1,,,,,,,,,0,,,74,96
4339,control_change,,7,0,1,,,,,,,,,0,64,127,,
4341,note_on,,2,0,1,,,,,,,,,0,,,72,0
4350,note_on,,9,0,1,,,,,,,,,0,,,72,94
4361,note_on,,11,0,1,,,,,,,,,0,,,74,0
4367,note_on,,6,0,1,,,,,,,,,0,,,71,110
4368,note_on,,1,0,1,,,,,,,,,0,,,63,115
4371,note_on,,3,0,1,,,,,,,,,0,,,64,0
4379,note_on,,8,0,1,,,,,,,,,0,,,72,0
4426,note_on,,47,0,1,,,,,,,,,0,,,71,0
4427,note_on,,1,0,1,,,,,,,,,0,,,63,0
4429,note_on,,2,0,1,,,,,,,,,0,,,74,112
4431,note_on,,2,0,1,,,,,,,,,0,,,65,109
4435,note_on,,4,0,1,,,,,,,,,0,,,55,88
4437,note_on,,2,0,1,,,,,,,,,0,,,60,88
4437,note_on,,0,0,1,,,,,,,,,0,,,52,86
4445,note_on,,0,0,1,,,,,,,,,0,,,55,0
4445,note_on,,8,0,1,,,,,,,,,0,,,60,0
4447,note_on,,2,0,1,,,,,,,,,0,,,52,0
4452,control_change,,5,0,1,,,,,,,,,0,64,0,,
4550,note_on,,98,0,1,,,,,,,,,0,,,72,99
4550,note_on,,0,0,1,,,,,,,,,0,,,65,0
4552,note_on,,2,0,1,,,,,,,,,0,,,64,80
4555,note_on,,3,0,1,,,,,,,,,0,,,60,78
4556,note_on,,1,0,1,,,,,,,,,0,,,74,0
4557,note_on,,1,0,1,,,,,,,,,0,,,52,78
4560,note_on,,3,0,1,,,,,,,,,0,,,55,70
4569,note_on,,9,0,1,,,,,,,,,0,,,60,0
4577,note_on,,8,0,1,,,,,,,,,0,,,48,0
4578,note_on,,1,0,1,,,,,,,,,0,,,55,0
4591,note_on,,13,0,1,,,,,,,,,0,,,52,0
4609,note_on,,18,0,1,,,,,,,,,0,,,72,0
4611,note_on,,2,0,1,,,,,,,,,0,,,64,0
4677,note_on,,66,0,1,,,,,,,,,0,,,69,92
4677,note_on,,0,0,1,,,,,,,,,0,,,65,76
4679,note_on,,2,0,1,,,,,,,,,0,,,41,96
4685,control_change,,6,0,1,,,,,,,,,0,64,127,,
4694,note_on,,9,0,1,,,,,,,,,0,,,71,97
4706,note_on,,12,0,1,,,,,,,,,0,,,69,0
4720,note_on,,14,0,1,,,,,,,,,0,,,69,101
4723,note_on,,3,0,1,,,,,,,,,0,,,71,0
4768,note_on,,45,0,1,,,,,,,,,0,,,41,0
4782,note_on,,14,0,1,,,,,,,,,0,,,65,0
4790,note_on,,8,0,1,,,,,,,,,0,,,57,96
4793,note_on,,3,0,1,,,,,,,,,0,,,60,95
4795,note_on,,2,0,1,,,,,,,,,0,,,53,101
4839,note_on,,44,0,1,,,,,,,,,0,,,69,0
4843,note_on,,0,0,1,,,,,,,,,0,,,64,102
4843,note_on,,4,0,1,,,,,,,,,0,,,68,105
4900,note_on,,57,0,1,,,,,,,,,0,,,60,0
4901,note_on,,0,0,1,,,,,,,,,0,,,67,105
4901,note_on,,1,0,1,,,,,,,,,0,,,71,106
4902,note_on,,0,0,1,,,,,,,,,0,,,64,0
4902,note_on,,1,0,1,,,,,,,,,0,,,68,0
4905,note_on,,3,0,1,,,,,,,,,0,,,53,0
4908,note_on,,3,0,1,,,,,,,,,0,,,57,0
4943,control_change,,35,0,1,,,,,,,,,0,64,0,,
4953,note_on,,10,0,1,,,,,,,,,0,,,69,113
4953,note_on,,0,0,1,,,,,,,,,0,,,65,105
4960,note_on,,0,0,1,,,,,,,,,0,,,71,0
4960,note_on,,7,0,1,,,,,,,,,0,,,67,0
5012,note_on,,52,0,1,,,,,,,,,0,,,65,0
5016,note_on,,4,0,1,,,,,,,,,0,,,43,107
5016,note_on,,0,0,1,,,,,,,,,0,,,69,0
5017,note_on,,1,0,1,,,,,,,,,0,,,67,109
5017,note_on,,0,0,1,,,,,,,,,0,,,64,111
5026,control_change,,9,0,1,,,,,,,,,0,64,127,,
5075,note_on,,49,0,1,,,,,,,,,0,,,43,0
5076,note_on,,1,0,1,,,,,,,,,0,,,64,0
5088,note_on,,12,0,1,,,,,,,,,0,,,67,0
5089,note_on,,1,0,1,,,,,,,,,0,,,72,115
5092,note_on,,3,0,1,,,,,,,,,0,,,64,103
5121,note_on,,29,0,1,,,,,,,,,0,,,64,0
5122,note_on,,1,0,1,,,,,,,,,0,,,72,0
5133,note_on,,11,0,1,,,,,,,,,0,,,67,106
5136,note_on,,0,0,1,,,,,,,,,0,,,52,100
5136,note_on,,0,0,1,,,,,,,,,0,,,60,92
5136,note_on,,3,0,1,,,,,,,,,0,,,76,115
5154,note_on,,0,0,1,,,,,,,,,0,,,52,0
5154,note_on,,18,0,1,,,,,,,,,0,,,60,0
5166,control_change,,12,0,1,,,,,,,,,0,64,0,,
5266,note_on,,0,0,1,,,,,,,,,0,,,52,97
5266,note_on,,100,0,1,,,,,,,,,0,,,60,90
5276,note_on,,10,0,1,,,,,,,,,0,,,60,0
5284,note_on,,8,0,1,,,,,,,,,0,,,67,0
5286,note_on,,2,0,1,,,,,,,,,0,,,52,0
5376,note_on,,90,0,1,,,,,,,,,0,,,76,0
5389,note_on,,13,0,1,,,,,,,,,0,,,43,111
5392,control_change,,3,0,1,,,,,,,,,0,64,127,,
5400,set_tempo,,2158,1,0,,,,,,387096,,,,,,,
5435,note_on,,43,0,1,,,,,,,,,0,,,74,105
5436,note_on,,1,0,1,,,,,,,,,0,,,65,93
5445,note_on,,9,0,1,,,,,,,,,0,,,74,0
5448,note_on,,3,0,1,,,,,,,,,0,,,43,0
5460,note_on,,12,0,1,,,,,,,,,0,,,76,91
5470,note_on,,10,0,1,,,,,,,,,0,,,76,0
5475,note_on,,5,0,1,,,,,,,,,0,,,74,102
5495,note_on,,20,0,1,,,,,,,,,0,,,65,0
5501,note_on,,6,0,1,,,,,,,,,0,,,73,122
5502,note_on,,1,0,1,,,,,,,,,0,,,50,84
5502,note_on,,0,0,1,,,,,,,,,0,,,55,89
5502,note_on,,0,0,1,,,,,,,,,0,,,59,90
5507,note_on,,5,0,1,,,,,,,,,0,,,64,112
5508,note_on,,1,0,1,,,,,,,,,0,,,74,0
5511,note_on,,0,0,1,,,,,,,,,0,,,55,0
5511,note_on,,0,0,1,,,,,,,,,0,,,50,0
5511,note_on,,3,0,1,,,,,,,,,0,,,59,0
5558,note_on,,47,0,1,,,,,,,,,0,,,74,121
5563,note_on,,5,0,1,,,,,,,,,0,,,65,88
5566,note_on,,0,0,1,,,,,,,,,0,,,64,0
5566,note_on,,3,0,1,,,,,,,,,0,,,73,0
5617,note_on,,51,0,1,,,,,,,,,0,,,74,0
5622,note_on,,5,0,1,,,,,,,,,0,,,65,0
5632,note_on,,10,0,1,,,,,,,,,0,,,50,96
5633,note_on,,1,0,1,,,,,,,,,0,,,77,103
5633,note_on,,0,0,1,,,,,,,,,0,,,69,103
5635,note_on,,2,0,1,,,,,,,,,0,,,59,84
5637,note_on,,2,0,1,,,,,,,,,0,,,55,79
5663,note_on,,26,0,1,,,,,,,,,0,,,59,0
5670,control_change,,7,0,1,,,,,,,,,0,64,0,,
5670,note_on,,0,0,1,,,,,,,,,0,,,55,0
5671,note_on,,1,0,1,,,,,,,,,0,,,50,0
5692,note_on,,21,0,1,,,,,,,,,0,,,69,0
5692,note_on,,0,0,1,,,,,,,,,0,,,77,0
5723,note_on,,31,0,1,,,,,,,,,0,,,76,95
5726,note_on,,3,0,1,,,,,,,,,0,,,67,79
5755,note_on,,29,0,1,,,,,,,,,0,,,67,0
5760,set_tempo,,360,1,0,,,,,,410958,,,,,,,
5760,note_on,,5,0,1,,,,,,,,,0,,,76,0
5781,note_on,,0,0,1,,,,,,,,,0,,,48,85
5781,note_on,,0,0,1,,,,,,,,,0,,,65,99
5781,note_on,,21,0,1,,,,,,,,,0,,,74,103
5781,note_on,,0,0,1,,,,,,,,,0,,,36,92
5792,control_change,,11,0,1,,,,,,,,,0,64,127,,
5865,note_on,,73,0,1,,,,,,,,,0,,,74,0
5870,note_on,,5,0,1,,,,,,,,,0,,,48,0
