tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
2226,note_on,,6,0,1,,,,,,,,,,0,,62,0
2232,note_on,,24,0,2,,,,,,,,,,0,,54,0
2232,note_on,,0,0,2,,,,,,,,,,0,,60,42
2232,note_on,,6,0,1,,,,,,,,,,0,,63,60
2232,set_tempo,952380,12,1,0,,,,,,,,,,,,,
2235,note_on,,3,0,1,,,,,,,,,,0,,63,0
2241,set_tempo,1250000,9,1,0,,,,,,,,,,,,,
2241,note_on,,6,0,1,,,,,,,,,,0,,62,58
2244,note_on,,3,0,1,,,,,,,,,,0,,62,0
2250,set_tempo,895522,9,1,0,,,,,,,,,,,,,
2250,note_on,,6,0,1,,,,,,,,,,0,,65,56
2254,control_change,,94,0,3,,,,,,,,64,0,0,,,
2256,note_on,,6,0,1,,,,,,,,,,0,,65,0
2256,note_on,,24,0,2,,,,,,,,,,0,,60,0
2256,note_on,,0,0,2,,,,,,,,,,0,,50,36
2259,note_on,,3,0,1,,,,,,,,,,0,,63,54
2259,set_tempo,845070,9,1,0,,,,,,,,,,,,,
2262,note_on,,3,0,1,,,,,,,,,,0,,63,0
2268,set_tempo,800000,9,1,0,,,,,,,,,,,,,
2268,note_on,,6,0,1,,,,,,,,,,0,,62,52
2271,note_on,,3,0,1,,,,,,,,,,0,,62,0
2277,note_on,,6,0,1,,,,,,,,,,0,,63,50
2277,set_tempo,821917,9,1,0,,,,,,,,,,,,,
2280,note_on,,3,0,1,,,,,,,,,,0,,63,0
2280,note_on,,0,0,2,,,,,,,,,,0,,54,28
2280,note_on,,24,0,2,,,,,,,,,,0,,50,0
2286,set_tempo,845070,9,1,0,,,,,,,,,,,,,
2286,note_on,,6,0,1,,,,,,,,,,0,,60,44
2290,note_on,,4,0,1,,,,,,,,,,0,,60,0
2295,note_on,,5,0,1,,,,,,,,,,0,,62,44
2295,set_tempo,1818181,9,1,0,,,,,,,,,,,,,
2300,note_on,,5,0,1,,,,,,,,,,0,,62,0
2304,note_on,,0,0,1,,,,,,,,,,0,,67,54
2304,set_tempo,895522,9,1,0,,,,,,,,,,,,,
2304,control_change,,50,0,3,,,,,,,,64,0,0,,,
2304,note_on,,4,0,1,,,,,,,,,,0,,69,0
2304,note_on,,0,0,1,,,,,,,,,,0,,59,40
2304,note_on,,24,0,2,,,,,,,,,,0,,54,0
2304,note_on,,0,0,2,,,,,,,,,,0,,43,34
2328,note_on,,24,0,2,,,,,,,,,,0,,43,0
2328,set_tempo,697674,24,1,0,,,,,,,,,,,,,
2328,note_on,,0,0,2,,,,,,,,,,0,,49,38
2352,set_tempo,659340,24,1,0,,,,,,,,,,,,,
2352,note_on,,24,0,2,,,,,,,,,,0,,49,0
2352,note_on,,0,0,2,,,,,,,,,,0,,51,40
2376,set_tempo,631578,24,1,0,,,,,,,,,,,,,
2376,note_on,,24,0,2,,,,,,,,,,0,,51,0
2376,note_on,,0,0,1,,,,,,,,,,0,,58,50
2376,note_on,,0,0,2,,,,,,,,,,0,,50,42
2376,note_on,,72,0,1,,,,,,,,,,0,,59,0
2400,note_on,,0,0,2,,,,,,,,,,0,,54,46
2400,note_on,,24,0,2,,,,,,,,,,0,,50,0
2400,set_tempo,606060,24,1,0,,,,,,,,,,,,,
2424,note_on,,24,0,2,,,,,,,,,,0,,54,0
2424,set_tempo,731707,24,1,0,,,,,,,,,,,,,
2424,note_on,,0,0,2,,,,,,,,,,0,,55,50
2446,note_on,,0,0,1,,,,,,,,,,0,,67,0
2446,note_on,,22,0,2,,,,,,,,,,0,,55,0
2446,note_on,,70,0,1,,,,,,,,,,0,,58,0
2448,control_change,,144,0,3,,,,,,,,64,127,0,,,
2448,set_tempo,697674,24,1,0,,,,,,,,,,,,,
2448,note_on,,2,0,1,,,,,,,,,,0,,68,74
2448,note_on,,2,0,2,,,,,,,,,,0,,41,50
2472,note_on,,24,0,2,,,,,,,,,,0,,41,0
2472,note_on,,0,0,2,,,,,,,,,,0,,50,54
2472,set_tempo,594059,24,1,0,,,,,,,,,,,,,
2496,set_tempo,645161,24,1,0,,,,,,,,,,,,,
2496,note_on,,24,0,2,,,,,,,,,,0,,50,0
2496,note_on,,0,0,2,,,,,,,,,,0,,56,57
2520,note_on,,72,0,1,,,,,,,,,,0,,68,0
2520,set_tempo,697674,24,1,0,,,,,,,,,,,,,
2520,note_on,,0,0,1,,,,,,,,,,0,,72,82
2520,note_on,,0,0,2,,,,,,,,,,0,,57,62
2520,note_on,,24,0,2,,,,,,,,,,0,,56,0
2522,control_change,,74,0,3,,,,,,,,64,0,0,,,
2544,note_on,,0,0,2,,,,,,,,,,0,,58,60
2544,set_tempo,769230,24,1,0,,,,,,,,,,,,,
2544,note_on,,24,0,2,,,,,,,,,,0,,57,0
2568,set_tempo,952380,24,1,0,,,,,,,,,,,,,
2568,note_on,,0,0,1,,,,,,,,,,0,,70,84
2568,control_change,,46,0,3,,,,,,,,64,127,0,,,
2568,note_on,,48,0,1,,,,,,,,,,0,,72,0
2568,note_on,,24,0,2,,,,,,,,,,0,,58,0
2568,note_on,,0,0,2,,,,,,,,,,0,,62,50
2568,note_on,,0,0,2,,,,,,,,,,0,,68,58
2590,note_on,,22,0,2,,,,,,,,,,0,,68,0
2590,note_on,,0,0,2,,,,,,,,,,0,,62,0
2592,note_on,,24,0,1,,,,,,,,,,0,,70,0
2592,note_on,,2,0,2,,,,,,,,,,0,,39,54
2592,control_change,,24,0,3,,,,,,,,64,127,0,,,
2592,note_on,,0,0,1,,,,,,,,,,0,,79,88
2592,set_tempo,731707,24,1,0,,,,,,,,,,,,,
2594,control_change,,2,0,3,,,,,,,,64,0,0,,,
2600,control_change,,6,0,3,,,,,,,,64,127,0,,,
2616,note_on,,24,0,2,,,,,,,,,,0,,39,0
2616,note_on,,0,0,2,,,,,,,,,,0,,46,52
2616,set_tempo,594059,24,1,0,,,,,,,,,,,,,
2640,note_on,,24,0,2,,,,,,,,,,0,,46,0
2640,note_on,,0,0,2,,,,,,,,,,0,,55,50
2640,note_on,,48,0,1,,,,,,,,,,0,,79,0
2640,set_tempo,666666,24,1,0,,,,,,,,,,,,,
2640,note_on,,0,0,1,,,,,,,,,,0,,80,86
2664,set_tempo,606060,24,1,0,,,,,,,,,,,,,
2664,note_on,,24,0,1,,,,,,,,,,0,,80,0
2664,note_on,,24,0,2,,,,,,,,,,0,,55,0
2664,note_on,,0,0,1,,,,,,,,,,0,,81,84
2664,note_on,,0,0,2,,,,,,,,,,0,,60,52
2682,note_on,,18,0,1,,,,,,,,,,0,,81,0
2682,set_tempo,594059,18,1,0,,,,,,,,,,,,,
2682,note_on,,0,0,1,,,,,,,,,,0,,82,86
2688,note_on,,24,0,2,,,,,,,,,,0,,60,0
2688,note_on,,0,0,2,,,,,,,,,,0,,58,50
2700,note_on,,18,0,1,,,,,,,,,,0,,82,0
2700,note_on,,0,0,1,,,,,,,,,,0,,86,80
2700,set_tempo,535714,18,1,0,,,,,,,,,,,,,
2712,note_on,,24,0,2,,,,,,,,,,0,,58,0
2712,note_on,,0,0,2,,,,,,,,,,0,,67,48
2718,set_tempo,697674,18,1,0,,,,,,,,,,,,,
2718,note_on,,0,0,1,,,,,,,,,,0,,84,78
2718,note_on,,18,0,1,,,,,,,,,,0,,86,0
2734,note_on,,22,0,2,,,,,,,,,,0,,67,0
2736,set_tempo,645161,18,1,0,,,,,,,,,,,,,
2736,note_on,,2,0,2,,,,,,,,,,0,,41,46
2736,note_on,,18,0,1,,,,,,,,,,0,,84,0
2736,note_on,,0,0,1,,,,,,,,,,0,,82,72
2738,control_change,,138,0,3,,,,,,,,64,0,0,,,
2744,control_change,,6,0,3,,,,,,,,64,127,0,,,
2760,note_on,,24,0,2,,,,,,,,,,0,,41,0
2760,note_on,,0,0,2,,,,,,,,,,0,,50,48
2760,set_tempo,618556,24,1,0,,,,,,,,,,,,,
2784,set_tempo,697674,24,1,0,,,,,,,,,,,,,
2784,note_on,,0,0,2,,,,,,,,,,0,,56,50
2784,note_on,,24,0,2,,,,,,,,,,0,,50,0
2784,note_on,,48,0,1,,,,,,,,,,0,,68,70
2808,note_on,,0,0,1,,,,,,,,,,0,,82,0
2808,note_on,,0,0,1,,,,,,,,,,0,,68,70
2808,set_tempo,618556,24,1,0,,,,,,,,,,,,,
2808,note_on,,0,0,1,,,,,,,,,,0,,74,70
2808,note_on,,0,0,2,,,,,,,,,,0,,60,52
2808,note_on,,24,0,2,,,,,,,,,,0,,56,0
2808,note_on,,24,0,1,,,,,,,,,,0,,68,0
2832,note_on,,24,0,2,,,,,,,,,,0,,60,0
2832,note_on,,0,0,2,,,,,,,,,,0,,58,50
2832,note_on,,0,0,1,,,,,,,,,,0,,67,66
2832,set_tempo,645161,24,1,0,,,,,,,,,,,,,
2832,note_on,,24,0,1,,,,,,,,,,0,,68,0
2834,control_change,,90,0,3,,,,,,,,64,0,0,,,
2854,note_on,,22,0,1,,,,,,,,,,0,,67,0
2856,set_tempo,697674,24,1,0,,,,,,,,,,,,,
2856,note_on,,24,0,2,,,,,,,,,,0,,58,0
2856,note_on,,0,0,2,,,,,,,,,,0,,68,46
2868,note_on,,14,0,1,,,,,,,,,,0,,65,64
2868,set_tempo,845070,12,1,0,,,,,,,,,,,,,
2878,note_on,,22,0,2,,,,,,,,,,0,,68,0
2880,note_on,,0,0,1,,,,,,,,,,0,,74,0
2880,note_on,,0,0,1,,,,,,,,,,0,,65,58
2880,note_on,,0,0,1,,,,,,,,,,0,,75,72
2880,control_change,,46,0,3,,,,,,,,64,127,0,,,
2880,note_on,,12,0,1,,,,,,,,,,0,,65,0
2880,note_on,,2,0,2,,,,,,,,,,0,,43,46
2882,control_change,,2,0,3,,,,,,,,64,0,0,,,
2888,control_change,,6,0,3,,,,,,,,64,127,0,,,
2904,note_on,,0,0,2,,,,,,,,,,0,,51,48
2904,note_on,,24,0,1,,,,,,,,,,0,,65,0
2904,note_on,,0,0,1,,,,,,,,,,0,,63,54
2904,set_tempo,645161,36,1,0,,,,,,,,,,,,,
2904,note_on,,24,0,2,,,,,,,,,,0,,43,0
2926,note_on,,22,0,1,,,,,,,,,,0,,63,0
2928,note_on,,0,0,2,,,,,,,,,,0,,55,50
2928,note_on,,24,0,2,,,,,,,,,,0,,51,0
2928,set_tempo,631578,24,1,0,,,,,,,,,,,,,
2952,note_on,,24,0,2,,,,,,,,,,0,,55,0
2952,note_on,,26,0,1,,,,,,,,,,0,,75,0
2952,note_on,,0,0,1,,,,,,,,,,0,,80,84
2952,note_on,,0,0,2,,,,,,,,,,0,,58,50
2952,set_tempo,659340,24,1,0,,,,,,,,,,,,,
2976,note_on,,24,0,2,,,,,,,,,,0,,58,0
2976,set_tempo,697674,24,1,0,,,,,,,,,,,,,
2976,note_on,,0,0,2,,,,,,,,,,0,,63,46
3000,set_tempo,845070,24,1,0,,,,,,,,,,,,,
3000,note_on,,0,0,2,,,,,,,,,,0,,67,38
3000,note_on,,24,0,2,,,,,,,,,,0,,63,0
3022,note_on,,22,0,2,,,,,,,,,,0,,67,0
3024,note_on,,0,0,1,,,,,,,,,,0,,79,56
3024,note_on,,72,0,1,,,,,,,,,,0,,80,0
3024,set_tempo,731707,24,1,0,,,,,,,,,,,,,
3024,note_on,,2,0,2,,,,,,,,,,0,,43,32
3026,control_change,,138,0,3,,,,,,,,64,0,0,,,
3032,control_change,,6,0,3,,,,,,,,64,127,0,,,
3048,set_tempo,697674,24,1,0,,,,,,,,,,,,,
3048,note_on,,24,0,2,,,,,,,,,,0,,43,0
3048,note_on,,0,0,2,,,,,,,,,,0,,50,34
3072,note_on,,0,0,2,,,,,,,,,,0,,53,34
3072,set_tempo,769230,24,1,0,,,,,,,,,,,,,
3072,note_on,,48,0,1,,,,,,,,,,0,,65,46
3072,note_on,,24,0,2,,,,,,,,,,0,,50,0
3096,set_tempo,697674,24,1,0,,,,,,,,,,,,,
3096,note_on,,0,0,2,,,,,,,,,,0,,56,34
3096,note_on,,0,0,1,,,,,,,,,,0,,71,54
3096,note_on,,0,0,1,,,,,,,,,,0,,79,0
3096,note_on,,24,0,1,,,,,,,,,,0,,65,0
3096,note_on,,24,0,2,,,,,,,,,,0,,53,0
3096,note_on,,0,0,1,,,,,,,,,,0,,65,44
3120,note_on,,0,0,1,,,,,,,,,,0,,63,46
3120,note_on,,24,0,1,,,,,,,,,,0,,65,0
3120,note_on,,24,0,2,,,,,,,,,,0,,56,0
3120,note_on,,0,0,2,,,,,,,,,,0,,55,32
3120,set_tempo,731707,24,1,0,,,,,,,,,,,,,
3122,control_change,,90,0,3,,,,,,,,64,0,0,,,
3142,note_on,,22,0,1,,,,,,,,,,0,,63,0
3144,note_on,,24,0,2,,,,,,,,,,0,,55,0
3144,set_tempo,895522,24,1,0,,,,,,,,,,,,,
3144,note_on,,0,0,2,,,,,,,,,,0,,65,26
3156,set_tempo,1250000,12,1,0,,,,,,,,,,,,,
3156,note_on,,14,0,1,,,,,,,,,,0,,62,42
3166,note_on,,22,0,2,,,,,,,,,,0,,65,0
3168,set_tempo,731707,12,1,0,,,,,,,,,,,,,
3168,control_change,,46,0,3,,,,,,,,64,127,0,,,
3168,note_on,,12,0,1,,,,,,,,,,0,,62,0
3168,note_on,,0,0,1,,,,,,,,,,0,,62,38
3168,note_on,,0,0,1,,,,,,,,,,0,,71,0
3168,note_on,,2,0,2,,,,,,,,,,0,,44,32
3168,note_on,,0,0,1,,,,,,,,,,0,,72,56
3192,note_on,,0,0,1,,,,,,,,,,0,,60,32
3192,set_tempo,666666,24,1,0,,,,,,,,,,,,,
3192,note_on,,24,0,2,,,,,,,,,,0,,44,0
3192,note_on,,0,0,2,,,,,,,,,,0,,51,34
3192,note_on,,24,0,1,,,,,,,,,,0,,62,0
3214,note_on,,22,0,1,,,,,,,,,,0,,60,0
3216,set_tempo,618556,24,1,0,,,,,,,,,,,,,
3216,note_on,,0,0,2,,,,,,,,,,0,,56,36
3216,note_on,,24,0,2,,,,,,,,,,0,,51,0
3240,note_on,,26,0,1,,,,,,,,,,0,,72,0
3240,note_on,,0,0,2,,,,,,,,,,0,,53,36
3240,note_on,,24,0,2,,,,,,,,,,0,,56,0
3240,note_on,,0,0,1,,,,,,,,,,0,,74,66
3242,control_change,,74,0,3,,,,,,,,64,0,0,,,
3248,control_change,,6,0,3,,,,,,,,64,127,0,,,
3264,note_on,,0,0,2,,,,,,,,,,0,,63,38
3264,set_tempo,645161,48,1,0,,,,,,,,,,,,,
3264,note_on,,24,0,2,,,,,,,,,,0,,53,0
3288,note_on,,0,0,2,,,,,,,,,,0,,72,38
3288,note_on,,24,0,2,,,,,,,,,,0,,63,0
3288,set_tempo,731707,24,1,0,,,,,,,,,,,,,
3310,note_on,,22,0,2,,,,,,,,,,0,,72,0
3312,note_on,,72,0,1,,,,,,,,,,0,,75,76
3312,note_on,,2,0,2,,,,,,,,,,0,,45,42
3312,set_tempo,800000,24,1,0,,,,,,,,,,,,,
3314,control_change,,66,0,3,,,,,,,,64,0,0,,,
3320,control_change,,6,0,3,,,,,,,,64,127,0,,,
3336,note_on,,0,0,2,,,,,,,,,,0,,53,46
3336,set_tempo,697674,24,1,0,,,,,,,,,,,,,
3336,note_on,,24,0,2,,,,,,,,,,0,,45,0
3360,control_change,,40,0,3,,,,,,,,64,0,0,,,
3360,note_on,,24,0,2,,,,,,,,,,0,,53,0
3360,note_on,,0,0,1,,,,,,,,,,0,,64,64
3360,note_on,,0,0,2,,,,,,,,,,0,,62,46
3360,set_tempo,845070,24,1,0,,,,,,,,,,,,,
3360,note_on,,48,0,1,,,,,,,,,,0,,74,0
3372,note_on,,0,0,1,,,,,,,,,,0,,65,62
3372,set_tempo,769230,12,1,0,,,,,,,,,,,,,
3372,note_on,,12,0,1,,,,,,,,,,0,,64,0
3384,note_on,,24,0,2,,,,,,,,,,0,,62,0
3384,note_on,,0,0,2,,,,,,,,,,0,,60,44
3384,note_on,,0,0,1,,,,,,,,,,0,,67,64
3384,note_on,,12,0,1,,,,,,,,,,0,,65,0
3384,note_on,,0,0,1,,,,,,,,,,0,,75,0
3396,set_tempo,1000000,24,1,0,,,,,,,,,,,,,
3396,note_on,,0,0,1,,,,,,,,,,0,,65,60
3396,note_on,,12,0,1,,,,,,,,,,0,,67,0
3408,control_change,,48,0,3,,,,,,,,64,127,0,,,
3408,set_tempo,952380,12,1,0,,,,,,,,,,,,,
3408,note_on,,0,0,1,,,,,,,,,,0,,72,76
3408,note_on,,24,0,2,,,,,,,,,,0,,60,0
3408,note_on,,12,0,1,,,,,,,,,,0,,65,0
3408,note_on,,0,0,2,,,,,,,,,,0,,63,46
3432,set_tempo,1250000,24,1,0,,,,,,,,,,,,,
3432,note_on,,24,0,1,,,,,,,,,,0,,79,82
3432,note_on,,0,0,2,,,,,,,,,,0,,75,42
3432,note_on,,24,0,2,,,,,,,,,,0,,63,0
3450,note_on,,18,0,1,,,,,,,,,,0,,77,72
3450,set_tempo,1463414,18,1,0,,,,,,,,,,,,,
3450,control_change,,42,0,3,,,,,,,,64,0,0,,,
3454,note_on,,22,0,2,,,,,,,,,,0,,75,0
3456,note_on,,2,0,2,,,,,,,,,,0,,46,40
3456,note_on,,6,0,1,,,,,,,,,,0,,74,64
3456,control_change,,6,0,3,,,,,,,,64,0,0,,,
3456,set_tempo,845070,6,1,0,,,,,,,,,,,,,
3462,note_on,,6,0,1,,,,,,,,,,0,,77,0
3468,note_on,,6,0,1,,,,,,,,,,0,,79,0
3480,control_change,,24,0,3,,,,,,,,64,127,0,,,
3480,note_on,,0,0,2,,,,,,,,,,0,,53,38
3480,note_on,,24,0,2,,,,,,,,,,0,,46,0
3480,set_tempo,800000,24,1,0,,,,,,,,,,,,,
3502,note_on,,34,0,1,,,,,,,,,,0,,72,0
3504,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
3504,note_on,,0,0,2,,,,,,,,,,0,,56,36
3504,note_on,,24,0,2,,,,,,,,,,0,,53,0
3504,note_on,,2,0,1,,,,,,,,,,0,,72,58
3528,set_tempo,869565,24,1,0,,,,,,,,,,,,,
3528,note_on,,0,0,2,,,,,,,,,,0,,63,34
3528,note_on,,24,0,2,,,,,,,,,,0,,56,0
3528,note_on,,24,0,1,,,,,,,,,,0,,72,0
3528,note_on,,0,0,1,,,,,,,,,,0,,72,50
3530,control_change,,50,0,3,,,,,,,,64,0,0,,,
3552,set_tempo,923076,24,1,0,,,,,,,,,,,,,
3552,note_on,,24,0,1,,,,,,,,,,0,,72,0
3552,note_on,,24,0,2,,,,,,,,,,0,,63,0
3552,note_on,,0,0,2,,,,,,,,,,0,,62,32
3552,note_on,,0,0,1,,,,,,,,,,0,,70,42
3574,note_on,,22,0,1,,,,,,,,,,0,,70,0
3576,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
3576,note_on,,24,0,2,,,,,,,,,,0,,62,0
3576,note_on,,0,0,2,,,,,,,,,,0,,65,26
3588,note_on,,14,0,1,,,,,,,,,,0,,68,44
3598,note_on,,22,0,2,,,,,,,,,,0,,65,0
3600,note_on,,0,0,1,,,,,,,,,,0,,74,0
3600,note_on,,2,0,2,,,,,,,,,,0,,39,32
3600,note_on,,12,0,1,,,,,,,,,,0,,68,0
3600,note_on,,0,0,1,,,,,,,,,,0,,68,44
3600,note_on,,0,0,1,,,,,,,,,,0,,75,52
3600,control_change,,70,0,3,,,,,,,,64,127,0,,,
3600,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
3624,set_tempo,800000,24,1,0,,,,,,,,,,,,,
3624,note_on,,0,0,2,,,,,,,,,,0,,46,34
3624,note_on,,24,0,2,,,,,,,,,,0,,39,0
3624,note_on,,0,0,1,,,,,,,,,,0,,67,36
3624,note_on,,24,0,1,,,,,,,,,,0,,68,0
3646,note_on,,22,0,1,,,,,,,,,,0,,67,0
3648,note_on,,0,0,2,,,,,,,,,,0,,51,36
3648,note_on,,24,0,2,,,,,,,,,,0,,46,0
3648,set_tempo,750000,24,1,0,,,,,,,,,,,,,
3672,note_on,,24,0,2,,,,,,,,,,0,,51,0
3672,set_tempo,731707,24,1,0,,,,,,,,,,,,,
3672,note_on,,0,0,2,,,,,,,,,,0,,55,38
3696,set_tempo,845070,24,1,0,,,,,,,,,,,,,
3696,note_on,,0,0,2,,,,,,,,,,0,,58,34
3696,note_on,,24,0,2,,,,,,,,,,0,,55,0
3718,note_on,,72,0,1,,,,,,,,,,0,,75,0
3720,note_on,,24,0,2,,,,,,,,,,0,,58,0
3720,note_on,,2,0,1,,,,,,,,,,0,,63,46
3720,set_tempo,1395348,24,1,0,,,,,,,,,,,,,
3744,note_on,,0,0,1,,,,,,,,,,0,,73,60
3744,note_on,,24,0,1,,,,,,,,,,0,,63,0
3744,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
3744,note_on,,24,0,2,,,,,,,,,,0,,43,32
3744,control_change,,144,0,3,,,,,,,,64,127,0,,,
3768,set_tempo,800000,24,1,0,,,,,,,,,,,,,
3768,note_on,,0,0,2,,,,,,,,,,0,,50,34
3768,note_on,,24,0,2,,,,,,,,,,0,,43,0
3786,control_change,,42,0,3,,,,,,,,64,0,0,,,
3792,set_tempo,714285,24,1,0,,,,,,,,,,,,,
3792,note_on,,0,0,2,,,,,,,,,,0,,51,36
3792,note_on,,24,0,2,,,,,,,,,,0,,50,0
3792,control_change,,6,0,3,,,,,,,,64,127,0,,,
3816,note_on,,0,0,2,,,,,,,,,,0,,58,36
3816,note_on,,24,0,2,,,,,,,,,,0,,51,0
3816,set_tempo,659340,24,1,0,,,,,,,,,,,,,
3840,note_on,,24,0,2,,,,,,,,,,0,,58,0
3840,set_tempo,618556,24,1,0,,,,,,,,,,,,,
3840,note_on,,0,0,2,,,,,,,,,,0,,61,38
3864,note_on,,0,0,2,,,,,,,,,,0,,63,34
3864,note_on,,24,0,2,,,,,,,,,,0,,61,0
3864,set_tempo,645161,24,1,0,,,,,,,,,,,,,
3886,note_on,,22,0,2,,,,,,,,,,0,,63,0
3888,set_tempo,631578,24,1,0,,,,,,,,,,,,,
3888,note_on,,2,0,2,,,,,,,,,,0,,39,32
3912,note_on,,0,0,2,,,,,,,,,,0,,51,34
3912,set_tempo,582524,24,1,0,,,,,,,,,,,,,
3912,note_on,,24,0,2,,,,,,,,,,0,,39,0
3936,note_on,,24,0,2,,,,,,,,,,0,,51,0
3936,note_on,,0,0,2,,,,,,,,,,0,,58,36
3960,note_on,,0,0,1,,,,,,,,,,0,,72,60
3960,note_on,,0,0,2,,,,,,,,,,0,,61,36
3960,note_on,,24,0,2,,,,,,,,,,0,,58,0
3960,note_on,,216,0,1,,,,,,,,,,0,,73,0
3960,set_tempo,606060,48,1,0,,,,,,,,,,,,,
3960,control_change,,168,0,3,,,,,,,,64,0,0,,,
3984,note_on,,24,0,2,,,,,,,,,,0,,61,0
3984,note_on,,0,0,2,,,,,,,,,,0,,63,34
3984,set_tempo,631578,24,1,0,,,,,,,,,,,,,
4008,note_on,,0,0,1,,,,,,,,,,0,,71,56
4008,note_on,,48,0,1,,,,,,,,,,0,,72,0
4008,note_on,,0,0,2,,,,,,,,,,0,,67,30
4008,set_tempo,769230,24,1,0,,,,,,,,,,,,,
4008,note_on,,24,0,2,,,,,,,,,,0,,63,0
4030,note_on,,22,0,2,,,,,,,,,,0,,67,0
4032,note_on,,24,0,1,,,,,,,,,,0,,71,0
4032,note_on,,0,0,1,,,,,,,,,,0,,72,62
4032,control_change,,72,0,3,,,,,,,,64,127,0,,,
4032,set_tempo,645161,24,1,0,,,,,,,,,,,,,
4032,note_on,,2,0,2,,,,,,,,,,0,,44,32
4056,note_on,,24,0,2,,,,,,,,,,0,,44,0
4056,set_tempo,594059,24,1,0,,,,,,,,,,,,,
4056,note_on,,0,0,2,,,,,,,,,,0,,51,34
4080,note_on,,24,0,2,,,,,,,,,,0,,51,0
4080,note_on,,0,0,2,,,,,,,,,,0,,56,36
4080,note_on,,0,0,1,,,,,,,,,,0,,77,58
4080,set_tempo,645161,24,1,0,,,,,,,,,,,,,
4080,note_on,,48,0,1,,,,,,,,,,0,,72,0
4104,control_change,,72,0,3,,,,,,,,64,0,0,,,
4104,note_on,,24,0,2,,,,,,,,,,0,,56,0
4104,note_on,,0,0,2,,,,,,,,,,0,,60,36
4104,note_on,,24,0,1,,,,,,,,,,0,,77,0
4104,set_tempo,618556,24,1,0,,,,,,,,,,,,,
4104,note_on,,0,0,1,,,,,,,,,,0,,75,56
4110,control_change,,6,0,3,,,,,,,,64,127,0,,,
4128,set_tempo,645161,24,1,0,,,,,,,,,,,,,
4128,note_on,,0,0,2,,,,,,,,,,0,,63,34
4128,note_on,,24,0,2,,,,,,,,,,0,,60,0
4152,set_tempo,731707,24,1,0,,,,,,,,,,,,,
4152,note_on,,0,0,2,,,,,,,,,,0,,68,32
4152,note_on,,24,0,2,,,,,,,,,,0,,63,0
4174,note_on,,22,0,2,,,,,,,,,,0,,68,0
4176,control_change,,66,0,3,,,,,,,,64,0,0,,,
4176,note_on,,72,0,1,,,,,,,,,,0,,75,0
4176,note_on,,0,0,1,,,,,,,,,,0,,73,60
4176,note_on,,2,0,2,,,,,,,,,,0,,43,32
4176,set_tempo,666666,24,1,0,,,,,,,,,,,,,
4200,set_tempo,594059,24,1,0,,,,,,,,,,,,,
4200,note_on,,24,0,2,,,,,,,,,,0,,43,0
4200,note_on,,0,0,2,,,,,,,,,,0,,50,34
4224,note_on,,24,0,2,,,,,,,,,,0,,50,0
4224,note_on,,0,0,2,,,,,,,,,,0,,51,36
4224,control_change,,48,0,3,,,,,,,,64,127,0,,,
4248,set_tempo,571428,48,1,0,,,,,,,,,,,,,
4248,note_on,,0,0,1,,,,,,,,,,0,,72,58
4248,note_on,,72,0,1,,,,,,,,,,0,,73,0
4248,note_on,,0,0,2,,,,,,,,,,0,,58,36
4248,note_on,,24,0,2,,,,,,,,,,0,,51,0
4272,note_on,,0,0,2,,,,,,,,,,0,,61,34
4272,set_tempo,594059,24,1,0,,,,,,,,,,,,,
4272,note_on,,24,0,2,,,,,,,,,,0,,58,0
4296,note_on,,48,0,1,,,,,,,,,,0,,72,0
4296,note_on,,0,0,1,,,,,,,,,,0,,71,54
4296,set_tempo,666666,24,1,0,,,,,,,,,,,,,
4296,note_on,,24,0,2,,,,,,,,,,0,,61,0
4296,note_on,,0,0,2,,,,,,,,,,0,,63,32
4318,note_on,,22,0,2,,,,,,,,,,0,,63,0
4320,note_on,,2,0,2,,,,,,,,,,0,,44,32
4320,note_on,,0,0,1,,,,,,,,,,0,,72,58
4320,note_on,,24,0,1,,,,,,,,,,0,,71,0
4320,control_change,,96,0,3,,,,,,,,64,127,0,,,
4322,control_change,,2,0,3,,,,,,,,64,0,0,,,
4328,control_change,,6,0,3,,,,,,,,64,127,0,,,
4344,note_on,,0,0,2,,,,,,,,,,0,,54,34
4344,note_on,,24,0,2,,,,,,,,,,0,,44,0
4344,set_tempo,645161,48,1,0,,,,,,,,,,,,,
4368,note_on,,24,0,2,,,,,,,,,,0,,54,0
4368,set_tempo,666666,24,1,0,,,,,,,,,,,,,
4368,note_on,,0,0,2,,,,,,,,,,0,,56,36
4390,note_on,,70,0,1,,,,,,,,,,0,,72,0
4392,note_on,,2,0,1,,,,,,,,,,0,,75,68
4392,note_on,,24,0,2,,,,,,,,,,0,,56,0
4392,set_tempo,618556,24,1,0,,,,,,,,,,,,,
4392,note_on,,0,0,2,,,,,,,,,,0,,60,38
4416,set_tempo,645161,24,1,0,,,,,,,,,,,,,
4416,note_on,,24,0,2,,,,,,,,,,0,,60,0
4416,note_on,,0,0,2,,,,,,,,,,0,,63,38
4440,note_on,,0,0,2,,,,,,,,,,0,,66,36
