tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
5184,note_on,,0,0,1,,,,,,,1,,67,0
5184,note_on,,0,0,1,,,,,,,1,,62,0
5184,note_on,,384,0,1,,,,,,,1,,55,0
5232,note_on,,192,0,2,,,,,,,0,,70,0
5280,note_on,,0,0,1,,,,,,,1,,69,85
5280,set_tempo,612097,960,1,0,,,,,,,,,,
5280,note_on,,48,0,2,,,,,,,0,,69,94
5280,note_on,,0,0,1,,,,,,,1,,50,85
5280,note_on,,0,0,1,,,,,,,1,,62,85
5280,note_on,,96,0,1,,,,,,,1,,65,85
5472,note_on,,0,0,1,,,,,,,1,,65,0
5472,note_on,,0,0,1,,,,,,,1,,62,0
5472,note_on,,192,0,1,,,,,,,1,,50,0
5472,note_on,,0,0,1,,,,,,,1,,69,0
5472,note_on,,192,0,2,,,,,,,0,,69,0
5520,note_on,,0,0,1,,,,,,,1,,55,85
5520,note_on,,0,0,1,,,,,,,1,,67,85
5520,note_on,,0,0,1,,,,,,,1,,62,85
5520,note_on,,48,0,2,,,,,,,0,,70,94
5520,note_on,,48,0,1,,,,,,,1,,70,85
5712,note_on,,0,0,1,,,,,,,1,,62,0
5712,note_on,,192,0,1,,,,,,,1,,55,0
5712,note_on,,0,0,1,,,,,,,1,,70,0
5712,note_on,,192,0,2,,,,,,,0,,70,0
5712,note_on,,0,0,1,,,,,,,1,,67,0
5760,note_on,,0,0,1,,,,,,,1,,62,85
5760,note_on,,0,0,1,,,,,,,1,,65,85
5760,note_on,,48,0,2,,,,,,,0,,69,94
5760,note_on,,48,0,1,,,,,,,1,,69,85
5760,note_on,,0,0,1,,,,,,,1,,50,85
5952,note_on,,192,0,2,,,,,,,0,,69,0
6000,note_on,,48,0,2,,,,,,,0,,67,94
6096,note_on,,96,0,2,,,,,,,0,,67,0
6120,note_on,,24,0,2,,,,,,,0,,65,94
6144,note_on,,0,0,1,,,,,,,1,,62,0
6144,note_on,,0,0,1,,,,,,,1,,65,0
6144,note_on,,384,0,1,,,,,,,1,,50,0
6144,note_on,,0,0,1,,,,,,,1,,69,0
6216,note_on,,96,0,2,,,,,,,0,,65,0
6240,note_on,,0,0,1,,,,,,,1,,43,85
6240,note_on,,24,0,2,,,,,,,0,,64,94
6240,note_on,,0,0,1,,,,,,,1,,58,85
6240,set_tempo,605953,960,1,0,,,,,,,,,,
6240,note_on,,96,0,1,,,,,,,1,,64,85
6240,note_on,,0,0,1,,,,,,,1,,62,85
6432,note_on,,192,0,1,,,,,,,1,,43,0
6432,note_on,,0,0,1,,,,,,,1,,58,0
6432,note_on,,0,0,1,,,,,,,1,,62,0
6432,note_on,,192,0,2,,,,,,,0,,64,0
6480,note_on,,48,0,2,,,,,,,0,,65,94
6480,note_on,,48,0,1,,,,,,,1,,45,85
6480,note_on,,0,0,1,,,,,,,1,,61,85
6480,note_on,,0,0,1,,,,,,,1,,55,85
6624,note_on,,144,0,1,,,,,,,1,,64,0
6672,note_on,,0,0,1,,,,,,,1,,45,0
6672,note_on,,192,0,2,,,,,,,0,,65,0
6672,note_on,,48,0,1,,,,,,,1,,55,0
6672,note_on,,0,0,1,,,,,,,1,,61,0
6720,note_on,,48,0,2,,,,,,,0,,62,94
6720,set_tempo,612097,480,1,0,,,,,,,,,,
6720,note_on,,0,0,1,,,,,,,1,,38,85
6720,note_on,,0,0,1,,,,,,,1,,57,85
6720,note_on,,0,0,1,,,,,,,1,,53,85
6720,note_on,,48,0,1,,,,,,,1,,62,85
6912,note_on,,192,0,2,,,,,,,0,,62,0
6960,note_on,,48,0,2,,,,,,,0,,65,94
7056,note_on,,96,0,2,,,,,,,0,,65,0
7080,note_on,,24,0,2,,,,,,,0,,64,94
7176,note_on,,96,0,2,,,,,,,0,,64,0
7200,set_tempo,618497,480,1,0,,,,,,,,,,
7200,note_on,,24,0,2,,,,,,,0,,62,94
7296,note_on,,0,0,1,,,,,,,1,,53,0
7296,note_on,,576,0,1,,,,,,,1,,57,0
7296,note_on,,0,0,1,,,,,,,1,,38,0
7296,note_on,,0,0,1,,,,,,,1,,62,0
7584,note_on,,384,0,2,,,,,,,0,,62,0
7680,note_on,,96,0,2,,,,,,,0,,64,94
7680,note_on,,0,0,1,,,,,,,1,,58,85
7680,note_on,,0,0,1,,,,,,,1,,48,85
7680,set_tempo,605953,480,1,0,,,,,,,,,,
7680,note_on,,384,0,1,,,,,,,1,,64,85
7872,note_on,,192,0,1,,,,,,,1,,58,0
7872,note_on,,0,0,1,,,,,,,1,,64,0
7920,note_on,,48,0,1,,,,,,,1,,60,85
8064,note_on,,384,0,2,,,,,,,0,,64,0
8064,note_on,,144,0,1,,,,,,,1,,48,0
8112,note_on,,48,0,1,,,,,,,1,,60,0
8160,set_tempo,599809,480,1,0,,,,,,,,,,
8160,note_on,,48,0,1,,,,,,,1,,65,85
8160,note_on,,96,0,2,,,,,,,0,,65,94
8160,note_on,,0,0,1,,,,,,,1,,57,85
8160,note_on,,0,0,1,,,,,,,1,,41,85
8352,note_on,,192,0,1,,,,,,,1,,57,0
8352,note_on,,0,0,1,,,,,,,1,,65,0
8352,note_on,,192,0,2,,,,,,,0,,65,0
8400,note_on,,48,0,2,,,,,,,0,,65,94
8400,note_on,,48,0,1,,,,,,,1,,60,94
8544,note_on,,144,0,1,,,,,,,1,,41,0
8592,note_on,,48,0,1,,,,,,,1,,60,0
8592,note_on,,192,0,2,,,,,,,0,,65,0
8640,note_on,,0,0,1,,,,,,,1,,48,85
8640,note_on,,0,0,1,,,,,,,1,,67,94
8640,note_on,,0,0,1,,,,,,,1,,64,94
8640,note_on,,48,0,1,,,,,,,1,,58,94
8640,note_on,,48,0,2,,,,,,,0,,67,94
8832,note_on,,192,0,1,,,,,,,1,,67,0
8832,note_on,,0,0,1,,,,,,,1,,58,0
8832,note_on,,0,0,1,,,,,,,1,,64,0
8832,note_on,,192,0,2,,,,,,,0,,67,0
8880,note_on,,48,0,2,,,,,,,0,,65,100
8880,note_on,,48,0,1,,,,,,,1,,60,94
8976,note_on,,96,0,2,,,,,,,0,,65,0
9000,note_on,,24,0,2,,,,,,,0,,67,114
9024,note_on,,144,0,1,,,,,,,1,,48,0
9072,note_on,,48,0,1,,,,,,,1,,60,0
9096,note_on,,96,0,2,,,,,,,0,,67,0
9120,note_on,,24,0,2,,,,,,,0,,69,114
9120,note_on,,0,0,1,,,,,,,1,,53,85
9120,note_on,,48,0,1,,,,,,,1,,57,94
9120,note_on,,0,0,1,,,,,,,1,,65,94
9120,note_on,,0,0,1,,,,,,,1,,69,94
9120,note_on,,0,0,1,,,,,,,1,,41,85
9312,note_on,,192,0,2,,,,,,,0,,69,0
9312,note_on,,192,0,1,,,,,,,1,,65,0
9312,note_on,,0,0,1,,,,,,,1,,57,0
9360,note_on,,48,0,1,,,,,,,1,,63,94
9504,note_on,,0,0,1,,,,,,,1,,69,0
9504,note_on,,0,0,1,,,,,,,1,,41,0
9504,note_on,,144,0,1,,,,,,,1,,53,0
9552,note_on,,48,0,1,,,,,,,1,,63,0
9600,note_on,,48,0,1,,,,,,,1,,70,94
9600,note_on,,0,0,1,,,,,,,1,,46,85
9600,note_on,,0,0,1,,,,,,,1,,62,94
9600,note_on,,0,0,1,,,,,,,1,,53,85
9600,note_on,,288,0,2,,,,,,,0,,70,114
9696,note_on,,96,0,2,,,,,,,0,,70,0
9720,note_on,,24,0,2,,,,,,,0,,69,100
9912,note_on,,192,0,2,,,,,,,0,,69,0
9960,note_on,,48,0,2,,,,,,,0,,67,94
9984,note_on,,0,0,1,,,,,,,1,,70,0
9984,note_on,,0,0,1,,,,,,,1,,46,0
9984,note_on,,384,0,1,,,,,,,1,,53,0
9984,note_on,,0,0,1,,,,,,,1,,62,0
10056,note_on,,96,0,2,,,,,,,0,,67,0
10080,set_tempo,605953,1920,1,0,,,,,,,,,,
10080,note_on,,96,0,1,,,,,,,1,,62,94
10080,note_on,,0,0,1,,,,,,,1,,65,94
10080,note_on,,0,0,1,,,,,,,1,,46,85
10080,note_on,,0,0,1,,,,,,,1,,53,85
10080,note_on,,24,0,2,,,,,,,0,,65,94
10272,note_on,,192,0,2,,,,,,,0,,65,0
10272,note_on,,192,0,1,,,,,,,1,,53,0
10272,note_on,,0,0,1,,,,,,,1,,46,0
10272,note_on,,0,0,1,,,,,,,1,,65,0
10272,note_on,,0,0,1,,,,,,,1,,62,0
10320,note_on,,0,0,1,,,,,,,1,,67,94
10320,note_on,,48,0,1,,,,,,,1,,61,94
10320,note_on,,48,0,2,,,,,,,0,,67,94
10320,note_on,,0,0,1,,,,,,,1,,46,85
10320,note_on,,0,0,1,,,,,,,1,,53,85
10512,note_on,,0,0,1,,,,,,,1,,61,0
10512,note_on,,192,0,2,,,,,,,0,,67,0
10512,note_on,,192,0,1,,,,,,,1,,53,0
10512,note_on,,0,0,1,,,,,,,1,,46,0
10512,note_on,,0,0,1,,,,,,,1,,67,0
10560,note_on,,0,0,1,,,,,,,1,,53,85
10560,note_on,,0,0,1,,,,,,,1,,41,85
10560,note_on,,0,0,1,,,,,,,1,,69,94
10560,set_tempo,612097,480,1,0,,,,,,,,,,
10560,note_on,,48,0,2,,,,,,,0,,69,94
10560,note_on,,48,0,1,,,,,,,1,,60,94
10944,note_on,,384,0,1,,,,,,,1,,69,0
10944,note_on,,0,0,1,,,,,,,1,,60,0
10944,note_on,,384,0,2,,,,,,,0,,69,0
11040,set_tempo,605953,480,1,0,,,,,,,,,,
11040,note_on,,96,0,2,,,,,,,0,,69,94
11040,note_on,,0,0,1,,,,,,,1,,57,85
11040,note_on,,96,0,1,,,,,,,1,,65,85
11232,note_on,,0,0,1,,,,,,,1,,65,0
11232,note_on,,192,0,2,,,,,,,0,,69,0
11232,note_on,,192,0,1,,,,,,,1,,57,0
11280,note_on,,48,0,1,,,,,,,1,,60,85
11328,note_on,,0,0,1,,,,,,,1,,41,0
11328,note_on,,48,0,1,,,,,,,1,,53,0
11472,note_on,,144,0,1,,,,,,,1,,60,0
11520,note_on,,48,0,1,,,,,,,1,,55,85
11520,note_on,,0,0,1,,,,,,,1,,45,85
11520,note_on,,0,0,1,,,,,,,1,,61,85
11520,note_on,,288,0,2,,,,,,,0,,61,94
11520,set_tempo,599809,480,1,0,,,,,,,,,,
11712,note_on,,192,0,1,,,,,,,1,,61,0
11712,note_on,,0,0,1,,,,,,,1,,55,0
11760,note_on,,48,0,1,,,,,,,1,,57,85
11904,note_on,,144,0,1,,,,,,,1,,45,0
11904,note_on,,384,0,2,,,,,,,0,,61,0
11952,note_on,,48,0,1,,,,,,,1,,57,0
12000,note_on,,48,0,1,,,,,,,1,,62,85
12000,note_on,,0,0,1,,,,,,,1,,50,85
12000,note_on,,0,0,1,,,,,,,1,,53,85
12000,note_on,,96,0,2,,,,,,,0,,62,94
12192,note_on,,192,0,2,,,,,,,0,,62,0
12192,note_on,,192,0,1,,,,,,,1,,53,0
12192,note_on,,0,0,1,,,,,,,1,,62,0
12240,note_on,,48,0,2,,,,,,,0,,62,94
12240,note_on,,48,0,1,,,,,,,1,,57,85
12384,note_on,,144,0,1,,,,,,,1,,50,0
12432,note_on,,48,0,1,,,,,,,1,,57,0
12432,note_on,,192,0,2,,,,,,,0,,62,0
12480,note_on,,0,0,1,,,,,,,1,,55,85
12480,note_on,,0,0,1,,,,,,,1,,61,85
12480,note_on,,48,0,1,,,,,,,1,,64,85
12480,note_on,,48,0,2,,,,,,,0,,64,94
12480,note_on,,0,0,1,,,,,,,1,,45,85
12672,note_on,,192,0,1,,,,,,,1,,55,0
12672,note_on,,0,0,1,,,,,,,1,,64,0
12672,note_on,,192,0,2,,,,,,,0,,64,0
12672,note_on,,0,0,1,,,,,,,1,,61,0
12720,note_on,,48,0,1,,,,,,,1,,57,85
12720,note_on,,48,0,2,,,,,,,0,,62,94
12816,note_on,,96,0,2,,,,,,,0,,62,0
12840,note_on,,24,0,2,,,,,,,0,,64,100
12864,note_on,,144,0,1,,,,,,,1,,45,0
12912,note_on,,48,0,1,,,,,,,1,,57,0
12936,note_on,,96,0,2,,,,,,,0,,64,0
12960,note_on,,48,0,1,,,,,,,1,,65,85
12960,note_on,,0,0,1,,,,,,,1,,62,85
12960,note_on,,0,0,1,,,,,,,1,,53,85
12960,note_on,,0,0,1,,,,,,,1,,50,85
12960,note_on,,24,0,2,,,,,,,0,,65,114
12960,note_on,,0,0,1,,,,,,,1,,38,85
13152,note_on,,192,0,2,,,,,,,0,,65,0
13152,note_on,,0,0,1,,,,,,,1,,65,0
13152,note_on,,0,0,1,,,,,,,1,,62,0
13152,note_on,,192,0,1,,,,,,,1,,53,0
13200,note_on,,48,0,1,,,,,,,1,,57,85
13344,note_on,,0,0,1,,,,,,,1,,38,0
13344,note_on,,144,0,1,,,,,,,1,,50,0
13392,note_on,,48,0,1,,,,,,,1,,57,0
13440,note_on,,0,0,1,,,,,,,1,,64,85
13440,note_on,,48,0,1,,,,,,,1,,58,85
13440,note_on,,0,0,1,,,,,,,1,,55,85
13440,note_on,,288,0,2,,,,,,,0,,69,114
13440,note_on,,0,0,1,,,,,,,1,,43,85
13536,note_on,,96,0,2,,,,,,,0,,69,0
13560,note_on,,24,0,2,,,,,,,0,,67,100
13752,note_on,,192,0,2,,,,,,,0,,67,0
13800,note_on,,48,0,2,,,,,,,0,,65,94
13824,note_on,,384,0,1,,,,,,,1,,55,0
13824,note_on,,0,0,1,,,,,,,1,,43,0
13824,note_on,,0,0,1,,,,,,,1,,64,0
13824,note_on,,0,0,1,,,,,,,1,,58,0
13896,note_on,,96,0,2,,,,,,,0,,65,0
13920,note_on,,0,0,1,,,,,,,1,,55,85
13920,note_on,,0,0,1,,,,,,,1,,52,85
13920,set_tempo,605953,2400,1,0,,,,,,,,,,
13920,note_on,,0,0,1,,,,,,,1,,45,85
13920,note_on,,24,0,2,,,,,,,0,,64,85
13920,note_on,,96,0,1,,,,,,,1,,61,85
14112,note_on,,192,0,2,,,,,,,0,,64,0
14112,note_on,,192,0,1,,,,,,,1,,55,0
14112,note_on,,0,0,1,,,,,,,1,,52,0
14112,note_on,,0,0,1,,,,,,,1,,45,0
14112,note_on,,0,0,1,,,,,,,1,,61,0
14160,note_on,,48,0,2,,,,,,,0,,65,72
14160,note_on,,48,0,1,,,,,,,1,,61,85
14160,note_on,,0,0,1,,,,,,,1,,52,85
14160,note_on,,0,0,1,,,,,,,1,,45,85
14160,note_on,,0,0,1,,,,,,,1,,55,85
14352,note_on,,192,0,2,,,,,,,0,,65,0
14352,note_on,,192,0,1,,,,,,,1,,55,0
14352,note_on,,0,0,1,,,,,,,1,,45,0
14352,note_on,,0,0,1,,,,,,,1,,52,0
14352,note_on,,0,0,1,,,,,,,1,,61,0
14400,note_on,,48,0,1,,,,,,,1,,62,85
14400,note_on,,0,0,1,,,,,,,1,,53,85
14400,set_tempo,612097,480,1,0,,,,,,,,,,
14400,note_on,,0,0,1,,,,,,,1,,38,85
14400,note_on,,48,0,2,,,,,,,0,,62,94
14592,note_on,,192,0,1,,,,,,,1,,53,0
14592,note_on,,0,0,1,,,,,,,1,,62,0
14640,note_on,,48,0,1,,,,,,,1,,65,85
14640,note_on,,0,0,1,,,,,,,1,,57,85
14784,note_on,,384,0,2,,,,,,,0,,62,0
14784,note_on,,144,0,1,,,,,,,1,,38,0
14832,note_on,,48,0,1,,,,,,,1,,57,0
14832,note_on,,0,0,1,,,,,,,1,,65,0
14880,note_on,,0,0,1,,,,,,,1,,53,85
14880,note_on,,96,0,2,,,,,,,0,,74,94
14880,set_tempo,624897,480,1,0,,,,,,,,,,
14880,note_on,,0,0,1,,,,,,,1,,50,85
14880,note_on,,48,0,1,,,,,,,1,,62,85
15072,note_on,,192,0,2,,,,,,,0,,74,0
15264,note_on,,0,0,1,,,,,,,1,,53,0
15264,note_on,,0,0,1,,,,,,,1,,62,0
15264,note_on,,384,0,1,,,,,,,1,,50,0
15360,note_on,,288,0,2,,,,,,,0,,69,94
15360,set_tempo,599809,480,1,0,,,,,,,,,,
15360,note_on,,96,0,1,,,,,,,1,,69,85
15360,note_on,,0,0,1,,,,,,,1,,57,85
15360,note_on,,0,0,1,,,,,,,1,,50,85
15360,note_on,,0,0,1,,,,,,,1,,62,85
15360,note_on,,0,0,1,,,,,,,1,,65,85
15744,note_on,,0,0,1,,,,,,,1,,62,0
15744,note_on,,0,0,1,,,,,,,1,,65,0
15744,note_on,,0,0,1,,,,,,,1,,69,0
15744,note_on,,384,0,2,,,,,,,0,,69,0
15744,note_on,,0,0,1,,,,,,,1,,50,0
15744,note_on,,384,0,1,,,,,,,1,,57,0
15840,note_on,,96,0,2,,,,,,,0,,69,94
15840,note_on,,96,0,1,,,,,,,1,,62,85
15840,note_on,,0,0,1,,,,,,,1,,65,85
15840,note_on,,0,0,1,,,,,,,1,,69,85
15840,note_on,,0,0,1,,,,,,,1,,50,85
15840,note_on,,0,0,1,,,,,,,1,,57,85
16032,note_on,,192,0,1,,,,,,,1,,57,0
16032,note_on,,0,0,1,,,,,,,1,,62,0
16032,note_on,,0,0,1,,,,,,,1,,65,0
16032,note_on,,0,0,1,,,,,,,1,,69,0
16032,note_on,,192,0,2,,,,,,,0,,69,0
16032,note_on,,0,0,1,,,,,,,1,,50,0
16080,note_on,,48,0,2,,,,,,,0,,67,94
16080,note_on,,48,0,1,,,,,,,1,,64,85
16080,note_on,,0,0,1,,,,,,,1,,67,85
