tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
1272,note_on,,0,0,1,,,,,,,,,,0,,71,42
1272,set_tempo,769230,24,1,0,,,,,,,,,,,,,
1272,note_on,,24,0,1,,,,,,,,,,0,,73,0
1282,note_on,,16,0,2,,,,,,,,,,0,,53,0
1282,note_on,,0,0,2,,,,,,,,,,0,,61,36
1288,note_on,,16,0,1,,,,,,,,,,0,,71,0
1296,note_on,,0,0,2,,,,,,,,,,0,,59,34
1296,note_on,,14,0,2,,,,,,,,,,0,,61,0
1296,set_tempo,800000,24,1,0,,,,,,,,,,,,,
1296,note_on,,8,0,1,,,,,,,,,,0,,71,40
1312,set_tempo,697674,16,1,0,,,,,,,,,,,,,
1312,note_on,,16,0,1,,,,,,,,,,0,,71,0
1312,note_on,,0,0,1,,,,,,,,,,0,,69,44
1328,note_on,,16,0,1,,,,,,,,,,0,,69,0
1328,set_tempo,895522,16,1,0,,,,,,,,,,,,,
1328,note_on,,0,0,1,,,,,,,,,,0,,68,48
1336,note_on,,40,0,2,,,,,,,,,,0,,59,0
1344,note_on,,8,0,2,,,,,,,,,,0,,54,28
1344,set_tempo,845070,16,1,0,,,,,,,,,,,,,
1344,control_change,,88,0,3,,,,,,,,64,127,0,,,
1344,note_on,,0,0,1,,,,,,,,,,0,,66,45
1344,note_on,,16,0,1,,,,,,,,,,0,,68,0
1346,control_change,,2,0,3,,,,,,,,64,0,0,,,
1352,control_change,,6,0,3,,,,,,,,64,127,0,,,
1360,note_on,,16,0,2,,,,,,,,,,0,,57,28
1360,set_tempo,606060,16,1,0,,,,,,,,,,,,,
1376,set_tempo,714285,16,1,0,,,,,,,,,,,,,
1376,note_on,,16,0,2,,,,,,,,,,0,,62,32
1392,note_on,,0,0,2,,,,,,,,,,0,,61,30
1392,note_on,,16,0,2,,,,,,,,,,0,,62,0
1392,note_on,,48,0,1,,,,,,,,,,0,,66,0
1392,note_on,,0,0,1,,,,,,,,,,0,,68,49
1392,set_tempo,666666,16,1,0,,,,,,,,,,,,,
1416,note_on,,0,0,1,,,,,,,,,,0,,69,52
1416,note_on,,24,0,1,,,,,,,,,,0,,68,0
1416,set_tempo,750000,24,1,0,,,,,,,,,,,,,
1432,note_on,,40,0,2,,,,,,,,,,0,,61,0
1432,note_on,,0,0,2,,,,,,,,,,0,,57,0
1432,note_on,,0,0,2,,,,,,,,,,0,,54,0
1440,note_on,,0,0,1,,,,,,,,,,0,,71,50
1440,note_on,,24,0,1,,,,,,,,,,0,,69,0
1440,note_on,,8,0,2,,,,,,,,,,0,,53,29
1440,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1442,control_change,,90,0,3,,,,,,,,64,0,0,,,
1448,control_change,,6,0,3,,,,,,,,64,127,0,,,
1456,set_tempo,555555,16,1,0,,,,,,,,,,,,,
1456,note_on,,16,0,2,,,,,,,,,,0,,57,29
1472,set_tempo,645161,16,1,0,,,,,,,,,,,,,
1472,note_on,,16,0,2,,,,,,,,,,0,,64,33
1488,set_tempo,681818,16,1,0,,,,,,,,,,,,,
1488,note_on,,16,0,2,,,,,,,,,,0,,64,0
1488,note_on,,0,0,2,,,,,,,,,,0,,63,31
1528,note_on,,40,0,2,,,,,,,,,,0,,63,0
1528,note_on,,0,0,2,,,,,,,,,,0,,57,0
1528,note_on,,0,0,2,,,,,,,,,,0,,53,0
1536,set_tempo,800000,48,1,0,,,,,,,,,,,,,
1536,note_on,,8,0,2,,,,,,,,,,0,,52,34
1536,control_change,,88,0,3,,,,,,,,64,127,0,,,
1538,control_change,,2,0,3,,,,,,,,64,0,0,,,
1544,control_change,,6,0,3,,,,,,,,64,127,0,,,
1555,note_on,,19,0,2,,,,,,,,,,0,,57,36
1560,set_tempo,666666,24,1,0,,,,,,,,,,,,,
1560,note_on,,120,0,1,,,,,,,,,,0,,71,0
1560,note_on,,0,0,1,,,,,,,,,,0,,73,54
1571,note_on,,16,0,2,,,,,,,,,,0,,66,40
1584,set_tempo,631578,24,1,0,,,,,,,,,,,,,
1584,note_on,,0,0,2,,,,,,,,,,0,,64,38
1584,note_on,,13,0,2,,,,,,,,,,0,,66,0
1584,note_on,,0,0,1,,,,,,,,,,0,,74,58
1584,note_on,,24,0,1,,,,,,,,,,0,,73,0
1608,note_on,,24,0,1,,,,,,,,,,0,,74,0
1608,set_tempo,659340,24,1,0,,,,,,,,,,,,,
1608,note_on,,0,0,1,,,,,,,,,,0,,76,62
1611,note_on,,27,0,2,,,,,,,,,,0,,57,0
1624,note_on,,13,0,2,,,,,,,,,,0,,64,0
1624,note_on,,0,0,2,,,,,,,,,,0,,52,0
1632,note_on,,8,0,2,,,,,,,,,,0,,52,38
1632,note_on,,24,0,1,,,,,,,,,,0,,76,0
1632,note_on,,0,0,1,,,,,,,,,,0,,80,60
1632,set_tempo,666666,24,1,0,,,,,,,,,,,,,
1634,control_change,,90,0,3,,,,,,,,64,0,0,,,
1640,control_change,,6,0,3,,,,,,,,64,127,0,,,
1649,note_on,,17,0,2,,,,,,,,,,0,,56,38
1656,note_on,,24,0,1,,,,,,,,,,0,,80,0
1656,set_tempo,594059,24,1,0,,,,,,,,,,,,,
1656,note_on,,0,0,1,,,,,,,,,,0,,78,62
1665,note_on,,16,0,2,,,,,,,,,,0,,64,42
1680,set_tempo,618556,24,1,0,,,,,,,,,,,,,
1680,note_on,,0,0,1,,,,,,,,,,0,,76,63
1680,note_on,,24,0,1,,,,,,,,,,0,,78,0
1680,note_on,,15,0,2,,,,,,,,,,0,,64,0
1680,note_on,,0,0,2,,,,,,,,,,0,,62,40
1704,note_on,,0,0,1,,,,,,,,,,0,,74,58
1704,note_on,,24,0,1,,,,,,,,,,0,,76,0
1704,set_tempo,750000,24,1,0,,,,,,,,,,,,,
1720,note_on,,40,0,2,,,,,,,,,,0,,62,0
1720,note_on,,0,0,2,,,,,,,,,,0,,52,0
1720,note_on,,0,0,2,,,,,,,,,,0,,56,0
1728,note_on,,24,0,1,,,,,,,,,,0,,74,0
1728,note_on,,0,0,1,,,,,,,,,,0,,73,54
1728,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1728,note_on,,8,0,2,,,,,,,,,,0,,45,36
1728,control_change,,88,0,3,,,,,,,,64,127,0,,,
1730,control_change,,2,0,3,,,,,,,,64,0,0,,,
1736,control_change,,6,0,3,,,,,,,,64,127,0,,,
1744,note_on,,16,0,2,,,,,,,,,,0,,45,0
1744,note_on,,0,0,2,,,,,,,,,,0,,52,36
1744,set_tempo,555555,16,1,0,,,,,,,,,,,,,
1760,set_tempo,697674,16,1,0,,,,,,,,,,,,,
1760,note_on,,16,0,2,,,,,,,,,,0,,52,0
1760,note_on,,0,0,2,,,,,,,,,,0,,61,40
1776,note_on,,16,0,2,,,,,,,,,,0,,61,0
1776,note_on,,0,0,2,,,,,,,,,,0,,57,38
1776,note_on,,0,0,1,,,,,,,,,,0,,72,58
1776,note_on,,48,0,1,,,,,,,,,,0,,73,0
1776,set_tempo,645161,16,1,0,,,,,,,,,,,,,
1800,note_on,,0,0,1,,,,,,,,,,0,,73,59
1800,set_tempo,714285,24,1,0,,,,,,,,,,,,,
1800,note_on,,24,0,1,,,,,,,,,,0,,72,0
1816,note_on,,40,0,2,,,,,,,,,,0,,57,0
1824,set_tempo,800000,24,1,0,,,,,,,,,,,,,
1824,note_on,,0,0,1,,,,,,,,,,0,,75,64
1824,note_on,,24,0,1,,,,,,,,,,0,,73,0
1824,note_on,,8,0,2,,,,,,,,,,0,,45,36
1826,control_change,,90,0,3,,,,,,,,64,0,0,,,
1832,control_change,,6,0,3,,,,,,,,64,127,0,,,
1840,set_tempo,571428,16,1,0,,,,,,,,,,,,,
1840,note_on,,16,0,2,,,,,,,,,,0,,45,0
1840,note_on,,0,0,2,,,,,,,,,,0,,51,36
1856,note_on,,16,0,2,,,,,,,,,,0,,51,0
1856,note_on,,0,0,2,,,,,,,,,,0,,61,40
1856,set_tempo,645161,16,1,0,,,,,,,,,,,,,
1872,note_on,,0,0,2,,,,,,,,,,0,,55,38
1872,set_tempo,681818,16,1,0,,,,,,,,,,,,,
1872,note_on,,16,0,2,,,,,,,,,,0,,61,0
1912,note_on,,40,0,2,,,,,,,,,,0,,55,0
1920,set_tempo,769230,48,1,0,,,,,,,,,,,,,
1920,control_change,,88,0,3,,,,,,,,64,127,0,,,
1920,note_on,,8,0,2,,,,,,,,,,0,,44,36
1922,control_change,,2,0,3,,,,,,,,64,0,0,,,
1928,control_change,,6,0,3,,,,,,,,64,127,0,,,
1938,note_on,,0,0,2,,,,,,,,,,0,,51,37
1938,note_on,,18,0,2,,,,,,,,,,0,,44,0
1944,note_on,,0,0,1,,,,,,,,,,0,,76,60
1944,set_tempo,618556,24,1,0,,,,,,,,,,,,,
1944,note_on,,120,0,1,,,,,,,,,,0,,75,0
1953,note_on,,0,0,2,,,,,,,,,,0,,61,42
1953,note_on,,15,0,2,,,,,,,,,,0,,51,0
1968,set_tempo,645161,24,1,0,,,,,,,,,,,,,
1968,note_on,,24,0,1,,,,,,,,,,0,,76,0
1968,note_on,,15,0,2,,,,,,,,,,0,,61,0
1968,note_on,,0,0,1,,,,,,,,,,0,,78,68
1968,note_on,,0,0,2,,,,,,,,,,0,,56,41
1992,set_tempo,769230,24,1,0,,,,,,,,,,,,,
1992,note_on,,0,0,1,,,,,,,,,,0,,80,64
1992,note_on,,24,0,1,,,,,,,,,,0,,78,0
2008,note_on,,40,0,2,,,,,,,,,,0,,56,0
2016,set_tempo,895522,24,1,0,,,,,,,,,,,,,
2016,note_on,,24,0,1,,,,,,,,,,0,,80,0
2016,note_on,,0,0,1,,,,,,,,,,0,,83,56
2016,note_on,,8,0,2,,,,,,,,,,0,,44,40
2018,control_change,,90,0,3,,,,,,,,64,0,0,,,
2024,control_change,,6,0,3,,,,,,,,64,127,0,,,
2033,note_on,,17,0,2,,,,,,,,,,0,,44,0
2033,note_on,,0,0,2,,,,,,,,,,0,,51,36
2040,note_on,,0,0,1,,,,,,,,,,0,,81,52
2040,set_tempo,666666,24,1,0,,,,,,,,,,,,,
2040,note_on,,24,0,1,,,,,,,,,,0,,83,0
2048,note_on,,15,0,2,,,,,,,,,,0,,51,0
2048,note_on,,0,0,2,,,,,,,,,,0,,60,32
2056,note_on,,16,0,1,,,,,,,,,,0,,81,0
2064,note_on,,8,0,1,,,,,,,,,,0,,81,50
2064,note_on,,0,0,2,,,,,,,,,,0,,56,30
2064,note_on,,16,0,2,,,,,,,,,,0,,60,0
2064,set_tempo,952380,24,1,0,,,,,,,,,,,,,
2080,note_on,,16,0,1,,,,,,,,,,0,,81,0
2080,set_tempo,697674,16,1,0,,,,,,,,,,,,,
2080,note_on,,0,0,1,,,,,,,,,,0,,80,49
2096,set_tempo,952380,16,1,0,,,,,,,,,,,,,
2096,note_on,,16,0,1,,,,,,,,,,0,,80,0
2096,note_on,,0,0,1,,,,,,,,,,0,,78,46
2104,note_on,,40,0,2,,,,,,,,,,0,,56,0
2112,set_tempo,845070,16,1,0,,,,,,,,,,,,,
2112,control_change,,88,0,3,,,,,,,,64,127,0,,,
2112,note_on,,8,0,2,,,,,,,,,,0,,49,28
2112,note_on,,16,0,1,,,,,,,,,,0,,78,0
2112,note_on,,0,0,1,,,,,,,,,,0,,80,44
2114,control_change,,2,0,3,,,,,,,,64,0,0,,,
2120,control_change,,6,0,3,,,,,,,,64,127,0,,,
2128,note_on,,16,0,2,,,,,,,,,,0,,49,0
2128,set_tempo,697674,16,1,0,,,,,,,,,,,,,
2128,note_on,,0,0,2,,,,,,,,,,0,,56,28
2144,set_tempo,769230,16,1,0,,,,,,,,,,,,,
2144,note_on,,0,0,2,,,,,,,,,,0,,64,32
2144,note_on,,16,0,2,,,,,,,,,,0,,56,0
