tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
540,note_on,,0,0,1,,,,,,,,,,0,,75,65
540,note_on,,12,0,1,,,,,,,,,,0,,74,0
552,note_on,,12,0,1,,,,,,,,,,0,,75,0
552,note_on,,0,0,1,,,,,,,,,,0,,77,66
552,set_tempo,1000000,12,1,0,,,,,,,,,,,,,
552,note_on,,24,0,2,,,,,,,,,,0,,67,0
552,note_on,,0,0,2,,,,,,,,,,0,,63,0
552,note_on,,0,0,2,,,,,,,,,,0,,60,0
552,note_on,,0,0,2,,,,,,,,,,0,,55,0
564,note_on,,12,0,1,,,,,,,,,,0,,77,0
564,note_on,,0,0,1,,,,,,,,,,0,,79,67
564,set_tempo,1714285,12,1,0,,,,,,,,,,,,,
576,note_on,,0,0,2,,,,,,,,,,0,,44,45
576,note_on,,24,0,2,,,,,,,,,,0,,32,35
576,set_tempo,1200000,12,1,0,,,,,,,,,,,,,
576,note_on,,0,0,1,,,,,,,,,,0,,72,60
576,note_on,,12,0,1,,,,,,,,,,0,,79,0
576,control_change,,88,0,3,,,,,,,,64,127,0,,,
578,control_change,,2,0,3,,,,,,,,64,0,0,,,
584,control_change,,6,0,3,,,,,,,,64,127,0,,,
600,note_on,,24,0,2,,,,,,,,,,0,,44,0
600,note_on,,0,0,2,,,,,,,,,,0,,32,0
612,note_on,,36,0,1,,,,,,,,,,0,,72,0
624,note_on,,0,0,2,,,,,,,,,,0,,63,30
624,note_on,,12,0,1,,,,,,,,,,0,,72,55
624,set_tempo,1304347,48,1,0,,,,,,,,,,,,,
624,note_on,,24,0,2,,,,,,,,,,0,,60,25
624,note_on,,0,0,2,,,,,,,,,,0,,68,35
648,note_on,,0,0,2,,,,,,,,,,0,,60,0
648,note_on,,24,0,2,,,,,,,,,,0,,68,0
648,note_on,,24,0,1,,,,,,,,,,0,,72,0
648,note_on,,0,0,2,,,,,,,,,,0,,63,0
660,set_tempo,895522,36,1,0,,,,,,,,,,,,,
660,note_on,,12,0,1,,,,,,,,,,0,,72,62
668,note_on,,8,0,1,,,,,,,,,,0,,72,0
672,note_on,,24,0,2,,,,,,,,,,0,,29,40
672,note_on,,4,0,1,,,,,,,,,,0,,74,59
672,note_on,,0,0,2,,,,,,,,,,0,,41,50
672,set_tempo,1200000,12,1,0,,,,,,,,,,,,,
674,control_change,,90,0,3,,,,,,,,64,0,0,,,
680,control_change,,6,0,3,,,,,,,,64,127,0,,,
696,note_on,,24,0,2,,,,,,,,,,0,,41,0
696,note_on,,0,0,2,,,,,,,,,,0,,29,0
720,note_on,,48,0,1,,,,,,,,,,0,,74,0
720,note_on,,0,0,1,,,,,,,,,,0,,72,57
720,note_on,,0,0,2,,,,,,,,,,0,,60,33
720,note_on,,0,0,2,,,,,,,,,,0,,62,38
720,set_tempo,1395348,48,1,0,,,,,,,,,,,,,
720,note_on,,24,0,2,,,,,,,,,,0,,53,28
744,note_on,,24,0,2,,,,,,,,,,0,,62,0
744,note_on,,0,0,2,,,,,,,,,,0,,60,0
744,note_on,,0,0,2,,,,,,,,,,0,,53,0
756,note_on,,36,0,1,,,,,,,,,,0,,72,0
756,set_tempo,1071428,36,1,0,,,,,,,,,,,,,
756,note_on,,0,0,1,,,,,,,,,,0,,68,54
768,control_change,,88,0,3,,,,,,,,64,127,0,,,
768,set_tempo,1153846,12,1,0,,,,,,,,,,,,,
768,note_on,,12,0,1,,,,,,,,,,0,,68,0
768,note_on,,0,0,1,,,,,,,,,,0,,67,45
768,note_on,,24,0,2,,,,,,,,,,0,,31,30
768,note_on,,0,0,2,,,,,,,,,,0,,43,40
770,control_change,,2,0,3,,,,,,,,64,0,0,,,
776,control_change,,6,0,3,,,,,,,,64,127,0,,,
792,note_on,,24,0,2,,,,,,,,,,0,,43,0
792,note_on,,0,0,2,,,,,,,,,,0,,31,0
816,set_tempo,1333333,48,1,0,,,,,,,,,,,,,
816,note_on,,0,0,2,,,,,,,,,,0,,59,40
816,note_on,,24,0,2,,,,,,,,,,0,,53,35
825,note_on,,57,0,1,,,,,,,,,,0,,70,42
825,set_tempo,1000000,9,1,0,,,,,,,,,,,,,
828,note_on,,3,0,1,,,,,,,,,,0,,70,0
828,set_tempo,923076,3,1,0,,,,,,,,,,,,,
828,note_on,,0,0,1,,,,,,,,,,0,,67,0
828,note_on,,0,0,1,,,,,,,,,,0,,68,49
840,set_tempo,1071428,12,1,0,,,,,,,,,,,,,
840,note_on,,0,0,1,,,,,,,,,,0,,67,55
840,note_on,,0,0,2,,,,,,,,,,0,,53,0
840,note_on,,24,0,2,,,,,,,,,,0,,59,0
840,note_on,,12,0,1,,,,,,,,,,0,,68,0
852,note_on,,0,0,1,,,,,,,,,,0,,62,60
852,note_on,,12,0,1,,,,,,,,,,0,,67,0
864,set_tempo,1200000,24,1,0,,,,,,,,,,,,,
864,note_on,,12,0,1,,,,,,,,,,0,,62,0
864,note_on,,0,0,2,,,,,,,,,,0,,36,35
864,note_on,,24,0,2,,,,,,,,,,0,,24,25
864,note_on,,0,0,1,,,,,,,,,,0,,63,55
866,control_change,,90,0,3,,,,,,,,64,0,0,,,
876,note_on,,0,0,1,,,,,,,,,,0,,60,38
876,control_change,,10,0,3,,,,,,,,64,127,0,,,
876,note_on,,12,0,1,,,,,,,,,,0,,63,0
888,note_on,,0,0,2,,,,,,,,,,0,,24,0
888,note_on,,12,0,1,,,,,,,,,,0,,60,0
888,set_tempo,1333333,24,1,0,,,,,,,,,,,,,
888,note_on,,24,0,2,,,,,,,,,,0,,36,0
912,set_tempo,1463414,24,1,0,,,,,,,,,,,,,
912,note_on,,0,0,2,,,,,,,,,,0,,55,35
912,note_on,,24,0,2,,,,,,,,,,0,,51,30
936,note_on,,0,0,2,,,,,,,,,,0,,51,0
936,note_on,,24,0,2,,,,,,,,,,0,,55,0
956,control_change,,80,0,3,,,,,,,,64,0,0,,,
960,note_on,,0,0,2,,,,,,,,,,0,,39,50
960,set_tempo,1304347,48,1,0,,,,,,,,,,,,,
960,control_change,,4,0,3,,,,,,,,64,127,0,,,
960,note_on,,24,0,2,,,,,,,,,,0,,27,40
984,note_on,,24,0,2,,,,,,,,,,0,,39,0
984,note_on,,0,0,2,,,,,,,,,,0,,27,0
1008,note_on,,24,0,2,,,,,,,,,,0,,55,20
1008,note_on,,0,0,2,,,,,,,,,,0,,58,25
1008,note_on,,0,0,2,,,,,,,,,,0,,63,30
1008,note_on,,120,0,1,,,,,,,,,,0,,79,65
1008,note_on,,0,0,2,,,,,,,,,,0,,67,35
1032,note_on,,0,0,2,,,,,,,,,,0,,58,0
1032,note_on,,0,0,2,,,,,,,,,,0,,55,0
1032,note_on,,0,0,2,,,,,,,,,,0,,63,0
1032,note_on,,24,0,2,,,,,,,,,,0,,67,0
1054,note_on,,46,0,1,,,,,,,,,,0,,79,0
1056,set_tempo,1250000,96,1,0,,,,,,,,,,,,,
1056,note_on,,24,0,2,,,,,,,,,,0,,32,45
1056,note_on,,0,0,2,,,,,,,,,,0,,44,55
1058,control_change,,98,0,3,,,,,,,,64,0,0,,,
1064,control_change,,6,0,3,,,,,,,,64,127,0,,,
1080,note_on,,24,0,2,,,,,,,,,,0,,44,0
1080,note_on,,0,0,2,,,,,,,,,,0,,32,0
1104,set_tempo,1333333,48,1,0,,,,,,,,,,,,,
1104,note_on,,50,0,1,,,,,,,,,,0,,80,75
1104,note_on,,0,0,2,,,,,,,,,,0,,63,40
1104,note_on,,0,0,2,,,,,,,,,,0,,60,35
1104,note_on,,24,0,2,,,,,,,,,,0,,53,30
1128,note_on,,0,0,2,,,,,,,,,,0,,60,0
1128,note_on,,24,0,2,,,,,,,,,,0,,63,0
1128,note_on,,0,0,2,,,,,,,,,,0,,53,0
1152,note_on,,24,0,2,,,,,,,,,,0,,34,50
1152,control_change,,88,0,3,,,,,,,,64,127,0,,,
1152,note_on,,0,0,2,,,,,,,,,,0,,46,60
1152,set_tempo,1395348,48,1,0,,,,,,,,,,,,,
1154,control_change,,2,0,3,,,,,,,,64,0,0,,,
1160,control_change,,6,0,3,,,,,,,,64,127,0,,,
1176,set_tempo,1200000,24,1,0,,,,,,,,,,,,,
1176,note_on,,0,0,2,,,,,,,,,,0,,34,0
1176,note_on,,24,0,2,,,,,,,,,,0,,46,0
1176,note_on,,72,0,1,,,,,,,,,,0,,80,0
1176,note_on,,0,0,1,,,,,,,,,,0,,79,65
1200,note_on,,24,0,2,,,,,,,,,,0,,58,42
1200,set_tempo,1333333,24,1,0,,,,,,,,,,,,,
1200,note_on,,0,0,2,,,,,,,,,,0,,62,45
1200,note_on,,0,0,2,,,,,,,,,,0,,68,48
1224,note_on,,24,0,2,,,,,,,,,,0,,68,0
1224,note_on,,0,0,2,,,,,,,,,,0,,62,0
1224,set_tempo,1250000,24,1,0,,,,,,,,,,,,,
1224,note_on,,0,0,1,,,,,,,,,,0,,77,60
1224,note_on,,0,0,2,,,,,,,,,,0,,58,0
1224,note_on,,48,0,1,,,,,,,,,,0,,79,0
1236,note_on,,12,0,2,,,,,,,,,,0,,35,45
1236,note_on,,0,0,2,,,,,,,,,,0,,47,55
1236,set_tempo,1333333,12,1,0,,,,,,,,,,,,,
1246,note_on,,10,0,2,,,,,,,,,,0,,47,0
1246,note_on,,0,0,2,,,,,,,,,,0,,35,0
1248,note_on,,2,0,2,,,,,,,,,,0,,36,45
1248,note_on,,0,0,2,,,,,,,,,,0,,48,55
1248,set_tempo,1621621,12,1,0,,,,,,,,,,,,,
1250,control_change,,90,0,3,,,,,,,,64,0,0,,,
1256,control_change,,6,0,3,,,,,,,,64,127,0,,,
1260,set_tempo,1395348,12,1,0,,,,,,,,,,,,,
1260,note_on,,36,0,1,,,,,,,,,,0,,77,0
1260,note_on,,0,0,1,,,,,,,,,,0,,75,60
1272,note_on,,0,0,2,,,,,,,,,,0,,36,0
1272,note_on,,12,0,1,,,,,,,,,,0,,75,0
1272,note_on,,0,0,1,,,,,,,,,,0,,77,57
1272,note_on,,24,0,2,,,,,,,,,,0,,48,0
1272,set_tempo,1153846,12,1,0,,,,,,,,,,,,,
1278,note_on,,6,0,1,,,,,,,,,,0,,77,0
1278,note_on,,0,0,1,,,,,,,,,,0,,75,60
1281,note_on,,3,0,1,,,,,,,,,,0,,75,0
1281,note_on,,0,0,1,,,,,,,,,,0,,77,62
1284,note_on,,0,0,1,,,,,,,,,,0,,75,65
1284,note_on,,3,0,1,,,,,,,,,,0,,77,0
1296,note_on,,12,0,1,,,,,,,,,,0,,75,0
1296,note_on,,0,0,1,,,,,,,,,,0,,74,62
1296,note_on,,0,0,2,,,,,,,,,,0,,63,35
1296,note_on,,24,0,2,,,,,,,,,,0,,57,32
1296,note_on,,0,0,2,,,,,,,,,,0,,67,38
1308,set_tempo,1034482,36,1,0,,,,,,,,,,,,,
1308,note_on,,12,0,1,,,,,,,,,,0,,74,0
1308,note_on,,0,0,1,,,,,,,,,,0,,75,65
1320,note_on,,12,0,1,,,,,,,,,,0,,75,0
1320,note_on,,0,0,1,,,,,,,,,,0,,77,68
1320,note_on,,0,0,2,,,,,,,,,,0,,57,0
1320,note_on,,0,0,2,,,,,,,,,,0,,63,0
1320,note_on,,24,0,2,,,,,,,,,,0,,67,0
1332,note_on,,0,0,1,,,,,,,,,,0,,79,71
1332,set_tempo,1395348,24,1,0,,,,,,,,,,,,,
1332,note_on,,12,0,1,,,,,,,,,,0,,77,0
1344,note_on,,0,0,1,,,,,,,,,,0,,74,61
1344,set_tempo,1304347,12,1,0,,,,,,,,,,,,,
1344,note_on,,12,0,1,,,,,,,,,,0,,79,0
1344,note_on,,24,0,2,,,,,,,,,,0,,38,45
1344,control_change,,88,0,3,,,,,,,,64,127,0,,,
1344,note_on,,0,0,2,,,,,,,,,,0,,50,55
1346,control_change,,2,0,3,,,,,,,,64,0,0,,,
1352,control_change,,6,0,3,,,,,,,,64,127,0,,,
1368,note_on,,0,0,1,,,,,,,,,,0,,62,61
1368,set_tempo,1250000,24,1,0,,,,,,,,,,,,,
1368,note_on,,24,0,2,,,,,,,,,,0,,50,0
1368,note_on,,24,0,1,,,,,,,,,,0,,74,0
1368,note_on,,0,0,2,,,,,,,,,,0,,38,0
1392,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
1392,note_on,,24,0,2,,,,,,,,,,0,,58,35
1392,note_on,,0,0,2,,,,,,,,,,0,,67,40
1404,set_tempo,1200000,12,1,0,,,,,,,,,,,,,
1404,note_on,,36,0,1,,,,,,,,,,0,,62,0
1404,note_on,,12,0,2,,,,,,,,,,0,,67,0
1404,note_on,,0,0,1,,,,,,,,,,0,,67,62
1416,note_on,,12,0,2,,,,,,,,,,0,,58,0
1416,note_on,,12,0,1,,,,,,,,,,0,,67,0
1416,note_on,,0,0,1,,,,,,,,,,0,,72,64
1416,set_tempo,1111111,12,1,0,,,,,,,,,,,,,
1428,note_on,,12,0,1,,,,,,,,,,0,,72,0
1428,note_on,,0,0,1,,,,,,,,,,0,,74,66
1428,set_tempo,1538461,12,1,0,,,,,,,,,,,,,
1440,set_tempo,1304347,12,1,0,,,,,,,,,,,,,
1440,note_on,,24,0,2,,,,,,,,,,0,,26,50
1440,note_on,,12,0,1,,,,,,,,,,0,,74,0
1440,note_on,,0,0,1,,,,,,,,,,0,,75,68
1440,note_on,,0,0,2,,,,,,,,,,0,,38,50
1442,control_change,,90,0,3,,,,,,,,64,0,0,,,
1448,control_change,,6,0,3,,,,,,,,64,127,0,,,
1464,note_on,,24,0,2,,,,,,,,,,0,,38,0
1464,note_on,,0,0,2,,,,,,,,,,0,,26,0
1488,note_on,,0,0,2,,,,,,,,,,0,,60,38
1488,set_tempo,1538461,48,1,0,,,,,,,,,,,,,
1488,note_on,,24,0,2,,,,,,,,,,0,,57,33
1512,note_on,,24,0,2,,,,,,,,,,0,,60,0
1512,note_on,,0,0,2,,,,,,,,,,0,,57,0
1524,set_tempo,1034482,36,1,0,,,,,,,,,,,,,
1524,note_on,,84,0,1,,,,,,,,,,0,,75,0
1524,note_on,,0,0,1,,,,,,,,,,0,,66,45
1532,note_on,,8,0,1,,,,,,,,,,0,,66,0
1536,note_on,,24,0,2,,,,,,,,,,0,,31,45
1536,note_on,,0,0,2,,,,,,,,,,0,,43,45
1536,control_change,,88,0,3,,,,,,,,64,127,0,,,
1536,set_tempo,1304347,12,1,0,,,,,,,,,,,,,
1536,note_on,,4,0,1,,,,,,,,,,0,,66,45
1538,control_change,,2,0,3,,,,,,,,64,0,0,,,
1544,control_change,,6,0,3,,,,,,,,64,127,0,,,
1560,note_on,,0,0,2,,,,,,,,,,0,,31,0
1560,note_on,,24,0,2,,,,,,,,,,0,,43,0
1584,note_on,,0,0,2,,,,,,,,,,0,,58,27
1584,note_on,,24,0,2,,,,,,,,,,0,,50,22
1584,note_on,,0,0,2,,,,,,,,,,0,,62,32
1608,note_on,,24,0,2,,,,,,,,,,0,,62,0
1608,note_on,,0,0,2,,,,,,,,,,0,,58,0
1608,note_on,,0,0,2,,,,,,,,,,0,,50,0
1614,note_on,,0,0,1,,,,,,,,,,0,,67,33
1614,note_on,,78,0,1,,,,,,,,,,0,,66,0
1614,set_tempo,1538461,78,1,0,,,,,,,,,,,,,
1620,set_tempo,1395348,6,1,0,,,,,,,,,,,,,
1620,note_on,,0,0,1,,,,,,,,,,0,,70,35
1620,note_on,,6,0,1,,,,,,,,,,0,,67,0
1620,note_on,,12,0,2,,,,,,,,,,0,,38,35
1626,note_on,,6,0,1,,,,,,,,,,0,,70,0
1626,note_on,,0,0,1,,,,,,,,,,0,,69,32
1626,set_tempo,1463414,6,1,0,,,,,,,,,,,,,
1632,note_on,,6,0,1,,,,,,,,,,0,,69,0
1632,note_on,,0,0,1,,,,,,,,,,0,,67,30
1632,note_on,,12,0,2,,,,,,,,,,0,,38,0
1632,note_on,,0,0,2,,,,,,,,,,0,,31,25
1632,note_on,,0,0,2,,,,,,,,,,0,,43,35
1632,set_tempo,1304347,6,1,0,,,,,,,,,,,,,
1634,control_change,,90,0,3,,,,,,,,64,0,0,,,
1640,control_change,,6,0,3,,,,,,,,64,127,0,,,
1656,note_on,,24,0,2,,,,,,,,,,0,,43,0
1656,note_on,,0,0,2,,,,,,,,,,0,,31,0
1678,note_on,,46,0,1,,,,,,,,,,0,,67,0
1680,set_tempo,1463414,48,1,0,,,,,,,,,,,,,
1680,note_on,,24,0,2,,,,,,,,,,0,,50,20
1680,note_on,,0,0,2,,,,,,,,,,0,,58,25
1680,note_on,,0,0,2,,,,,,,,,,0,,62,30
1704,note_on,,24,0,2,,,,,,,,,,0,,62,0
1704,note_on,,0,0,2,,,,,,,,,,0,,50,0
1704,note_on,,0,0,2,,,,,,,,,,0,,58,0
1724,control_change,,84,0,3,,,,,,,,64,0,0,,,
1728,note_on,,0,0,2,,,,,,,,,,0,,42,50
1728,control_change,,4,0,3,,,,,,,,64,127,0,,,
1728,set_tempo,1250000,48,1,0,,,,,,,,,,,,,
1728,note_on,,24,0,2,,,,,,,,,,0,,30,40
1752,note_on,,24,0,2,,,,,,,,,,0,,42,0
1752,note_on,,0,0,2,,,,,,,,,,0,,30,0
1776,note_on,,0,0,2,,,,,,,,,,0,,60,35
1776,note_on,,0,0,2,,,,,,,,,,0,,63,40
1776,note_on,,98,0,1,,,,,,,,,,0,,68,64
1776,note_on,,24,0,2,,,,,,,,,,0,,54,25
1776,note_on,,0,0,2,,,,,,,,,,0,,56,30
1800,note_on,,24,0,2,,,,,,,,,,0,,63,0
1800,note_on,,0,0,2,,,,,,,,,,0,,60,0
1800,note_on,,0,0,2,,,,,,,,,,0,,56,0
1800,note_on,,0,0,2,,,,,,,,,,0,,54,0
1824,set_tempo,1200000,96,1,0,,,,,,,,,,,,,
1824,note_on,,0,0,2,,,,,,,,,,0,,41,50
1824,note_on,,24,0,2,,,,,,,,,,0,,29,40
1826,control_change,,98,0,3,,,,,,,,64,0,0,,,
1832,control_change,,6,0,3,,,,,,,,64,127,0,,,
1848,set_tempo,1111111,24,1,0,,,,,,,,,,,,,
1848,note_on,,0,0,1,,,,,,,,,,0,,73,62
1848,note_on,,72,0,1,,,,,,,,,,0,,68,0
1848,note_on,,0,0,2,,,,,,,,,,0,,29,0
1848,note_on,,24,0,2,,,,,,,,,,0,,41,0
1872,note_on,,24,0,1,,,,,,,,,,0,,73,0
1872,note_on,,0,0,2,,,,,,,,,,0,,65,40
1872,note_on,,0,0,2,,,,,,,,,,0,,61,35
1872,note_on,,0,0,2,,,,,,,,,,0,,56,30
1872,note_on,,24,0,2,,,,,,,,,,0,,53,25
1872,note_on,,0,0,1,,,,,,,,,,0,,77,64
1872,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
1896,set_tempo,1333333,24,1,0,,,,,,,,,,,,,
1896,note_on,,24,0,1,,,,,,,,,,0,,77,0
1896,note_on,,0,0,1,,,,,,,,,,0,,82,68
1896,note_on,,24,0,2,,,,,,,,,,0,,65,0
1896,note_on,,0,0,2,,,,,,,,,,0,,61,0
1896,note_on,,0,0,2,,,,,,,,,,0,,56,0
1896,note_on,,0,0,2,,,,,,,,,,0,,53,0
1920,set_tempo,1250000,24,1,0,,,,,,,,,,,,,
1920,note_on,,0,0,1,,,,,,,,,,0,,80,65
1920,note_on,,24,0,1,,,,,,,,,,0,,82,0
1920,note_on,,24,0,2,,,,,,,,,,0,,24,40
1920,note_on,,0,0,2,,,,,,,,,,0,,36,45
1920,control_change,,88,0,3,,,,,,,,64,127,0,,,
1922,control_change,,2,0,3,,,,,,,,64,0,0,,,
1928,control_change,,6,0,3,,,,,,,,64,127,0,,,
1944,note_on,,0,0,2,,,,,,,,,,0,,24,0
1944,note_on,,24,0,2,,,,,,,,,,0,,36,0
1968,note_on,,24,0,2,,,,,,,,,,0,,51,32
1968,note_on,,0,0,2,,,,,,,,,,0,,63,38
1968,note_on,,0,0,2,,,,,,,,,,0,,56,35
1968,set_tempo,1071428,48,1,0,,,,,,,,,,,,,
1977,set_tempo,3750000,9,1,0,,,,,,,,,,,,,
