tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
1092,note_on,,36,0,1,,,,,,,,,,0,,77,0
1092,note_on,,0,0,1,,,,,,,,,,0,,77,52
1098,note_on,,0,0,1,,,,,,,,,,0,,80,56
1098,note_on,,6,0,1,,,,,,,,,,0,,77,0
1104,note_on,,0,0,2,,,,,,,,,,0,,58,33
1104,note_on,,24,0,2,,,,,,,,,,0,,56,0
1104,note_on,,0,0,1,,,,,,,,,,0,,78,62
1104,note_on,,6,0,1,,,,,,,,,,0,,80,0
1128,set_tempo,952380,48,1,0,,,,,,,,,,,,,
1128,note_on,,24,0,2,,,,,,,,,,0,,58,0
1128,note_on,,0,0,2,,,,,,,,,,0,,62,36
1140,set_tempo,1000000,12,1,0,,,,,,,,,,,,,
1140,note_on,,0,0,1,,,,,,,,,,0,,77,61
1140,note_on,,36,0,1,,,,,,,,,,0,,78,0
1152,note_on,,12,0,1,,,,,,,,,,0,,77,0
1152,note_on,,0,0,2,,,,,,,,,,0,,39,35
1152,note_on,,24,0,2,,,,,,,,,,0,,62,0
1152,set_tempo,789473,12,1,0,,,,,,,,,,,,,
1152,control_change,,88,0,3,,,,,,,,64,127,0,,,
1152,note_on,,0,0,1,,,,,,,,,,0,,75,63
1154,control_change,,2,0,3,,,,,,,,64,0,0,,,
1160,control_change,,6,0,3,,,,,,,,64,127,0,,,
1176,set_tempo,769230,24,1,0,,,,,,,,,,,,,
1176,note_on,,0,0,2,,,,,,,,,,0,,54,34
1176,note_on,,24,0,2,,,,,,,,,,0,,39,0
1200,note_on,,48,0,1,,,,,,,,,,0,,75,0
1200,note_on,,0,0,1,,,,,,,,,,0,,70,68
1200,note_on,,0,0,2,,,,,,,,,,0,,58,36
1200,note_on,,24,0,2,,,,,,,,,,0,,54,0
1200,set_tempo,750000,24,1,0,,,,,,,,,,,,,
1224,note_on,,0,0,2,,,,,,,,,,0,,63,37
1224,note_on,,24,0,2,,,,,,,,,,0,,58,0
1224,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1248,note_on,,0,0,2,,,,,,,,,,0,,40,40
1248,note_on,,48,0,1,,,,,,,,,,0,,70,0
1248,note_on,,0,0,1,,,,,,,,,,0,,73,70
1248,note_on,,24,0,2,,,,,,,,,,0,,63,0
1250,control_change,,90,0,3,,,,,,,,64,0,0,,,
1256,control_change,,6,0,3,,,,,,,,64,127,0,,,
1272,note_on,,0,0,2,,,,,,,,,,0,,52,39
1272,note_on,,24,0,2,,,,,,,,,,0,,40,0
1272,set_tempo,821917,48,1,0,,,,,,,,,,,,,
1296,note_on,,0,0,2,,,,,,,,,,0,,56,38
1296,note_on,,24,0,2,,,,,,,,,,0,,52,0
1296,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
1296,note_on,,48,0,1,,,,,,,,,,0,,73,0
1296,note_on,,0,0,1,,,,,,,,,,0,,68,54
1320,note_on,,0,0,2,,,,,,,,,,0,,61,36
1320,set_tempo,4615384,24,1,0,,,,,,,,,,,,,
1320,note_on,,24,0,2,,,,,,,,,,0,,56,0
1330,note_on,,10,0,2,,,,,,,,,,0,,61,0
1330,note_on,,34,0,1,,,,,,,,,,0,,68,0
1336,control_change,,80,0,3,,,,,,,,64,0,0,,,
1344,note_on,,14,0,2,,,,,,,,,,0,,43,32
1344,control_change,,8,0,3,,,,,,,,64,0,0,,,
1344,set_tempo,1333333,24,1,0,,,,,,,,,,,,,
1352,control_change,,8,0,3,,,,,,,,64,127,0,,,
1356,note_on,,12,0,2,,,,,,,,,,0,,43,0
1368,set_tempo,895522,24,1,0,,,,,,,,,,,,,
1368,note_on,,12,0,2,,,,,,,,,,0,,52,25
1380,set_tempo,845070,12,1,0,,,,,,,,,,,,,
1380,note_on,,50,0,1,,,,,,,,,,0,,71,32
1392,note_on,,12,0,1,,,,,,,,,,0,,71,0
1392,set_tempo,952380,12,1,0,,,,,,,,,,,,,
1392,note_on,,24,0,2,,,,,,,,,,0,,52,0
1392,note_on,,0,0,2,,,,,,,,,,0,,59,23
1392,note_on,,0,0,1,,,,,,,,,,0,,71,36
1402,note_on,,10,0,1,,,,,,,,,,0,,71,0
1402,set_tempo,750000,10,1,0,,,,,,,,,,,,,
1402,note_on,,0,0,1,,,,,,,,,,0,,73,40
1412,note_on,,0,0,1,,,,,,,,,,0,,71,39
1412,set_tempo,769230,10,1,0,,,,,,,,,,,,,
1412,note_on,,10,0,1,,,,,,,,,,0,,73,0
1416,note_on,,24,0,2,,,,,,,,,,0,,59,0
1416,note_on,,0,0,2,,,,,,,,,,0,,64,25
1421,set_tempo,845070,9,1,0,,,,,,,,,,,,,
1421,note_on,,0,0,1,,,,,,,,,,0,,70,38
1421,note_on,,9,0,1,,,,,,,,,,0,,71,0
1430,set_tempo,1621621,9,1,0,,,,,,,,,,,,,
1430,note_on,,0,0,1,,,,,,,,,,0,,71,42
1430,note_on,,9,0,1,,,,,,,,,,0,,70,0
1440,note_on,,0,0,1,,,,,,,,,,0,,75,44
1440,note_on,,10,0,1,,,,,,,,,,0,,71,0
1440,note_on,,24,0,2,,,,,,,,,,0,,64,0
1440,note_on,,0,0,2,,,,,,,,,,0,,42,25
1440,set_tempo,1395348,10,1,0,,,,,,,,,,,,,
1442,control_change,,90,0,3,,,,,,,,64,0,0,,,
1448,control_change,,6,0,3,,,,,,,,64,127,0,,,
1452,note_on,,12,0,2,,,,,,,,,,0,,42,0
1464,set_tempo,1111111,24,1,0,,,,,,,,,,,,,
1464,note_on,,24,0,1,,,,,,,,,,0,,75,0
1464,note_on,,0,0,1,,,,,,,,,,0,,75,42
1464,note_on,,12,0,2,,,,,,,,,,0,,54,23
1488,note_on,,24,0,2,,,,,,,,,,0,,54,0
1488,note_on,,0,0,2,,,,,,,,,,0,,58,21
1488,set_tempo,1153846,24,1,0,,,,,,,,,,,,,
1512,set_tempo,1538461,24,1,0,,,,,,,,,,,,,
1512,note_on,,0,0,2,,,,,,,,,,0,,64,19
1512,note_on,,48,0,1,,,,,,,,,,0,,75,0
1512,note_on,,0,0,1,,,,,,,,,,0,,73,34
1512,note_on,,24,0,2,,,,,,,,,,0,,58,0
1536,note_on,,0,0,2,,,,,,,,,,0,,47,23
1536,note_on,,0,0,1,,,,,,,,,,0,,71,34
1536,note_on,,24,0,2,,,,,,,,,,0,,64,0
1536,control_change,,88,0,3,,,,,,,,64,127,0,,,
1536,note_on,,24,0,1,,,,,,,,,,0,,73,0
1538,control_change,,2,0,3,,,,,,,,64,0,0,,,
1548,note_on,,12,0,2,,,,,,,,,,0,,47,0
1560,set_tempo,1463414,48,1,0,,,,,,,,,,,,,
1560,note_on,,12,0,2,,,,,,,,,,0,,54,25
1584,note_on,,48,0,1,,,,,,,,,,0,,80,46
1584,note_on,,24,0,2,,,,,,,,,,0,,63,21
1584,note_on,,0,0,2,,,,,,,,,,0,,65,25
1584,set_tempo,983606,24,1,0,,,,,,,,,,,,,
1608,note_on,,0,0,2,,,,,,,,,,0,,54,0
1608,note_on,,0,0,2,,,,,,,,,,0,,54,25
1608,set_tempo,923076,24,1,0,,,,,,,,,,,,,
1608,note_on,,24,0,2,,,,,,,,,,0,,65,0
1608,note_on,,0,0,2,,,,,,,,,,0,,63,0
1630,note_on,,46,0,1,,,,,,,,,,0,,71,0
1632,note_on,,2,0,1,,,,,,,,,,0,,80,0
1632,note_on,,0,0,1,,,,,,,,,,0,,70,30
1632,note_on,,0,0,1,,,,,,,,,,0,,73,50
1632,note_on,,24,0,2,,,,,,,,,,0,,64,28
1632,set_tempo,821917,24,1,0,,,,,,,,,,,,,
1656,set_tempo,731707,24,1,0,,,,,,,,,,,,,
1656,note_on,,0,0,2,,,,,,,,,,0,,54,25
1656,note_on,,24,0,2,,,,,,,,,,0,,54,0
1680,note_on,,48,0,1,,,,,,,,,,0,,73,0
1680,note_on,,0,0,1,,,,,,,,,,0,,70,0
1680,note_on,,0,0,1,,,,,,,,,,0,,75,54
1680,set_tempo,681818,24,1,0,,,,,,,,,,,,,
1680,note_on,,0,0,1,,,,,,,,,,0,,69,30
1680,note_on,,24,0,2,,,,,,,,,,0,,64,0
1680,note_on,,0,0,2,,,,,,,,,,0,,60,27
1704,set_tempo,659340,24,1,0,,,,,,,,,,,,,
1704,note_on,,24,0,2,,,,,,,,,,0,,54,0
1704,note_on,,0,0,2,,,,,,,,,,0,,54,25
1722,set_tempo,952380,18,1,0,,,,,,,,,,,,,
1722,note_on,,42,0,1,,,,,,,,,,0,,78,48
1728,set_tempo,800000,6,1,0,,,,,,,,,,,,,
1728,note_on,,24,0,2,,,,,,,,,,0,,54,0
1728,note_on,,6,0,1,,,,,,,,,,0,,78,0
1728,note_on,,0,0,2,,,,,,,,,,0,,61,27
1728,note_on,,0,0,1,,,,,,,,,,0,,76,44
1728,note_on,,0,0,1,,,,,,,,,,0,,70,30
1728,note_on,,0,0,1,,,,,,,,,,0,,69,0
1728,note_on,,0,0,1,,,,,,,,,,0,,75,0
1728,note_on,,0,0,2,,,,,,,,,,0,,60,0
1728,control_change,,190,0,3,,,,,,,,64,0,0,,,
1752,note_on,,0,0,2,,,,,,,,,,0,,54,25
1752,note_on,,24,0,2,,,,,,,,,,0,,61,0
1752,set_tempo,750000,24,1,0,,,,,,,,,,,,,
1776,note_on,,24,0,2,,,,,,,,,,0,,66,29
1776,note_on,,48,0,1,,,,,,,,,,0,,76,0
1776,note_on,,0,0,1,,,,,,,,,,0,,75,42
1776,set_tempo,697674,24,1,0,,,,,,,,,,,,,
1800,note_on,,0,0,2,,,,,,,,,,0,,64,28
1800,note_on,,24,0,2,,,,,,,,,,0,,66,0
1800,note_on,,24,0,1,,,,,,,,,,0,,75,0
1800,note_on,,0,0,1,,,,,,,,,,0,,73,40
1824,note_on,,24,0,2,,,,,,,,,,0,,64,0
1824,note_on,,0,0,2,,,,,,,,,,0,,63,27
1824,note_on,,0,0,1,,,,,,,,,,0,,66,28
1824,note_on,,0,0,1,,,,,,,,,,0,,71,34
1824,note_on,,24,0,1,,,,,,,,,,0,,73,0
1824,set_tempo,769230,48,1,0,,,,,,,,,,,,,
1824,note_on,,0,0,1,,,,,,,,,,0,,70,0
1848,note_on,,0,0,2,,,,,,,,,,0,,54,25
1848,note_on,,24,0,2,,,,,,,,,,0,,54,0
1872,note_on,,0,0,1,,,,,,,,,,0,,66,0
1872,note_on,,0,0,1,,,,,,,,,,0,,68,26
1872,note_on,,0,0,1,,,,,,,,,,0,,73,42
1872,note_on,,24,0,2,,,,,,,,,,0,,63,0
1872,note_on,,0,0,2,,,,,,,,,,0,,65,29
1872,note_on,,48,0,1,,,,,,,,,,0,,71,0
1896,set_tempo,800000,72,1,0,,,,,,,,,,,,,
1896,note_on,,0,0,2,,,,,,,,,,0,,54,25
1896,note_on,,24,0,2,,,,,,,,,,0,,54,0
1920,set_tempo,845070,24,1,0,,,,,,,,,,,,,
1920,control_change,,192,0,3,,,,,,,,64,0,0,,,
1920,note_on,,0,0,2,,,,,,,,,,0,,66,30
1920,note_on,,24,0,2,,,,,,,,,,0,,54,0
1920,note_on,,0,0,1,,,,,,,,,,0,,70,36
1920,note_on,,0,0,1,,,,,,,,,,0,,68,0
1920,note_on,,0,0,2,,,,,,,,,,0,,65,0
1920,note_on,,48,0,1,,,,,,,,,,0,,73,0
1944,note_on,,24,0,2,,,,,,,,,,0,,54,25
1944,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
1966,note_on,,46,0,1,,,,,,,,,,0,,70,0
1968,set_tempo,769230,24,1,0,,,,,,,,,,,,,
1968,note_on,,0,0,1,,,,,,,,,,0,,80,50
1968,note_on,,24,0,2,,,,,,,,,,0,,66,0
1968,note_on,,0,0,2,,,,,,,,,,0,,65,29
1968,note_on,,2,0,1,,,,,,,,,,0,,71,34
1992,note_on,,24,0,2,,,,,,,,,,0,,54,0
