tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
240,set_tempo,1071428,32,1,0,,,,,,,,,,,,,
256,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
256,note_on,,16,0,2,,,,,,,,,,0,,52,0
256,note_on,,0,0,2,,,,,,,,,,0,,60,39
272,set_tempo,1200000,16,1,0,,,,,,,,,,,,,
272,note_on,,16,0,2,,,,,,,,,,0,,60,0
272,note_on,,0,0,2,,,,,,,,,,0,,59,36
280,note_on,,8,0,2,,,,,,,,,,0,,59,0
288,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
288,note_on,,8,0,2,,,,,,,,,,0,,40,44
304,note_on,,16,0,2,,,,,,,,,,0,,40,0
304,note_on,,0,0,2,,,,,,,,,,0,,47,34
304,set_tempo,1034482,16,1,0,,,,,,,,,,,,,
320,note_on,,16,0,2,,,,,,,,,,0,,47,0
320,note_on,,0,0,2,,,,,,,,,,0,,55,33
320,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
336,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
336,note_on,,0,0,2,,,,,,,,,,0,,52,30
336,note_on,,16,0,2,,,,,,,,,,0,,55,0
352,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
352,note_on,,16,0,2,,,,,,,,,,0,,52,0
352,note_on,,0,0,2,,,,,,,,,,0,,60,31
368,note_on,,16,0,2,,,,,,,,,,0,,60,0
368,note_on,,0,0,2,,,,,,,,,,0,,59,30
368,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
376,note_on,,8,0,2,,,,,,,,,,0,,59,0
376,set_tempo,1935483,8,1,0,,,,,,,,,,,,,
376,note_on,,302,0,1,,,,,,,,,,0,,71,40
381,note_on,,5,0,1,,,,,,,,,,0,,71,0
384,note_on,,3,0,1,,,,,,,,,,0,,79,66
384,control_change,,192,0,3,,,,,,,,64,127,0,,,
384,note_on,,8,0,2,,,,,,,,,,0,,40,36
386,control_change,,2,0,3,,,,,,,,64,0,0,,,
392,control_change,,6,0,3,,,,,,,,64,127,0,,,
400,set_tempo,1071428,24,1,0,,,,,,,,,,,,,
400,note_on,,16,0,2,,,,,,,,,,0,,40,0
400,note_on,,0,0,2,,,,,,,,,,0,,47,32
416,note_on,,16,0,2,,,,,,,,,,0,,47,0
416,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
416,note_on,,0,0,2,,,,,,,,,,0,,55,36
432,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
432,note_on,,0,0,2,,,,,,,,,,0,,52,34
432,note_on,,16,0,2,,,,,,,,,,0,,55,0
448,note_on,,16,0,2,,,,,,,,,,0,,52,0
448,note_on,,0,0,2,,,,,,,,,,0,,60,37
448,set_tempo,952380,16,1,0,,,,,,,,,,,,,
464,note_on,,16,0,2,,,,,,,,,,0,,60,0
464,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
464,note_on,,0,0,2,,,,,,,,,,0,,59,36
472,note_on,,8,0,2,,,,,,,,,,0,,59,0
480,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
480,note_on,,8,0,2,,,,,,,,,,0,,40,36
496,note_on,,0,0,2,,,,,,,,,,0,,47,34
496,note_on,,16,0,2,,,,,,,,,,0,,40,0
496,set_tempo,983606,16,1,0,,,,,,,,,,,,,
512,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
512,note_on,,0,0,2,,,,,,,,,,0,,55,37
512,note_on,,16,0,2,,,,,,,,,,0,,47,0
526,note_on,,142,0,1,,,,,,,,,,0,,79,0
528,note_on,,2,0,1,,,,,,,,,,0,,78,68
528,note_on,,16,0,2,,,,,,,,,,0,,55,0
528,note_on,,0,0,2,,,,,,,,,,0,,52,34
528,set_tempo,1034482,16,1,0,,,,,,,,,,,,,
544,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
544,note_on,,16,0,2,,,,,,,,,,0,,52,0
544,note_on,,0,0,2,,,,,,,,,,0,,60,36
552,note_on,,24,0,1,,,,,,,,,,0,,78,0
552,note_on,,0,0,1,,,,,,,,,,0,,76,60
560,note_on,,0,0,2,,,,,,,,,,0,,59,34
560,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
560,note_on,,16,0,2,,,,,,,,,,0,,60,0
568,note_on,,8,0,2,,,,,,,,,,0,,59,0
576,note_on,,24,0,1,,,,,,,,,,0,,76,0
576,note_on,,0,0,1,,,,,,,,,,0,,75,50
576,control_change,,184,0,3,,,,,,,,64,127,0,,,
576,set_tempo,1304347,16,1,0,,,,,,,,,,,,,
576,note_on,,8,0,2,,,,,,,,,,0,,42,32
578,control_change,,2,0,3,,,,,,,,64,0,0,,,
584,control_change,,6,0,3,,,,,,,,64,127,0,,,
592,note_on,,0,0,2,,,,,,,,,,0,,47,30
592,note_on,,16,0,2,,,,,,,,,,0,,42,0
592,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
608,note_on,,0,0,2,,,,,,,,,,0,,57,34
608,note_on,,16,0,2,,,,,,,,,,0,,47,0
608,set_tempo,952380,16,1,0,,,,,,,,,,,,,
624,set_tempo,983606,16,1,0,,,,,,,,,,,,,
624,note_on,,0,0,2,,,,,,,,,,0,,54,36
624,note_on,,16,0,2,,,,,,,,,,0,,57,0
640,note_on,,0,0,2,,,,,,,,,,0,,60,40
640,note_on,,16,0,2,,,,,,,,,,0,,54,0
656,note_on,,16,0,2,,,,,,,,,,0,,60,0
656,note_on,,0,0,2,,,,,,,,,,0,,59,38
656,set_tempo,1000000,32,1,0,,,,,,,,,,,,,
664,note_on,,8,0,2,,,,,,,,,,0,,59,0
672,set_tempo,983606,16,1,0,,,,,,,,,,,,,
672,note_on,,8,0,2,,,,,,,,,,0,,43,40
674,control_change,,90,0,3,,,,,,,,64,0,0,,,
680,control_change,,6,0,3,,,,,,,,64,127,0,,,
688,note_on,,16,0,2,,,,,,,,,,0,,43,0
688,note_on,,0,0,2,,,,,,,,,,0,,47,38
688,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
704,note_on,,16,0,2,,,,,,,,,,0,,47,0
704,note_on,,0,0,2,,,,,,,,,,0,,55,34
704,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
718,note_on,,142,0,1,,,,,,,,,,0,,75,0
720,note_on,,0,0,2,,,,,,,,,,0,,52,30
720,set_tempo,1395348,16,1,0,,,,,,,,,,,,,
720,note_on,,2,0,1,,,,,,,,,,0,,76,48
720,note_on,,16,0,2,,,,,,,,,,0,,55,0
736,set_tempo,1304347,16,1,0,,,,,,,,,,,,,
736,note_on,,16,0,2,,,,,,,,,,0,,52,0
736,note_on,,0,0,2,,,,,,,,,,0,,60,31
752,set_tempo,2000000,16,1,0,,,,,,,,,,,,,
752,note_on,,0,0,2,,,,,,,,,,0,,59,29
752,note_on,,16,0,2,,,,,,,,,,0,,60,0
754,note_on,,34,0,1,,,,,,,,,,0,,76,0
756,note_on,,2,0,1,,,,,,,,,,0,,72,50
756,set_tempo,1000000,4,1,0,,,,,,,,,,,,,
760,note_on,,8,0,2,,,,,,,,,,0,,59,0
766,note_on,,10,0,1,,,,,,,,,,0,,72,0
768,control_change,,88,0,3,,,,,,,,64,127,0,,,
768,note_on,,8,0,2,,,,,,,,,,0,,39,30
768,set_tempo,1395348,12,1,0,,,,,,,,,,,,,
768,note_on,,2,0,1,,,,,,,,,,0,,71,48
770,control_change,,2,0,3,,,,,,,,64,0,0,,,
776,control_change,,6,0,3,,,,,,,,64,127,0,,,
784,note_on,,16,0,2,,,,,,,,,,0,,39,0
784,note_on,,0,0,2,,,,,,,,,,0,,47,28
784,set_tempo,952380,16,1,0,,,,,,,,,,,,,
800,note_on,,16,0,2,,,,,,,,,,0,,47,0
800,note_on,,0,0,2,,,,,,,,,,0,,57,32
816,note_on,,16,0,2,,,,,,,,,,0,,57,0
816,note_on,,0,0,2,,,,,,,,,,0,,54,30
832,note_on,,16,0,2,,,,,,,,,,0,,54,0
832,set_tempo,1000000,48,1,0,,,,,,,,,,,,,
832,note_on,,0,0,2,,,,,,,,,,0,,60,31
838,note_on,,70,0,1,,,,,,,,,,0,,71,0
840,note_on,,2,0,1,,,,,,,,,,0,,66,66
840,set_tempo,1071428,8,1,0,,,,,,,,,,,,,
848,note_on,,0,0,2,,,,,,,,,,0,,59,29
848,note_on,,16,0,2,,,,,,,,,,0,,60,0
848,set_tempo,1621621,8,1,0,,,,,,,,,,,,,
856,note_on,,8,0,2,,,,,,,,,,0,,59,0
862,note_on,,22,0,1,,,,,,,,,,0,,66,0
864,note_on,,2,0,1,,,,,,,,,,0,,69,57
864,note_on,,8,0,2,,,,,,,,,,0,,40,38
864,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
864,note_on,,0,0,1,,,,,,,,,,0,,72,66
866,control_change,,90,0,3,,,,,,,,64,0,0,,,
872,control_change,,6,0,3,,,,,,,,64,127,0,,,
880,note_on,,16,0,2,,,,,,,,,,0,,40,0
880,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
880,note_on,,0,0,2,,,,,,,,,,0,,47,29
888,note_on,,0,0,1,,,,,,,,,,0,,69,0
888,note_on,,0,0,1,,,,,,,,,,0,,67,58
888,note_on,,0,0,1,,,,,,,,,,0,,71,64
888,set_tempo,923076,8,1,0,,,,,,,,,,,,,
888,note_on,,24,0,1,,,,,,,,,,0,,72,0
896,note_on,,16,0,2,,,,,,,,,,0,,47,0
896,note_on,,0,0,2,,,,,,,,,,0,,55,32
912,note_on,,0,0,1,,,,,,,,,,0,,66,53
912,note_on,,16,0,2,,,,,,,,,,0,,55,0
912,note_on,,0,0,1,,,,,,,,,,0,,67,0
912,set_tempo,1000000,24,1,0,,,,,,,,,,,,,
912,note_on,,24,0,1,,,,,,,,,,0,,71,0
912,note_on,,0,0,1,,,,,,,,,,0,,69,60
912,note_on,,0,0,2,,,,,,,,,,0,,52,29
928,note_on,,16,0,2,,,,,,,,,,0,,52,0
928,note_on,,0,0,2,,,,,,,,,,0,,60,32
928,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
936,set_tempo,1071428,8,1,0,,,,,,,,,,,,,
936,note_on,,24,0,1,,,,,,,,,,0,,69,0
936,note_on,,0,0,1,,,,,,,,,,0,,64,46
936,note_on,,0,0,1,,,,,,,,,,0,,67,56
936,note_on,,0,0,1,,,,,,,,,,0,,66,0
944,note_on,,16,0,2,,,,,,,,,,0,,60,0
944,set_tempo,1621621,8,1,0,,,,,,,,,,,,,
944,note_on,,0,0,2,,,,,,,,,,0,,59,29
952,note_on,,8,0,2,,,,,,,,,,0,,59,0
958,note_on,,22,0,1,,,,,,,,,,0,,67,0
958,note_on,,0,0,1,,,,,,,,,,0,,64,0
960,note_on,,2,0,1,,,,,,,,,,0,,63,44
960,note_on,,0,0,1,,,,,,,,,,0,,66,56
960,control_change,,88,0,3,,,,,,,,64,127,0,,,
960,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
960,note_on,,8,0,2,,,,,,,,,,0,,35,30
962,control_change,,2,0,3,,,,,,,,64,0,0,,,
966,control_change,,4,0,3,,,,,,,,64,127,0,,,
970,note_on,,10,0,2,,,,,,,,,,0,,35,0
976,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
976,note_on,,6,0,2,,,,,,,,,,0,,47,50
992,note_on,,16,0,2,,,,,,,,,,0,,47,0
992,note_on,,0,0,2,,,,,,,,,,0,,59,44
992,set_tempo,1463414,16,1,0,,,,,,,,,,,,,
1005,note_on,,0,0,1,,,,,,,,,,0,,63,0
1005,note_on,,45,0,1,,,,,,,,,,0,,66,0
1008,note_on,,0,0,1,,,,,,,,,,0,,67,55
1008,note_on,,3,0,1,,,,,,,,,,0,,64,45
1008,note_on,,0,0,2,,,,,,,,,,0,,58,40
1008,note_on,,16,0,2,,,,,,,,,,0,,59,0
1008,set_tempo,1621621,16,1,0,,,,,,,,,,,,,
1010,control_change,,44,0,3,,,,,,,,64,0,0,,,
1014,control_change,,4,0,3,,,,,,,,64,127,0,,,
1024,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
1024,note_on,,0,0,2,,,,,,,,,,0,,55,38
1024,note_on,,16,0,2,,,,,,,,,,0,,58,0
1040,note_on,,0,0,2,,,,,,,,,,0,,46,32
1040,note_on,,16,0,2,,,,,,,,,,0,,55,0
1040,set_tempo,1621621,16,1,0,,,,,,,,,,,,,
1053,note_on,,45,0,1,,,,,,,,,,0,,67,0
1053,note_on,,0,0,1,,,,,,,,,,0,,64,0
1056,note_on,,16,0,2,,,,,,,,,,0,,46,0
1056,set_tempo,1395348,16,1,0,,,,,,,,,,,,,
1056,note_on,,0,0,2,,,,,,,,,,0,,47,30
1056,note_on,,0,0,1,,,,,,,,,,0,,66,44
1056,note_on,,3,0,1,,,,,,,,,,0,,63,34
1058,control_change,,44,0,3,,,,,,,,64,0,0,,,
1064,control_change,,6,0,3,,,,,,,,64,127,0,,,
1066,note_on,,10,0,2,,,,,,,,,,0,,47,0
1072,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
1072,note_on,,6,0,2,,,,,,,,,,0,,35,32
1078,note_on,,22,0,1,,,,,,,,,,0,,66,0
1078,note_on,,0,0,1,,,,,,,,,,0,,63,0
1088,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1088,note_on,,0,0,2,,,,,,,,,,0,,47,36
1088,note_on,,16,0,2,,,,,,,,,,0,,35,0
1104,note_on,,0,0,2,,,,,,,,,,0,,51,36
1104,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
1104,note_on,,16,0,2,,,,,,,,,,0,,47,0
1120,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
1120,note_on,,0,0,2,,,,,,,,,,0,,54,37
1120,note_on,,16,0,2,,,,,,,,,,0,,51,0
1136,set_tempo,1621621,16,1,0,,,,,,,,,,,,,
1136,note_on,,16,0,2,,,,,,,,,,0,,54,0
1136,note_on,,0,0,2,,,,,,,,,,0,,59,38
1144,note_on,,8,0,2,,,,,,,,,,0,,59,0
1152,note_on,,8,0,2,,,,,,,,,,0,,43,42
1152,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
1152,note_on,,0,0,1,,,,,,,,,,0,,71,56
1152,control_change,,88,0,3,,,,,,,,64,127,0,,,
1152,note_on,,74,0,1,,,,,,,,,,0,,62,46
1154,control_change,,2,0,3,,,,,,,,64,0,0,,,
1160,control_change,,6,0,3,,,,,,,,64,127,0,,,
1168,set_tempo,952380,16,1,0,,,,,,,,,,,,,
1168,note_on,,16,0,2,,,,,,,,,,0,,43,0
1168,note_on,,0,0,2,,,,,,,,,,0,,50,44
1184,note_on,,16,0,2,,,,,,,,,,0,,50,0
1184,note_on,,0,0,2,,,,,,,,,,0,,59,46
1184,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
1197,note_on,,45,0,1,,,,,,,,,,0,,71,0
1197,note_on,,0,0,1,,,,,,,,,,0,,62,0
1200,note_on,,3,0,1,,,,,,,,,,0,,65,54
1200,note_on,,0,0,1,,,,,,,,,,0,,71,62
1200,note_on,,0,0,2,,,,,,,,,,0,,55,40
1200,note_on,,16,0,2,,,,,,,,,,0,,59,0
1200,set_tempo,983606,16,1,0,,,,,,,,,,,,,
1216,note_on,,0,0,2,,,,,,,,,,0,,64,54
1216,note_on,,16,0,2,,,,,,,,,,0,,55,0
1216,set_tempo,1034482,16,1,0,,,,,,,,,,,,,
1232,note_on,,0,0,2,,,,,,,,,,0,,62,52
1232,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
1232,note_on,,16,0,2,,,,,,,,,,0,,64,0
1240,note_on,,8,0,2,,,,,,,,,,0,,62,0
1245,note_on,,45,0,1,,,,,,,,,,0,,65,0
1248,note_on,,8,0,2,,,,,,,,,,0,,42,48
1248,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
1248,note_on,,3,0,1,,,,,,,,,,0,,66,56
1250,control_change,,90,0,3,,,,,,,,64,0,0,,,
1254,control_change,,4,0,3,,,,,,,,64,127,0,,,
1258,note_on,,10,0,2,,,,,,,,,,0,,42,0
1264,set_tempo,952380,16,1,0,,,,,,,,,,,,,
1264,note_on,,6,0,2,,,,,,,,,,0,,54,42
1280,note_on,,16,0,2,,,,,,,,,,0,,54,0
1280,note_on,,0,0,2,,,,,,,,,,0,,61,48
1292,note_on,,44,0,1,,,,,,,,,,0,,71,0
1293,note_on,,1,0,1,,,,,,,,,,0,,66,0
1296,note_on,,3,0,1,,,,,,,,,,0,,70,60
1296,note_on,,0,0,1,,,,,,,,,,0,,73,68
1296,set_tempo,983606,32,1,0,,,,,,,,,,,,,
1296,note_on,,0,0,2,,,,,,,,,,0,,64,52
1296,note_on,,16,0,2,,,,,,,,,,0,,61,0
1312,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
1312,note_on,,16,0,2,,,,,,,,,,0,,64,0
1312,note_on,,0,0,2,,,,,,,,,,0,,61,54
1328,note_on,,16,0,2,,,,,,,,,,0,,61,0
1328,note_on,,0,0,2,,,,,,,,,,0,,54,50
1328,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1341,note_on,,45,0,1,,,,,,,,,,0,,73,0
1341,note_on,,0,0,1,,,,,,,,,,0,,70,0
1344,note_on,,16,0,2,,,,,,,,,,0,,54,0
1344,note_on,,0,0,2,,,,,,,,,,0,,47,48
1344,control_change,,90,0,3,,,,,,,,64,127,0,,,
1344,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
1344,note_on,,0,0,1,,,,,,,,,,0,,74,70
1344,note_on,,3,0,1,,,,,,,,,,0,,71,60
1346,control_change,,2,0,3,,,,,,,,64,0,0,,,
1352,control_change,,6,0,3,,,,,,,,64,127,0,,,
1360,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
1360,note_on,,16,0,2,,,,,,,,,,0,,47,0
1360,note_on,,0,0,2,,,,,,,,,,0,,54,48
1376,set_tempo,983606,16,1,0,,,,,,,,,,,,,
1376,note_on,,16,0,2,,,,,,,,,,0,,54,0
1376,note_on,,0,0,2,,,,,,,,,,0,,62,50
1392,note_on,,0,0,2,,,,,,,,,,0,,59,47
1392,note_on,,16,0,2,,,,,,,,,,0,,62,0
1408,set_tempo,1000000,32,1,0,,,,,,,,,,,,,
1408,note_on,,0,0,2,,,,,,,,,,0,,67,54
1408,note_on,,16,0,2,,,,,,,,,,0,,59,0
1424,note_on,,0,0,2,,,,,,,,,,0,,66,55
1424,note_on,,16,0,2,,,,,,,,,,0,,67,0
1424,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
1436,note_on,,92,0,1,,,,,,,,,,0,,74,0
1436,note_on,,0,0,1,,,,,,,,,,0,,71,0
1440,set_tempo,983606,16,1,0,,,,,,,,,,,,,
1440,note_on,,4,0,1,,,,,,,,,,0,,71,46
1440,note_on,,16,0,2,,,,,,,,,,0,,66,0
1440,note_on,,0,0,2,,,,,,,,,,0,,65,55
1440,note_on,,0,0,1,,,,,,,,,,0,,74,60
1442,control_change,,90,0,3,,,,,,,,64,0,0,,,
1448,control_change,,6,0,3,,,,,,,,64,127,0,,,
1456,note_on,,16,0,2,,,,,,,,,,0,,65,0
1456,set_tempo,952380,16,1,0,,,,,,,,,,,,,
1456,note_on,,0,0,2,,,,,,,,,,0,,62,48
1472,note_on,,0,0,2,,,,,,,,,,0,,59,40
1472,note_on,,16,0,2,,,,,,,,,,0,,62,0
1472,set_tempo,1034482,16,1,0,,,,,,,,,,,,,
1485,note_on,,45,0,1,,,,,,,,,,0,,74,0
1488,note_on,,16,0,2,,,,,,,,,,0,,59,0
1488,note_on,,3,0,1,,,,,,,,,,0,,74,50
1488,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1488,note_on,,0,0,2,,,,,,,,,,0,,56,34
1504,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
1504,note_on,,16,0,2,,,,,,,,,,0,,56,0
1504,note_on,,0,0,2,,,,,,,,,,0,,53,32
1520,set_tempo,1463414,16,1,0,,,,,,,,,,,,,
1520,note_on,,0,0,2,,,,,,,,,,0,,41,30
1520,note_on,,16,0,2,,,,,,,,,,0,,53,0
1532,note_on,,44,0,1,,,,,,,,,,0,,71,0
1533,note_on,,1,0,1,,,,,,,,,,0,,74,0
1536,note_on,,3,0,1,,,,,,,,,,0,,71,44
1536,note_on,,0,0,1,,,,,,,,,,0,,73,50
1536,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
1536,note_on,,0,0,2,,,,,,,,,,0,,42,30
1536,control_change,,88,0,3,,,,,,,,64,127,0,,,
1536,note_on,,16,0,2,,,,,,,,,,0,,41,0
1538,control_change,,2,0,3,,,,,,,,64,0,0,,,
1544,control_change,,6,0,3,,,,,,,,64,127,0,,,
1552,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
1552,note_on,,0,0,2,,,,,,,,,,0,,54,36
1552,note_on,,16,0,2,,,,,,,,,,0,,42,0
1568,note_on,,0,0,2,,,,,,,,,,0,,61,34
1568,note_on,,16,0,2,,,,,,,,,,0,,54,0
1568,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1584,note_on,,0,0,2,,,,,,,,,,0,,64,38
1584,note_on,,16,0,2,,,,,,,,,,0,,61,0
1600,set_tempo,1200000,32,1,0,,,,,,,,,,,,,
1600,note_on,,0,0,2,,,,,,,,,,0,,67,32
1600,note_on,,16,0,2,,,,,,,,,,0,,64,0
1616,note_on,,0,0,2,,,,,,,,,,0,,66,30
1616,note_on,,16,0,2,,,,,,,,,,0,,67,0
1616,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
1628,note_on,,92,0,1,,,,,,,,,,0,,71,0
1632,note_on,,16,0,2,,,,,,,,,,0,,66,0
1632,note_on,,0,0,2,,,,,,,,,,0,,64,30
1632,note_on,,4,0,1,,,,,,,,,,0,,70,38
1632,set_tempo,1200000,16,1,0,,,,,,,,,,,,,
1634,control_change,,90,0,3,,,,,,,,64,0,0,,,
1640,control_change,,6,0,3,,,,,,,,64,127,0,,,
1648,note_on,,16,0,2,,,,,,,,,,0,,64,0
1648,note_on,,0,0,2,,,,,,,,,,0,,61,28
1664,note_on,,16,0,2,,,,,,,,,,0,,61,0
1664,note_on,,0,0,2,,,,,,,,,,0,,58,26
1664,set_tempo,1333333,32,1,0,,,,,,,,,,,,,
1680,set_tempo,1463414,16,1,0,,,,,,,,,,,,,
1680,note_on,,16,0,2,,,,,,,,,,0,,58,0
1680,note_on,,0,0,2,,,,,,,,,,0,,54,28
1696,note_on,,16,0,2,,,,,,,,,,0,,54,0
1696,note_on,,0,0,2,,,,,,,,,,0,,42,27
1696,set_tempo,1621621,16,1,0,,,,,,,,,,,,,
1712,note_on,,16,0,2,,,,,,,,,,0,,42,0
1712,set_tempo,2000000,16,1,0,,,,,,,,,,,,,
1712,note_on,,0,0,2,,,,,,,,,,0,,30,26
1724,note_on,,92,0,1,,,,,,,,,,0,,70,0
1724,note_on,,0,0,1,,,,,,,,,,0,,73,0
1728,note_on,,16,0,2,,,,,,,,,,0,,30,0
1728,note_on,,0,0,2,,,,,,,,,,0,,35,26
1728,control_change,,88,0,3,,,,,,,,64,127,0,,,
1728,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
1728,note_on,,4,0,1,,,,,,,,,,0,,71,44
1730,control_change,,2,0,3,,,,,,,,64,0,0,,,
1736,control_change,,6,0,3,,,,,,,,64,127,0,,,
1744,note_on,,16,0,2,,,,,,,,,,0,,35,0
1744,note_on,,0,0,2,,,,,,,,,,0,,47,34
1744,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1760,note_on,,16,0,2,,,,,,,,,,0,,47,0
1760,note_on,,0,0,2,,,,,,,,,,0,,54,36
1760,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
1774,note_on,,46,0,1,,,,,,,,,,0,,71,0
1776,note_on,,0,0,2,,,,,,,,,,0,,57,48
1776,note_on,,2,0,1,,,,,,,,,,0,,63,64
