tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
422,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,56,60
424,set_tempo,8,1,0,,,,,,,,,,,,,,681818,,,,,,
425,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,0
432,set_tempo,8,1,0,,,,,,,,,,,,,,674157,,,,,,
438,set_tempo,6,1,0,,,,,,,,,,,,,,666667,,,,,,
446,set_tempo,8,1,0,,,,,,,,,,,,,,659341,,,,,,
448,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,56,0
449,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,65,0
452,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,58
454,set_tempo,8,1,0,,,,,,,,,,,,,,652174,,,,,,
460,set_tempo,6,1,0,,,,,,,,,,,,,,645161,,,,,,
468,set_tempo,8,1,0,,,,,,,,,,,,,,638298,,,,,,
476,set_tempo,8,1,0,,,,,,,,,,,,,,631579,,,,,,
477,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,48,0
481,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,67,61
481,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,58
482,set_tempo,6,1,0,,,,,,,,,,,,,,625000,,,,,,
483,control_change,2,0,1,,,,,,,,,,,,,,,64,0,0,,,
500,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,58,0
509,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,67,0
511,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,55
532,control_change,21,0,1,,,,,,,,,,,,,,,64,127,0,,,
533,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
540,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,41,56
550,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,41,0
568,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,48,58
595,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,48,0
599,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,68,62
599,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,56
619,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,60,0
626,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,68,0
631,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,57
645,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,48,0
658,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,61,56
660,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,70,63
666,control_change,6,0,1,,,,,,,,,,,,,,,64,0,0,,,
680,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,61,0
687,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,70,0
689,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,54
704,control_change,15,0,1,,,,,,,,,,,,,,,64,127,0,,,
718,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,48,0
721,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,41,58
738,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,41,0
748,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,48,60
779,note_on,31,0,1,,,,,,,,,,,,,,,,,0,,60,62
780,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
783,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,67
804,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,60,0
809,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,62
814,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,0
836,control_change,22,0,1,,,,,,,,,,,,,,,64,0,0,,,
838,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,0
838,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,63
842,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,73,73
867,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,58,0
868,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,0
869,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,66
889,control_change,20,0,1,,,,,,,,,,,,,,,64,127,0,,,
898,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,48,0
901,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,79
901,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,41,70
916,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,41,0
926,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,72,0
929,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,71
957,note_on,28,0,1,,,,,,,,,,,,,,,,,0,,80,80
961,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,56,72
961,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,0
977,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,56,0
980,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,80,0
988,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,48,73
1005,control_change,17,0,1,,,,,,,,,,,,,,,64,0,0,,,
1018,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,48,0
1019,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,58,74
1021,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,79,85
1040,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,58,0
1042,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,79,0
1047,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,75
1062,control_change,15,0,1,,,,,,,,,,,,,,,64,127,0,,,
1063,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
1075,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,77,87
1079,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,41,77
1101,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,41,0
1102,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,77,0
1109,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,48,71
1134,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,72,87
1141,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,56,74
1147,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,48,0
1164,control_change,17,0,1,,,,,,,,,,,,,,,64,0,0,,,
1166,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,56,0
1167,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,0
1170,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,73
1198,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,86
1198,note_on,28,0,1,,,,,,,,,,,,,,,,,0,,48,0
1199,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,58,73
1226,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,58,0
1229,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,48,71
1229,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,73,0
1232,control_change,3,0,1,,,,,,,,,,,,,,,64,127,0,,,
1261,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,72,86
1262,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,41,74
1266,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,0
1273,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,41,0
1287,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,72,0
1291,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,74
1320,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,68,84
1321,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,56,74
1323,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,0
1342,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,56,0
1345,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,68,0
1349,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,73
1357,control_change,8,0,1,,,,,,,,,,,,,,,64,0,0,,,
1379,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,48,0
1380,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,65,82
1382,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,60,74
1403,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,65,0
1405,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,60,0
1411,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,48,77
1423,control_change,12,0,1,,,,,,,,,,,,,,,64,127,0,,,
1424,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
1441,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,41,77
1446,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,60,85
1470,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,41,0
1471,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,75
1502,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,74
1502,note_on,31,0,1,,,,,,,,,,,,,,,,,0,,48,0
1526,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,55,0
1531,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,72
1557,control_change,26,0,1,,,,,,,,,,,,,,,64,0,0,,,
1560,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,0
1562,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,56,72
1584,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,56,0
1591,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,48,72
1601,control_change,10,0,1,,,,,,,,,,,,,,,64,127,0,,,
1616,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,48,0
1621,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,41,74
1639,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,41,0
1651,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,48,72
1681,note_on,30,0,1,,,,,,,,,,,,,,,,,0,,58,69
1689,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,48,0
1698,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,58,0
1711,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,48,64
1722,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,60,0
1734,control_change,12,0,1,,,,,,,,,,,,,,,64,0,0,,,
1739,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,0
1741,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,55,59
1766,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,55,0
1769,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,54
1789,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,48,0
1800,control_change,11,0,1,,,,,,,,,,,,,,,64,127,0,,,
1802,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,41,50
1822,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,41,0
1831,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,48,45
1859,note_on,28,0,1,,,,,,,,,,,,,,,,,0,,65,64
1862,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,56,53
1863,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
1886,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,56,0
1890,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,48
1896,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,65,0
1919,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,48,0
1921,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,58,54
1922,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,65
1929,control_change,7,0,1,,,,,,,,,,,,,,,64,0,0,,,
1945,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,58,0
1951,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,48,50
1957,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,67,0
1981,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,41,54
1984,control_change,3,0,1,,,,,,,,,,,,,,,64,127,0,,,
1985,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
1998,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,41,0
2011,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,48,49
2041,note_on,30,0,1,,,,,,,,,,,,,,,,,0,,48,0
2041,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,55
2044,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,68,66
2063,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,60,0
2072,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,48,50
2080,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,68,0
2089,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,48,0
2101,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,61,56
2103,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,70,65
2111,control_change,8,0,1,,,,,,,,,,,,,,,64,0,0,,,
2122,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,61,0
2131,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,48,49
2135,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,70,0
2162,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,41,56
2162,control_change,0,0,1,,,,,,,,,,,,,,,64,127,0,,,
2164,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,0
2170,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,41,0
2191,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,48,61
2216,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,48,0
2221,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,60,61
2224,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,65
2248,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,60,0
2249,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,61
2265,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,72,0
2281,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,58,59
2282,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
2282,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,71
2290,control_change,8,0,1,,,,,,,,,,,,,,,64,0,0,,,
2308,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,58,0
2311,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,58
2315,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,73,0
2338,control_change,23,0,1,,,,,,,,,,,,,,,64,127,0,,,
2342,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,41,62
2342,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,72,76
2347,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,0
2362,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,41,0
2371,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,72,0
2373,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,61
2401,note_on,28,0,1,,,,,,,,,,,,,,,,,0,,84,81
2402,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
2403,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,56,63
2430,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,0
2430,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,56,0
2432,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,67
2461,control_change,0,0,1,,,,,,,,,,,,,,,64,0,0,,,
2461,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,80,82
2462,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,60,67
2466,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,0
2481,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,60,0
2488,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,80,0
2489,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,67
2506,control_change,0,0,1,,,,,,,,,,,,,,,64,127,0,,,
2506,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,48,0
2521,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,41,74
2522,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,79,87
2546,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,41,0
2549,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,0
2551,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,79
2582,note_on,31,0,1,,,,,,,,,,,,,,,,,0,,58,69
2583,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,86
2588,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,0
2608,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,58,0
2612,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,79
2614,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,72,0
2640,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,73,84
2642,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,55,67
2643,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
2646,control_change,3,0,1,,,,,,,,,,,,,,,64,0,0,,,
2671,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,55,0
2672,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,0
2672,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,48,76
2681,control_change,9,0,1,,,,,,,,,,,,,,,64,127,0,,,
2701,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,72,86
2702,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,41,78
2703,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,0
2728,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,41,0
2732,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,76
2736,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,72,0
2760,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,67,83
2762,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,58,68
2772,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,48,0
2788,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,58,0
2791,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,76
2793,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,67,0
2816,control_change,23,0,1,,,,,,,,,,,,,,,64,0,0,,,
2822,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,55,54
2824,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,60,79
2828,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,48,0
2851,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,55,0
2851,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,48,68
2857,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,60,0
2858,control_change,1,0,1,,,,,,,,,,,,,,,64,127,0,,,
2873,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,48,0
2880,set_tempo,2398,1,0,,,,,,,,,,,,,,666667,,,,,,
2883,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,65,87
2883,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,41,72
2896,set_tempo,16,1,0,,,,,,,,,,,,,,670391,,,,,,
2910,set_tempo,14,1,0,,,,,,,,,,,,,,674157,,,,,,
2912,note_on,29,0,1,,,,,,,,,,,,,,,,,0,,47,73
2915,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,88
2916,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,65,0
2920,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,41,0
2926,set_tempo,16,1,0,,,,,,,,,,,,,,677966,,,,,,
2940,set_tempo,14,1,0,,,,,,,,,,,,,,681818,,,,,,
2943,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,56,78
2949,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,68,96
2953,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,67,0
2956,set_tempo,16,1,0,,,,,,,,,,,,,,685714,,,,,,
2959,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,47,0
2965,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,56,0
2970,set_tempo,14,1,0,,,,,,,,,,,,,,689655,,,,,,
2972,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,47,82
2986,set_tempo,16,1,0,,,,,,,,,,,,,,693642,,,,,,
2998,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,47,0
3000,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,61,85
3000,set_tempo,14,1,0,,,,,,,,,,,,,,697674,,,,,,
3012,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,61,0
3016,set_tempo,16,1,0,,,,,,,,,,,,,,701754,,,,,,
3022,control_change,10,0,1,,,,,,,,,,,,,,,64,0,0,,,
3030,set_tempo,14,1,0,,,,,,,,,,,,,,705882,,,,,,
3032,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,47,85
3046,set_tempo,16,1,0,,,,,,,,,,,,,,710059,,,,,,
3048,control_change,16,0,1,,,,,,,,,,,,,,,64,127,0,,,
3060,set_tempo,14,1,0,,,,,,,,,,,,,,714286,,,,,,
3063,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,41,90
3066,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,47,0
3076,set_tempo,16,1,0,,,,,,,,,,,,,,718563,,,,,,
3078,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,41,0
3090,set_tempo,14,1,0,,,,,,,,,,,,,,722892,,,,,,
3092,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,47,87
3106,set_tempo,16,1,0,,,,,,,,,,,,,,727273,,,,,,
3117,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,47,0
3120,set_tempo,14,1,0,,,,,,,,,,,,,,731707,,,,,,
3122,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,56,83
3136,set_tempo,16,1,0,,,,,,,,,,,,,,736196,,,,,,
3142,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,56,0
3149,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,47,80
3150,set_tempo,14,1,0,,,,,,,,,,,,,,740741,,,,,,
3166,set_tempo,16,1,0,,,,,,,,,,,,,,745342,,,,,,
3171,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,68,0
3172,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,47,0
3180,set_tempo,14,1,0,,,,,,,,,,,,,,750000,,,,,,
3181,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,61,78
3194,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,61,0
3209,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,47,69
3229,control_change,0,0,1,,,,,,,,,,,,,,,64,0,0,,,
3229,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,47,0
3241,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,41,57
3243,set_tempo,63,1,0,,,,,,,,,,,,,,750000,,,,,,
3246,set_tempo,3,1,0,,,,,,,,,,,,,,745342,,,,,,
3250,set_tempo,4,1,0,,,,,,,,,,,,,,736196,,,,,,
3253,set_tempo,3,1,0,,,,,,,,,,,,,,727273,,,,,,
3254,control_change,13,0,1,,,,,,,,,,,,,,,64,127,0,,,
3256,set_tempo,3,1,0,,,,,,,,,,,,,,722892,,,,,,
3260,set_tempo,4,1,0,,,,,,,,,,,,,,714286,,,,,,
3263,set_tempo,3,1,0,,,,,,,,,,,,,,705882,,,,,,
3266,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,41,0
3266,set_tempo,3,1,0,,,,,,,,,,,,,,701754,,,,,,
3270,set_tempo,4,1,0,,,,,,,,,,,,,,693642,,,,,,
3271,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,48,59
3273,set_tempo,3,1,0,,,,,,,,,,,,,,685714,,,,,,
3276,set_tempo,3,1,0,,,,,,,,,,,,,,681818,,,,,,
