tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
3111,note_on,,1,0,1,,,,,,,,,0,,,63,99
3112,note_on,,1,0,1,,,,,,,,,0,,,47,97
3137,note_on,,25,0,1,,,,,,,,,0,,,47,0
3140,note_on,,3,0,1,,,,,,,,,0,,,49,100
3165,note_on,,25,0,1,,,,,,,,,0,,,49,0
3168,note_on,,3,0,1,,,,,,,,,0,,,47,95
3170,note_on,,2,0,1,,,,,,,,,0,,,68,0
3171,note_on,,1,0,1,,,,,,,,,0,,,63,0
3187,note_on,,16,0,1,,,,,,,,,0,,,47,0
3193,note_on,,6,0,1,,,,,,,,,0,,,56,91
3215,note_on,,22,0,1,,,,,,,,,0,,,56,0
3225,note_on,,10,0,1,,,,,,,,,0,,,70,88
3225,note_on,,0,0,1,,,,,,,,,0,,,46,97
3227,note_on,,0,0,1,,,,,,,,,0,,,63,65
3227,note_on,,2,0,1,,,,,,,,,0,,,61,72
3247,note_on,,20,0,1,,,,,,,,,0,,,46,0
3253,note_on,,6,0,1,,,,,,,,,0,,,47,91
3282,note_on,,29,0,1,,,,,,,,,0,,,46,95
3283,note_on,,1,0,1,,,,,,,,,0,,,47,0
3285,note_on,,2,0,1,,,,,,,,,0,,,70,0
3287,note_on,,2,0,1,,,,,,,,,0,,,63,0
3287,note_on,,0,0,1,,,,,,,,,0,,,61,0
3307,note_on,,20,0,1,,,,,,,,,0,,,46,0
3310,note_on,,3,0,1,,,,,,,,,0,,,55,95
3332,note_on,,22,0,1,,,,,,,,,0,,,55,0
3340,note_on,,8,0,1,,,,,,,,,0,,,71,93
3340,note_on,,0,0,1,,,,,,,,,0,,,44,108
3342,note_on,,2,0,1,,,,,,,,,0,,,68,92
3342,note_on,,0,0,1,,,,,,,,,0,,,63,91
3342,note_on,,0,0,1,,,,,,,,,0,,,59,91
3372,note_on,,30,0,1,,,,,,,,,0,,,52,104
3372,note_on,,0,0,1,,,,,,,,,0,,,44,0
3382,note_on,,10,0,1,,,,,,,,,0,,,59,0
3397,note_on,,15,0,1,,,,,,,,,0,,,52,0
3400,note_on,,3,0,1,,,,,,,,,0,,,71,0
3402,note_on,,2,0,1,,,,,,,,,0,,,59,105
3402,note_on,,0,0,1,,,,,,,,,0,,,68,0
3402,note_on,,0,0,1,,,,,,,,,0,,,63,0
3431,note_on,,29,0,1,,,,,,,,,0,,,51,104
3461,note_on,,30,0,1,,,,,,,,,0,,,51,0
3462,note_on,,1,0,1,,,,,,,,,0,,,87,123
3462,note_on,,0,0,1,,,,,,,,,0,,,59,0
3463,note_on,,1,0,1,,,,,,,,,0,,,82,119
3463,note_on,,0,0,1,,,,,,,,,0,,,75,118
3465,note_on,,2,0,1,,,,,,,,,0,,,43,104
3492,note_on,,27,0,1,,,,,,,,,0,,,43,0
3496,note_on,,4,0,1,,,,,,,,,0,,,52,90
3526,note_on,,0,0,1,,,,,,,,,0,,,52,0
3526,note_on,,30,0,1,,,,,,,,,0,,,58,99
3553,note_on,,27,0,1,,,,,,,,,0,,,51,99
3568,note_on,,15,0,1,,,,,,,,,0,,,75,0
3582,note_on,,14,0,1,,,,,,,,,0,,,87,0
3583,note_on,,1,0,1,,,,,,,,,0,,,44,109
3583,note_on,,0,0,1,,,,,,,,,0,,,51,0
3585,note_on,,2,0,1,,,,,,,,,0,,,75,93
3586,note_on,,1,0,1,,,,,,,,,0,,,83,105
3586,note_on,,0,0,1,,,,,,,,,0,,,58,0
3588,note_on,,2,0,1,,,,,,,,,0,,,82,0
3613,note_on,,25,0,1,,,,,,,,,0,,,44,0
3615,note_on,,2,0,1,,,,,,,,,0,,,52,100
3643,note_on,,28,0,1,,,,,,,,,0,,,59,99
3645,note_on,,0,0,1,,,,,,,,,0,,,75,0
3645,note_on,,2,0,1,,,,,,,,,0,,,52,0
3646,note_on,,1,0,1,,,,,,,,,0,,,83,0
3670,note_on,,24,0,1,,,,,,,,,0,,,51,106
3700,note_on,,30,0,1,,,,,,,,,0,,,51,0
3701,note_on,,1,0,1,,,,,,,,,0,,,63,124
3702,note_on,,1,0,1,,,,,,,,,0,,,75,124
3702,note_on,,0,0,1,,,,,,,,,0,,,70,117
3702,note_on,,0,0,1,,,,,,,,,0,,,43,98
3703,note_on,,1,0,1,,,,,,,,,0,,,59,0
3725,note_on,,22,0,1,,,,,,,,,0,,,43,0
3735,note_on,,10,0,1,,,,,,,,,0,,,52,92
3762,note_on,,27,0,1,,,,,,,,,0,,,58,99
3765,note_on,,3,0,1,,,,,,,,,0,,,52,0
3775,note_on,,10,0,1,,,,,,,,,0,,,63,0
3788,note_on,,13,0,1,,,,,,,,,0,,,51,92
3792,note_on,,4,0,1,,,,,,,,,0,,,75,0
3819,note_on,,27,0,1,,,,,,,,,0,,,51,0
3822,note_on,,3,0,1,,,,,,,,,0,,,58,0
3825,note_on,,3,0,1,,,,,,,,,0,,,71,102
3825,note_on,,0,0,1,,,,,,,,,0,,,44,93
3827,note_on,,2,0,1,,,,,,,,,0,,,63,91
3827,note_on,,0,0,1,,,,,,,,,0,,,56,89
3829,note_on,,2,0,1,,,,,,,,,0,,,70,0
3885,note_on,,0,0,1,,,,,,,,,0,,,44,0
3885,note_on,,56,0,1,,,,,,,,,0,,,71,0
3887,note_on,,0,0,1,,,,,,,,,0,,,56,0
3887,note_on,,2,0,1,,,,,,,,,0,,,63,0
3893,note_on,,6,0,1,,,,,,,,,0,,,64,106
3895,note_on,,2,0,1,,,,,,,,,0,,,61,79
3925,note_on,,30,0,1,,,,,,,,,0,,,67,89
3936,note_on,,11,0,1,,,,,,,,,0,,,64,0
3943,note_on,,7,0,1,,,,,,,,,0,,,61,0
3955,note_on,,12,0,1,,,,,,,,,0,,,63,91
3955,note_on,,0,0,1,,,,,,,,,0,,,59,79
3955,note_on,,0,0,1,,,,,,,,,0,,,67,0
3985,note_on,,30,0,1,,,,,,,,,0,,,68,88
3985,note_on,,0,0,1,,,,,,,,,0,,,59,0
3986,note_on,,1,0,1,,,,,,,,,0,,,63,0
4015,note_on,,29,0,1,,,,,,,,,0,,,67,105
4015,note_on,,0,0,1,,,,,,,,,0,,,68,0
4017,note_on,,2,0,1,,,,,,,,,0,,,64,96
4045,note_on,,28,0,1,,,,,,,,,0,,,70,89
4052,note_on,,7,0,1,,,,,,,,,0,,,67,0
4075,note_on,,23,0,1,,,,,,,,,0,,,66,91
4075,note_on,,0,0,1,,,,,,,,,0,,,63,89
4077,note_on,,2,0,1,,,,,,,,,0,,,64,0
4083,note_on,,6,0,1,,,,,,,,,0,,,70,0
4101,note_on,,18,0,1,,,,,,,,,0,,,71,91
4105,note_on,,4,0,1,,,,,,,,,0,,,66,0
4105,note_on,,0,0,1,,,,,,,,,0,,,63,0
4131,note_on,,26,0,1,,,,,,,,,0,,,71,0
4135,note_on,,4,0,1,,,,,,,,,0,,,69,109
4135,note_on,,0,0,1,,,,,,,,,0,,,66,99
4163,note_on,,28,0,1,,,,,,,,,0,,,72,102
4192,note_on,,29,0,1,,,,,,,,,0,,,68,109
4193,note_on,,1,0,1,,,,,,,,,0,,,64,93
4197,note_on,,4,0,1,,,,,,,,,0,,,69,0
4198,note_on,,1,0,1,,,,,,,,,0,,,66,0
4199,note_on,,1,0,1,,,,,,,,,0,,,72,0
