tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,program,note,velocity
0,set_tempo,,,,,0,1,3,1714285,,,,,,
0,set_tempo,,,,,0,1,6,1714285,,,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,set_tempo,,,,,0,1,1,1714285,,,,,,
0,time_signature,3,4,96,8,0,1,1,,,,,,,
0,program_change,,,,,0,0,1,,,,2,68,,
0,control_change,,,,,0,0,1,,0,0,2,,,
0,track_name,,,,,0,1,1,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,1714285,,,,,,
96,note_on,,,,,96,0,4,,,,5,,45,49
96,note_on,,,,,96,0,7,,,,8,,69,49
96,note_on,,,,,96,0,3,,,,4,,73,49
96,note_on,,,,,96,0,10,,,,12,,33,49
96,note_on,,,,,96,0,5,,,,6,,73,49
96,note_on,,,,,96,0,1,,,,2,,81,96
96,note_on,,,,,96,0,9,,,,11,,45,49
96,note_on,,,,,96,0,8,,,,9,,64,49
96,note_on,,,,,0,0,11,,,,13,,73,49
96,note_on,,,,,96,0,2,,,,3,,76,49
96,note_on,,,,,96,0,6,,,,7,,73,49
96,note_on,,,,,96,0,11,,,,13,,64,49
96,note_on,,,,,0,0,11,,,,13,,45,49
138,note_off,,,,,42,0,7,,,,8,,69,0
138,note_off,,,,,42,0,6,,,,7,,73,0
138,note_off,,,,,42,0,5,,,,6,,73,0
138,note_off,,,,,42,0,8,,,,9,,64,0
144,note_on,,,,,6,0,7,,,,8,,69,49
144,note_on,,,,,6,0,5,,,,6,,73,49
144,note_on,,,,,6,0,8,,,,9,,64,49
144,note_on,,,,,6,0,6,,,,7,,73,49
180,note_off,,,,,84,0,9,,,,11,,45,0
180,note_off,,,,,84,0,4,,,,5,,45,0
180,note_off,,,,,0,0,11,,,,13,,73,0
180,note_off,,,,,0,0,11,,,,13,,45,0
180,note_off,,,,,84,0,11,,,,13,,64,0
180,note_off,,,,,84,0,10,,,,12,,33,0
180,note_off,,,,,84,0,3,,,,4,,73,0
180,note_off,,,,,84,0,2,,,,3,,76,0
186,note_off,,,,,42,0,6,,,,7,,73,0
186,note_off,,,,,42,0,5,,,,6,,73,0
186,note_off,,,,,42,0,8,,,,9,,64,0
186,note_off,,,,,42,0,7,,,,8,,69,0
192,note_on,,,,,6,0,6,,,,7,,73,49
192,note_on,,,,,6,0,5,,,,6,,73,49
192,note_on,,,,,6,0,8,,,,9,,64,49
192,note_on,,,,,6,0,7,,,,8,,69,49
234,note_off,,,,,42,0,5,,,,6,,73,0
234,note_off,,,,,138,0,1,,,,2,,81,0
234,note_off,,,,,42,0,6,,,,7,,73,0
234,note_off,,,,,42,0,8,,,,9,,64,0
234,note_off,,,,,42,0,7,,,,8,,69,0
240,note_on,,,,,6,0,5,,,,6,,73,49
240,note_on,,,,,6,0,7,,,,8,,69,49
240,note_on,,,,,6,0,6,,,,7,,73,49
240,note_on,,,,,6,0,8,,,,9,,64,49
240,note_on,,,,,6,0,1,,,,2,,82,96
261,note_off,,,,,21,0,1,,,,2,,82,0
264,note_on,,,,,3,0,1,,,,2,,81,96
282,note_off,,,,,42,0,7,,,,8,,69,0
282,note_off,,,,,42,0,6,,,,7,,73,0
282,note_off,,,,,42,0,5,,,,6,,73,0
282,note_off,,,,,42,0,8,,,,9,,64,0
285,note_off,,,,,21,0,1,,,,2,,81,0
288,note_on,,,,,6,0,5,,,,6,,73,49
288,note_on,,,,,6,0,8,,,,9,,64,49
288,note_on,,,,,6,0,6,,,,7,,73,49
288,note_on,,,,,3,0,1,,,,2,,79,96
288,note_on,,,,,6,0,7,,,,8,,69,49
309,note_off,,,,,21,0,1,,,,2,,79,0
312,note_on,,,,,3,0,1,,,,2,,77,96
330,note_off,,,,,42,0,6,,,,7,,73,0
330,note_off,,,,,42,0,8,,,,9,,64,0
330,note_off,,,,,42,0,7,,,,8,,69,0
330,note_off,,,,,42,0,5,,,,6,,73,0
333,note_off,,,,,21,0,1,,,,2,,77,0
336,note_on,,,,,3,0,1,,,,2,,76,96
336,note_on,,,,,6,0,7,,,,8,,69,49
336,note_on,,,,,6,0,6,,,,7,,73,49
336,note_on,,,,,6,0,8,,,,9,,64,49
336,note_on,,,,,6,0,5,,,,6,,73,49
357,note_off,,,,,21,0,1,,,,2,,76,0
360,note_on,,,,,3,0,1,,,,2,,79,96
370,note_off,,,,,10,0,1,,,,2,,79,0
372,note_on,,,,,2,0,1,,,,2,,77,96
378,note_off,,,,,42,0,5,,,,6,,73,0
378,note_off,,,,,42,0,7,,,,8,,69,0
378,note_off,,,,,42,0,6,,,,7,,73,0
378,note_off,,,,,42,0,8,,,,9,,64,0
382,note_off,,,,,10,0,1,,,,2,,77,0
384,note_on,,,,,204,0,10,,,,12,,33,49
384,note_on,,,,,6,0,5,,,,6,,73,49
384,note_on,,,,,6,0,8,,,,9,,64,49
384,note_on,,,,,6,0,6,,,,7,,73,49
384,note_on,,,,,204,0,3,,,,4,,64,49
384,note_on,,,,,6,0,7,,,,8,,69,49
384,note_on,,,,,204,0,9,,,,11,,45,49
384,note_on,,,,,204,0,2,,,,3,,73,49
384,note_on,,,,,2,0,1,,,,2,,79,96
384,note_on,,,,,0,0,11,,,,13,,45,49
384,note_on,,,,,204,0,4,,,,5,,45,49
384,note_on,,,,,204,0,11,,,,13,,64,49
384,note_on,,,,,0,0,11,,,,13,,73,49
426,note_off,,,,,42,0,5,,,,6,,73,0
426,note_off,,,,,42,0,6,,,,7,,73,0
426,note_off,,,,,42,0,8,,,,9,,64,0
426,note_off,,,,,42,0,7,,,,8,,69,0
432,note_on,,,,,6,0,6,,,,7,,73,49
432,note_on,,,,,6,0,7,,,,8,,69,49
432,note_on,,,,,6,0,5,,,,6,,73,49
432,note_on,,,,,6,0,8,,,,9,,64,49
468,note_off,,,,,84,0,2,,,,3,,73,0
468,note_off,,,,,84,0,9,,,,11,,45,0
468,note_off,,,,,84,0,10,,,,12,,33,0
468,note_off,,,,,0,0,11,,,,13,,45,0
468,note_off,,,,,84,0,3,,,,4,,64,0
468,note_off,,,,,84,0,11,,,,13,,64,0
468,note_off,,,,,84,0,4,,,,5,,45,0
468,note_off,,,,,0,0,11,,,,13,,73,0
474,note_off,,,,,42,0,5,,,,6,,73,0
474,note_off,,,,,42,0,7,,,,8,,69,0
474,note_off,,,,,42,0,6,,,,7,,73,0
474,note_off,,,,,42,0,8,,,,9,,64,0
480,note_on,,,,,6,0,6,,,,7,,73,49
480,note_on,,,,,6,0,5,,,,6,,73,49
480,note_on,,,,,6,0,7,,,,8,,69,49
480,note_on,,,,,6,0,8,,,,9,,64,49
522,note_off,,,,,42,0,8,,,,9,,64,0
522,note_off,,,,,42,0,7,,,,8,,69,0
522,note_off,,,,,42,0,6,,,,7,,73,0
522,note_off,,,,,42,0,5,,,,6,,73,0
522,note_off,,,,,138,0,1,,,,2,,79,0
528,note_on,,,,,6,0,7,,,,8,,69,49
528,note_on,,,,,6,0,8,,,,9,,64,49
528,note_on,,,,,6,0,1,,,,2,,81,96
528,note_on,,,,,6,0,5,,,,6,,73,49
528,note_on,,,,,6,0,6,,,,7,,73,49
549,note_off,,,,,21,0,1,,,,2,,81,0
552,note_on,,,,,3,0,1,,,,2,,82,96
570,note_off,,,,,42,0,7,,,,8,,69,0
570,note_off,,,,,42,0,5,,,,6,,73,0
570,note_off,,,,,42,0,8,,,,9,,64,0
570,note_off,,,,,42,0,6,,,,7,,73,0
573,note_off,,,,,21,0,1,,,,2,,82,0
576,note_on,,,,,6,0,6,,,,7,,73,49
576,note_on,,,,,6,0,7,,,,8,,69,49
576,note_on,,,,,6,0,5,,,,6,,73,49
576,note_on,,,,,3,0,1,,,,2,,81,96
576,note_on,,,,,6,0,8,,,,9,,64,49
597,note_off,,,,,21,0,1,,,,2,,81,0
600,note_on,,,,,3,0,1,,,,2,,79,96
618,note_off,,,,,42,0,5,,,,6,,73,0
618,note_off,,,,,42,0,7,,,,8,,69,0
618,note_off,,,,,42,0,6,,,,7,,73,0
618,note_off,,,,,42,0,8,,,,9,,64,0
621,note_off,,,,,21,0,1,,,,2,,79,0
624,note_on,,,,,6,0,6,,,,7,,73,49
624,note_on,,,,,6,0,8,,,,9,,64,49
624,note_on,,,,,6,0,5,,,,6,,73,49
624,note_on,,,,,3,0,1,,,,2,,77,96
624,note_on,,,,,6,0,7,,,,8,,69,49
645,note_off,,,,,21,0,1,,,,2,,77,0
648,note_on,,,,,3,0,1,,,,2,,79,96
658,note_off,,,,,10,0,1,,,,2,,79,0
660,note_on,,,,,2,0,1,,,,2,,76,96
666,note_off,,,,,42,0,7,,,,8,,69,0
666,note_off,,,,,42,0,8,,,,9,,64,0
666,note_off,,,,,42,0,5,,,,6,,73,0
666,note_off,,,,,42,0,6,,,,7,,73,0
670,note_off,,,,,10,0,1,,,,2,,76,0
672,note_on,,,,,6,0,7,,,,8,,71,49
672,note_on,,,,,204,0,3,,,,4,,68,49
672,note_on,,,,,204,0,11,,,,13,,62,49
672,note_on,,,,,2,0,1,,,,2,,77,96
672,note_on,,,,,6,0,8,,,,9,,62,49
672,note_on,,,,,6,0,6,,,,7,,74,49
672,note_on,,,,,204,0,10,,,,12,,33,49
672,note_on,,,,,204,0,4,,,,5,,45,49
672,note_on,,,,,6,0,5,,,,6,,74,49
672,note_on,,,,,204,0,9,,,,11,,45,49
672,note_on,,,,,204,0,2,,,,3,,71,49
672,note_on,,,,,0,0,11,,,,13,,45,49
672,note_on,,,,,0,0,11,,,,13,,71,49
682,note_off,,,,,10,0,1,,,,2,,77,0
684,note_on,,,,,2,0,1,,,,2,,79,96
694,note_off,,,,,10,0,1,,,,2,,79,0
696,note_on,,,,,2,0,1,,,,2,,77,96
706,note_off,,,,,10,0,1,,,,2,,77,0
708,note_on,,,,,2,0,1,,,,2,,76,96
714,note_off,,,,,42,0,8,,,,9,,62,0
714,note_off,,,,,42,0,6,,,,7,,74,0
714,note_off,,,,,42,0,5,,,,6,,74,0
714,note_off,,,,,42,0,7,,,,8,,71,0
718,note_off,,,,,10,0,1,,,,2,,76,0
720,note_on,,,,,6,0,5,,,,6,,74,49
720,note_on,,,,,2,0,1,,,,2,,74,96
720,note_on,,,,,6,0,7,,,,8,,71,49
720,note_on,,,,,6,0,8,,,,9,,62,49
720,note_on,,,,,6,0,6,,,,7,,74,49
741,note_off,,,,,21,0,1,,,,2,,74,0
744,note_on,,,,,3,0,1,,,,2,,76,96
754,note_off,,,,,10,0,1,,,,2,,76,0
756,note_off,,,,,84,0,2,,,,3,,71,0
756,note_off,,,,,84,0,4,,,,5,,45,0
756,note_off,,,,,84,0,9,,,,11,,45,0
756,note_off,,,,,84,0,11,,,,13,,62,0
756,note_off,,,,,84,0,3,,,,4,,68,0
756,note_off,,,,,84,0,10,,,,12,,33,0
756,note_off,,,,,0,0,11,,,,13,,45,0
756,note_on,,,,,2,0,1,,,,2,,73,96
756,note_off,,,,,0,0,11,,,,13,,71,0
762,note_off,,,,,42,0,6,,,,7,,74,0
762,note_off,,,,,42,0,5,,,,6,,74,0
762,note_off,,,,,42,0,7,,,,8,,71,0
762,note_off,,,,,42,0,8,,,,9,,62,0
766,note_off,,,,,10,0,1,,,,2,,73,0
768,note_on,,,,,6,0,5,,,,6,,74,49
768,note_on,,,,,6,0,8,,,,9,,62,49
768,note_on,,,,,2,0,1,,,,2,,74,96
768,note_on,,,,,6,0,7,,,,8,,71,49
768,note_on,,,,,6,0,6,,,,7,,74,49
810,note_off,,,,,42,0,7,,,,8,,71,0
810,note_off,,,,,42,0,5,,,,6,,74,0
810,note_off,,,,,42,0,6,,,,7,,74,0
810,note_off,,,,,42,0,8,,,,9,,62,0
816,note_on,,,,,6,0,7,,,,8,,71,49
816,note_on,,,,,6,0,5,,,,6,,74,49
816,note_on,,,,,6,0,6,,,,7,,74,49
816,note_on,,,,,6,0,8,,,,9,,62,49
831,note_off,,,,,63,0,1,,,,2,,74,0
840,note_on,,,,,9,0,1,,,,2,,73,96
850,note_off,,,,,10,0,1,,,,2,,73,0
852,note_on,,,,,2,0,1,,,,2,,74,96
858,note_off,,,,,42,0,8,,,,9,,62,0
858,note_off,,,,,42,0,7,,,,8,,71,0
858,note_off,,,,,42,0,5,,,,6,,74,0
858,note_off,,,,,42,0,6,,,,7,,74,0
862,note_off,,,,,10,0,1,,,,2,,74,0
864,note_on,,,,,6,0,5,,,,6,,74,49
864,note_on,,,,,6,0,6,,,,7,,74,49
864,note_on,,,,,6,0,8,,,,9,,62,49
864,note_on,,,,,6,0,7,,,,8,,71,49
864,note_on,,,,,2,0,1,,,,2,,76,96
869,note_off,,,,,5,0,1,,,,2,,76,0
870,note_on,,,,,1,0,1,,,,2,,74,96
875,note_off,,,,,5,0,1,,,,2,,74,0
876,note_on,,,,,1,0,1,,,,2,,76,96
881,note_off,,,,,5,0,1,,,,2,,76,0
882,note_on,,,,,1,0,1,,,,2,,74,96
887,note_off,,,,,5,0,1,,,,2,,74,0
888,note_on,,,,,1,0,1,,,,2,,76,96
893,note_off,,,,,5,0,1,,,,2,,76,0
894,note_on,,,,,1,0,1,,,,2,,74,96
899,note_off,,,,,5,0,1,,,,2,,74,0
900,note_on,,,,,1,0,1,,,,2,,73,96
906,note_off,,,,,42,0,8,,,,9,,62,0
906,note_off,,,,,42,0,6,,,,7,,74,0
906,note_off,,,,,42,0,5,,,,6,,74,0
906,note_off,,,,,42,0,7,,,,8,,71,0
910,note_off,,,,,10,0,1,,,,2,,73,0
912,note_on,,,,,6,0,8,,,,9,,62,49
912,note_on,,,,,6,0,7,,,,8,,71,49
912,note_on,,,,,6,0,5,,,,6,,74,49
912,note_on,,,,,6,0,6,,,,7,,74,49
912,note_on,,,,,2,0,1,,,,2,,74,96
922,note_off,,,,,10,0,1,,,,2,,74,0
924,note_on,,,,,2,0,1,,,,2,,76,96
934,note_off,,,,,10,0,1,,,,2,,76,0
936,note_on,,,,,2,0,1,,,,2,,73,96
954,note_off,,,,,42,0,7,,,,8,,71,0
954,note_off,,,,,42,0,5,,,,6,,74,0
954,note_off,,,,,42,0,8,,,,9,,62,0
954,note_off,,,,,42,0,6,,,,7,,74,0
957,note_off,,,,,21,0,1,,,,2,,73,0
960,note_on,,,,,6,0,7,,,,8,,73,49
960,note_on,,,,,6,0,5,,,,6,,76,49
960,note_on,,,,,204,0,10,,,,12,,43,49
960,note_on,,,,,6,0,8,,,,9,,69,49
960,note_on,,,,,204,0,4,,,,5,,43,49
960,note_on,,,,,204,0,3,,,,4,,64,49
960,note_on,,,,,204,0,9,,,,11,,55,49
960,note_on,,,,,204,0,2,,,,3,,69,49
960,note_on,,,,,0,0,11,,,,13,,43,49
960,note_on,,,,,3,0,1,,,,2,,74,96
960,note_on,,,,,0,0,11,,,,13,,73,49
960,note_on,,,,,6,0,6,,,,7,,76,49
960,note_on,,,,,204,0,11,,,,13,,64,49
965,note_off,,,,,5,0,1,,,,2,,74,0
966,note_on,,,,,1,0,1,,,,2,,73,96
971,note_off,,,,,5,0,1,,,,2,,73,0
972,note_on,,,,,1,0,1,,,,2,,74,96
977,note_off,,,,,5,0,1,,,,2,,74,0
978,note_on,,,,,1,0,1,,,,2,,73,96
983,note_off,,,,,5,0,1,,,,2,,73,0
984,note_on,,,,,1,0,1,,,,2,,74,96
989,note_off,,,,,5,0,1,,,,2,,74,0
990,note_on,,,,,1,0,1,,,,2,,73,96
995,note_off,,,,,5,0,1,,,,2,,73,0
996,note_on,,,,,1,0,1,,,,2,,74,96
1001,note_off,,,,,5,0,1,,,,2,,74,0
1002,note_off,,,,,42,0,9,,,,11,,55,0
1002,note_off,,,,,42,0,4,,,,5,,43,0
1002,note_on,,,,,1,0,1,,,,2,,73,96
1002,note_off,,,,,42,0,10,,,,12,,43,0
1007,note_off,,,,,5,0,1,,,,2,,73,0
1008,note_on,,,,,6,0,10,,,,12,,43,49
1008,note_on,,,,,6,0,9,,,,11,,55,49
1008,note_on,,,,,6,0,4,,,,5,,43,49
1008,note_on,,,,,1,0,1,,,,2,,74,96
1013,note_off,,,,,5,0,1,,,,2,,74,0
1014,note_on,,,,,1,0,1,,,,2,,73,96
1019,note_off,,,,,5,0,1,,,,2,,73,0
1020,note_on,,,,,1,0,1,,,,2,,74,96
1025,note_off,,,,,5,0,1,,,,2,,74,0
1026,note_on,,,,,1,0,1,,,,2,,73,96
1031,note_off,,,,,5,0,1,,,,2,,73,0
1032,note_on,,,,,1,0,1,,,,2,,82,96
1044,note_off,,,,,84,0,8,,,,9,,69,0
1044,note_off,,,,,84,0,11,,,,13,,64,0
1044,note_off,,,,,0,0,11,,,,13,,73,0
1044,note_off,,,,,0,0,11,,,,13,,43,0
1044,note_off,,,,,84,0,2,,,,3,,69,0
1044,note_off,,,,,84,0,6,,,,7,,76,0
1044,note_off,,,,,84,0,5,,,,6,,76,0
1044,note_off,,,,,84,0,3,,,,4,,64,0
1044,note_off,,,,,84,0,7,,,,8,,73,0
1050,note_off,,,,,42,0,9,,,,11,,55,0
1050,note_off,,,,,42,0,10,,,,12,,43,0
1050,note_off,,,,,42,0,4,,,,5,,43,0
1053,note_off,,,,,21,0,1,,,,2,,82,0
1056,note_on,,,,,0,0,11,,,,13,,41,49
1056,note_on,,,,,6,0,9,,,,11,,53,49
1056,note_on,,,,,12,0,11,,,,13,,69,49
1056,note_on,,,,,12,0,2,,,,3,,69,49
1056,note_on,,,,,6,0,10,,,,12,,41,49
1056,note_on,,,,,3,0,1,,,,2,,81,96
1056,note_on,,,,,6,0,4,,,,5,,41,49
1056,note_on,,,,,12,0,3,,,,4,,65,49
1077,note_off,,,,,21,0,1,,,,2,,81,0
1080,note_on,,,,,3,0,1,,,,2,,79,96
1090,note_off,,,,,10,0,1,,,,2,,79,0
1092,note_on,,,,,2,0,1,,,,2,,77,96
1098,note_off,,,,,42,0,9,,,,11,,53,0
1098,note_off,,,,,42,0,2,,,,3,,69,0
1098,note_off,,,,,42,0,4,,,,5,,41,0
1098,note_off,,,,,42,0,10,,,,12,,41,0
1102,note_off,,,,,10,0,1,,,,2,,77,0
1104,note_on,,,,,6,0,9,,,,11,,53,49
1104,note_on,,,,,6,0,4,,,,5,,41,49
1104,note_on,,,,,6,0,2,,,,3,,71,49
1104,note_on,,,,,2,0,1,,,,2,,76,96
1104,note_on,,,,,6,0,10,,,,12,,41,49
1114,note_off,,,,,10,0,1,,,,2,,76,0
1116,note_on,,,,,2,0,1,,,,2,,74,96
1126,note_off,,,,,10,0,1,,,,2,,74,0
1128,note_on,,,,,2,0,1,,,,2,,73,96
1138,note_off,,,,,10,0,1,,,,2,,73,0
1140,note_off,,,,,84,0,3,,,,4,,65,0
1140,note_on,,,,,2,0,1,,,,2,,74,96
1140,note_off,,,,,84,0,11,,,,13,,69,0
1140,note_off,,,,,0,0,11,,,,13,,41,0
1146,note_off,,,,,42,0,9,,,,11,,53,0
1146,note_off,,,,,42,0,4,,,,5,,41,0
1146,note_off,,,,,42,0,2,,,,3,,71,0
1146,note_off,,,,,42,0,10,,,,12,,41,0
1150,note_off,,,,,10,0,1,,,,2,,74,0
1152,note_on,,,,,12,0,3,,,,4,,67,49
1152,note_on,,,,,6,0,9,,,,11,,52,49
1152,note_on,,,,,6,0,10,,,,12,,40,49
1152,note_on,,,,,12,0,11,,,,13,,67,49
1152,note_on,,,,,6,0,2,,,,3,,73,49
1152,note_on,,,,,0,0,11,,,,13,,73,49
1152,note_on,,,,,6,0,4,,,,5,,40,49
1152,note_on,,,,,0,0,11,,,,13,,40,49
1152,note_on,,,,,2,0,1,,,,2,,76,96
1173,note_off,,,,,21,0,1,,,,2,,76,0
1176,note_on,,,,,3,0,1,,,,2,,77,96
1186,note_off,,,,,10,0,1,,,,2,,77,0
1188,note_on,,,,,2,0,1,,,,2,,79,96
1194,note_off,,,,,42,0,4,,,,5,,40,0
1194,note_off,,,,,42,0,9,,,,11,,52,0
1194,note_off,,,,,42,0,10,,,,12,,40,0
1198,note_off,,,,,10,0,1,,,,2,,79,0
1200,note_on,,,,,6,0,4,,,,5,,40,49
1200,note_on,,,,,6,0,10,,,,12,,40,49
1200,note_on,,,,,2,0,1,,,,2,,77,96
1200,note_on,,,,,6,0,9,,,,11,,52,49
1221,note_off,,,,,21,0,1,,,,2,,77,0
1224,note_on,,,,,3,0,1,,,,2,,79,96
1234,note_off,,,,,10,0,1,,,,2,,79,0
1236,note_off,,,,,84,0,2,,,,3,,73,0
1236,note_off,,,,,0,0,11,,,,13,,73,0
1236,note_off,,,,,0,0,11,,,,13,,40,0
1236,note_on,,,,,2,0,1,,,,2,,76,96
1236,note_off,,,,,84,0,3,,,,4,,67,0
1236,note_off,,,,,84,0,11,,,,13,,67,0
1242,note_off,,,,,42,0,4,,,,5,,40,0
1242,note_off,,,,,42,0,10,,,,12,,40,0
1242,note_off,,,,,42,0,9,,,,11,,52,0
1246,note_off,,,,,10,0,1,,,,2,,76,0
1248,note_on,,,,,12,0,11,,,,13,,65,49
1248,note_on,,,,,6,0,4,,,,5,,38,49
1248,note_on,,,,,12,0,3,,,,4,,69,49
1248,note_on,,,,,6,0,9,,,,11,,50,49
1248,note_on,,,,,0,0,11,,,,13,,38,49
1248,note_on,,,,,0,0,11,,,,13,,69,49
1248,note_on,,,,,204,0,5,,,,6,,86,96
1248,note_on,,,,,204,0,6,,,,7,,74,49
1248,note_on,,,,,6,0,10,,,,12,,38,49
1248,note_on,,,,,12,0,2,,,,3,,74,49
1248,note_on,,,,,204,0,7,,,,8,,69,49
1248,note_on,,,,,204,0,8,,,,9,,65,49
1248,note_on,,,,,2,0,1,,,,2,,77,49
1290,note_off,,,,,42,0,3,,,,4,,69,0
1290,note_off,,,,,42,0,1,,,,2,,77,0
1290,note_off,,,,,42,0,2,,,,3,,74,0
1296,note_on,,,,,6,0,3,,,,4,,69,49
1296,note_on,,,,,6,0,1,,,,2,,77,49
1296,note_on,,,,,6,0,2,,,,3,,74,49
1332,note_off,,,,,84,0,11,,,,13,,65,0
1332,note_off,,,,,84,0,10,,,,12,,38,0
1332,note_off,,,,,84,0,8,,,,9,,65,0
1332,note_off,,,,,84,0,9,,,,11,,50,0
1332,note_off,,,,,84,0,7,,,,8,,69,0
1332,note_off,,,,,84,0,6,,,,7,,74,0
1332,note_off,,,,,0,0,11,,,,13,,38,0
1332,note_off,,,,,0,0,11,,,,13,,69,0
1332,note_off,,,,,84,0,4,,,,5,,38,0
1338,note_off,,,,,42,0,3,,,,4,,69,0
1338,note_off,,,,,42,0,1,,,,2,,77,0
1338,note_off,,,,,42,0,2,,,,3,,74,0
1344,note_on,,,,,6,0,2,,,,3,,74,49
1344,note_on,,,,,6,0,3,,,,4,,69,49
1344,note_on,,,,,6,0,1,,,,2,,77,49
1386,note_off,,,,,42,0,2,,,,3,,74,0
1386,note_off,,,,,42,0,3,,,,4,,69,0
1386,note_off,,,,,42,0,1,,,,2,,77,0
1386,note_off,,,,,138,0,5,,,,6,,86,0
1392,note_on,,,,,6,0,3,,,,4,,69,49
1392,note_on,,,,,6,0,2,,,,3,,74,49
1392,note_on,,,,,6,0,5,,,,6,,87,96
1392,note_on,,,,,6,0,1,,,,2,,77,49
1413,note_off,,,,,21,0,5,,,,6,,87,0
1416,note_on,,,,,3,0,5,,,,6,,86,96
1434,note_off,,,,,42,0,3,,,,4,,69,0
1434,note_off,,,,,42,0,1,,,,2,,77,0
1434,note_off,,,,,42,0,2,,,,3,,74,0
1437,note_off,,,,,21,0,5,,,,6,,86,0
1440,note_on,,,,,6,0,3,,,,4,,69,49
1440,note_on,,,,,3,0,5,,,,6,,84,96
1440,note_on,,,,,6,0,2,,,,3,,74,49
1440,note_on,,,,,6,0,1,,,,2,,77,49
1461,note_off,,,,,21,0,5,,,,6,,84,0
1464,note_on,,,,,3,0,5,,,,6,,82,96
1482,note_off,,,,,42,0,1,,,,2,,77,0
1482,note_off,,,,,42,0,2,,,,3,,74,0
1482,note_off,,,,,42,0,3,,,,4,,69,0
1485,note_off,,,,,21,0,5,,,,6,,82,0
1488,note_on,,,,,6,0,2,,,,3,,74,49
1488,note_on,,,,,6,0,1,,,,2,,77,49
1488,note_on,,,,,6,0,3,,,,4,,69,49
1488,note_on,,,,,3,0,5,,,,6,,81,96
1509,note_off,,,,,21,0,5,,,,6,,81,0
1512,note_on,,,,,3,0,5,,,,6,,84,96
1522,note_off,,,,,10,0,5,,,,6,,84,0
1524,note_on,,,,,2,0,5,,,,6,,81,96
1530,note_off,,,,,42,0,2,,,,3,,74,0
1530,note_off,,,,,42,0,1,,,,2,,77,0
1530,note_off,,,,,42,0,3,,,,4,,69,0
1534,note_off,,,,,10,0,5,,,,6,,81,0
1536,note_on,,,,,2,0,5,,,,6,,84,96
1536,note_on,,,,,204,0,7,,,,8,,66,49
1536,note_on,,,,,6,0,1,,,,2,,78,49
1536,note_on,,,,,204,0,10,,,,12,,38,49
1536,note_on,,,,,204,0,9,,,,11,,50,49
1536,note_on,,,,,6,0,3,,,,4,,69,49
1536,note_on,,,,,204,0,4,,,,5,,50,49
1536,note_on,,,,,204,0,8,,,,9,,57,49
