tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
3072,note_on,,0,0,1,,,,,,0,70,92
3072,note_off,,96,0,1,,,,,,0,69,64
3096,note_on,,0,0,2,,,,,,0,65,92
3096,note_off,,24,0,2,,,,,,0,64,64
3120,note_on,,0,0,2,,,,,,0,64,92
3120,note_off,,24,0,2,,,,,,0,65,64
3168,note_on,,0,0,1,,,,,,0,67,92
3168,note_off,,96,0,1,,,,,,0,70,64
3264,note_off,,96,0,1,,,,,,0,67,64
3264,note_on,,0,0,1,,,,,,0,72,92
3360,note_off,,96,0,1,,,,,,0,72,64
3360,note_on,,0,0,1,,,,,,0,67,92
3360,note_off,,240,0,2,,,,,,0,64,64
3360,note_on,,0,0,2,,,,,,0,62,92
3408,note_on,,0,0,2,,,,,,0,64,92
3408,note_off,,48,0,2,,,,,,0,62,64
3456,note_off,,96,0,1,,,,,,0,67,64
3456,note_on,,0,0,1,,,,,,0,69,92
3456,note_on,,0,0,2,,,,,,0,65,92
3456,note_off,,48,0,2,,,,,,0,64,64
3552,note_on,,0,0,1,,,,,,0,70,92
3552,note_off,,96,0,2,,,,,,0,65,64
3552,note_on,,0,0,2,,,,,,0,64,92
3552,note_off,,96,0,1,,,,,,0,69,64
3648,note_off,,96,0,2,,,,,,0,64,64
3648,note_on,,0,0,2,,,,,,0,65,92
3648,note_off,,96,0,1,,,,,,0,70,64
3648,note_on,,0,0,1,,,,,,0,69,92
3744,note_off,,96,0,2,,,,,,0,65,64
3744,note_on,,0,0,2,,,,,,0,60,92
3744,note_on,,0,0,1,,,,,,0,67,92
3744,note_off,,96,0,1,,,,,,0,69,64
3840,note_on,,0,0,1,,,,,,0,65,92
3840,note_off,,96,0,1,,,,,,0,67,64
3840,note_off,,96,0,2,,,,,,0,60,64
3840,note_on,,0,0,2,,,,,,0,62,92
3936,note_on,,0,0,1,,,,,,0,69,92
3936,note_off,,96,0,1,,,,,,0,65,64
3936,note_on,,0,0,2,,,,,,0,57,92
3936,note_off,,96,0,2,,,,,,0,62,64
4032,note_off,,96,0,2,,,,,,0,57,64
4032,note_on,,0,0,2,,,,,,0,58,92
4032,note_off,,96,0,1,,,,,,0,69,64
4032,note_on,,0,0,1,,,,,,0,67,92
4128,note_on,,0,0,2,,,,,,0,57,92
4128,note_off,,96,0,2,,,,,,0,58,64
4128,note_on,,0,0,1,,,,,,0,69,92
4128,note_off,,96,0,1,,,,,,0,67,64
4224,note_on,,0,0,1,,,,,,0,67,92
4224,note_off,,96,0,1,,,,,,0,69,64
4224,note_on,,0,0,2,,,,,,0,58,92
4224,note_off,,96,0,2,,,,,,0,57,64
4320,note_on,,0,0,1,,,,,,0,65,92
4320,note_off,,96,0,1,,,,,,0,67,64
4320,note_off,,96,0,2,,,,,,0,58,64
4320,note_on,,0,0,2,,,,,,0,55,92
4416,note_on,,0,0,2,,,,,,0,60,92
4416,note_off,,96,0,2,,,,,,0,55,64
4416,note_off,,96,0,1,,,,,,0,65,64
4416,note_on,,0,0,1,,,,,,0,64,92
4512,note_off,,96,0,1,,,,,,0,64,64
4512,note_on,,0,0,1,,,,,,0,67,92
4512,note_off,,96,0,2,,,,,,0,60,64
4512,note_on,,0,0,2,,,,,,0,55,92
4608,note_off,,96,0,2,,,,,,0,55,64
4608,note_off,,96,0,1,,,,,,0,67,64
4608,note_on,,0,0,2,,,,,,0,57,92
4608,note_on,,0,0,1,,,,,,0,65,92
4704,note_off,,96,0,2,,,,,,0,57,64
4704,note_on,,0,0,1,,,,,,0,64,92
4704,note_off,,96,0,1,,,,,,0,65,64
4704,note_on,,0,0,2,,,,,,0,58,92
4800,note_on,,0,0,1,,,,,,0,65,92
4800,note_off,,96,0,1,,,,,,0,64,64
4800,note_on,,0,0,2,,,,,,0,57,92
4800,note_off,,96,0,2,,,,,,0,58,64
4896,note_on,,0,0,2,,,,,,0,55,92
4896,note_off,,96,0,1,,,,,,0,65,64
4896,note_on,,0,0,1,,,,,,0,67,92
4896,note_off,,96,0,2,,,,,,0,57,64
4992,note_off,,96,0,2,,,,,,0,55,64
4992,note_on,,0,0,2,,,,,,0,53,92
4992,note_off,,96,0,1,,,,,,0,67,64
4992,note_on,,0,0,1,,,,,,0,69,92
5088,note_off,,96,0,1,,,,,,0,69,64
5088,note_off,,96,0,2,,,,,,0,53,64
5088,note_on,,0,0,2,,,,,,0,57,92
5088,note_on,,0,0,1,,,,,,0,65,92
5184,note_on,,0,0,2,,,,,,0,55,92
5184,note_on,,0,0,1,,,,,,0,67,92
5184,note_off,,96,0,2,,,,,,0,57,64
5184,note_off,,96,0,1,,,,,,0,65,64
5280,note_off,,96,0,1,,,,,,0,67,64
5280,note_on,,0,0,1,,,,,,0,65,92
5280,note_on,,0,0,2,,,,,,0,57,92
5280,note_off,,96,0,2,,,,,,0,55,64
5376,note_off,,96,0,1,,,,,,0,65,64
5376,note_on,,0,0,2,,,,,,0,55,92
5376,note_off,,96,0,2,,,,,,0,57,64
5376,note_on,,0,0,1,,,,,,0,67,92
5472,note_off,,96,0,1,,,,,,0,67,64
5472,note_on,,0,0,1,,,,,,0,69,92
5472,note_off,,96,0,2,,,,,,0,55,64
5472,note_on,,0,0,2,,,,,,0,53,92
5568,note_on,,0,0,2,,,,,,0,52,92
5568,note_off,,96,0,2,,,,,,0,53,64
5568,note_off,,96,0,1,,,,,,0,69,64
5568,note_on,,0,0,1,,,,,,0,70,92
5664,note_on,,0,0,2,,,,,,0,55,92
5664,note_on,,0,0,1,,,,,,0,67,92
5664,note_off,,96,0,2,,,,,,0,52,64
5664,note_off,,96,0,1,,,,,,0,70,64
5760,note_off,,96,0,1,,,,,,0,67,64
5760,note_on,,0,0,1,,,,,,0,69,92
5760,note_on,,0,0,2,,,,,,0,53,92
5760,note_off,,96,0,2,,,,,,0,55,64
5856,note_off,,96,0,1,,,,,,0,69,64
5856,note_on,,0,0,1,,,,,,0,67,92
5856,note_off,,96,0,2,,,,,,0,53,64
5856,note_on,,0,0,2,,,,,,0,52,92
5952,note_off,,96,0,1,,,,,,0,67,64
5952,note_on,,0,0,1,,,,,,0,69,92
5952,note_off,,96,0,2,,,,,,0,52,64
5952,note_on,,0,0,2,,,,,,0,53,92
6048,note_on,,0,0,2,,,,,,0,55,92
6048,note_off,,96,0,2,,,,,,0,53,64
6048,note_off,,96,0,1,,,,,,0,69,64
6048,note_on,,0,0,1,,,,,,0,70,92
6144,note_off,,96,0,1,,,,,,0,70,64
6144,note_on,,0,0,1,,,,,,0,72,92
6144,note_on,,0,0,2,,,,,,0,57,92
6144,note_off,,96,0,2,,,,,,0,55,64
6240,note_off,,96,0,2,,,,,,0,57,64
6240,note_on,,0,0,2,,,,,,0,53,92
6240,note_off,,96,0,1,,,,,,0,72,64
6240,note_on,,0,0,1,,,,,,0,69,92
6336,note_off,,96,0,2,,,,,,0,53,64
6336,note_on,,0,0,2,,,,,,0,55,92
6336,note_on,,0,0,1,,,,,,0,70,92
6336,note_off,,96,0,1,,,,,,0,69,64
6432,note_off,,96,0,2,,,,,,0,55,64
6432,note_off,,96,0,1,,,,,,0,70,64
6432,note_on,,0,0,1,,,,,,0,69,92
6432,note_on,,0,0,2,,,,,,0,53,92
6528,note_on,,0,0,1,,,,,,0,70,92
6528,note_on,,0,0,2,,,,,,0,55,92
6528,note_off,,96,0,2,,,,,,0,53,64
6528,note_off,,96,0,1,,,,,,0,69,64
6624,note_on,,0,0,2,,,,,,0,57,92
6624,note_on,,0,0,1,,,,,,0,72,92
6624,note_off,,96,0,1,,,,,,0,70,64
6624,note_off,,96,0,2,,,,,,0,55,64
6720,note_on,,0,0,2,,,,,,0,58,92
6720,note_off,,96,0,2,,,,,,0,57,64
6720,note_off,,96,0,1,,,,,,0,72,64
6720,note_on,,0,0,1,,,,,,0,74,92
6816,note_off,,96,0,2,,,,,,0,58,64
6816,note_on,,0,0,1,,,,,,0,70,92
6816,note_on,,0,0,2,,,,,,0,55,92
6816,note_off,,96,0,1,,,,,,0,74,64
6912,note_on,,0,0,1,,,,,,0,72,92
6912,note_off,,96,0,1,,,,,,0,70,64
6912,note_on,,0,0,2,,,,,,0,57,92
6912,note_off,,96,0,2,,,,,,0,55,64
7008,note_on,,0,0,2,,,,,,0,55,92
7008,note_on,,0,0,1,,,,,,0,70,92
7008,note_off,,96,0,1,,,,,,0,72,64
7008,note_off,,96,0,2,,,,,,0,57,64
7104,note_on,,0,0,2,,,,,,0,57,92
7104,note_on,,0,0,1,,,,,,0,72,92
7104,note_off,,96,0,1,,,,,,0,70,64
7104,note_off,,96,0,2,,,,,,0,55,64
7200,note_off,,96,0,2,,,,,,0,57,64
7200,note_on,,0,0,2,,,,,,0,58,92
7200,note_on,,0,0,1,,,,,,0,65,92
7200,note_off,,96,0,1,,,,,,0,72,64
7296,note_on,,0,0,1,,,,,,0,75,92
7296,note_off,,96,0,1,,,,,,0,65,64
7296,note_on,,0,0,2,,,,,,0,60,92
7296,note_off,,96,0,2,,,,,,0,58,64
7392,note_on,,0,0,1,,,,,,0,72,92
7392,note_on,,0,0,2,,,,,,0,57,92
7392,note_off,,96,0,2,,,,,,0,60,64
7392,note_off,,96,0,1,,,,,,0,75,64
7488,note_on,,0,0,2,,,,,,0,58,92
7488,note_off,,96,0,2,,,,,,0,57,64
7488,note_off,,96,0,1,,,,,,0,72,64
7488,note_on,,0,0,1,,,,,,0,74,92
7584,note_off,,96,0,2,,,,,,0,58,64
7584,note_off,,96,0,1,,,,,,0,74,64
7584,note_on,,0,0,1,,,,,,0,72,92
7584,note_on,,0,0,2,,,,,,0,57,92
7680,note_off,,96,0,1,,,,,,0,72,64
7680,note_on,,0,0,1,,,,,,0,74,92
7680,note_off,,96,0,2,,,,,,0,57,64
7680,note_on,,0,0,2,,,,,,0,58,92
7776,note_off,,96,0,1,,,,,,0,74,64
7776,note_on,,0,0,1,,,,,,0,65,92
7776,note_off,,96,0,2,,,,,,0,58,64
7776,note_on,,0,0,2,,,,,,0,60,92
7872,note_off,,96,0,2,,,,,,0,60,64
7872,note_on,,0,0,2,,,,,,0,62,92
7872,note_off,,96,0,1,,,,,,0,65,64
7872,note_on,,0,0,1,,,,,,0,77,92
7968,note_off,,96,0,2,,,,,,0,62,64
7968,note_on,,0,0,2,,,,,,0,58,92
7968,note_off,,96,0,1,,,,,,0,77,64
7968,note_on,,0,0,1,,,,,,0,74,92
8064,note_on,,0,0,2,,,,,,0,60,92
8064,note_off,,96,0,2,,,,,,0,58,64
8064,note_off,,96,0,1,,,,,,0,74,64
8064,note_on,,0,0,1,,,,,,0,75,92
8160,note_on,,0,0,2,,,,,,0,58,92
8160,note_off,,96,0,2,,,,,,0,60,64
8160,note_off,,96,0,1,,,,,,0,75,64
8160,note_on,,0,0,1,,,,,,0,74,92
8256,note_on,,0,0,1,,,,,,0,75,92
8256,note_off,,96,0,1,,,,,,0,74,64
8256,note_off,,96,0,2,,,,,,0,58,64
8256,note_on,,0,0,2,,,,,,0,60,92
8352,note_on,,0,0,1,,,,,,0,77,92
8352,note_off,,96,0,1,,,,,,0,75,64
8352,note_off,,96,0,2,,,,,,0,60,64
8352,note_on,,0,0,2,,,,,,0,53,92
8448,note_off,,96,0,2,,,,,,0,53,64
8448,note_on,,0,0,1,,,,,,0,79,92
8448,note_off,,96,0,1,,,,,,0,77,64
8448,note_on,,0,0,2,,,,,,0,63,92
8544,note_on,,0,0,2,,,,,,0,60,92
8544,note_off,,96,0,2,,,,,,0,63,64
8544,note_on,,0,0,1,,,,,,0,81,92
8544,note_off,,96,0,1,,,,,,0,79,64
8640,note_on,,0,0,1,,,,,,0,82,92
8640,note_off,,96,0,2,,,,,,0,60,64
8640,note_off,,96,0,1,,,,,,0,81,64
8640,note_on,,0,0,2,,,,,,0,62,92
8736,note_off,,96,0,1,,,,,,0,82,64
8736,note_on,,0,0,2,,,,,,0,60,92
8736,note_on,,0,0,1,,,,,,0,81,92
8736,note_off,,96,0,2,,,,,,0,62,64
8832,note_off,,96,0,2,,,,,,0,60,64
8832,note_on,,0,0,2,,,,,,0,62,92
8832,note_off,,96,0,1,,,,,,0,81,64
8832,note_on,,0,0,1,,,,,,0,82,92
8928,note_off,,96,0,2,,,,,,0,62,64
8928,note_on,,0,0,2,,,,,,0,53,92
8928,note_on,,0,0,1,,,,,,0,84,92
8928,note_off,,96,0,1,,,,,,0,82,64
9024,note_off,,96,0,2,,,,,,0,53,64
9024,note_on,,0,0,2,,,,,,0,65,92
9024,note_on,,0,0,1,,,,,,0,81,92
9024,note_off,,96,0,1,,,,,,0,84,64
9120,note_on,,0,0,2,,,,,,0,62,92
9120,note_off,,96,0,2,,,,,,0,65,64
9120,note_off,,96,0,1,,,,,,0,81,64
9120,note_on,,0,0,1,,,,,,0,82,92
9216,note_on,,0,0,1,,,,,,0,84,92
9216,note_on,,0,0,2,,,,,,0,63,92
9216,note_off,,96,0,2,,,,,,0,62,64
9216,note_off,,96,0,1,,,,,,0,82,64
9312,note_off,,96,0,1,,,,,,0,84,64
9312,note_on,,0,0,2,,,,,,0,62,92
9312,note_off,,96,0,2,,,,,,0,63,64
9312,note_on,,0,0,1,,,,,,0,82,92
9408,note_on,,0,0,2,,,,,,0,63,92
9408,note_off,,96,0,2,,,,,,0,62,64
9408,note_on,,0,0,1,,,,,,0,81,92
9408,note_off,,96,0,1,,,,,,0,82,64
9504,note_off,,96,0,2,,,,,,0,63,64
9504,note_on,,0,0,1,,,,,,0,79,92
9504,note_off,,96,0,1,,,,,,0,81,64
9504,note_on,,0,0,2,,,,,,0,65,92
9600,note_off,,96,0,1,,,,,,0,79,64
9600,note_on,,0,0,2,,,,,,0,67,92
9600,note_off,,96,0,2,,,,,,0,65,64
9600,note_on,,0,0,1,,,,,,0,77,92
9696,note_on,,0,0,1,,,,,,0,75,92
9696,note_off,,96,0,1,,,,,,0,77,64
9696,note_on,,0,0,2,,,,,,0,69,92
9696,note_off,,96,0,2,,,,,,0,67,64
9792,note_on,,0,0,1,,,,,,0,74,92
9792,note_off,,96,0,1,,,,,,0,75,64
9792,note_on,,0,0,2,,,,,,0,70,92
9792,note_off,,96,0,2,,,,,,0,69,64
9888,note_off,,96,0,1,,,,,,0,74,64
9888,note_on,,0,0,2,,,,,,0,69,92
9888,note_off,,96,0,2,,,,,,0,70,64
9888,note_on,,0,0,1,,,,,,0,77,92
9984,note_on,,0,0,1,,,,,,0,79,92
9984,note_off,,96,0,1,,,,,,0,77,64
9984,note_on,,0,0,2,,,,,,0,70,92
9984,note_off,,96,0,2,,,,,,0,69,64
10080,note_on,,0,0,1,,,,,,0,77,92
10080,note_off,,96,0,1,,,,,,0,79,64
10080,note_off,,96,0,2,,,,,,0,70,64
10080,note_on,,0,0,2,,,,,,0,72,92
10176,note_on,,0,0,1,,,,,,0,75,92
10176,note_off,,96,0,2,,,,,,0,72,64
10176,note_on,,0,0,2,,,,,,0,69,92
10176,note_off,,96,0,1,,,,,,0,77,64
10272,note_off,,96,0,1,,,,,,0,75,64
10272,note_on,,0,0,1,,,,,,0,74,92
10272,note_off,,96,0,2,,,,,,0,69,64
10272,note_on,,0,0,2,,,,,,0,70,92
10368,note_off,,96,0,1,,,,,,0,74,64
10368,note_on,,0,0,1,,,,,,0,75,92
10368,note_on,,0,0,2,,,,,,0,72,92
10368,note_off,,96,0,2,,,,,,0,70,64
10464,note_on,,0,0,2,,,,,,0,70,92
10464,note_on,,0,0,1,,,,,,0,74,92
10464,note_off,,96,0,1,,,,,,0,75,64
10464,note_off,,96,0,2,,,,,,0,72,64
10560,note_off,,96,0,2,,,,,,0,70,64
10560,note_on,,0,0,1,,,,,,0,75,92
10560,note_off,,96,0,1,,,,,,0,74,64
10560,note_on,,0,0,2,,,,,,0,69,92
10656,note_on,,0,0,1,,,,,,0,72,92
10656,note_on,,0,0,2,,,,,,0,67,92
10656,note_off,,96,0,2,,,,,,0,69,64
10656,note_off,,96,0,1,,,,,,0,75,64
10752,note_off,,96,0,1,,,,,,0,72,64
10752,note_on,,0,0,1,,,,,,0,77,92
10752,note_off,,96,0,2,,,,,,0,67,64
10752,note_on,,0,0,2,,,,,,0,65,92
10848,note_on,,0,0,1,,,,,,0,69,92
10848,note_off,,96,0,1,,,,,,0,77,64
10848,note_on,,0,0,2,,,,,,0,63,92
10848,note_off,,96,0,2,,,,,,0,65,64
10944,note_on,,0,0,1,,,,,,0,70,92
10944,note_on,,0,0,2,,,,,,0,62,92
10944,note_off,,96,0,2,,,,,,0,63,64
10944,note_off,,96,0,1,,,,,,0,69,64
11040,note_off,,96,0,1,,,,,,0,70,64
11040,note_on,,0,0,1,,,,,,0,69,92
11040,note_on,,0,0,2,,,,,,0,65,92
11040,note_off,,96,0,2,,,,,,0,62,64
11136,note_off,,96,0,1,,,,,,0,69,64
11136,note_on,,0,0,1,,,,,,0,70,92
11136,note_off,,96,0,2,,,,,,0,65,64
11136,note_on,,0,0,2,,,,,,0,67,92
11232,note_on,,0,0,1,,,,,,0,72,92
11232,note_off,,96,0,1,,,,,,0,70,64
11232,note_on,,0,0,2,,,,,,0,65,92
11232,note_off,,96,0,2,,,,,,0,67,64
11328,note_on,,0,0,2,,,,,,0,63,92
11328,note_off,,96,0,1,,,,,,0,72,64
11328,note_off,,96,0,2,,,,,,0,65,64
11328,note_on,,0,0,1,,,,,,0,69,92
11424,note_on,,0,0,1,,,,,,0,70,92
11424,note_off,,96,0,1,,,,,,0,69,64
11424,note_on,,0,0,2,,,,,,0,62,92
11424,note_off,,96,0,2,,,,,,0,63,64
11520,note_off,,96,0,2,,,,,,0,62,64
11520,note_off,,96,0,1,,,,,,0,70,64
11520,note_on,,0,0,1,,,,,,0,72,92
11520,note_on,,0,0,2,,,,,,0,63,92
11616,note_off,,96,0,2,,,,,,0,63,64
11616,note_on,,0,0,2,,,,,,0,62,92
11616,note_on,,0,0,1,,,,,,0,70,92
11616,note_off,,96,0,1,,,,,,0,72,64
11712,note_off,,96,0,2,,,,,,0,62,64
11712,note_on,,0,0,2,,,,,,0,63,92
11712,note_off,,96,0,1,,,,,,0,70,64
11712,note_on,,0,0,1,,,,,,0,72,92
11808,note_on,,0,0,2,,,,,,0,60,92
11808,note_off,,96,0,1,,,,,,0,72,64
11808,note_on,,0,0,1,,,,,,0,74,92
11808,note_off,,96,0,2,,,,,,0,63,64
11904,note_off,,96,0,1,,,,,,0,74,64
11904,note_on,,0,0,1,,,,,,0,70,92
11904,note_on,,0,0,2,,,,,,0,65,92
11904,note_off,,96,0,2,,,,,,0,60,64
12000,note_on,,0,0,2,,,,,,0,57,92
12000,note_off,,96,0,1,,,,,,0,70,64
12000,note_off,,96,0,2,,,,,,0,65,64
12000,note_on,,0,0,1,,,,,,0,72,92
12096,note_off,,96,0,2,,,,,,0,57,64
12096,note_on,,0,0,2,,,,,,0,58,92
12096,note_on,,0,0,1,,,,,,0,74,92
12096,note_off,,96,0,1,,,,,,0,72,64
12192,note_on,,0,0,2,,,,,,0,57,92
12192,note_off,,96,0,2,,,,,,0,58,64
12192,note_on,,0,0,1,,,,,,0,72,92
12192,note_off,,96,0,1,,,,,,0,74,64
12288,note_on,,0,0,2,,,,,,0,58,92
12288,note_off,,96,0,2,,,,,,0,57,64
12288,note_off,,96,0,1,,,,,,0,72,64
12288,note_on,,0,0,1,,,,,,0,74,92
12384,note_on,,0,0,2,,,,,,0,60,92
12384,note_off,,96,0,2,,,,,,0,58,64
12384,note_on,,0,0,1,,,,,,0,75,92
12384,note_off,,96,0,1,,,,,,0,74,64
12480,note_on,,0,0,2,,,,,,0,57,92
12480,note_off,,96,0,2,,,,,,0,60,64
12480,note_off,,96,0,1,,,,,,0,75,64
12480,note_on,,0,0,1,,,,,,0,77,92
12576,note_on,,0,0,2,,,,,,0,58,92
12576,note_off,,96,0,2,,,,,,0,57,64
12576,note_off,,96,0,1,,,,,,0,77,64
12576,note_on,,0,0,1,,,,,,0,79,92
12672,note_on,,0,0,2,,,,,,0,60,92
12672,note_off,,96,0,2,,,,,,0,58,64
12672,note_off,,96,0,1,,,,,,0,79,64
12672,note_on,,0,0,1,,,,,,0,69,92
12768,note_on,,0,0,2,,,,,,0,58,92
12768,note_off,,96,0,1,,,,,,0,69,64
12768,note_on,,0,0,1,,,,,,0,72,92
12768,note_off,,96,0,2,,,,,,0,60,64
12864,note_off,,96,0,1,,,,,,0,72,64
12864,note_on,,0,0,1,,,,,,0,70,92
12864,note_off,,96,0,2,,,,,,0,58,64
12864,note_on,,0,0,2,,,,,,0,60,92
12960,note_off,,96,0,2,,,,,,0,60,64
12960,note_on,,0,0,2,,,,,,0,62,92
12960,note_off,,96,0,1,,,,,,0,70,64
12960,note_on,,0,0,1,,,,,,0,69,92
13056,note_off,,96,0,2,,,,,,0,62,64
13056,note_on,,0,0,2,,,,,,0,58,92
13056,note_on,,0,0,1,,,,,,0,67,92
13056,note_off,,96,0,1,,,,,,0,69,64
13152,note_off,,96,0,2,,,,,,0,58,64
13152,note_on,,0,0,2,,,,,,0,60,92
13152,note_on,,0,0,1,,,,,,0,65,92
13152,note_off,,96,0,1,,,,,,0,67,64
13248,note_on,,0,0,1,,,,,,0,70,92
13248,note_off,,96,0,1,,,,,,0,65,64
13248,note_on,,0,0,2,,,,,,0,62,92
13248,note_off,,96,0,2,,,,,,0,60,64
13344,note_on,,0,0,1,,,,,,0,69,92
13344,note_on,,0,0,2,,,,,,0,60,92
13344,note_off,,96,0,1,,,,,,0,70,64
13344,note_off,,96,0,2,,,,,,0,62,64
13440,note_off,,96,0,2,,,,,,0,60,64
13440,note_off,,96,0,1,,,,,,0,69,64
13440,note_on,,0,0,2,,,,,,0,62,92
13440,note_on,,0,0,1,,,,,,0,70,92
13536,note_off,,96,0,1,,,,,,0,70,64
13536,note_on,,0,0,1,,,,,,0,65,92
13536,note_on,,0,0,2,,,,,,0,63,92
13536,note_off,,96,0,2,,,,,,0,62,64
13632,note_off,,96,0,1,,,,,,0,65,64
13632,note_on,,0,0,1,,,,,,0,74,92
13632,note_on,,0,0,2,,,,,,0,65,92
13632,note_off,,96,0,2,,,,,,0,63,64
13728,note_off,,96,0,1,,,,,,0,74,64
13728,note_off,,96,0,2,,,,,,0,65,64
13728,note_on,,0,0,2,,,,,,0,67,92
13728,note_on,,0,0,1,,,,,,0,70,92
13824,note_on,,0,0,2,,,,,,0,57,92
13824,note_off,,96,0,1,,,,,,0,70,64
13824,note_on,,0,0,1,,,,,,0,72,92
13824,note_off,,96,0,2,,,,,,0,67,64
13920,note_on,,0,0,2,,,,,,0,60,92
13920,note_off,,96,0,1,,,,,,0,72,64
13920,note_on,,0,0,1,,,,,,0,70,92
13920,note_off,,96,0,2,,,,,,0,57,64
14016,note_off,,96,0,1,,,,,,0,70,64
14016,note_on,,0,0,1,,,,,,0,72,92
14016,note_on,,0,0,2,,,,,,0,58,92
14016,note_off,,96,0,2,,,,,,0,60,64
14112,note_off,,96,0,1,,,,,,0,72,64
14112,note_on,,0,0,1,,,,,,0,65,92
14112,note_off,,96,0,2,,,,,,0,58,64
