tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
2040,note_on,,,,,0,0,2,,54,64,1
2100,note_on,,,,,0,0,2,,53,64,1
2100,note_off,,,,,60,0,2,,54,64,1
2100,note_off,,,,,120,0,1,,66,64,0
2160,note_on,,,,,0,0,2,,54,64,1
2160,note_off,,,,,60,0,2,,53,64,1
2220,note_on,,,,,120,0,1,,69,64,0
2280,note_on,,,,,0,0,1,,68,64,0
2280,note_on,,,,,0,0,2,,49,64,1
2280,note_off,,,,,120,0,2,,54,64,1
2280,note_off,,,,,60,0,1,,69,64,0
2340,note_on,,,,,0,0,1,,69,64,0
2340,note_off,,,,,60,0,1,,68,64,0
2400,note_on,,,,,0,0,1,,71,64,0
2400,note_off,,,,,120,0,2,,49,64,1
2400,note_on,,,,,0,0,2,,50,64,1
2400,note_off,,,,,60,0,1,,69,64,0
2430,note_off,,,,,30,0,2,,50,64,1
2430,note_on,,,,,0,0,2,,52,64,1
2460,note_off,,,,,30,0,2,,52,64,1
2460,note_on,,,,,0,0,1,,73,64,0
2460,note_on,,,,,0,0,2,,50,64,1
2460,note_off,,,,,60,0,1,,71,64,0
2520,note_off,,,,,60,0,1,,73,64,0
2520,note_on,,,,,0,0,1,,71,64,0
2520,note_off,,,,,60,0,2,,50,64,1
2520,note_on,,,,,0,0,2,,49,64,1
2580,note_off,,,,,60,0,1,,71,64,0
2580,note_on,,,,,0,0,1,,68,64,0
2640,note_on,,,,,0,0,2,,54,64,1
2640,note_off,,,,,120,0,2,,49,64,1
2640,note_on,,,,,0,0,1,,69,64,0
2640,note_off,,,,,60,0,1,,68,64,0
2700,note_on,,,,,0,0,1,,71,64,0
2700,note_off,,,,,60,0,1,,69,64,0
2760,note_on,,,,,0,0,2,,49,64,1
2760,note_off,,,,,120,0,2,,54,64,1
2760,note_off,,,,,60,0,1,,71,64,0
2760,note_on,,,,,0,0,1,,69,64,0
2820,note_on,,,,,0,0,1,,66,64,0
2820,note_off,,,,,60,0,1,,69,64,0
2880,note_on,,,,,0,0,2,,49,64,1
2880,note_off,,,,,120,0,2,,49,64,1
2880,note_on,,,,,0,0,1,,68,64,0
2880,note_off,,,,,60,0,1,,66,64,0
2910,note_on,,,,,0,0,2,,50,64,1
2910,note_off,,,,,30,0,2,,49,64,1
2940,note_on,,,,,0,0,2,,49,64,1
2940,note_off,,,,,30,0,2,,50,64,1
2940,note_on,,,,,0,0,1,,69,64,0
2940,note_off,,,,,60,0,1,,68,64,0
3000,note_off,,,,,60,0,1,,69,64,0
3000,note_on,,,,,0,0,1,,68,64,0
3000,note_off,,,,,60,0,2,,49,64,1
3000,note_on,,,,,0,0,2,,47,64,1
3060,note_off,,,,,60,0,1,,68,64,0
3060,note_on,,,,,0,0,1,,66,64,0
3120,note_off,,,,,60,0,1,,66,64,0
3120,note_on,,,,,0,0,1,,65,64,0
3120,note_on,,,,,0,0,2,,56,64,1
3120,note_off,,,,,120,0,2,,47,64,1
3180,note_off,,,,,60,0,1,,65,64,0
3180,note_on,,,,,0,0,1,,68,64,0
3240,note_on,,,,,0,0,1,,66,64,0
3240,note_on,,,,,0,0,2,,47,64,1
3240,note_off,,,,,120,0,2,,56,64,1
3240,note_off,,,,,60,0,1,,68,64,0
3300,note_off,,,,,60,0,1,,66,64,0
3300,note_on,,,,,0,0,1,,65,64,0
3360,note_on,,,,,0,0,2,,47,64,1
3360,note_off,,,,,120,0,2,,47,64,1
3360,note_off,,,,,60,0,1,,65,64,0
3360,note_on,,,,,0,0,1,,73,64,0
3390,note_off,,,,,30,0,2,,47,64,1
3390,note_on,,,,,0,0,2,,49,64,1
3420,note_on,,,,,0,0,2,,47,64,1
3420,note_off,,,,,30,0,2,,49,64,1
3480,note_off,,,,,60,0,2,,47,64,1
3480,note_off,,,,,120,0,1,,73,64,0
3480,note_on,,,,,0,0,1,,66,64,0
3480,note_on,,,,,0,0,2,,45,64,1
3540,note_off,,,,,60,0,1,,66,64,0
3540,note_on,,,,,0,0,1,,65,64,0
3540,note_on,,,,,0,0,2,,44,64,1
3540,note_off,,,,,60,0,2,,45,64,1
3600,note_off,,,,,60,0,1,,65,64,0
3600,note_on,,,,,0,0,1,,66,64,0
3600,note_on,,,,,0,0,2,,45,64,1
3600,note_off,,,,,60,0,2,,44,64,1
3660,note_off,,,,,60,0,1,,66,64,0
3660,note_on,,,,,0,0,1,,69,64,0
3720,note_off,,,,,60,0,1,,69,64,0
3720,note_on,,,,,0,0,1,,68,64,0
3720,note_on,,,,,0,0,2,,47,64,1
3720,note_off,,,,,120,0,2,,45,64,1
3780,note_off,,,,,60,0,1,,68,64,0
3780,note_on,,,,,0,0,1,,71,64,0
3840,note_off,,,,,60,0,1,,71,64,0
3840,note_on,,,,,0,0,2,,49,64,1
3840,note_off,,,,,120,0,2,,47,64,1
3840,note_on,,,,,0,0,1,,69,64,0
3900,note_off,,,,,60,0,1,,69,64,0
3900,note_on,,,,,0,0,1,,71,64,0
3960,note_off,,,,,60,0,1,,71,64,0
3960,note_on,,,,,0,0,2,,47,64,1
3960,note_off,,,,,120,0,2,,49,64,1
3960,note_on,,,,,0,0,1,,73,64,0
4020,note_off,,,,,60,0,1,,73,64,0
4020,note_on,,,,,0,0,1,,74,64,0
4080,note_on,,,,,0,0,2,,49,64,1
4080,note_off,,,,,120,0,2,,47,64,1
4080,note_off,,,,,60,0,1,,74,64,0
4080,note_on,,,,,0,0,1,,68,64,0
4110,note_on,,,,,0,0,1,,69,64,0
4110,note_off,,,,,30,0,1,,68,64,0
4140,note_off,,,,,30,0,1,,69,64,0
4140,note_on,,,,,0,0,1,,68,64,0
4200,note_off,,,,,120,0,2,,49,64,1
4200,note_on,,,,,0,0,2,,37,64,1
4260,note_on,,,,,0,0,1,,66,64,0
4260,note_off,,,,,120,0,1,,68,64,0
4320,note_off,,,,,120,0,2,,37,64,1
4320,note_on,,,,,0,0,2,,42,64,1
4320,note_off,,,,,60,0,1,,66,64,0
4320,note_on,,,,,0,0,1,,66,64,0
4440,note_on,,,,,0,0,1,,78,64,0
4440,note_off,,,,,120,0,1,,66,64,0
4500,note_off,,,,,60,0,1,,78,64,0
4500,note_off,,,,,180,0,2,,42,64,1
4500,note_on,,,,,0,0,2,,44,64,1
4500,note_on,,,,,0,0,1,,77,64,0
4560,note_off,,,,,60,0,1,,77,64,0
4560,note_on,,,,,0,0,1,,78,64,0
4560,note_on,,,,,0,0,2,,45,64,1
4560,note_off,,,,,60,0,2,,44,64,1
4620,note_on,,,,,0,0,2,,47,64,1
4620,note_off,,,,,60,0,2,,45,64,1
4680,note_on,,,,,0,0,2,,44,64,1
4680,note_on,,,,,0,0,1,,73,64,0
4680,note_off,,,,,120,0,1,,78,64,0
4680,note_off,,,,,60,0,2,,47,64,1
4740,note_off,,,,,60,0,2,,44,64,1
4740,note_on,,,,,0,0,2,,45,64,1
4800,note_off,,,,,120,0,1,,73,64,0
4800,note_on,,,,,0,0,2,,47,64,1
4800,note_off,,,,,60,0,2,,45,64,1
4800,note_on,,,,,0,0,1,,74,64,0
4830,note_off,,,,,30,0,1,,74,64,0
4830,note_on,,,,,0,0,1,,76,64,0
4860,note_off,,,,,30,0,1,,76,64,0
4860,note_on,,,,,0,0,2,,49,64,1
4860,note_off,,,,,60,0,2,,47,64,1
4860,note_on,,,,,0,0,1,,74,64,0
4920,note_on,,,,,0,0,1,,73,64,0
4920,note_off,,,,,60,0,2,,49,64,1
4920,note_on,,,,,0,0,2,,47,64,1
4920,note_off,,,,,60,0,1,,74,64,0
4980,note_off,,,,,60,0,2,,47,64,1
4980,note_on,,,,,0,0,2,,44,64,1
5040,note_on,,,,,0,0,1,,78,64,0
5040,note_off,,,,,60,0,2,,44,64,1
5040,note_on,,,,,0,0,2,,45,64,1
5040,note_off,,,,,120,0,1,,73,64,0
5100,note_off,,,,,60,0,2,,45,64,1
5100,note_on,,,,,0,0,2,,47,64,1
5160,note_off,,,,,60,0,2,,47,64,1
5160,note_on,,,,,0,0,1,,73,64,0
5160,note_off,,,,,120,0,1,,78,64,0
5160,note_on,,,,,0,0,2,,45,64,1
5220,note_off,,,,,60,0,2,,45,64,1
5220,note_on,,,,,0,0,2,,42,64,1
5280,note_off,,,,,60,0,2,,42,64,1
5280,note_on,,,,,0,0,2,,44,64,1
5280,note_off,,,,,120,0,1,,73,64,0
5280,note_on,,,,,0,0,1,,73,64,0
5310,note_on,,,,,0,0,1,,74,64,0
5310,note_off,,,,,30,0,1,,73,64,0
5340,note_off,,,,,60,0,2,,44,64,1
5340,note_off,,,,,30,0,1,,74,64,0
5340,note_on,,,,,0,0,2,,45,64,1
5340,note_on,,,,,0,0,1,,73,64,0
5400,note_off,,,,,60,0,1,,73,64,0
5400,note_on,,,,,0,0,1,,71,64,0
5400,note_off,,,,,60,0,2,,45,64,1
5400,note_on,,,,,0,0,2,,44,64,1
5460,note_on,,,,,0,0,2,,42,64,1
5460,note_off,,,,,60,0,2,,44,64,1
5520,note_off,,,,,120,0,1,,71,64,0
5520,note_on,,,,,0,0,1,,80,64,0
5520,note_on,,,,,0,0,2,,41,64,1
5520,note_off,,,,,60,0,2,,42,64,1
5580,note_on,,,,,0,0,2,,44,64,1
5580,note_off,,,,,60,0,2,,41,64,1
5640,note_off,,,,,120,0,1,,80,64,0
5640,note_on,,,,,0,0,1,,71,64,0
5640,note_on,,,,,0,0,2,,42,64,1
5640,note_off,,,,,60,0,2,,44,64,1
5700,note_off,,,,,60,0,2,,42,64,1
5700,note_on,,,,,0,0,2,,41,64,1
5760,note_off,,,,,120,0,1,,71,64,0
5760,note_on,,,,,0,0,1,,71,64,0
5760,note_off,,,,,60,0,2,,41,64,1
5760,note_on,,,,,0,0,2,,42,64,1
5790,note_off,,,,,30,0,1,,71,64,0
5790,note_on,,,,,0,0,1,,73,64,0
5820,note_off,,,,,30,0,1,,73,64,0
5820,note_on,,,,,0,0,1,,71,64,0
5880,note_off,,,,,120,0,2,,42,64,1
5880,note_on,,,,,0,0,2,,54,64,1
5880,note_off,,,,,60,0,1,,71,64,0
5880,note_on,,,,,0,0,1,,69,64,0
5940,note_off,,,,,60,0,2,,54,64,1
5940,note_on,,,,,0,0,1,,68,64,0
5940,note_off,,,,,60,0,1,,69,64,0
5940,note_on,,,,,0,0,2,,53,64,1
6000,note_on,,,,,0,0,1,,69,64,0
6000,note_on,,,,,0,0,2,,54,64,1
6000,note_off,,,,,60,0,1,,68,64,0
6000,note_off,,,,,60,0,2,,53,64,1
6060,note_off,,,,,60,0,1,,69,64,0
6060,note_on,,,,,0,0,1,,71,64,0
6120,note_on,,,,,0,0,2,,49,64,1
6120,note_on,,,,,0,0,1,,69,64,0
6120,note_off,,,,,60,0,1,,71,64,0
6120,note_off,,,,,120,0,2,,54,64,1
6180,note_off,,,,,60,0,1,,69,64,0
6180,note_on,,,,,0,0,1,,65,64,0
6240,note_off,,,,,120,0,2,,49,64,1
6240,note_off,,,,,60,0,1,,65,64,0
6240,note_on,,,,,0,0,1,,66,64,0
6240,note_on,,,,,0,0,2,,50,64,1
6360,note_off,,,,,120,0,2,,50,64,1
6360,note_on,,,,,0,0,1,,78,64,0
6360,note_off,,,,,120,0,1,,66,64,0
6360,note_on,,,,,0,0,2,,62,64,1
6420,note_on,,,,,0,0,2,,61,64,1
6420,note_on,,,,,0,0,1,,76,64,0
6420,note_off,,,,,60,0,1,,78,64,0
6420,note_off,,,,,60,0,2,,62,64,1
6480,note_on,,,,,0,0,1,,78,64,0
6480,note_off,,,,,60,0,1,,76,64,0
6480,note_on,,,,,0,0,2,,62,64,1
6480,note_off,,,,,60,0,2,,61,64,1
6540,note_on,,,,,0,0,2,,64,64,1
6540,note_off,,,,,60,0,2,,62,64,1
6600,note_on,,,,,0,0,2,,62,64,1
6600,note_on,,,,,0,0,1,,73,64,0
6600,note_off,,,,,60,0,2,,64,64,1
6600,note_off,,,,,120,0,1,,78,64,0
6660,note_off,,,,,60,0,2,,62,64,1
6660,note_on,,,,,0,0,2,,58,64,1
6720,note_off,,,,,120,0,1,,73,64,0
6720,note_on,,,,,0,0,2,,59,64,1
6720,note_on,,,,,0,0,1,,74,64,0
6720,note_off,,,,,60,0,2,,58,64,1
6780,note_off,,,,,60,0,1,,74,64,0
6780,note_on,,,,,0,0,1,,76,64,0
6840,note_off,,,,,120,0,2,,59,64,1
6840,note_on,,,,,0,0,2,,57,64,1
6840,note_off,,,,,60,0,1,,76,64,0
6840,note_on,,,,,0,0,1,,74,64,0
6900,note_on,,,,,0,0,1,,71,64,0
6900,note_off,,,,,60,0,1,,74,64,0
6960,note_off,,,,,120,0,2,,57,64,1
6960,note_on,,,,,0,0,2,,55,64,1
6960,note_on,,,,,0,0,1,,76,64,0
6960,note_off,,,,,60,0,1,,71,64,0
7020,note_on,,,,,0,0,1,,71,64,0
7020,note_off,,,,,60,0,1,,76,64,0
7080,note_on,,,,,0,0,1,,78,64,0
7080,note_off,,,,,60,0,1,,71,64,0
7080,note_on,,,,,0,0,2,,54,64,1
7080,note_off,,,,,120,0,2,,55,64,1
7140,note_off,,,,,60,0,1,,78,64,0
7140,note_on,,,,,0,0,1,,71,64,0
7200,note_off,,,,,120,0,2,,54,64,1
7200,note_off,,,,,60,0,1,,71,64,0
7200,note_on,,,,,0,0,1,,79,64,0
7200,note_on,,,,,0,0,2,,52,64,1
7260,note_off,,,,,60,0,1,,79,64,0
7260,note_on,,,,,0,0,1,,81,64,0
7320,note_off,,,,,60,0,1,,81,64,0
7320,note_on,,,,,0,0,2,,40,64,1
7320,note_off,,,,,120,0,2,,52,64,1
7320,note_on,,,,,0,0,1,,79,64,0
7380,note_on,,,,,0,0,1,,76,64,0
7380,note_off,,,,,60,0,1,,79,64,0
7440,note_off,,,,,120,0,2,,40,64,1
7440,note_on,,,,,0,0,1,,81,64,0
7440,note_on,,,,,0,0,2,,42,64,1
7440,note_off,,,,,60,0,1,,76,64,0
7500,note_off,,,,,60,0,1,,81,64,0
7500,note_on,,,,,0,0,1,,76,64,0
7560,note_off,,,,,120,0,2,,42,64,1
7560,note_on,,,,,0,0,2,,43,64,1
7560,note_off,,,,,60,0,1,,76,64,0
7560,note_on,,,,,0,0,1,,83,64,0
7620,note_on,,,,,0,0,1,,74,64,0
7620,note_off,,,,,60,0,1,,83,64,0
7680,note_off,,,,,60,0,1,,74,64,0
7680,note_on,,,,,0,0,2,,45,64,1
7680,note_off,,,,,120,0,2,,43,64,1
7680,note_on,,,,,0,0,1,,73,64,0
7740,note_off,,,,,60,0,1,,73,64,0
7740,note_on,,,,,0,0,1,,74,64,0
7800,note_on,,,,,0,0,1,,73,64,0
7800,note_on,,,,,0,0,2,,55,64,1
7800,note_off,,,,,120,0,2,,45,64,1
7800,note_off,,,,,60,0,1,,74,64,0
7860,note_off,,,,,60,0,1,,73,64,0
7860,note_on,,,,,0,0,1,,69,64,0
7920,note_on,,,,,0,0,2,,54,64,1
7920,note_on,,,,,0,0,1,,74,64,0
7920,note_off,,,,,120,0,2,,55,64,1
7920,note_off,,,,,60,0,1,,69,64,0
7980,note_off,,,,,60,0,1,,74,64,0
7980,note_on,,,,,0,0,1,,69,64,0
8040,note_off,,,,,120,0,2,,54,64,1
8040,note_on,,,,,0,0,2,,52,64,1
8040,note_off,,,,,60,0,1,,69,64,0
8040,note_on,,,,,0,0,1,,76,64,0
8100,note_off,,,,,60,0,1,,76,64,0
8100,note_on,,,,,0,0,1,,69,64,0
8160,note_on,,,,,0,0,2,,50,64,1
8160,note_off,,,,,120,0,2,,52,64,1
8160,note_on,,,,,0,0,1,,78,64,0
8160,note_off,,,,,60,0,1,,69,64,0
8220,note_off,,,,,60,0,1,,78,64,0
8220,note_on,,,,,0,0,1,,79,64,0
8280,note_on,,,,,0,0,1,,78,64,0
8280,note_off,,,,,60,0,1,,79,64,0
8280,note_off,,,,,120,0,2,,50,64,1
8280,note_on,,,,,0,0,2,,38,64,1
8340,note_off,,,,,60,0,1,,78,64,0
8340,note_on,,,,,0,0,1,,74,64,0
8400,note_on,,,,,0,0,2,,40,64,1
8400,note_off,,,,,60,0,1,,74,64,0
8400,note_on,,,,,0,0,1,,79,64,0
8400,note_off,,,,,120,0,2,,38,64,1
8460,note_on,,,,,0,0,1,,74,64,0
8460,note_off,,,,,60,0,1,,79,64,0
8520,note_on,,,,,0,0,1,,81,64,0
8520,note_on,,,,,0,0,2,,42,64,1
8520,note_off,,,,,120,0,2,,40,64,1
8520,note_off,,,,,60,0,1,,74,64,0
8580,note_off,,,,,60,0,1,,81,64,0
8580,note_on,,,,,0,0,1,,74,64,0
8640,note_on,,,,,0,0,1,,83,64,0
8640,note_off,,,,,60,0,1,,74,64,0
8640,note_on,,,,,0,0,2,,43,64,1
8640,note_off,,,,,120,0,2,,42,64,1
8700,note_on,,,,,0,0,1,,84,64,0
8700,note_off,,,,,60,0,1,,83,64,0
8760,note_on,,,,,0,0,1,,83,64,0
8760,note_off,,,,,120,0,2,,43,64,1
8760,note_on,,,,,0,0,2,,55,64,1
8760,note_off,,,,,60,0,1,,84,64,0
8820,note_off,,,,,60,0,1,,83,64,0
8820,note_on,,,,,0,0,1,,76,64,0
8880,note_off,,,,,60,0,1,,76,64,0
8880,note_on,,,,,0,0,1,,81,64,0
8880,note_off,,,,,120,0,2,,55,64,1
8880,note_on,,,,,0,0,2,,54,64,1
8940,note_off,,,,,60,0,1,,81,64,0
8940,note_on,,,,,0,0,1,,83,64,0
9000,note_off,,,,,60,0,1,,83,64,0
9000,note_on,,,,,0,0,1,,81,64,0
9000,note_on,,,,,0,0,2,,59,64,1
9000,note_off,,,,,120,0,2,,54,64,1
9060,note_off,,,,,60,0,1,,81,64,0
9060,note_on,,,,,0,0,1,,74,64,0
9120,note_on,,,,,0,0,2,,52,64,1
9120,note_on,,,,,0,0,1,,79,64,0
9120,note_off,,,,,60,0,1,,74,64,0
9120,note_off,,,,,120,0,2,,59,64,1
9180,note_on,,,,,0,0,1,,81,64,0
9180,note_off,,,,,60,0,1,,79,64,0
9240,note_on,,,,,0,0,2,,57,64,1
9240,note_off,,,,,120,0,2,,52,64,1
9240,note_off,,,,,60,0,1,,81,64,0
9240,note_on,,,,,0,0,1,,79,64,0
9300,note_off,,,,,60,0,1,,79,64,0
9300,note_on,,,,,0,0,1,,73,64,0
9360,note_off,,,,,120,0,2,,57,64,1
9360,note_on,,,,,0,0,2,,50,64,1
9360,note_off,,,,,60,0,1,,73,64,0
9360,note_on,,,,,0,0,1,,78,64,0
9420,note_off,,,,,60,0,1,,78,64,0
9420,note_on,,,,,0,0,1,,79,64,0
9480,note_on,,,,,0,0,2,,62,64,1
9480,note_off,,,,,120,0,2,,50,64,1
9480,note_off,,,,,60,0,1,,79,64,0
9480,note_on,,,,,0,0,1,,78,64,0
9540,note_off,,,,,60,0,1,,78,64,0
9540,note_on,,,,,0,0,1,,74,64,0
9600,note_off,,,,,60,0,1,,74,64,0
9600,note_on,,,,,0,0,1,,76,64,0
9660,note_on,,,,,0,0,2,,64,64,1
9660,note_off,,,,,180,0,2,,62,64,1
9720,note_off,,,,,60,0,2,,64,64,1
9720,note_on,,,,,0,0,2,,62,64,1
9720,note_off,,,,,120,0,1,,76,64,0
9720,note_on,,,,,0,0,1,,67,64,0
9740,note_off,,,,,20,0,1,,67,64,0
9740,note_on,,,,,0,0,1,,69,64,0
9760,note_on,,,,,0,0,1,,67,64,0
9760,note_off,,,,,20,0,1,,69,64,0
9780,note_on,,,,,0,0,2,,59,64,1
9780,note_off,,,,,60,0,2,,62,64,1
9780,note_on,,,,,0,0,1,,66,64,0
9780,note_off,,,,,20,0,1,,67,64,0
9840,note_off,,,,,60,0,1,,66,64,0
9840,note_on,,,,,0,0,1,,67,64,0
9840,note_on,,,,,0,0,2,,61,64,1
9840,note_off,,,,,60,0,2,,59,64,1
9900,note_off,,,,,60,0,2,,61,64,1
9900,note_on,,,,,0,0,2,,62,64,1
9960,note_on,,,,,0,0,2,,61,64,1
9960,note_off,,,,,60,0,2,,62,64,1
9960,note_on,,,,,0,0,1,,76,64,0
9960,note_off,,,,,120,0,1,,67,64,0
10020,note_on,,,,,0,0,2,,57,64,1
10020,note_off,,,,,60,0,2,,61,64,1
10080,note_on,,,,,0,0,1,,66,64,0
10080,note_on,,,,,0,0,2,,62,64,1
10080,note_off,,,,,60,0,2,,57,64,1
10080,note_off,,,,,120,0,1,,76,64,0
10140,note_on,,,,,0,0,2,,61,64,1
10140,note_off,,,,,60,0,2,,62,64,1
10200,note_on,,,,,0,0,2,,59,64,1
10200,note_off,,,,,120,0,1,,66,64,0
10200,note_on,,,,,0,0,1,,74,64,0
10200,note_off,,,,,60,0,2,,61,64,1
10260,note_off,,,,,60,0,2,,59,64,1
10260,note_on,,,,,0,0,2,,57,64,1
10320,note_on,,,,,0,0,2,,55,64,1
10320,note_off,,,,,60,0,2,,57,64,1
10320,note_off,,,,,120,0,1,,74,64,0
10320,note_on,,,,,0,0,1,,64,64,0
10380,note_on,,,,,0,0,2,,54,64,1
10380,note_off,,,,,60,0,2,,55,64,1
10440,note_off,,,,,120,0,1,,64,64,0
10440,note_on,,,,,0,0,1,,73,64,0
10440,note_on,,,,,0,0,2,,55,64,1
10440,note_off,,,,,60,0,2,,54,64,1
10500,note_off,,,,,60,0,2,,55,64,1
10500,note_on,,,,,0,0,2,,57,64,1
10560,note_on,,,,,0,0,2,,50,64,1
10560,note_off,,,,,60,0,2,,57,64,1
10560,note_on,,,,,0,0,1,,74,64,0
10560,note_off,,,,,120,0,1,,73,64,0
10680,note_on,,,,,0,0,2,,62,64,1
10680,note_off,,,,,120,0,2,,50,64,1
10680,note_off,,,,,120,0,1,,74,64,0
10740,note_off,,,,,60,0,2,,62,64,1
10740,note_on,,,,,0,0,2,,61,64,1
10800,note_on,,,,,0,0,2,,62,64,1
10800,note_off,,,,,60,0,2,,61,64,1
10860,note_on,,,,,180,0,1,,66,64,0
10920,note_off,,,,,60,0,1,,66,64,0
10920,note_on,,,,,0,0,1,,64,64,0
10920,note_off,,,,,120,0,2,,62,64,1
10920,note_on,,,,,0,0,2,,57,64,1
10980,note_off,,,,,60,0,1,,64,64,0
10980,note_on,,,,,0,0,1,,66,64,0
11040,note_off,,,,,60,0,1,,66,64,0
11040,note_on,,,,,0,0,1,,67,64,0
11040,note_on,,,,,0,0,2,,59,64,1
11040,note_off,,,,,120,0,2,,57,64,1
11070,note_on,,,,,0,0,2,,61,64,1
11070,note_off,,,,,30,0,2,,59,64,1
11100,note_on,,,,,0,0,2,,59,64,1
11100,note_on,,,,,0,0,1,,69,64,0
11100,note_off,,,,,60,0,1,,67,64,0
11100,note_off,,,,,30,0,2,,61,64,1
11160,note_on,,,,,0,0,1,,67,64,0
11160,note_off,,,,,60,0,1,,69,64,0
11160,note_on,,,,,0,0,2,,57,64,1
11160,note_off,,,,,60,0,2,,59,64,1
11220,note_on,,,,,0,0,1,,64,64,0
11220,note_off,,,,,60,0,1,,67,64,0
11280,note_off,,,,,60,0,1,,64,64,0
11280,note_off,,,,,120,0,2,,57,64,1
11280,note_on,,,,,0,0,1,,66,64,0
11280,note_on,,,,,0,0,2,,62,64,1
11340,note_on,,,,,0,0,1,,67,64,0
11340,note_off,,,,,60,0,1,,66,64,0
11400,note_on,,,,,0,0,1,,66,64,0
11400,note_off,,,,,60,0,1,,67,64,0
11400,note_off,,,,,120,0,2,,62,64,1
11400,note_on,,,,,0,0,2,,57,64,1
11460,note_off,,,,,60,0,1,,66,64,0
11460,note_on,,,,,0,0,1,,62,64,0
11520,note_on,,,,,0,0,2,,57,64,1
11520,note_off,,,,,60,0,1,,62,64,0
11520,note_on,,,,,0,0,1,,64,64,0
11520,note_off,,,,,120,0,2,,57,64,1
11550,note_off,,,,,30,0,2,,57,64,1
11550,note_on,,,,,0,0,2,,59,64,1
11580,note_on,,,,,0,0,1,,66,64,0
11580,note_off,,,,,60,0,1,,64,64,0
11580,note_off,,,,,30,0,2,,59,64,1
