tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,pitch,note,velocity
1296,note_on,1,0,1,,,,,,,,,,,,,,,0,,79,127
1346,note_on,50,0,1,,,,,,,,,,,,,,,0,,79,0
1348,note_on,2,0,1,,,,,,,,,,,,,,,0,,77,127
1398,note_on,50,0,1,,,,,,,,,,,,,,,0,,77,0
1400,note_on,2,0,1,,,,,,,,,,,,,,,0,,79,127
1450,note_on,50,0,1,,,,,,,,,,,,,,,0,,79,0
1452,note_on,2,0,1,,,,,,,,,,,,,,,0,,77,127
1502,note_on,50,0,1,,,,,,,,,,,,,,,0,,77,0
1504,note_on,2,0,1,,,,,,,,,,,,,,,0,,79,127
1554,note_on,50,0,1,,,,,,,,,,,,,,,0,,79,0
1555,note_on,1,0,1,,,,,,,,,,,,,,,0,,80,127
1657,note_on,102,0,1,,,,,,,,,,,,,,,0,,80,0
1685,note_on,28,0,1,,,,,,,,,,,,,,,0,,71,127
1735,note_on,50,0,1,,,,,,,,,,,,,,,0,,71,0
1737,note_on,2,0,1,,,,,,,,,,,,,,,0,,72,127
1787,note_on,50,0,1,,,,,,,,,,,,,,,0,,72,0
1789,note_on,2,0,1,,,,,,,,,,,,,,,0,,71,127
1839,note_on,50,0,1,,,,,,,,,,,,,,,0,,71,0
1840,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
1890,note_on,50,0,1,,,,,,,,,,,,,,,0,,72,0
1896,note_on,6,0,1,,,,,,,,,,,,,,,0,,74,127
1921,note_on,25,0,1,,,,,,,,,,,,,,,0,,74,0
1922,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
1947,note_on,25,0,1,,,,,,,,,,,,,,,0,,72,0
1948,note_on,1,0,1,,,,,,,,,,,,,,,0,,74,127
1973,note_on,25,0,1,,,,,,,,,,,,,,,0,,74,0
1978,note_on,5,0,1,,,,,,,,,,,,,,,0,,72,127
2085,note_on,107,0,1,,,,,,,,,,,,,,,0,,72,0
2096,note_on,11,0,1,,,,,,,,,,,,,,,0,,71,127
2150,note_on,54,0,1,,,,,,,,,,,,,,,0,,72,127
2156,note_on,6,0,1,,,,,,,,,,,,,,,0,,71,0
2286,note_on,130,0,1,,,,,,,,,,,,,,,0,,72,0
2302,note_on,16,0,1,,,,,,,,,,,,,,,0,,74,127
2349,note_on,47,0,1,,,,,,,,,,,,,,,0,,74,0
2350,note_on,1,0,1,,,,,,,,,,,,,,,0,,71,127
2397,note_on,47,0,1,,,,,,,,,,,,,,,0,,71,0
2398,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
2493,note_on,95,0,1,,,,,,,,,,,,,,,0,,72,0
2496,note_on,3,0,1,,,,,,,,,,,,,,,0,,74,127
2547,note_on,51,0,1,,,,,,,,,,,,,,,0,,74,0
2548,note_on,1,0,1,,,,,,,,,,,,,,,0,,71,127
2601,note_on,53,0,1,,,,,,,,,,,,,,,0,,71,0
2602,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
2711,note_on,109,0,1,,,,,,,,,,,,,,,0,,72,0
2712,note_on,1,0,1,,,,,,,,,,,,,,,0,,70,127
2759,note_on,47,0,1,,,,,,,,,,,,,,,0,,70,0
2760,note_on,1,0,1,,,,,,,,,,,,,,,0,,68,127
2807,note_on,47,0,1,,,,,,,,,,,,,,,0,,68,0
2808,note_on,1,0,1,,,,,,,,,,,,,,,0,,67,127
2855,note_on,47,0,1,,,,,,,,,,,,,,,0,,67,0
2856,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
2903,note_on,47,0,1,,,,,,,,,,,,,,,0,,65,0
2904,note_on,1,0,1,,,,,,,,,,,,,,,0,,63,127
2951,note_on,47,0,1,,,,,,,,,,,,,,,0,,63,0
2952,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
2999,note_on,47,0,1,,,,,,,,,,,,,,,0,,62,0
3000,note_on,1,0,1,,,,,,,,,,,,,,,0,,60,127
3107,note_on,107,0,1,,,,,,,,,,,,,,,0,,60,0
3120,note_on,13,0,1,,,,,,,,,,,,,,,0,,62,127
3167,note_on,47,0,1,,,,,,,,,,,,,,,0,,62,0
3168,note_on,1,0,1,,,,,,,,,,,,,,,0,,59,127
3215,note_on,47,0,1,,,,,,,,,,,,,,,0,,59,0
3216,note_on,1,0,1,,,,,,,,,,,,,,,0,,60,127
3311,note_on,95,0,1,,,,,,,,,,,,,,,0,,60,0
3312,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
3363,note_on,51,0,1,,,,,,,,,,,,,,,0,,62,0
3364,note_on,1,0,1,,,,,,,,,,,,,,,0,,59,127
3417,note_on,53,0,1,,,,,,,,,,,,,,,0,,59,0
3418,note_on,1,0,1,,,,,,,,,,,,,,,0,,60,127
3527,note_on,109,0,1,,,,,,,,,,,,,,,0,,60,0
3528,note_on,1,0,1,,,,,,,,,,,,,,,0,,58,127
3575,note_on,47,0,1,,,,,,,,,,,,,,,0,,58,0
3576,note_on,1,0,1,,,,,,,,,,,,,,,0,,56,127
3623,note_on,47,0,1,,,,,,,,,,,,,,,0,,56,0
3624,note_on,1,0,1,,,,,,,,,,,,,,,0,,55,127
3671,note_on,47,0,1,,,,,,,,,,,,,,,0,,55,0
3672,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
3719,note_on,47,0,1,,,,,,,,,,,,,,,0,,53,0
3720,note_on,1,0,1,,,,,,,,,,,,,,,0,,51,127
3767,note_on,47,0,1,,,,,,,,,,,,,,,0,,51,0
3768,note_on,1,0,1,,,,,,,,,,,,,,,0,,50,127
3815,note_on,47,0,1,,,,,,,,,,,,,,,0,,50,0
3816,note_on,1,0,1,,,,,,,,,,,,,,,0,,48,127
3922,note_on,106,0,1,,,,,,,,,,,,,,,0,,48,0
3936,note_on,14,0,1,,,,,,,,,,,,,,,0,,50,127
3983,note_on,47,0,1,,,,,,,,,,,,,,,0,,50,0
3984,note_on,1,0,1,,,,,,,,,,,,,,,0,,47,127
4031,note_on,47,0,1,,,,,,,,,,,,,,,0,,47,0
4032,note_on,1,0,1,,,,,,,,,,,,,,,0,,48,127
4127,note_on,95,0,1,,,,,,,,,,,,,,,0,,48,0
4128,note_on,1,0,1,,,,,,,,,,,,,,,0,,50,127
4179,note_on,51,0,1,,,,,,,,,,,,,,,0,,50,0
4180,note_on,1,0,1,,,,,,,,,,,,,,,0,,47,127
4234,note_on,54,0,1,,,,,,,,,,,,,,,0,,48,127
4236,note_on,2,0,1,,,,,,,,,,,,,,,0,,47,0
4343,note_on,107,0,1,,,,,,,,,,,,,,,0,,48,0
4344,note_on,1,0,1,,,,,,,,,,,,,,,0,,46,127
4391,note_on,47,0,1,,,,,,,,,,,,,,,0,,46,0
4392,note_on,1,0,1,,,,,,,,,,,,,,,0,,44,127
4439,note_on,47,0,1,,,,,,,,,,,,,,,0,,44,0
4440,note_on,1,0,1,,,,,,,,,,,,,,,0,,43,127
4487,note_on,47,0,1,,,,,,,,,,,,,,,0,,43,0
4488,note_on,1,0,1,,,,,,,,,,,,,,,0,,41,127
4535,note_on,47,0,1,,,,,,,,,,,,,,,0,,41,0
4536,note_on,1,0,1,,,,,,,,,,,,,,,0,,39,127
4583,note_on,47,0,1,,,,,,,,,,,,,,,0,,39,0
4584,note_on,1,0,1,,,,,,,,,,,,,,,0,,38,127
4631,note_on,47,0,1,,,,,,,,,,,,,,,0,,38,0
4632,note_on,1,0,1,,,,,,,,,,,,,,,0,,39,127
4767,note_on,135,0,1,,,,,,,,,,,,,,,0,,39,0
4768,note_on,1,0,1,,,,,,,,,,,,,,,0,,47,127
4815,note_on,47,0,1,,,,,,,,,,,,,,,0,,47,0
4816,note_on,1,0,1,,,,,,,,,,,,,,,0,,48,127
4863,note_on,47,0,1,,,,,,,,,,,,,,,0,,48,0
4864,note_on,1,0,1,,,,,,,,,,,,,,,0,,41,127
4984,note_on,120,0,1,,,,,,,,,,,,,,,0,,48,127
5031,note_on,47,0,1,,,,,,,,,,,,,,,0,,48,0
5032,note_on,1,0,1,,,,,,,,,,,,,,,0,,50,127
5034,note_on,2,0,1,,,,,,,,,,,,,,,0,,41,0
5079,note_on,45,0,1,,,,,,,,,,,,,,,0,,50,0
5080,note_on,1,0,1,,,,,,,,,,,,,,,0,,43,127
5200,note_on,120,0,1,,,,,,,,,,,,,,,0,,50,127
5247,note_on,47,0,1,,,,,,,,,,,,,,,0,,50,0
5248,note_on,1,0,1,,,,,,,,,,,,,,,0,,51,127
5270,note_on,22,0,1,,,,,,,,,,,,,,,0,,43,0
5295,note_on,25,0,1,,,,,,,,,,,,,,,0,,51,0
5296,note_on,1,0,1,,,,,,,,,,,,,,,0,,45,127
5416,note_on,120,0,1,,,,,,,,,,,,,,,0,,51,127
5463,note_on,47,0,1,,,,,,,,,,,,,,,0,,51,0
5464,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
5486,note_on,22,0,1,,,,,,,,,,,,,,,0,,45,0
5511,note_on,25,0,1,,,,,,,,,,,,,,,0,,53,0
5512,note_on,1,0,1,,,,,,,,,,,,,,,0,,47,127
5627,note_on,115,0,1,,,,,,,,,,,,,,,0,,47,0
5632,note_on,5,0,1,,,,,,,,,,,,,,,0,,54,127
5683,note_on,51,0,1,,,,,,,,,,,,,,,0,,54,0
5684,note_on,1,0,1,,,,,,,,,,,,,,,0,,55,127
5730,note_on,46,0,1,,,,,,,,,,,,,,,0,,51,127
5735,note_on,5,0,1,,,,,,,,,,,,,,,0,,55,0
5869,note_on,134,0,1,,,,,,,,,,,,,,,0,,54,127
5917,note_on,48,0,1,,,,,,,,,,,,,,,0,,51,0
5920,note_on,3,0,1,,,,,,,,,,,,,,,0,,54,0
5922,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
5973,note_on,51,0,1,,,,,,,,,,,,,,,0,,55,0
5975,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
6107,note_on,132,0,1,,,,,,,,,,,,,,,0,,54,127
6158,note_on,51,0,1,,,,,,,,,,,,,,,0,,54,0
6160,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
6162,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,0
6211,note_on,49,0,1,,,,,,,,,,,,,,,0,,55,0
6212,note_on,1,0,1,,,,,,,,,,,,,,,0,,48,127
6344,note_on,132,0,1,,,,,,,,,,,,,,,0,,54,127
6388,note_on,44,0,1,,,,,,,,,,,,,,,0,,48,0
6395,note_on,7,0,1,,,,,,,,,,,,,,,0,,54,0
6397,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
6448,note_on,51,0,1,,,,,,,,,,,,,,,0,,55,0
6450,note_on,2,0,1,,,,,,,,,,,,,,,0,,47,127
6598,note_on,148,0,1,,,,,,,,,,,,,,,0,,55,127
6604,note_on,6,0,1,,,,,,,,,,,,,,,0,,47,0
6654,note_on,50,0,1,,,,,,,,,,,,,,,0,,55,0
6655,note_on,1,0,1,,,,,,,,,,,,,,,0,,43,127
6708,note_on,53,0,1,,,,,,,,,,,,,,,0,,43,0
6710,note_on,2,0,1,,,,,,,,,,,,,,,0,,48,127
6795,note_on,85,0,1,,,,,,,,,,,,,,,0,,48,0
6825,note_on,30,0,1,,,,,,,,,,,,,,,0,,41,127
6929,note_on,104,0,1,,,,,,,,,,,,,,,0,,41,0
6962,note_on,33,0,1,,,,,,,,,,,,,,,0,,43,127
7091,note_on,129,0,1,,,,,,,,,,,,,,,0,,51,127
7140,note_on,49,0,1,,,,,,,,,,,,,,,0,,51,0
7142,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
7208,note_on,66,0,1,,,,,,,,,,,,,,,0,,50,0
7209,note_on,1,0,1,,,,,,,,,,,,,,,0,,48,127
7326,note_on,117,0,1,,,,,,,,,,,,,,,0,,48,0
7348,note_on,22,0,1,,,,,,,,,,,,,,,0,,50,127
7404,note_on,56,0,1,,,,,,,,,,,,,,,0,,43,0
7408,note_on,4,0,1,,,,,,,,,,,,,,,0,,50,0
7416,note_on,8,0,1,,,,,,,,,,,,,,,0,,47,127
7477,note_on,61,0,1,,,,,,,,,,,,,,,0,,47,0
7504,note_on,27,0,1,,,,,,,,,,,,,,,0,,36,127
8009,note_on,505,0,1,,,,,,,,,,,,,,,0,,67,127
8057,note_on,48,0,1,,,,,,,,,,,,,,,0,,67,0
8059,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
8107,note_on,48,0,1,,,,,,,,,,,,,,,0,,65,0
8108,note_on,1,0,1,,,,,,,,,,,,,,,0,,63,127
8199,note_on,91,0,1,,,,,,,,,,,,,,,0,,36,0
8205,note_on,6,0,1,,,,,,,,,,,,,,,0,,63,0
8207,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
8255,note_on,48,0,1,,,,,,,,,,,,,,,0,,65,0
8256,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
8304,note_on,48,0,1,,,,,,,,,,,,,,,0,,62,0
8306,note_on,2,0,1,,,,,,,,,,,,,,,0,,63,127
8405,note_on,99,0,1,,,,,,,,,,,,,,,0,,55,127
8453,note_on,0,0,1,,,,,,,,,,,,,,,0,,63,0
8453,note_on,48,0,1,,,,,,,,,,,,,,,0,,55,0
8454,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
8454,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,127
8502,note_on,48,0,1,,,,,,,,,,,,,,,0,,62,0
8502,note_on,0,0,1,,,,,,,,,,,,,,,0,,53,0
8504,note_on,2,0,1,,,,,,,,,,,,,,,0,,51,127
8504,note_on,0,0,1,,,,,,,,,,,,,,,0,,60,127
8601,note_on,0,0,1,,,,,,,,,,,,,,,0,,51,0
8601,note_on,97,0,1,,,,,,,,,,,,,,,0,,60,0
8602,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
8602,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,127
8650,note_on,48,0,1,,,,,,,,,,,,,,,0,,62,0
8650,note_on,0,0,1,,,,,,,,,,,,,,,0,,53,0
8652,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
8652,note_on,0,0,1,,,,,,,,,,,,,,,0,,59,127
8700,note_on,48,0,1,,,,,,,,,,,,,,,0,,59,0
8700,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,0
8701,note_on,1,0,1,,,,,,,,,,,,,,,0,,48,127
8701,note_on,0,0,1,,,,,,,,,,,,,,,0,,51,127
8701,note_on,0,0,1,,,,,,,,,,,,,,,0,,60,127
8800,note_on,99,0,1,,,,,,,,,,,,,,,0,,72,127
8848,note_on,48,0,1,,,,,,,,,,,,,,,0,,72,0
8850,note_on,2,0,1,,,,,,,,,,,,,,,0,,70,127
8897,note_on,47,0,1,,,,,,,,,,,,,,,0,,51,0
8898,note_on,1,0,1,,,,,,,,,,,,,,,0,,70,0
8899,note_on,0,0,1,,,,,,,,,,,,,,,0,,68,127
8899,note_on,1,0,1,,,,,,,,,,,,,,,0,,52,127
8996,note_on,97,0,1,,,,,,,,,,,,,,,0,,68,0
8998,note_on,2,0,1,,,,,,,,,,,,,,,0,,70,127
9046,note_on,48,0,1,,,,,,,,,,,,,,,0,,70,0
9047,note_on,1,0,1,,,,,,,,,,,,,,,0,,67,127
9095,note_on,48,0,1,,,,,,,,,,,,,,,0,,67,0
9095,note_on,0,0,1,,,,,,,,,,,,,,,0,,52,0
9097,note_on,0,0,1,,,,,,,,,,,,,,,0,,68,127
9097,note_on,2,0,1,,,,,,,,,,,,,,,0,,53,127
9194,note_on,97,0,1,,,,,,,,,,,,,,,0,,68,0
9196,note_on,2,0,1,,,,,,,,,,,,,,,0,,77,127
9244,note_on,48,0,1,,,,,,,,,,,,,,,0,,77,0
9245,note_on,1,0,1,,,,,,,,,,,,,,,0,,75,127
9293,note_on,48,0,1,,,,,,,,,,,,,,,0,,75,0
9295,note_on,2,0,1,,,,,,,,,,,,,,,0,,56,127
9295,note_on,0,0,1,,,,,,,,,,,,,,,0,,74,127
9392,note_on,97,0,1,,,,,,,,,,,,,,,0,,74,0
9393,note_on,1,0,1,,,,,,,,,,,,,,,0,,75,127
9441,note_on,48,0,1,,,,,,,,,,,,,,,0,,75,0
9443,note_on,2,0,1,,,,,,,,,,,,,,,0,,72,127
9491,note_on,48,0,1,,,,,,,,,,,,,,,0,,72,0
9491,note_on,0,0,1,,,,,,,,,,,,,,,0,,60,0
9492,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
9492,note_on,0,0,1,,,,,,,,,,,,,,,0,,71,127
9589,note_on,97,0,1,,,,,,,,,,,,,,,0,,71,0
9591,note_on,2,0,1,,,,,,,,,,,,,,,0,,80,127
9639,note_on,48,0,1,,,,,,,,,,,,,,,0,,80,0
9641,note_on,2,0,1,,,,,,,,,,,,,,,0,,79,127
9689,note_on,48,0,1,,,,,,,,,,,,,,,0,,79,0
9690,note_on,1,0,1,,,,,,,,,,,,,,,0,,77,127
9787,note_on,97,0,1,,,,,,,,,,,,,,,0,,77,0
9789,note_on,2,0,1,,,,,,,,,,,,,,,0,,79,127
9837,note_on,48,0,1,,,,,,,,,,,,,,,0,,79,0
9838,note_on,1,0,1,,,,,,,,,,,,,,,0,,75,127
9886,note_on,48,0,1,,,,,,,,,,,,,,,0,,75,0
9887,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,0
9888,note_on,1,0,1,,,,,,,,,,,,,,,0,,74,127
9936,note_on,48,0,1,,,,,,,,,,,,,,,0,,74,0
9937,note_on,1,0,1,,,,,,,,,,,,,,,0,,75,127
9985,note_on,48,0,1,,,,,,,,,,,,,,,0,,75,0
9987,note_on,2,0,1,,,,,,,,,,,,,,,0,,77,127
10083,note_on,96,0,1,,,,,,,,,,,,,,,0,,77,0
10085,note_on,2,0,1,,,,,,,,,,,,,,,0,,56,0
10086,note_on,1,0,1,,,,,,,,,,,,,,,0,,77,127
10156,note_on,70,0,1,,,,,,,,,,,,,,,0,,75,127
10166,note_on,10,0,1,,,,,,,,,,,,,,,0,,77,0
10176,note_on,10,0,1,,,,,,,,,,,,,,,0,,77,127
10191,note_on,15,0,1,,,,,,,,,,,,,,,0,,75,0
10197,note_on,6,0,1,,,,,,,,,,,,,,,0,,75,127
10211,note_on,14,0,1,,,,,,,,,,,,,,,0,,77,0
10217,note_on,6,0,1,,,,,,,,,,,,,,,0,,77,127
10232,note_on,15,0,1,,,,,,,,,,,,,,,0,,75,0
10238,note_on,6,0,1,,,,,,,,,,,,,,,0,,75,127
10252,note_on,14,0,1,,,,,,,,,,,,,,,0,,77,0
10259,note_on,7,0,1,,,,,,,,,,,,,,,0,,77,127
10273,note_on,14,0,1,,,,,,,,,,,,,,,0,,75,0
10276,note_on,3,0,1,,,,,,,,,,,,,,,0,,48,0
10279,note_on,3,0,1,,,,,,,,,,,,,,,0,,75,127
10294,note_on,15,0,1,,,,,,,,,,,,,,,0,,77,0
10300,note_on,6,0,1,,,,,,,,,,,,,,,0,,77,127
10314,note_on,14,0,1,,,,,,,,,,,,,,,0,,75,0
10320,note_on,6,0,1,,,,,,,,,,,,,,,0,,75,127
10335,note_on,15,0,1,,,,,,,,,,,,,,,0,,77,0
10427,note_on,92,0,1,,,,,,,,,,,,,,,0,,75,0
10432,note_on,5,0,1,,,,,,,,,,,,,,,0,,74,127
10475,note_on,43,0,1,,,,,,,,,,,,,,,0,,74,0
10479,note_on,4,0,1,,,,,,,,,,,,,,,0,,62,0
10489,note_on,10,0,1,,,,,,,,,,,,,,,0,,48,127
10489,note_on,0,0,1,,,,,,,,,,,,,,,0,,55,127
10489,note_on,0,0,1,,,,,,,,,,,,,,,0,,75,127
10489,note_on,0,0,1,,,,,,,,,,,,,,,0,,60,127
11107,note_on,0,0,1,,,,,,,,,,,,,,,0,,75,0
11107,note_on,0,0,1,,,,,,,,,,,,,,,0,,55,0
11107,note_on,0,0,1,,,,,,,,,,,,,,,0,,48,0
11107,note_on,618,0,1,,,,,,,,,,,,,,,0,,60,0
11131,note_on,24,0,1,,,,,,,,,,,,,,,0,,67,127
11179,note_on,48,0,1,,,,,,,,,,,,,,,0,,68,127
11180,note_on,1,0,1,,,,,,,,,,,,,,,0,,67,0
11228,note_on,48,0,1,,,,,,,,,,,,,,,0,,68,0
11228,note_on,0,0,1,,,,,,,,,,,,,,,0,,70,127
11277,note_on,49,0,1,,,,,,,,,,,,,,,0,,70,0
11278,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
11329,note_on,51,0,1,,,,,,,,,,,,,,,0,,79,127
11378,note_on,49,0,1,,,,,,,,,,,,,,,0,,79,0
11378,note_on,0,0,1,,,,,,,,,,,,,,,0,,72,0
11380,note_on,2,0,1,,,,,,,,,,,,,,,0,,70,127
11380,note_on,0,0,1,,,,,,,,,,,,,,,0,,80,127
11429,note_on,49,0,1,,,,,,,,,,,,,,,0,,80,0
11431,note_on,2,0,1,,,,,,,,,,,,,,,0,,82,127
11480,note_on,0,0,1,,,,,,,,,,,,,,,0,,70,0
11480,note_on,49,0,1,,,,,,,,,,,,,,,0,,82,0
11481,note_on,1,0,1,,,,,,,,,,,,,,,0,,68,127
11481,note_on,0,0,1,,,,,,,,,,,,,,,0,,84,127
11581,note_on,100,0,1,,,,,,,,,,,,,,,0,,84,0
11581,note_on,0,0,1,,,,,,,,,,,,,,,0,,68,0
11583,note_on,2,0,1,,,,,,,,,,,,,,,0,,72,127
11583,note_on,0,0,1,,,,,,,,,,,,,,,0,,77,127
11683,note_on,100,0,1,,,,,,,,,,,,,,,0,,77,0
11683,note_on,0,0,1,,,,,,,,,,,,,,,0,,72,0
11685,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,127
11685,note_on,0,0,1,,,,,,,,,,,,,,,0,,82,127
11785,note_on,100,0,1,,,,,,,,,,,,,,,0,,82,0
11785,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,0
11787,note_on,2,0,1,,,,,,,,,,,,,,,0,,72,127
11787,note_on,0,0,1,,,,,,,,,,,,,,,0,,76,127
11887,note_on,100,0,1,,,,,,,,,,,,,,,0,,76,0
11887,note_on,0,0,1,,,,,,,,,,,,,,,0,,72,0
11888,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
11888,note_on,0,0,1,,,,,,,,,,,,,,,0,,80,127
11937,note_on,49,0,1,,,,,,,,,,,,,,,0,,65,0
11955,note_on,18,0,1,,,,,,,,,,,,,,,0,,62,127
12004,note_on,49,0,1,,,,,,,,,,,,,,,0,,62,0
12004,note_on,0,0,1,,,,,,,,,,,,,,,0,,80,0
12006,note_on,2,0,1,,,,,,,,,,,,,,,0,,63,127
12055,note_on,49,0,1,,,,,,,,,,,,,,,0,,63,0
12057,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
12106,note_on,49,0,1,,,,,,,,,,,,,,,0,,65,0
12108,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,127
12159,note_on,51,0,1,,,,,,,,,,,,,,,0,,74,127
12208,note_on,49,0,1,,,,,,,,,,,,,,,0,,74,0
12208,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,0
12210,note_on,2,0,1,,,,,,,,,,,,,,,0,,75,127
12210,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,127
12259,note_on,49,0,1,,,,,,,,,,,,,,,0,,75,0
12261,note_on,2,0,1,,,,,,,,,,,,,,,0,,77,127
12310,note_on,49,0,1,,,,,,,,,,,,,,,0,,77,0
12310,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,0
12312,note_on,0,0,1,,,,,,,,,,,,,,,0,,63,127
12312,note_on,2,0,1,,,,,,,,,,,,,,,0,,79,127
12412,note_on,100,0,1,,,,,,,,,,,,,,,0,,63,0
12412,note_on,0,0,1,,,,,,,,,,,,,,,0,,79,0
12413,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
12413,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,127
