tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,note,velocity
224,note_on,,,,,1,0,1,,,,,0,,85,90
224,note_on,,,,,0,0,1,,,,,1,,61,122
224,note_on,,,,,0,0,1,,,,,1,,73,120
253,note_on,,,,,29,0,1,,,,,0,,85,0
253,note_on,,,,,0,0,1,,,,,1,,61,0
253,note_on,,,,,0,0,1,,,,,1,,73,0
256,note_on,,,,,3,0,1,,,,,0,,86,103
256,note_on,,,,,0,0,1,,,,,1,,62,108
256,note_on,,,,,0,0,1,,,,,1,,74,107
314,note_on,,,,,0,0,1,,,,,1,,74,0
314,note_on,,,,,0,0,1,,,,,1,,62,0
314,note_on,,,,,58,0,1,,,,,0,,86,0
346,set_tempo,,,,,32,1,1,,3750000,,,,,,
346,set_tempo,,,,,0,1,1,,3750000,,,,,,
378,set_tempo,,,,,32,1,1,,2400000,,,,,,
378,set_tempo,,,,,0,1,1,,2400000,,,,,,
468,set_tempo,,,,,90,1,1,,3750000,,,,,,
468,set_tempo,,,,,0,1,1,,3750000,,,,,,
500,set_tempo,,,,,0,1,1,,2400000,,,,,,
500,set_tempo,,,,,32,1,1,,2400000,,,,,,
512,note_on,,,,,12,0,1,,,,,0,,69,89
512,note_on,,,,,0,0,1,,,,,0,,81,89
512,note_on,,,,,0,0,1,,,,,1,,57,89
527,note_on,,,,,15,0,1,,,,,0,,69,0
527,note_on,,,,,0,0,1,,,,,0,,81,0
527,note_on,,,,,0,0,1,,,,,1,,57,0
528,note_on,,,,,1,0,1,,,,,0,,79,87
528,note_on,,,,,0,0,1,,,,,1,,55,116
528,note_on,,,,,0,0,1,,,,,1,,67,117
543,note_on,,,,,0,0,1,,,,,1,,55,0
543,note_on,,,,,0,0,1,,,,,1,,67,0
543,note_on,,,,,15,0,1,,,,,0,,79,0
544,note_on,,,,,1,0,1,,,,,0,,69,100
544,note_on,,,,,0,0,1,,,,,0,,81,101
544,note_on,,,,,0,0,1,,,,,1,,57,77
599,set_tempo,,,,,55,1,1,,3750000,,,,,,
599,set_tempo,,,,,0,1,1,,3750000,,,,,,
631,note_on,,,,,32,0,1,,,,,0,,69,0
631,note_on,,,,,0,0,1,,,,,0,,81,0
631,note_on,,,,,0,0,1,,,,,1,,57,0
631,set_tempo,,,,,0,1,1,,2400000,,,,,,
631,set_tempo,,,,,0,1,1,,2400000,,,,,,
640,set_tempo,,,,,640,1,0,,2400000,,,,,,
672,note_on,,,,,0,0,1,,,,,1,,52,86
672,note_on,,,,,41,0,1,,,,,0,,64,85
672,note_on,,,,,0,0,1,,,,,0,,76,88
701,note_on,,,,,0,0,1,,,,,1,,52,0
701,note_on,,,,,0,0,1,,,,,0,,76,0
701,note_on,,,,,29,0,1,,,,,0,,64,0
704,note_on,,,,,0,0,1,,,,,1,,53,100
704,note_on,,,,,3,0,1,,,,,0,,65,99
704,note_on,,,,,0,0,1,,,,,0,,77,98
733,note_on,,,,,0,0,1,,,,,0,,77,0
733,note_on,,,,,0,0,1,,,,,1,,53,0
733,note_on,,,,,29,0,1,,,,,0,,65,0
736,note_on,,,,,3,0,1,,,,,0,,73,83
736,note_on,,,,,0,0,1,,,,,1,,49,113
736,note_on,,,,,0,0,1,,,,,1,,61,112
765,note_on,,,,,29,0,1,,,,,0,,73,0
765,note_on,,,,,0,0,1,,,,,1,,49,0
765,note_on,,,,,0,0,1,,,,,1,,61,0
768,note_on,,,,,3,0,1,,,,,0,,74,102
768,note_on,,,,,0,0,1,,,,,1,,50,106
768,note_on,,,,,0,0,1,,,,,1,,62,106
826,note_on,,,,,0,0,1,,,,,1,,50,0
826,note_on,,,,,58,0,1,,,,,0,,74,0
826,note_on,,,,,0,0,1,,,,,1,,62,0
1023,set_tempo,,,,,383,1,0,,3000000,,,,,,
1024,note_on,,,,,0,0,1,,,,,0,,69,90
1024,note_on,,,,,0,0,1,,,,,1,,45,91
1024,note_on,,,,,198,0,1,,,,,0,,57,91
1024,time_signature,2,4,24,8,1,1,0,,,,,,,,
1039,note_on,,,,,15,0,1,,,,,0,,57,0
1039,note_on,,,,,0,0,1,,,,,0,,69,0
1039,note_on,,,,,0,0,1,,,,,1,,45,0
1040,note_on,,,,,1,0,1,,,,,0,,67,88
1040,note_on,,,,,0,0,1,,,,,1,,43,117
1040,note_on,,,,,0,0,1,,,,,1,,55,116
1055,note_on,,,,,0,0,1,,,,,1,,55,0
1055,note_on,,,,,15,0,1,,,,,0,,67,0
1055,note_on,,,,,0,0,1,,,,,1,,43,0
1056,note_on,,,,,0,0,1,,,,,1,,45,79
1056,note_on,,,,,0,0,1,,,,,0,,69,101
1056,note_on,,,,,1,0,1,,,,,0,,57,100
1111,set_tempo,,,,,55,1,1,,3750000,,,,,,
1111,set_tempo,,,,,0,1,1,,3750000,,,,,,
1143,note_on,,,,,32,0,1,,,,,0,,57,0
1143,note_on,,,,,0,0,1,,,,,0,,69,0
1143,note_on,,,,,0,0,1,,,,,1,,45,0
1143,set_tempo,,,,,0,1,1,,2400000,,,,,,
1143,set_tempo,,,,,0,1,1,,2400000,,,,,,
1152,set_tempo,,,,,128,1,0,,4000000,,,,,,
1184,note_on,,,,,41,0,1,,,,,0,,55,85
1184,note_on,,,,,0,0,1,,,,,0,,67,87
1184,note_on,,,,,0,0,1,,,,,1,,43,87
1199,note_on,,,,,15,0,1,,,,,0,,55,0
1199,note_on,,,,,0,0,1,,,,,0,,67,0
1199,note_on,,,,,0,0,1,,,,,1,,43,0
1200,note_on,,,,,1,0,1,,,,,0,,65,88
1200,note_on,,,,,0,0,1,,,,,1,,41,87
1215,note_on,,,,,15,0,1,,,,,0,,65,0
1215,note_on,,,,,0,0,1,,,,,1,,41,0
1216,note_on,,,,,1,0,1,,,,,0,,64,92
1216,note_on,,,,,0,0,1,,,,,1,,40,90
1231,note_on,,,,,15,0,1,,,,,0,,64,0
1231,note_on,,,,,0,0,1,,,,,1,,40,0
1232,note_on,,,,,1,0,1,,,,,0,,62,88
1232,note_on,,,,,0,0,1,,,,,1,,38,89
1245,set_tempo,,,,,0,1,1,,3750000,,,,,,
1245,set_tempo,,,,,13,1,1,,3750000,,,,,,
1247,note_on,,,,,2,0,1,,,,,0,,62,0
1247,note_on,,,,,0,0,1,,,,,1,,38,0
1248,note_on,,,,,1,0,1,,,,,0,,61,91
1248,note_on,,,,,0,0,1,,,,,1,,37,120
1248,note_on,,,,,0,0,1,,,,,1,,49,122
1277,note_on,,,,,0,0,1,,,,,1,,37,0
1277,note_on,,,,,0,0,1,,,,,1,,49,0
1277,set_tempo,,,,,0,1,1,,2400000,,,,,,
1277,set_tempo,,,,,0,1,1,,2400000,,,,,,
1277,note_on,,,,,29,0,1,,,,,0,,61,0
1280,note_on,,,,,3,0,1,,,,,0,,62,102
1280,note_on,,,,,0,0,1,,,,,1,,38,109
1280,note_on,,,,,0,0,1,,,,,1,,50,107
1338,note_on,,,,,58,0,1,,,,,0,,62,0
1338,note_on,,,,,0,0,1,,,,,1,,38,0
1338,note_on,,,,,0,0,1,,,,,1,,50,0
1536,note_on,,,,,0,0,1,,,,,1,,38,118
1536,note_on,,,,,198,0,1,,,,,1,,26,116
1536,time_signature,7,4,24,8,384,1,0,,,,,,,,
1536,set_tempo,,,,,0,1,0,,750000,,,,,,
1792,note_on,,,,,0,0,1,,,,,1,,40,43
1792,note_on,,,,,0,0,1,,,,,1,,46,42
1792,note_on,,,,,256,0,1,,,,,0,,52,84
1792,note_on,,,,,0,0,1,,,,,1,,38,42
1792,note_on,,,,,0,0,1,,,,,0,,61,87
1792,note_on,,,,,0,0,1,,,,,0,,55,87
2023,note_on,,,,,0,0,1,,,,,0,,55,0
2023,note_on,,,,,0,0,1,,,,,0,,61,0
2023,note_on,,,,,0,0,1,,,,,1,,38,0
2023,note_on,,,,,0,0,1,,,,,1,,40,0
2023,note_on,,,,,0,0,1,,,,,1,,46,0
2023,note_on,,,,,231,0,1,,,,,0,,52,0
2048,note_on,,,,,25,0,1,,,,,0,,55,106
2048,note_on,,,,,0,0,1,,,,,0,,58,106
2048,note_on,,,,,0,0,1,,,,,0,,64,104
2048,note_on,,,,,0,0,1,,,,,1,,38,63
2048,note_on,,,,,0,0,1,,,,,1,,40,65
2048,note_on,,,,,0,0,1,,,,,1,,46,66
2048,note_on,,,,,0,0,1,,,,,1,,49,63
2279,note_on,,,,,0,0,1,,,,,1,,46,0
2279,note_on,,,,,0,0,1,,,,,1,,49,0
2279,note_on,,,,,0,0,1,,,,,0,,64,0
2279,note_on,,,,,0,0,1,,,,,1,,38,0
2279,note_on,,,,,0,0,1,,,,,1,,40,0
2279,note_on,,,,,231,0,1,,,,,0,,55,0
2279,note_on,,,,,0,0,1,,,,,0,,58,0
2304,note_on,,,,,25,0,1,,,,,0,,55,110
2304,note_on,,,,,0,0,1,,,,,1,,46,76
2304,note_on,,,,,0,0,1,,,,,1,,40,76
2304,note_on,,,,,0,0,1,,,,,1,,50,74
2304,note_on,,,,,0,0,1,,,,,0,,67,109
2304,note_on,,,,,0,0,1,,,,,0,,61,110
2304,note_on,,,,,0,0,1,,,,,0,,58,113
2304,note_on,,,,,0,0,1,,,,,1,,38,75
2510,note_on,,,,,206,0,1,,,,,1,,26,0
2510,note_on,,,,,0,0,1,,,,,1,,38,0
2535,note_on,,,,,25,0,1,,,,,0,,55,0
2535,note_on,,,,,0,0,1,,,,,0,,61,0
2535,note_on,,,,,0,0,1,,,,,0,,67,0
2535,note_on,,,,,0,0,1,,,,,1,,38,0
2535,note_on,,,,,0,0,1,,,,,1,,40,0
2535,note_on,,,,,0,0,1,,,,,1,,46,0
2535,note_on,,,,,0,0,1,,,,,1,,50,0
2535,note_on,,,,,0,0,1,,,,,0,,58,0
2560,note_on,,,,,25,0,1,,,,,0,,55,116
2560,note_on,,,,,0,0,1,,,,,0,,64,114
2560,note_on,,,,,0,0,1,,,,,0,,70,115
2560,note_on,,,,,0,0,1,,,,,1,,38,91
2560,note_on,,,,,0,0,1,,,,,1,,43,93
2560,note_on,,,,,0,0,1,,,,,1,,46,91
2560,note_on,,,,,0,0,1,,,,,1,,50,93
2560,note_on,,,,,0,0,1,,,,,1,,52,92
2560,set_tempo,,,,,1024,1,0,,750000,,,,,,
2560,note_on,,,,,0,0,1,,,,,0,,61,115
2611,set_tempo,,,,,51,1,0,,759493,,,,,,
2662,set_tempo,,,,,51,1,0,,769230,,,,,,
2713,set_tempo,,,,,51,1,0,,779220,,,,,,
2764,set_tempo,,,,,51,1,0,,789473,,,,,,
2791,note_on,,,,,0,0,1,,,,,1,,46,0
2791,note_on,,,,,0,0,1,,,,,1,,50,0
2791,note_on,,,,,0,0,1,,,,,1,,52,0
2791,note_on,,,,,231,0,1,,,,,0,,55,0
2791,note_on,,,,,0,0,1,,,,,0,,61,0
2791,note_on,,,,,0,0,1,,,,,0,,64,0
2791,note_on,,,,,0,0,1,,,,,0,,70,0
2791,note_on,,,,,0,0,1,,,,,1,,38,0
2791,note_on,,,,,0,0,1,,,,,1,,43,0
2815,set_tempo,,,,,51,1,0,,800000,,,,,,
2816,note_on,,,,,0,0,1,,,,,1,,52,99
2816,note_on,,,,,0,0,1,,,,,1,,46,98
2816,note_on,,,,,25,0,1,,,,,0,,58,117
2816,note_on,,,,,0,0,1,,,,,0,,64,118
2816,note_on,,,,,0,0,1,,,,,1,,43,100
2816,note_on,,,,,0,0,1,,,,,0,,67,119
2816,note_on,,,,,0,0,1,,,,,0,,73,117
2816,note_on,,,,,0,0,1,,,,,1,,38,97
2816,note_on,,,,,0,0,1,,,,,1,,50,98
2866,set_tempo,,,,,51,1,0,,810810,,,,,,
2917,set_tempo,,,,,51,1,0,,821917,,,,,,
2968,set_tempo,,,,,51,1,0,,833333,,,,,,
3019,set_tempo,,,,,51,1,0,,845070,,,,,,
3047,note_on,,,,,0,0,1,,,,,1,,46,0
3047,note_on,,,,,0,0,1,,,,,1,,52,0
3047,note_on,,,,,0,0,1,,,,,1,,50,0
3047,note_on,,,,,0,0,1,,,,,1,,43,0
3047,note_on,,,,,0,0,1,,,,,1,,38,0
3047,note_on,,,,,0,0,1,,,,,0,,73,0
3047,note_on,,,,,0,0,1,,,,,0,,67,0
3047,note_on,,,,,0,0,1,,,,,0,,64,0
3047,note_on,,,,,231,0,1,,,,,0,,58,0
3070,set_tempo,,,,,51,1,0,,857142,,,,,,
3072,note_on,,,,,0,0,1,,,,,1,,49,109
3072,note_on,,,,,0,0,1,,,,,1,,46,111
3072,note_on,,,,,0,0,1,,,,,1,,52,110
3072,note_on,,,,,0,0,1,,,,,1,,50,111
3072,note_on,,,,,0,0,1,,,,,1,,38,111
3072,note_on,,,,,0,0,1,,,,,1,,43,113
3072,note_on,,,,,0,0,1,,,,,0,,76,120
3072,note_on,,,,,0,0,1,,,,,0,,73,121
3072,note_on,,,,,0,0,1,,,,,0,,70,123
3072,note_on,,,,,0,0,1,,,,,0,,67,124
3072,note_on,,,,,25,0,1,,,,,0,,62,121
3328,time_signature,2,4,24,8,258,1,0,,,,,,,,
3559,note_on,,,,,0,0,1,,,,,1,,46,0
3559,note_on,,,,,0,0,1,,,,,1,,52,0
3559,note_on,,,,,0,0,1,,,,,1,,50,0
3559,note_on,,,,,0,0,1,,,,,1,,49,0
3559,note_on,,,,,0,0,1,,,,,1,,43,0
3559,note_on,,,,,0,0,1,,,,,0,,73,0
3559,note_on,,,,,0,0,1,,,,,0,,76,0
3559,note_on,,,,,0,0,1,,,,,0,,70,0
3559,note_on,,,,,0,0,1,,,,,0,,67,0
3559,note_on,,,,,487,0,1,,,,,0,,62,0
3559,note_on,,,,,0,0,1,,,,,1,,38,0
3584,note_on,,,,,0,0,1,,,,,1,,43,90
3584,note_on,,,,,0,0,1,,,,,0,,74,104
3584,note_on,,,,,0,0,1,,,,,0,,67,90
3584,note_on,,,,,0,0,1,,,,,1,,38,76
3584,set_tempo,,,,,256,1,0,,2400000,,,,,,
3584,note_on,,,,,0,0,1,,,,,1,,50,76
3584,note_on,,,,,0,0,1,,,,,0,,69,102
3584,note_on,,,,,0,0,1,,,,,1,,45,79
3584,note_on,,,,,25,0,1,,,,,0,,62,103
3642,note_on,,,,,58,0,1,,,,,0,,67,0
3642,note_on,,,,,0,0,1,,,,,1,,43,0
3648,note_on,,,,,6,0,1,,,,,0,,64,85
3648,note_on,,,,,0,0,1,,,,,1,,40,126
3648,note_on,,,,,0,0,1,,,,,1,,52,127
3706,note_on,,,,,58,0,1,,,,,0,,64,0
3706,note_on,,,,,0,0,1,,,,,1,,40,0
3706,note_on,,,,,0,0,1,,,,,1,,52,0
3712,note_on,,,,,6,0,1,,,,,0,,66,100
3712,note_on,,,,,0,0,1,,,,,1,,42,123
3712,note_on,,,,,0,0,1,,,,,1,,54,122
3840,time_signature,7,16,18,8,256,1,0,,,,,,,,
3956,note_on,,,,,0,0,1,,,,,1,,54,0
3956,note_on,,,,,0,0,1,,,,,1,,42,0
3956,note_on,,,,,244,0,1,,,,,0,,62,0
3956,note_on,,,,,0,0,1,,,,,0,,74,0
3956,note_on,,,,,0,0,1,,,,,0,,69,0
3956,note_on,,,,,0,0,1,,,,,0,,66,0
4071,note_on,,,,,0,0,1,,,,,1,,50,0
4071,note_on,,,,,115,0,1,,,,,1,,38,0
4071,note_on,,,,,0,0,1,,,,,1,,45,0
4193,set_tempo,,,,,353,1,0,,600000,,,,,,
4224,note_on,,,,,0,0,1,,,,,0,,73,87
4224,note_on,,,,,153,0,1,,,,,0,,61,88
4282,note_on,,,,,58,0,1,,,,,0,,61,0
4282,note_on,,,,,0,0,1,,,,,0,,73,0
4288,note_on,,,,,6,0,1,,,,,0,,62,103
4288,note_on,,,,,0,0,1,,,,,0,,74,101
4288,time_signature,4,4,24,8,95,1,0,,,,,,,,
4326,note_on,,,,,38,0,1,,,,,0,,62,0
4326,note_on,,,,,0,0,1,,,,,0,,74,0
4330,note_on,,,,,4,0,1,,,,,0,,64,102
4330,note_on,,,,,0,0,1,,,,,0,,76,104
4369,note_on,,,,,0,0,1,,,,,0,,76,0
4369,note_on,,,,,39,0,1,,,,,0,,64,0
4373,note_on,,,,,4,0,1,,,,,0,,61,87
4373,note_on,,,,,0,0,1,,,,,0,,73,89
4412,note_on,,,,,39,0,1,,,,,0,,61,0
4412,note_on,,,,,0,0,1,,,,,0,,73,0
4416,note_on,,,,,4,0,1,,,,,0,,62,99
4416,note_on,,,,,0,0,1,,,,,0,,74,100
4454,note_on,,,,,38,0,1,,,,,0,,62,0
4454,note_on,,,,,0,0,1,,,,,0,,74,0
4458,note_on,,,,,4,0,1,,,,,0,,64,103
4458,note_on,,,,,0,0,1,,,,,0,,76,101
4497,note_on,,,,,39,0,1,,,,,0,,64,0
4497,note_on,,,,,0,0,1,,,,,0,,76,0
4501,note_on,,,,,4,0,1,,,,,0,,61,90
4501,note_on,,,,,0,0,1,,,,,0,,73,87
4540,note_on,,,,,0,0,1,,,,,0,,73,0
4540,note_on,,,,,39,0,1,,,,,0,,61,0
4544,note_on,,,,,4,0,1,,,,,0,,62,101
4544,note_on,,,,,0,0,1,,,,,0,,74,104
4582,note_on,,,,,38,0,1,,,,,0,,62,0
4582,note_on,,,,,0,0,1,,,,,0,,74,0
4586,note_on,,,,,0,0,1,,,,,0,,76,102
4586,note_on,,,,,4,0,1,,,,,0,,64,101
4625,note_on,,,,,39,0,1,,,,,0,,64,0
4625,note_on,,,,,0,0,1,,,,,0,,76,0
4629,note_on,,,,,4,0,1,,,,,0,,61,88
4629,note_on,,,,,0,0,1,,,,,0,,73,86
4668,note_on,,,,,39,0,1,,,,,0,,61,0
4668,note_on,,,,,0,0,1,,,,,0,,73,0
4672,note_on,,,,,4,0,1,,,,,0,,62,100
4672,note_on,,,,,0,0,1,,,,,0,,74,98
4704,note_on,,,,,32,0,1,,,,,0,,62,0
4704,note_on,,,,,0,0,1,,,,,0,,74,0
4736,note_on,,,,,32,0,1,,,,,0,,64,104
4736,note_on,,,,,0,0,1,,,,,0,,76,100
4768,note_on,,,,,32,0,1,,,,,0,,64,0
4768,note_on,,,,,0,0,1,,,,,0,,76,0
4800,note_on,,,,,0,0,1,,,,,0,,77,103
4800,note_on,,,,,32,0,1,,,,,0,,65,104
4838,note_on,,,,,38,0,1,,,,,0,,65,0
4838,note_on,,,,,0,0,1,,,,,0,,77,0
4842,note_on,,,,,4,0,1,,,,,0,,67,102
4842,note_on,,,,,0,0,1,,,,,0,,79,103
4881,note_on,,,,,39,0,1,,,,,0,,67,0
4881,note_on,,,,,0,0,1,,,,,0,,79,0
4885,note_on,,,,,4,0,1,,,,,0,,64,87
4885,note_on,,,,,0,0,1,,,,,0,,76,86
4924,note_on,,,,,0,0,1,,,,,0,,76,0
4924,note_on,,,,,39,0,1,,,,,0,,64,0
4928,note_on,,,,,4,0,1,,,,,0,,65,98
4928,note_on,,,,,0,0,1,,,,,0,,77,99
4966,note_on,,,,,38,0,1,,,,,0,,65,0
4966,note_on,,,,,0,0,1,,,,,0,,77,0
4970,note_on,,,,,0,0,1,,,,,0,,79,103
4970,note_on,,,,,4,0,1,,,,,0,,67,104
5009,note_on,,,,,0,0,1,,,,,0,,79,0
5009,note_on,,,,,39,0,1,,,,,0,,67,0
5013,note_on,,,,,4,0,1,,,,,0,,64,89
5013,note_on,,,,,0,0,1,,,,,0,,76,86
5052,note_on,,,,,39,0,1,,,,,0,,64,0
5052,note_on,,,,,0,0,1,,,,,0,,76,0
5056,note_on,,,,,4,0,1,,,,,0,,65,103
5056,note_on,,,,,0,0,1,,,,,0,,77,102
5094,note_on,,,,,38,0,1,,,,,0,,65,0
5094,note_on,,,,,0,0,1,,,,,0,,77,0
5098,note_on,,,,,4,0,1,,,,,0,,67,104
5098,note_on,,,,,0,0,1,,,,,0,,79,101
5137,note_on,,,,,0,0,1,,,,,0,,79,0
5137,note_on,,,,,39,0,1,,,,,0,,67,0
5141,note_on,,,,,0,0,1,,,,,0,,76,88
5141,note_on,,,,,4,0,1,,,,,0,,64,86
5180,note_on,,,,,39,0,1,,,,,0,,64,0
5180,note_on,,,,,0,0,1,,,,,0,,76,0
5184,note_on,,,,,4,0,1,,,,,0,,65,100
5184,note_on,,,,,0,0,1,,,,,0,,77,101
5216,note_on,,,,,32,0,1,,,,,0,,65,0
5216,note_on,,,,,0,0,1,,,,,0,,77,0
5248,note_on,,,,,32,0,1,,,,,0,,67,104
5248,note_on,,,,,0,0,1,,,,,0,,79,100
5280,note_on,,,,,32,0,1,,,,,0,,67,0
5280,note_on,,,,,0,0,1,,,,,0,,79,0
5312,note_on,,,,,0,0,1,,,,,0,,81,106
5312,note_on,,,,,32,0,1,,,,,0,,69,104
5350,note_on,,,,,38,0,1,,,,,0,,69,0
5350,note_on,,,,,0,0,1,,,,,0,,81,0
5354,note_on,,,,,4,0,1,,,,,0,,70,102
5354,note_on,,,,,0,0,1,,,,,0,,82,101
5393,note_on,,,,,39,0,1,,,,,0,,70,0
5393,note_on,,,,,0,0,1,,,,,0,,82,0
5397,note_on,,,,,4,0,1,,,,,0,,67,87
5397,note_on,,,,,0,0,1,,,,,0,,79,87
5436,note_on,,,,,39,0,1,,,,,0,,67,0
5436,note_on,,,,,0,0,1,,,,,0,,79,0
5440,note_on,,,,,4,0,1,,,,,0,,69,101
5440,note_on,,,,,0,0,1,,,,,0,,81,101
5478,note_on,,,,,38,0,1,,,,,0,,69,0
5478,note_on,,,,,0,0,1,,,,,0,,81,0
5482,note_on,,,,,0,0,1,,,,,0,,82,102
5482,note_on,,,,,4,0,1,,,,,0,,70,102
5521,note_on,,,,,39,0,1,,,,,0,,70,0
5521,note_on,,,,,0,0,1,,,,,0,,82,0
5525,note_on,,,,,4,0,1,,,,,0,,67,87
5525,note_on,,,,,0,0,1,,,,,0,,79,87
5564,note_on,,,,,39,0,1,,,,,0,,67,0
5564,note_on,,,,,0,0,1,,,,,0,,79,0
5568,note_on,,,,,4,0,1,,,,,0,,69,106
5568,note_on,,,,,0,0,1,,,,,0,,81,105
5606,note_on,,,,,38,0,1,,,,,0,,69,0
5606,note_on,,,,,0,0,1,,,,,0,,81,0
5610,note_on,,,,,0,0,1,,,,,0,,82,102
5610,note_on,,,,,4,0,1,,,,,0,,70,100
5649,note_on,,,,,39,0,1,,,,,0,,70,0
5649,note_on,,,,,0,0,1,,,,,0,,82,0
5653,note_on,,,,,4,0,1,,,,,0,,67,90
5653,note_on,,,,,0,0,1,,,,,0,,79,89
5675,note_on,,,,,22,0,1,,,,,0,,67,0
5675,note_on,,,,,0,0,1,,,,,0,,79,0
5696,note_on,,,,,21,0,1,,,,,0,,69,101
5696,note_on,,,,,0,0,1,,,,,0,,81,102
5728,note_on,,,,,32,0,1,,,,,0,,69,0
5728,note_on,,,,,0,0,1,,,,,0,,81,0
6272,note_on,,,,,544,0,1,,,,,0,,73,56
6272,note_on,,,,,0,0,1,,,,,0,,85,56
6330,note_on,,,,,58,0,1,,,,,0,,73,0
6330,note_on,,,,,0,0,1,,,,,0,,85,0
6336,note_on,,,,,6,0,1,,,,,0,,74,67
6336,note_on,,,,,0,0,1,,,,,0,,86,68
6336,note_on,,,,,0,0,1,,,,,1,,62,88
6374,note_on,,,,,0,0,1,,,,,1,,62,0
6374,note_on,,,,,0,0,1,,,,,0,,86,0
6374,note_on,,,,,38,0,1,,,,,0,,74,0
6378,note_on,,,,,4,0,1,,,,,0,,76,47
6378,note_on,,,,,0,0,1,,,,,1,,64,99
6417,note_on,,,,,39,0,1,,,,,0,,76,0
6417,note_on,,,,,0,0,1,,,,,1,,64,0
6421,note_on,,,,,4,0,1,,,,,0,,85,74
6421,note_on,,,,,0,0,1,,,,,1,,61,88
6460,note_on,,,,,39,0,1,,,,,0,,85,0
6460,note_on,,,,,0,0,1,,,,,1,,61,0
6464,note_on,,,,,4,0,1,,,,,0,,74,67
6464,note_on,,,,,0,0,1,,,,,0,,86,69
6464,note_on,,,,,0,0,1,,,,,1,,62,99
6502,note_on,,,,,0,0,1,,,,,1,,62,0
6502,note_on,,,,,38,0,1,,,,,0,,74,0
6502,note_on,,,,,0,0,1,,,,,0,,86,0
6506,note_on,,,,,0,0,1,,,,,1,,64,103
6506,note_on,,,,,4,0,1,,,,,0,,76,50
6545,note_on,,,,,39,0,1,,,,,0,,76,0
6545,note_on,,,,,0,0,1,,,,,1,,64,0
6549,note_on,,,,,4,0,1,,,,,0,,85,74
6549,note_on,,,,,0,0,1,,,,,1,,61,90
