tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,12,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,time_signature,,0,1,0,,,,,,,,,,3,4,24,8,,,,,,
0,key_signature,,0,1,0,,,,,,,,,Bm,,,,,,,,,,
0,set_tempo,,0,1,0,,,,,,,,869565,,,,,,,,,,,
0,marker,,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
89,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,59,0
89,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,50,0
89,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,66,0
119,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,50,0
119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
120,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,62,76
120,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,47,76
120,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,66,72
120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,47,72
120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,72
120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,72
120,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,66,76
164,note_on,,164,0,6,,,,,,,,,,,,,,,1,,,71,0
164,note_on,,164,0,5,,,,,,,,,,,,,,,0,,,83,0
180,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
180,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,86,76
209,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,47,0
209,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,62,0
209,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,66,0
224,note_on,,44,0,6,,,,,,,,,,,,,,,1,,,74,0
224,note_on,,44,0,5,,,,,,,,,,,,,,,0,,,86,0
239,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,47,0
239,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,66,0
239,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
239,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
240,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,64,76
240,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,73,76
240,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,72
240,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,72
240,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,72
240,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,85,76
240,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,52,76
240,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,64,72
240,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,67,76
329,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,67,0
329,note_on,,89,0,6,,,,,,,,,,,,,,,1,,,73,0
329,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,64,0
329,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,52,0
344,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,85,0
359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
359,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,64,0
359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,0
360,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,83,76
360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,72
360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,72
360,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,55,76
360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,55,72
360,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,71,76
360,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,59,76
360,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,76,72
360,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,64,76
427,note_on,,67,0,5,,,,,,,,,,,,,,,0,,,83,0
440,note_on,,13,0,5,,,,,,,,,,,,,,,0,,,83,76
449,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,64,0
449,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,55,0
449,note_on,,89,0,6,,,,,,,,,,,,,,,1,,,71,0
449,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,59,0
479,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
479,note_on,,39,0,5,,,,,,,,,,,,,,,0,,,83,0
479,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
479,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,76,0
479,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,55,0
480,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,61,76
480,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,70,76
480,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,66,72
480,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,66,76
480,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,72
480,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,82,76
480,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,54,76
480,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,54,72
480,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,72
569,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,66,0
569,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,61,0
569,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,54,0
599,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,66,0
599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,54,0
600,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,66,76
600,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,61,76
600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,72
600,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,52,76
600,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,72
600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,72
600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,72
659,note_on,,179,0,5,,,,,,,,,,,,,,,0,,,82,0
659,note_on,,179,0,6,,,,,,,,,,,,,,,1,,,70,0
660,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,71,76
660,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,83,76
689,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,66,0
689,note_on,,29,0,6,,,,,,,,,,,,,,,1,,,71,0
689,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,61,0
689,note_on,,29,0,5,,,,,,,,,,,,,,,0,,,83,0
689,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,52,0
690,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,73,76
690,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,85,76
715,note_on,,25,0,5,,,,,,,,,,,,,,,0,,,85,0
715,note_on,,25,0,6,,,,,,,,,,,,,,,1,,,73,0
719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
719,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,71,0
719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,0
720,note_on,,5,0,6,,,,,,,,,,,,,,,1,,,71,76
720,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,62,76
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,72
720,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,66,76
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,72
720,note_on,,5,0,5,,,,,,,,,,,,,,,0,,,83,76
720,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,66,72
720,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,50,52
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,72
809,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,50,0
809,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,62,0
809,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,66,0
839,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,66,0
839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,0
839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
840,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,59,72
840,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,72
840,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,47,72
840,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,72
840,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,71,76
840,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,66,76
840,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,47,52
884,note_on,,164,0,6,,,,,,,,,,,,,,,1,,,71,0
884,note_on,,164,0,5,,,,,,,,,,,,,,,0,,,83,0
900,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
900,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,86,76
929,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,66,0
929,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,71,0
929,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,47,0
944,note_on,,44,0,5,,,,,,,,,,,,,,,0,,,86,0
944,note_on,,44,0,6,,,,,,,,,,,,,,,1,,,74,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,47,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
959,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,59,0
960,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,73,72
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,54,72
960,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,54,52
960,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,73,76
960,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,70,76
960,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,64,76
960,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,85,76
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,72
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,72
1049,note_on,,89,0,6,,,,,,,,,,,,,,,1,,,73,0
1049,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,70,0
1049,note_on,,89,0,5,,,,,,,,,,,,,,,0,,,85,0
1049,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,64,0
1049,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,54,0
1079,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,54,0
1079,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
1079,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
1079,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,73,0
1080,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,72
1080,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,83,76
1080,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,71,76
1080,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,55,72
1080,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,62,76
1080,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,55,52
1080,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,72
1080,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,72
1080,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,71,76
1169,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,55,0
1169,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,71,0
1169,note_on,,89,0,5,,,,,,,,,,,,,,,0,,,83,0
1169,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,62,0
1169,note_on,,89,0,6,,,,,,,,,,,,,,,1,,,71,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,55,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
1199,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,71,0
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,72
1200,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,67,72
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,72
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,72
1200,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,64,76
1200,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,67,76
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,72
1200,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,85,76
1200,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,73,76
1200,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,52,52
1259,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,85,0
1259,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,73,0
1260,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,71,76
1260,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,83,76
1289,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,52,0
1289,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,67,0
1289,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,64,0
1319,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,83,0
1319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
1319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,0
1319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
1319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
1319,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,71,0
1319,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,67,0
1320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,72
1320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,54,72
1320,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,73,72
1320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,72
1320,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,66,76
1320,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,54,52
1320,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,82,76
1320,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,70,76
1320,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,61,76
1364,note_on,,44,0,6,,,,,,,,,,,,,,,1,,,70,0
1367,note_on,,47,0,5,,,,,,,,,,,,,,,0,,,82,0
1380,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,73,76
1380,note_on,,13,0,5,,,,,,,,,,,,,,,0,,,85,76
1409,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,61,0
1409,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,66,0
1409,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,54,0
1424,note_on,,44,0,6,,,,,,,,,,,,,,,1,,,73,0
1424,note_on,,44,0,5,,,,,,,,,,,,,,,0,,,85,0
1439,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,73,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,54,0
1440,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,50,76
1440,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,62,76
1440,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,71,76
1440,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,72
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,72
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,72
1440,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,66,76
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,72
1440,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,83,76
1529,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,50,0
1529,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,62,0
1529,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,66,0
1559,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,0
1559,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
1559,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
1559,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,71,0
1560,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,72
1560,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,47,72
1560,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,62,72
1560,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,47,76
1560,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,66,76
1560,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,71,76
1560,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,72
1604,note_on,,164,0,5,,,,,,,,,,,,,,,0,,,83,0
1604,note_on,,164,0,6,,,,,,,,,,,,,,,1,,,71,0
1620,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,86,76
1620,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
1649,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,47,0
1649,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,66,0
1649,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,71,0
1664,note_on,,44,0,5,,,,,,,,,,,,,,,0,,,86,0
1664,note_on,,44,0,6,,,,,,,,,,,,,,,1,,,74,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,47,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
1679,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,62,0
1680,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,73,76
1680,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,64,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,72
1680,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,85,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,72
1680,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,52,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,72
1680,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,67,76
1680,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,52,72
1769,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,52,0
1769,note_on,,89,0,5,,,,,,,,,,,,,,,0,,,85,0
1769,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,64,0
1769,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,67,0
1769,note_on,,89,0,6,,,,,,,,,,,,,,,1,,,73,0
1799,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,52,0
1799,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
1799,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
1799,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
1800,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,72
1800,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,72
1800,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,50,76
1800,note_on,,31,0,8,,,,,,,,,,,,,,,3,,,66,76
1800,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,72
1800,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,83,76
1800,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,72
1800,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,71,76
1800,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,66,76
1844,note_on,,44,0,8,,,,,,,,,,,,,,,3,,,66,0
1860,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,67,76
1889,note_on,,89,0,5,,,,,,,,,,,,,,,0,,,83,0
1889,note_on,,89,0,6,,,,,,,,,,,,,,,1,,,71,0
1889,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,50,0
1889,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,66,0
1904,note_on,,44,0,8,,,,,,,,,,,,,,,3,,,67,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
1919,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,71,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,0
1920,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,49,76
1920,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,49,72
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,69,72
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,72
1920,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,64,76
1920,note_on,,31,0,5,,,,,,,,,,,,,,,0,,,81,76
1920,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,69,76
1920,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,69,76
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,72
2009,note_on,,89,0,7,,,,,,,,,,,,,,,2,,,64,0
2009,note_on,,89,0,8,,,,,,,,,,,,,,,3,,,69,0
2009,note_on,,89,0,9,,,,,,,,,,,,,,,4,,,49,0
2009,note_on,,89,0,6,,,,,,,,,,,,,,,1,,,69,0
2009,note_on,,89,0,5,,,,,,,,,,,,,,,0,,,81,0
2039,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
2039,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,49,0
2039,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,0
2039,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,69,0
2040,note_on,,31,0,9,,,,,,,,,,,,,,,4,,,45,76
2040,note_on,,31,0,6,,,,,,,,,,,,,,,1,,,67,76
2040,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,72
2040,note_on,,31,0,7,,,,,,,,,,,,,,,2,,,64,76
2040,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,72
