tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
330,note_on,,,,,60,0,1,,,,,0,,,71,0
330,note_on,,,,,0,0,1,,,,,0,,,69,64
350,control_change,,,,,40,0,3,,,,,2,7,84,,
358,note_on,,,,,52,0,2,,,,,1,,,64,0
360,note_on,,,,,0,0,3,,,,,2,,,51,64
360,note_on,,,,,2,0,2,,,,,1,,,59,64
360,note_on,,,,,10,0,3,,,,,2,,,49,0
380,control_change,,,,,20,0,3,,,,,2,7,83,,
389,note_on,,,,,59,0,1,,,,,0,,,68,64
390,note_on,,,,,1,0,1,,,,,0,,,69,0
410,control_change,,,,,30,0,3,,,,,2,7,82,,
420,note_on,,,,,10,0,3,,,,,2,,,51,0
420,note_on,,,,,0,0,3,,,,,2,,,52,64
430,control_change,,,,,10,0,3,,,,,2,7,81,,
449,note_on,,,,,59,0,1,,,,,0,,,68,0
450,note_on,,,,,1,0,1,,,,,0,,,66,64
450,note_on,,,,,0,0,3,,,,,2,,,51,64
450,note_on,,,,,0,0,2,,,,,1,,,66,64
450,note_on,,,,,20,0,3,,,,,2,,,52,0
450,note_on,,,,,90,0,2,,,,,1,,,59,0
460,control_change,,,,,10,0,3,,,,,2,7,80,,
480,note_on,,,,,0,0,3,,,,,2,,,49,64
480,control_change,,,,,0,0,3,,,,,2,7,79,,
480,note_on,,,,,0,0,2,,,,,1,,,64,64
480,note_on,,,,,20,0,3,,,,,2,,,51,0
480,note_on,,,,,30,0,2,,,,,1,,,66,0
510,control_change,,,,,0,0,3,,,,,2,7,78,,
510,note_on,,,,,30,0,3,,,,,2,,,49,0
510,note_on,,,,,0,0,3,,,,,2,,,47,64
510,note_on,,,,,60,0,1,,,,,0,,,66,0
510,note_on,,,,,0,0,1,,,,,0,,,68,64
510,note_on,,,,,30,0,2,,,,,1,,,64,0
510,note_on,,,,,0,0,2,,,,,1,,,63,64
525,note_on,,,,,15,0,1,,,,,0,,,68,0
525,note_on,,,,,0,0,1,,,,,0,,,69,64
530,control_change,,,,,20,0,3,,,,,2,7,77,,
540,note_on,,,,,30,0,2,,,,,1,,,63,0
540,note_on,,,,,0,0,3,,,,,2,,,52,64
540,note_on,,,,,10,0,3,,,,,2,,,47,0
540,note_on,,,,,15,0,1,,,,,0,,,69,0
540,note_on,,,,,0,0,1,,,,,0,,,68,64
560,control_change,,,,,20,0,3,,,,,2,7,76,,
570,note_on,,,,,30,0,1,,,,,0,,,68,0
570,note_on,,,,,0,0,1,,,,,0,,,71,64
570,note_on,,,,,30,0,2,,,,,1,,,64,64
580,control_change,,,,,20,0,3,,,,,2,7,75,,
585,note_on,,,,,0,0,1,,,,,0,,,69,64
585,note_on,,,,,15,0,1,,,,,0,,,71,0
600,note_on,,,,,20,0,3,,,,,2,,,52,0
600,note_on,,,,,0,0,3,,,,,2,,,40,64
600,note_on,,,,,0,0,1,,,,,0,,,71,64
600,note_on,,,,,15,0,1,,,,,0,,,69,0
630,note_on,,,,,0,0,1,,,,,0,,,68,64
630,note_on,,,,,0,0,2,,,,,1,,,63,64
630,note_on,,,,,60,0,2,,,,,1,,,64,0
630,note_on,,,,,30,0,1,,,,,0,,,71,0
645,note_on,,,,,0,0,1,,,,,0,,,66,64
645,note_on,,,,,15,0,1,,,,,0,,,68,0
660,note_on,,,,,0,0,1,,,,,0,,,68,64
660,note_on,,,,,15,0,1,,,,,0,,,66,0
660,note_on,,,,,60,0,3,,,,,2,,,40,0
690,note_on,,,,,30,0,1,,,,,0,,,68,0
690,note_on,,,,,60,0,2,,,,,1,,,63,0
690,note_on,,,,,0,0,1,,,,,0,,,64,64
690,note_on,,,,,0,0,2,,,,,1,,,62,64
705,note_on,,,,,15,0,1,,,,,0,,,64,0
705,note_on,,,,,0,0,1,,,,,0,,,63,64
720,note_on,,,,,15,0,1,,,,,0,,,63,0
720,control_change,,,,,60,0,3,,,,,2,7,74,,
724,note_on,,,,,4,0,1,,,,,0,,,64,64
750,note_on,,,,,0,0,2,,,,,1,,,61,64
750,note_on,,,,,30,0,3,,,,,2,,,52,64
750,note_on,,,,,60,0,2,,,,,1,,,62,0
770,control_change,,,,,20,0,3,,,,,2,7,75,,
779,note_on,,,,,55,0,1,,,,,0,,,66,64
784,note_on,,,,,5,0,1,,,,,0,,,64,0
810,note_on,,,,,40,0,3,,,,,2,,,52,0
810,note_on,,,,,0,0,2,,,,,1,,,60,64
810,note_on,,,,,0,0,3,,,,,2,,,51,64
810,note_on,,,,,60,0,2,,,,,1,,,61,0
820,control_change,,,,,10,0,3,,,,,2,7,76,,
839,note_on,,,,,55,0,1,,,,,0,,,66,0
840,note_on,,,,,1,0,1,,,,,0,,,68,64
870,note_on,,,,,50,0,3,,,,,2,,,51,0
870,note_on,,,,,0,0,2,,,,,1,,,59,64
870,note_on,,,,,60,0,2,,,,,1,,,60,0
870,control_change,,,,,0,0,3,,,,,2,7,77,,
870,note_on,,,,,0,0,3,,,,,2,,,50,64
900,note_on,,,,,30,0,2,,,,,1,,,59,0
900,note_on,,,,,0,0,1,,,,,0,,,69,64
900,note_on,,,,,60,0,1,,,,,0,,,68,0
900,note_on,,,,,0,0,2,,,,,1,,,64,64
910,control_change,,,,,40,0,3,,,,,2,7,78,,
930,note_on,,,,,30,0,2,,,,,1,,,64,0
930,note_on,,,,,0,0,2,,,,,1,,,52,64
930,note_on,,,,,0,0,3,,,,,2,,,49,64
930,note_on,,,,,20,0,3,,,,,2,,,50,0
945,note_on,,,,,0,0,2,,,,,1,,,54,64
945,note_on,,,,,15,0,2,,,,,1,,,52,0
958,note_on,,,,,58,0,1,,,,,0,,,71,64
960,note_on,,,,,2,0,1,,,,,0,,,69,0
960,note_on,,,,,0,0,2,,,,,1,,,56,64
960,note_on,,,,,15,0,2,,,,,1,,,54,0
960,control_change,,,,,30,0,3,,,,,2,7,79,,
990,note_on,,,,,30,0,3,,,,,2,,,49,0
990,note_on,,,,,30,0,2,,,,,1,,,56,0
990,note_on,,,,,0,0,2,,,,,1,,,64,64
990,note_on,,,,,0,0,3,,,,,2,,,47,64
1005,note_on,,,,,15,0,2,,,,,1,,,64,0
1005,note_on,,,,,0,0,2,,,,,1,,,63,64
1010,control_change,,,,,20,0,3,,,,,2,7,80,,
1015,note_on,,,,,55,0,1,,,,,0,,,73,64
1018,note_on,,,,,3,0,1,,,,,0,,,71,0
1020,note_on,,,,,0,0,2,,,,,1,,,64,64
1020,note_on,,,,,15,0,2,,,,,1,,,63,0
1050,control_change,,,,,0,0,3,,,,,2,7,81,,
1050,note_on,,,,,0,0,3,,,,,2,,,45,64
1050,note_on,,,,,40,0,3,,,,,2,,,47,0
1050,note_on,,,,,0,0,2,,,,,1,,,66,64
1050,note_on,,,,,30,0,2,,,,,1,,,64,0
1065,note_on,,,,,15,0,2,,,,,1,,,66,0
1065,note_on,,,,,0,0,2,,,,,1,,,65,64
1075,note_on,,,,,57,0,1,,,,,0,,,73,0
1080,note_on,,,,,0,0,2,,,,,1,,,66,64
1080,note_on,,,,,15,0,2,,,,,1,,,65,0
1080,note_on,,,,,5,0,1,,,,,0,,,75,64
1100,control_change,,,,,50,0,3,,,,,2,7,82,,
1110,note_on,,,,,10,0,3,,,,,2,,,45,0
1110,note_on,,,,,0,0,2,,,,,1,,,59,64
1110,note_on,,,,,0,0,3,,,,,2,,,44,64
1110,note_on,,,,,30,0,2,,,,,1,,,66,0
1125,note_on,,,,,15,0,2,,,,,1,,,59,0
1125,note_on,,,,,0,0,2,,,,,1,,,58,64
1140,note_on,,,,,15,0,2,,,,,1,,,58,0
1140,note_on,,,,,0,0,2,,,,,1,,,59,64
1140,note_on,,,,,60,0,1,,,,,0,,,75,0
1147,note_on,,,,,7,0,1,,,,,0,,,76,64
1150,control_change,,,,,40,0,3,,,,,2,7,83,,
1170,note_on,,,,,0,0,2,,,,,1,,,57,64
1170,note_on,,,,,0,0,3,,,,,2,,,42,64
1170,note_on,,,,,20,0,3,,,,,2,,,44,0
1170,note_on,,,,,23,0,1,,,,,0,,,75,64
1170,note_on,,,,,30,0,2,,,,,1,,,59,0
1177,note_on,,,,,7,0,1,,,,,0,,,76,0
1185,note_on,,,,,15,0,2,,,,,1,,,57,0
1185,note_on,,,,,0,0,2,,,,,1,,,56,64
1190,control_change,,,,,20,0,3,,,,,2,7,84,,
1200,note_on,,,,,0,0,2,,,,,1,,,57,64
1200,note_on,,,,,23,0,1,,,,,0,,,75,0
1200,note_on,,,,,0,0,1,,,,,0,,,73,64
1200,note_on,,,,,15,0,2,,,,,1,,,56,0
1230,note_on,,,,,0,0,1,,,,,0,,,71,64
1230,note_on,,,,,0,0,2,,,,,1,,,59,64
1230,note_on,,,,,30,0,2,,,,,1,,,57,0
1230,note_on,,,,,0,0,3,,,,,2,,,44,64
1230,note_on,,,,,40,0,3,,,,,2,,,42,0
1230,note_on,,,,,30,0,1,,,,,0,,,73,0
1240,control_change,,,,,10,0,3,,,,,2,7,85,,
1245,note_on,,,,,0,0,3,,,,,2,,,45,64
1245,note_on,,,,,15,0,2,,,,,1,,,59,0
1245,note_on,,,,,5,0,3,,,,,2,,,44,0
1245,note_on,,,,,0,0,2,,,,,1,,,61,64
1260,note_on,,,,,0,0,2,,,,,1,,,59,64
1260,note_on,,,,,15,0,2,,,,,1,,,61,0
1260,note_on,,,,,15,0,3,,,,,2,,,45,0
1260,note_on,,,,,0,0,3,,,,,2,,,44,64
1260,note_on,,,,,30,0,1,,,,,0,,,71,0
1260,note_on,,,,,0,0,1,,,,,0,,,76,64
1290,note_on,,,,,0,0,2,,,,,1,,,64,64
1290,control_change,,,,,0,0,3,,,,,2,7,86,,
1290,note_on,,,,,0,0,3,,,,,2,,,47,64
1290,note_on,,,,,30,0,3,,,,,2,,,44,0
1290,note_on,,,,,30,0,2,,,,,1,,,59,0
1305,note_on,,,,,0,0,3,,,,,2,,,45,64
1305,note_on,,,,,15,0,3,,,,,2,,,47,0
1317,note_on,,,,,57,0,1,,,,,0,,,64,64
1320,note_on,,,,,3,0,1,,,,,0,,,76,0
1320,note_on,,,,,0,0,3,,,,,2,,,47,64
1320,note_on,,,,,15,0,3,,,,,2,,,45,0
1330,control_change,,,,,10,0,3,,,,,2,7,87,,
1350,note_on,,,,,60,0,2,,,,,1,,,64,0
1350,note_on,,,,,0,0,2,,,,,1,,,63,64
1350,note_on,,,,,20,0,3,,,,,2,,,47,0
1350,note_on,,,,,0,0,3,,,,,2,,,44,64
1365,note_on,,,,,15,0,3,,,,,2,,,44,0
1365,note_on,,,,,0,0,3,,,,,2,,,42,64
1377,note_on,,,,,57,0,1,,,,,0,,,64,0
1380,note_on,,,,,0,0,3,,,,,2,,,44,64
1380,note_on,,,,,15,0,3,,,,,2,,,42,0
1380,control_change,,,,,0,0,3,,,,,2,7,88,,
1410,note_on,,,,,0,0,2,,,,,1,,,62,64
1410,note_on,,,,,60,0,2,,,,,1,,,63,0
1410,note_on,,,,,30,0,3,,,,,2,,,44,0
1410,note_on,,,,,0,0,3,,,,,2,,,40,64
1425,note_on,,,,,15,0,3,,,,,2,,,40,0
1425,note_on,,,,,0,0,3,,,,,2,,,39,64
1430,control_change,,,,,5,0,3,,,,,2,7,89,,
1440,note_on,,,,,10,0,3,,,,,2,,,39,0
1440,note_on,,,,,0,0,3,,,,,2,,,40,64
1464,note_on,,,,,87,0,1,,,,,0,,,80,64
1470,control_change,,,,,30,0,3,,,,,2,7,90,,
1470,note_on,,,,,60,0,2,,,,,1,,,62,0
1470,note_on,,,,,0,0,2,,,,,1,,,61,64
1485,note_on,,,,,15,0,2,,,,,1,,,61,0
1485,note_on,,,,,0,0,2,,,,,1,,,63,64
1500,note_on,,,,,0,0,3,,,,,2,,,49,64
1500,note_on,,,,,0,0,2,,,,,1,,,64,64
1500,note_on,,,,,15,0,2,,,,,1,,,63,0
1500,note_on,,,,,30,0,3,,,,,2,,,40,0
1520,control_change,,,,,20,0,3,,,,,2,7,91,,
1524,note_on,,,,,60,0,1,,,,,0,,,80,0
1525,note_on,,,,,1,0,1,,,,,0,,,76,64
1530,note_on,,,,,0,0,2,,,,,1,,,68,64
1530,note_on,,,,,30,0,2,,,,,1,,,64,0
1545,note_on,,,,,0,0,2,,,,,1,,,67,64
1545,note_on,,,,,15,0,2,,,,,1,,,68,0
1560,note_on,,,,,15,0,2,,,,,1,,,67,0
1560,note_on,,,,,0,0,2,,,,,1,,,68,64
1560,note_on,,,,,40,0,3,,,,,2,,,49,0
1560,note_on,,,,,0,0,3,,,,,2,,,52,64
1570,control_change,,,,,10,0,3,,,,,2,7,92,,
1585,note_on,,,,,60,0,1,,,,,0,,,76,0
1590,note_on,,,,,5,0,1,,,,,0,,,73,64
1590,note_on,,,,,30,0,2,,,,,1,,,68,0
1590,note_on,,,,,0,0,2,,,,,1,,,64,64
1605,note_on,,,,,15,0,2,,,,,1,,,64,0
1605,note_on,,,,,0,0,2,,,,,1,,,63,64
1610,control_change,,,,,40,0,3,,,,,2,7,93,,
1620,note_on,,,,,10,0,3,,,,,2,,,52,0
1620,note_on,,,,,15,0,2,,,,,1,,,63,0
1620,note_on,,,,,0,0,2,,,,,1,,,64,64
1620,note_on,,,,,0,0,3,,,,,2,,,54,64
1650,note_on,,,,,30,0,2,,,,,1,,,64,0
1650,note_on,,,,,0,0,2,,,,,1,,,61,64
1650,note_on,,,,,0,0,1,,,,,0,,,76,64
1650,note_on,,,,,60,0,1,,,,,0,,,73,0
1660,control_change,,,,,40,0,3,,,,,2,7,94,,
1665,note_on,,,,,15,0,1,,,,,0,,,76,0
1665,note_on,,,,,0,0,1,,,,,0,,,75,64
1680,note_on,,,,,0,0,3,,,,,2,,,58,64
1680,note_on,,,,,20,0,3,,,,,2,,,54,0
1680,note_on,,,,,0,0,1,,,,,0,,,76,64
1680,note_on,,,,,15,0,1,,,,,0,,,75,0
1710,note_on,,,,,0,0,2,,,,,1,,,66,64
1710,control_change,,,,,30,0,3,,,,,2,7,95,,
1710,note_on,,,,,30,0,1,,,,,0,,,76,0
1710,note_on,,,,,0,0,1,,,,,0,,,73,64
1710,note_on,,,,,60,0,2,,,,,1,,,61,0
1740,note_on,,,,,0,0,3,,,,,2,,,61,64
1740,note_on,,,,,30,0,3,,,,,2,,,58,0
1740,note_on,,,,,30,0,1,,,,,0,,,73,0
1740,note_on,,,,,0,0,1,,,,,0,,,70,64
1750,control_change,,,,,10,0,3,,,,,2,7,96,,
1770,note_on,,,,,30,0,1,,,,,0,,,70,0
1770,note_on,,,,,0,0,1,,,,,0,,,66,64
1770,note_on,,,,,60,0,2,,,,,1,,,66,0
1770,note_on,,,,,0,0,2,,,,,1,,,58,64
1800,note_on,,,,,0,0,3,,,,,2,,,39,64
1800,control_change,,,,,0,0,3,,,,,2,7,97,,
1800,note_on,,,,,50,0,3,,,,,2,,,61,0
1829,note_on,,,,,59,0,1,,,,,0,,,78,64
1830,note_on,,,,,60,0,2,,,,,1,,,58,0
1830,note_on,,,,,1,0,1,,,,,0,,,66,0
1830,note_on,,,,,0,0,2,,,,,1,,,59,64
1845,note_on,,,,,0,0,2,,,,,1,,,61,64
1845,note_on,,,,,15,0,2,,,,,1,,,59,0
1850,control_change,,,,,50,0,3,,,,,2,7,98,,
1860,note_on,,,,,10,0,3,,,,,2,,,39,0
1860,note_on,,,,,0,0,3,,,,,2,,,47,64
1860,note_on,,,,,0,0,2,,,,,1,,,63,64
1860,note_on,,,,,15,0,2,,,,,1,,,61,0
1889,note_on,,,,,59,0,1,,,,,0,,,78,0
1890,control_change,,,,,30,0,3,,,,,2,7,99,,
1890,note_on,,,,,0,0,2,,,,,1,,,66,64
1890,note_on,,,,,30,0,2,,,,,1,,,63,0
1892,note_on,,,,,3,0,1,,,,,0,,,75,64
1905,note_on,,,,,15,0,2,,,,,1,,,66,0
1905,note_on,,,,,0,0,2,,,,,1,,,65,64
1920,note_on,,,,,30,0,3,,,,,2,,,47,0
1920,note_on,,,,,0,0,3,,,,,2,,,51,64
1920,note_on,,,,,15,0,2,,,,,1,,,65,0
1920,note_on,,,,,0,0,2,,,,,1,,,66,64
1940,control_change,,,,,20,0,3,,,,,2,7,100,,
1950,note_on,,,,,58,0,1,,,,,0,,,71,64
1950,note_on,,,,,30,0,2,,,,,1,,,66,0
1950,note_on,,,,,0,0,2,,,,,1,,,63,64
1952,note_on,,,,,2,0,1,,,,,0,,,75,0
1965,note_on,,,,,0,0,2,,,,,1,,,61,64
1965,note_on,,,,,15,0,2,,,,,1,,,63,0
1980,note_on,,,,,0,0,2,,,,,1,,,63,64
1980,note_on,,,,,15,0,2,,,,,1,,,61,0
1980,note_on,,,,,0,0,3,,,,,2,,,52,64
1980,note_on,,,,,40,0,3,,,,,2,,,51,0
1990,control_change,,,,,10,0,3,,,,,2,7,101,,
2010,note_on,,,,,30,0,2,,,,,1,,,63,0
2010,note_on,,,,,0,0,1,,,,,0,,,75,64
2010,note_on,,,,,0,0,2,,,,,1,,,59,64
2010,note_on,,,,,58,0,1,,,,,0,,,71,0
2025,note_on,,,,,15,0,1,,,,,0,,,75,0
2025,note_on,,,,,0,0,1,,,,,0,,,73,64
2030,control_change,,,,,40,0,3,,,,,2,7,102,,
2040,note_on,,,,,15,0,1,,,,,0,,,73,0
2040,note_on,,,,,10,0,3,,,,,2,,,52,0
2040,note_on,,,,,0,0,3,,,,,2,,,56,64
2040,note_on,,,,,0,0,1,,,,,0,,,75,64
2070,note_on,,,,,0,0,2,,,,,1,,,64,64
2070,note_on,,,,,60,0,2,,,,,1,,,59,0
2070,note_on,,,,,30,0,1,,,,,0,,,75,0
2070,note_on,,,,,0,0,1,,,,,0,,,71,64
2080,control_change,,,,,40,0,3,,,,,2,7,103,,
2100,note_on,,,,,0,0,3,,,,,2,,,59,64
2100,note_on,,,,,20,0,3,,,,,2,,,56,0
2100,note_on,,,,,0,0,1,,,,,0,,,68,64
2100,note_on,,,,,30,0,1,,,,,0,,,71,0
2130,note_on,,,,,0,0,1,,,,,0,,,64,64
2130,control_change,,,,,30,0,3,,,,,2,7,104,,
2130,note_on,,,,,30,0,1,,,,,0,,,68,0
2130,note_on,,,,,60,0,2,,,,,1,,,64,0
2130,note_on,,,,,0,0,2,,,,,1,,,56,64
2160,note_on,,,,,0,0,3,,,,,2,,,37,64
2160,note_on,,,,,30,0,3,,,,,2,,,59,0
2170,control_change,,,,,10,0,3,,,,,2,7,105,,
2188,note_on,,,,,58,0,1,,,,,0,,,76,64
2190,note_on,,,,,0,0,2,,,,,1,,,58,64
2190,note_on,,,,,2,0,1,,,,,0,,,64,0
2190,note_on,,,,,60,0,2,,,,,1,,,56,0
2205,note_on,,,,,0,0,2,,,,,1,,,59,64
2205,note_on,,,,,15,0,2,,,,,1,,,58,0
2220,control_change,,,,,0,0,3,,,,,2,7,106,,
2220,note_on,,,,,15,0,2,,,,,1,,,59,0
2220,note_on,,,,,50,0,3,,,,,2,,,37,0
2220,note_on,,,,,0,0,3,,,,,2,,,49,64
2220,note_on,,,,,0,0,2,,,,,1,,,58,64
2247,note_on,,,,,57,0,1,,,,,0,,,73,64
2248,note_on,,,,,1,0,1,,,,,0,,,76,0
2250,note_on,,,,,30,0,2,,,,,1,,,58,0
2250,note_on,,,,,0,0,2,,,,,1,,,64,64
2265,note_on,,,,,15,0,2,,,,,1,,,64,0
2265,note_on,,,,,0,0,2,,,,,1,,,63,64
2270,control_change,,,,,50,0,3,,,,,2,7,107,,
2280,note_on,,,,,0,0,3,,,,,2,,,52,64
2280,note_on,,,,,15,0,2,,,,,1,,,63,0
2280,note_on,,,,,0,0,2,,,,,1,,,61,64
2280,note_on,,,,,10,0,3,,,,,2,,,49,0
2307,note_on,,,,,59,0,1,,,,,0,,,73,0
2310,note_on,,,,,3,0,1,,,,,0,,,70,64
2310,note_on,,,,,30,0,2,,,,,1,,,61,0
2310,note_on,,,,,0,0,2,,,,,1,,,61,64
2310,control_change,,,,,30,0,3,,,,,2,7,108,,
2325,note_on,,,,,0,0,2,,,,,1,,,63,64
2325,note_on,,,,,15,0,2,,,,,1,,,61,0
2340,note_on,,,,,0,0,3,,,,,2,,,54,64
2340,note_on,,,,,30,0,3,,,,,2,,,52,0
2340,note_on,,,,,0,0,2,,,,,1,,,64,64
2340,note_on,,,,,15,0,2,,,,,1,,,63,0
2370,note_on,,,,,0,0,2,,,,,1,,,59,64
2370,note_on,,,,,30,0,2,,,,,1,,,64,0
2370,note_on,,,,,0,0,1,,,,,0,,,80,64
2370,note_on,,,,,60,0,1,,,,,0,,,70,0
2385,note_on,,,,,0,0,2,,,,,1,,,58,64
2385,note_on,,,,,15,0,2,,,,,1,,,59,0
2400,note_on,,,,,15,0,2,,,,,1,,,58,0
2400,note_on,,,,,0,0,2,,,,,1,,,59,64
2400,note_on,,,,,0,0,3,,,,,2,,,56,64
2400,note_on,,,,,60,0,3,,,,,2,,,54,0
2430,note_on,,,,,0,0,2,,,,,1,,,66,64
2430,note_on,,,,,30,0,2,,,,,1,,,59,0
2430,note_on,,,,,60,0,1,,,,,0,,,80,0
2430,note_on,,,,,0,0,1,,,,,0,,,78,64
2445,note_on,,,,,0,0,2,,,,,1,,,65,64
2445,note_on,,,,,15,0,2,,,,,1,,,66,0
2460,note_on,,,,,0,0,3,,,,,2,,,58,64
2460,note_on,,,,,60,0,3,,,,,2,,,56,0
2460,note_on,,,,,15,0,2,,,,,1,,,65,0
2460,note_on,,,,,0,0,2,,,,,1,,,66,64
2490,note_on,,,,,0,0,2,,,,,1,,,66,64
2490,note_on,,,,,30,0,2,,,,,1,,,66,0
2490,note_on,,,,,60,0,1,,,,,0,,,78,0
2490,note_on,,,,,0,0,1,,,,,0,,,76,64
2505,note_on,,,,,15,0,2,,,,,1,,,66,0
2505,note_on,,,,,0,0,2,,,,,1,,,68,64
2520,control_change,,,,,0,0,3,,,,,2,7,106,,
2520,note_on,,,,,0,0,3,,,,,2,,,59,64
2520,note_on,,,,,60,0,3,,,,,2,,,58,0
2520,note_on,,,,,0,0,2,,,,,1,,,66,64
2520,note_on,,,,,15,0,2,,,,,1,,,68,0
2540,control_change,,,,,20,0,3,,,,,2,7,105,,
2550,note_on,,,,,0,0,2,,,,,1,,,68,64
2550,note_on,,,,,60,0,1,,,,,0,,,76,0
2550,note_on,,,,,30,0,2,,,,,1,,,66,0
2554,note_on,,,,,4,0,1,,,,,0,,,75,64
2560,control_change,,,,,20,0,3,,,,,2,7,104,,
2565,note_on,,,,,0,0,2,,,,,1,,,67,64
2565,note_on,,,,,15,0,2,,,,,1,,,68,0
2580,note_on,,,,,0,0,3,,,,,2,,,52,64
2580,control_change,,,,,0,0,3,,,,,2,7,103,,
2580,note_on,,,,,0,0,2,,,,,1,,,68,64
2580,note_on,,,,,15,0,2,,,,,1,,,67,0
2580,note_on,,,,,20,0,3,,,,,2,,,59,0
2600,control_change,,,,,20,0,3,,,,,2,7,102,,
2608,note_on,,,,,54,0,1,,,,,0,,,73,64
2610,note_on,,,,,30,0,2,,,,,1,,,68,0
2610,note_on,,,,,0,0,2,,,,,1,,,61,64
2614,note_on,,,,,6,0,1,,,,,0,,,75,0
2620,control_change,,,,,20,0,3,,,,,2,7,101,,
2625,note_on,,,,,15,0,2,,,,,1,,,61,0
2625,note_on,,,,,0,0,2,,,,,1,,,60,64
2630,control_change,,,,,10,0,3,,,,,2,7,100,,
2640,note_on,,,,,0,0,2,,,,,1,,,61,64
2640,note_on,,,,,15,0,2,,,,,1,,,60,0
2640,note_on,,,,,10,0,3,,,,,2,,,52,0
2640,note_on,,,,,0,0,3,,,,,2,,,56,64
2650,control_change,,,,,10,0,3,,,,,2,7,99,,
2668,note_on,,,,,54,0,1,,,,,0,,,73,0
2670,note_on,,,,,0,0,2,,,,,1,,,64,64
2670,note_on,,,,,30,0,2,,,,,1,,,61,0
2670,control_change,,,,,20,0,3,,,,,2,7,98,,
2670,note_on,,,,,2,0,1,,,,,0,,,71,64
2685,note_on,,,,,15,0,2,,,,,1,,,64,0
2685,note_on,,,,,0,0,2,,,,,1,,,63,64
2690,control_change,,,,,20,0,3,,,,,2,7,97,,
2700,note_on,,,,,30,0,1,,,,,0,,,71,0
2700,note_on,,,,,0,0,3,,,,,2,,,54,64
2700,note_on,,,,,15,0,2,,,,,1,,,63,0
2700,note_on,,,,,0,0,2,,,,,1,,,64,64
2700,note_on,,,,,10,0,3,,,,,2,,,56,0
