tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,note,velocity
0,track_name,,,,,0,1,6,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,
0,control_change,,,,,0,0,16,,,10,80,3,,,
0,control_change,,,,,0,0,6,,,121,127,5,,,
0,control_change,,,,,0,0,6,,,91,127,5,,,
0,control_change,,,,,0,0,6,,,10,30,5,,,
0,control_change,,,,,0,0,6,,,1,10,5,,,
0,control_change,,,,,0,0,10,,,10,20,10,,,
0,control_change,,,,,0,0,10,,,1,10,10,,,
0,control_change,,,,,0,0,16,,,1,10,3,,,
0,control_change,,,,,0,0,10,,,91,127,10,,,
0,program_change,,,,,0,0,10,,,,,10,52,,
0,track_name,,,,,0,1,10,,,,,,,,
0,track_name,,,,,0,1,16,,,,,,,,
0,program_change,,,,,0,0,16,,,,,3,68,,
0,control_change,,,,,0,0,16,,,121,127,3,,,
0,control_change,,,,,0,0,16,,,91,127,3,,,
0,control_change,,,,,0,0,10,,,121,127,10,,,
0,control_change,,,,,0,0,13,,,10,80,13,,,
0,track_name,,,,,0,1,8,,,,,,,,
0,control_change,,,,,0,0,2,,,1,10,0,,,
0,control_change,,,,,0,0,3,,,10,90,1,,,
0,track_name,,,,,0,1,2,,,,,,,,
0,control_change,,,,,0,0,14,,,10,100,14,,,
0,control_change,,,,,0,0,3,,,91,127,1,,,
0,control_change,,,,,0,0,3,,,121,127,1,,,
0,program_change,,,,,0,0,3,,,,,1,47,,
0,track_name,,,,,0,1,3,,,,,,,,
0,control_change,,,,,0,0,2,,,91,127,0,,,
0,control_change,,,,,0,0,2,,,10,20,0,,,
0,control_change,,,,,0,0,14,,,1,10,14,,,
0,control_change,,,,,0,0,2,,,121,127,0,,,
0,program_change,,,,,0,0,2,,,,,0,56,,
0,track_name,,,,,0,1,14,,,,,,,,
0,key_signature,,,,,0,1,0,D,,,,,,,
0,set_tempo,,,,,0,1,0,,625000,,,,,,
0,control_change,,,,,0,0,14,,,121,127,14,,,
0,program_change,,,,,0,0,14,,,,,14,52,,
0,control_change,,,,,0,0,14,,,91,127,14,,,
1024,time_signature,3,4,24,8,1024,1,0,,,,,,,,
1024,set_tempo,,,,,0,1,0,,582524,,,,,,
2560,note_on,,,,,2560,0,10,,,,,10,,69,115
2560,note_on,,,,,2560,0,5,,,,,4,,50,91
2560,note_on,,,,,2560,0,6,,,,,5,,69,95
2560,note_on,,,,,0,0,4,,,,,2,,69,95
2560,note_on,,,,,2560,0,7,,,,,6,,66,95
2560,note_on,,,,,2560,0,4,,,,,2,,69,95
2560,note_on,,,,,2560,0,13,,,,,13,,69,115
2560,note_on,,,,,2560,0,15,,,,,15,,50,91
2560,note_on,,,,,2560,0,11,,,,,11,,66,115
2560,note_on,,,,,2560,0,3,,,,,1,,50,99
2560,note_on,,,,,0,0,2,,,,,0,,62,82
2560,note_on,,,,,2560,0,16,,,,,3,,69,95
2560,note_on,,,,,0,0,16,,,,,3,,66,95
2560,note_on,,,,,2560,0,9,,,,,8,,50,91
2560,note_on,,,,,2560,0,8,,,,,7,,62,95
2560,note_on,,,,,2560,0,12,,,,,12,,62,115
2560,note_on,,,,,2560,0,14,,,,,14,,50,115
2560,note_on,,,,,2560,0,2,,,,,0,,69,82
2560,note_on,,,,,0,0,2,,,,,0,,66,82
2816,note_on,,,,,0,0,2,,,,,0,,66,0
2816,note_on,,,,,256,0,15,,,,,15,,50,0
2816,note_on,,,,,256,0,5,,,,,4,,50,0
2816,note_on,,,,,0,0,2,,,,,0,,62,0
2816,note_on,,,,,0,0,16,,,,,3,,66,0
2816,note_on,,,,,256,0,16,,,,,3,,69,0
2816,note_on,,,,,256,0,10,,,,,10,,69,0
2816,note_on,,,,,256,0,8,,,,,7,,62,0
2816,note_on,,,,,256,0,11,,,,,11,,66,0
2816,note_on,,,,,256,0,12,,,,,12,,62,0
2816,note_on,,,,,256,0,7,,,,,6,,66,0
2816,note_on,,,,,256,0,4,,,,,2,,69,0
2816,note_on,,,,,0,0,4,,,,,2,,69,0
2816,note_on,,,,,256,0,6,,,,,5,,69,0
2816,note_on,,,,,256,0,9,,,,,8,,50,0
2816,note_on,,,,,256,0,14,,,,,14,,50,0
2816,note_on,,,,,256,0,2,,,,,0,,69,0
2816,note_on,,,,,256,0,13,,,,,13,,69,0
3072,note_on,,,,,256,0,16,,,,,3,,74,100
3072,note_on,,,,,0,0,16,,,,,3,,69,100
3072,note_on,,,,,512,0,3,,,,,1,,50,0
3072,note_on,,,,,256,0,4,,,,,2,,74,100
3072,note_on,,,,,0,0,4,,,,,2,,74,100
3072,note_on,,,,,256,0,14,,,,,14,,54,115
3072,note_on,,,,,256,0,10,,,,,10,,74,115
3072,note_on,,,,,0,0,3,,,,,1,,50,99
3072,note_on,,,,,0,0,2,,,,,0,,62,86
3072,note_on,,,,,256,0,13,,,,,13,,66,115
3072,note_on,,,,,256,0,7,,,,,6,,69,100
3072,note_on,,,,,256,0,11,,,,,11,,69,115
3072,note_on,,,,,256,0,2,,,,,0,,74,86
3072,note_on,,,,,256,0,5,,,,,4,,54,92
3072,note_on,,,,,256,0,15,,,,,15,,54,92
3072,note_on,,,,,256,0,6,,,,,5,,74,100
3072,note_on,,,,,256,0,8,,,,,7,,62,100
3072,note_on,,,,,0,0,2,,,,,0,,69,86
3072,note_on,,,,,256,0,12,,,,,12,,62,115
3072,note_on,,,,,256,0,9,,,,,8,,54,92
3328,note_on,,,,,256,0,4,,,,,2,,74,0
3328,note_on,,,,,256,0,12,,,,,12,,62,0
3328,note_on,,,,,256,0,14,,,,,14,,54,0
3328,note_on,,,,,0,0,2,,,,,0,,69,0
3328,note_on,,,,,256,0,9,,,,,8,,54,0
3328,note_on,,,,,0,0,4,,,,,2,,74,0
3328,note_on,,,,,256,0,8,,,,,7,,62,0
3328,note_on,,,,,256,0,2,,,,,0,,74,0
3328,note_on,,,,,256,0,11,,,,,11,,69,0
3328,note_on,,,,,256,0,16,,,,,3,,74,0
3328,note_on,,,,,256,0,15,,,,,15,,54,0
3328,note_on,,,,,0,0,2,,,,,0,,62,0
3328,note_on,,,,,0,0,16,,,,,3,,69,0
3328,note_on,,,,,256,0,10,,,,,10,,74,0
3328,note_on,,,,,256,0,5,,,,,4,,54,0
3328,note_on,,,,,256,0,13,,,,,13,,66,0
3328,note_on,,,,,256,0,6,,,,,5,,74,0
3328,note_on,,,,,256,0,7,,,,,6,,69,0
3584,note_on,,,,,0,0,2,,,,,0,,69,90
3584,note_on,,,,,256,0,12,,,,,12,,57,115
3584,note_on,,,,,256,0,6,,,,,5,,76,105
3584,note_on,,,,,256,0,15,,,,,15,,57,94
3584,note_on,,,,,256,0,2,,,,,0,,76,90
3584,note_on,,,,,0,0,2,,,,,0,,69,90
3584,note_on,,,,,256,0,10,,,,,10,,76,115
3584,note_on,,,,,256,0,14,,,,,14,,57,115
3584,note_on,,,,,0,0,16,,,,,3,,73,105
3584,note_on,,,,,256,0,16,,,,,3,,76,105
3584,note_on,,,,,256,0,9,,,,,8,,57,94
3584,note_on,,,,,0,0,3,,,,,1,,45,96
3584,note_on,,,,,256,0,13,,,,,13,,64,115
3584,note_on,,,,,256,0,11,,,,,11,,73,115
3584,note_on,,,,,256,0,7,,,,,6,,73,105
3584,note_on,,,,,256,0,4,,,,,2,,76,105
3584,note_on,,,,,0,0,4,,,,,2,,76,105
3584,note_on,,,,,512,0,3,,,,,1,,50,0
3584,note_on,,,,,256,0,8,,,,,7,,69,105
3584,note_on,,,,,256,0,5,,,,,4,,57,94
3840,note_on,,,,,256,0,14,,,,,14,,57,0
3840,note_on,,,,,256,0,9,,,,,8,,57,0
3840,note_on,,,,,256,0,10,,,,,10,,76,0
3840,note_on,,,,,256,0,2,,,,,0,,76,0
3840,note_on,,,,,256,0,4,,,,,2,,76,0
3840,note_on,,,,,0,0,2,,,,,0,,69,0
3840,note_on,,,,,256,0,12,,,,,12,,57,0
3840,note_on,,,,,0,0,4,,,,,2,,76,0
3840,note_on,,,,,256,0,15,,,,,15,,57,0
3840,note_on,,,,,0,0,2,,,,,0,,69,0
3840,note_on,,,,,256,0,8,,,,,7,,69,0
3840,note_on,,,,,256,0,5,,,,,4,,57,0
3840,note_on,,,,,256,0,16,,,,,3,,76,0
3840,note_on,,,,,0,0,16,,,,,3,,73,0
3840,note_on,,,,,256,0,13,,,,,13,,64,0
3840,note_on,,,,,256,0,6,,,,,5,,76,0
3840,note_on,,,,,256,0,7,,,,,6,,73,0
3840,note_on,,,,,256,0,11,,,,,11,,73,0
4096,note_on,,,,,256,0,13,,,,,13,,62,115
4096,note_on,,,,,256,0,5,,,,,4,,62,96
4096,note_on,,,,,256,0,12,,,,,12,,69,115
4096,note_on,,,,,256,0,11,,,,,11,,74,115
4096,note_on,,,,,256,0,14,,,,,14,,62,115
4096,note_on,,,,,256,0,6,,,,,5,,78,110
4096,note_on,,,,,256,0,7,,,,,6,,74,110
4096,note_on,,,,,256,0,15,,,,,15,,62,96
4096,note_on,,,,,256,0,9,,,,,8,,62,96
4096,note_on,,,,,512,0,3,,,,,1,,45,0
4096,note_on,,,,,256,0,8,,,,,7,,69,110
4096,note_on,,,,,256,0,16,,,,,3,,78,110
4096,note_on,,,,,0,0,3,,,,,1,,50,95
4096,note_on,,,,,256,0,10,,,,,10,,78,115
4096,note_on,,,,,0,0,4,,,,,2,,78,110
4096,note_on,,,,,256,0,4,,,,,2,,78,110
4096,note_on,,,,,256,0,2,,,,,0,,78,94
4096,note_on,,,,,0,0,2,,,,,0,,62,94
4096,note_on,,,,,0,0,2,,,,,0,,69,94
4096,note_on,,,,,0,0,16,,,,,3,,74,110
4352,note_on,,,,,256,0,4,,,,,2,,78,0
4352,note_on,,,,,0,0,4,,,,,2,,78,0
4352,note_on,,,,,256,0,2,,,,,0,,78,0
4352,note_on,,,,,0,0,16,,,,,3,,74,0
4352,note_on,,,,,256,0,16,,,,,3,,78,0
4608,note_on,,,,,256,0,16,,,,,3,,79,94
4608,note_on,,,,,512,0,7,,,,,6,,74,0
4608,note_on,,,,,0,0,7,,,,,6,,76,94
4608,note_on,,,,,0,0,16,,,,,3,,76,94
4608,note_on,,,,,512,0,6,,,,,5,,78,0
4608,note_on,,,,,0,0,6,,,,,5,,79,94
4608,note_on,,,,,512,0,10,,,,,10,,78,0
4608,note_on,,,,,512,0,8,,,,,7,,69,0
4608,note_on,,,,,0,0,4,,,,,2,,79,94
4608,note_on,,,,,256,0,4,,,,,2,,79,94
4608,note_on,,,,,512,0,11,,,,,11,,74,0
4608,note_on,,,,,0,0,11,,,,,11,,76,115
4608,note_on,,,,,256,0,2,,,,,0,,79,87
4608,note_on,,,,,0,0,8,,,,,7,,71,94
4608,note_on,,,,,0,0,10,,,,,10,,79,115
4779,note_on,,,,,171,0,8,,,,,7,,71,0
4779,note_on,,,,,0,0,8,,,,,7,,69,95
4779,note_on,,,,,0,0,7,,,,,6,,74,95
4779,note_on,,,,,171,0,16,,,,,3,,79,0
4779,note_on,,,,,0,0,4,,,,,2,,78,95
4779,note_on,,,,,171,0,6,,,,,5,,79,0
4779,note_on,,,,,0,0,6,,,,,5,,78,95
4779,note_on,,,,,0,0,10,,,,,10,,78,115
4779,note_on,,,,,171,0,10,,,,,10,,79,0
4779,note_on,,,,,171,0,11,,,,,11,,76,0
4779,note_on,,,,,0,0,11,,,,,11,,74,115
4779,note_on,,,,,0,0,16,,,,,3,,78,95
4779,note_on,,,,,0,0,16,,,,,3,,76,0
4779,note_on,,,,,171,0,7,,,,,6,,76,0
4779,note_on,,,,,0,0,16,,,,,3,,74,95
4779,note_on,,,,,0,0,2,,,,,0,,78,87
4779,note_on,,,,,171,0,2,,,,,0,,79,0
4779,note_on,,,,,171,0,4,,,,,2,,79,0
4779,note_on,,,,,0,0,4,,,,,2,,78,95
4779,note_on,,,,,0,0,4,,,,,2,,79,0
4949,note_on,,,,,0,0,10,,,,,10,,76,115
4949,note_on,,,,,170,0,10,,,,,10,,78,0
4949,note_on,,,,,170,0,11,,,,,11,,74,0
4949,note_on,,,,,0,0,11,,,,,11,,73,115
4949,note_on,,,,,170,0,6,,,,,5,,78,0
4949,note_on,,,,,170,0,7,,,,,6,,74,0
4949,note_on,,,,,0,0,16,,,,,3,,73,96
4949,note_on,,,,,0,0,16,,,,,3,,74,0
4949,note_on,,,,,0,0,16,,,,,3,,76,96
4949,note_on,,,,,0,0,7,,,,,6,,73,96
4949,note_on,,,,,0,0,2,,,,,0,,76,87
4949,note_on,,,,,170,0,2,,,,,0,,78,0
4949,note_on,,,,,170,0,16,,,,,3,,78,0
4949,note_on,,,,,0,0,4,,,,,2,,76,96
4949,note_on,,,,,0,0,4,,,,,2,,76,96
4949,note_on,,,,,0,0,4,,,,,2,,78,0
4949,note_on,,,,,0,0,8,,,,,7,,67,96
4949,note_on,,,,,170,0,8,,,,,7,,69,0
4949,note_on,,,,,0,0,6,,,,,5,,76,96
4949,note_on,,,,,170,0,4,,,,,2,,78,0
5018,note_on,,,,,922,0,13,,,,,13,,62,0
5018,note_on,,,,,922,0,12,,,,,12,,69,0
5018,note_on,,,,,922,0,14,,,,,14,,62,0
5120,note_on,,,,,0,0,2,,,,,0,,78,87
5120,note_on,,,,,1024,0,5,,,,,4,,62,0
5120,note_on,,,,,171,0,8,,,,,7,,67,0
5120,note_on,,,,,0,0,8,,,,,7,,69,98
5120,note_on,,,,,1024,0,9,,,,,8,,62,0
5120,note_on,,,,,0,0,7,,,,,6,,74,98
5120,note_on,,,,,0,0,16,,,,,3,,78,98
5120,note_on,,,,,102,0,14,,,,,14,,62,115
5120,note_on,,,,,0,0,16,,,,,3,,74,98
5120,note_on,,,,,0,0,16,,,,,3,,73,0
5120,note_on,,,,,171,0,16,,,,,3,,76,0
5120,note_on,,,,,171,0,10,,,,,10,,76,0
5120,note_on,,,,,0,0,6,,,,,5,,78,98
5120,note_on,,,,,171,0,6,,,,,5,,76,0
5120,note_on,,,,,171,0,7,,,,,6,,73,0
5120,note_on,,,,,0,0,10,,,,,10,,78,115
5120,note_on,,,,,0,0,2,,,,,0,,69,0
5120,note_on,,,,,171,0,2,,,,,0,,76,0
5120,note_on,,,,,0,0,4,,,,,2,,78,98
5120,note_on,,,,,171,0,4,,,,,2,,76,0
5120,note_on,,,,,171,0,11,,,,,11,,73,0
5120,note_on,,,,,0,0,11,,,,,11,,74,115
5120,note_on,,,,,1024,0,3,,,,,1,,50,0
5120,note_on,,,,,0,0,4,,,,,2,,76,0
5120,note_on,,,,,0,0,2,,,,,0,,62,0
5120,note_on,,,,,1024,0,15,,,,,15,,62,0
5120,note_on,,,,,102,0,12,,,,,12,,69,115
5120,note_on,,,,,102,0,13,,,,,13,,62,115
5120,note_on,,,,,0,0,4,,,,,2,,78,98
5376,note_on,,,,,256,0,4,,,,,2,,78,0
5376,note_on,,,,,0,0,4,,,,,2,,78,0
5376,note_on,,,,,256,0,11,,,,,11,,74,0
5376,note_on,,,,,256,0,14,,,,,14,,62,0
5376,note_on,,,,,256,0,12,,,,,12,,69,0
5376,note_on,,,,,256,0,8,,,,,7,,69,0
5376,note_on,,,,,0,0,16,,,,,3,,74,0
5376,note_on,,,,,256,0,16,,,,,3,,78,0
5376,note_on,,,,,256,0,13,,,,,13,,62,0
5376,note_on,,,,,256,0,2,,,,,0,,78,0
5376,note_on,,,,,256,0,10,,,,,10,,78,0
5376,note_on,,,,,256,0,6,,,,,5,,78,0
5376,note_on,,,,,256,0,7,,,,,6,,74,0
5632,note_on,,,,,256,0,14,,,,,14,,55,115
5632,note_on,,,,,256,0,16,,,,,3,,83,102
5632,note_on,,,,,256,0,13,,,,,13,,62,115
5632,note_on,,,,,256,0,12,,,,,12,,71,115
5632,note_on,,,,,256,0,6,,,,,5,,83,102
5632,note_on,,,,,0,0,16,,,,,3,,79,102
5632,note_on,,,,,512,0,3,,,,,1,,50,95
5632,note_on,,,,,256,0,4,,,,,2,,83,102
5632,note_on,,,,,512,0,9,,,,,8,,55,96
5632,note_on,,,,,0,0,4,,,,,2,,83,102
5632,note_on,,,,,256,0,10,,,,,10,,79,115
5632,note_on,,,,,256,0,11,,,,,11,,74,115
5632,note_on,,,,,256,0,2,,,,,0,,83,87
5632,note_on,,,,,512,0,5,,,,,4,,55,96
5632,note_on,,,,,256,0,8,,,,,7,,74,102
5632,note_on,,,,,0,0,2,,,,,0,,79,87
5632,note_on,,,,,0,0,2,,,,,0,,74,87
5632,note_on,,,,,256,0,7,,,,,6,,79,102
5632,note_on,,,,,512,0,15,,,,,15,,55,96
5888,note_on,,,,,256,0,6,,,,,5,,83,0
5888,note_on,,,,,256,0,10,,,,,10,,79,0
5888,note_on,,,,,256,0,2,,,,,0,,83,0
5888,note_on,,,,,0,0,2,,,,,0,,79,0
5888,note_on,,,,,0,0,16,,,,,3,,79,0
5888,note_on,,,,,256,0,16,,,,,3,,83,0
5888,note_on,,,,,0,0,4,,,,,2,,83,0
5888,note_on,,,,,256,0,8,,,,,7,,74,0
5888,note_on,,,,,256,0,11,,,,,11,,74,0
5888,note_on,,,,,256,0,4,,,,,2,,83,0
5888,note_on,,,,,0,0,2,,,,,0,,74,0
5888,note_on,,,,,256,0,7,,,,,6,,79,0
6144,note_on,,,,,256,0,4,,,,,2,,81,106
6144,note_on,,,,,256,0,10,,,,,10,,78,115
6144,note_on,,,,,0,0,9,,,,,8,,57,96
6144,note_on,,,,,512,0,9,,,,,8,,55,0
6144,note_on,,,,,512,0,14,,,,,14,,55,0
6144,note_on,,,,,0,0,3,,,,,1,,50,94
6144,note_on,,,,,512,0,3,,,,,1,,50,0
6144,note_on,,,,,256,0,7,,,,,6,,78,106
6144,note_on,,,,,0,0,14,,,,,14,,57,115
6144,note_on,,,,,256,0,8,,,,,7,,74,106
6144,note_on,,,,,0,0,2,,,,,0,,74,86
6144,note_on,,,,,0,0,2,,,,,0,,78,86
6144,note_on,,,,,256,0,2,,,,,0,,81,86
6144,note_on,,,,,0,0,16,,,,,3,,78,106
6144,note_on,,,,,0,0,4,,,,,2,,81,106
6144,note_on,,,,,256,0,16,,,,,3,,81,106
6144,note_on,,,,,0,0,5,,,,,4,,57,96
6144,note_on,,,,,256,0,6,,,,,5,,81,106
6144,note_on,,,,,512,0,15,,,,,15,,55,0
6144,note_on,,,,,0,0,15,,,,,15,,57,96
6144,note_on,,,,,256,0,11,,,,,11,,74,115
6144,note_on,,,,,512,0,5,,,,,4,,55,0
6144,note_on,,,,,512,0,12,,,,,12,,71,0
6144,note_on,,,,,0,0,12,,,,,12,,69,115
6400,note_on,,,,,256,0,6,,,,,5,,81,0
6400,note_on,,,,,256,0,4,,,,,2,,81,0
6400,note_on,,,,,0,0,4,,,,,2,,81,0
6400,note_on,,,,,256,0,15,,,,,15,,57,0
6400,note_on,,,,,256,0,11,,,,,11,,74,0
6400,note_on,,,,,256,0,8,,,,,7,,74,0
6400,note_on,,,,,256,0,12,,,,,12,,69,0
6400,note_on,,,,,256,0,14,,,,,14,,57,0
6400,note_on,,,,,256,0,5,,,,,4,,57,0
6400,note_on,,,,,256,0,16,,,,,3,,81,0
6400,note_on,,,,,0,0,2,,,,,0,,74,0
6400,note_on,,,,,0,0,2,,,,,0,,78,0
6400,note_on,,,,,256,0,2,,,,,0,,81,0
6400,note_on,,,,,256,0,7,,,,,6,,78,0
6400,note_on,,,,,256,0,10,,,,,10,,78,0
6400,note_on,,,,,0,0,16,,,,,3,,78,0
6400,note_on,,,,,256,0,9,,,,,8,,57,0
6656,note_on,,,,,256,0,6,,,,,5,,79,101
6656,note_on,,,,,256,0,7,,,,,6,,76,101
6656,note_on,,,,,0,0,16,,,,,3,,76,101
6656,note_on,,,,,0,0,3,,,,,1,,45,94
6656,note_on,,,,,0,0,13,,,,,13,,57,115
6656,note_on,,,,,512,0,3,,,,,1,,50,0
6656,note_on,,,,,256,0,15,,,,,15,,45,96
6656,note_on,,,,,256,0,16,,,,,3,,79,101
6656,note_on,,,,,1024,0,13,,,,,13,,62,0
6656,note_on,,,,,256,0,14,,,,,14,,45,115
6656,note_on,,,,,256,0,11,,,,,11,,73,115
6656,note_on,,,,,0,0,2,,,,,0,,76,86
6656,note_on,,,,,256,0,2,,,,,0,,79,86
6656,note_on,,,,,256,0,5,,,,,4,,45,96
6656,note_on,,,,,256,0,9,,,,,8,,45,96
6656,note_on,,,,,0,0,2,,,,,0,,69,86
6656,note_on,,,,,256,0,4,,,,,2,,79,101
6656,note_on,,,,,0,0,4,,,,,2,,79,101
6656,note_on,,,,,256,0,12,,,,,12,,67,115
6656,note_on,,,,,256,0,10,,,,,10,,76,115
6656,note_on,,,,,256,0,8,,,,,7,,73,101
6912,note_on,,,,,256,0,11,,,,,11,,73,0
6912,note_on,,,,,0,0,16,,,,,3,,76,0
6912,note_on,,,,,256,0,16,,,,,3,,79,0
6912,note_on,,,,,256,0,5,,,,,4,,45,0
6912,note_on,,,,,256,0,10,,,,,10,,76,0
6912,note_on,,,,,256,0,7,,,,,6,,76,0
6912,note_on,,,,,256,0,2,,,,,0,,79,0
6912,note_on,,,,,256,0,14,,,,,14,,45,0
6912,note_on,,,,,256,0,15,,,,,15,,45,0
6912,note_on,,,,,256,0,12,,,,,12,,67,0
6912,note_on,,,,,0,0,4,,,,,2,,79,0
6912,note_on,,,,,256,0,13,,,,,13,,57,0
6912,note_on,,,,,256,0,4,,,,,2,,79,0
6912,note_on,,,,,256,0,9,,,,,8,,45,0
6912,note_on,,,,,256,0,8,,,,,7,,73,0
6912,note_on,,,,,256,0,6,,,,,5,,79,0
6912,note_on,,,,,0,0,2,,,,,0,,69,0
6912,note_on,,,,,0,0,2,,,,,0,,76,0
7168,note_on,,,,,256,0,7,,,,,6,,74,99
7168,note_on,,,,,256,0,11,,,,,11,,74,115
7168,note_on,,,,,256,0,12,,,,,12,,66,115
7168,note_on,,,,,0,0,3,,,,,1,,50,94
7168,note_on,,,,,512,0,3,,,,,1,,45,0
7168,note_on,,,,,256,0,9,,,,,8,,50,96
7168,note_on,,,,,256,0,13,,,,,13,,57,115
7168,note_on,,,,,256,0,10,,,,,10,,74,115
7168,note_on,,,,,256,0,5,,,,,4,,50,96
7168,note_on,,,,,0,0,16,,,,,3,,74,99
7168,note_on,,,,,256,0,16,,,,,3,,78,99
7168,note_on,,,,,0,0,2,,,,,0,,69,86
7168,note_on,,,,,0,0,2,,,,,0,,74,86
7168,note_on,,,,,256,0,2,,,,,0,,78,86
7168,note_on,,,,,256,0,15,,,,,15,,50,96
7168,note_on,,,,,0,0,4,,,,,2,,78,99
7168,note_on,,,,,256,0,6,,,,,5,,78,99
7168,note_on,,,,,256,0,14,,,,,14,,50,115
7168,note_on,,,,,256,0,4,,,,,2,,78,99
7168,note_on,,,,,256,0,8,,,,,7,,69,99
7424,note_on,,,,,0,0,2,,,,,0,,69,0
7424,note_on,,,,,256,0,7,,,,,6,,74,0
7424,note_on,,,,,256,0,2,,,,,0,,78,0
7424,note_on,,,,,0,0,2,,,,,0,,74,0
7424,note_on,,,,,256,0,8,,,,,7,,69,0
7424,note_on,,,,,256,0,9,,,,,8,,50,0
7424,note_on,,,,,256,0,5,,,,,4,,50,0
7424,note_on,,,,,256,0,16,,,,,3,,78,0
7424,note_on,,,,,256,0,15,,,,,15,,50,0
7424,note_on,,,,,0,0,16,,,,,3,,76,98
7424,note_on,,,,,0,0,16,,,,,3,,74,0
7424,note_on,,,,,256,0,4,,,,,2,,78,0
7424,note_on,,,,,0,0,4,,,,,2,,78,0
7424,note_on,,,,,0,0,4,,,,,2,,76,98
7424,note_on,,,,,256,0,6,,,,,5,,78,0
7680,note_on,,,,,256,0,16,,,,,3,,76,0
7680,note_on,,,,,256,0,8,,,,,7,,74,98
7680,note_on,,,,,512,0,3,,,,,1,,50,0
7680,note_on,,,,,256,0,6,,,,,5,,81,98
7680,note_on,,,,,256,0,4,,,,,2,,76,0
7680,note_on,,,,,0,0,4,,,,,2,,74,98
7680,note_on,,,,,0,0,4,,,,,2,,69,98
7680,note_on,,,,,0,0,16,,,,,3,,69,98
7680,note_on,,,,,0,0,16,,,,,3,,74,98
7680,note_on,,,,,256,0,7,,,,,6,,78,98
7936,note_on,,,,,256,0,16,,,,,3,,74,0
7936,note_on,,,,,0,0,16,,,,,3,,76,97
7936,note_on,,,,,0,0,16,,,,,3,,69,0
7936,note_on,,,,,256,0,6,,,,,5,,81,0
7936,note_on,,,,,256,0,8,,,,,7,,74,0
7936,note_on,,,,,0,0,4,,,,,2,,69,0
7936,note_on,,,,,0,0,4,,,,,2,,76,97
7936,note_on,,,,,256,0,4,,,,,2,,74,0
7936,note_on,,,,,256,0,7,,,,,6,,78,0
8090,note_on,,,,,922,0,12,,,,,12,,66,0
8090,note_on,,,,,922,0,10,,,,,10,,74,0
8090,note_on,,,,,922,0,13,,,,,13,,57,0
