tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,pitch,note,velocity
1406,note_on,62,0,1,,,,,,,,,,,,,,,0,,67,0
1408,note_on,2,0,1,,,,,,,,,,,,,,,0,,66,127
1470,note_on,62,0,1,,,,,,,,,,,,,,,0,,66,0
1472,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
1534,note_on,62,0,1,,,,,,,,,,,,,,,0,,69,0
1536,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
1598,note_on,62,0,1,,,,,,,,,,,,,,,0,,62,0
1600,note_on,2,0,1,,,,,,,,,,,,,,,0,,60,127
1662,note_on,62,0,1,,,,,,,,,,,,,,,0,,60,0
1664,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
1726,note_on,62,0,1,,,,,,,,,,,,,,,0,,62,0
1728,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
1790,note_on,62,0,1,,,,,,,,,,,,,,,0,,57,0
1792,note_on,2,0,1,,,,,,,,,,,,,,,0,,58,127
1854,note_on,62,0,1,,,,,,,,,,,,,,,0,,58,0
1856,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
1918,note_on,62,0,1,,,,,,,,,,,,,,,0,,62,0
1920,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
2112,note_on,192,0,1,,,,,,,,,,,,,,,0,,58,127
2174,note_on,62,0,1,,,,,,,,,,,,,,,0,,58,0
2176,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
2232,note_on,56,0,1,,,,,,,,,,,,,,,0,,55,0
2238,note_on,6,0,1,,,,,,,,,,,,,,,0,,57,0
2240,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
2302,note_on,62,0,1,,,,,,,,,,,,,,,0,,55,0
2304,note_on,2,0,1,,,,,,,,,,,,,,,0,,54,127
2366,note_on,62,0,1,,,,,,,,,,,,,,,0,,54,0
2368,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
2430,note_on,62,0,1,,,,,,,,,,,,,,,0,,57,0
2432,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
2494,note_on,62,0,1,,,,,,,,,,,,,,,0,,50,0
2496,note_on,2,0,1,,,,,,,,,,,,,,,0,,48,127
2558,note_on,62,0,1,,,,,,,,,,,,,,,0,,48,0
2560,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
2622,note_on,62,0,1,,,,,,,,,,,,,,,0,,50,0
2624,note_on,2,0,1,,,,,,,,,,,,,,,0,,45,127
2686,note_on,62,0,1,,,,,,,,,,,,,,,0,,45,0
2688,note_on,2,0,1,,,,,,,,,,,,,,,0,,46,127
2750,note_on,62,0,1,,,,,,,,,,,,,,,0,,46,0
2752,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
2814,note_on,62,0,1,,,,,,,,,,,,,,,0,,50,0
2816,note_on,2,0,1,,,,,,,,,,,,,,,0,,43,127
3100,note_on,284,0,1,,,,,,,,,,,,,,,0,,43,0
3166,note_on,66,0,1,,,,,,,,,,,,,,,0,,46,127
3260,note_on,94,0,1,,,,,,,,,,,,,,,0,,46,0
3262,note_on,2,0,1,,,,,,,,,,,,,,,0,,45,127
3356,note_on,94,0,1,,,,,,,,,,,,,,,0,,45,0
3358,note_on,2,0,1,,,,,,,,,,,,,,,0,,43,127
3452,note_on,94,0,1,,,,,,,,,,,,,,,0,,43,0
3454,note_on,2,0,1,,,,,,,,,,,,,,,0,,42,127
3548,note_on,94,0,1,,,,,,,,,,,,,,,0,,42,0
3550,note_on,2,0,1,,,,,,,,,,,,,,,0,,45,127
3644,note_on,94,0,1,,,,,,,,,,,,,,,0,,45,0
3646,note_on,2,0,1,,,,,,,,,,,,,,,0,,38,127
3758,note_on,112,0,1,,,,,,,,,,,,,,,0,,51,127
3790,note_on,32,0,1,,,,,,,,,,,,,,,0,,38,0
3852,note_on,62,0,1,,,,,,,,,,,,,,,0,,51,0
3854,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
3948,note_on,94,0,1,,,,,,,,,,,,,,,0,,50,0
3950,note_on,2,0,1,,,,,,,,,,,,,,,0,,48,127
4044,note_on,94,0,1,,,,,,,,,,,,,,,0,,48,0
4046,note_on,2,0,1,,,,,,,,,,,,,,,0,,46,127
4140,note_on,94,0,1,,,,,,,,,,,,,,,0,,46,0
4142,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
4236,note_on,94,0,1,,,,,,,,,,,,,,,0,,50,0
4238,note_on,2,0,1,,,,,,,,,,,,,,,0,,43,127
4366,note_on,128,0,1,,,,,,,,,,,,,,,0,,58,127
4382,note_on,16,0,1,,,,,,,,,,,,,,,0,,43,0
4460,note_on,78,0,1,,,,,,,,,,,,,,,0,,58,0
4462,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
4556,note_on,94,0,1,,,,,,,,,,,,,,,0,,57,0
4558,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
4652,note_on,94,0,1,,,,,,,,,,,,,,,0,,55,0
4654,note_on,2,0,1,,,,,,,,,,,,,,,0,,54,127
4748,note_on,94,0,1,,,,,,,,,,,,,,,0,,54,0
4750,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
4844,note_on,94,0,1,,,,,,,,,,,,,,,0,,57,0
4846,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
4942,note_on,96,0,1,,,,,,,,,,,,,,,0,,63,127
4990,note_on,48,0,1,,,,,,,,,,,,,,,0,,50,0
5036,note_on,46,0,1,,,,,,,,,,,,,,,0,,63,0
5038,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
5132,note_on,94,0,1,,,,,,,,,,,,,,,0,,62,0
5134,note_on,2,0,1,,,,,,,,,,,,,,,0,,60,127
5228,note_on,94,0,1,,,,,,,,,,,,,,,0,,60,0
5230,note_on,2,0,1,,,,,,,,,,,,,,,0,,59,127
5324,note_on,94,0,1,,,,,,,,,,,,,,,0,,59,0
5326,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
5422,note_on,96,0,1,,,,,,,,,,,,,,,0,,55,127
5450,note_on,28,0,1,,,,,,,,,,,,,,,0,,62,0
5542,note_on,92,0,1,,,,,,,,,,,,,,,0,,55,0
5550,note_on,8,0,1,,,,,,,,,,,,,,,0,,56,127
5644,note_on,94,0,1,,,,,,,,,,,,,,,0,,56,0
5646,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
5740,note_on,94,0,1,,,,,,,,,,,,,,,0,,55,0
5742,note_on,2,0,1,,,,,,,,,,,,,,,0,,53,127
5836,note_on,94,0,1,,,,,,,,,,,,,,,0,,53,0
5838,note_on,2,0,1,,,,,,,,,,,,,,,0,,51,127
5932,note_on,94,0,1,,,,,,,,,,,,,,,0,,51,0
5934,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
6028,note_on,94,0,1,,,,,,,,,,,,,,,0,,55,0
6030,note_on,2,0,1,,,,,,,,,,,,,,,0,,48,127
6142,note_on,112,0,1,,,,,,,,,,,,,,,0,,58,127
6174,note_on,32,0,1,,,,,,,,,,,,,,,0,,48,0
6236,note_on,62,0,1,,,,,,,,,,,,,,,0,,58,0
6238,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
6332,note_on,94,0,1,,,,,,,,,,,,,,,0,,57,0
6334,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
6428,note_on,94,0,1,,,,,,,,,,,,,,,0,,55,0
6430,note_on,2,0,1,,,,,,,,,,,,,,,0,,54,127
6524,note_on,94,0,1,,,,,,,,,,,,,,,0,,54,0
6526,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
6620,note_on,94,0,1,,,,,,,,,,,,,,,0,,57,0
6622,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
6716,note_on,94,0,1,,,,,,,,,,,,,,,0,,50,0
6734,note_on,18,0,1,,,,,,,,,,,,,,,0,,51,127
6828,note_on,94,0,1,,,,,,,,,,,,,,,0,,51,0
6830,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
6924,note_on,94,0,1,,,,,,,,,,,,,,,0,,50,0
6926,note_on,2,0,1,,,,,,,,,,,,,,,0,,48,127
7020,note_on,94,0,1,,,,,,,,,,,,,,,0,,48,0
7022,note_on,2,0,1,,,,,,,,,,,,,,,0,,46,127
7116,note_on,94,0,1,,,,,,,,,,,,,,,0,,46,0
7118,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
7212,note_on,94,0,1,,,,,,,,,,,,,,,0,,50,0
7214,note_on,2,0,1,,,,,,,,,,,,,,,0,,43,127
7337,note_on,123,0,1,,,,,,,,,,,,,,,0,,43,0
7353,note_on,16,0,1,,,,,,,,,,,,,,,0,,51,127
7452,note_on,99,0,1,,,,,,,,,,,,,,,0,,51,0
7454,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
7548,note_on,94,0,1,,,,,,,,,,,,,,,0,,50,0
7550,note_on,2,0,1,,,,,,,,,,,,,,,0,,48,127
7644,note_on,94,0,1,,,,,,,,,,,,,,,0,,48,0
7646,note_on,2,0,1,,,,,,,,,,,,,,,0,,46,127
7740,note_on,94,0,1,,,,,,,,,,,,,,,0,,46,0
7742,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
7836,note_on,94,0,1,,,,,,,,,,,,,,,0,,50,0
7838,note_on,2,0,1,,,,,,,,,,,,,,,0,,43,127
7957,note_on,119,0,1,,,,,,,,,,,,,,,0,,43,0
7973,note_on,16,0,1,,,,,,,,,,,,,,,0,,51,127
8076,note_on,103,0,1,,,,,,,,,,,,,,,0,,51,0
8082,note_on,6,0,1,,,,,,,,,,,,,,,0,,50,127
8185,note_on,103,0,1,,,,,,,,,,,,,,,0,,50,0
8191,note_on,6,0,1,,,,,,,,,,,,,,,0,,48,127
8294,note_on,103,0,1,,,,,,,,,,,,,,,0,,48,0
8300,note_on,6,0,1,,,,,,,,,,,,,,,0,,46,127
8403,note_on,103,0,1,,,,,,,,,,,,,,,0,,46,0
8409,note_on,6,0,1,,,,,,,,,,,,,,,0,,50,127
8506,note_on,97,0,1,,,,,,,,,,,,,,,0,,50,0
8520,note_on,14,0,1,,,,,,,,,,,,,,,0,,43,127
8661,note_on,141,0,1,,,,,,,,,,,,,,,0,,43,0
8690,note_on,29,0,1,,,,,,,,,,,,,,,0,,45,127
8847,note_on,157,0,1,,,,,,,,,,,,,,,0,,45,0
8871,note_on,24,0,1,,,,,,,,,,,,,,,0,,48,127
9028,note_on,157,0,1,,,,,,,,,,,,,,,0,,48,0
9046,note_on,18,0,1,,,,,,,,,,,,,,,0,,42,127
9203,note_on,157,0,1,,,,,,,,,,,,,,,0,,42,0
9216,set_tempo,9216,1,0,,,,,,,,,,,,600000,,,,,,
9216,note_on,13,0,1,,,,,,,,,,,,,,,0,,43,127
9276,note_on,60,0,1,,,,,,,,,,,,,,,0,,60,127
9279,note_on,3,0,1,,,,,,,,,,,,,,,0,,63,127
9282,note_on,3,0,1,,,,,,,,,,,,,,,0,,67,127
9285,note_on,3,0,1,,,,,,,,,,,,,,,0,,72,127
9856,note_on,571,0,1,,,,,,,,,,,,,,,0,,66,127
9860,note_on,4,0,1,,,,,,,,,,,,,,,0,,72,0
9864,note_on,4,0,1,,,,,,,,,,,,,,,0,,67,0
9976,note_on,112,0,1,,,,,,,,,,,,,,,0,,60,0
9979,note_on,3,0,1,,,,,,,,,,,,,,,0,,63,0
9981,note_on,2,0,1,,,,,,,,,,,,,,,0,,66,0
9984,note_on,0,0,1,,,,,,,,,,,,,,,0,,57,127
9984,note_on,0,0,1,,,,,,,,,,,,,,,0,,60,127
9984,note_on,0,0,1,,,,,,,,,,,,,,,0,,55,127
9984,note_on,3,0,1,,,,,,,,,,,,,,,0,,67,127
10304,note_on,320,0,1,,,,,,,,,,,,,,,0,,67,0
10304,note_on,0,0,1,,,,,,,,,,,,,,,0,,66,127
10366,note_on,62,0,1,,,,,,,,,,,,,,,0,,60,0
10368,note_on,2,0,1,,,,,,,,,,,,,,,0,,66,0
10368,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,127
10368,note_on,0,0,1,,,,,,,,,,,,,,,0,,63,127
10432,note_on,0,0,1,,,,,,,,,,,,,,,0,,66,127
10432,note_on,64,0,1,,,,,,,,,,,,,,,0,,67,0
10496,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,127
10496,note_on,64,0,1,,,,,,,,,,,,,,,0,,66,0
10560,note_on,0,0,1,,,,,,,,,,,,,,,0,,66,127
10560,note_on,64,0,1,,,,,,,,,,,,,,,0,,67,0
10624,note_on,64,0,1,,,,,,,,,,,,,,,0,,66,0
10624,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,127
10668,note_on,44,0,1,,,,,,,,,,,,,,,0,,66,127
10679,note_on,11,0,1,,,,,,,,,,,,,,,0,,67,0
10750,note_on,71,0,1,,,,,,,,,,,,,,,0,,63,0
10752,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
11123,note_on,371,0,1,,,,,,,,,,,,,,,0,,66,0
11134,note_on,11,0,1,,,,,,,,,,,,,,,0,,57,0
11134,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,0
11136,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
11137,note_on,1,0,1,,,,,,,,,,,,,,,0,,60,127
11138,note_on,1,0,1,,,,,,,,,,,,,,,0,,66,127
11516,note_on,0,0,1,,,,,,,,,,,,,,,0,,43,0
11516,note_on,378,0,1,,,,,,,,,,,,,,,0,,55,0
11518,note_on,0,0,1,,,,,,,,,,,,,,,0,,57,0
11518,note_on,0,0,1,,,,,,,,,,,,,,,0,,66,0
11518,note_on,2,0,1,,,,,,,,,,,,,,,0,,60,0
11520,note_on,2,0,1,,,,,,,,,,,,,,,0,,43,127
11521,note_on,1,0,1,,,,,,,,,,,,,,,0,,58,127
11521,note_on,0,0,1,,,,,,,,,,,,,,,0,,55,127
11522,note_on,1,0,1,,,,,,,,,,,,,,,0,,67,127
11522,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,127
12672,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,127
12672,note_on,1150,0,1,,,,,,,,,,,,,,,0,,67,0
13052,note_on,380,0,1,,,,,,,,,,,,,,,0,,43,0
13053,note_on,1,0,1,,,,,,,,,,,,,,,0,,58,0
13053,note_on,0,0,1,,,,,,,,,,,,,,,0,,55,0
13054,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,0
13054,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,0
13056,note_on,2,0,1,,,,,,,,,,,,,,,0,,64,127
13246,note_on,190,0,1,,,,,,,,,,,,,,,0,,64,0
13248,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,127
13438,note_on,190,0,1,,,,,,,,,,,,,,,0,,67,0
13440,note_on,2,0,1,,,,,,,,,,,,,,,0,,66,127
13630,note_on,190,0,1,,,,,,,,,,,,,,,0,,66,0
13632,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
13726,note_on,94,0,1,,,,,,,,,,,,,,,0,,69,0
13728,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,127
13822,note_on,94,0,1,,,,,,,,,,,,,,,0,,67,0
13824,note_on,0,0,1,,,,,,,,,,,,,,,0,,43,127
13824,note_on,0,0,1,,,,,,,,,,,,,,,0,,58,127
13824,note_on,0,0,1,,,,,,,,,,,,,,,0,,52,127
13824,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,127
13872,note_on,48,0,1,,,,,,,,,,,,,,,0,,67,0
13872,note_on,0,0,1,,,,,,,,,,,,,,,0,,66,127
13920,note_on,48,0,1,,,,,,,,,,,,,,,0,,66,0
13920,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,127
14495,note_on,575,0,1,,,,,,,,,,,,,,,0,,67,0
14496,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
14586,note_on,90,0,1,,,,,,,,,,,,,,,0,,65,0
14590,note_on,4,0,1,,,,,,,,,,,,,,,0,,52,0
14592,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
14592,note_on,0,0,1,,,,,,,,,,,,,,,0,,55,127
14736,note_on,0,0,1,,,,,,,,,,,,,,,0,,64,127
14736,note_on,144,0,1,,,,,,,,,,,,,,,0,,65,0
14784,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,127
14784,note_on,48,0,1,,,,,,,,,,,,,,,0,,64,0
14832,note_on,48,0,1,,,,,,,,,,,,,,,0,,65,0
14832,note_on,0,0,1,,,,,,,,,,,,,,,0,,64,127
14880,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,127
14880,note_on,48,0,1,,,,,,,,,,,,,,,0,,64,0
14928,note_on,48,0,1,,,,,,,,,,,,,,,0,,65,0
14928,note_on,0,0,1,,,,,,,,,,,,,,,0,,64,127
15358,note_on,430,0,1,,,,,,,,,,,,,,,0,,55,0
15360,note_on,2,0,1,,,,,,,,,,,,,,,0,,53,127
15740,note_on,380,0,1,,,,,,,,,,,,,,,0,,64,0
15744,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,127
15744,note_on,4,0,1,,,,,,,,,,,,,,,0,,58,0
16124,note_on,380,0,1,,,,,,,,,,,,,,,0,,43,0
16126,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,0
16127,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,0
16128,note_on,1,0,1,,,,,,,,,,,,,,,0,,61,127
16128,note_on,0,0,1,,,,,,,,,,,,,,,0,,57,127
16128,note_on,0,0,1,,,,,,,,,,,,,,,0,,43,127
16128,note_on,0,0,1,,,,,,,,,,,,,,,0,,52,127
16176,note_on,48,0,1,,,,,,,,,,,,,,,0,,61,0
16182,note_on,6,0,1,,,,,,,,,,,,,,,0,,59,127
16230,note_on,48,0,1,,,,,,,,,,,,,,,0,,59,0
16236,note_on,6,0,1,,,,,,,,,,,,,,,0,,61,127
17076,note_on,840,0,1,,,,,,,,,,,,,,,0,,61,0
17088,note_on,12,0,1,,,,,,,,,,,,,,,0,,62,127
17278,note_on,190,0,1,,,,,,,,,,,,,,,0,,62,0
17280,note_on,2,0,1,,,,,,,,,,,,,,,0,,61,127
17470,note_on,190,0,1,,,,,,,,,,,,,,,0,,61,0
17472,note_on,2,0,1,,,,,,,,,,,,,,,0,,59,127
17660,note_on,0,0,1,,,,,,,,,,,,,,,0,,43,0
17660,note_on,0,0,1,,,,,,,,,,,,,,,0,,52,0
17660,note_on,188,0,1,,,,,,,,,,,,,,,0,,57,0
17662,note_on,2,0,1,,,,,,,,,,,,,,,0,,59,0
17664,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
18046,note_on,382,0,1,,,,,,,,,,,,,,,0,,57,0
18048,note_on,2,0,1,,,,,,,,,,,,,,,0,,59,127
18142,note_on,94,0,1,,,,,,,,,,,,,,,0,,59,0
18144,note_on,2,0,1,,,,,,,,,,,,,,,0,,61,127
18238,note_on,94,0,1,,,,,,,,,,,,,,,0,,61,0
18240,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
18334,note_on,94,0,1,,,,,,,,,,,,,,,0,,62,0
18336,note_on,2,0,1,,,,,,,,,,,,,,,0,,64,127
18430,note_on,94,0,1,,,,,,,,,,,,,,,0,,64,0
18432,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,127
18432,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
18432,note_on,0,0,1,,,,,,,,,,,,,,,0,,57,127
18432,note_on,0,0,1,,,,,,,,,,,,,,,0,,41,127
18622,note_on,190,0,1,,,,,,,,,,,,,,,0,,65,0
18624,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
18814,note_on,190,0,1,,,,,,,,,,,,,,,0,,69,0
18816,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
19006,note_on,190,0,1,,,,,,,,,,,,,,,0,,65,0
19008,note_on,2,0,1,,,,,,,,,,,,,,,0,,63,127
19198,note_on,190,0,1,,,,,,,,,,,,,,,0,,63,0
19199,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,0
19199,note_on,1,0,1,,,,,,,,,,,,,,,0,,57,0
19200,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,127
19200,note_on,0,0,1,,,,,,,,,,,,,,,0,,56,127
19200,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
19758,note_on,558,0,1,,,,,,,,,,,,,,,0,,62,0
19776,note_on,18,0,1,,,,,,,,,,,,,,,0,,65,127
19966,note_on,190,0,1,,,,,,,,,,,,,,,0,,65,0
19967,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,0
19968,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
19968,note_on,0,0,1,,,,,,,,,,,,,,,0,,51,127
20158,note_on,190,0,1,,,,,,,,,,,,,,,0,,62,0
20160,note_on,2,0,1,,,,,,,,,,,,,,,0,,60,127
20350,note_on,190,0,1,,,,,,,,,,,,,,,0,,60,0
20352,note_on,2,0,1,,,,,,,,,,,,,,,0,,59,127
20542,note_on,190,0,1,,,,,,,,,,,,,,,0,,59,0
20544,note_on,2,0,1,,,,,,,,,,,,,,,0,,60,127
20732,note_on,0,0,1,,,,,,,,,,,,,,,0,,41,0
20732,note_on,188,0,1,,,,,,,,,,,,,,,0,,56,0
20734,note_on,2,0,1,,,,,,,,,,,,,,,0,,60,0
20735,note_on,1,0,1,,,,,,,,,,,,,,,0,,51,0
20736,note_on,1,0,1,,,,,,,,,,,,,,,0,,60,127
20736,note_on,0,0,1,,,,,,,,,,,,,,,0,,41,127
20736,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,127
20736,note_on,0,0,1,,,,,,,,,,,,,,,0,,55,127
20926,note_on,190,0,1,,,,,,,,,,,,,,,0,,60,0
20928,note_on,2,0,1,,,,,,,,,,,,,,,0,,59,127
20988,note_on,60,0,1,,,,,,,,,,,,,,,0,,60,127
20991,note_on,3,0,1,,,,,,,,,,,,,,,0,,59,0
21048,note_on,57,0,1,,,,,,,,,,,,,,,0,,59,127
21051,note_on,3,0,1,,,,,,,,,,,,,,,0,,60,0
21108,note_on,57,0,1,,,,,,,,,,,,,,,0,,60,127
21111,note_on,3,0,1,,,,,,,,,,,,,,,0,,59,0
21168,note_on,57,0,1,,,,,,,,,,,,,,,0,,59,127
21171,note_on,3,0,1,,,,,,,,,,,,,,,0,,60,0
21228,note_on,57,0,1,,,,,,,,,,,,,,,0,,60,127
21231,note_on,3,0,1,,,,,,,,,,,,,,,0,,59,0
21288,note_on,57,0,1,,,,,,,,,,,,,,,0,,59,127
21291,note_on,3,0,1,,,,,,,,,,,,,,,0,,60,0
21768,note_on,477,0,1,,,,,,,,,,,,,,,0,,59,0
21888,note_on,120,0,1,,,,,,,,,,,,,,,0,,67,127
22166,note_on,278,0,1,,,,,,,,,,,,,,,0,,55,0
22268,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,0
22268,note_on,102,0,1,,,,,,,,,,,,,,,0,,41,0
22270,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,0
22272,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
22320,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,127
22320,note_on,48,0,1,,,,,,,,,,,,,,,0,,69,0
22368,note_on,48,0,1,,,,,,,,,,,,,,,0,,67,0
22368,note_on,0,0,1,,,,,,,,,,,,,,,0,,69,127
22848,note_on,480,0,1,,,,,,,,,,,,,,,0,,69,0
22848,note_on,0,0,1,,,,,,,,,,,,,,,0,,71,127
23038,note_on,190,0,1,,,,,,,,,,,,,,,0,,71,0
23040,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,127
23040,note_on,0,0,1,,,,,,,,,,,,,,,0,,39,127
23040,note_on,0,0,1,,,,,,,,,,,,,,,0,,72,127
