tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
7168,note_on,,,,,0,0,2,,,,1,66,96
7168,note_on,,,,,0,0,1,,,,0,69,96
7168,note_off,,,,,1024,0,1,,,,0,67,0
7168,note_on,,,,,0,0,4,,,,3,57,96
7168,note_off,,,,,512,0,4,,,,3,59,0
7680,note_on,,,,,0,0,2,,,,1,67,96
7680,note_off,,,,,512,0,2,,,,1,66,0
7680,note_off,,,,,1536,0,3,,,,2,60,0
7680,note_on,,,,,0,0,4,,,,3,55,96
7680,note_off,,,,,512,0,4,,,,3,57,0
7680,note_on,,,,,0,0,1,,,,0,71,96
7680,note_off,,,,,512,0,1,,,,0,69,0
7680,note_on,,,,,0,0,3,,,,2,62,96
8192,note_on,,,,,0,0,4,,,,3,57,96
8192,note_off,,,,,512,0,4,,,,3,55,0
8192,note_off,,,,,512,0,3,,,,2,62,0
8192,note_on,,,,,0,0,3,,,,2,60,96
8192,note_off,,,,,512,0,1,,,,0,71,0
8192,note_on,,,,,0,0,1,,,,0,72,96
8704,note_off,,,,,512,0,3,,,,2,60,0
8704,note_on,,,,,0,0,3,,,,2,62,96
8704,note_on,,,,,0,0,2,,,,1,66,96
8704,note_off,,,,,1024,0,2,,,,1,67,0
8960,note_on,,,,,0,0,2,,,,1,64,96
8960,note_off,,,,,256,0,2,,,,1,66,0
8960,note_on,,,,,0,0,3,,,,2,64,96
8960,note_off,,,,,256,0,3,,,,2,62,0
9216,note_on,,,,,0,0,3,,,,2,62,96
9216,note_off,,,,,256,0,3,,,,2,64,0
9216,note_on,,,,,0,0,4,,,,3,50,96
9216,note_off,,,,,1024,0,4,,,,3,57,0
9216,note_off,,,,,256,0,2,,,,1,64,0
9216,note_on,,,,,0,0,2,,,,1,66,96
10240,note_on,,,,,0,0,3,,,,2,62,96
10240,note_off,,,,,1024,0,3,,,,2,62,0
10240,note_on,,,,,0,0,2,,,,1,67,96
10240,note_off,,,,,1024,0,4,,,,3,50,0
10240,note_off,,,,,1024,0,2,,,,1,66,0
10240,note_off,,,,,2048,0,1,,,,0,72,0
10240,note_on,,,,,0,0,4,,,,3,55,96
10240,note_on,,,,,0,0,1,,,,0,71,96
12288,note_off,,,,,2048,0,2,,,,1,67,0
12288,note_on,,,,,0,0,2,,,,1,67,96
12288,note_on,,,,,0,0,3,,,,2,64,96
12288,note_on,,,,,0,0,4,,,,3,49,96
12288,note_off,,,,,2048,0,4,,,,3,55,0
12288,note_off,,,,,2048,0,3,,,,2,62,0
12288,note_off,,,,,2048,0,1,,,,0,71,0
12288,note_on,,,,,0,0,1,,,,0,69,96
13312,note_off,,,,,1024,0,1,,,,0,69,0
13312,note_on,,,,,0,0,3,,,,2,62,96
13312,note_off,,,,,1024,0,3,,,,2,64,0
13312,note_off,,,,,1024,0,4,,,,3,49,0
13312,note_on,,,,,0,0,4,,,,3,50,96
13312,note_on,,,,,0,0,1,,,,0,69,96
13824,note_off,,,,,1536,0,2,,,,1,67,0
13824,note_on,,,,,0,0,2,,,,1,66,96
14080,note_off,,,,,768,0,3,,,,2,62,0
14080,note_on,,,,,0,0,3,,,,2,60,96
14336,note_off,,,,,1024,0,1,,,,0,69,0
14336,note_off,,,,,1024,0,4,,,,3,50,0
14336,note_on,,,,,0,0,4,,,,3,52,96
14336,note_on,,,,,0,0,1,,,,0,67,96
14336,note_on,,,,,0,0,3,,,,2,59,96
14336,note_off,,,,,256,0,3,,,,2,60,0
14336,note_on,,,,,0,0,2,,,,1,66,96
14336,note_off,,,,,512,0,2,,,,1,66,0
14848,note_on,,,,,0,0,2,,,,1,64,96
14848,note_off,,,,,512,0,2,,,,1,66,0
15360,note_on,,,,,0,0,2,,,,1,62,96
15360,note_off,,,,,1024,0,1,,,,0,67,0
15360,note_off,,,,,512,0,2,,,,1,64,0
15360,note_off,,,,,1024,0,4,,,,3,52,0
15360,note_on,,,,,0,0,4,,,,3,54,96
15360,note_on,,,,,0,0,1,,,,0,69,96
15360,note_off,,,,,1024,0,3,,,,2,59,0
15360,note_on,,,,,0,0,3,,,,2,62,96
15872,note_off,,,,,512,0,2,,,,1,62,0
15872,note_on,,,,,0,0,2,,,,1,69,96
16384,note_on,,,,,0,0,4,,,,3,55,96
16384,note_on,,,,,0,0,2,,,,1,69,96
16384,note_off,,,,,512,0,2,,,,1,69,0
16384,note_off,,,,,1024,0,3,,,,2,62,0
16384,note_on,,,,,0,0,3,,,,2,62,96
16384,note_off,,,,,1024,0,1,,,,0,69,0
16384,note_on,,,,,0,0,1,,,,0,71,96
16384,note_off,,,,,1024,0,4,,,,3,54,0
16896,note_on,,,,,0,0,2,,,,1,67,96
16896,note_off,,,,,512,0,2,,,,1,69,0
17408,note_off,,,,,1024,0,4,,,,3,55,0
17408,note_on,,,,,0,0,4,,,,3,50,96
17408,note_off,,,,,1024,0,3,,,,2,62,0
17408,note_on,,,,,0,0,3,,,,2,62,96
17408,note_on,,,,,0,0,1,,,,0,69,96
17408,note_off,,,,,1024,0,1,,,,0,71,0
17920,note_off,,,,,1024,0,2,,,,1,67,0
17920,note_on,,,,,0,0,2,,,,1,66,96
18432,note_off,,,,,512,0,2,,,,1,66,0
18432,note_on,,,,,0,0,4,,,,3,52,96
18432,note_on,,,,,0,0,2,,,,1,64,96
18432,note_on,,,,,0,0,1,,,,0,67,96
18432,note_off,,,,,1024,0,4,,,,3,50,0
18432,note_off,,,,,1024,0,1,,,,0,69,0
18944,note_on,,,,,0,0,3,,,,2,61,96
18944,note_off,,,,,1536,0,3,,,,2,62,0
19456,note_on,,,,,0,0,4,,,,3,54,96
19456,note_on,,,,,0,0,3,,,,2,62,96
19456,note_off,,,,,512,0,3,,,,2,61,0
19456,note_off,,,,,1024,0,4,,,,3,52,0
19456,note_off,,,,,1024,0,2,,,,1,64,0
19456,note_off,,,,,1024,0,1,,,,0,67,0
19456,note_on,,,,,0,0,2,,,,1,57,96
19456,note_on,,,,,0,0,1,,,,0,66,96
19968,note_off,,,,,512,0,3,,,,2,62,0
19968,note_on,,,,,0,0,3,,,,2,57,96
19968,note_off,,,,,512,0,2,,,,1,57,0
19968,note_on,,,,,0,0,2,,,,1,62,96
20480,note_off,,,,,512,0,2,,,,1,62,0
20480,note_on,,,,,0,0,3,,,,2,59,96
20480,note_off,,,,,1024,0,4,,,,3,54,0
20480,note_on,,,,,0,0,1,,,,0,64,96
20480,note_off,,,,,1024,0,1,,,,0,66,0
20480,note_off,,,,,512,0,3,,,,2,57,0
20480,note_on,,,,,0,0,2,,,,1,62,96
20480,note_on,,,,,0,0,4,,,,3,55,96
20992,note_off,,,,,512,0,3,,,,2,59,0
20992,note_off,,,,,512,0,2,,,,1,62,0
20992,note_on,,,,,0,0,3,,,,2,55,96
20992,note_on,,,,,0,0,2,,,,1,61,96
20992,note_off,,,,,512,0,4,,,,3,55,0
20992,note_on,,,,,0,0,4,,,,3,52,96
21248,note_off,,,,,256,0,2,,,,1,61,0
21248,note_on,,,,,0,0,2,,,,1,59,96
21504,note_on,,,,,0,0,3,,,,2,52,96
21504,note_off,,,,,512,0,4,,,,3,52,0
21504,note_on,,,,,0,0,4,,,,3,57,96
21504,note_on,,,,,0,0,2,,,,1,61,96
21504,note_off,,,,,256,0,2,,,,1,59,0
21504,note_off,,,,,512,0,3,,,,2,55,0
22016,note_off,,,,,512,0,3,,,,2,52,0
22016,note_off,,,,,512,0,4,,,,3,57,0
22016,note_on,,,,,0,0,3,,,,2,57,96
22016,note_on,,,,,0,0,4,,,,3,45,96
22272,note_off,,,,,256,0,3,,,,2,57,0
22272,note_on,,,,,0,0,3,,,,2,55,96
22528,note_on,,,,,0,0,2,,,,1,57,96
22528,note_off,,,,,512,0,4,,,,3,45,0
22528,note_off,,,,,2048,0,1,,,,0,64,0
22528,note_on,,,,,0,0,1,,,,0,62,96
22528,note_on,,,,,0,0,4,,,,3,50,96
22528,note_off,,,,,1024,0,2,,,,1,61,0
22528,note_on,,,,,0,0,3,,,,2,54,96
22528,note_off,,,,,256,0,3,,,,2,55,0
24576,note_on,,,,,0,0,4,,,,3,52,96
24576,note_off,,,,,2048,0,1,,,,0,62,0
24576,note_on,,,,,0,0,1,,,,0,67,96
24576,note_on,,,,,0,0,3,,,,2,59,96
24576,note_off,,,,,2048,0,3,,,,2,54,0
24576,note_off,,,,,2048,0,4,,,,3,50,0
24576,note_off,,,,,2048,0,2,,,,1,57,0
24576,note_on,,,,,0,0,2,,,,1,64,96
25600,note_off,,,,,1024,0,3,,,,2,59,0
25600,note_on,,,,,0,0,3,,,,2,59,96
25600,note_on,,,,,0,0,1,,,,0,66,96
25600,note_off,,,,,1024,0,1,,,,0,67,0
25600,note_off,,,,,1024,0,2,,,,1,64,0
25600,note_on,,,,,0,0,2,,,,1,66,96
26112,note_off,,,,,1536,0,4,,,,3,52,0
26112,note_on,,,,,0,0,4,,,,3,51,96
26624,note_off,,,,,512,0,4,,,,3,51,0
26624,note_on,,,,,0,0,4,,,,3,52,96
26624,note_on,,,,,0,0,1,,,,0,67,96
26624,note_off,,,,,1024,0,1,,,,0,66,0
26624,note_on,,,,,0,0,3,,,,2,59,96
26624,note_off,,,,,1024,0,3,,,,2,59,0
26624,note_off,,,,,1024,0,2,,,,1,66,0
26624,note_on,,,,,0,0,2,,,,1,64,96
27136,note_on,,,,,0,0,1,,,,0,69,96
27136,note_off,,,,,512,0,1,,,,0,67,0
27648,note_on,,,,,0,0,1,,,,0,71,96
27648,note_off,,,,,512,0,1,,,,0,69,0
27648,note_on,,,,,0,0,2,,,,1,64,96
27648,note_off,,,,,1024,0,4,,,,3,52,0
27648,note_on,,,,,0,0,4,,,,3,43,96
27648,note_off,,,,,1024,0,2,,,,1,64,0
27648,note_on,,,,,0,0,3,,,,2,59,96
27648,note_off,,,,,1024,0,3,,,,2,59,0
28672,note_on,,,,,0,0,3,,,,2,60,96
28672,note_off,,,,,1024,0,2,,,,1,64,0
28672,note_on,,,,,0,0,1,,,,0,69,96
28672,note_off,,,,,1024,0,1,,,,0,71,0
28672,note_on,,,,,0,0,2,,,,1,64,96
28672,note_off,,,,,1024,0,3,,,,2,59,0
28672,note_off,,,,,1024,0,4,,,,3,43,0
28672,note_on,,,,,0,0,4,,,,3,45,96
29184,note_on,,,,,0,0,1,,,,0,67,96
29184,note_off,,,,,512,0,1,,,,0,69,0
29696,note_on,,,,,0,0,1,,,,0,66,96
29696,note_off,,,,,1024,0,2,,,,1,64,0
29696,note_on,,,,,0,0,3,,,,2,60,96
29696,note_off,,,,,512,0,1,,,,0,67,0
29696,note_on,,,,,0,0,4,,,,3,47,96
29696,note_off,,,,,1024,0,4,,,,3,45,0
29696,note_off,,,,,1024,0,3,,,,2,60,0
29696,note_on,,,,,0,0,2,,,,1,63,96
30208,note_off,,,,,512,0,3,,,,2,60,0
30208,note_on,,,,,0,0,3,,,,2,59,96
30464,note_off,,,,,256,0,3,,,,2,59,0
30464,note_on,,,,,0,0,3,,,,2,57,96
30720,note_off,,,,,1024,0,2,,,,1,63,0
30720,note_on,,,,,0,0,2,,,,1,64,96
30720,note_off,,,,,1024,0,1,,,,0,66,0
30720,note_on,,,,,0,0,1,,,,0,64,96
30720,note_on,,,,,0,0,3,,,,2,55,96
30720,note_off,,,,,256,0,3,,,,2,57,0
30720,note_on,,,,,0,0,4,,,,3,48,96
30720,note_off,,,,,1024,0,4,,,,3,47,0
32768,note_on,,,,,0,0,4,,,,3,47,96
32768,note_off,,,,,2048,0,4,,,,3,48,0
32768,note_on,,,,,0,0,3,,,,2,59,96
32768,note_off,,,,,2048,0,2,,,,1,64,0
32768,note_on,,,,,0,0,2,,,,1,63,96
32768,note_on,,,,,0,0,1,,,,0,66,96
32768,note_off,,,,,2048,0,1,,,,0,64,0
32768,note_off,,,,,2048,0,3,,,,2,55,0
33280,note_on,,,,,0,0,4,,,,3,45,96
33280,note_off,,,,,512,0,4,,,,3,47,0
33792,note_off,,,,,1024,0,1,,,,0,66,0
33792,note_off,,,,,1024,0,2,,,,1,63,0
33792,note_on,,,,,0,0,2,,,,1,64,96
33792,note_on,,,,,0,0,4,,,,3,43,96
33792,note_off,,,,,512,0,4,,,,3,45,0
33792,note_on,,,,,0,0,1,,,,0,64,96
34304,note_off,,,,,512,0,4,,,,3,43,0
34304,note_off,,,,,512,0,1,,,,0,64,0
34304,note_on,,,,,0,0,1,,,,0,66,96
34304,note_off,,,,,512,0,2,,,,1,64,0
34304,note_on,,,,,0,0,2,,,,1,63,96
34304,note_on,,,,,0,0,3,,,,2,57,96
34304,note_off,,,,,1536,0,3,,,,2,59,0
34304,note_on,,,,,0,0,4,,,,3,42,96
34816,note_off,,,,,512,0,4,,,,3,42,0
34816,note_off,,,,,512,0,1,,,,0,66,0
34816,note_on,,,,,0,0,1,,,,0,67,96
34816,note_on,,,,,0,0,2,,,,1,64,96
34816,note_off,,,,,512,0,2,,,,1,63,0
34816,note_on,,,,,0,0,4,,,,3,40,96
34816,note_off,,,,,512,0,3,,,,2,57,0
34816,note_on,,,,,0,0,3,,,,2,59,96
35840,note_off,,,,,1024,0,4,,,,3,40,0
35840,note_on,,,,,0,0,4,,,,3,47,96
35840,note_on,,,,,0,0,1,,,,0,66,96
35840,note_off,,,,,1024,0,1,,,,0,67,0
36352,note_on,,,,,0,0,2,,,,1,62,96
36352,note_off,,,,,1536,0,2,,,,1,64,0
36608,note_off,,,,,1792,0,3,,,,2,59,0
36608,note_on,,,,,0,0,3,,,,2,57,96
36864,note_on,,,,,0,0,4,,,,3,52,96
36864,note_on,,,,,0,0,3,,,,2,56,96
36864,note_off,,,,,256,0,3,,,,2,57,0
36864,note_off,,,,,512,0,2,,,,1,62,0
36864,note_on,,,,,0,0,1,,,,0,64,96
36864,note_off,,,,,1024,0,4,,,,3,47,0
36864,note_on,,,,,0,0,2,,,,1,59,96
36864,note_off,,,,,1024,0,1,,,,0,66,0
40960,end_of_track,,,,,0,1,2,,,,,,
40960,note_off,,,,,4096,0,3,,,,2,56,0
40960,note_off,,,,,4096,0,4,,,,3,52,0
40960,note_off,,,,,4096,0,2,,,,1,59,0
40960,end_of_track,,,,,0,1,1,,,,,,
40960,note_off,,,,,4096,0,1,,,,0,64,0
40960,end_of_track,,,,,40960,1,0,,,,,,
40960,end_of_track,,,,,0,1,3,,,,,,
40960,end_of_track,,,,,0,1,4,,,,,,
