tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
900,note_on,30,0,3,,,,,,,,,1,76,51,,
900,note_on,30,0,6,,,,,,,,,4,54,51,,
930,note_on,30,0,5,,,,,,,,,3,61,0,,
930,note_on,30,0,3,,,,,,,,,1,76,0,,
930,note_on,30,0,4,,,,,,,,,2,70,0,,
930,note_on,30,0,8,,,,,,,,,6,54,0,,
930,note_on,30,0,6,,,,,,,,,4,54,0,,
930,note_on,0,0,8,,,,,,,,,6,58,0,,
930,note_on,0,0,8,,,,,,,,,6,64,0,,
960,note_on,30,0,5,,,,,,,,,3,59,51,,
960,note_on,30,0,3,,,,,,,,,1,74,51,,
960,note_on,30,0,6,,,,,,,,,4,56,51,,
960,note_on,0,0,8,,,,,,,,,6,56,51,,
960,note_on,30,0,4,,,,,,,,,2,71,51,,
960,note_on,0,0,8,,,,,,,,,6,62,51,,
960,note_on,30,0,8,,,,,,,,,6,59,51,,
990,note_on,30,0,6,,,,,,,,,4,56,0,,
990,note_on,30,0,4,,,,,,,,,2,71,0,,
990,note_on,0,0,8,,,,,,,,,6,62,0,,
990,note_on,30,0,8,,,,,,,,,6,56,0,,
990,note_on,30,0,3,,,,,,,,,1,74,0,,
990,note_on,0,0,2,,,,,,,,,0,70,75,,
990,note_on,30,0,5,,,,,,,,,3,59,0,,
990,note_on,270,0,2,,,,,,,,,0,66,0,,
990,note_on,0,0,8,,,,,,,,,6,59,0,,
1020,note_on,30,0,4,,,,,,,,,2,73,51,,
1020,note_on,30,0,6,,,,,,,,,4,58,51,,
1020,note_on,30,0,8,,,,,,,,,6,61,51,,
1020,note_on,30,0,3,,,,,,,,,1,73,51,,
1020,note_on,30,0,2,,,,,,,,,0,70,0,,
1020,note_on,0,0,8,,,,,,,,,6,58,51,,
1020,note_on,0,0,2,,,,,,,,,0,73,75,,
1020,note_on,30,0,5,,,,,,,,,3,66,51,,
1050,note_on,30,0,5,,,,,,,,,3,66,0,,
1050,note_on,30,0,6,,,,,,,,,4,58,0,,
1050,note_on,30,0,8,,,,,,,,,6,58,0,,
1050,note_on,30,0,4,,,,,,,,,2,73,0,,
1050,note_on,0,0,2,,,,,,,,,0,76,75,,
1050,note_on,30,0,3,,,,,,,,,1,73,0,,
1050,note_on,0,0,8,,,,,,,,,6,61,0,,
1050,note_on,30,0,2,,,,,,,,,0,73,0,,
1080,note_on,30,0,6,,,,,,,,,4,59,51,,
1080,note_on,30,0,5,,,,,,,,,3,66,51,,
1080,note_on,0,0,2,,,,,,,,,0,74,75,,
1080,note_on,30,0,2,,,,,,,,,0,76,0,,
1080,note_on,30,0,8,,,,,,,,,6,62,51,,
1080,note_on,30,0,4,,,,,,,,,2,71,51,,
1080,note_on,0,0,8,,,,,,,,,6,59,51,,
1080,note_on,30,0,3,,,,,,,,,1,74,51,,
1110,note_on,30,0,8,,,,,,,,,6,62,0,,
1140,note_on,60,0,6,,,,,,,,,4,59,0,,
1140,note_on,60,0,2,,,,,,,,,0,74,0,,
1140,note_on,0,0,2,,,,,,,,,0,73,75,,
1140,note_on,0,0,4,,,,,,,,,2,67,51,,
1140,note_on,60,0,4,,,,,,,,,2,71,0,,
1140,note_on,0,0,6,,,,,,,,,4,52,51,,
1140,note_on,0,0,5,,,,,,,,,3,64,51,,
1140,note_on,0,0,8,,,,,,,,,6,52,51,,
1140,note_on,0,0,8,,,,,,,,,6,67,51,,
1140,note_on,0,0,8,,,,,,,,,6,73,51,,
1140,note_on,0,0,3,,,,,,,,,1,73,51,,
1140,note_on,0,0,8,,,,,,,,,6,64,51,,
1140,note_on,60,0,3,,,,,,,,,1,74,0,,
1140,note_on,30,0,8,,,,,,,,,6,59,0,,
1140,note_on,60,0,5,,,,,,,,,3,66,0,,
1170,note_on,30,0,4,,,,,,,,,2,67,0,,
1170,note_on,0,0,8,,,,,,,,,6,67,0,,
1170,note_on,30,0,3,,,,,,,,,1,73,0,,
1170,note_on,30,0,2,,,,,,,,,0,73,0,,
1170,note_on,0,0,8,,,,,,,,,6,64,0,,
1170,note_on,30,0,8,,,,,,,,,6,52,0,,
1170,note_on,30,0,5,,,,,,,,,3,64,0,,
1170,note_on,30,0,6,,,,,,,,,4,52,0,,
1170,note_on,0,0,8,,,,,,,,,6,73,0,,
1200,note_on,30,0,4,,,,,,,,,2,66,51,,
1200,note_on,30,0,3,,,,,,,,,1,71,51,,
1200,note_on,30,0,5,,,,,,,,,3,66,51,,
1200,note_on,30,0,8,,,,,,,,,6,66,51,,
1200,note_on,30,0,2,,,,,,,,,0,71,75,,
1200,note_on,0,0,8,,,,,,,,,6,71,51,,
1200,note_on,0,0,8,,,,,,,,,6,50,51,,
1200,note_on,30,0,6,,,,,,,,,4,50,51,,
1260,note_on,60,0,8,,,,,,,,,6,50,0,,
1260,note_on,0,0,6,,,,,,,,,4,49,51,,
1260,note_on,0,0,8,,,,,,,,,6,49,51,,
1260,note_on,0,0,8,,,,,,,,,6,67,51,,
1260,note_on,0,0,8,,,,,,,,,6,66,0,,
1260,note_on,0,0,8,,,,,,,,,6,64,51,,
1260,note_on,60,0,6,,,,,,,,,4,50,0,,
1260,note_on,0,0,4,,,,,,,,,2,64,51,,
1260,note_on,60,0,4,,,,,,,,,2,66,0,,
1260,note_on,60,0,5,,,,,,,,,3,66,0,,
1260,note_on,0,0,5,,,,,,,,,3,67,51,,
1290,note_on,30,0,8,,,,,,,,,6,67,0,,
1290,note_on,0,0,8,,,,,,,,,6,71,0,,
1290,note_on,0,0,8,,,,,,,,,6,64,0,,
1320,note_on,120,0,3,,,,,,,,,1,71,0,,
1320,note_on,0,0,2,,,,,,,,,0,69,75,,
1320,note_on,60,0,5,,,,,,,,,3,67,0,,
1320,note_on,0,0,5,,,,,,,,,3,64,51,,
1320,note_on,120,0,2,,,,,,,,,0,71,0,,
1320,note_on,30,0,8,,,,,,,,,6,64,51,,
1320,note_on,0,0,8,,,,,,,,,6,69,51,,
1320,note_on,0,0,3,,,,,,,,,1,69,51,,
1350,note_on,0,0,8,,,,,,,,,6,64,0,,
1350,note_on,30,0,8,,,,,,,,,6,69,0,,
1380,note_on,120,0,4,,,,,,,,,2,64,0,,
1380,note_on,0,0,4,,,,,,,,,2,64,51,,
1380,note_on,0,0,2,,,,,,,,,0,67,75,,
1380,note_on,60,0,2,,,,,,,,,0,69,0,,
1380,note_on,60,0,5,,,,,,,,,3,64,0,,
1380,note_on,0,0,5,,,,,,,,,3,61,51,,
1380,note_on,30,0,8,,,,,,,,,6,49,0,,
1380,note_on,0,0,8,,,,,,,,,6,61,51,,
1380,note_on,0,0,8,,,,,,,,,6,64,51,,
1380,note_on,0,0,8,,,,,,,,,6,67,51,,
1380,note_on,0,0,8,,,,,,,,,6,45,51,,
1380,note_on,60,0,3,,,,,,,,,1,69,0,,
1380,note_on,0,0,6,,,,,,,,,4,45,51,,
1380,note_on,120,0,6,,,,,,,,,4,49,0,,
1380,note_on,0,0,3,,,,,,,,,1,67,51,,
1410,note_on,0,0,8,,,,,,,,,6,67,0,,
1410,note_on,0,0,8,,,,,,,,,6,64,0,,
1410,note_on,0,0,8,,,,,,,,,6,61,0,,
1410,note_on,30,0,8,,,,,,,,,6,45,0,,
1410,note_on,30,0,2,,,,,,,,,0,67,0,,
1410,note_on,30,0,6,,,,,,,,,4,45,0,,
1410,note_on,30,0,4,,,,,,,,,2,64,0,,
1410,note_on,30,0,3,,,,,,,,,1,67,0,,
1410,note_on,30,0,5,,,,,,,,,3,61,0,,
1440,note_on,30,0,3,,,,,,,,,1,66,49,,
1440,note_on,30,0,6,,,,,,,,,4,50,75,,
1440,note_on,30,0,4,,,,,,,,,2,62,49,,
1440,note_on,30,0,8,,,,,,,,,6,62,75,,
1440,note_on,0,0,8,,,,,,,,,6,66,75,,
1440,note_on,0,0,8,,,,,,,,,6,50,75,,
1440,note_on,30,0,5,,,,,,,,,3,57,49,,
1440,note_on,30,0,2,,,,,,,,,0,66,75,,
1455,note_on,0,0,2,,,,,,,,,0,67,75,,
1455,note_on,15,0,2,,,,,,,,,0,66,0,,
1470,note_on,30,0,3,,,,,,,,,1,66,0,,
1470,note_on,30,0,6,,,,,,,,,4,50,0,,
1470,note_on,0,0,2,,,,,,,,,0,66,75,,
1470,note_on,15,0,2,,,,,,,,,0,67,0,,
1470,note_on,30,0,5,,,,,,,,,3,57,0,,
1470,note_on,30,0,4,,,,,,,,,2,62,0,,
1470,note_on,30,0,8,,,,,,,,,6,50,0,,
1470,note_on,0,0,8,,,,,,,,,6,66,0,,
1470,note_on,0,0,8,,,,,,,,,6,62,0,,
1485,note_on,15,0,2,,,,,,,,,0,66,0,,
1500,note_on,30,0,5,,,,,,,,,3,57,49,,
1500,note_on,30,0,4,,,,,,,,,2,61,49,,
1500,note_on,30,0,3,,,,,,,,,1,64,49,,
1500,note_on,30,0,6,,,,,,,,,4,45,75,,
1500,note_on,30,0,8,,,,,,,,,6,61,75,,
1500,note_on,15,0,2,,,,,,,,,0,64,75,,
1500,note_on,0,0,8,,,,,,,,,6,64,75,,
1500,note_on,0,0,8,,,,,,,,,6,45,75,,
1530,note_on,30,0,3,,,,,,,,,1,64,0,,
1530,note_on,30,0,4,,,,,,,,,2,61,0,,
1530,note_on,30,0,5,,,,,,,,,3,57,0,,
1530,note_on,30,0,2,,,,,,,,,0,64,0,,
1530,note_on,30,0,8,,,,,,,,,6,45,0,,
1530,note_on,30,0,6,,,,,,,,,4,45,0,,
1530,note_on,0,0,8,,,,,,,,,6,61,0,,
1530,note_on,0,0,8,,,,,,,,,6,64,0,,
1620,note_on,90,0,3,,,,,,,,,1,62,25,,
1620,note_on,90,0,5,,,,,,,,,3,56,25,,
1620,note_on,90,0,4,,,,,,,,,2,59,25,,
1680,note_on,0,0,4,,,,,,,,,2,57,25,,
1680,note_on,60,0,3,,,,,,,,,1,62,0,,
1680,note_on,0,0,3,,,,,,,,,1,61,25,,
1680,note_on,0,0,5,,,,,,,,,3,57,25,,
1680,note_on,60,0,5,,,,,,,,,3,56,0,,
1680,note_on,60,0,4,,,,,,,,,2,59,0,,
1710,note_on,180,0,2,,,,,,,,,0,69,75,,
1710,note_on,30,0,4,,,,,,,,,2,57,0,,
1710,note_on,30,0,3,,,,,,,,,1,61,0,,
1710,note_on,30,0,5,,,,,,,,,3,57,0,,
1740,note_on,0,0,2,,,,,,,,,0,67,88,,
1740,note_on,30,0,2,,,,,,,,,0,69,0,,
1770,note_on,0,0,2,,,,,,,,,0,69,88,,
1770,note_on,30,0,2,,,,,,,,,0,67,0,,
1800,note_on,30,0,2,,,,,,,,,0,69,0,,
1800,note_on,0,0,2,,,,,,,,,0,78,88,,
1920,note_on,210,0,3,,,,,,,,,1,74,88,,
1920,note_on,0,0,8,,,,,,,,,6,50,88,,
1920,note_on,0,0,8,,,,,,,,,6,74,88,,
1920,note_on,210,0,5,,,,,,,,,3,62,88,,
1920,note_on,390,0,6,,,,,,,,,4,50,88,,
1920,note_on,210,0,4,,,,,,,,,2,69,88,,
1920,note_on,390,0,8,,,,,,,,,6,66,88,,
1920,note_on,0,0,8,,,,,,,,,6,69,88,,
1950,note_on,30,0,3,,,,,,,,,1,74,0,,
1950,note_on,30,0,8,,,,,,,,,6,50,0,,
1950,note_on,0,0,8,,,,,,,,,6,66,0,,
1950,note_on,0,0,8,,,,,,,,,6,69,0,,
1950,note_on,0,0,8,,,,,,,,,6,74,0,,
1950,note_on,30,0,4,,,,,,,,,2,69,0,,
1950,note_on,30,0,6,,,,,,,,,4,50,0,,
1950,note_on,30,0,5,,,,,,,,,3,62,0,,
1980,note_on,30,0,6,,,,,,,,,4,55,88,,
1980,note_on,30,0,4,,,,,,,,,2,67,88,,
1980,note_on,30,0,8,,,,,,,,,6,67,88,,
1980,note_on,0,0,8,,,,,,,,,6,71,88,,
1980,note_on,0,0,8,,,,,,,,,6,55,88,,
1980,note_on,30,0,5,,,,,,,,,3,62,88,,
1980,note_on,30,0,3,,,,,,,,,1,71,88,,
2010,note_on,30,0,4,,,,,,,,,2,67,0,,
2010,note_on,30,0,5,,,,,,,,,3,62,0,,
2010,note_on,30,0,8,,,,,,,,,6,55,0,,
2010,note_on,0,0,8,,,,,,,,,6,71,0,,
2010,note_on,30,0,6,,,,,,,,,4,55,0,,
2010,note_on,0,0,8,,,,,,,,,6,67,0,,
2010,note_on,30,0,3,,,,,,,,,1,71,0,,
2040,note_on,30,0,3,,,,,,,,,1,67,88,,
2040,note_on,30,0,6,,,,,,,,,4,43,88,,
2040,note_on,0,0,8,,,,,,,,,6,43,88,,
2040,note_on,30,0,8,,,,,,,,,6,67,88,,
2040,note_on,30,0,4,,,,,,,,,2,62,88,,
2040,note_on,30,0,5,,,,,,,,,3,59,88,,
2070,note_on,0,0,2,,,,,,,,,0,71,88,,
2070,note_on,270,0,2,,,,,,,,,0,78,0,,
2070,note_on,0,0,8,,,,,,,,,6,67,0,,
2070,note_on,30,0,8,,,,,,,,,6,43,0,,
2070,note_on,30,0,4,,,,,,,,,2,62,0,,
2070,note_on,30,0,6,,,,,,,,,4,43,0,,
2070,note_on,30,0,5,,,,,,,,,3,59,0,,
2070,note_on,30,0,3,,,,,,,,,1,67,0,,
2100,note_on,30,0,2,,,,,,,,,0,71,0,,
2100,note_on,0,0,2,,,,,,,,,0,69,88,,
2130,note_on,30,0,2,,,,,,,,,0,69,0,,
2130,note_on,0,0,2,,,,,,,,,0,71,88,,
2160,note_on,30,0,2,,,,,,,,,0,71,0,,
2160,note_on,0,0,2,,,,,,,,,0,79,88,,
2280,note_on,0,0,8,,,,,,,,,6,71,88,,
2280,note_on,210,0,6,,,,,,,,,4,52,88,,
2280,note_on,210,0,4,,,,,,,,,2,71,88,,
2280,note_on,210,0,3,,,,,,,,,1,76,88,,
2280,note_on,0,0,8,,,,,,,,,6,52,88,,
2280,note_on,0,0,8,,,,,,,,,6,76,88,,
2280,note_on,210,0,5,,,,,,,,,3,64,88,,
2280,note_on,210,0,8,,,,,,,,,6,67,88,,
2310,note_on,0,0,8,,,,,,,,,6,67,0,,
2310,note_on,30,0,4,,,,,,,,,2,71,0,,
2310,note_on,30,0,8,,,,,,,,,6,52,0,,
2310,note_on,30,0,5,,,,,,,,,3,64,0,,
2310,note_on,0,0,8,,,,,,,,,6,76,0,,
2310,note_on,30,0,3,,,,,,,,,1,76,0,,
2310,note_on,30,0,6,,,,,,,,,4,52,0,,
2310,note_on,0,0,8,,,,,,,,,6,71,0,,
2340,note_on,0,0,8,,,,,,,,,6,73,88,,
2340,note_on,30,0,3,,,,,,,,,1,73,88,,
2340,note_on,0,0,8,,,,,,,,,6,57,88,,
2340,note_on,30,0,4,,,,,,,,,2,69,88,,
2340,note_on,30,0,6,,,,,,,,,4,57,88,,
2340,note_on,30,0,5,,,,,,,,,3,64,88,,
2340,note_on,30,0,8,,,,,,,,,6,69,88,,
2370,note_on,30,0,6,,,,,,,,,4,57,0,,
2370,note_on,30,0,4,,,,,,,,,2,69,0,,
2370,note_on,30,0,8,,,,,,,,,6,57,0,,
2370,note_on,0,0,8,,,,,,,,,6,73,0,,
2370,note_on,0,0,8,,,,,,,,,6,69,0,,
2370,note_on,30,0,5,,,,,,,,,3,64,0,,
2370,note_on,30,0,3,,,,,,,,,1,73,0,,
2400,note_on,30,0,4,,,,,,,,,2,64,88,,
2400,note_on,30,0,6,,,,,,,,,4,45,88,,
2400,note_on,30,0,3,,,,,,,,,1,69,88,,
2400,note_on,0,0,8,,,,,,,,,6,45,88,,
2400,note_on,30,0,8,,,,,,,,,6,69,88,,
2400,note_on,30,0,5,,,,,,,,,3,61,88,,
2430,note_on,0,0,2,,,,,,,,,0,73,88,,
2430,note_on,30,0,3,,,,,,,,,1,69,0,,
2430,note_on,270,0,2,,,,,,,,,0,79,0,,
2430,note_on,0,0,8,,,,,,,,,6,69,0,,
2430,note_on,30,0,8,,,,,,,,,6,45,0,,
2430,note_on,30,0,6,,,,,,,,,4,45,0,,
2430,note_on,30,0,4,,,,,,,,,2,64,0,,
2430,note_on,30,0,5,,,,,,,,,3,61,0,,
2460,note_on,0,0,2,,,,,,,,,0,71,88,,
2460,note_on,30,0,2,,,,,,,,,0,73,0,,
2490,note_on,30,0,2,,,,,,,,,0,71,0,,
2490,note_on,0,0,2,,,,,,,,,0,73,88,,
2520,note_on,0,0,2,,,,,,,,,0,81,88,,
2520,note_on,30,0,2,,,,,,,,,0,73,0,,
2580,note_on,150,0,6,,,,,,,,,4,59,88,,
2580,note_on,0,0,2,,,,,,,,,0,78,88,,
2580,note_on,150,0,8,,,,,,,,,6,71,88,,
2580,note_on,0,0,8,,,,,,,,,6,59,88,,
2580,note_on,60,0,2,,,,,,,,,0,81,0,,
2610,note_on,30,0,2,,,,,,,,,0,78,0,,
2610,note_on,30,0,8,,,,,,,,,6,71,0,,
2640,note_on,0,0,6,,,,,,,,,4,57,88,,
2640,note_on,60,0,6,,,,,,,,,4,59,0,,
2640,note_on,0,0,8,,,,,,,,,6,71,88,,
2640,note_on,30,0,2,,,,,,,,,0,75,88,,
2640,note_on,210,0,4,,,,,,,,,2,71,88,,
2640,note_on,0,0,8,,,,,,,,,6,57,88,,
2640,note_on,30,0,8,,,,,,,,,6,59,0,,
2640,note_on,0,0,8,,,,,,,,,6,69,88,,
2640,note_on,210,0,5,,,,,,,,,3,66,88,,
2640,note_on,210,0,3,,,,,,,,,1,78,88,,
2640,note_on,0,0,8,,,,,,,,,6,75,88,,
2670,note_on,30,0,6,,,,,,,,,4,57,0,,
2670,note_on,30,0,8,,,,,,,,,6,57,0,,
2700,note_on,30,0,8,,,,,,,,,6,55,88,,
2700,note_on,30,0,6,,,,,,,,,4,55,88,,
2700,note_on,0,0,3,,,,,,,,,1,71,88,,
2700,note_on,60,0,4,,,,,,,,,2,71,0,,
2700,note_on,0,0,4,,,,,,,,,2,71,88,,
2700,note_on,60,0,3,,,,,,,,,1,78,0,,
2730,note_on,30,0,8,,,,,,,,,6,69,0,,
2730,note_on,0,0,8,,,,,,,,,6,75,0,,
2730,note_on,0,0,8,,,,,,,,,6,71,0,,
2760,note_on,120,0,5,,,,,,,,,3,66,0,,
2760,note_on,0,0,5,,,,,,,,,3,64,88,,
2760,note_on,0,0,2,,,,,,,,,0,76,88,,
2760,note_on,120,0,2,,,,,,,,,0,75,0,,
2760,note_on,30,0,8,,,,,,,,,6,67,88,,
2760,note_on,0,0,8,,,,,,,,,6,71,88,,
2760,note_on,0,0,8,,,,,,,,,6,76,88,,
2760,note_on,60,0,3,,,,,,,,,1,71,0,,
2760,note_on,0,0,3,,,,,,,,,1,76,88,,
2790,note_on,30,0,8,,,,,,,,,6,76,0,,
2790,note_on,0,0,8,,,,,,,,,6,71,0,,
2790,note_on,0,0,8,,,,,,,,,6,67,0,,
2820,note_on,60,0,2,,,,,,,,,0,76,0,,
2820,note_on,30,0,8,,,,,,,,,6,55,0,,
2820,note_on,0,0,8,,,,,,,,,6,69,88,,
2820,note_on,0,0,8,,,,,,,,,6,75,88,,
2820,note_on,0,0,8,,,,,,,,,6,78,88,,
2820,note_on,0,0,8,,,,,,,,,6,54,88,,
2820,note_on,0,0,2,,,,,,,,,0,78,88,,
2820,note_on,60,0,5,,,,,,,,,3,64,0,,
2820,note_on,0,0,5,,,,,,,,,3,69,88,,
2820,note_on,0,0,4,,,,,,,,,2,75,88,,
2820,note_on,120,0,4,,,,,,,,,2,71,0,,
2820,note_on,120,0,6,,,,,,,,,4,55,0,,
2820,note_on,0,0,6,,,,,,,,,4,54,88,,
2820,note_on,60,0,3,,,,,,,,,1,76,0,,
2820,note_on,0,0,3,,,,,,,,,1,78,88,,
2850,note_on,0,0,8,,,,,,,,,6,75,0,,
2850,note_on,0,0,8,,,,,,,,,6,69,0,,
2850,note_on,30,0,2,,,,,,,,,0,78,0,,
2850,note_on,30,0,8,,,,,,,,,6,78,0,,
2880,note_on,0,0,8,,,,,,,,,6,76,88,,
2880,note_on,0,0,8,,,,,,,,,6,71,88,,
2880,note_on,30,0,8,,,,,,,,,6,54,0,,
2880,note_on,60,0,6,,,,,,,,,4,54,0,,
2880,note_on,0,0,6,,,,,,,,,4,52,88,,
2880,note_on,0,0,8,,,,,,,,,6,79,88,,
2880,note_on,60,0,4,,,,,,,,,2,75,0,,
2880,note_on,0,0,4,,,,,,,,,2,76,88,,
2880,note_on,0,0,5,,,,,,,,,3,71,88,,
2880,note_on,60,0,5,,,,,,,,,3,69,0,,
2880,note_on,60,0,3,,,,,,,,,1,78,0,,
2880,note_on,0,0,8,,,,,,,,,6,52,88,,
2880,note_on,0,0,3,,,,,,,,,1,79,88,,
2880,note_on,30,0,2,,,,,,,,,0,79,88,,
2910,note_on,0,0,8,,,,,,,,,6,71,0,,
2910,note_on,30,0,2,,,,,,,,,0,79,0,,
2910,note_on,0,0,2,,,,,,,,,0,78,88,,
2910,note_on,30,0,4,,,,,,,,,2,76,0,,
2910,note_on,30,0,5,,,,,,,,,3,71,0,,
2910,note_on,30,0,3,,,,,,,,,1,79,0,,
2910,note_on,0,0,8,,,,,,,,,6,79,0,,
2910,note_on,0,0,8,,,,,,,,,6,76,0,,
2910,note_on,30,0,8,,,,,,,,,6,52,0,,
2910,note_on,30,0,6,,,,,,,,,4,52,0,,
2940,note_on,0,0,8,,,,,,,,,6,57,88,,
2940,note_on,0,0,8,,,,,,,,,6,76,88,,
2940,note_on,30,0,8,,,,,,,,,6,69,88,,
2940,note_on,0,0,8,,,,,,,,,6,73,88,,
