tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
780,note_on,,,,,12,0,1,,,0,72,100
792,note_off,,,,,12,0,1,,,0,72,64
795,note_on,,,,,3,0,1,,,0,70,100
807,note_off,,,,,12,0,1,,,0,70,64
810,note_on,,,,,3,0,1,,,0,72,100
828,note_off,,,,,168,0,2,,,1,55,64
840,note_on,,,,,12,0,2,,,1,58,100
888,note_off,,,,,48,0,2,,,1,58,64
900,note_on,,,,,12,0,2,,,1,57,100
924,note_off,,,,,114,0,1,,,0,69,64
936,note_off,,,,,12,0,1,,,0,72,64
948,note_off,,,,,48,0,2,,,1,57,64
960,note_on,,,,,12,0,2,,,1,55,100
960,note_on,,,,,24,0,1,,,0,72,100
960,note_on,,,,,0,0,1,,,0,72,100
1008,note_off,,,,,48,0,1,,,0,72,64
1008,note_off,,,,,48,0,2,,,1,55,64
1020,note_on,,,,,12,0,1,,,0,81,100
1020,note_on,,,,,12,0,2,,,1,54,100
1068,note_off,,,,,48,0,2,,,1,54,64
1080,note_on,,,,,12,0,2,,,1,55,100
1116,note_off,,,,,96,0,1,,,0,72,64
1128,note_off,,,,,48,0,2,,,1,55,64
1140,note_on,,,,,12,0,2,,,1,57,100
1164,note_off,,,,,48,0,1,,,0,81,64
1200,note_on,,,,,36,0,1,,,0,75,100
1248,note_off,,,,,48,0,1,,,0,75,64
1260,note_on,,,,,12,0,1,,,0,74,100
1308,note_off,,,,,48,0,1,,,0,74,64
1308,note_off,,,,,168,0,2,,,1,57,64
1320,note_on,,,,,12,0,2,,,1,57,100
1320,note_on,,,,,12,0,1,,,0,72,100
1368,note_off,,,,,48,0,1,,,0,72,64
1368,note_off,,,,,48,0,2,,,1,57,64
1380,note_on,,,,,12,0,2,,,1,55,100
1380,note_on,,,,,12,0,1,,,0,70,100
1428,note_off,,,,,48,0,2,,,1,55,64
1428,note_off,,,,,48,0,1,,,0,70,64
1440,note_on,,,,,12,0,2,,,1,54,100
1440,note_on,,,,,12,0,1,,,0,69,100
1488,note_off,,,,,48,0,1,,,0,69,64
1488,note_off,,,,,48,0,2,,,1,54,64
1500,note_on,,,,,12,0,1,,,0,72,100
1500,note_on,,,,,12,0,2,,,1,55,100
1512,note_off,,,,,12,0,1,,,0,72,64
1515,note_on,,,,,3,0,1,,,0,70,100
1527,note_off,,,,,12,0,1,,,0,70,64
1530,note_on,,,,,3,0,1,,,0,72,100
1542,note_off,,,,,12,0,1,,,0,72,64
1545,note_on,,,,,3,0,1,,,0,70,100
1548,note_off,,,,,48,0,2,,,1,55,64
1560,note_on,,,,,12,0,2,,,1,57,100
1608,note_off,,,,,48,0,2,,,1,57,64
1608,note_off,,,,,63,0,1,,,0,70,64
1620,note_on,,,,,12,0,2,,,1,58,100
1620,note_on,,,,,12,0,1,,,0,69,100
1668,note_off,,,,,48,0,1,,,0,69,64
1680,note_on,,,,,0,0,1,,,0,67,100
1680,note_on,,,,,12,0,1,,,0,67,100
1728,note_off,,,,,48,0,1,,,0,67,64
1755,note_on,,,,,27,0,1,,,0,70,100
1770,note_on,,,,,15,0,1,,,0,74,100
1785,note_on,,,,,15,0,1,,,0,79,100
1788,note_off,,,,,168,0,2,,,1,58,64
1800,note_on,,,,,12,0,2,,,1,57,100
1848,note_off,,,,,48,0,2,,,1,57,64
1860,note_on,,,,,12,0,2,,,1,55,100
1896,note_off,,,,,111,0,1,,,0,74,64
1896,note_off,,,,,0,0,1,,,0,70,64
1908,note_off,,,,,48,0,2,,,1,55,64
1913,note_off,,,,,17,0,1,,,0,79,64
1920,note_on,,,,,12,0,2,,,1,53,100
1920,note_on,,,,,7,0,1,,,0,79,100
1968,note_off,,,,,48,0,2,,,1,53,64
1968,note_off,,,,,48,0,1,,,0,79,64
1980,note_on,,,,,12,0,2,,,1,52,100
1980,note_on,,,,,12,0,1,,,0,74,100
1992,note_off,,,,,12,0,1,,,0,74,64
1995,note_on,,,,,3,0,1,,,0,73,100
2007,note_off,,,,,12,0,1,,,0,73,64
2010,note_on,,,,,3,0,1,,,0,74,100
2022,note_off,,,,,12,0,1,,,0,74,64
2025,note_on,,,,,3,0,1,,,0,73,100
2028,note_off,,,,,48,0,2,,,1,52,64
2040,note_on,,,,,12,0,2,,,1,53,100
2088,note_off,,,,,48,0,2,,,1,53,64
2100,note_on,,,,,12,0,2,,,1,55,100
2148,note_off,,,,,48,0,2,,,1,55,64
2160,note_on,,,,,12,0,2,,,1,58,100
2160,note_on,,,,,135,0,1,,,0,74,100
2172,note_off,,,,,12,0,1,,,0,67,64
2184,note_off,,,,,0,0,1,,,0,73,64
2184,note_off,,,,,12,0,1,,,0,74,64
2190,note_on,,,,,6,0,1,,,0,76,100
2208,note_off,,,,,48,0,2,,,1,58,64
2214,note_off,,,,,24,0,1,,,0,76,64
2220,note_on,,,,,12,0,2,,,1,62,100
2220,note_on,,,,,6,0,1,,,0,67,100
2232,note_off,,,,,12,0,2,,,1,62,64
2235,note_on,,,,,3,0,2,,,1,61,100
2247,note_off,,,,,12,0,2,,,1,61,64
2250,note_on,,,,,3,0,2,,,1,62,100
2262,note_off,,,,,12,0,2,,,1,62,64
2265,note_on,,,,,3,0,2,,,1,61,100
2268,note_off,,,,,48,0,1,,,0,67,64
2280,note_on,,,,,12,0,1,,,0,70,100
2328,note_off,,,,,48,0,1,,,0,70,64
2340,note_on,,,,,12,0,1,,,0,69,100
2364,note_off,,,,,99,0,2,,,1,50,64
2376,note_off,,,,,12,0,2,,,1,61,64
2388,note_off,,,,,48,0,1,,,0,69,64
2400,note_on,,,,,12,0,1,,,0,67,100
2400,note_on,,,,,24,0,2,,,1,61,100
2448,note_off,,,,,48,0,1,,,0,67,64
2448,note_off,,,,,48,0,2,,,1,61,64
2460,note_on,,,,,12,0,2,,,1,62,100
2460,note_on,,,,,12,0,1,,,0,65,100
2508,note_off,,,,,48,0,1,,,0,65,64
2520,note_on,,,,,12,0,1,,,0,69,100
2544,note_off,,,,,24,0,1,,,0,69,64
2550,note_on,,,,,6,0,1,,,0,67,100
2574,note_off,,,,,24,0,1,,,0,67,64
2580,note_on,,,,,6,0,1,,,0,65,100
2604,note_off,,,,,24,0,1,,,0,65,64
2604,note_off,,,,,144,0,2,,,1,62,64
2610,note_on,,,,,6,0,1,,,0,67,100
2634,note_off,,,,,24,0,1,,,0,67,64
2640,note_on,,,,,6,0,1,,,0,69,100
2640,note_on,,,,,36,0,2,,,1,60,100
2688,note_off,,,,,48,0,2,,,1,60,64
2688,note_off,,,,,48,0,1,,,0,69,64
2700,note_on,,,,,12,0,2,,,1,58,100
2700,note_on,,,,,12,0,1,,,0,62,100
2748,note_off,,,,,48,0,2,,,1,58,64
2760,note_on,,,,,12,0,2,,,1,57,100
2808,note_off,,,,,48,0,2,,,1,57,64
2820,note_on,,,,,12,0,2,,,1,55,100
2844,note_off,,,,,144,0,1,,,0,62,64
2868,note_off,,,,,48,0,2,,,1,55,64
2880,note_on,,,,,12,0,2,,,1,53,100
2880,note_on,,,,,36,0,1,,,0,70,100
2928,note_off,,,,,48,0,1,,,0,70,64
2928,note_off,,,,,48,0,2,,,1,53,64
2940,note_on,,,,,12,0,2,,,1,52,100
2940,note_on,,,,,12,0,1,,,0,60,100
2940,note_on,,,,,0,0,1,,,0,60,100
2988,note_off,,,,,48,0,2,,,1,52,64
2988,note_off,,,,,48,0,1,,,0,60,64
3000,note_on,,,,,12,0,2,,,1,55,100
3000,note_on,,,,,12,0,1,,,0,64,100
3024,note_off,,,,,24,0,2,,,1,55,64
3030,note_on,,,,,6,0,2,,,1,53,100
3048,note_off,,,,,48,0,1,,,0,64,64
3054,note_off,,,,,24,0,2,,,1,53,64
3060,note_on,,,,,12,0,1,,,0,67,100
3060,note_on,,,,,6,0,2,,,1,52,100
3084,note_off,,,,,24,0,2,,,1,52,64
3090,note_on,,,,,6,0,2,,,1,53,100
3108,note_off,,,,,48,0,1,,,0,67,64
3114,note_off,,,,,24,0,2,,,1,53,64
3120,note_on,,,,,6,0,2,,,1,55,100
3120,note_on,,,,,12,0,1,,,0,70,100
3132,note_off,,,,,12,0,1,,,0,60,64
3168,note_off,,,,,36,0,1,,,0,70,64
3168,note_off,,,,,48,0,2,,,1,55,64
3180,note_on,,,,,12,0,1,,,0,64,100
3180,note_on,,,,,0,0,1,,,0,64,100
3180,note_on,,,,,12,0,2,,,1,48,100
3228,note_off,,,,,48,0,1,,,0,64,64
3240,note_on,,,,,12,0,1,,,0,70,100
3276,note_off,,,,,96,0,2,,,1,48,64
3288,note_off,,,,,48,0,1,,,0,70,64
3300,note_on,,,,,12,0,1,,,0,69,100
3300,note_on,,,,,24,0,2,,,1,60,100
3348,note_off,,,,,48,0,1,,,0,69,64
3360,note_on,,,,,12,0,1,,,0,67,100
3372,note_off,,,,,12,0,1,,,0,64,64
3408,note_off,,,,,36,0,1,,,0,67,64
3420,note_on,,,,,120,0,2,,,1,53,100
3420,note_on,,,,,0,0,1,,,0,69,100
3420,note_on,,,,,12,0,1,,,0,65,100
3468,note_off,,,,,48,0,1,,,0,69,64
3480,note_on,,,,,12,0,1,,,0,72,100
3504,note_off,,,,,24,0,1,,,0,72,64
3510,note_on,,,,,6,0,1,,,0,70,100
3516,note_off,,,,,96,0,2,,,1,60,64
3534,note_off,,,,,24,0,1,,,0,70,64
3540,note_on,,,,,6,0,1,,,0,69,100
3564,note_off,,,,,48,0,2,,,1,53,64
3564,note_off,,,,,24,0,1,,,0,69,64
3570,note_on,,,,,6,0,1,,,0,70,100
3594,note_off,,,,,24,0,1,,,0,70,64
3600,note_on,,,,,36,0,2,,,1,52,100
3600,note_on,,,,,6,0,1,,,0,72,100
3612,note_off,,,,,12,0,1,,,0,65,64
3648,note_off,,,,,48,0,2,,,1,52,64
3648,note_off,,,,,36,0,1,,,0,72,64
3660,note_on,,,,,12,0,2,,,1,50,100
3660,note_on,,,,,12,0,1,,,0,65,100
3708,note_off,,,,,48,0,2,,,1,50,64
3720,note_on,,,,,12,0,2,,,1,48,100
3768,note_off,,,,,48,0,2,,,1,48,64
3780,note_on,,,,,12,0,2,,,1,46,100
3804,note_off,,,,,144,0,1,,,0,65,64
3828,note_off,,,,,48,0,2,,,1,46,64
3840,note_on,,,,,12,0,2,,,1,45,100
3840,note_on,,,,,36,0,1,,,0,77,100
3888,note_off,,,,,48,0,2,,,1,45,64
3888,note_off,,,,,48,0,1,,,0,77,64
3900,note_on,,,,,0,0,1,,,0,67,100
3900,note_on,,,,,12,0,2,,,1,46,100
3900,note_on,,,,,12,0,1,,,0,67,100
3948,note_off,,,,,48,0,2,,,1,46,64
3948,note_off,,,,,48,0,1,,,0,67,64
3960,note_on,,,,,12,0,2,,,1,50,100
3960,note_on,,,,,12,0,1,,,0,70,100
3984,note_off,,,,,24,0,2,,,1,50,64
3990,note_on,,,,,6,0,2,,,1,48,100
4008,note_off,,,,,48,0,1,,,0,70,64
4014,note_off,,,,,24,0,2,,,1,48,64
4020,note_on,,,,,6,0,2,,,1,46,100
4020,note_on,,,,,12,0,1,,,0,74,100
4044,note_off,,,,,24,0,2,,,1,46,64
4050,note_on,,,,,6,0,2,,,1,48,100
4068,note_off,,,,,48,0,1,,,0,74,64
4074,note_off,,,,,24,0,2,,,1,48,64
4080,note_on,,,,,12,0,1,,,0,77,100
4080,note_on,,,,,6,0,2,,,1,50,100
4092,note_off,,,,,12,0,1,,,0,67,64
4128,note_off,,,,,48,0,2,,,1,50,64
4128,note_off,,,,,36,0,1,,,0,77,64
4140,note_on,,,,,0,0,1,,,0,70,100
4140,note_on,,,,,12,0,1,,,0,70,100
4140,note_on,,,,,12,0,2,,,1,43,100
4188,note_off,,,,,48,0,1,,,0,70,64
4200,note_on,,,,,12,0,1,,,0,77,100
4236,note_off,,,,,96,0,2,,,1,43,64
4248,note_off,,,,,48,0,1,,,0,77,64
4260,note_on,,,,,24,0,2,,,1,55,100
4260,note_on,,,,,12,0,1,,,0,76,100
4308,note_off,,,,,48,0,1,,,0,76,64
4320,note_on,,,,,12,0,1,,,0,74,100
4332,note_off,,,,,12,0,1,,,0,70,64
4356,note_off,,,,,96,0,2,,,1,55,64
4368,note_off,,,,,36,0,1,,,0,74,64
4380,note_on,,,,,12,0,1,,,0,73,100
4380,note_on,,,,,24,0,2,,,1,57,100
4428,note_off,,,,,48,0,1,,,0,73,64
4440,note_on,,,,,12,0,1,,,0,71,100
4488,note_off,,,,,48,0,1,,,0,71,64
4500,note_on,,,,,12,0,1,,,0,69,100
4500,note_on,,,,,120,0,2,,,1,61,100
4548,note_off,,,,,48,0,1,,,0,69,64
4560,note_on,,,,,12,0,1,,,0,71,100
4596,note_off,,,,,96,0,2,,,1,61,64
4608,note_off,,,,,48,0,1,,,0,71,64
4620,note_on,,,,,12,0,1,,,0,72,100
4620,note_on,,,,,24,0,2,,,1,65,100
4635,note_off,,,,,15,0,1,,,0,72,64
4635,note_on,,,,,0,0,1,,,0,71,100
4650,note_off,,,,,15,0,1,,,0,71,64
4650,note_on,,,,,0,0,1,,,0,72,100
4668,note_off,,,,,48,0,2,,,1,57,64
4680,note_on,,,,,12,0,2,,,1,60,100
4728,note_off,,,,,48,0,2,,,1,60,64
4740,note_on,,,,,12,0,2,,,1,59,100
4788,note_off,,,,,48,0,2,,,1,59,64
4800,note_on,,,,,12,0,2,,,1,57,100
4800,note_on,,,,,150,0,1,,,0,72,100
4824,note_off,,,,,24,0,1,,,0,72,64
4848,note_off,,,,,24,0,1,,,0,72,64
4848,note_off,,,,,48,0,2,,,1,57,64
4860,note_on,,,,,12,0,1,,,0,71,100
4860,note_on,,,,,12,0,2,,,1,56,100
4908,note_off,,,,,48,0,1,,,0,71,64
4908,note_off,,,,,48,0,2,,,1,56,64
4920,note_on,,,,,12,0,1,,,0,72,100
4920,note_on,,,,,12,0,2,,,1,57,100
4956,note_off,,,,,36,0,2,,,1,65,64
4968,note_off,,,,,48,0,1,,,0,72,64
4968,note_off,,,,,12,0,2,,,1,57,64
4980,note_on,,,,,12,0,2,,,1,59,100
4980,note_on,,,,,12,0,1,,,0,74,100
5028,note_off,,,,,48,0,2,,,1,59,64
5040,note_on,,,,,12,0,2,,,1,52,100
5088,note_off,,,,,48,0,2,,,1,52,64
5100,note_on,,,,,120,0,1,,,0,70,100
5100,note_on,,,,,0,0,2,,,1,64,100
5100,note_on,,,,,12,0,2,,,1,55,100
5148,note_off,,,,,48,0,1,,,0,74,64
5160,note_on,,,,,12,0,1,,,0,77,100
5208,note_off,,,,,48,0,1,,,0,77,64
5220,note_on,,,,,12,0,1,,,0,76,100
5244,note_off,,,,,24,0,1,,,0,70,64
5244,note_off,,,,,144,0,2,,,1,64,64
5244,note_off,,,,,0,0,2,,,1,55,64
5268,note_off,,,,,24,0,1,,,0,76,64
5280,note_on,,,,,36,0,2,,,1,55,100
5280,note_on,,,,,12,0,1,,,0,74,100
5328,note_off,,,,,48,0,2,,,1,55,64
5328,note_off,,,,,48,0,1,,,0,74,64
5340,note_on,,,,,0,0,1,,,0,73,100
5340,note_on,,,,,12,0,2,,,1,64,100
5340,note_on,,,,,12,0,1,,,0,67,100
5340,note_on,,,,,0,0,1,,,0,69,100
5388,note_off,,,,,48,0,1,,,0,73,64
5400,note_on,,,,,12,0,1,,,0,74,100
5448,note_off,,,,,48,0,1,,,0,74,64
5460,note_on,,,,,12,0,1,,,0,76,100
5484,note_off,,,,,144,0,2,,,1,64,64
5484,note_off,,,,,24,0,1,,,0,69,64
5484,note_off,,,,,0,0,1,,,0,67,64
5520,note_on,,,,,36,0,2,,,1,58,100
5568,note_off,,,,,48,0,2,,,1,58,64
5580,note_on,,,,,12,0,2,,,1,57,100
5628,note_off,,,,,48,0,2,,,1,57,64
5628,note_off,,,,,144,0,1,,,0,76,64
5640,note_on,,,,,12,0,1,,,0,76,100
5640,note_on,,,,,12,0,2,,,1,55,100
5688,note_off,,,,,48,0,1,,,0,76,64
5688,note_off,,,,,48,0,2,,,1,55,64
5700,note_on,,,,,12,0,1,,,0,74,100
5700,note_on,,,,,12,0,2,,,1,53,100
5748,note_off,,,,,48,0,1,,,0,74,64
5748,note_off,,,,,48,0,2,,,1,53,64
5760,note_on,,,,,12,0,1,,,0,73,100
5760,note_on,,,,,12,0,2,,,1,52,100
5808,note_off,,,,,48,0,1,,,0,73,64
5808,note_off,,,,,48,0,2,,,1,52,64
5820,note_on,,,,,0,0,1,,,0,69,100
5820,note_on,,,,,12,0,2,,,1,53,100
5820,note_on,,,,,12,0,1,,,0,74,100
5868,note_off,,,,,48,0,1,,,0,74,64
5880,note_on,,,,,12,0,1,,,0,76,100
5916,note_off,,,,,96,0,2,,,1,53,64
5928,note_off,,,,,48,0,1,,,0,76,64
5940,note_on,,,,,12,0,1,,,0,77,100
5940,note_on,,,,,24,0,2,,,1,52,100
5988,note_off,,,,,48,0,2,,,1,52,64
6000,note_on,,,,,12,0,2,,,1,50,100
6048,note_off,,,,,48,0,2,,,1,50,64
6060,note_on,,,,,12,0,2,,,1,62,100
6108,note_off,,,,,168,0,1,,,0,77,64
6120,note_on,,,,,12,0,1,,,0,77,100
6156,note_off,,,,,36,0,1,,,0,69,64
6168,note_off,,,,,12,0,1,,,0,77,64
6180,note_on,,,,,12,0,1,,,0,76,100
6204,note_off,,,,,144,0,2,,,1,62,64
6228,note_off,,,,,48,0,1,,,0,76,64
6240,note_on,,,,,12,0,1,,,0,74,100
6240,note_on,,,,,36,0,2,,,1,62,100
6288,note_off,,,,,48,0,1,,,0,74,64
6288,note_off,,,,,48,0,2,,,1,62,64
6300,note_on,,,,,0,0,2,,,1,56,100
6300,note_on,,,,,12,0,2,,,1,59,100
6300,note_on,,,,,0,0,2,,,1,64,100
6300,note_on,,,,,12,0,1,,,0,83,100
6348,note_off,,,,,48,0,1,,,0,83,64
6360,note_on,,,,,12,0,1,,,0,76,100
6408,note_off,,,,,48,0,1,,,0,76,64
6420,note_on,,,,,12,0,1,,,0,77,100
6444,note_off,,,,,144,0,2,,,1,64,64
6444,note_off,,,,,0,0,2,,,1,56,64
6444,note_off,,,,,0,0,2,,,1,59,64
6468,note_off,,,,,48,0,1,,,0,77,64
6480,note_on,,,,,12,0,1,,,0,74,100
6480,note_on,,,,,36,0,2,,,1,57,100
6504,note_off,,,,,24,0,2,,,1,57,64
6510,note_on,,,,,6,0,2,,,1,59,100
6528,note_off,,,,,48,0,1,,,0,74,64
6534,note_off,,,,,24,0,2,,,1,59,64
6540,note_on,,,,,12,0,1,,,0,74,100
6540,note_on,,,,,0,0,1,,,0,69,100
6540,note_on,,,,,6,0,2,,,1,50,100
6552,note_off,,,,,12,0,1,,,0,74,64
6555,note_on,,,,,3,0,1,,,0,72,100
6567,note_off,,,,,12,0,1,,,0,72,64
6570,note_on,,,,,3,0,1,,,0,74,100
6582,note_off,,,,,12,0,1,,,0,74,64
6585,note_on,,,,,3,0,1,,,0,72,100
6588,note_off,,,,,48,0,2,,,1,50,64
6600,note_on,,,,,12,0,2,,,1,53,100
6648,note_off,,,,,48,0,2,,,1,53,64
6660,note_on,,,,,12,0,2,,,1,52,100
6684,note_off,,,,,99,0,1,,,0,69,64
6696,note_off,,,,,12,0,1,,,0,72,64
6708,note_off,,,,,48,0,2,,,1,52,64
6720,note_on,,,,,0,0,1,,,0,68,100
6720,note_on,,,,,24,0,1,,,0,71,100
6720,note_on,,,,,12,0,2,,,1,50,100
6768,note_off,,,,,0,0,1,,,0,71,64
6768,note_off,,,,,48,0,1,,,0,68,64
6768,note_off,,,,,48,0,2,,,1,50,64
6780,note_on,,,,,0,0,1,,,0,69,100
6780,note_on,,,,,12,0,1,,,0,76,100
6780,note_on,,,,,12,0,2,,,1,49,100
6840,note_on,,,,,60,0,2,,,1,50,100
6888,note_off,,,,,48,0,2,,,1,50,64
6900,note_on,,,,,12,0,2,,,1,52,100
6924,note_off,,,,,0,0,1,,,0,76,64
6924,note_off,,,,,144,0,1,,,0,69,64
6960,note_on,,,,,36,0,1,,,0,70,100
7008,note_off,,,,,48,0,1,,,0,70,64
7020,note_on,,,,,12,0,1,,,0,69,100
7068,note_off,,,,,168,0,2,,,1,52,64
7068,note_off,,,,,0,0,2,,,1,49,64
7068,note_off,,,,,48,0,1,,,0,69,64
7080,note_on,,,,,12,0,2,,,1,52,100
7080,note_on,,,,,12,0,1,,,0,67,100
7128,note_off,,,,,48,0,2,,,1,52,64
7128,note_off,,,,,48,0,1,,,0,67,64
7140,note_on,,,,,12,0,2,,,1,50,100
7140,note_on,,,,,12,0,1,,,0,65,100
7188,note_off,,,,,48,0,2,,,1,50,64
7188,note_off,,,,,48,0,1,,,0,65,64
7200,note_on,,,,,12,0,1,,,0,64,100
7200,note_on,,,,,12,0,2,,,1,49,100
7248,note_off,,,,,48,0,1,,,0,64,64
7248,note_off,,,,,48,0,2,,,1,49,64
7260,note_on,,,,,12,0,1,,,0,65,100
7260,note_on,,,,,12,0,2,,,1,50,100
7308,note_off,,,,,48,0,2,,,1,50,64
7320,note_on,,,,,12,0,2,,,1,52,100
7356,note_off,,,,,96,0,1,,,0,65,64
7368,note_off,,,,,48,0,2,,,1,52,64
7380,note_on,,,,,24,0,1,,,0,64,100
7380,note_on,,,,,12,0,2,,,1,53,100
7428,note_off,,,,,48,0,1,,,0,64,64
7440,note_on,,,,,12,0,1,,,0,62,100
7440,note_on,,,,,0,0,1,,,0,62,100
7488,note_off,,,,,48,0,1,,,0,62,64
7500,note_on,,,,,12,0,1,,,0,69,100
7500,note_on,,,,,0,0,1,,,0,74,100
7500,note_on,,,,,0,0,1,,,0,65,100
7548,note_off,,,,,168,0,2,,,1,53,64
7560,note_on,,,,,12,0,2,,,1,53,100
7608,note_off,,,,,48,0,2,,,1,53,64
7620,note_on,,,,,12,0,2,,,1,52,100
7644,note_off,,,,,144,0,1,,,0,74,64
7668,note_off,,,,,48,0,2,,,1,52,64
7680,note_on,,,,,12,0,2,,,1,50,100
7680,note_on,,,,,36,0,1,,,0,74,100
7692,note_off,,,,,0,0,1,,,0,69,64
7692,note_off,,,,,0,0,1,,,0,62,64
7692,note_off,,,,,12,0,1,,,0,65,64
7728,note_off,,,,,48,0,2,,,1,50,64
7728,note_off,,,,,36,0,1,,,0,74,64
7740,note_on,,,,,12,0,1,,,0,68,100
7740,note_on,,,,,12,0,2,,,1,59,100
7740,note_on,,,,,0,0,1,,,0,62,100
7788,note_off,,,,,48,0,2,,,1,59,64
7800,note_on,,,,,12,0,2,,,1,52,100
7848,note_off,,,,,48,0,2,,,1,52,64
7860,note_on,,,,,12,0,2,,,1,53,100
7884,note_off,,,,,144,0,1,,,0,68,64
7908,note_off,,,,,48,0,2,,,1,53,64
7920,note_on,,,,,12,0,2,,,1,50,100
7920,note_on,,,,,36,0,1,,,0,69,100
7932,note_off,,,,,12,0,1,,,0,62,64
7944,note_off,,,,,12,0,1,,,0,69,64
7950,note_on,,,,,6,0,1,,,0,71,100
7968,note_off,,,,,48,0,2,,,1,50,64
7974,note_off,,,,,24,0,1,,,0,71,64
7980,note_on,,,,,6,0,1,,,0,62,100
7980,note_on,,,,,12,0,2,,,1,57,100
7992,note_off,,,,,12,0,2,,,1,57,64
7995,note_on,,,,,3,0,2,,,1,56,100
8007,note_off,,,,,12,0,2,,,1,56,64
8010,note_on,,,,,3,0,2,,,1,57,100
8022,note_off,,,,,12,0,2,,,1,57,64
8025,note_on,,,,,3,0,2,,,1,56,100
8028,note_off,,,,,48,0,1,,,0,62,64
8040,note_on,,,,,12,0,1,,,0,65,100
8088,note_off,,,,,48,0,1,,,0,65,64
8100,note_on,,,,,12,0,1,,,0,64,100
8136,note_off,,,,,111,0,2,,,1,56,64
8148,note_off,,,,,48,0,1,,,0,64,64
8160,note_on,,,,,24,0,2,,,1,56,100
8160,note_on,,,,,12,0,1,,,0,62,100
8208,note_off,,,,,48,0,2,,,1,56,64
8208,note_off,,,,,48,0,1,,,0,62,64
8220,note_on,,,,,12,0,1,,,0,62,100
8220,note_on,,,,,12,0,2,,,1,57,100
8268,note_off,,,,,48,0,1,,,0,62,64
8280,note_on,,,,,12,0,1,,,0,59,100
8328,note_off,,,,,48,0,1,,,0,59,64
8340,note_on,,,,,12,0,1,,,0,60,100
8364,note_off,,,,,144,0,2,,,1,57,64
8388,note_off,,,,,48,0,1,,,0,60,64
8400,note_on,,,,,36,0,2,,,1,55,100
8400,note_on,,,,,12,0,1,,,0,64,100
8448,note_off,,,,,48,0,1,,,0,64,64
8448,note_off,,,,,48,0,2,,,1,55,64
8460,note_on,,,,,12,0,1,,,0,67,100
8460,note_on,,,,,0,0,1,,,0,64,100
8460,note_on,,,,,0,0,1,,,0,64,100
8460,note_on,,,,,0,0,1,,,0,61,100
