tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
3336,note_off,,,,,96,0,1,,,0,71,64
3360,note_on,,,,,24,0,2,,,1,52,110
3360,note_on,,,,,24,0,1,,,0,69,110
3456,note_off,,,,,96,0,1,,,0,69,64
3456,note_off,,,,,96,0,2,,,1,52,64
3480,note_on,,,,,24,0,1,,,0,71,110
3480,note_on,,,,,24,0,2,,,1,53,110
3576,note_off,,,,,96,0,1,,,0,71,64
3576,note_off,,,,,96,0,2,,,1,53,64
3600,note_on,,,,,24,0,1,,,0,73,110
3600,note_on,,,,,24,0,2,,,1,52,110
3696,note_off,,,,,96,0,1,,,0,73,64
3696,note_off,,,,,96,0,2,,,1,52,64
3720,note_on,,,,,24,0,1,,,0,74,110
3720,note_on,,,,,24,0,2,,,1,53,110
3816,note_off,,,,,96,0,1,,,0,74,64
3816,note_off,,,,,96,0,2,,,1,53,64
3840,note_on,,,,,24,0,2,,,1,50,110
3840,note_on,,,,,24,0,1,,,0,76,110
3936,note_off,,,,,96,0,1,,,0,76,64
3936,note_off,,,,,96,0,2,,,1,50,64
3960,note_on,,,,,24,0,1,,,0,77,110
3960,note_on,,,,,24,0,2,,,1,49,110
3984,note_off,,,,,24,0,1,,,0,77,64
3990,note_on,,,,,6,0,1,,,0,76,110
4014,note_off,,,,,24,0,1,,,0,76,64
4020,note_on,,,,,6,0,1,,,0,77,110
4044,note_off,,,,,24,0,1,,,0,77,64
4050,note_on,,,,,6,0,1,,,0,76,110
4056,note_off,,,,,96,0,2,,,1,49,64
4080,note_on,,,,,24,0,2,,,1,52,110
4176,note_off,,,,,96,0,2,,,1,52,64
4200,note_on,,,,,24,0,2,,,1,45,110
4272,note_off,,,,,222,0,1,,,0,76,64
4296,note_off,,,,,96,0,2,,,1,45,64
4320,note_on,,,,,48,0,1,,,0,74,110
4320,note_on,,,,,24,0,2,,,1,49,110
4368,note_off,,,,,48,0,1,,,0,74,64
4380,note_on,,,,,12,0,1,,,0,76,110
4416,note_off,,,,,96,0,2,,,1,49,64
4428,note_off,,,,,48,0,1,,,0,76,64
4440,note_on,,,,,24,0,2,,,1,50,110
4440,note_on,,,,,12,0,1,,,0,77,110
4536,note_off,,,,,96,0,2,,,1,50,64
4560,note_on,,,,,24,0,2,,,1,49,110
4656,note_off,,,,,96,0,2,,,1,49,64
4680,note_on,,,,,24,0,2,,,1,50,110
4728,note_off,,,,,288,0,1,,,0,77,64
4776,note_off,,,,,96,0,2,,,1,50,64
4800,note_on,,,,,72,0,1,,,0,76,110
4800,note_on,,,,,24,0,2,,,1,52,110
4896,note_off,,,,,96,0,1,,,0,76,64
4896,note_off,,,,,96,0,2,,,1,52,64
4920,note_on,,,,,24,0,1,,,0,74,110
4920,note_on,,,,,24,0,2,,,1,53,110
5016,note_off,,,,,96,0,2,,,1,53,64
5040,note_on,,,,,24,0,2,,,1,55,110
5112,note_off,,,,,192,0,1,,,0,74,64
5136,note_off,,,,,96,0,2,,,1,55,64
5160,note_on,,,,,48,0,1,,,0,72,110
5160,note_on,,,,,24,0,2,,,1,52,110
5256,note_off,,,,,96,0,2,,,1,52,64
5280,note_on,,,,,24,0,2,,,1,55,110
5352,note_off,,,,,192,0,1,,,0,72,64
5376,note_off,,,,,96,0,2,,,1,55,64
5400,note_on,,,,,24,0,2,,,1,54,110
5400,note_on,,,,,48,0,1,,,0,72,110
5496,note_off,,,,,96,0,2,,,1,54,64
5496,note_off,,,,,96,0,1,,,0,72,64
5520,note_on,,,,,24,0,1,,,0,70,110
5520,note_on,,,,,24,0,2,,,1,50,110
5616,note_off,,,,,96,0,1,,,0,70,64
5616,note_off,,,,,96,0,2,,,1,50,64
5640,note_on,,,,,24,0,1,,,0,72,110
5640,note_on,,,,,24,0,2,,,1,52,110
5736,note_off,,,,,96,0,2,,,1,52,64
5736,note_off,,,,,96,0,1,,,0,72,64
5760,note_on,,,,,24,0,2,,,1,54,110
5760,note_on,,,,,24,0,1,,,0,69,110
5856,note_off,,,,,96,0,2,,,1,54,64
5856,note_off,,,,,96,0,1,,,0,69,64
5880,note_on,,,,,24,0,2,,,1,55,110
5880,note_on,,,,,24,0,1,,,0,70,110
5976,note_off,,,,,96,0,2,,,1,55,64
6000,note_on,,,,,24,0,2,,,1,54,110
6096,note_off,,,,,96,0,2,,,1,54,64
6120,note_on,,,,,24,0,2,,,1,55,110
6168,note_off,,,,,288,0,1,,,0,70,64
6216,note_off,,,,,96,0,2,,,1,55,64
6240,note_on,,,,,24,0,2,,,1,57,110
6240,note_on,,,,,72,0,1,,,0,69,110
6336,note_off,,,,,96,0,2,,,1,57,64
6336,note_off,,,,,96,0,1,,,0,69,64
6360,note_on,,,,,24,0,2,,,1,58,110
6360,note_on,,,,,24,0,1,,,0,67,110
6456,note_off,,,,,96,0,2,,,1,58,64
6480,note_on,,,,,24,0,2,,,1,60,110
6552,note_off,,,,,192,0,1,,,0,67,64
6576,note_off,,,,,96,0,2,,,1,60,64
6600,note_on,,,,,48,0,1,,,0,65,110
6600,note_on,,,,,24,0,2,,,1,62,110
6696,note_off,,,,,96,0,2,,,1,62,64
6696,note_off,,,,,96,0,1,,,0,65,64
6720,note_on,,,,,24,0,2,,,1,60,110
6720,note_on,,,,,24,0,1,,,0,64,110
6816,note_off,,,,,96,0,1,,,0,64,64
6816,note_off,,,,,96,0,2,,,1,60,64
6840,note_on,,,,,24,0,1,,,0,65,110
6840,note_on,,,,,24,0,2,,,1,59,110
6936,note_off,,,,,96,0,1,,,0,65,64
6936,note_off,,,,,96,0,2,,,1,59,64
6960,note_on,,,,,24,0,1,,,0,69,110
6960,note_on,,,,,24,0,2,,,1,57,110
7056,note_off,,,,,96,0,1,,,0,69,64
7056,note_off,,,,,96,0,2,,,1,57,64
7080,note_on,,,,,24,0,1,,,0,67,110
7080,note_on,,,,,24,0,2,,,1,59,110
7176,note_off,,,,,96,0,1,,,0,67,64
7176,note_off,,,,,96,0,2,,,1,59,64
7200,note_on,,,,,24,0,2,,,1,55,110
7200,note_on,,,,,24,0,1,,,0,65,110
7296,note_off,,,,,96,0,2,,,1,55,64
7296,note_off,,,,,96,0,1,,,0,65,64
7320,note_on,,,,,24,0,1,,,0,64,110
7320,note_on,,,,,24,0,2,,,1,60,110
7416,note_off,,,,,96,0,2,,,1,60,64
7440,note_on,,,,,24,0,2,,,1,62,110
7536,note_off,,,,,96,0,2,,,1,62,64
7560,note_on,,,,,24,0,2,,,1,60,110
7608,note_off,,,,,288,0,1,,,0,64,64
7656,note_off,,,,,96,0,2,,,1,60,64
7680,note_on,,,,,72,0,1,,,0,62,110
7680,note_on,,,,,24,0,2,,,1,58,110
7776,note_off,,,,,96,0,2,,,1,58,64
7776,note_off,,,,,96,0,1,,,0,62,64
7800,note_on,,,,,24,0,1,,,0,60,110
7800,note_on,,,,,24,0,2,,,1,57,110
7896,note_off,,,,,96,0,2,,,1,57,64
7920,note_on,,,,,24,0,2,,,1,55,110
7992,note_off,,,,,192,0,1,,,0,60,64
8016,note_off,,,,,96,0,2,,,1,55,64
8040,note_on,,,,,24,0,2,,,1,53,110
8040,note_on,,,,,48,0,1,,,0,72,110
8136,note_off,,,,,96,0,2,,,1,53,64
8160,note_on,,,,,24,0,2,,,1,52,110
8232,note_off,,,,,192,0,1,,,0,72,64
8256,note_off,,,,,96,0,2,,,1,52,64
8280,note_on,,,,,48,0,1,,,0,70,110
8280,note_on,,,,,24,0,2,,,1,53,110
8376,note_off,,,,,96,0,1,,,0,70,64
8400,note_on,,,,,24,0,1,,,0,69,110
8472,note_off,,,,,192,0,2,,,1,53,64
8496,note_off,,,,,96,0,1,,,0,69,64
8520,note_on,,,,,48,0,2,,,1,55,110
8520,note_on,,,,,24,0,1,,,0,67,110
8616,note_off,,,,,96,0,2,,,1,55,64
8616,note_off,,,,,96,0,1,,,0,67,64
8640,note_on,,,,,24,0,2,,,1,57,110
8640,note_on,,,,,24,0,1,,,0,65,110
8736,note_off,,,,,96,0,2,,,1,57,64
8736,note_off,,,,,96,0,1,,,0,65,64
8760,note_on,,,,,24,0,2,,,1,58,110
8760,note_on,,,,,24,0,1,,,0,74,110
8856,note_off,,,,,96,0,2,,,1,58,64
8880,note_on,,,,,24,0,2,,,1,53,110
8976,note_off,,,,,96,0,2,,,1,53,64
9000,note_on,,,,,24,0,2,,,1,50,110
9048,note_off,,,,,288,0,1,,,0,74,64
9096,note_off,,,,,96,0,2,,,1,50,64
9120,note_on,,,,,24,0,2,,,1,53,110
9120,note_on,,,,,72,0,1,,,0,75,110
9216,note_off,,,,,96,0,2,,,1,53,64
9216,note_off,,,,,96,0,1,,,0,75,64
9240,note_on,,,,,24,0,2,,,1,46,110
9240,note_on,,,,,24,0,1,,,0,74,110
9336,note_off,,,,,96,0,2,,,1,46,64
9360,note_on,,,,,24,0,2,,,1,48,110
9432,note_off,,,,,192,0,1,,,0,74,64
9456,note_off,,,,,96,0,2,,,1,48,64
9480,note_on,,,,,24,0,2,,,1,50,110
9480,note_on,,,,,48,0,1,,,0,72,110
9576,note_off,,,,,96,0,1,,,0,72,64
9576,note_off,,,,,96,0,2,,,1,50,64
9600,note_on,,,,,24,0,2,,,1,52,110
9600,note_on,,,,,24,0,1,,,0,70,110
9696,note_off,,,,,96,0,1,,,0,70,64
9696,note_off,,,,,96,0,2,,,1,52,64
9720,note_on,,,,,24,0,1,,,0,69,110
9720,note_on,,,,,24,0,2,,,1,53,110
9816,note_off,,,,,96,0,1,,,0,69,64
9816,note_off,,,,,96,0,2,,,1,53,64
9840,note_on,,,,,24,0,2,,,1,55,110
9840,note_on,,,,,24,0,1,,,0,67,110
9936,note_off,,,,,96,0,1,,,0,67,64
9936,note_off,,,,,96,0,2,,,1,55,64
9960,note_on,,,,,24,0,1,,,0,77,110
9960,note_on,,,,,24,0,2,,,1,57,110
10056,note_off,,,,,96,0,2,,,1,57,64
10080,note_on,,,,,24,0,2,,,1,58,110
10152,note_off,,,,,192,0,1,,,0,77,64
10176,note_off,,,,,96,0,2,,,1,58,64
10200,note_on,,,,,48,0,1,,,0,77,110
10200,note_on,,,,,24,0,2,,,1,60,110
10224,note_off,,,,,24,0,1,,,0,77,64
10230,note_on,,,,,6,0,1,,,0,76,110
10254,note_off,,,,,24,0,1,,,0,76,64
10260,note_on,,,,,6,0,1,,,0,77,110
10284,note_off,,,,,24,0,1,,,0,77,64
10290,note_on,,,,,6,0,1,,,0,76,110
10296,note_off,,,,,96,0,2,,,1,60,64
10320,note_on,,,,,24,0,2,,,1,55,110
10416,note_off,,,,,96,0,2,,,1,55,64
10440,note_on,,,,,24,0,2,,,1,48,110
10512,note_off,,,,,222,0,1,,,0,76,64
10536,note_off,,,,,96,0,2,,,1,48,64
10560,note_on,,,,,24,0,2,,,1,50,110
10560,note_on,,,,,48,0,1,,,0,74,110
10656,note_off,,,,,96,0,2,,,1,50,64
10656,note_off,,,,,96,0,1,,,0,74,64
10680,note_on,,,,,24,0,2,,,1,52,110
10680,note_on,,,,,24,0,1,,,0,72,110
10776,note_off,,,,,96,0,2,,,1,52,64
10776,note_off,,,,,96,0,1,,,0,72,64
10800,note_on,,,,,24,0,2,,,1,55,110
10800,note_on,,,,,24,0,1,,,0,70,110
10896,note_off,,,,,96,0,2,,,1,55,64
10896,note_off,,,,,96,0,1,,,0,70,64
10920,note_on,,,,,24,0,2,,,1,53,110
10920,note_on,,,,,24,0,1,,,0,69,110
11016,note_off,,,,,96,0,2,,,1,53,64
11040,note_on,,,,,24,0,2,,,1,51,110
11112,note_off,,,,,192,0,1,,,0,69,64
11136,note_off,,,,,96,0,2,,,1,51,64
11160,note_on,,,,,48,0,1,,,0,70,110
11160,note_on,,,,,24,0,2,,,1,50,110
11189,note_off,,,,,29,0,1,,,0,70,64
11190,note_on,,,,,1,0,1,,,0,69,110
11219,note_off,,,,,29,0,1,,,0,69,64
11220,note_on,,,,,1,0,1,,,0,70,110
11256,note_off,,,,,96,0,2,,,1,50,64
11280,note_on,,,,,24,0,2,,,1,48,110
11376,note_off,,,,,96,0,2,,,1,48,64
11400,note_on,,,,,24,0,2,,,1,46,110
11472,note_off,,,,,252,0,1,,,0,70,64
11496,note_off,,,,,96,0,2,,,1,46,64
11520,note_on,,,,,24,0,2,,,1,45,110
11520,note_on,,,,,48,0,1,,,0,72,110
11616,note_off,,,,,96,0,1,,,0,72,64
11616,note_off,,,,,96,0,2,,,1,45,64
11640,note_on,,,,,24,0,1,,,0,65,110
11640,note_on,,,,,24,0,2,,,1,43,110
11664,note_off,,,,,24,0,1,,,0,65,64
11670,note_on,,,,,6,0,1,,,0,64,110
11694,note_off,,,,,24,0,1,,,0,64,64
11700,note_on,,,,,6,0,1,,,0,65,110
11724,note_off,,,,,24,0,1,,,0,65,64
11730,note_on,,,,,6,0,1,,,0,64,110
11736,note_off,,,,,96,0,2,,,1,43,64
11760,note_on,,,,,24,0,2,,,1,41,110
11856,note_off,,,,,96,0,2,,,1,41,64
11880,note_on,,,,,24,0,2,,,1,40,110
11952,note_off,,,,,222,0,1,,,0,64,64
11976,note_off,,,,,96,0,2,,,1,40,64
12000,note_on,,,,,48,0,1,,,0,65,110
12000,note_on,,,,,24,0,2,,,1,38,110
12096,note_off,,,,,96,0,2,,,1,38,64
12096,note_off,,,,,96,0,1,,,0,65,64
12120,note_on,,,,,24,0,1,,,0,67,110
12120,note_on,,,,,24,0,2,,,1,36,110
12216,note_off,,,,,96,0,1,,,0,67,64
12240,note_on,,,,,24,0,1,,,0,70,110
12312,note_off,,,,,192,0,2,,,1,36,64
12336,note_off,,,,,96,0,1,,,0,70,64
12360,note_on,,,,,24,0,1,,,0,69,110
12360,note_on,,,,,48,0,2,,,1,41,110
12456,note_off,,,,,96,0,1,,,0,69,64
12480,note_on,,,,,24,0,1,,,0,67,110
12552,note_off,,,,,192,0,2,,,1,41,64
12576,note_off,,,,,96,0,1,,,0,67,64
12600,note_on,,,,,48,0,2,,,1,48,110
12600,note_on,,,,,0,0,1,,,0,64,110
12600,note_on,,,,,24,0,1,,,0,69,110
12624,note_off,,,,,24,0,1,,,0,69,64
12630,note_on,,,,,6,0,1,,,0,67,110
12654,note_off,,,,,24,0,1,,,0,67,64
12660,note_on,,,,,6,0,1,,,0,69,110
12684,note_off,,,,,24,0,1,,,0,69,64
12690,note_on,,,,,6,0,1,,,0,67,110
12792,note_off,,,,,192,0,2,,,1,48,64
12840,note_on,,,,,48,0,2,,,1,36,110
12912,note_off,,,,,222,0,1,,,0,67,64
12960,note_on,,,,,48,0,1,,,0,65,110
12984,note_off,,,,,24,0,1,,,0,64,64
13032,note_off,,,,,192,0,2,,,1,36,64
13056,note_off,,,,,72,0,1,,,0,65,64
13080,note_on,,,,,0,0,1,,,0,60,110
13080,note_on,,,,,0,0,1,,,0,65,110
13080,note_on,,,,,24,0,1,,,0,57,110
13080,note_on,,,,,48,0,2,,,1,41,110
13272,note_off,,,,,192,0,2,,,1,41,64
13320,note_on,,,,,48,0,2,,,1,57,110
13416,note_off,,,,,96,0,2,,,1,57,64
13440,note_on,,,,,24,0,2,,,1,55,110
13536,note_off,,,,,96,0,2,,,1,55,64
13560,note_on,,,,,24,0,2,,,1,53,110
13656,note_off,,,,,576,0,1,,,0,60,64
13656,note_off,,,,,0,0,1,,,0,57,64
13656,note_off,,,,,96,0,2,,,1,53,64
13656,note_off,,,,,0,0,1,,,0,65,64
13680,note_on,,,,,24,0,2,,,1,52,110
13776,note_off,,,,,96,0,2,,,1,52,64
13800,note_on,,,,,144,0,1,,,0,77,110
13800,note_on,,,,,24,0,2,,,1,50,110
13896,note_off,,,,,96,0,2,,,1,50,64
13920,note_on,,,,,24,0,2,,,1,62,110
13992,note_off,,,,,192,0,1,,,0,77,64
14016,note_off,,,,,96,0,2,,,1,62,64
14040,note_on,,,,,48,0,1,,,0,77,110
14040,note_on,,,,,24,0,2,,,1,55,110
14136,note_off,,,,,96,0,2,,,1,55,64
14136,note_off,,,,,96,0,1,,,0,77,64
14160,note_on,,,,,24,0,1,,,0,76,110
14160,note_on,,,,,24,0,2,,,1,57,110
14256,note_off,,,,,96,0,1,,,0,76,64
14256,note_off,,,,,96,0,2,,,1,57,64
14280,note_on,,,,,24,0,1,,,0,74,110
14280,note_on,,,,,24,0,2,,,1,58,110
14376,note_off,,,,,96,0,1,,,0,74,64
14376,note_off,,,,,96,0,2,,,1,58,64
14400,note_on,,,,,24,0,2,,,1,57,110
14400,note_on,,,,,24,0,1,,,0,73,110
14496,note_off,,,,,96,0,1,,,0,73,64
14496,note_off,,,,,96,0,2,,,1,57,64
14520,note_on,,,,,24,0,2,,,1,55,110
14520,note_on,,,,,24,0,1,,,0,74,110
14544,note_off,,,,,24,0,1,,,0,74,64
14550,note_on,,,,,6,0,1,,,0,73,110
14574,note_off,,,,,24,0,1,,,0,73,64
14580,note_on,,,,,6,0,1,,,0,74,110
14616,note_off,,,,,96,0,2,,,1,55,64
14640,note_on,,,,,24,0,2,,,1,54,110
14736,note_off,,,,,96,0,2,,,1,54,64
14760,note_on,,,,,24,0,2,,,1,52,110
14832,note_off,,,,,252,0,1,,,0,74,64
14856,note_off,,,,,96,0,2,,,1,52,64
14880,note_on,,,,,48,0,1,,,0,76,110
14880,note_on,,,,,24,0,2,,,1,50,110
14976,note_off,,,,,96,0,1,,,0,76,64
14976,note_off,,,,,96,0,2,,,1,50,64
15000,note_on,,,,,24,0,1,,,0,74,110
15000,note_on,,,,,24,0,2,,,1,48,110
15096,note_off,,,,,96,0,2,,,1,48,64
15120,note_on,,,,,24,0,2,,,1,47,110
15192,note_off,,,,,192,0,1,,,0,74,64
15216,note_off,,,,,96,0,2,,,1,47,64
15240,note_on,,,,,48,0,1,,,0,72,110
15240,note_on,,,,,24,0,2,,,1,45,110
15336,note_off,,,,,96,0,1,,,0,72,64
15336,note_off,,,,,96,0,2,,,1,45,64
15360,note_on,,,,,24,0,1,,,0,71,110
15360,note_on,,,,,24,0,2,,,1,43,110
15456,note_off,,,,,96,0,2,,,1,43,64
15456,note_off,,,,,96,0,1,,,0,71,64
15480,note_on,,,,,24,0,2,,,1,45,110
15480,note_on,,,,,24,0,1,,,0,72,110
15576,note_off,,,,,96,0,2,,,1,45,64
15576,note_off,,,,,96,0,1,,,0,72,64
15600,note_on,,,,,24,0,1,,,0,76,110
15600,note_on,,,,,24,0,2,,,1,48,110
15696,note_off,,,,,96,0,2,,,1,48,64
15696,note_off,,,,,96,0,1,,,0,76,64
15720,note_on,,,,,24,0,1,,,0,74,110
15720,note_on,,,,,24,0,2,,,1,47,110
15816,note_off,,,,,96,0,2,,,1,47,64
15840,note_on,,,,,24,0,2,,,1,50,110
15912,note_off,,,,,192,0,1,,,0,74,64
15936,note_off,,,,,96,0,2,,,1,50,64
15960,note_on,,,,,24,0,2,,,1,48,110
15960,note_on,,,,,48,0,1,,,0,76,110
15984,note_off,,,,,24,0,1,,,0,76,64
15990,note_on,,,,,6,0,1,,,0,75,110
16014,note_off,,,,,24,0,1,,,0,75,64
16020,note_on,,,,,6,0,1,,,0,76,110
16056,note_off,,,,,96,0,2,,,1,48,64
16080,note_on,,,,,24,0,2,,,1,52,110
16176,note_off,,,,,96,0,2,,,1,52,64
16200,note_on,,,,,24,0,2,,,1,50,110
16272,note_off,,,,,252,0,1,,,0,76,64
16296,note_off,,,,,96,0,2,,,1,50,64
16320,note_on,,,,,48,0,1,,,0,64,110
16320,note_on,,,,,24,0,2,,,1,48,110
16416,note_off,,,,,96,0,1,,,0,64,64
16416,note_off,,,,,96,0,2,,,1,48,64
16440,note_on,,,,,24,0,1,,,0,67,110
16440,note_on,,,,,24,0,2,,,1,47,110
16536,note_off,,,,,96,0,1,,,0,67,64
16536,note_off,,,,,96,0,2,,,1,47,64
16560,note_on,,,,,24,0,1,,,0,66,110
16560,note_on,,,,,24,0,2,,,1,45,110
16656,note_off,,,,,96,0,2,,,1,45,64
16656,note_off,,,,,96,0,1,,,0,66,64
16680,note_on,,,,,24,0,2,,,1,47,110
16680,note_on,,,,,24,0,1,,,0,69,110
16776,note_off,,,,,96,0,2,,,1,47,64
16800,note_on,,,,,24,0,2,,,1,48,110
16872,note_off,,,,,192,0,1,,,0,69,64
16896,note_off,,,,,96,0,2,,,1,48,64
16920,note_on,,,,,48,0,1,,,0,69,110
16920,note_on,,,,,24,0,2,,,1,50,110
16944,note_off,,,,,24,0,1,,,0,69,64
16950,note_on,,,,,6,0,1,,,0,68,110
16974,note_off,,,,,24,0,1,,,0,68,64
16980,note_on,,,,,6,0,1,,,0,69,110
17004,note_off,,,,,24,0,1,,,0,69,64
17010,note_on,,,,,6,0,1,,,0,68,110
17016,note_off,,,,,96,0,2,,,1,50,64
17040,note_on,,,,,24,0,2,,,1,52,110
17136,note_off,,,,,96,0,2,,,1,52,64
17160,note_on,,,,,24,0,2,,,1,53,110
17232,note_off,,,,,222,0,1,,,0,68,64
17256,note_off,,,,,96,0,2,,,1,53,64
17280,note_on,,,,,48,0,1,,,0,69,110
17280,note_on,,,,,24,0,2,,,1,52,110
17328,note_off,,,,,48,0,1,,,0,69,64
17340,note_on,,,,,12,0,1,,,0,71,110
17376,note_off,,,,,96,0,2,,,1,52,64
17388,note_off,,,,,48,0,1,,,0,71,64
17400,note_on,,,,,12,0,1,,,0,72,110
17400,note_on,,,,,24,0,2,,,1,50,110
17424,note_off,,,,,24,0,1,,,0,72,64
17430,note_on,,,,,6,0,1,,,0,71,110
17454,note_off,,,,,24,0,1,,,0,71,64
17460,note_on,,,,,6,0,1,,,0,72,110
17484,note_off,,,,,24,0,1,,,0,72,64
17490,note_on,,,,,6,0,1,,,0,71,110
17496,note_off,,,,,96,0,2,,,1,50,64
17520,note_on,,,,,24,0,2,,,1,48,110
17616,note_off,,,,,96,0,2,,,1,48,64
17640,note_on,,,,,24,0,2,,,1,50,110
17712,note_off,,,,,222,0,1,,,0,71,64
17736,note_off,,,,,96,0,2,,,1,50,64
17760,note_on,,,,,24,0,2,,,1,52,110
17760,note_on,,,,,48,0,1,,,0,69,110
17808,note_off,,,,,48,0,1,,,0,69,64
17820,note_on,,,,,12,0,1,,,0,71,110
17856,note_off,,,,,96,0,2,,,1,52,64
17868,note_off,,,,,48,0,1,,,0,71,64
17880,note_on,,,,,12,0,1,,,0,72,110
17880,note_on,,,,,24,0,2,,,1,45,110
17976,note_off,,,,,96,0,2,,,1,45,64
17976,note_off,,,,,96,0,1,,,0,72,64
