tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
26112,note_off,,,,,72,0,1,,,0,64,64
26136,note_off,,,,,24,0,1,,,0,56,64
26160,note_on,,,,,24,0,1,,,0,66,127
26160,note_on,,,,,0,0,1,,,0,57,127
26256,note_off,,,,,96,0,1,,,0,57,64
26256,note_off,,,,,0,0,1,,,0,66,64
26280,note_on,,,,,24,0,1,,,0,59,127
26280,note_on,,,,,0,0,1,,,0,68,127
26376,note_off,,,,,96,0,1,,,0,68,64
26376,note_off,,,,,0,0,1,,,0,59,64
26400,note_on,,,,,24,0,1,,,0,69,127
26400,note_on,,,,,0,0,1,,,0,60,127
26496,note_off,,,,,96,0,1,,,0,60,64
26520,note_on,,,,,24,0,1,,,0,62,127
26616,note_off,,,,,96,0,1,,,0,62,64
26640,note_on,,,,,24,0,1,,,0,64,127
26736,note_off,,,,,96,0,1,,,0,64,64
26760,note_on,,,,,24,0,1,,,0,60,127
26856,note_off,,,,,96,0,1,,,0,60,64
26880,note_on,,,,,24,0,1,,,0,65,127
26976,note_off,,,,,96,0,1,,,0,65,64
27000,note_on,,,,,24,0,1,,,0,64,127
27072,note_off,,,,,72,0,1,,,0,69,64
27096,note_off,,,,,24,0,1,,,0,64,64
27120,note_on,,,,,24,0,1,,,0,71,127
27120,note_on,,,,,0,0,1,,,0,62,127
27216,note_off,,,,,0,0,1,,,0,71,64
27216,note_off,,,,,96,0,1,,,0,62,64
27240,note_on,,,,,24,0,1,,,0,60,127
27240,note_on,,,,,0,0,1,,,0,69,127
27336,note_off,,,,,96,0,1,,,0,69,64
27336,note_off,,,,,0,0,1,,,0,60,64
27360,note_on,,,,,0,0,1,,,0,68,127
27360,note_on,,,,,24,0,1,,,0,59,127
27456,note_off,,,,,96,0,1,,,0,59,64
27480,note_on,,,,,24,0,1,,,0,60,127
27552,note_off,,,,,72,0,1,,,0,68,64
27576,note_off,,,,,24,0,1,,,0,60,64
27600,note_on,,,,,24,0,1,,,0,62,127
27600,note_on,,,,,0,0,1,,,0,71,127
