tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
0,channel_prefix,0,1,17,,,,,,,,14,,,,,
0,control_change,0,0,17,,,,,,,,14,7,127,,,
0,control_change,0,0,17,,,,,,,,14,10,96,,,
0,control_change,0,0,17,,,,,,,,14,91,127,,,
0,program_change,0,0,17,,,,,,,,14,,,48,,
0,program_change,0,0,6,,,,,,,,3,,,71,,
0,control_change,0,0,6,,,,,,,,3,91,50,,,
0,control_change,0,0,6,,,,,,,,3,10,48,,,
0,control_change,0,0,6,,,,,,,,3,7,105,,,
0,channel_prefix,0,1,6,,,,,,,,3,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,program_change,0,0,5,,,,,,,,3,,,71,,
0,control_change,0,0,5,,,,,,,,3,91,50,,,
0,control_change,0,0,5,,,,,,,,3,10,48,,,
0,control_change,0,0,5,,,,,,,,3,7,105,,,
0,control_change,0,0,15,,,,,,,,12,91,127,,,
0,program_change,0,0,15,,,,,,,,12,,,48,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,set_tempo,0,1,0,1000000,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,7,107,,,
0,channel_prefix,0,1,1,,,,,,,,0,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,time_signature,0,1,0,,3,4,24,8,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,10,44,,,
0,control_change,0,0,1,,,,,,,,0,91,60,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,,,73,,
0,key_signature,0,1,0,,,,,,Eb,,,,,,,
960,note_on,960,0,18,,,,,,,,15,,,,36,30
960,note_on,960,0,17,,,,,,,,14,,,,48,30
1440,note_on,0,0,18,,,,,,,,15,,,,43,30
1440,note_off,480,0,18,,,,,,,,15,,,,36,64
1440,note_off,480,0,17,,,,,,,,14,,,,48,64
1440,note_on,0,0,17,,,,,,,,14,,,,55,30
2400,note_off,960,0,18,,,,,,,,15,,,,43,64
2400,note_on,0,0,17,,,,,,,,14,,,,51,30
2400,note_off,960,0,17,,,,,,,,14,,,,55,64
2400,note_on,0,0,18,,,,,,,,15,,,,39,30
2880,note_on,0,0,17,,,,,,,,14,,,,53,30
2880,note_on,0,0,18,,,,,,,,15,,,,41,30
2880,note_off,480,0,18,,,,,,,,15,,,,39,64
2880,note_off,480,0,17,,,,,,,,14,,,,51,64
3840,note_off,960,0,18,,,,,,,,15,,,,41,64
3840,note_on,0,0,18,,,,,,,,15,,,,43,30
3840,note_on,0,0,17,,,,,,,,14,,,,55,30
3840,note_off,960,0,17,,,,,,,,14,,,,53,64
4320,note_off,480,0,17,,,,,,,,14,,,,55,64
4320,note_on,0,0,17,,,,,,,,14,,,,56,30
4320,note_off,480,0,18,,,,,,,,15,,,,43,64
4320,note_on,0,0,18,,,,,,,,15,,,,44,30
5280,note_off,960,0,17,,,,,,,,14,,,,56,64
5280,note_on,0,0,17,,,,,,,,14,,,,53,30
5280,note_off,960,0,18,,,,,,,,15,,,,44,64
5280,note_on,0,0,18,,,,,,,,15,,,,41,30
5760,note_off,480,0,18,,,,,,,,15,,,,41,64
5760,note_on,0,0,17,,,,,,,,14,,,,55,30
5760,note_off,480,0,17,,,,,,,,14,,,,53,64
5760,note_on,0,0,18,,,,,,,,15,,,,43,30
6720,note_on,0,0,18,,,,,,,,15,,,,38,30
6720,note_on,0,0,17,,,,,,,,14,,,,50,30
6720,note_off,960,0,17,,,,,,,,14,,,,55,64
6720,note_off,960,0,18,,,,,,,,15,,,,43,64
7200,note_off,480,0,18,,,,,,,,15,,,,38,64
7200,note_on,0,0,18,,,,,,,,15,,,,39,30
7200,note_off,480,0,17,,,,,,,,14,,,,50,64
7200,note_on,0,0,17,,,,,,,,14,,,,51,30
8160,note_off,960,0,18,,,,,,,,15,,,,39,64
8160,note_on,0,0,18,,,,,,,,15,,,,35,30
8160,note_off,960,0,17,,,,,,,,14,,,,51,64
8160,note_on,0,0,17,,,,,,,,14,,,,47,30
8640,note_off,480,0,18,,,,,,,,15,,,,35,64
8640,note_off,480,0,17,,,,,,,,14,,,,47,64
8640,note_on,0,0,18,,,,,,,,15,,,,36,30
8640,note_on,0,0,17,,,,,,,,14,,,,48,30
9600,note_off,960,0,17,,,,,,,,14,,,,48,64
9600,note_on,0,0,17,,,,,,,,14,,,,41,30
9600,note_off,960,0,18,,,,,,,,15,,,,36,64
9600,note_on,0,0,18,,,,,,,,15,,,,41,30
10080,note_on,0,0,18,,,,,,,,15,,,,43,30
10080,note_on,0,0,17,,,,,,,,14,,,,43,30
10080,note_off,480,0,18,,,,,,,,15,,,,41,64
10080,note_off,480,0,17,,,,,,,,14,,,,41,64
11520,note_off,1440,0,17,,,,,,,,14,,,,43,64
11520,note_off,1440,0,18,,,,,,,,15,,,,43,64
11520,note_on,0,0,18,,,,,,,,15,,,,36,30
11520,note_on,0,0,17,,,,,,,,14,,,,36,30
12480,note_off,960,0,17,,,,,,,,14,,,,36,64
12480,note_on,0,0,17,,,,,,,,14,,,,48,30
12480,note_off,960,0,18,,,,,,,,15,,,,36,64
12480,note_on,0,0,18,,,,,,,,15,,,,36,30
12720,note_on,12720,0,14,,,,,,,,11,,,,72,45
12720,note_on,12720,0,16,,,,,,,,13,,,,63,30
12720,note_on,12720,0,15,,,,,,,,12,,,,67,30
12960,note_off,480,0,18,,,,,,,,15,,,,36,64
12960,note_on,0,0,18,,,,,,,,15,,,,43,30
12960,note_on,0,0,17,,,,,,,,14,,,,55,30
12960,note_off,480,0,17,,,,,,,,14,,,,48,64
13195,note_off,475,0,16,,,,,,,,13,,,,63,64
13200,note_on,5,0,16,,,,,,,,13,,,,62,30
13320,note_on,0,0,14,,,,,,,,11,,,,74,45
13320,note_off,600,0,14,,,,,,,,11,,,,72,64
13360,note_off,640,0,15,,,,,,,,12,,,,67,64
13435,note_off,115,0,14,,,,,,,,11,,,,74,64
13440,note_on,5,0,14,,,,,,,,11,,,,71,45
13440,note_on,80,0,15,,,,,,,,12,,,,67,30
13840,note_off,640,0,16,,,,,,,,13,,,,62,64
13920,note_off,960,0,17,,,,,,,,14,,,,55,64
13920,note_on,0,0,17,,,,,,,,14,,,,51,30
13920,note_off,480,0,15,,,,,,,,12,,,,67,64
13920,note_off,960,0,18,,,,,,,,15,,,,43,64
13920,note_on,0,0,18,,,,,,,,15,,,,39,30
13920,note_off,480,0,14,,,,,,,,11,,,,71,64
14160,note_on,240,0,15,,,,,,,,12,,,,72,30
14160,note_on,240,0,14,,,,,,,,11,,,,75,45
14160,note_on,320,0,16,,,,,,,,13,,,,67,30
14400,note_on,0,0,18,,,,,,,,15,,,,41,30
14400,note_on,0,0,17,,,,,,,,14,,,,53,30
14400,note_off,480,0,18,,,,,,,,15,,,,39,64
14400,note_off,480,0,17,,,,,,,,14,,,,51,64
14635,note_off,475,0,16,,,,,,,,13,,,,67,64
14640,note_on,5,0,16,,,,,,,,13,,,,65,30
14760,note_on,0,0,14,,,,,,,,11,,,,77,45
14760,note_off,600,0,14,,,,,,,,11,,,,75,64
14800,note_off,640,0,15,,,,,,,,12,,,,72,64
14875,note_off,115,0,14,,,,,,,,11,,,,77,64
14880,note_on,80,0,15,,,,,,,,12,,,,68,30
14880,note_on,5,0,14,,,,,,,,11,,,,74,45
15280,note_off,400,0,14,,,,,,,,11,,,,74,64
15280,note_off,640,0,16,,,,,,,,13,,,,65,64
15280,note_off,400,0,15,,,,,,,,12,,,,68,64
15360,note_on,0,0,17,,,,,,,,14,,,,55,30
15360,note_off,960,0,17,,,,,,,,14,,,,53,64
15360,note_off,960,0,18,,,,,,,,15,,,,41,64
15360,note_on,0,0,18,,,,,,,,15,,,,43,30
15600,note_on,320,0,15,,,,,,,,12,,,,67,30
15600,note_on,320,0,14,,,,,,,,11,,,,74,45
15600,note_on,320,0,16,,,,,,,,13,,,,59,30
15840,note_on,0,0,18,,,,,,,,15,,,,44,30
15840,note_off,480,0,18,,,,,,,,15,,,,43,64
15840,note_on,0,0,17,,,,,,,,14,,,,56,30
15840,note_off,480,0,17,,,,,,,,14,,,,55,64
16075,note_off,475,0,15,,,,,,,,12,,,,67,64
16080,note_on,5,0,15,,,,,,,,12,,,,65,30
16200,note_off,600,0,14,,,,,,,,11,,,,74,64
16200,note_on,0,0,14,,,,,,,,11,,,,75,45
16240,note_off,640,0,16,,,,,,,,13,,,,59,64
16315,note_off,115,0,14,,,,,,,,11,,,,75,64
16320,note_on,5,0,14,,,,,,,,11,,,,72,45
16320,note_on,80,0,16,,,,,,,,13,,,,60,30
16720,note_off,400,0,14,,,,,,,,11,,,,72,64
16720,note_off,640,0,15,,,,,,,,12,,,,65,64
16720,note_off,400,0,16,,,,,,,,13,,,,60,64
16800,note_off,960,0,17,,,,,,,,14,,,,56,64
16800,note_on,0,0,17,,,,,,,,14,,,,53,30
16800,note_off,960,0,18,,,,,,,,15,,,,44,64
16800,note_on,0,0,18,,,,,,,,15,,,,41,30
17040,note_on,320,0,14,,,,,,,,11,,,,72,45
17040,note_on,320,0,16,,,,,,,,13,,,,63,30
17040,note_on,320,0,15,,,,,,,,12,,,,68,30
17280,note_on,0,0,17,,,,,,,,14,,,,55,30
17280,note_on,0,0,18,,,,,,,,15,,,,43,30
17280,note_off,480,0,18,,,,,,,,15,,,,41,64
17280,note_off,480,0,17,,,,,,,,14,,,,53,64
17515,note_off,475,0,16,,,,,,,,13,,,,63,64
17520,note_on,5,0,16,,,,,,,,13,,,,62,30
17640,note_off,600,0,14,,,,,,,,11,,,,72,64
17640,note_on,0,0,14,,,,,,,,11,,,,74,45
17680,note_off,640,0,15,,,,,,,,12,,,,68,64
17755,note_off,115,0,14,,,,,,,,11,,,,74,64
17760,note_on,5,0,14,,,,,,,,11,,,,71,45
17760,note_on,80,0,15,,,,,,,,12,,,,67,30
18160,note_off,640,0,16,,,,,,,,13,,,,62,64
18160,note_off,400,0,14,,,,,,,,11,,,,71,64
18160,note_off,400,0,15,,,,,,,,12,,,,67,64
18240,note_off,960,0,17,,,,,,,,14,,,,55,64
18240,note_on,0,0,18,,,,,,,,15,,,,38,30
18240,note_off,960,0,18,,,,,,,,15,,,,43,64
18240,note_on,0,0,17,,,,,,,,14,,,,50,30
18480,note_on,320,0,14,,,,,,,,11,,,,80,45
18480,note_on,320,0,16,,,,,,,,13,,,,65,30
18480,note_on,320,0,15,,,,,,,,12,,,,71,30
18720,note_on,0,0,18,,,,,,,,15,,,,39,30
18720,note_off,480,0,18,,,,,,,,15,,,,38,64
18720,note_off,480,0,17,,,,,,,,14,,,,50,64
18720,note_on,0,0,17,,,,,,,,14,,,,51,30
18955,note_off,475,0,16,,,,,,,,13,,,,65,64
18960,note_on,5,0,16,,,,,,,,13,,,,63,30
19080,note_on,0,0,14,,,,,,,,11,,,,82,45
19080,note_off,600,0,14,,,,,,,,11,,,,80,64
19120,note_off,640,0,15,,,,,,,,12,,,,71,64
19195,note_off,115,0,14,,,,,,,,11,,,,82,64
19200,note_on,80,0,15,,,,,,,,12,,,,72,30
19200,note_on,5,0,14,,,,,,,,11,,,,79,45
19600,note_off,640,0,16,,,,,,,,13,,,,63,64
19600,note_off,400,0,14,,,,,,,,11,,,,79,64
19600,note_off,400,0,15,,,,,,,,12,,,,72,64
19680,note_on,0,0,17,,,,,,,,14,,,,47,30
19680,note_off,960,0,17,,,,,,,,14,,,,51,64
19680,note_off,960,0,18,,,,,,,,15,,,,39,64
19680,note_on,0,0,18,,,,,,,,15,,,,35,30
19920,note_on,320,0,15,,,,,,,,12,,,,68,30
19920,note_on,320,0,16,,,,,,,,13,,,,62,30
19920,note_on,320,0,14,,,,,,,,11,,,,77,45
20160,note_on,0,0,17,,,,,,,,14,,,,48,30
20160,note_on,0,0,18,,,,,,,,15,,,,36,30
20160,note_off,480,0,17,,,,,,,,14,,,,47,64
20160,note_off,480,0,18,,,,,,,,15,,,,35,64
20395,note_off,475,0,16,,,,,,,,13,,,,62,64
20400,note_on,5,0,16,,,,,,,,13,,,,60,30
20520,note_on,0,0,14,,,,,,,,11,,,,79,45
20520,note_off,600,0,14,,,,,,,,11,,,,77,64
20560,note_off,640,0,15,,,,,,,,12,,,,68,64
20635,note_off,115,0,14,,,,,,,,11,,,,79,64
20640,note_on,80,0,15,,,,,,,,12,,,,67,30
20640,note_on,5,0,14,,,,,,,,11,,,,75,45
21040,note_off,400,0,15,,,,,,,,12,,,,67,64
21040,note_off,400,0,14,,,,,,,,11,,,,75,64
21040,note_off,640,0,16,,,,,,,,13,,,,60,64
21120,note_off,960,0,18,,,,,,,,15,,,,36,64
21120,note_on,0,0,18,,,,,,,,15,,,,41,30
21120,note_off,960,0,17,,,,,,,,14,,,,48,64
21120,note_on,0,0,17,,,,,,,,14,,,,41,30
21360,note_on,320,0,14,,,,,,,,11,,,,75,45
21360,note_on,320,0,15,,,,,,,,12,,,,68,30
21360,note_on,320,0,16,,,,,,,,13,,,,60,30
21595,note_off,235,0,16,,,,,,,,13,,,,60,64
21600,note_off,480,0,17,,,,,,,,14,,,,41,64
21600,note_on,0,0,17,,,,,,,,14,,,,43,30
21600,note_on,5,0,16,,,,,,,,13,,,,60,30
21600,note_on,0,0,18,,,,,,,,15,,,,43,30
21600,note_off,480,0,18,,,,,,,,15,,,,41,64
21840,note_on,0,0,15,,,,,,,,12,,,,67,30
21840,note_off,480,0,15,,,,,,,,12,,,,68,64
21960,note_off,600,0,14,,,,,,,,11,,,,75,64
21960,note_on,0,0,14,,,,,,,,11,,,,77,45
22075,note_off,235,0,15,,,,,,,,12,,,,67,64
22075,note_off,115,0,14,,,,,,,,11,,,,77,64
22080,note_on,5,0,15,,,,,,,,12,,,,65,30
22080,note_on,5,0,14,,,,,,,,11,,,,74,45
22440,note_on,0,0,16,,,,,,,,13,,,,62,30
22440,note_off,840,0,16,,,,,,,,13,,,,60,64
22480,note_off,400,0,14,,,,,,,,11,,,,74,64
22480,note_off,400,0,15,,,,,,,,12,,,,65,64
22555,note_off,115,0,16,,,,,,,,13,,,,62,64
22560,note_on,5,0,16,,,,,,,,13,,,,59,30
22800,note_on,320,0,14,,,,,,,,11,,,,74,45
22800,note_on,320,0,15,,,,,,,,12,,,,65,30
23040,note_on,0,0,18,,,,,,,,15,,,,36,30
23040,note_off,1440,0,18,,,,,,,,15,,,,43,64
23040,note_on,0,0,17,,,,,,,,14,,,,36,30
23040,note_off,480,0,16,,,,,,,,13,,,,59,64
23040,note_off,1440,0,17,,,,,,,,14,,,,43,64
23040,note_on,0,0,16,,,,,,,,13,,,,60,30
23275,note_off,235,0,16,,,,,,,,13,,,,60,64
23280,note_on,5,0,16,,,,,,,,13,,,,55,30
23400,note_off,600,0,15,,,,,,,,12,,,,65,64
23400,note_on,0,0,14,,,,,,,,11,,,,75,45
23400,note_off,600,0,14,,,,,,,,11,,,,74,64
23400,note_on,0,0,15,,,,,,,,12,,,,67,30
23515,note_off,115,0,14,,,,,,,,11,,,,75,64
23515,note_off,115,0,15,,,,,,,,12,,,,67,64
23520,note_on,5,0,15,,,,,,,,12,,,,63,30
23520,note_on,5,0,14,,,,,,,,11,,,,72,45
23920,note_off,640,0,16,,,,,,,,13,,,,55,64
23920,note_off,400,0,14,,,,,,,,11,,,,72,64
23920,note_off,400,0,15,,,,,,,,12,,,,63,64
24000,note_on,24000,0,7,,,,,,,,4,,,,48,30
24000,note_off,960,0,18,,,,,,,,15,,,,36,64
24000,note_on,0,0,18,,,,,,,,15,,,,36,30
24000,note_off,960,0,17,,,,,,,,14,,,,36,64
24000,note_on,0,0,17,,,,,,,,14,,,,48,30
24240,note_on,24240,0,5,,,,,,,,3,,,,67,30
24240,note_on,320,0,15,,,,,,,,12,,,,67,30
24240,note_on,320,0,16,,,,,,,,13,,,,63,30
24240,note_on,24240,0,1,,,,,,,,0,,,,84,30
24240,note_on,24240,0,2,,,,,,,,0,,,,79,30
24240,note_on,24240,0,4,,,,,,,,2,,,,67,30
24240,note_on,24240,0,6,,,,,,,,3,,,,63,30
24240,note_on,320,0,14,,,,,,,,11,,,,72,45
24240,note_on,24240,0,3,,,,,,,,2,,,,75,30
24480,note_on,0,0,18,,,,,,,,15,,,,43,30
24480,note_off,480,0,18,,,,,,,,15,,,,36,64
24480,note_on,0,0,7,,,,,,,,4,,,,55,30
24480,note_on,0,0,17,,,,,,,,14,,,,55,30
24480,note_off,480,0,17,,,,,,,,14,,,,48,64
24480,note_off,480,0,7,,,,,,,,4,,,,48,64
24715,note_off,475,0,16,,,,,,,,13,,,,63,64
24720,note_on,0,0,3,,,,,,,,2,,,,74,30
24720,note_off,480,0,3,,,,,,,,2,,,,75,64
24720,note_on,5,0,16,,,,,,,,13,,,,62,30
24720,note_off,480,0,6,,,,,,,,3,,,,63,64
24720,note_on,0,0,6,,,,,,,,3,,,,62,30
24840,note_off,600,0,14,,,,,,,,11,,,,72,64
24840,note_on,0,0,14,,,,,,,,11,,,,74,45
24840,note_off,600,0,1,,,,,,,,0,,,,84,64
24840,note_on,0,0,1,,,,,,,,0,,,,86,30
24880,note_off,640,0,15,,,,,,,,12,,,,67,64
24955,note_off,115,0,14,,,,,,,,11,,,,74,64
24960,note_on,5,0,14,,,,,,,,11,,,,71,45
24960,note_on,0,0,1,,,,,,,,0,,,,83,30
24960,note_on,80,0,15,,,,,,,,12,,,,67,30
24960,note_off,120,0,1,,,,,,,,0,,,,86,64
25320,note_off,1080,0,4,,,,,,,,2,,,,67,64
25320,note_off,1080,0,2,,,,,,,,0,,,,79,64
25320,note_off,1080,0,5,,,,,,,,3,,,,67,64
25360,note_off,640,0,3,,,,,,,,2,,,,74,64
25360,note_off,400,0,1,,,,,,,,0,,,,83,64
25360,note_off,640,0,6,,,,,,,,3,,,,62,64
25360,note_off,400,0,14,,,,,,,,11,,,,71,64
25360,note_off,640,0,16,,,,,,,,13,,,,62,64
25360,note_off,400,0,15,,,,,,,,12,,,,67,64
25440,note_off,960,0,7,,,,,,,,4,,,,55,64
25440,note_off,960,0,17,,,,,,,,14,,,,55,64
25440,note_off,960,0,18,,,,,,,,15,,,,43,64
25440,note_on,0,0,7,,,,,,,,4,,,,51,30
25440,note_on,0,0,17,,,,,,,,14,,,,51,30
25440,note_on,0,0,18,,,,,,,,15,,,,39,30
25680,note_on,320,0,15,,,,,,,,12,,,,67,30
25680,note_on,320,0,14,,,,,,,,11,,,,70,45
25680,note_on,320,0,16,,,,,,,,13,,,,61,30
25680,note_on,360,0,5,,,,,,,,3,,,,67,30
25680,note_on,360,0,4,,,,,,,,2,,,,67,30
25680,note_on,360,0,2,,,,,,,,0,,,,79,30
25680,note_on,320,0,1,,,,,,,,0,,,,82,30
25680,note_on,320,0,6,,,,,,,,3,,,,61,30
25680,note_on,320,0,3,,,,,,,,2,,,,73,30
25920,note_off,480,0,7,,,,,,,,4,,,,51,64
25920,note_off,480,0,18,,,,,,,,15,,,,39,64
25920,note_on,0,0,18,,,,,,,,15,,,,41,30
25920,note_on,0,0,17,,,,,,,,14,,,,53,30
25920,note_off,480,0,17,,,,,,,,14,,,,51,64
25920,note_on,0,0,7,,,,,,,,4,,,,53,30
26155,note_off,475,0,16,,,,,,,,13,,,,61,64
26160,note_off,480,0,6,,,,,,,,3,,,,61,64
26160,note_on,5,0,16,,,,,,,,13,,,,60,30
26160,note_off,480,0,3,,,,,,,,2,,,,73,64
26160,note_on,0,0,6,,,,,,,,3,,,,60,30
26160,note_on,0,0,3,,,,,,,,2,,,,72,30
26280,note_off,600,0,14,,,,,,,,11,,,,70,64
26280,note_on,0,0,14,,,,,,,,11,,,,72,45
26280,note_on,0,0,1,,,,,,,,0,,,,84,30
26280,note_off,600,0,1,,,,,,,,0,,,,82,64
26320,note_off,640,0,15,,,,,,,,12,,,,67,64
26395,note_off,115,0,14,,,,,,,,11,,,,72,64
26400,note_off,120,0,1,,,,,,,,0,,,,84,64
26400,note_on,80,0,15,,,,,,,,12,,,,65,30
26400,note_on,0,0,1,,,,,,,,0,,,,80,30
26400,note_off,720,0,2,,,,,,,,0,,,,79,64
26400,note_off,720,0,4,,,,,,,,2,,,,67,64
26400,note_on,0,0,4,,,,,,,,2,,,,65,30
26400,note_on,0,0,5,,,,,,,,3,,,,65,30
26400,note_on,5,0,14,,,,,,,,11,,,,68,45
26400,note_off,720,0,5,,,,,,,,3,,,,67,64
26400,note_on,0,0,2,,,,,,,,0,,,,77,30
26800,note_off,400,0,15,,,,,,,,12,,,,65,64
26800,note_off,640,0,6,,,,,,,,3,,,,60,64
26800,note_off,400,0,1,,,,,,,,0,,,,80,64
26800,note_off,400,0,14,,,,,,,,11,,,,68,64
26800,note_off,400,0,4,,,,,,,,2,,,,65,64
26800,note_off,640,0,3,,,,,,,,2,,,,72,64
26800,note_off,640,0,16,,,,,,,,13,,,,60,64
26800,note_off,400,0,2,,,,,,,,0,,,,77,64
26800,note_off,400,0,5,,,,,,,,3,,,,65,64
26880,note_on,0,0,7,,,,,,,,4,,,,55,30
26880,note_off,960,0,17,,,,,,,,14,,,,53,64
26880,note_on,0,0,17,,,,,,,,14,,,,55,30
26880,note_on,0,0,18,,,,,,,,15,,,,43,30
26880,note_off,960,0,18,,,,,,,,15,,,,41,64
26880,note_off,960,0,7,,,,,,,,4,,,,53,64
27120,note_on,320,0,1,,,,,,,,0,,,,79,30
27120,note_on,320,0,16,,,,,,,,13,,,,59,30
27120,note_on,320,0,15,,,,,,,,12,,,,63,30
27120,note_on,320,0,5,,,,,,,,3,,,,63,30
27120,note_on,320,0,14,,,,,,,,11,,,,67,45
27120,note_on,320,0,3,,,,,,,,2,,,,71,30
27120,note_on,320,0,4,,,,,,,,2,,,,63,30
27120,note_on,320,0,6,,,,,,,,3,,,,59,30
27120,note_on,320,0,2,,,,,,,,0,,,,75,30
27360,note_off,480,0,18,,,,,,,,15,,,,43,64
27360,note_on,0,0,7,,,,,,,,4,,,,56,30
27360,note_off,480,0,7,,,,,,,,4,,,,55,64
27360,note_off,480,0,17,,,,,,,,14,,,,55,64
27360,note_on,0,0,17,,,,,,,,14,,,,56,30
27360,note_on,0,0,18,,,,,,,,15,,,,44,30
27595,note_off,475,0,16,,,,,,,,13,,,,59,64
27600,note_off,480,0,6,,,,,,,,3,,,,59,64
27600,note_on,0,0,6,,,,,,,,3,,,,60,30
27600,note_on,5,0,16,,,,,,,,13,,,,60,30
27600,note_off,480,0,3,,,,,,,,2,,,,71,64
27600,note_on,0,0,3,,,,,,,,2,,,,72,30
27720,note_off,600,0,1,,,,,,,,0,,,,79,64
27720,note_off,600,0,14,,,,,,,,11,,,,67,64
27720,note_on,0,0,14,,,,,,,,11,,,,68,45
27720,note_on,0,0,1,,,,,,,,0,,,,80,30
