tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity,pitch
19800,pitchwheel,40,0,4,,,,,,,,,,,,,,,3,,,,,0
20040,note_on,240,0,4,,,,,,,,,,,,,,,3,,,69,0,
20040,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
20160,note_on,120,0,4,,,,,,,,,,,,,,,3,,,67,0,
20160,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
20160,note_on,960,0,2,,,,,,,,,,,,,,,1,,,62,0,
20160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
20520,note_on,360,0,2,,,,,,,,,,,,,,,1,,,55,0,
20520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
20640,note_on,120,0,2,,,,,,,,,,,,,,,1,,,57,0,
20640,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
20640,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
20640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
21000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
21000,note_on,360,0,2,,,,,,,,,,,,,,,1,,,55,0,
21120,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
21120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
21120,note_on,120,0,2,,,,,,,,,,,,,,,1,,,57,0,
21120,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
21480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
21480,note_on,360,0,2,,,,,,,,,,,,,,,1,,,55,0,
21600,note_on,14400,0,3,,,,,,,,,,,,,,,2,,,72,100,
21600,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
21600,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
21600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
21600,note_on,120,0,2,,,,,,,,,,,,,,,1,,,59,0,
21960,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
21960,note_on,360,0,4,,,,,,,,,,,,,,,3,,,67,0,
22080,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
22080,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
22080,note_on,120,0,4,,,,,,,,,,,,,,,3,,,69,0,
22080,note_on,480,0,2,,,,,,,,,,,,,,,1,,,57,0,
22080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
22080,note_on,480,0,3,,,,,,,,,,,,,,,2,,,72,0,
22440,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
22440,note_on,360,0,4,,,,,,,,,,,,,,,3,,,67,0,
22560,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
22560,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
22560,note_on,480,0,2,,,,,,,,,,,,,,,1,,,57,0,
22560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
22560,note_on,120,0,4,,,,,,,,,,,,,,,3,,,69,0,
22560,note_on,480,0,3,,,,,,,,,,,,,,,2,,,72,0,
22920,note_on,360,0,4,,,,,,,,,,,,,,,3,,,67,0,
22920,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
23040,note_on,120,0,4,,,,,,,,,,,,,,,3,,,69,0,
23040,note_on,0,0,4,,,,,,,,,,,,,,,3,,,65,100,
23040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
23040,note_on,480,0,3,,,,,,,,,,,,,,,2,,,72,0,
23040,note_on,480,0,2,,,,,,,,,,,,,,,1,,,57,0,
23040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
23400,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
23400,note_on,360,0,3,,,,,,,,,,,,,,,2,,,72,0,
23520,note_on,480,0,4,,,,,,,,,,,,,,,3,,,65,0,
23520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
23520,note_on,480,0,2,,,,,,,,,,,,,,,1,,,57,0,
23520,note_on,0,0,4,,,,,,,,,,,,,,,3,,,65,100,
23520,note_on,120,0,3,,,,,,,,,,,,,,,2,,,74,0,
23520,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
23880,note_on,360,0,3,,,,,,,,,,,,,,,2,,,72,0,
23880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
24000,note_on,120,0,3,,,,,,,,,,,,,,,2,,,74,0,
24000,note_on,480,0,2,,,,,,,,,,,,,,,1,,,57,0,
24000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
24000,note_on,0,0,4,,,,,,,,,,,,,,,3,,,65,100,
24000,note_on,480,0,4,,,,,,,,,,,,,,,3,,,65,0,
24000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
24360,note_on,360,0,3,,,,,,,,,,,,,,,2,,,72,0,
24360,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
24480,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
24480,note_on,0,0,4,,,,,,,,,,,,,,,3,,,66,100,
24480,note_on,480,0,4,,,,,,,,,,,,,,,3,,,65,0,
24480,note_on,480,0,2,,,,,,,,,,,,,,,1,,,57,0,
24480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
24480,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
24840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
24840,note_on,360,0,2,,,,,,,,,,,,,,,1,,,57,0,
24960,note_on,480,0,4,,,,,,,,,,,,,,,3,,,66,0,
24960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
24960,note_on,120,0,2,,,,,,,,,,,,,,,1,,,59,0,
24960,note_on,0,0,4,,,,,,,,,,,,,,,3,,,66,100,
24960,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
24960,note_on,480,0,3,,,,,,,,,,,,,,,2,,,74,0,
25320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
25320,note_on,360,0,2,,,,,,,,,,,,,,,1,,,57,0,
25440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
25440,note_on,480,0,4,,,,,,,,,,,,,,,3,,,66,0,
25440,note_on,0,0,4,,,,,,,,,,,,,,,3,,,66,100,
25440,note_on,480,0,3,,,,,,,,,,,,,,,2,,,74,0,
25440,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
25440,note_on,120,0,2,,,,,,,,,,,,,,,1,,,59,0,
25800,note_on,360,0,2,,,,,,,,,,,,,,,1,,,57,0,
25800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
25920,note_on,480,0,4,,,,,,,,,,,,,,,3,,,66,0,
25920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
25920,note_on,480,0,3,,,,,,,,,,,,,,,2,,,74,0,
25920,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
25920,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
25920,note_on,120,0,2,,,,,,,,,,,,,,,1,,,60,0,
26280,note_on,360,0,3,,,,,,,,,,,,,,,2,,,74,0,
26280,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
26400,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
26400,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
26400,note_on,480,0,2,,,,,,,,,,,,,,,1,,,59,0,
26400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
26400,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
26400,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
26760,note_on,360,0,3,,,,,,,,,,,,,,,2,,,74,0,
26760,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
26880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
26880,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
26880,note_on,480,0,2,,,,,,,,,,,,,,,1,,,59,0,
26880,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
26880,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
26880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
27240,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
27240,note_on,360,0,3,,,,,,,,,,,,,,,2,,,74,0,
27360,note_on,11520,0,1,,,,,,,,,,,,,,,0,,,74,100,
27360,note_on,480,0,2,,,,,,,,,,,,,,,1,,,59,0,
27360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
27360,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
27360,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
27360,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
27360,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
27720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
27720,note_on,360,0,1,,,,,,,,,,,,,,,0,,,74,0,
27840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
27840,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,0,
27840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
27840,note_on,480,0,2,,,,,,,,,,,,,,,1,,,60,0,
27840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
27840,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
27840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
27840,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
28200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
28200,note_on,360,0,1,,,,,,,,,,,,,,,0,,,74,0,
28320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
28320,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
28320,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
28320,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
28320,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
28320,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,0,
28320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
28320,note_on,480,0,2,,,,,,,,,,,,,,,1,,,60,0,
28680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,100,
28680,note_on,360,0,1,,,,,,,,,,,,,,,0,,,74,0,
28800,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,0,
28800,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
28800,note_on,120,0,1,,,,,,,,,,,,,,,0,,,71,0,
28800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
28800,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
28800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,58,100,
28800,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
28800,note_on,480,0,2,,,,,,,,,,,,,,,1,,,60,0,
29160,note_on,360,0,3,,,,,,,,,,,,,,,2,,,76,0,
29160,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
29280,note_on,0,0,2,,,,,,,,,,,,,,,1,,,58,100,
29280,note_on,480,0,2,,,,,,,,,,,,,,,1,,,58,0,
29280,note_on,480,0,1,,,,,,,,,,,,,,,0,,,72,0,
29280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
29280,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
29280,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
29280,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
29280,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
29640,note_on,360,0,3,,,,,,,,,,,,,,,2,,,76,0,
29640,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
29760,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
29760,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
29760,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
29760,note_on,480,0,1,,,,,,,,,,,,,,,0,,,72,0,
29760,note_on,480,0,2,,,,,,,,,,,,,,,1,,,58,0,
29760,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
29760,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
29760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,58,100,
30120,note_on,360,0,3,,,,,,,,,,,,,,,2,,,76,0,
30120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
30240,note_on,120,0,3,,,,,,,,,,,,,,,2,,,79,0,
30240,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
30240,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
30240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
30240,note_on,480,0,1,,,,,,,,,,,,,,,0,,,72,0,
30240,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
30240,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
30240,note_on,480,0,2,,,,,,,,,,,,,,,1,,,58,0,
30600,note_on,360,0,4,,,,,,,,,,,,,,,3,,,69,0,
30600,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
30600,note_on,360,0,1,,,,,,,,,,,,,,,0,,,72,0,
30600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
30720,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
30720,note_on,120,0,4,,,,,,,,,,,,,,,3,,,67,0,
30720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
30720,note_on,480,0,3,,,,,,,,,,,,,,,2,,,77,0,
30720,note_on,480,0,2,,,,,,,,,,,,,,,1,,,57,0,
30720,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,0,
31080,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
31080,note_on,360,0,4,,,,,,,,,,,,,,,3,,,69,0,
31080,note_on,360,0,1,,,,,,,,,,,,,,,0,,,72,0,
31080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
31200,note_on,480,0,3,,,,,,,,,,,,,,,2,,,77,100,
31200,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
31200,note_on,120,0,4,,,,,,,,,,,,,,,3,,,67,0,
31200,note_on,480,0,2,,,,,,,,,,,,,,,1,,,62,100,
31200,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,0,
31200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
31560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,100,
31560,note_on,360,0,4,,,,,,,,,,,,,,,3,,,69,0,
31560,note_on,0,0,4,,,,,,,,,,,,,,,3,,,65,100,
31560,note_on,360,0,1,,,,,,,,,,,,,,,0,,,72,0,
31680,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
31680,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0,
31680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
31680,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
31680,note_on,120,0,4,,,,,,,,,,,,,,,3,,,65,0,
31680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
31680,note_on,480,0,3,,,,,,,,,,,,,,,2,,,77,0,
31680,note_on,480,0,2,,,,,,,,,,,,,,,1,,,62,0,
32040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,100,
32040,note_on,360,0,1,,,,,,,,,,,,,,,0,,,70,0,
32040,note_on,0,0,4,,,,,,,,,,,,,,,3,,,65,100,
32040,note_on,360,0,4,,,,,,,,,,,,,,,3,,,67,0,
32160,note_on,480,0,2,,,,,,,,,,,,,,,1,,,55,0,
32160,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
32160,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0,
32160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
32160,note_on,120,0,4,,,,,,,,,,,,,,,3,,,65,0,
32160,note_on,480,0,3,,,,,,,,,,,,,,,2,,,77,0,
32520,note_on,360,0,1,,,,,,,,,,,,,,,0,,,70,0,
32520,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,100,
32520,note_on,0,0,4,,,,,,,,,,,,,,,3,,,65,100,
32520,note_on,360,0,4,,,,,,,,,,,,,,,3,,,67,0,
32640,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0,
32640,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
32640,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
32640,note_on,120,0,4,,,,,,,,,,,,,,,3,,,65,0,
32640,note_on,480,0,2,,,,,,,,,,,,,,,1,,,55,100,
32640,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,100,
33000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
33000,note_on,360,0,3,,,,,,,,,,,,,,,2,,,76,0,
33120,note_on,480,0,2,,,,,,,,,,,,,,,1,,,55,0,
33120,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
33120,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
33120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,100,
33120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
33120,note_on,480,0,1,,,,,,,,,,,,,,,0,,,70,0,
33120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,100,
33120,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
33480,note_on,360,0,3,,,,,,,,,,,,,,,2,,,79,0,
33480,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
33600,note_on,480,0,4,,,,,,,,,,,,,,,3,,,69,0,
33600,note_on,480,0,2,,,,,,,,,,,,,,,1,,,61,0,
33600,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
33600,note_on,480,0,1,,,,,,,,,,,,,,,0,,,64,0,
33600,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
33960,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
33960,note_on,360,0,3,,,,,,,,,,,,,,,2,,,79,0,
34080,note_on,480,0,2,,,,,,,,,,,,,,,1,,,61,100,
34080,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
34080,note_on,480,0,4,,,,,,,,,,,,,,,3,,,76,100,
34080,note_on,480,0,1,,,,,,,,,,,,,,,0,,,69,100,
34080,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
34440,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
34440,note_on,360,0,3,,,,,,,,,,,,,,,2,,,79,0,
34560,note_on,480,0,4,,,,,,,,,,,,,,,3,,,76,0,
34560,note_on,0,0,4,,,,,,,,,,,,,,,3,,,74,100,
34560,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
34560,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
34560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,100,
34560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
34560,note_on,480,0,2,,,,,,,,,,,,,,,1,,,61,0,
34560,note_on,480,0,1,,,,,,,,,,,,,,,0,,,69,0,
34920,note_on,360,0,3,,,,,,,,,,,,,,,2,,,77,0,
34920,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
34920,note_on,0,0,4,,,,,,,,,,,,,,,3,,,73,100,
34920,note_on,360,0,4,,,,,,,,,,,,,,,3,,,74,0,
35040,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
35040,note_on,120,0,4,,,,,,,,,,,,,,,3,,,73,0,
35040,note_on,0,0,4,,,,,,,,,,,,,,,3,,,74,100,
35040,note_on,480,0,1,,,,,,,,,,,,,,,0,,,69,0,
35040,note_on,480,0,2,,,,,,,,,,,,,,,1,,,62,0,
35040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
35400,note_on,360,0,3,,,,,,,,,,,,,,,2,,,77,0,
35400,note_on,360,0,4,,,,,,,,,,,,,,,3,,,74,0,
35400,note_on,0,0,4,,,,,,,,,,,,,,,3,,,73,100,
35400,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
35520,note_on,120,0,4,,,,,,,,,,,,,,,3,,,73,0,
35520,note_on,0,0,4,,,,,,,,,,,,,,,3,,,74,100,
35520,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
35520,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
35880,note_on,360,0,4,,,,,,,,,,,,,,,3,,,74,0,
35880,note_on,0,0,4,,,,,,,,,,,,,,,3,,,72,100,
36000,note_on,480,0,3,,,,,,,,,,,,,,,2,,,77,0,
36000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
36000,note_on,120,0,4,,,,,,,,,,,,,,,3,,,72,0,
36000,note_on,0,0,4,,,,,,,,,,,,,,,3,,,71,100,
36000,note_on,960,0,1,,,,,,,,,,,,,,,0,,,62,100,
36000,note_on,960,0,2,,,,,,,,,,,,,,,1,,,55,100,
36360,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
36360,note_on,360,0,3,,,,,,,,,,,,,,,2,,,77,0,
36480,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
36480,note_on,0,0,4,,,,,,,,,,,,,,,3,,,71,100,
36480,note_on,480,0,1,,,,,,,,,,,,,,,0,,,62,0,
36480,note_on,480,0,2,,,,,,,,,,,,,,,1,,,55,0,
36480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
36480,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
36480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,100,
36480,note_on,480,0,4,,,,,,,,,,,,,,,3,,,71,0,
36840,note_on,360,0,3,,,,,,,,,,,,,,,2,,,77,0,
36840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,81,100,
36960,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
36960,note_on,120,0,3,,,,,,,,,,,,,,,2,,,81,0,
36960,note_on,0,0,4,,,,,,,,,,,,,,,3,,,71,100,
36960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,100,
36960,note_on,480,0,4,,,,,,,,,,,,,,,3,,,71,0,
36960,note_on,480,0,2,,,,,,,,,,,,,,,1,,,55,0,
36960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
36960,note_on,480,0,1,,,,,,,,,,,,,,,0,,,62,0,
37320,note_on,360,0,3,,,,,,,,,,,,,,,2,,,79,0,
37320,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
37440,note_on,480,0,1,,,,,,,,,,,,,,,0,,,62,0,
37440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,100,
37440,note_on,480,0,2,,,,,,,,,,,,,,,1,,,55,0,
37440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
37440,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
37440,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
37440,note_on,0,0,4,,,,,,,,,,,,,,,3,,,72,100,
37440,note_on,480,0,4,,,,,,,,,,,,,,,3,,,71,0,
37800,note_on,360,0,1,,,,,,,,,,,,,,,0,,,64,0,
37800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,100,
37800,note_on,360,0,4,,,,,,,,,,,,,,,3,,,72,0,
37800,note_on,0,0,4,,,,,,,,,,,,,,,3,,,71,100,
37920,note_on,480,0,2,,,,,,,,,,,,,,,1,,,60,0,
37920,note_on,120,0,4,,,,,,,,,,,,,,,3,,,71,0,
37920,note_on,0,0,4,,,,,,,,,,,,,,,3,,,72,100,
37920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,100,
37920,note_on,120,0,1,,,,,,,,,,,,,,,0,,,62,0,
37920,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,0,
38280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,100,
38280,note_on,360,0,1,,,,,,,,,,,,,,,0,,,64,0,
38280,note_on,360,0,4,,,,,,,,,,,,,,,3,,,72,0,
38280,note_on,0,0,4,,,,,,,,,,,,,,,3,,,74,100,
38400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,100,
38400,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,100,
38400,note_on,120,0,1,,,,,,,,,,,,,,,0,,,65,0,
38400,note_on,120,0,4,,,,,,,,,,,,,,,3,,,74,0,
38400,note_on,480,0,2,,,,,,,,,,,,,,,1,,,60,100,
38400,note_on,0,0,4,,,,,,,,,,,,,,,3,,,72,100,
38760,note_on,360,0,4,,,,,,,,,,,,,,,3,,,72,0,
38760,note_on,0,0,4,,,,,,,,,,,,,,,3,,,70,100,
38880,note_on,480,0,1,,,,,,,,,,,,,,,0,,,67,0,
38880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,100,
38880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
38880,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
38880,note_on,120,0,4,,,,,,,,,,,,,,,3,,,70,0,
38880,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,0,
38880,note_on,480,0,2,,,,,,,,,,,,,,,1,,,60,0,
39240,note_on,360,0,1,,,,,,,,,,,,,,,0,,,65,0,
39240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,100,
39360,note_on,480,0,3,,,,,,,,,,,,,,,2,,,76,0,
39360,note_on,120,0,1,,,,,,,,,,,,,,,0,,,64,0,
39360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,100,
39360,note_on,480,0,4,,,,,,,,,,,,,,,3,,,69,0,
39360,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
39720,note_on,360,0,1,,,,,,,,,,,,,,,0,,,65,0,
39720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,100,
39720,note_on,360,0,4,,,,,,,,,,,,,,,3,,,72,100,
39720,note_on,360,0,3,,,,,,,,,,,,,,,2,,,74,0,
39720,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
39840,note_on,120,0,4,,,,,,,,,,,,,,,3,,,72,0,
39840,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
39840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
39840,note_on,0,0,4,,,,,,,,,,,,,,,3,,,71,100,
39840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,100,
39840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,64,0,
40200,note_on,360,0,4,,,,,,,,,,,,,,,3,,,71,0,
40200,note_on,0,0,4,,,,,,,,,,,,,,,3,,,69,100,
40200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,100,
40200,note_on,360,0,1,,,,,,,,,,,,,,,0,,,62,0,
40320,note_on,120,0,4,,,,,,,,,,,,,,,3,,,69,0,
40320,note_on,0,0,4,,,,,,,,,,,,,,,3,,,67,100,
40320,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
40320,note_on,120,0,1,,,,,,,,,,,,,,,0,,,60,0,
40320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,100,
40320,note_on,480,0,3,,,,,,,,,,,,,,,2,,,77,0,
40320,note_on,1440,0,2,,,,,,,,,,,,,,,1,,,74,100,
40680,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
40680,note_on,360,0,3,,,,,,,,,,,,,,,2,,,77,0,
40800,note_on,480,0,4,,,,,,,,,,,,,,,3,,,67,0,
