tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
2279,note_on,89,0,2,,,,,,,,,1,,,59,111
2279,note_on,119,0,1,,,,,,,,,0,,,67,127
2280,note_on,1,0,1,,,,,,,,,0,,,66,0
2309,note_on,30,0,2,,,,,,,,,1,,,59,0
2339,note_on,59,0,1,,,,,,,,,0,,,67,0
2339,note_on,0,0,1,,,,,,,,,0,,,69,127
2399,note_on,90,0,2,,,,,,,,,1,,,55,111
2399,note_on,60,0,1,,,,,,,,,0,,,69,0
2400,note_on,1,0,1,,,,,,,,,0,,,71,127
2429,note_on,30,0,2,,,,,,,,,1,,,55,0
2460,note_on,0,0,1,,,,,,,,,0,,,67,127
2460,note_on,60,0,1,,,,,,,,,0,,,71,0
2518,note_on,89,0,2,,,,,,,,,1,,,62,111
2520,note_on,60,0,1,,,,,,,,,0,,,67,0
2522,note_on,2,0,1,,,,,,,,,0,,,71,127
2538,note_on,16,0,1,,,,,,,,,0,,,72,127
2545,note_on,7,0,1,,,,,,,,,0,,,71,0
2558,note_on,13,0,1,,,,,,,,,0,,,72,0
2561,note_on,3,0,1,,,,,,,,,0,,,71,127
2578,note_on,17,0,1,,,,,,,,,0,,,72,127
2581,note_on,3,0,1,,,,,,,,,0,,,71,0
2598,note_on,17,0,1,,,,,,,,,0,,,72,0
2609,note_on,11,0,1,,,,,,,,,0,,,71,127
2629,note_on,20,0,1,,,,,,,,,0,,,71,0
2638,note_on,120,0,2,,,,,,,,,1,,,62,0
2639,note_on,1,0,2,,,,,,,,,1,,,50,111
2640,note_on,11,0,1,,,,,,,,,0,,,69,127
2699,note_on,60,0,2,,,,,,,,,1,,,50,0
2700,note_on,1,0,2,,,,,,,,,1,,,60,111
2759,note_on,59,0,2,,,,,,,,,1,,,59,111
2760,note_on,1,0,2,,,,,,,,,1,,,60,0
2819,note_on,59,0,2,,,,,,,,,1,,,59,0
2819,note_on,0,0,2,,,,,,,,,1,,,57,111
2879,note_on,60,0,2,,,,,,,,,1,,,57,0
2880,note_on,1,0,2,,,,,,,,,1,,,59,111
2880,note_on,0,0,1,,,,,,,,,0,,,74,127
2880,note_on,240,0,1,,,,,,,,,0,,,69,0
3000,note_on,120,0,1,,,,,,,,,0,,,74,0
3001,note_on,1,0,1,,,,,,,,,0,,,67,127
3059,note_on,58,0,1,,,,,,,,,0,,,69,127
3061,note_on,2,0,1,,,,,,,,,0,,,67,0
3118,note_on,238,0,2,,,,,,,,,1,,,57,111
3119,note_on,58,0,1,,,,,,,,,0,,,69,0
3120,note_on,2,0,2,,,,,,,,,1,,,59,0
3121,note_on,2,0,1,,,,,,,,,0,,,71,127
3181,note_on,0,0,1,,,,,,,,,0,,,72,127
3181,note_on,60,0,1,,,,,,,,,0,,,71,0
3238,note_on,0,0,2,,,,,,,,,1,,,55,111
3238,note_on,118,0,2,,,,,,,,,1,,,57,0
3241,note_on,60,0,1,,,,,,,,,0,,,72,0
3241,note_on,0,0,1,,,,,,,,,0,,,74,127
3358,note_on,120,0,2,,,,,,,,,1,,,55,0
3359,note_on,1,0,2,,,,,,,,,1,,,59,111
3361,note_on,120,0,1,,,,,,,,,0,,,74,0
3361,note_on,0,0,1,,,,,,,,,0,,,67,127
3419,note_on,60,0,2,,,,,,,,,1,,,59,0
3421,note_on,60,0,1,,,,,,,,,0,,,67,0
3478,note_on,59,0,2,,,,,,,,,1,,,55,111
3480,note_on,59,0,1,,,,,,,,,0,,,67,127
3598,note_on,120,0,2,,,,,,,,,1,,,55,0
3598,note_on,0,0,2,,,,,,,,,1,,,60,111
3599,note_on,119,0,1,,,,,,,,,0,,,76,127
3600,note_on,1,0,1,,,,,,,,,0,,,67,0
3718,note_on,118,0,1,,,,,,,,,0,,,72,127
3719,note_on,1,0,1,,,,,,,,,0,,,76,0
3778,note_on,59,0,1,,,,,,,,,0,,,72,0
3778,note_on,0,0,1,,,,,,,,,0,,,74,127
3838,note_on,60,0,1,,,,,,,,,0,,,74,0
3838,note_on,0,0,1,,,,,,,,,0,,,76,127
3897,note_on,59,0,1,,,,,,,,,0,,,78,127
3898,note_on,1,0,1,,,,,,,,,0,,,76,0
3957,note_on,59,0,1,,,,,,,,,0,,,78,0
3958,note_on,360,0,2,,,,,,,,,1,,,60,0
3959,note_on,1,0,2,,,,,,,,,1,,,59,111
3959,note_on,2,0,1,,,,,,,,,0,,,79,127
4078,note_on,119,0,1,,,,,,,,,0,,,67,127
4079,note_on,1,0,1,,,,,,,,,0,,,79,0
4079,note_on,120,0,2,,,,,,,,,1,,,59,0
4080,note_on,1,0,2,,,,,,,,,1,,,60,111
4138,note_on,59,0,1,,,,,,,,,0,,,67,0
4138,note_on,58,0,2,,,,,,,,,1,,,59,111
4140,note_on,2,0,2,,,,,,,,,1,,,60,0
4198,note_on,60,0,1,,,,,,,,,0,,,67,127
4198,note_on,0,0,2,,,,,,,,,1,,,57,111
4198,note_on,58,0,2,,,,,,,,,1,,,59,0
4258,note_on,60,0,2,,,,,,,,,1,,,57,0
4258,note_on,0,0,2,,,,,,,,,1,,,55,111
4318,note_on,60,0,2,,,,,,,,,1,,,55,0
4318,note_on,0,0,1,,,,,,,,,0,,,72,127
4318,note_on,120,0,1,,,,,,,,,0,,,67,0
4319,note_on,1,0,2,,,,,,,,,1,,,57,111
4438,note_on,120,0,1,,,,,,,,,0,,,72,0
4440,note_on,2,0,1,,,,,,,,,0,,,74,127
4500,note_on,60,0,1,,,,,,,,,0,,,74,0
4500,note_on,0,0,1,,,,,,,,,0,,,72,127
4559,note_on,0,0,2,,,,,,,,,1,,,54,111
4559,note_on,240,0,2,,,,,,,,,1,,,57,0
4560,note_on,60,0,1,,,,,,,,,0,,,72,0
4560,note_on,0,0,1,,,,,,,,,0,,,71,127
4617,note_on,57,0,1,,,,,,,,,0,,,69,127
4620,note_on,3,0,1,,,,,,,,,0,,,71,0
4677,note_on,57,0,1,,,,,,,,,0,,,69,0
4678,note_on,1,0,1,,,,,,,,,0,,,71,127
4679,note_on,0,0,2,,,,,,,,,1,,,55,111
4679,note_on,120,0,2,,,,,,,,,1,,,54,0
4796,note_on,118,0,1,,,,,,,,,0,,,72,127
4798,note_on,2,0,1,,,,,,,,,0,,,71,0
4856,note_on,0,0,1,,,,,,,,,0,,,71,127
4856,note_on,58,0,1,,,,,,,,,0,,,72,0
4916,note_on,60,0,1,,,,,,,,,0,,,71,0
4917,note_on,1,0,1,,,,,,,,,0,,,69,127
4918,note_on,239,0,2,,,,,,,,,1,,,59,111
4919,note_on,1,0,2,,,,,,,,,1,,,55,0
4977,note_on,60,0,1,,,,,,,,,0,,,69,0
4977,note_on,0,0,1,,,,,,,,,0,,,67,127
5037,note_on,60,0,1,,,,,,,,,0,,,67,0
5038,note_on,0,0,2,,,,,,,,,1,,,60,111
5038,note_on,119,0,2,,,,,,,,,1,,,59,0
5039,set_tempo,5039,1,0,,,,,,,400000,,,,,,
5039,note_on,2,0,1,,,,,,,,,0,,,69,127
5043,set_tempo,4,1,0,,,,,,,400507,,,,,,
5046,set_tempo,3,1,0,,,,,,,401016,,,,,,
5049,set_tempo,3,1,0,,,,,,,401526,,,,,,
5051,set_tempo,2,1,0,,,,,,,402037,,,,,,
5054,set_tempo,3,1,0,,,,,,,402549,,,,,,
5057,set_tempo,3,1,0,,,,,,,403063,,,,,,
5060,set_tempo,3,1,0,,,,,,,403578,,,,,,
5062,set_tempo,2,1,0,,,,,,,404095,,,,,,
5065,set_tempo,3,1,0,,,,,,,404613,,,,,,
5068,set_tempo,3,1,0,,,,,,,405132,,,,,,
5071,set_tempo,3,1,0,,,,,,,405652,,,,,,
5073,set_tempo,2,1,0,,,,,,,406174,,,,,,
5076,set_tempo,3,1,0,,,,,,,406697,,,,,,
5079,set_tempo,3,1,0,,,,,,,407221,,,,,,
5082,set_tempo,3,1,0,,,,,,,407747,,,,,,
5084,set_tempo,2,1,0,,,,,,,408274,,,,,,
5087,set_tempo,3,1,0,,,,,,,408803,,,,,,
5090,set_tempo,3,1,0,,,,,,,409333,,,,,,
5093,set_tempo,3,1,0,,,,,,,409864,,,,,,
5096,set_tempo,3,1,0,,,,,,,410397,,,,,,
5098,set_tempo,2,1,0,,,,,,,410931,,,,,,
5101,set_tempo,3,1,0,,,,,,,411466,,,,,,
5104,set_tempo,3,1,0,,,,,,,412003,,,,,,
5107,set_tempo,3,1,0,,,,,,,412541,,,,,,
5109,set_tempo,2,1,0,,,,,,,413081,,,,,,
5112,set_tempo,3,1,0,,,,,,,413622,,,,,,
5115,set_tempo,3,1,0,,,,,,,414164,,,,,,
5118,set_tempo,3,1,0,,,,,,,414708,,,,,,
5120,set_tempo,2,1,0,,,,,,,415254,,,,,,
5123,set_tempo,3,1,0,,,,,,,415800,,,,,,
5126,set_tempo,3,1,0,,,,,,,416349,,,,,,
5129,set_tempo,3,1,0,,,,,,,416898,,,,,,
5131,set_tempo,2,1,0,,,,,,,417449,,,,,,
5134,set_tempo,3,1,0,,,,,,,418002,,,,,,
5137,set_tempo,3,1,0,,,,,,,418556,,,,,,
5140,set_tempo,3,1,0,,,,,,,419111,,,,,,
5142,set_tempo,2,1,0,,,,,,,419668,,,,,,
5145,set_tempo,3,1,0,,,,,,,420227,,,,,,
5148,set_tempo,3,1,0,,,,,,,420787,,,,,,
5151,set_tempo,3,1,0,,,,,,,421348,,,,,,
5153,set_tempo,2,1,0,,,,,,,421911,,,,,,
5156,set_tempo,3,1,0,,,,,,,422476,,,,,,
5157,note_on,119,0,2,,,,,,,,,1,,,62,111
5158,note_on,119,0,1,,,,,,,,,0,,,71,127
5158,note_on,1,0,2,,,,,,,,,1,,,60,0
5159,note_on,1,0,1,,,,,,,,,0,,,69,0
5159,set_tempo,3,1,0,,,,,,,423042,,,,,,
5163,set_tempo,4,1,0,,,,,,,423609,,,,,,
5166,set_tempo,3,1,0,,,,,,,424178,,,,,,
5169,set_tempo,3,1,0,,,,,,,424749,,,,,,
5171,set_tempo,2,1,0,,,,,,,425321,,,,,,
5174,set_tempo,3,1,0,,,,,,,425894,,,,,,
5177,set_tempo,3,1,0,,,,,,,426470,,,,,,
5180,set_tempo,3,1,0,,,,,,,427046,,,,,,
5182,set_tempo,2,1,0,,,,,,,427625,,,,,,
5185,set_tempo,3,1,0,,,,,,,428204,,,,,,
5188,set_tempo,3,1,0,,,,,,,428786,,,,,,
5191,set_tempo,3,1,0,,,,,,,429369,,,,,,
5193,set_tempo,2,1,0,,,,,,,429953,,,,,,
5196,set_tempo,3,1,0,,,,,,,430540,,,,,,
5199,set_tempo,3,1,0,,,,,,,431127,,,,,,
5202,set_tempo,3,1,0,,,,,,,431717,,,,,,
5204,set_tempo,2,1,0,,,,,,,432308,,,,,,
5207,set_tempo,3,1,0,,,,,,,432900,,,,,,
5210,set_tempo,3,1,0,,,,,,,433495,,,,,,
5213,set_tempo,3,1,0,,,,,,,434091,,,,,,
5216,set_tempo,3,1,0,,,,,,,434688,,,,,,
5218,note_on,59,0,1,,,,,,,,,0,,,69,127
5218,set_tempo,2,1,0,,,,,,,435287,,,,,,
5221,set_tempo,3,1,0,,,,,,,435888,,,,,,
5224,set_tempo,3,1,0,,,,,,,436491,,,,,,
5227,set_tempo,3,1,0,,,,,,,437095,,,,,,
5229,set_tempo,2,1,0,,,,,,,437701,,,,,,
5232,set_tempo,3,1,0,,,,,,,438308,,,,,,
5235,set_tempo,3,1,0,,,,,,,438917,,,,,,
5238,set_tempo,3,1,0,,,,,,,439528,,,,,,
5240,set_tempo,2,1,0,,,,,,,440141,,,,,,
5243,set_tempo,3,1,0,,,,,,,440755,,,,,,
5246,set_tempo,3,1,0,,,,,,,441371,,,,,,
5247,note_on,29,0,1,,,,,,,,,0,,,71,0
5249,set_tempo,3,1,0,,,,,,,441989,,,,,,
5251,set_tempo,2,1,0,,,,,,,442608,,,,,,
5254,set_tempo,3,1,0,,,,,,,443230,,,,,,
5257,set_tempo,3,1,0,,,,,,,443853,,,,,,
5260,set_tempo,3,1,0,,,,,,,444477,,,,,,
5262,set_tempo,2,1,0,,,,,,,445104,,,,,,
5265,set_tempo,3,1,0,,,,,,,445732,,,,,,
5268,set_tempo,3,1,0,,,,,,,446362,,,,,,
5271,set_tempo,3,1,0,,,,,,,446994,,,,,,
5273,set_tempo,2,1,0,,,,,,,447628,,,,,,
5276,set_tempo,3,1,0,,,,,,,448263,,,,,,
5277,note_on,119,0,2,,,,,,,,,1,,,62,0
5278,note_on,1,0,2,,,,,,,,,1,,,50,111
5279,note_on,32,0,1,,,,,,,,,0,,,67,127
5279,set_tempo,3,1,0,,,,,,,448900,,,,,,
5283,note_on,4,0,1,,,,,,,,,0,,,69,0
5283,set_tempo,4,1,0,,,,,,,449539,,,,,,
5286,set_tempo,3,1,0,,,,,,,450180,,,,,,
5289,set_tempo,3,1,0,,,,,,,450823,,,,,,
5291,set_tempo,2,1,0,,,,,,,451467,,,,,,
5294,set_tempo,3,1,0,,,,,,,452114,,,,,,
5297,set_tempo,3,1,0,,,,,,,452762,,,,,,
5300,set_tempo,3,1,0,,,,,,,453412,,,,,,
5302,set_tempo,2,1,0,,,,,,,454064,,,,,,
5305,set_tempo,3,1,0,,,,,,,454718,,,,,,
5308,set_tempo,3,1,0,,,,,,,455373,,,,,,
5311,set_tempo,3,1,0,,,,,,,456031,,,,,,
5313,set_tempo,2,1,0,,,,,,,456691,,,,,,
5316,set_tempo,3,1,0,,,,,,,457352,,,,,,
5319,set_tempo,3,1,0,,,,,,,458015,,,,,,
5322,set_tempo,3,1,0,,,,,,,458681,,,,,,
5324,set_tempo,2,1,0,,,,,,,459348,,,,,,
5327,set_tempo,3,1,0,,,,,,,460017,,,,,,
5330,set_tempo,3,1,0,,,,,,,460688,,,,,,
5333,set_tempo,3,1,0,,,,,,,461361,,,,,,
5336,note_on,53,0,1,,,,,,,,,0,,,67,0
5336,set_tempo,3,1,0,,,,,,,462036,,,,,,
5338,set_tempo,2,1,0,,,,,,,462713,,,,,,
5340,note_on,4,0,1,,,,,,,,,0,,,66,127
5341,set_tempo,3,1,0,,,,,,,463392,,,,,,
5344,set_tempo,3,1,0,,,,,,,464073,,,,,,
5347,set_tempo,3,1,0,,,,,,,464756,,,,,,
5349,set_tempo,2,1,0,,,,,,,465441,,,,,,
5352,set_tempo,3,1,0,,,,,,,466128,,,,,,
5355,set_tempo,3,1,0,,,,,,,466817,,,,,,
5358,set_tempo,3,1,0,,,,,,,467508,,,,,,
5360,set_tempo,2,1,0,,,,,,,468201,,,,,,
5363,set_tempo,3,1,0,,,,,,,468897,,,,,,
5366,set_tempo,3,1,0,,,,,,,469594,,,,,,
5369,set_tempo,3,1,0,,,,,,,470293,,,,,,
5371,set_tempo,2,1,0,,,,,,,470995,,,,,,
5374,set_tempo,3,1,0,,,,,,,471698,,,,,,
5377,set_tempo,3,1,0,,,,,,,472404,,,,,,
5380,set_tempo,3,1,0,,,,,,,473111,,,,,,
5382,set_tempo,2,1,0,,,,,,,473821,,,,,,
5385,set_tempo,3,1,0,,,,,,,474533,,,,,,
5388,set_tempo,3,1,0,,,,,,,475248,,,,,,
5391,set_tempo,3,1,0,,,,,,,475964,,,,,,
5393,set_tempo,2,1,0,,,,,,,476682,,,,,,
5396,set_tempo,3,1,0,,,,,,,477403,,,,,,
5398,note_on,120,0,2,,,,,,,,,1,,,50,0
5399,set_tempo,3,1,0,,,,,,,478126,,,,,,
5399,note_on,1,0,2,,,,,,,,,1,,,55,111
5401,note_on,61,0,1,,,,,,,,,0,,,67,127
5402,note_on,1,0,1,,,,,,,,,0,,,66,0
5639,note_on,240,0,2,,,,,,,,,1,,,55,0
5640,note_on,1,0,2,,,,,,,,,1,,,43,111
5640,set_tempo,241,1,0,,,,,,,400000,,,,,,
5641,note_on,239,0,1,,,,,,,,,0,,,67,0
5758,note_on,117,0,1,,,,,,,,,0,,,83,127
5760,note_on,120,0,2,,,,,,,,,1,,,43,0
5760,note_on,0,0,2,,,,,,,,,1,,,55,111
5878,note_on,120,0,1,,,,,,,,,0,,,83,0
5879,note_on,1,0,1,,,,,,,,,0,,,79,127
5938,note_on,59,0,1,,,,,,,,,0,,,81,127
5939,note_on,1,0,1,,,,,,,,,0,,,79,0
5997,note_on,58,0,1,,,,,,,,,0,,,83,127
5998,note_on,1,0,1,,,,,,,,,0,,,81,0
6057,note_on,0,0,1,,,,,,,,,0,,,79,127
6057,note_on,59,0,1,,,,,,,,,0,,,83,0
6117,note_on,60,0,1,,,,,,,,,0,,,79,0
6119,note_on,359,0,2,,,,,,,,,1,,,54,111
6120,note_on,1,0,2,,,,,,,,,1,,,55,0
6120,note_on,3,0,1,,,,,,,,,0,,,81,127
6238,note_on,118,0,1,,,,,,,,,0,,,74,127
6240,note_on,2,0,1,,,,,,,,,0,,,81,0
6296,note_on,56,0,1,,,,,,,,,0,,,76,127
6298,note_on,2,0,1,,,,,,,,,0,,,74,0
6356,note_on,0,0,1,,,,,,,,,0,,,78,127
6356,note_on,58,0,1,,,,,,,,,0,,,76,0
6359,note_on,239,0,2,,,,,,,,,1,,,54,0
6416,note_on,60,0,1,,,,,,,,,0,,,78,0
6417,note_on,1,0,1,,,,,,,,,0,,,74,127
6477,note_on,60,0,1,,,,,,,,,0,,,74,0
6478,note_on,119,0,2,,,,,,,,,1,,,52,111
6478,note_on,1,0,1,,,,,,,,,0,,,79,127
6598,note_on,120,0,1,,,,,,,,,0,,,79,0
6598,note_on,0,0,2,,,,,,,,,1,,,55,111
6598,note_on,120,0,2,,,,,,,,,1,,,52,0
6600,note_on,2,0,1,,,,,,,,,0,,,76,127
6658,note_on,60,0,2,,,,,,,,,1,,,55,0
6660,note_on,60,0,1,,,,,,,,,0,,,76,0
6660,note_on,0,0,1,,,,,,,,,0,,,78,127
6718,note_on,60,0,2,,,,,,,,,1,,,52,111
6720,note_on,60,0,1,,,,,,,,,0,,,78,0
6720,note_on,0,0,1,,,,,,,,,0,,,79,127
6778,note_on,58,0,1,,,,,,,,,0,,,74,127
6780,note_on,2,0,1,,,,,,,,,0,,,79,0
6838,note_on,0,0,1,,,,,,,,,0,,,73,127
6838,note_on,0,0,2,,,,,,,,,1,,,57,111
6838,note_on,120,0,2,,,,,,,,,1,,,52,0
6838,note_on,58,0,1,,,,,,,,,0,,,74,0
6958,note_on,120,0,1,,,,,,,,,0,,,73,0
6959,note_on,1,0,1,,,,,,,,,0,,,71,127
7019,note_on,60,0,1,,,,,,,,,0,,,71,0
7020,note_on,1,0,1,,,,,,,,,0,,,73,127
7078,note_on,240,0,2,,,,,,,,,1,,,57,0
7080,note_on,0,0,1,,,,,,,,,0,,,69,127
7080,note_on,2,0,2,,,,,,,,,1,,,45,111
7080,note_on,60,0,1,,,,,,,,,0,,,73,0
7170,note_on,90,0,1,,,,,,,,,0,,,69,0
7198,note_on,118,0,2,,,,,,,,,1,,,57,111
7200,note_on,2,0,2,,,,,,,,,1,,,45,0
7201,note_on,31,0,1,,,,,,,,,0,,,69,127
7260,note_on,59,0,1,,,,,,,,,0,,,71,127
7261,note_on,1,0,1,,,,,,,,,0,,,69,0
7319,note_on,58,0,1,,,,,,,,,0,,,73,127
7320,note_on,1,0,1,,,,,,,,,0,,,71,0
7379,note_on,59,0,1,,,,,,,,,0,,,73,0
7379,note_on,0,0,1,,,,,,,,,0,,,74,127
7439,note_on,60,0,1,,,,,,,,,0,,,74,0
7440,note_on,1,0,1,,,,,,,,,0,,,76,127
7500,note_on,0,0,1,,,,,,,,,0,,,78,127
7500,note_on,60,0,1,,,,,,,,,0,,,76,0
7558,note_on,358,0,2,,,,,,,,,1,,,57,0
7559,note_on,1,0,2,,,,,,,,,1,,,59,111
7560,note_on,0,0,1,,,,,,,,,0,,,79,127
7560,note_on,60,0,1,,,,,,,,,0,,,78,0
7589,note_on,30,0,2,,,,,,,,,1,,,59,0
7590,note_on,30,0,1,,,,,,,,,0,,,79,0
7678,note_on,89,0,2,,,,,,,,,1,,,62,111
7680,note_on,90,0,1,,,,,,,,,0,,,78,127
7708,note_on,30,0,2,,,,,,,,,1,,,62,0
7710,note_on,30,0,1,,,,,,,,,0,,,78,0
7800,note_on,92,0,2,,,,,,,,,1,,,61,111
7801,note_on,91,0,1,,,,,,,,,0,,,76,127
7830,note_on,30,0,2,,,,,,,,,1,,,61,0
7831,note_on,30,0,1,,,,,,,,,0,,,76,0
7920,note_on,90,0,2,,,,,,,,,1,,,62,111
7921,note_on,90,0,1,,,,,,,,,0,,,78,127
7950,note_on,30,0,2,,,,,,,,,1,,,62,0
7951,note_on,30,0,1,,,,,,,,,0,,,78,0
8040,note_on,90,0,2,,,,,,,,,1,,,54,111
8041,note_on,90,0,1,,,,,,,,,0,,,69,127
8070,note_on,30,0,2,,,,,,,,,1,,,54,0
8071,note_on,30,0,1,,,,,,,,,0,,,69,0
8160,note_on,90,0,2,,,,,,,,,1,,,57,111
8160,note_on,89,0,1,,,,,,,,,0,,,73,127
8190,note_on,30,0,2,,,,,,,,,1,,,57,0
8190,note_on,30,0,1,,,,,,,,,0,,,73,0
8280,note_on,90,0,1,,,,,,,,,0,,,74,127
8280,note_on,90,0,2,,,,,,,,,1,,,62,111
8400,note_on,120,0,2,,,,,,,,,1,,,62,0
8400,note_on,0,0,2,,,,,,,,,1,,,50,111
8518,note_on,118,0,2,,,,,,,,,1,,,60,111
8520,note_on,2,0,2,,,,,,,,,1,,,50,0
8580,note_on,300,0,1,,,,,,,,,0,,,74,0
8638,note_on,58,0,1,,,,,,,,,0,,,74,127
8638,note_on,118,0,2,,,,,,,,,1,,,60,0
8640,note_on,2,0,2,,,,,,,,,1,,,59,111
8758,note_on,0,0,1,,,,,,,,,0,,,67,127
8758,note_on,120,0,1,,,,,,,,,0,,,74,0
8758,note_on,118,0,2,,,,,,,,,1,,,62,111
8818,note_on,0,0,1,,,,,,,,,0,,,66,127
8818,note_on,60,0,1,,,,,,,,,0,,,67,0
8850,note_on,92,0,2,,,,,,,,,1,,,59,0
8878,note_on,60,0,1,,,,,,,,,0,,,66,0
8880,note_on,30,0,2,,,,,,,,,1,,,59,111
8880,note_on,2,0,1,,,,,,,,,0,,,67,127
8938,note_on,58,0,2,,,,,,,,,1,,,62,0
8940,note_on,2,0,2,,,,,,,,,1,,,59,0
8998,note_on,118,0,1,,,,,,,,,0,,,76,127
9000,note_on,60,0,2,,,,,,,,,1,,,60,111
9000,note_on,2,0,1,,,,,,,,,0,,,67,0
