tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
4140,note_on,,,,,8,0,2,,,,,1,,,64,80
4140,note_on,,,,,8,0,3,,,,,2,,,60,80
4185,note_on,,,,,285,0,4,,,,,3,,,58,0
4192,note_on,,,,,52,0,3,,,,,2,,,60,0
4192,note_on,,,,,52,0,2,,,,,1,,,64,0
4200,note_on,,,,,8,0,2,,,,,1,,,69,80
4200,note_on,,,,,15,0,4,,,,,3,,,57,80
4200,note_on,,,,,8,0,3,,,,,2,,,65,80
4245,note_on,,,,,165,0,1,,,,,0,,,72,0
4252,note_on,,,,,52,0,4,,,,,3,,,57,0
4260,note_on,,,,,15,0,1,,,,,0,,,70,80
4260,note_on,,,,,8,0,4,,,,,3,,,50,80
4312,note_on,,,,,112,0,2,,,,,1,,,69,0
4312,note_on,,,,,112,0,3,,,,,2,,,65,0
4312,note_on,,,,,52,0,4,,,,,3,,,50,0
4320,note_on,,,,,8,0,2,,,,,1,,,67,80
4320,note_on,,,,,8,0,3,,,,,2,,,64,80
4320,note_on,,,,,8,0,4,,,,,3,,,55,80
4346,note_on,,,,,26,0,2,,,,,1,,,67,0
4346,note_on,,,,,26,0,3,,,,,2,,,64,0
4350,note_on,,,,,4,0,3,,,,,2,,,62,80
4350,note_on,,,,,4,0,2,,,,,1,,,65,80
4376,note_on,,,,,26,0,2,,,,,1,,,65,0
4376,note_on,,,,,26,0,3,,,,,2,,,62,0
4380,note_on,,,,,4,0,2,,,,,1,,,67,80
4380,note_on,,,,,4,0,3,,,,,2,,,64,80
4425,note_on,,,,,165,0,1,,,,,0,,,70,0
4425,note_on,,,,,105,0,4,,,,,3,,,55,0
4432,note_on,,,,,52,0,2,,,,,1,,,67,0
4432,note_on,,,,,52,0,3,,,,,2,,,64,0
4440,note_on,,,,,15,0,1,,,,,0,,,72,80
4440,note_on,,,,,8,0,2,,,,,1,,,69,80
4440,note_on,,,,,8,0,3,,,,,2,,,65,80
4500,note_on,,,,,75,0,4,,,,,3,,,41,80
4552,note_on,,,,,52,0,4,,,,,3,,,41,0
4560,note_on,,,,,8,0,4,,,,,3,,,53,80
4605,note_on,,,,,165,0,2,,,,,1,,,69,0
4605,note_on,,,,,165,0,1,,,,,0,,,72,0
4605,note_on,,,,,165,0,3,,,,,2,,,65,0
4620,note_on,,,,,15,0,3,,,,,2,,,67,80
4620,note_on,,,,,15,0,2,,,,,1,,,70,80
4620,note_on,,,,,15,0,1,,,,,0,,,72,80
4672,note_on,,,,,112,0,4,,,,,3,,,53,0
4680,note_on,,,,,8,0,4,,,,,3,,,52,80
4706,note_on,,,,,26,0,4,,,,,3,,,52,0
4710,note_on,,,,,4,0,4,,,,,3,,,50,80
4736,note_on,,,,,26,0,4,,,,,3,,,50,0
4740,note_on,,,,,4,0,4,,,,,3,,,52,80
4785,note_on,,,,,165,0,2,,,,,1,,,70,0
4785,note_on,,,,,165,0,3,,,,,2,,,67,0
4785,note_on,,,,,165,0,1,,,,,0,,,72,0
4792,note_on,,,,,52,0,4,,,,,3,,,52,0
4800,note_on,,,,,15,0,1,,,,,0,,,72,80
4800,note_on,,,,,15,0,2,,,,,1,,,69,80
4800,note_on,,,,,8,0,4,,,,,3,,,53,80
4860,note_on,,,,,75,0,3,,,,,2,,,57,80
4905,note_on,,,,,105,0,2,,,,,1,,,69,0
4905,note_on,,,,,105,0,4,,,,,3,,,53,0
4912,note_on,,,,,52,0,3,,,,,2,,,57,0
4920,note_on,,,,,15,0,4,,,,,3,,,51,80
4920,note_on,,,,,15,0,2,,,,,1,,,68,80
4920,note_on,,,,,8,0,3,,,,,2,,,60,80
4965,note_on,,,,,165,0,1,,,,,0,,,72,0
4972,note_on,,,,,52,0,4,,,,,3,,,51,0
4980,note_on,,,,,8,0,4,,,,,3,,,50,80
4980,note_on,,,,,15,0,1,,,,,0,,,77,80
5032,note_on,,,,,112,0,3,,,,,2,,,60,0
5032,note_on,,,,,112,0,2,,,,,1,,,68,0
5032,note_on,,,,,52,0,1,,,,,0,,,77,0
5032,note_on,,,,,52,0,4,,,,,3,,,50,0
5040,note_on,,,,,8,0,2,,,,,1,,,67,80
5040,note_on,,,,,8,0,4,,,,,3,,,55,80
5040,note_on,,,,,8,0,1,,,,,0,,,75,80
5040,note_on,,,,,8,0,3,,,,,2,,,59,80
5066,note_on,,,,,26,0,3,,,,,2,,,59,0
5070,note_on,,,,,4,0,3,,,,,2,,,57,80
5092,note_on,,,,,52,0,1,,,,,0,,,75,0
5096,note_on,,,,,26,0,3,,,,,2,,,57,0
5100,note_on,,,,,4,0,3,,,,,2,,,59,80
5100,note_on,,,,,8,0,1,,,,,0,,,74,80
5145,note_on,,,,,105,0,4,,,,,3,,,55,0
5145,note_on,,,,,105,0,2,,,,,1,,,67,0
5152,note_on,,,,,52,0,3,,,,,2,,,59,0
5152,note_on,,,,,52,0,1,,,,,0,,,74,0
5160,note_on,,,,,15,0,4,,,,,3,,,48,80
5160,note_on,,,,,8,0,1,,,,,0,,,75,80
5160,note_on,,,,,8,0,3,,,,,2,,,60,80
5220,note_on,,,,,75,0,2,,,,,1,,,67,80
5265,note_on,,,,,105,0,4,,,,,3,,,48,0
5272,note_on,,,,,52,0,2,,,,,1,,,67,0
5280,note_on,,,,,8,0,2,,,,,1,,,72,80
5280,note_on,,,,,15,0,4,,,,,3,,,58,80
5325,note_on,,,,,165,0,1,,,,,0,,,75,0
5332,note_on,,,,,52,0,4,,,,,3,,,58,0
5340,note_on,,,,,15,0,1,,,,,0,,,75,80
5340,note_on,,,,,8,0,4,,,,,3,,,56,80
5392,note_on,,,,,112,0,2,,,,,1,,,72,0
5400,note_on,,,,,8,0,2,,,,,1,,,70,80
5426,note_on,,,,,26,0,2,,,,,1,,,70,0
5430,note_on,,,,,4,0,2,,,,,1,,,68,80
5445,note_on,,,,,105,0,4,,,,,3,,,56,0
5456,note_on,,,,,26,0,2,,,,,1,,,68,0
5460,note_on,,,,,15,0,4,,,,,3,,,55,80
5460,note_on,,,,,4,0,2,,,,,1,,,70,80
5505,note_on,,,,,165,0,1,,,,,0,,,75,0
5512,note_on,,,,,52,0,2,,,,,1,,,70,0
5512,note_on,,,,,52,0,4,,,,,3,,,55,0
5520,note_on,,,,,8,0,4,,,,,3,,,53,80
5520,note_on,,,,,15,0,1,,,,,0,,,74,80
5520,note_on,,,,,8,0,2,,,,,1,,,68,80
5572,note_on,,,,,52,0,2,,,,,1,,,68,0
5572,note_on,,,,,412,0,3,,,,,2,,,60,0
5580,note_on,,,,,8,0,2,,,,,1,,,62,80
5580,note_on,,,,,8,0,3,,,,,2,,,59,80
5606,note_on,,,,,26,0,3,,,,,2,,,59,0
5610,note_on,,,,,4,0,3,,,,,2,,,57,80
5632,note_on,,,,,52,0,2,,,,,1,,,62,0
5636,note_on,,,,,26,0,3,,,,,2,,,57,0
5640,note_on,,,,,4,0,3,,,,,2,,,59,80
5640,note_on,,,,,8,0,2,,,,,1,,,67,80
5685,note_on,,,,,165,0,4,,,,,3,,,53,0
5685,note_on,,,,,165,0,1,,,,,0,,,74,0
5692,note_on,,,,,52,0,3,,,,,2,,,59,0
5700,note_on,,,,,15,0,1,,,,,0,,,72,80
5700,note_on,,,,,8,0,3,,,,,2,,,60,80
5700,note_on,,,,,15,0,4,,,,,3,,,51,80
5752,note_on,,,,,52,0,4,,,,,3,,,51,0
5752,note_on,,,,,112,0,2,,,,,1,,,67,0
5760,note_on,,,,,8,0,4,,,,,3,,,56,80
5760,note_on,,,,,8,0,2,,,,,1,,,65,80
5786,note_on,,,,,26,0,2,,,,,1,,,65,0
5790,note_on,,,,,4,0,2,,,,,1,,,63,80
5805,note_on,,,,,105,0,3,,,,,2,,,60,0
5816,note_on,,,,,26,0,2,,,,,1,,,63,0
5820,note_on,,,,,15,0,3,,,,,2,,,62,80
5820,note_on,,,,,4,0,2,,,,,1,,,65,80
5865,note_on,,,,,105,0,4,,,,,3,,,56,0
5865,note_on,,,,,165,0,1,,,,,0,,,72,0
5872,note_on,,,,,52,0,2,,,,,1,,,65,0
5872,note_on,,,,,52,0,3,,,,,2,,,62,0
5880,note_on,,,,,8,0,3,,,,,2,,,63,80
5880,note_on,,,,,15,0,4,,,,,3,,,55,80
5880,note_on,,,,,8,0,2,,,,,1,,,67,80
5940,note_on,,,,,75,0,1,,,,,0,,,72,80
5985,note_on,,,,,105,0,2,,,,,1,,,67,0
5992,note_on,,,,,52,0,1,,,,,0,,,72,0
6000,note_on,,,,,8,0,1,,,,,0,,,80,80
6000,note_on,,,,,15,0,2,,,,,1,,,65,80
6045,note_on,,,,,165,0,3,,,,,2,,,63,0
6060,note_on,,,,,15,0,3,,,,,2,,,62,80
6112,note_on,,,,,112,0,1,,,,,0,,,80,0
6112,note_on,,,,,52,0,3,,,,,2,,,62,0
6112,note_on,,,,,112,0,2,,,,,1,,,65,0
6120,note_on,,,,,8,0,3,,,,,2,,,60,80
6120,note_on,,,,,8,0,2,,,,,1,,,63,80
6120,note_on,,,,,8,0,1,,,,,0,,,71,80
6146,note_on,,,,,26,0,1,,,,,0,,,71,0
6150,note_on,,,,,4,0,1,,,,,0,,,69,80
6172,note_on,,,,,52,0,3,,,,,2,,,60,0
6172,note_on,,,,,52,0,2,,,,,1,,,63,0
6176,note_on,,,,,26,0,1,,,,,0,,,69,0
6180,note_on,,,,,4,0,1,,,,,0,,,71,80
6180,note_on,,,,,8,0,3,,,,,2,,,62,80
6180,note_on,,,,,8,0,2,,,,,1,,,65,80
6225,note_on,,,,,345,0,4,,,,,3,,,55,0
6232,note_on,,,,,52,0,3,,,,,2,,,62,0
6232,note_on,,,,,52,0,1,,,,,0,,,71,0
6240,note_on,,,,,8,0,1,,,,,0,,,72,80
6240,note_on,,,,,15,0,4,,,,,3,,,48,80
6292,note_on,,,,,112,0,2,,,,,1,,,65,0
6300,note_on,,,,,68,0,3,,,,,2,,,55,80
6300,note_on,,,,,8,0,2,,,,,1,,,63,80
6326,note_on,,,,,26,0,2,,,,,1,,,63,0
6330,note_on,,,,,4,0,2,,,,,1,,,62,80
6352,note_on,,,,,52,0,3,,,,,2,,,55,0
6356,note_on,,,,,26,0,2,,,,,1,,,62,0
6360,note_on,,,,,8,0,3,,,,,2,,,60,80
6360,note_on,,,,,4,0,2,,,,,1,,,63,80
6386,note_on,,,,,26,0,2,,,,,1,,,63,0
6390,note_on,,,,,4,0,2,,,,,1,,,65,80
6405,note_on,,,,,165,0,1,,,,,0,,,72,0
6405,note_on,,,,,165,0,4,,,,,3,,,48,0
6412,note_on,,,,,52,0,3,,,,,2,,,60,0
6416,note_on,,,,,26,0,2,,,,,1,,,65,0
6420,note_on,,,,,4,0,2,,,,,1,,,67,80
6420,note_on,,,,,15,0,4,,,,,3,,,36,80
6420,note_on,,,,,15,0,1,,,,,0,,,72,80
6420,note_on,,,,,8,0,3,,,,,2,,,63,80
6472,note_on,,,,,52,0,4,,,,,3,,,36,0
6480,note_on,,,,,8,0,4,,,,,3,,,48,80
6506,note_on,,,,,26,0,4,,,,,3,,,48,0
6510,note_on,,,,,4,0,4,,,,,3,,,47,80
6536,note_on,,,,,26,0,4,,,,,3,,,47,0
6540,note_on,,,,,4,0,4,,,,,3,,,48,80
