tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
5756,note_off,,,,,380,0,6,,,,,5,,,61,64
5760,note_on,,,,,64,0,3,,,,,2,,,76,100
5760,note_on,,,,,4,0,6,,,,,5,,,57,100
5760,note_on,,,,,64,0,5,,,,,4,,,76,100
5760,note_on,,,,,64,0,4,,,,,3,,,79,100
5760,note_on,,,,,64,0,2,,,,,1,,,79,100
5948,note_off,,,,,188,0,5,,,,,4,,,76,64
5948,note_off,,,,,188,0,4,,,,,3,,,79,64
5948,note_off,,,,,188,0,3,,,,,2,,,76,64
5948,note_off,,,,,188,0,2,,,,,1,,,79,64
5952,note_on,,,,,4,0,4,,,,,3,,,78,100
5952,note_on,,,,,4,0,5,,,,,4,,,74,100
5952,note_on,,,,,4,0,3,,,,,2,,,74,100
5952,note_on,,,,,4,0,2,,,,,1,,,78,100
6140,note_off,,,,,380,0,6,,,,,5,,,57,64
6140,note_off,,,,,188,0,3,,,,,2,,,74,64
6140,note_off,,,,,188,0,2,,,,,1,,,78,64
6140,note_off,,,,,188,0,5,,,,,4,,,74,64
6140,note_off,,,,,188,0,4,,,,,3,,,78,64
6144,note_on,,,,,4,0,2,,,,,1,,,78,100
6144,note_on,,,,,4,0,5,,,,,4,,,74,100
6144,note_on,,,,,1924,0,8,,,,,7,,,38,100
6144,note_on,,,,,1924,0,7,,,,,6,,,50,100
6144,note_on,,,,,4,0,6,,,,,5,,,69,100
6144,note_on,,,,,4,0,3,,,,,2,,,78,100
6144,note_on,,,,,4,0,4,,,,,3,,,78,100
6272,note_off,,,,,128,0,8,,,,,7,,,38,64
6272,note_off,,,,,128,0,7,,,,,6,,,50,64
6332,note_off,,,,,188,0,5,,,,,4,,,74,64
6332,note_off,,,,,188,0,4,,,,,3,,,78,64
6332,note_off,,,,,188,0,2,,,,,1,,,78,64
6332,note_off,,,,,188,0,6,,,,,5,,,69,64
6332,note_off,,,,,188,0,3,,,,,2,,,78,64
6336,note_on,,,,,4,0,6,,,,,5,,,62,100
6336,note_on,,,,,4,0,5,,,,,4,,,71,100
6336,note_on,,,,,64,0,8,,,,,7,,,53,100
6336,note_on,,,,,4,0,3,,,,,2,,,80,100
6336,note_on,,,,,64,0,7,,,,,6,,,65,100
6336,note_on,,,,,4,0,2,,,,,1,,,80,100
6336,note_on,,,,,4,0,4,,,,,3,,,80,100
6524,note_off,,,,,188,0,6,,,,,5,,,62,64
6524,note_off,,,,,188,0,8,,,,,7,,,53,64
6524,note_off,,,,,188,0,7,,,,,6,,,65,64
6528,note_on,,,,,4,0,6,,,,,5,,,64,100
6528,note_on,,,,,4,0,7,,,,,6,,,64,100
6528,note_on,,,,,4,0,8,,,,,7,,,52,100
6716,note_off,,,,,188,0,8,,,,,7,,,52,64
6716,note_off,,,,,380,0,4,,,,,3,,,80,64
6716,note_off,,,,,188,0,7,,,,,6,,,64,64
6716,note_off,,,,,380,0,2,,,,,1,,,80,64
6716,note_off,,,,,380,0,5,,,,,4,,,71,64
6716,note_off,,,,,380,0,3,,,,,2,,,80,64
6720,note_on,,,,,4,0,2,,,,,1,,,81,100
6720,note_on,,,,,4,0,3,,,,,2,,,81,100
6720,note_on,,,,,4,0,7,,,,,6,,,62,100
6720,note_on,,,,,4,0,8,,,,,7,,,50,100
6720,note_on,,,,,4,0,4,,,,,3,,,81,100
6720,note_on,,,,,4,0,5,,,,,4,,,76,100
6908,note_off,,,,,188,0,7,,,,,6,,,62,64
6908,note_off,,,,,188,0,8,,,,,7,,,50,64
6912,note_on,,,,,4,0,7,,,,,6,,,60,100
6912,note_on,,,,,4,0,8,,,,,7,,,48,100
7040,note_off,,,,,128,0,8,,,,,7,,,48,64
7040,note_off,,,,,128,0,7,,,,,6,,,60,64
7100,note_off,,,,,380,0,4,,,,,3,,,81,64
7100,note_off,,,,,380,0,2,,,,,1,,,81,64
7100,note_off,,,,,380,0,5,,,,,4,,,76,64
7100,note_off,,,,,380,0,3,,,,,2,,,81,64
7100,note_off,,,,,572,0,6,,,,,5,,,64,64
7104,note_on,,,,,4,0,3,,,,,2,,,75,100
7104,note_on,,,,,4,0,5,,,,,4,,,66,100
7104,note_on,,,,,64,0,8,,,,,7,,,48,100
7104,note_on,,,,,4,0,6,,,,,5,,,57,100
7104,note_on,,,,,4,0,2,,,,,1,,,75,100
7104,note_on,,,,,4,0,4,,,,,3,,,75,100
7104,note_on,,,,,64,0,7,,,,,6,,,60,100
7292,note_off,,,,,188,0,8,,,,,7,,,48,64
7292,note_off,,,,,188,0,7,,,,,6,,,60,64
7292,note_off,,,,,188,0,6,,,,,5,,,57,64
7296,note_on,,,,,4,0,6,,,,,5,,,59,100
7296,note_on,,,,,4,0,7,,,,,6,,,59,100
7296,note_on,,,,,4,0,8,,,,,7,,,47,100
7484,note_off,,,,,188,0,8,,,,,7,,,47,64
7484,note_off,,,,,380,0,4,,,,,3,,,75,64
7484,note_off,,,,,380,0,2,,,,,1,,,75,64
7484,note_off,,,,,188,0,7,,,,,6,,,59,64
7484,note_off,,,,,380,0,3,,,,,2,,,75,64
7484,note_off,,,,,380,0,5,,,,,4,,,66,64
7488,note_on,,,,,4,0,5,,,,,4,,,71,100
7488,note_on,,,,,4,0,3,,,,,2,,,76,100
7488,note_on,,,,,4,0,8,,,,,7,,,45,100
7488,note_on,,,,,4,0,4,,,,,3,,,76,100
7488,note_on,,,,,4,0,7,,,,,6,,,57,100
7488,note_on,,,,,4,0,2,,,,,1,,,76,100
7676,note_off,,,,,188,0,8,,,,,7,,,45,64
7676,note_off,,,,,188,0,7,,,,,6,,,57,64
7680,note_on,,,,,4,0,7,,,,,6,,,55,100
7680,note_on,,,,,4,0,8,,,,,7,,,43,100
7808,note_off,,,,,128,0,8,,,,,7,,,43,64
7808,note_off,,,,,128,0,7,,,,,6,,,55,64
7868,note_off,,,,,380,0,5,,,,,4,,,71,64
7868,note_off,,,,,380,0,3,,,,,2,,,76,64
7868,note_off,,,,,572,0,6,,,,,5,,,59,64
7868,note_off,,,,,380,0,4,,,,,3,,,76,64
7868,note_off,,,,,380,0,2,,,,,1,,,76,64
7872,note_on,,,,,4,0,5,,,,,4,,,73,100
7872,note_on,,,,,64,0,7,,,,,6,,,55,100
7872,note_on,,,,,64,0,8,,,,,7,,,43,100
7872,note_on,,,,,4,0,4,,,,,3,,,82,100
7872,note_on,,,,,4,0,6,,,,,5,,,64,100
7872,note_on,,,,,4,0,3,,,,,2,,,82,100
7872,note_on,,,,,4,0,2,,,,,1,,,82,100
8060,note_off,,,,,188,0,7,,,,,6,,,55,64
8060,note_off,,,,,188,0,6,,,,,5,,,64,64
8060,note_off,,,,,188,0,8,,,,,7,,,43,64
8064,note_on,,,,,4,0,8,,,,,7,,,42,100
