tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
6912,note_off,,0,0,1,,,,,,0,71,0
6912,note_off,,768,0,2,,,,,,0,50,0
6912,note_off,,192,0,1,,,,,,0,62,0
6912,note_on,,0,0,1,,,,,,0,59,92
7104,note_on,,192,0,2,,,,,,0,52,92
7296,note_off,,192,0,2,,,,,,0,52,0
7296,note_on,,0,0,2,,,,,,0,50,92
7488,note_on,,0,0,2,,,,,,0,52,92
7488,note_off,,192,0,2,,,,,,0,50,0
7680,note_on,,0,0,2,,,,,,0,47,92
7680,note_off,,192,0,2,,,,,,0,52,0
7680,note_off,,0,0,1,,,,,,0,59,0
7680,note_off,,768,0,1,,,,,,0,67,0
7872,note_on,,192,0,1,,,,,,0,67,92
8064,note_on,,0,0,2,,,,,,0,48,92
8064,note_on,,0,0,2,,,,,,0,55,92
8064,note_off,,384,0,2,,,,,,0,47,0
8064,note_on,,0,0,1,,,,,,0,66,92
8064,note_off,,192,0,1,,,,,,0,67,0
8256,note_off,,192,0,1,,,,,,0,66,0
8256,note_on,,0,0,1,,,,,,0,64,92
8448,note_on,,0,0,1,,,,,,0,62,92
8448,note_on,,0,0,2,,,,,,0,50,92
8448,note_off,,192,0,1,,,,,,0,64,0
8448,note_off,,384,0,2,,,,,,0,48,0
8640,note_on,,0,0,1,,,,,,0,60,92
8640,note_off,,192,0,1,,,,,,0,62,0
8832,note_off,,192,0,1,,,,,,0,60,0
8832,note_on,,0,0,2,,,,,,0,54,92
8832,note_off,,384,0,2,,,,,,0,55,0
8832,note_on,,0,0,1,,,,,,0,59,92
9024,note_off,,192,0,1,,,,,,0,59,0
9024,note_on,,0,0,1,,,,,,0,57,92
9216,note_off,,0,0,2,,,,,,0,50,0
9216,note_on,,0,0,2,,,,,,0,55,92
9216,note_on,,0,0,2,,,,,,0,43,92
9216,note_on,,0,0,1,,,,,,0,59,92
9216,note_off,,384,0,2,,,,,,0,54,0
9216,note_off,,192,0,1,,,,,,0,57,0
9408,note_off,,192,0,2,,,,,,0,43,0
9408,note_off,,0,0,2,,,,,,0,55,0
9408,note_on,,0,0,2,,,,,,0,55,92
9600,note_on,,192,0,2,,,,,,0,54,92
9792,note_off,,192,0,2,,,,,,0,54,0
9792,note_on,,0,0,2,,,,,,0,52,92
9984,note_off,,768,0,1,,,,,,0,59,0
9984,note_off,,192,0,2,,,,,,0,52,0
9984,note_off,,0,0,2,,,,,,0,55,0
9984,note_on,,0,0,2,,,,,,0,50,92
10176,note_off,,192,0,2,,,,,,0,50,0
10176,note_on,,0,0,2,,,,,,0,48,92
10368,note_off,,192,0,2,,,,,,0,48,0
10368,note_on,,0,0,2,,,,,,0,47,92
10560,note_off,,192,0,2,,,,,,0,47,0
10560,note_on,,0,0,2,,,,,,0,45,92
10752,note_off,,192,0,2,,,,,,0,45,0
10752,note_on,,0,0,2,,,,,,0,43,92
10944,note_off,,192,0,2,,,,,,0,43,0
10944,note_on,,0,0,2,,,,,,0,50,92
11136,note_on,,0,0,2,,,,,,0,48,92
11136,note_off,,192,0,2,,,,,,0,50,0
11328,note_off,,192,0,2,,,,,,0,48,0
11328,note_on,,0,0,2,,,,,,0,50,92
11520,note_on,,0,0,2,,,,,,0,47,92
11520,note_off,,192,0,2,,,,,,0,50,0
11712,note_off,,192,0,2,,,,,,0,47,0
11712,note_on,,0,0,2,,,,,,0,55,92
11904,note_off,,192,0,2,,,,,,0,55,0
11904,note_on,,0,0,2,,,,,,0,54,92
12096,note_off,,192,0,2,,,,,,0,54,0
12096,note_on,,0,0,2,,,,,,0,55,92
12288,note_on,,0,0,2,,,,,,0,50,92
12288,note_off,,192,0,2,,,,,,0,55,0
12480,note_on,,0,0,2,,,,,,0,55,92
12480,note_off,,192,0,2,,,,,,0,50,0
12672,note_off,,192,0,2,,,,,,0,55,0
12672,note_on,,0,0,2,,,,,,0,54,92
12864,note_off,,192,0,2,,,,,,0,54,0
12864,note_on,,0,0,2,,,,,,0,55,92
13056,note_off,,192,0,2,,,,,,0,55,0
13056,note_on,,0,0,2,,,,,,0,50,92
13248,note_on,,0,0,2,,,,,,0,57,92
13248,note_off,,192,0,2,,,,,,0,50,0
13440,note_on,,0,0,2,,,,,,0,55,92
13440,note_off,,192,0,2,,,,,,0,57,0
13632,note_on,,0,0,2,,,,,,0,57,92
13632,note_off,,192,0,2,,,,,,0,55,0
13824,note_on,,0,0,2,,,,,,0,59,92
13824,note_off,,192,0,2,,,,,,0,57,0
14016,note_on,,4032,0,1,,,,,,0,67,92
14208,note_off,,192,0,1,,,,,,0,67,0
14208,note_on,,0,0,1,,,,,,0,66,92
14400,note_on,,0,0,1,,,,,,0,67,92
14400,note_off,,192,0,1,,,,,,0,66,0
14592,note_off,,768,0,2,,,,,,0,59,0
14592,note_on,,0,0,1,,,,,,0,62,92
14592,note_off,,192,0,1,,,,,,0,67,0
14784,note_on,,192,0,2,,,,,,0,59,92
14784,note_on,,0,0,1,,,,,,0,67,92
14784,note_off,,192,0,1,,,,,,0,62,0
14976,note_off,,192,0,1,,,,,,0,67,0
14976,note_on,,0,0,1,,,,,,0,66,92
14976,note_on,,0,0,2,,,,,,0,57,92
14976,note_off,,192,0,2,,,,,,0,59,0
15168,note_on,,0,0,2,,,,,,0,55,92
15168,note_off,,192,0,2,,,,,,0,57,0
15168,note_off,,192,0,1,,,,,,0,66,0
15168,note_on,,0,0,1,,,,,,0,67,92
15360,note_on,,0,0,2,,,,,,0,54,92
15360,note_off,,192,0,2,,,,,,0,55,0
15360,note_on,,0,0,1,,,,,,0,62,92
15360,note_off,,192,0,1,,,,,,0,67,0
15552,note_on,,0,0,1,,,,,,0,69,92
15552,note_off,,192,0,1,,,,,,0,62,0
15744,note_on,,0,0,1,,,,,,0,67,92
15744,note_off,,192,0,1,,,,,,0,69,0
15936,note_on,,0,0,1,,,,,,0,69,92
15936,note_off,,192,0,1,,,,,,0,67,0
16128,note_on,,0,0,1,,,,,,0,71,92
16128,note_off,,768,0,2,,,,,,0,54,0
16128,note_on,,0,0,2,,,,,,0,55,92
16128,note_off,,192,0,1,,,,,,0,69,0
16320,note_on,,192,0,1,,,,,,0,79,92
16512,note_on,,0,0,2,,,,,,0,57,92
16512,note_off,,192,0,1,,,,,,0,79,0
16512,note_off,,0,0,1,,,,,,0,71,0
16512,note_off,,384,0,2,,,,,,0,55,0
16512,note_on,,0,0,1,,,,,,0,60,92
16512,note_on,,0,0,1,,,,,,0,78,92
16704,note_off,,192,0,1,,,,,,0,78,0
16704,note_on,,0,0,1,,,,,,0,79,92
16896,note_on,,0,0,1,,,,,,0,62,92
16896,note_off,,192,0,1,,,,,,0,79,0
16896,note_off,,0,0,1,,,,,,0,60,0
16896,note_on,,0,0,1,,,,,,0,74,92
16896,note_off,,384,0,2,,,,,,0,57,0
16896,note_on,,0,0,2,,,,,,0,59,92
17088,note_on,,0,0,1,,,,,,0,79,92
17088,note_off,,192,0,1,,,,,,0,74,0
17280,note_off,,192,0,1,,,,,,0,79,0
17280,note_on,,0,0,2,,,,,,0,60,92
17280,note_off,,0,0,1,,,,,,0,62,0
17280,note_on,,0,0,1,,,,,,0,64,92
17280,note_on,,0,0,1,,,,,,0,78,92
17280,note_off,,384,0,2,,,,,,0,59,0
17472,note_off,,192,0,1,,,,,,0,78,0
17472,note_on,,0,0,1,,,,,,0,79,92
17664,note_on,,0,0,1,,,,,,0,66,92
17664,note_on,,0,0,1,,,,,,0,74,92
17664,note_on,,0,0,2,,,,,,0,62,92
17664,note_off,,0,0,1,,,,,,0,64,0
17664,note_off,,384,0,2,,,,,,0,60,0
17664,note_off,,192,0,1,,,,,,0,79,0
17856,note_on,,0,0,1,,,,,,0,81,92
17856,note_off,,192,0,1,,,,,,0,74,0
18048,note_off,,384,0,2,,,,,,0,62,0
18048,note_on,,0,0,1,,,,,,0,79,92
18048,note_off,,0,0,1,,,,,,0,66,0
18048,note_off,,192,0,1,,,,,,0,81,0
18048,note_on,,0,0,2,,,,,,0,50,92
18240,note_on,,0,0,1,,,,,,0,81,92
18240,note_off,,192,0,1,,,,,,0,79,0
18432,note_on,,0,0,1,,,,,,0,83,92
18432,note_off,,192,0,1,,,,,,0,81,0
18432,note_on,,0,0,2,,,,,,0,55,92
18432,note_off,,384,0,2,,,,,,0,50,0
18624,note_on,,192,0,1,,,,,,0,79,92
18624,note_on,,192,0,2,,,,,,0,67,92
18816,note_on,,0,0,1,,,,,,0,74,92
18816,note_off,,192,0,1,,,,,,0,79,0
18816,note_off,,192,0,2,,,,,,0,67,64
18816,note_on,,0,0,2,,,,,,0,66,92
19008,note_off,,192,0,2,,,,,,0,66,64
19008,note_off,,192,0,1,,,,,,0,74,0
19008,note_on,,0,0,1,,,,,,0,79,92
19008,note_on,,0,0,2,,,,,,0,67,92
19200,note_on,,0,0,2,,,,,,0,57,92
19200,note_off,,0,0,2,,,,,,0,55,0
19200,note_off,,192,0,2,,,,,,0,67,64
19200,note_off,,192,0,1,,,,,,0,79,0
19200,note_off,,0,0,1,,,,,,0,83,0
19200,note_on,,0,0,1,,,,,,0,83,92
19392,note_on,,192,0,2,,,,,,0,67,92
19392,note_on,,192,0,1,,,,,,0,79,92
19584,note_on,,0,0,2,,,,,,0,66,92
19584,note_off,,192,0,1,,,,,,0,79,0
19584,note_on,,0,0,1,,,,,,0,74,92
19584,note_off,,192,0,2,,,,,,0,67,64
19776,note_off,,192,0,1,,,,,,0,74,0
19776,note_on,,0,0,2,,,,,,0,67,92
19776,note_off,,192,0,2,,,,,,0,66,64
19776,note_on,,0,0,1,,,,,,0,79,92
19968,note_off,,0,0,2,,,,,,0,57,0
19968,note_off,,192,0,2,,,,,,0,67,64
19968,note_on,,0,0,1,,,,,,0,83,92
19968,note_on,,0,0,2,,,,,,0,59,92
19968,note_off,,192,0,1,,,,,,0,79,0
19968,note_off,,0,0,1,,,,,,0,83,0
20160,note_on,,192,0,1,,,,,,0,79,92
20160,note_on,,192,0,2,,,,,,0,67,92
20352,note_off,,192,0,2,,,,,,0,67,64
20352,note_on,,0,0,1,,,,,,0,74,92
20352,note_off,,192,0,1,,,,,,0,79,0
20352,note_on,,0,0,2,,,,,,0,66,92
20544,note_off,,192,0,1,,,,,,0,74,0
20544,note_off,,192,0,2,,,,,,0,66,64
20544,note_on,,0,0,2,,,,,,0,67,92
20544,note_on,,0,0,1,,,,,,0,79,92
20736,note_off,,192,0,1,,,,,,0,79,0
20736,note_off,,0,0,1,,,,,,0,83,0
20736,note_on,,0,0,1,,,,,,0,83,92
20736,note_on,,0,0,2,,,,,,0,60,92
20736,note_off,,0,0,2,,,,,,0,59,0
20736,note_off,,192,0,2,,,,,,0,67,64
20928,note_on,,192,0,1,,,,,,0,79,92
20928,note_on,,192,0,2,,,,,,0,67,92
21120,note_off,,192,0,1,,,,,,0,79,0
21120,note_off,,192,0,2,,,,,,0,67,64
21120,note_on,,0,0,2,,,,,,0,66,92
21120,note_on,,0,0,1,,,,,,0,74,92
21312,note_on,,0,0,1,,,,,,0,79,92
21312,note_off,,192,0,2,,,,,,0,66,64
21312,note_on,,0,0,2,,,,,,0,67,92
21312,note_off,,192,0,1,,,,,,0,74,0
21504,note_on,,0,0,2,,,,,,0,62,92
21504,note_off,,192,0,1,,,,,,0,79,0
21504,note_off,,192,0,2,,,,,,0,67,64
21504,note_on,,0,0,1,,,,,,0,83,92
21504,note_off,,0,0,1,,,,,,0,83,0
21504,note_off,,0,0,2,,,,,,0,60,0
21696,note_on,,192,0,2,,,,,,0,67,92
21696,note_on,,192,0,1,,,,,,0,79,92
21888,note_off,,192,0,2,,,,,,0,67,64
21888,note_on,,0,0,1,,,,,,0,74,92
21888,note_on,,0,0,2,,,,,,0,66,92
21888,note_off,,192,0,1,,,,,,0,79,0
22080,note_on,,0,0,2,,,,,,0,67,92
22080,note_off,,192,0,1,,,,,,0,74,0
22080,note_on,,0,0,1,,,,,,0,79,92
22080,note_off,,192,0,2,,,,,,0,66,64
22272,note_off,,192,0,1,,,,,,0,79,0
22272,note_off,,0,0,1,,,,,,0,83,0
22272,note_on,,0,0,1,,,,,,0,81,92
22272,note_off,,0,0,2,,,,,,0,62,0
22272,note_on,,0,0,2,,,,,,0,62,92
22272,note_off,,192,0,2,,,,,,0,67,64
22464,note_on,,192,0,2,,,,,,0,66,92
22464,note_on,,192,0,1,,,,,,0,74,92
22656,note_on,,0,0,2,,,,,,0,64,92
22656,note_off,,192,0,2,,,,,,0,66,64
22656,note_off,,192,0,1,,,,,,0,74,0
22656,note_on,,0,0,1,,,,,,0,72,92
22848,note_on,,0,0,2,,,,,,0,66,92
22848,note_off,,192,0,2,,,,,,0,64,64
22848,note_off,,192,0,1,,,,,,0,72,0
22848,note_on,,0,0,1,,,,,,0,74,92
23040,note_on,,0,0,1,,,,,,0,79,92
23040,note_on,,0,0,1,,,,,,0,71,92
23040,note_off,,0,0,1,,,,,,0,81,0
23040,note_off,,192,0,1,,,,,,0,74,0
23040,note_off,,0,0,2,,,,,,0,62,0
23040,note_on,,0,0,2,,,,,,0,67,92
23040,note_on,,0,0,2,,,,,,0,55,92
23040,note_on,,0,0,2,,,,,,0,62,92
23040,note_off,,192,0,2,,,,,,0,66,64
23232,note_on,,23232,0,3,,,,,,0,55,102
23424,note_off,,0,0,1,,,,,,0,71,0
23424,note_off,,384,0,1,,,,,,0,79,0
23424,note_off,,0,0,2,,,,,,0,55,0
23424,note_off,,384,0,2,,,,,,0,62,0
23424,note_off,,192,0,3,,,,,,0,55,0
23424,note_on,,0,0,3,,,,,,0,54,102
23424,note_off,,0,0,2,,,,,,0,67,64
23616,note_off,,192,0,3,,,,,,0,54,0
23616,note_on,,0,0,3,,,,,,0,55,102
23808,note_off,,192,0,3,,,,,,0,55,0
23808,note_on,,0,0,3,,,,,,0,50,102
24000,note_off,,192,0,3,,,,,,0,50,0
24000,note_on,,0,0,3,,,,,,0,55,102
24192,note_off,,192,0,3,,,,,,0,55,0
24192,note_on,,0,0,3,,,,,,0,54,102
24384,note_off,,192,0,3,,,,,,0,54,0
24384,note_on,,0,0,3,,,,,,0,55,102
24576,note_off,,192,0,3,,,,,,0,55,0
24576,note_on,,0,0,3,,,,,,0,47,102
24768,note_off,,192,0,3,,,,,,0,47,0
24768,note_on,,0,0,3,,,,,,0,50,102
24960,note_off,,192,0,3,,,,,,0,50,0
24960,note_on,,0,0,3,,,,,,0,48,102
25152,note_off,,192,0,3,,,,,,0,48,0
25152,note_on,,0,0,3,,,,,,0,50,102
25344,note_off,,192,0,3,,,,,,0,50,0
25344,note_on,,0,0,3,,,,,,0,43,102
25536,note_on,,2112,0,1,,,,,,0,79,92
25728,note_on,,0,0,1,,,,,,0,78,92
25728,note_off,,192,0,1,,,,,,0,79,0
25920,note_off,,192,0,1,,,,,,0,78,0
25920,note_on,,0,0,1,,,,,,0,79,92
26112,note_off,,768,0,3,,,,,,0,43,0
26112,note_off,,192,0,1,,,,,,0,79,0
26112,note_on,,0,0,1,,,,,,0,74,92
26304,note_on,,2880,0,2,,,,,,0,67,92
26304,note_on,,192,0,1,,,,,,0,71,92
26496,note_on,,0,0,2,,,,,,0,66,92
26496,note_off,,192,0,1,,,,,,0,71,0
26496,note_on,,0,0,1,,,,,,0,69,92
26496,note_off,,192,0,2,,,,,,0,67,0
26688,note_off,,192,0,1,,,,,,0,69,0
26688,note_on,,0,0,1,,,,,,0,71,92
26688,note_off,,192,0,2,,,,,,0,66,0
26688,note_on,,0,0,2,,,,,,0,64,92
26880,note_on,,0,0,1,,,,,,0,66,92
26880,note_off,,0,0,1,,,,,,0,74,0
26880,note_off,,192,0,1,,,,,,0,71,0
26880,note_off,,192,0,2,,,,,,0,64,0
26880,note_on,,0,0,2,,,,,,0,62,92
27072,note_on,,192,0,1,,,,,,0,76,92
27072,note_off,,192,0,2,,,,,,0,62,0
27072,note_on,,0,0,2,,,,,,0,60,92
27264,note_on,,0,0,1,,,,,,0,74,92
27264,note_on,,0,0,2,,,,,,0,59,92
27264,note_off,,192,0,2,,,,,,0,60,0
27264,note_off,,192,0,1,,,,,,0,76,0
27456,note_off,,192,0,1,,,,,,0,74,0
27456,note_off,,192,0,2,,,,,,0,59,0
27456,note_on,,0,0,2,,,,,,0,57,92
27456,note_on,,0,0,1,,,,,,0,72,92
27648,note_on,,0,0,2,,,,,,0,55,92
27648,note_off,,192,0,2,,,,,,0,57,0
27648,note_off,,192,0,1,,,,,,0,72,0
27648,note_on,,0,0,1,,,,,,0,71,92
27648,note_off,,0,0,1,,,,,,0,66,0
27648,note_on,,0,0,1,,,,,,0,67,92
27840,note_on,,1728,0,3,,,,,,0,55,102
28032,note_off,,192,0,3,,,,,,0,55,0
28032,note_on,,0,0,3,,,,,,0,54,102
28224,note_off,,192,0,3,,,,,,0,54,0
28224,note_on,,0,0,3,,,,,,0,55,102
28416,note_on,,0,0,3,,,,,,0,50,102
28416,note_off,,192,0,3,,,,,,0,55,0
28416,note_off,,768,0,1,,,,,,0,71,0
28416,note_off,,0,0,1,,,,,,0,67,0
28416,note_off,,768,0,2,,,,,,0,55,0
28608,note_off,,192,0,3,,,,,,0,50,0
28608,note_on,,0,0,3,,,,,,0,55,102
28800,note_off,,192,0,3,,,,,,0,55,0
28800,note_on,,0,0,3,,,,,,0,54,102
28992,note_off,,192,0,3,,,,,,0,54,0
28992,note_on,,0,0,3,,,,,,0,55,102
29184,note_off,,192,0,3,,,,,,0,55,0
29184,note_on,,0,0,3,,,,,,0,50,102
29376,note_off,,192,0,3,,,,,,0,50,0
29376,note_on,,0,0,3,,,,,,0,57,102
29568,note_off,,192,0,3,,,,,,0,57,0
29568,note_on,,0,0,3,,,,,,0,55,102
29760,note_off,,192,0,3,,,,,,0,55,0
29760,note_on,,0,0,3,,,,,,0,57,102
29952,note_off,,192,0,3,,,,,,0,57,0
29952,note_on,,0,0,3,,,,,,0,59,102
30144,note_off,,192,0,3,,,,,,0,59,0
30144,note_on,,0,0,3,,,,,,0,62,102
30336,note_off,,192,0,3,,,,,,0,62,0
30336,note_on,,0,0,3,,,,,,0,60,102
30528,note_off,,192,0,3,,,,,,0,60,0
30528,note_on,,0,0,3,,,,,,0,62,102
30720,note_off,,192,0,3,,,,,,0,62,0
30720,note_on,,0,0,3,,,,,,0,59,102
30912,note_off,,192,0,3,,,,,,0,59,0
30912,note_on,,0,0,3,,,,,,0,62,102
31104,note_on,,0,0,3,,,,,,0,60,102
31104,note_off,,192,0,3,,,,,,0,62,0
31296,note_off,,192,0,3,,,,,,0,60,0
31296,note_on,,0,0,3,,,,,,0,62,102
31488,note_off,,192,0,3,,,,,,0,62,0
31488,note_on,,0,0,3,,,,,,0,57,102
31680,note_on,,0,0,3,,,,,,0,62,102
31680,note_off,,192,0,3,,,,,,0,57,0
31872,note_on,,0,0,3,,,,,,0,60,102
31872,note_off,,192,0,3,,,,,,0,62,0
32064,note_off,,192,0,3,,,,,,0,60,0
32064,note_on,,0,0,3,,,,,,0,62,102
32256,note_off,,192,0,3,,,,,,0,62,0
32256,note_on,,0,0,3,,,,,,0,55,102
32448,note_off,,192,0,3,,,,,,0,55,0
32448,note_on,,0,0,3,,,,,,0,60,102
32640,note_off,,192,0,3,,,,,,0,60,0
32640,note_on,,0,0,3,,,,,,0,59,102
32832,note_off,,192,0,3,,,,,,0,59,0
32832,note_on,,0,0,3,,,,,,0,60,102
33024,note_off,,192,0,3,,,,,,0,60,0
33024,note_on,,0,0,3,,,,,,0,57,102
33216,note_on,,0,0,3,,,,,,0,60,102
33216,note_off,,192,0,3,,,,,,0,57,0
33408,note_off,,192,0,3,,,,,,0,60,0
33408,note_on,,0,0,3,,,,,,0,59,102
33600,note_off,,192,0,3,,,,,,0,59,0
33600,note_on,,0,0,3,,,,,,0,60,102
33792,note_off,,192,0,3,,,,,,0,60,0
33792,note_on,,0,0,3,,,,,,0,55,102
33984,note_off,,192,0,3,,,,,,0,55,0
33984,note_on,,0,0,3,,,,,,0,60,102
34176,note_on,,0,0,3,,,,,,0,59,102
34176,note_off,,192,0,3,,,,,,0,60,0
34368,note_off,,192,0,3,,,,,,0,59,0
34368,note_on,,0,0,3,,,,,,0,60,102
34560,note_off,,192,0,3,,,,,,0,60,0
34560,note_on,,0,0,3,,,,,,0,54,102
34752,note_off,,192,0,3,,,,,,0,54,0
34752,note_on,,0,0,3,,,,,,0,59,102
34944,note_off,,192,0,3,,,,,,0,59,0
34944,note_on,,0,0,3,,,,,,0,57,102
35136,note_off,,192,0,3,,,,,,0,57,0
35136,note_on,,0,0,3,,,,,,0,59,102
35328,note_on,,0,0,3,,,,,,0,55,102
35328,note_off,,192,0,3,,,,,,0,59,0
35520,note_on,,0,0,3,,,,,,0,59,102
35520,note_off,,192,0,3,,,,,,0,55,0
35712,note_off,,192,0,3,,,,,,0,59,0
35712,note_on,,0,0,3,,,,,,0,57,102
35904,note_off,,192,0,3,,,,,,0,57,0
35904,note_on,,0,0,3,,,,,,0,59,102
36096,note_off,,192,0,3,,,,,,0,59,0
36096,note_on,,0,0,3,,,,,,0,54,102
36288,note_off,,192,0,3,,,,,,0,54,0
36288,note_on,,0,0,3,,,,,,0,59,102
36480,note_off,,192,0,3,,,,,,0,59,0
36480,note_on,,0,0,3,,,,,,0,57,102
36672,note_off,,192,0,3,,,,,,0,57,0
36672,note_on,,0,0,3,,,,,,0,59,102
36864,note_off,,192,0,3,,,,,,0,59,0
36864,note_on,,0,0,3,,,,,,0,52,102
37056,note_off,,192,0,3,,,,,,0,52,0
37056,note_on,,0,0,3,,,,,,0,57,102
37248,note_off,,192,0,3,,,,,,0,57,0
37248,note_on,,0,0,3,,,,,,0,55,102
37440,note_off,,192,0,3,,,,,,0,55,0
37440,note_on,,0,0,3,,,,,,0,57,102
37632,note_off,,192,0,3,,,,,,0,57,0
37632,note_on,,0,0,3,,,,,,0,54,102
37824,note_off,,192,0,3,,,,,,0,54,0
37824,note_on,,0,0,3,,,,,,0,57,102
38016,note_on,,0,0,3,,,,,,0,55,102
38016,note_off,,192,0,3,,,,,,0,57,0
38208,note_off,,192,0,3,,,,,,0,55,0
38208,note_on,,0,0,3,,,,,,0,57,102
38400,note_off,,192,0,3,,,,,,0,57,0
38400,note_on,,0,0,3,,,,,,0,52,102
38592,note_off,,192,0,3,,,,,,0,52,0
38592,note_on,,0,0,3,,,,,,0,57,102
38784,note_off,,192,0,3,,,,,,0,57,0
38784,note_on,,0,0,3,,,,,,0,55,102
38976,note_on,,0,0,3,,,,,,0,57,102
38976,note_off,,192,0,3,,,,,,0,55,0
39168,note_on,,0,0,3,,,,,,0,50,102
39168,note_off,,192,0,3,,,,,,0,57,0
39360,note_on,,0,0,3,,,,,,0,55,102
39360,note_off,,192,0,3,,,,,,0,50,0
39552,note_off,,192,0,3,,,,,,0,55,0
39552,note_on,,0,0,3,,,,,,0,54,102
39744,note_off,,192,0,3,,,,,,0,54,0
39744,note_on,,0,0,3,,,,,,0,55,102
39936,note_off,,192,0,3,,,,,,0,55,0
39936,note_on,,0,0,3,,,,,,0,52,102
40128,note_off,,192,0,3,,,,,,0,52,0
40128,note_on,,0,0,3,,,,,,0,55,102
40320,note_off,,192,0,3,,,,,,0,55,0
40320,note_on,,0,0,3,,,,,,0,54,102
40512,note_off,,192,0,3,,,,,,0,54,0
40512,note_on,,0,0,3,,,,,,0,55,102
40704,note_off,,192,0,3,,,,,,0,55,0
40704,note_on,,0,0,3,,,,,,0,50,102
40896,note_on,,0,0,3,,,,,,0,55,102
40896,note_off,,192,0,3,,,,,,0,50,0
41088,note_off,,192,0,3,,,,,,0,55,0
41088,note_on,,0,0,3,,,,,,0,54,102
41280,note_off,,192,0,3,,,,,,0,54,0
41280,note_on,,0,0,3,,,,,,0,55,102
41472,note_off,,192,0,3,,,,,,0,55,0
41472,note_on,,0,0,3,,,,,,0,48,102
41664,note_off,,192,0,3,,,,,,0,48,0
41664,note_on,,0,0,3,,,,,,0,55,102
41856,note_off,,192,0,3,,,,,,0,55,0
41856,note_on,,0,0,3,,,,,,0,52,102
42048,note_off,,192,0,3,,,,,,0,52,0
42048,note_on,,0,0,3,,,,,,0,55,102
42240,note_on,,0,0,3,,,,,,0,47,102
42240,note_off,,192,0,3,,,,,,0,55,0
42432,note_on,,0,0,3,,,,,,0,55,102
42432,note_off,,192,0,3,,,,,,0,47,0
42624,note_off,,192,0,3,,,,,,0,55,0
42624,note_on,,0,0,3,,,,,,0,50,102
