tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
10752,note_on,,,,,0,0,8,,,,7,69,96
10752,note_off,,,,,0,0,8,,,,7,69,0
10752,note_on,,,,,0,0,8,,,,7,65,96
10752,note_on,,,,,0,0,6,,,,5,65,96
10752,note_off,,,,,0,0,6,,,,5,65,0
10752,note_off,,,,,0,0,6,,,,5,60,0
10752,note_on,,,,,0,0,5,,,,4,53,96
10752,note_off,,,,,512,0,7,,,,6,72,0
10752,note_off,,,,,0,0,6,,,,5,77,0
10752,note_on,,,,,0,0,6,,,,5,81,96
10752,note_on,,,,,0,0,6,,,,5,81,96
10752,note_on,,,,,0,0,7,,,,6,72,96
10752,note_off,,,,,512,0,5,,,,4,43,0
10752,note_off,,,,,0,0,7,,,,6,69,0
10752,note_on,,,,,0,0,7,,,,6,69,96
10752,note_off,,,,,256,0,6,,,,5,77,0
11008,note_off,,,,,256,0,6,,,,5,81,0
11008,note_on,,,,,0,0,6,,,,5,77,96
11008,note_on,,,,,0,0,6,,,,5,77,96
11008,note_off,,,,,0,0,6,,,,5,81,0
11264,note_on,,,,,0,0,6,,,,5,76,96
11264,note_off,,,,,0,0,6,,,,5,65,0
11264,note_on,,,,,0,0,6,,,,5,76,96
11264,note_off,,,,,256,0,6,,,,5,77,0
11264,note_off,,,,,0,0,6,,,,5,60,0
11264,note_on,,,,,0,0,6,,,,5,65,96
11264,note_on,,,,,0,0,8,,,,7,69,96
11264,note_off,,,,,0,0,6,,,,5,77,0
11264,note_on,,,,,0,0,8,,,,7,72,96
11264,note_off,,,,,512,0,7,,,,6,72,0
11264,note_on,,,,,0,0,7,,,,6,69,96
11264,note_off,,,,,0,0,7,,,,6,69,0
11264,note_on,,,,,0,0,7,,,,6,65,96
11264,note_off,,,,,0,0,8,,,,7,65,0
11264,note_on,,,,,0,0,6,,,,5,60,96
11264,note_off,,,,,512,0,8,,,,7,69,0
11264,note_off,,,,,0,0,6,,,,5,57,0
11264,note_on,,,,,0,0,6,,,,5,57,96
11520,note_off,,,,,0,0,6,,,,5,76,0
11520,note_off,,,,,256,0,6,,,,5,76,0
11520,note_on,,,,,0,0,6,,,,5,77,96
11520,note_on,,,,,0,0,6,,,,5,77,96
11776,note_on,,,,,0,0,5,,,,4,43,96
11776,note_off,,,,,1024,0,5,,,,4,53,0
11776,note_off,,,,,0,0,6,,,,5,57,0
11776,note_on,,,,,0,0,6,,,,5,60,96
11776,note_off,,,,,0,0,6,,,,5,60,0
11776,note_off,,,,,0,0,6,,,,5,77,0
11776,note_on,,,,,0,0,6,,,,5,72,96
11776,note_on,,,,,0,0,6,,,,5,72,96
11776,note_off,,,,,256,0,6,,,,5,77,0
11776,note_on,,,,,0,0,6,,,,5,57,96
11776,note_off,,,,,0,0,6,,,,5,65,0
11776,note_on,,,,,0,0,6,,,,5,65,96
11776,note_off,,,,,512,0,8,,,,7,72,0
11776,note_on,,,,,0,0,8,,,,7,77,96
11776,note_off,,,,,0,0,8,,,,7,69,0
11776,note_on,,,,,0,0,8,,,,7,72,96
11776,note_off,,,,,512,0,7,,,,6,69,0
11776,note_on,,,,,0,0,7,,,,6,69,96
11776,note_off,,,,,0,0,7,,,,6,65,0
11776,note_on,,,,,0,0,7,,,,6,65,96
12032,note_off,,,,,256,0,6,,,,5,72,0
12032,note_on,,,,,0,0,6,,,,5,77,96
12032,note_on,,,,,0,0,6,,,,5,77,96
12032,note_off,,,,,0,0,6,,,,5,72,0
12288,note_off,,,,,512,0,7,,,,6,69,0
12288,note_on,,,,,0,0,7,,,,6,69,96
12288,note_off,,,,,0,0,7,,,,6,65,0
12288,note_off,,,,,0,0,6,,,,5,77,0
12288,note_on,,,,,0,0,7,,,,6,65,96
12288,note_off,,,,,0,0,6,,,,5,65,0
12288,note_off,,,,,0,0,6,,,,5,60,0
12288,note_off,,,,,512,0,5,,,,4,43,0
12288,note_on,,,,,0,0,5,,,,4,53,96
12288,note_on,,,,,0,0,6,,,,5,57,96
12288,note_on,,,,,0,0,6,,,,5,60,96
12288,note_on,,,,,0,0,6,,,,5,65,96
12288,note_on,,,,,0,0,6,,,,5,69,96
12288,note_off,,,,,256,0,6,,,,5,77,0
12288,note_on,,,,,0,0,6,,,,5,69,96
12288,note_off,,,,,0,0,6,,,,5,57,0
12288,note_off,,,,,512,0,8,,,,7,77,0
12288,note_off,,,,,0,0,8,,,,7,72,0
12288,note_on,,,,,0,0,8,,,,7,77,96
12288,note_on,,,,,0,0,8,,,,7,72,96
12800,note_off,,,,,512,0,6,,,,5,69,0
12800,note_on,,,,,0,0,6,,,,5,65,96
13056,note_off,,,,,256,0,6,,,,5,65,0
13056,note_on,,,,,0,0,6,,,,5,67,96
13312,note_off,,,,,1024,0,8,,,,7,77,0
13312,note_off,,,,,0,0,8,,,,7,72,0
13312,note_off,,,,,0,0,6,,,,5,60,0
13312,note_off,,,,,0,0,6,,,,5,65,0
13312,note_on,,,,,0,0,6,,,,5,69,96
13312,note_off,,,,,0,0,6,,,,5,67,0
13312,note_off,,,,,0,0,6,,,,5,57,0
13312,note_off,,,,,256,0,6,,,,5,69,0
13312,note_off,,,,,1024,0,7,,,,6,69,0
13312,note_off,,,,,0,0,7,,,,6,65,0
13312,note_on,,,,,0,0,6,,,,5,72,96
13568,note_off,,,,,256,0,6,,,,5,69,0
13568,note_on,,,,,0,0,6,,,,5,71,96
13824,note_on,,,,,0,0,6,,,,5,72,96
13824,note_off,,,,,1536,0,5,,,,4,53,0
13824,note_on,,,,,0,0,5,,,,4,52,96
13824,note_off,,,,,0,0,6,,,,5,71,0
13824,note_off,,,,,256,0,6,,,,5,72,0
13824,note_on,,,,,0,0,6,,,,5,79,96
14848,note_on,,,,,0,0,6,,,,5,81,96
14848,note_off,,,,,1024,0,6,,,,5,79,0
15360,note_on,,,,,0,0,6,,,,5,77,96
15360,note_off,,,,,512,0,6,,,,5,81,0
15360,note_off,,,,,1536,0,5,,,,4,52,0
15360,note_on,,,,,0,0,5,,,,4,50,96
16384,note_on,,,,,0,0,6,,,,5,76,96
16384,note_off,,,,,1024,0,6,,,,5,77,0
16896,note_on,,,,,0,0,6,,,,5,77,96
16896,note_off,,,,,1536,0,5,,,,4,50,0
16896,note_on,,,,,0,0,5,,,,4,55,96
16896,note_on,,,,,0,0,6,,,,5,71,96
16896,note_off,,,,,0,0,6,,,,5,72,0
16896,note_off,,,,,512,0,6,,,,5,76,0
17408,note_off,,,,,512,0,6,,,,5,77,0
17408,note_on,,,,,0,0,6,,,,5,74,96
17920,note_off,,,,,512,0,6,,,,5,74,0
17920,note_on,,,,,0,0,6,,,,5,76,96
18432,note_off,,,,,1536,0,5,,,,4,55,0
18432,note_off,,,,,512,0,6,,,,5,76,0
18432,note_off,,,,,0,0,6,,,,5,71,0
18432,note_on,,,,,0,0,6,,,,5,76,96
18432,note_on,,,,,0,0,6,,,,5,72,96
18432,note_on,,,,,0,0,5,,,,4,48,96
18688,note_off,,,,,0,0,6,,,,5,72,0
18688,note_on,,,,,0,0,6,,,,5,72,96
18688,note_on,,,,,0,0,6,,,,5,72,96
18688,note_off,,,,,256,0,6,,,,5,76,0
18944,note_off,,,,,0,0,6,,,,5,72,0
18944,note_on,,,,,0,0,6,,,,5,71,96
18944,note_on,,,,,0,0,6,,,,5,71,96
18944,note_off,,,,,256,0,6,,,,5,72,0
19200,note_on,,,,,0,0,6,,,,5,72,96
19200,note_off,,,,,0,0,6,,,,5,71,0
19200,note_off,,,,,256,0,6,,,,5,71,0
19200,note_on,,,,,0,0,6,,,,5,72,96
19456,note_off,,,,,256,0,6,,,,5,72,0
19456,note_on,,,,,0,0,6,,,,5,67,96
19456,note_on,,,,,6144,0,8,,,,7,64,96
19456,note_on,,,,,0,0,5,,,,4,36,96
19456,note_on,,,,,0,0,6,,,,5,67,96
19456,note_off,,,,,1024,0,5,,,,4,48,0
19456,note_on,,,,,0,0,8,,,,7,60,96
19456,note_on,,,,,0,0,6,,,,5,60,96
19456,note_on,,,,,0,0,7,,,,6,67,96
19456,note_on,,,,,6144,0,7,,,,6,72,96
19456,note_on,,,,,0,0,6,,,,5,52,96
19456,note_on,,,,,0,0,6,,,,5,55,96
19456,note_off,,,,,0,0,6,,,,5,72,0
19712,note_off,,,,,0,0,6,,,,5,67,0
19712,note_on,,,,,0,0,6,,,,5,72,96
19712,note_on,,,,,0,0,6,,,,5,72,96
19712,note_off,,,,,256,0,6,,,,5,67,0
19968,note_on,,,,,0,0,5,,,,4,48,96
19968,note_off,,,,,512,0,5,,,,4,36,0
19968,note_on,,,,,0,0,7,,,,6,67,96
19968,note_off,,,,,0,0,6,,,,5,55,0
19968,note_on,,,,,0,0,6,,,,5,52,96
19968,note_off,,,,,0,0,6,,,,5,52,0
19968,note_on,,,,,0,0,6,,,,5,55,96
19968,note_off,,,,,512,0,7,,,,6,72,0
19968,note_on,,,,,0,0,6,,,,5,60,96
19968,note_off,,,,,0,0,6,,,,5,60,0
19968,note_on,,,,,0,0,6,,,,5,76,96
19968,note_off,,,,,0,0,6,,,,5,72,0
19968,note_off,,,,,256,0,6,,,,5,72,0
19968,note_on,,,,,0,0,7,,,,6,72,96
19968,note_off,,,,,512,0,8,,,,7,64,0
19968,note_on,,,,,0,0,8,,,,7,67,96
19968,note_off,,,,,0,0,8,,,,7,60,0
19968,note_on,,,,,0,0,8,,,,7,64,96
19968,note_off,,,,,0,0,7,,,,6,67,0
19968,note_on,,,,,0,0,6,,,,5,76,96
20224,note_off,,,,,0,0,6,,,,5,76,0
20224,note_off,,,,,256,0,6,,,,5,76,0
20224,note_on,,,,,0,0,6,,,,5,72,96
20224,note_on,,,,,0,0,6,,,,5,72,96
20480,note_on,,,,,0,0,7,,,,6,76,96
20480,note_off,,,,,0,0,8,,,,7,64,0
20480,note_off,,,,,512,0,7,,,,6,72,0
20480,note_on,,,,,0,0,7,,,,6,72,96
20480,note_on,,,,,0,0,8,,,,7,64,96
20480,note_off,,,,,0,0,7,,,,6,67,0
20480,note_on,,,,,0,0,8,,,,7,60,96
20480,note_off,,,,,512,0,8,,,,7,67,0
20480,note_off,,,,,0,0,6,,,,5,60,0
20480,note_on,,,,,0,0,6,,,,5,55,96
20480,note_off,,,,,0,0,6,,,,5,72,0
20480,note_on,,,,,0,0,6,,,,5,71,96
20480,note_on,,,,,0,0,6,,,,5,71,96
20480,note_off,,,,,256,0,6,,,,5,72,0
20480,note_off,,,,,0,0,6,,,,5,52,0
20480,note_on,,,,,0,0,6,,,,5,52,96
20480,note_on,,,,,0,0,6,,,,5,60,96
20480,note_off,,,,,0,0,6,,,,5,55,0
20736,note_off,,,,,0,0,6,,,,5,71,0
20736,note_off,,,,,256,0,6,,,,5,71,0
20736,note_on,,,,,0,0,6,,,,5,72,96
20736,note_on,,,,,0,0,6,,,,5,72,96
20992,note_off,,,,,256,0,6,,,,5,72,0
20992,note_on,,,,,0,0,6,,,,5,67,96
20992,note_on,,,,,0,0,6,,,,5,67,96
20992,note_on,,,,,0,0,7,,,,6,72,96
20992,note_off,,,,,0,0,6,,,,5,52,0
20992,note_off,,,,,0,0,6,,,,5,60,0
20992,note_on,,,,,0,0,6,,,,5,60,96
20992,note_off,,,,,0,0,6,,,,5,72,0
20992,note_off,,,,,0,0,7,,,,6,72,0
20992,note_off,,,,,512,0,8,,,,7,64,0
20992,note_on,,,,,0,0,8,,,,7,67,96
20992,note_off,,,,,0,0,8,,,,7,60,0
20992,note_on,,,,,0,0,8,,,,7,64,96
20992,note_on,,,,,0,0,6,,,,5,52,96
20992,note_on,,,,,0,0,7,,,,6,67,96
20992,note_off,,,,,512,0,7,,,,6,76,0
20992,note_off,,,,,1024,0,5,,,,4,48,0
20992,note_on,,,,,0,0,5,,,,4,36,96
20992,note_off,,,,,0,0,6,,,,5,55,0
20992,note_on,,,,,0,0,6,,,,5,55,96
21248,note_on,,,,,0,0,6,,,,5,72,96
21248,note_on,,,,,0,0,6,,,,5,72,96
21248,note_off,,,,,0,0,6,,,,5,67,0
21248,note_off,,,,,256,0,6,,,,5,67,0
21504,note_off,,,,,512,0,8,,,,7,67,0
21504,note_off,,,,,0,0,7,,,,6,67,0
21504,note_on,,,,,0,0,7,,,,6,67,96
21504,note_off,,,,,512,0,7,,,,6,72,0
21504,note_on,,,,,0,0,6,,,,5,52,96
21504,note_off,,,,,512,0,5,,,,4,36,0
21504,note_on,,,,,0,0,6,,,,5,55,96
21504,note_off,,,,,0,0,6,,,,5,55,0
21504,note_on,,,,,0,0,6,,,,5,60,96
21504,note_off,,,,,0,0,6,,,,5,52,0
21504,note_off,,,,,0,0,6,,,,5,72,0
21504,note_on,,,,,0,0,7,,,,6,60,96
21504,note_on,,,,,0,0,8,,,,7,72,96
21504,note_off,,,,,0,0,6,,,,5,60,0
21504,note_off,,,,,0,0,8,,,,7,64,0
21504,note_on,,,,,0,0,5,,,,4,48,96
21504,note_off,,,,,256,0,6,,,,5,72,0
21504,note_on,,,,,0,0,6,,,,5,64,96
21504,note_on,,,,,0,0,6,,,,5,64,96
21504,note_on,,,,,0,0,8,,,,7,67,96
21760,note_on,,,,,0,0,6,,,,5,72,96
21760,note_on,,,,,0,0,6,,,,5,72,96
21760,note_off,,,,,0,0,6,,,,5,64,0
21760,note_off,,,,,256,0,6,,,,5,64,0
22016,note_on,,,,,0,0,6,,,,5,55,96
22016,note_off,,,,,0,0,6,,,,5,52,0
22016,note_on,,,,,0,0,6,,,,5,52,96
22016,note_on,,,,,0,0,7,,,,6,72,96
22016,note_off,,,,,0,0,6,,,,5,55,0
22016,note_on,,,,,0,0,6,,,,5,71,96
22016,note_off,,,,,256,0,6,,,,5,72,0
22016,note_on,,,,,0,0,7,,,,6,67,96
22016,note_on,,,,,0,0,6,,,,5,60,96
22016,note_off,,,,,0,0,6,,,,5,60,0
22016,note_off,,,,,0,0,6,,,,5,72,0
22016,note_on,,,,,0,0,6,,,,5,71,96
22016,note_off,,,,,512,0,8,,,,7,72,0
22016,note_on,,,,,0,0,8,,,,7,67,96
22016,note_off,,,,,0,0,8,,,,7,67,0
22016,note_on,,,,,0,0,8,,,,7,64,96
22016,note_off,,,,,0,0,7,,,,6,60,0
22016,note_off,,,,,512,0,7,,,,6,67,0
22272,note_on,,,,,0,0,6,,,,5,72,96
22272,note_off,,,,,256,0,6,,,,5,71,0
22272,note_on,,,,,0,0,6,,,,5,72,96
22272,note_off,,,,,0,0,6,,,,5,71,0
22528,note_off,,,,,1024,0,5,,,,4,48,0
22528,note_on,,,,,0,0,8,,,,7,67,96
22528,note_off,,,,,512,0,8,,,,7,67,0
22528,note_on,,,,,0,0,6,,,,5,52,96
22528,note_off,,,,,0,0,6,,,,5,52,0
22528,note_on,,,,,0,0,6,,,,5,55,96
22528,note_off,,,,,0,0,6,,,,5,55,0
22528,note_on,,,,,0,0,6,,,,5,60,96
22528,note_off,,,,,0,0,6,,,,5,60,0
22528,note_off,,,,,0,0,6,,,,5,72,0
22528,note_on,,,,,0,0,6,,,,5,67,96
22528,note_on,,,,,0,0,6,,,,5,67,96
22528,note_off,,,,,256,0,6,,,,5,72,0
22528,note_off,,,,,0,0,8,,,,7,64,0
22528,note_on,,,,,0,0,7,,,,6,72,96
22528,note_off,,,,,0,0,7,,,,6,67,0
22528,note_on,,,,,0,0,7,,,,6,76,96
22528,note_off,,,,,512,0,7,,,,6,72,0
22528,note_on,,,,,0,0,5,,,,4,36,96
22528,note_on,,,,,0,0,8,,,,7,64,96
22784,note_off,,,,,256,0,6,,,,5,67,0
22784,note_on,,,,,0,0,6,,,,5,72,96
22784,note_on,,,,,0,0,6,,,,5,72,96
22784,note_off,,,,,0,0,6,,,,5,67,0
23040,note_off,,,,,0,0,6,,,,5,52,0
23040,note_on,,,,,0,0,6,,,,5,52,96
23040,note_on,,,,,0,0,6,,,,5,60,96
23040,note_off,,,,,0,0,6,,,,5,60,0
23040,note_off,,,,,512,0,5,,,,4,36,0
23040,note_off,,,,,512,0,7,,,,6,76,0
23040,note_on,,,,,0,0,7,,,,6,72,96
23040,note_off,,,,,0,0,7,,,,6,72,0
23040,note_on,,,,,0,0,7,,,,6,67,96
23040,note_off,,,,,0,0,6,,,,5,72,0
23040,note_off,,,,,256,0,6,,,,5,72,0
23040,note_on,,,,,0,0,6,,,,5,76,96
23040,note_on,,,,,0,0,6,,,,5,76,96
23040,note_off,,,,,512,0,8,,,,7,67,0
23040,note_on,,,,,0,0,8,,,,7,67,96
23040,note_off,,,,,0,0,8,,,,7,64,0
23040,note_on,,,,,0,0,8,,,,7,64,96
