tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
1064,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,52,0
1064,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,69,0
1064,note_on,,104,0,8,,,,,,,,,,,,,,,3,,,72,0
1064,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,72,0
1064,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,69,0
1079,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,52,0
1080,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,53,74
1080,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,77,74
1080,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,77,74
1080,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,69,74
1080,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,53,74
1080,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,77,74
1080,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,77,74
1080,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,72,74
1080,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,72,74
1080,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,41,74
1124,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,53,0
1124,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,41,0
1139,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,53,0
1140,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,74
1140,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,55,74
1140,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,43,74
1184,note_on,,104,0,8,,,,,,,,,,,,,,,3,,,77,0
1184,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,77,0
1184,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,55,0
1184,note_on,,104,0,7,,,,,,,,,,,,,,,2,,,77,0
1184,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,77,0
1184,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,72,0
1184,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,69,0
1184,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,43,0
1184,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,72,0
1199,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,55,0
1200,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,57,74
1200,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,72,74
1200,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,72,74
1200,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,72,74
1200,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,72,74
1200,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,74
1200,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,74
1200,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,77,74
1200,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,72,74
1200,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,65,74
1244,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,45,0
1244,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,57,0
1259,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,57,0
1260,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,46,74
1260,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,58,74
1260,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,58,74
1304,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,58,0
1304,note_on,,104,0,8,,,,,,,,,,,,,,,3,,,72,0
1304,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,65,0
1304,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,72,0
1304,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,72,0
1304,note_on,,104,0,7,,,,,,,,,,,,,,,2,,,72,0
1304,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,77,0
1304,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,46,0
1304,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,72,0
1319,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,58,0
1320,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,74
1320,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,77,74
1320,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,74
1320,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,72,74
1320,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,77,74
1320,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,77,74
1320,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,77,74
1320,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,60,74
1320,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,72,74
1320,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,57,74
1364,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,45,0
1364,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,57,0
1379,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,57,0
1380,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,43,74
1380,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,55,74
1380,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,74
1424,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,72,0
1424,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,77,0
1424,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,60,0
1424,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,77,0
1424,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,72,0
1424,note_on,,104,0,7,,,,,,,,,,,,,,,2,,,77,0
1424,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,55,0
1424,note_on,,104,0,8,,,,,,,,,,,,,,,3,,,77,0
1424,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,43,0
1439,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,55,0
1440,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,72,74
1440,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,72,74
1440,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,72,74
1440,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,53,74
1440,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,53,74
1440,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,69,74
1440,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,69,74
1440,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,65,74
1440,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,41,74
1440,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,72,74
1484,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,41,0
1484,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,53,0
1499,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,53,0
1500,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,55,74
1500,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,43,74
1500,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,74
1544,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,69,0
1544,note_on,,104,0,7,,,,,,,,,,,,,,,2,,,72,0
1544,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,69,0
1544,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,72,0
1544,note_on,,104,0,8,,,,,,,,,,,,,,,3,,,72,0
1544,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,72,0
1544,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,65,0
1544,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,55,0
1544,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,43,0
1559,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,55,0
1560,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,74
1560,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,69,74
1560,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,69,74
1560,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,72,74
1560,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,57,74
1560,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,60,74
1560,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,65,74
1560,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,74
1560,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,69,74
1560,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,69,74
1604,note_on,,44,0,9,,,,,,,,,,,,,,,10,,,69,0
1604,note_on,,44,0,6,,,,,,,,,,,,,,,1,,,69,0
1604,note_on,,44,0,10,,,,,,,,,,,,,,,11,,,65,0
1604,note_on,,44,0,8,,,,,,,,,,,,,,,3,,,69,0
1604,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,57,0
1604,note_on,,44,0,7,,,,,,,,,,,,,,,2,,,69,0
1604,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,45,0
1619,note_on,,59,0,14,,,,,,,,,,,,,,,15,,,57,0
1620,note_on,,1,0,14,,,,,,,,,,,,,,,15,,,55,74
1620,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,70,74
1620,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,70,74
1620,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,70,74
1620,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,70,74
1620,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,74
1620,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,67,74
1620,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,43,74
1664,note_on,,44,0,8,,,,,,,,,,,,,,,3,,,70,0
1664,note_on,,44,0,9,,,,,,,,,,,,,,,10,,,70,0
1664,note_on,,44,0,7,,,,,,,,,,,,,,,2,,,70,0
1664,note_on,,44,0,13,,,,,,,,,,,,,,,14,,,43,0
1664,note_on,,44,0,10,,,,,,,,,,,,,,,11,,,67,0
1664,note_on,,44,0,6,,,,,,,,,,,,,,,1,,,70,0
1664,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,60,0
1664,note_on,,44,0,12,,,,,,,,,,,,,,,13,,,55,0
