tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,note,velocity
1008,note_on,,0,0,2,,,,,,,0,52,64
1056,note_on,,48,0,2,,,,,,,0,52,0
1056,note_on,,0,0,2,,,,,,,0,50,64
1104,note_on,,48,0,2,,,,,,,0,50,0
1104,note_on,,0,0,2,,,,,,,0,49,64
1152,note_on,,48,0,2,,,,,,,0,49,0
1152,note_on,,0,0,2,,,,,,,0,50,64
1248,note_on,,96,0,2,,,,,,,0,50,0
1248,note_on,,0,0,2,,,,,,,0,52,64
1296,note_on,,0,0,2,,,,,,,0,53,64
1296,note_on,,48,0,2,,,,,,,0,52,0
1344,note_on,,48,0,2,,,,,,,0,53,0
1344,note_on,,0,0,2,,,,,,,0,55,64
1392,note_on,,48,0,2,,,,,,,0,55,0
1392,note_on,,0,0,2,,,,,,,0,57,64
1440,note_on,,48,0,2,,,,,,,0,57,0
1440,note_on,,0,0,2,,,,,,,0,58,64
1536,note_on,,96,0,2,,,,,,,0,58,0
1536,note_on,,0,0,2,,,,,,,0,58,64
1632,note_on,,96,0,2,,,,,,,0,58,0
1632,note_on,,0,0,2,,,,,,,0,49,64
1728,note_on,,96,0,2,,,,,,,0,49,0
1776,note_on,,48,0,2,,,,,,,0,45,64
1824,note_on,,48,0,2,,,,,,,0,45,0
1824,note_on,,0,0,2,,,,,,,0,47,64
1872,note_on,,48,0,2,,,,,,,0,47,0
1872,note_on,,0,0,2,,,,,,,0,49,64
1920,note_on,,48,0,2,,,,,,,0,49,0
1920,note_on,,0,0,2,,,,,,,0,50,64
1968,note_on,,48,0,2,,,,,,,0,50,0
1968,note_on,,0,0,2,,,,,,,0,49,64
2016,note_on,,48,0,2,,,,,,,0,49,0
2016,note_on,,0,0,2,,,,,,,0,47,64
2064,note_on,,48,0,2,,,,,,,0,47,0
2064,note_on,,0,0,2,,,,,,,0,45,64
2112,note_on,,48,0,2,,,,,,,0,45,0
2112,note_on,,0,0,2,,,,,,,0,52,64
2160,note_on,,48,0,2,,,,,,,0,52,0
2160,note_on,,0,0,2,,,,,,,0,49,64
2208,note_on,,48,0,2,,,,,,,0,49,0
2208,note_on,,0,0,2,,,,,,,0,47,64
2256,note_on,,48,0,2,,,,,,,0,47,0
2256,note_on,,0,0,2,,,,,,,0,45,64
2304,note_on,,0,0,2,,,,,,,0,53,64
2304,note_on,,48,0,2,,,,,,,0,45,0
2352,note_on,,48,0,2,,,,,,,0,53,0
2352,note_on,,0,0,2,,,,,,,0,52,64
2400,note_on,,48,0,2,,,,,,,0,52,0
2400,note_on,,0,0,2,,,,,,,0,50,64
2496,note_on,,96,0,2,,,,,,,0,50,0
2544,note_on,,48,0,2,,,,,,,0,58,64
2592,note_on,,48,0,2,,,,,,,0,58,0
2592,note_on,,0,0,2,,,,,,,0,57,64
2640,note_on,,48,0,2,,,,,,,0,57,0
2640,note_on,,0,0,2,,,,,,,0,56,64
2688,note_on,,48,0,2,,,,,,,0,56,0
2688,note_on,,0,0,2,,,,,,,0,57,64
2736,note_on,,48,0,2,,,,,,,0,57,0
2736,note_on,,0,0,2,,,,,,,0,53,64
2784,note_on,,48,0,2,,,,,,,0,53,0
2784,note_on,,0,0,2,,,,,,,0,52,64
2832,note_on,,48,0,2,,,,,,,0,52,0
2832,note_on,,0,0,2,,,,,,,0,50,64
2880,note_on,,0,0,2,,,,,,,0,53,64
2880,note_on,,48,0,2,,,,,,,0,50,0
2928,note_on,,0,0,2,,,,,,,0,52,64
2928,note_on,,48,0,2,,,,,,,0,53,0
2976,note_on,,0,0,2,,,,,,,0,50,64
2976,note_on,,48,0,2,,,,,,,0,52,0
3024,note_on,,48,0,2,,,,,,,0,50,0
3024,note_on,,0,0,2,,,,,,,0,49,64
3072,note_on,,3072,0,1,,,,,,,0,69,64
3072,note_on,,48,0,2,,,,,,,0,49,0
3072,note_on,,0,0,2,,,,,,,0,50,64
3104,note_on,,32,0,1,,,,,,,0,69,0
3104,note_on,,0,0,1,,,,,,,0,71,64
3136,note_on,,32,0,1,,,,,,,0,71,0
3136,note_on,,0,0,1,,,,,,,0,69,64
3168,note_on,,0,0,1,,,,,,,0,68,64
3168,note_on,,96,0,2,,,,,,,0,50,0
3168,note_on,,32,0,1,,,,,,,0,69,0
3200,note_on,,32,0,1,,,,,,,0,68,0
3200,note_on,,0,0,1,,,,,,,0,69,64
3232,note_on,,32,0,1,,,,,,,0,69,0
3232,note_on,,0,0,1,,,,,,,0,71,64
3264,note_on,,96,0,2,,,,,,,0,45,64
3264,note_on,,0,0,1,,,,,,,0,72,64
3264,note_on,,32,0,1,,,,,,,0,71,0
3296,note_on,,0,0,1,,,,,,,0,74,64
3296,note_on,,0,0,2,,,,,,,0,47,64
3296,note_on,,32,0,2,,,,,,,0,45,0
3296,note_on,,32,0,1,,,,,,,0,72,0
3328,note_on,,0,0,2,,,,,,,0,45,64
3328,note_on,,32,0,1,,,,,,,0,74,0
3328,note_on,,0,0,1,,,,,,,0,72,64
3328,note_on,,32,0,2,,,,,,,0,47,0
3360,note_on,,0,0,1,,,,,,,0,71,64
3360,note_on,,32,0,1,,,,,,,0,72,0
3360,note_on,,32,0,2,,,,,,,0,45,0
3360,note_on,,0,0,2,,,,,,,0,44,64
3392,note_on,,32,0,2,,,,,,,0,44,0
3392,note_on,,0,0,2,,,,,,,0,45,64
3392,note_on,,32,0,1,,,,,,,0,71,0
3392,note_on,,0,0,1,,,,,,,0,72,64
3424,note_on,,32,0,2,,,,,,,0,45,0
3424,note_on,,0,0,2,,,,,,,0,47,64
3424,note_on,,32,0,1,,,,,,,0,72,0
3424,note_on,,0,0,1,,,,,,,0,74,64
3456,note_on,,32,0,1,,,,,,,0,74,0
3456,note_on,,0,0,1,,,,,,,0,76,64
3456,note_on,,32,0,2,,,,,,,0,47,0
3456,note_on,,0,0,2,,,,,,,0,48,64
3504,note_on,,48,0,2,,,,,,,0,48,0
3504,note_on,,0,0,2,,,,,,,0,45,64
3552,note_on,,48,0,2,,,,,,,0,45,0
3552,note_on,,0,0,2,,,,,,,0,47,64
3600,note_on,,48,0,2,,,,,,,0,47,0
3600,note_on,,0,0,2,,,,,,,0,48,64
3648,note_on,,48,0,2,,,,,,,0,48,0
3648,note_on,,0,0,2,,,,,,,0,50,64
3648,note_on,,0,0,1,,,,,,,0,76,64
3648,note_on,,192,0,1,,,,,,,0,76,0
3696,note_on,,48,0,1,,,,,,,0,76,0
3696,note_on,,0,0,2,,,,,,,0,52,64
3696,note_on,,48,0,2,,,,,,,0,50,0
3696,note_on,,0,0,1,,,,,,,0,74,64
3744,note_on,,48,0,2,,,,,,,0,52,0
3744,note_on,,0,0,2,,,,,,,0,54,64
3744,note_on,,48,0,1,,,,,,,0,74,0
3744,note_on,,0,0,1,,,,,,,0,72,64
3792,note_on,,0,0,2,,,,,,,0,56,64
3792,note_on,,48,0,2,,,,,,,0,54,0
3792,note_on,,48,0,1,,,,,,,0,72,0
3792,note_on,,0,0,1,,,,,,,0,71,64
3840,note_on,,48,0,2,,,,,,,0,56,0
3840,note_on,,48,0,1,,,,,,,0,71,0
3840,note_on,,0,0,2,,,,,,,0,57,64
3840,note_on,,0,0,1,,,,,,,0,72,64
3888,note_on,,48,0,2,,,,,,,0,57,0
3888,note_on,,0,0,2,,,,,,,0,55,64
3936,note_on,,48,0,2,,,,,,,0,55,0
3936,note_on,,0,0,2,,,,,,,0,53,64
3984,note_on,,48,0,2,,,,,,,0,53,0
3984,note_on,,0,0,2,,,,,,,0,52,64
4032,note_on,,0,0,1,,,,,,,0,72,64
4032,note_on,,0,0,2,,,,,,,0,50,64
4032,note_on,,48,0,2,,,,,,,0,52,0
4032,note_on,,192,0,1,,,,,,,0,72,0
4080,note_on,,0,0,1,,,,,,,0,71,64
4080,note_on,,48,0,1,,,,,,,0,72,0
4128,note_on,,48,0,1,,,,,,,0,71,0
4128,note_on,,0,0,1,,,,,,,0,69,64
4176,note_on,,0,0,1,,,,,,,0,68,64
4176,note_on,,0,0,2,,,,,,,0,52,64
4176,note_on,,48,0,1,,,,,,,0,69,0
4176,note_on,,144,0,2,,,,,,,0,50,0
4224,note_on,,48,0,1,,,,,,,0,68,0
4224,note_on,,48,0,2,,,,,,,0,52,0
4224,note_on,,0,0,2,,,,,,,0,53,64
4224,note_on,,0,0,1,,,,,,,0,69,64
4272,note_on,,48,0,2,,,,,,,0,53,0
4272,note_on,,0,0,2,,,,,,,0,52,64
4320,note_on,,0,0,2,,,,,,,0,50,64
4320,note_on,,48,0,2,,,,,,,0,52,0
4320,note_on,,96,0,1,,,,,,,0,69,0
4320,note_on,,0,0,1,,,,,,,0,71,64
4368,note_on,,0,0,1,,,,,,,0,72,64
4368,note_on,,48,0,1,,,,,,,0,71,0
4368,note_on,,48,0,2,,,,,,,0,50,0
4368,note_on,,0,0,2,,,,,,,0,48,64
4416,note_on,,0,0,1,,,,,,,0,74,64
4416,note_on,,48,0,1,,,,,,,0,72,0
4416,note_on,,48,0,2,,,,,,,0,48,0
4416,note_on,,0,0,2,,,,,,,0,47,64
4464,note_on,,0,0,1,,,,,,,0,76,64
4464,note_on,,48,0,2,,,,,,,0,47,0
4464,note_on,,0,0,2,,,,,,,0,48,64
4464,note_on,,48,0,1,,,,,,,0,74,0
4512,note_on,,0,0,1,,,,,,,0,77,64
4512,note_on,,0,0,2,,,,,,,0,50,64
4512,note_on,,48,0,2,,,,,,,0,48,0
4512,note_on,,48,0,1,,,,,,,0,76,0
4560,note_on,,0,0,2,,,,,,,0,47,64
4560,note_on,,48,0,2,,,,,,,0,50,0
4608,note_on,,0,0,1,,,,,,,0,77,64
4608,note_on,,48,0,2,,,,,,,0,47,0
4608,note_on,,0,0,2,,,,,,,0,44,64
4608,note_on,,96,0,1,,,,,,,0,77,0
4656,note_on,,48,0,2,,,,,,,0,44,0
4656,note_on,,0,0,2,,,,,,,0,45,64
4704,note_on,,96,0,1,,,,,,,0,77,0
4704,note_on,,0,0,2,,,,,,,0,47,64
4704,note_on,,0,0,1,,,,,,,0,68,64
4704,note_on,,48,0,2,,,,,,,0,45,0
4752,note_on,,48,0,2,,,,,,,0,47,0
4752,note_on,,0,0,2,,,,,,,0,40,64
4800,note_on,,48,0,2,,,,,,,0,40,0
4800,note_on,,96,0,1,,,,,,,0,68,0
4800,note_on,,0,0,2,,,,,,,0,52,64
4848,note_on,,48,0,2,,,,,,,0,52,0
4848,note_on,,0,0,2,,,,,,,0,48,64
4848,note_on,,48,0,1,,,,,,,0,64,64
4896,note_on,,0,0,1,,,,,,,0,66,64
4896,note_on,,0,0,2,,,,,,,0,50,64
4896,note_on,,48,0,2,,,,,,,0,48,0
4896,note_on,,48,0,1,,,,,,,0,64,0
4944,note_on,,0,0,1,,,,,,,0,68,64
4944,note_on,,48,0,1,,,,,,,0,66,0
4944,note_on,,0,0,2,,,,,,,0,52,64
4944,note_on,,48,0,2,,,,,,,0,50,0
4992,note_on,,48,0,1,,,,,,,0,68,0
4992,note_on,,0,0,1,,,,,,,0,69,64
4992,note_on,,48,0,2,,,,,,,0,52,0
4992,note_on,,0,0,2,,,,,,,0,42,64
5040,note_on,,48,0,1,,,,,,,0,69,0
5040,note_on,,48,0,2,,,,,,,0,42,0
5040,note_on,,0,0,2,,,,,,,0,45,64
5040,note_on,,0,0,1,,,,,,,0,68,64
5088,note_on,,48,0,1,,,,,,,0,68,0
5088,note_on,,0,0,1,,,,,,,0,66,64
5088,note_on,,48,0,2,,,,,,,0,45,0
5088,note_on,,0,0,2,,,,,,,0,50,64
5136,note_on,,0,0,1,,,,,,,0,64,64
5136,note_on,,48,0,1,,,,,,,0,66,0
5136,note_on,,48,0,2,,,,,,,0,50,0
5184,note_on,,48,0,2,,,,,,,0,44,64
5184,note_on,,0,0,1,,,,,,,0,71,64
5184,note_on,,48,0,1,,,,,,,0,64,0
5232,note_on,,0,0,1,,,,,,,0,68,64
5232,note_on,,48,0,2,,,,,,,0,44,0
5232,note_on,,0,0,2,,,,,,,0,47,64
5232,note_on,,48,0,1,,,,,,,0,71,0
5280,note_on,,48,0,1,,,,,,,0,68,0
5280,note_on,,0,0,1,,,,,,,0,66,64
5280,note_on,,0,0,2,,,,,,,0,52,64
5280,note_on,,48,0,2,,,,,,,0,47,0
5328,note_on,,48,0,1,,,,,,,0,66,0
5328,note_on,,48,0,2,,,,,,,0,52,0
5328,note_on,,0,0,1,,,,,,,0,64,64
5376,note_on,,48,0,2,,,,,,,0,45,64
5376,note_on,,48,0,1,,,,,,,0,64,0
5376,note_on,,0,0,1,,,,,,,0,72,64
5424,note_on,,48,0,2,,,,,,,0,45,0
5424,note_on,,0,0,2,,,,,,,0,48,64
5424,note_on,,48,0,1,,,,,,,0,72,0
5424,note_on,,0,0,1,,,,,,,0,71,64
5472,note_on,,48,0,2,,,,,,,0,48,0
5472,note_on,,0,0,2,,,,,,,0,50,64
5472,note_on,,0,0,1,,,,,,,0,69,64
5472,note_on,,48,0,1,,,,,,,0,71,0
5520,note_on,,0,0,2,,,,,,,0,52,64
5520,note_on,,48,0,2,,,,,,,0,50,0
5568,note_on,,0,0,2,,,,,,,0,53,64
5568,note_on,,48,0,2,,,,,,,0,52,0
5568,note_on,,96,0,1,,,,,,,0,69,0
5616,note_on,,48,0,1,,,,,,,0,77,64
5616,note_on,,0,0,2,,,,,,,0,50,64
5616,note_on,,48,0,2,,,,,,,0,53,0
5664,note_on,,48,0,1,,,,,,,0,77,0
5664,note_on,,0,0,2,,,,,,,0,48,64
5664,note_on,,48,0,2,,,,,,,0,50,0
5664,note_on,,0,0,1,,,,,,,0,76,64
5712,note_on,,0,0,1,,,,,,,0,75,64
5712,note_on,,48,0,1,,,,,,,0,76,0
5712,note_on,,0,0,2,,,,,,,0,47,64
5712,note_on,,48,0,2,,,,,,,0,48,0
5760,note_on,,48,0,2,,,,,,,0,47,0
5760,note_on,,48,0,1,,,,,,,0,75,0
5760,note_on,,0,0,2,,,,,,,0,48,64
5760,note_on,,0,0,1,,,,,,,0,76,64
5808,note_on,,0,0,1,,,,,,,0,72,64
5808,note_on,,48,0,1,,,,,,,0,76,0
5856,note_on,,0,0,2,,,,,,,0,53,64
5856,note_on,,48,0,1,,,,,,,0,72,0
5856,note_on,,0,0,1,,,,,,,0,71,64
5856,note_on,,96,0,2,,,,,,,0,48,0
5904,note_on,,0,0,1,,,,,,,0,69,64
5904,note_on,,48,0,1,,,,,,,0,71,0
5952,note_on,,96,0,2,,,,,,,0,53,0
5952,note_on,,0,0,2,,,,,,,0,50,64
5952,note_on,,48,0,1,,,,,,,0,69,0
5952,note_on,,0,0,1,,,,,,,0,74,64
6000,note_on,,48,0,1,,,,,,,0,74,0
6000,note_on,,0,0,1,,,,,,,0,71,64
6048,note_on,,96,0,2,,,,,,,0,50,0
6048,note_on,,0,0,2,,,,,,,0,52,64
6048,note_on,,48,0,1,,,,,,,0,71,0
6048,note_on,,0,0,1,,,,,,,0,69,64
6096,note_on,,48,0,1,,,,,,,0,69,0
6096,note_on,,0,0,1,,,,,,,0,68,64
6144,note_on,,96,0,2,,,,,,,0,52,0
6144,note_on,,48,0,1,,,,,,,0,68,0
6144,note_on,,0,0,1,,,,,,,0,69,64
6144,note_on,,0,0,2,,,,,,,0,53,64
6176,note_on,,32,0,2,,,,,,,0,53,0
6176,note_on,,0,0,2,,,,,,,0,55,64
6208,note_on,,32,0,2,,,,,,,0,55,0
6208,note_on,,0,0,2,,,,,,,0,53,64
6240,note_on,,32,0,2,,,,,,,0,53,0
6240,note_on,,96,0,1,,,,,,,0,69,0
6240,note_on,,0,0,2,,,,,,,0,52,64
6272,note_on,,32,0,2,,,,,,,0,52,0
6272,note_on,,0,0,2,,,,,,,0,53,64
6304,note_on,,32,0,2,,,,,,,0,53,0
6304,note_on,,0,0,2,,,,,,,0,55,64
6336,note_on,,96,0,1,,,,,,,0,64,64
6336,note_on,,0,0,2,,,,,,,0,57,64
6336,note_on,,32,0,2,,,,,,,0,55,0
6368,note_on,,0,0,1,,,,,,,0,65,64
6368,note_on,,32,0,1,,,,,,,0,64,0
6400,note_on,,0,0,1,,,,,,,0,64,64
6400,note_on,,32,0,1,,,,,,,0,65,0
6432,note_on,,32,0,1,,,,,,,0,64,0
6432,note_on,,0,0,1,,,,,,,0,62,64
6464,note_on,,0,0,1,,,,,,,0,64,64
6464,note_on,,32,0,1,,,,,,,0,62,0
6480,note_on,,144,0,2,,,,,,,0,57,0
6480,note_on,,0,0,2,,,,,,,0,55,64
6496,note_on,,0,0,1,,,,,,,0,65,64
6496,note_on,,32,0,1,,,,,,,0,64,0
6504,note_on,,24,0,2,,,,,,,0,55,0
6504,note_on,,0,0,2,,,,,,,0,53,64
6528,note_on,,0,0,2,,,,,,,0,52,64
6528,note_on,,24,0,2,,,,,,,0,53,0
6528,note_on,,32,0,1,,,,,,,0,65,0
6528,note_on,,0,0,1,,,,,,,0,67,64
6576,note_on,,48,0,2,,,,,,,0,52,0
6576,note_on,,0,0,2,,,,,,,0,48,64
6576,note_on,,0,0,1,,,,,,,0,64,64
6576,note_on,,48,0,1,,,,,,,0,67,0
6624,note_on,,48,0,1,,,,,,,0,64,0
6624,note_on,,48,0,2,,,,,,,0,48,0
6624,note_on,,0,0,2,,,,,,,0,50,64
6624,note_on,,0,0,1,,,,,,,0,65,64
6672,note_on,,0,0,1,,,,,,,0,67,64
6672,note_on,,48,0,2,,,,,,,0,50,0
6672,note_on,,0,0,2,,,,,,,0,52,64
6672,note_on,,48,0,1,,,,,,,0,65,0
6720,note_on,,48,0,1,,,,,,,0,67,0
6720,note_on,,0,0,1,,,,,,,0,69,64
6720,note_on,,48,0,2,,,,,,,0,52,0
6720,note_on,,0,0,2,,,,,,,0,53,64
6768,note_on,,0,0,1,,,,,,,0,71,64
6768,note_on,,48,0,1,,,,,,,0,69,0
6816,note_on,,48,0,1,,,,,,,0,71,0
6816,note_on,,0,0,1,,,,,,,0,73,64
6864,note_on,,0,0,2,,,,,,,0,52,64
6864,note_on,,48,0,1,,,,,,,0,73,0
6864,note_on,,0,0,1,,,,,,,0,74,64
6864,note_on,,144,0,2,,,,,,,0,53,0
6888,note_on,,24,0,2,,,,,,,0,52,0
6888,note_on,,0,0,2,,,,,,,0,50,64
6912,note_on,,0,0,2,,,,,,,0,49,64
6912,note_on,,48,0,1,,,,,,,0,74,0
6912,note_on,,0,0,1,,,,,,,0,76,64
6912,note_on,,24,0,2,,,,,,,0,50,0
6960,note_on,,48,0,1,,,,,,,0,76,0
6960,note_on,,0,0,1,,,,,,,0,74,64
7008,note_on,,0,0,2,,,,,,,0,45,64
7008,note_on,,96,0,2,,,,,,,0,49,0
7008,note_on,,0,0,1,,,,,,,0,73,64
7008,note_on,,48,0,1,,,,,,,0,74,0
7056,note_on,,48,0,1,,,,,,,0,73,0
7056,note_on,,0,0,1,,,,,,,0,71,64
7104,note_on,,48,0,1,,,,,,,0,71,0
7104,note_on,,96,0,2,,,,,,,0,45,0
7104,note_on,,0,0,1,,,,,,,0,69,64
7152,note_on,,48,0,2,,,,,,,0,50,64
7200,note_on,,0,0,2,,,,,,,0,48,64
7200,note_on,,48,0,2,,,,,,,0,50,0
7248,note_on,,0,0,2,,,,,,,0,46,64
7248,note_on,,48,0,2,,,,,,,0,48,0
7248,note_on,,144,0,1,,,,,,,0,69,0
7248,note_on,,0,0,1,,,,,,,0,70,64
7296,note_on,,48,0,1,,,,,,,0,70,0
7296,note_on,,0,0,2,,,,,,,0,45,64
7296,note_on,,0,0,1,,,,,,,0,72,64
7296,note_on,,48,0,2,,,,,,,0,46,0
7344,note_on,,0,0,1,,,,,,,0,70,64
7344,note_on,,48,0,1,,,,,,,0,72,0
7392,note_on,,0,0,2,,,,,,,0,41,64
7392,note_on,,96,0,2,,,,,,,0,45,0
7392,note_on,,0,0,1,,,,,,,0,69,64
7392,note_on,,48,0,1,,,,,,,0,70,0
7440,note_on,,0,0,2,,,,,,,0,45,64
7440,note_on,,48,0,2,,,,,,,0,41,0
7440,note_on,,0,0,1,,,,,,,0,67,64
7440,note_on,,48,0,1,,,,,,,0,69,0
7488,note_on,,0,0,1,,,,,,,0,65,64
7488,note_on,,48,0,2,,,,,,,0,45,0
7488,note_on,,0,0,2,,,,,,,0,50,64
7488,note_on,,48,0,1,,,,,,,0,67,0
7536,note_on,,48,0,1,,,,,,,0,65,0
7536,note_on,,0,0,1,,,,,,,0,67,64
7584,note_on,,48,0,1,,,,,,,0,67,0
7584,note_on,,0,0,1,,,,,,,0,69,64
7584,note_on,,96,0,2,,,,,,,0,50,0
7584,note_on,,0,0,2,,,,,,,0,41,64
7632,note_on,,0,0,1,,,,,,,0,65,64
7632,note_on,,48,0,1,,,,,,,0,69,0
7680,note_on,,0,0,1,,,,,,,0,62,64
7680,note_on,,48,0,1,,,,,,,0,65,0
7680,note_on,,96,0,2,,,,,,,0,41,0
7680,note_on,,0,0,2,,,,,,,0,43,64
7728,note_on,,0,0,1,,,,,,,0,64,64
7728,note_on,,48,0,1,,,,,,,0,62,0
7776,note_on,,0,0,1,,,,,,,0,65,64
7776,note_on,,48,0,1,,,,,,,0,64,0
7776,note_on,,96,0,2,,,,,,,0,43,0
7776,note_on,,0,0,2,,,,,,,0,38,64
7824,note_on,,0,0,1,,,,,,,0,58,64
7824,note_on,,48,0,1,,,,,,,0,65,0
7872,note_on,,48,0,1,,,,,,,0,58,0
7872,note_on,,0,0,1,,,,,,,0,70,64
7872,note_on,,96,0,2,,,,,,,0,38,0
7920,note_on,,48,0,1,,,,,,,0,70,0
7920,note_on,,0,0,1,,,,,,,0,67,64
7920,note_on,,48,0,2,,,,,,,0,40,64
7968,note_on,,0,0,2,,,,,,,0,41,64
7968,note_on,,48,0,2,,,,,,,0,40,0
7968,note_on,,0,0,1,,,,,,,0,69,64
7968,note_on,,48,0,1,,,,,,,0,67,0
8016,note_on,,0,0,2,,,,,,,0,43,64
8016,note_on,,48,0,2,,,,,,,0,41,0
8016,note_on,,0,0,1,,,,,,,0,70,64
8016,note_on,,48,0,1,,,,,,,0,69,0
8064,note_on,,0,0,2,,,,,,,0,45,64
8064,note_on,,48,0,2,,,,,,,0,43,0
8064,note_on,,48,0,1,,,,,,,0,70,0
8064,note_on,,0,0,1,,,,,,,0,60,64
8112,note_on,,48,0,1,,,,,,,0,60,0
8112,note_on,,48,0,2,,,,,,,0,45,0
8112,note_on,,0,0,2,,,,,,,0,43,64
8112,note_on,,0,0,1,,,,,,,0,64,64
8160,note_on,,0,0,1,,,,,,,0,69,64
8160,note_on,,48,0,1,,,,,,,0,64,0
8160,note_on,,48,0,2,,,,,,,0,43,0
8160,note_on,,0,0,2,,,,,,,0,41,64
8208,note_on,,48,0,2,,,,,,,0,41,0
8208,note_on,,0,0,2,,,,,,,0,45,64
8208,note_on,,48,0,1,,,,,,,0,69,0
8256,note_on,,48,0,1,,,,,,,0,62,64
8256,note_on,,0,0,2,,,,,,,0,46,64
8256,note_on,,48,0,2,,,,,,,0,45,0
8304,note_on,,0,0,1,,,,,,,0,65,64
8304,note_on,,48,0,2,,,,,,,0,46,0
8304,note_on,,0,0,2,,,,,,,0,45,64
8304,note_on,,48,0,1,,,,,,,0,62,0
8352,note_on,,0,0,2,,,,,,,0,43,64
8352,note_on,,0,0,1,,,,,,,0,70,64
8352,note_on,,48,0,1,,,,,,,0,65,0
8352,note_on,,48,0,2,,,,,,,0,45,0
8400,note_on,,48,0,1,,,,,,,0,70,0
8400,note_on,,0,0,2,,,,,,,0,46,64
8400,note_on,,48,0,2,,,,,,,0,43,0
8448,note_on,,48,0,1,,,,,,,0,64,64
8448,note_on,,0,0,2,,,,,,,0,48,64
8448,note_on,,48,0,2,,,,,,,0,46,0
8496,note_on,,48,0,1,,,,,,,0,64,0
8496,note_on,,0,0,2,,,,,,,0,46,64
8496,note_on,,0,0,1,,,,,,,0,67,64
8496,note_on,,48,0,2,,,,,,,0,48,0
8544,note_on,,48,0,2,,,,,,,0,46,0
8544,note_on,,0,0,2,,,,,,,0,45,64
8544,note_on,,48,0,1,,,,,,,0,67,0
8544,note_on,,0,0,1,,,,,,,0,69,64
8592,note_on,,48,0,1,,,,,,,0,69,0
8592,note_on,,0,0,1,,,,,,,0,70,64
8592,note_on,,48,0,2,,,,,,,0,45,0
8592,note_on,,0,0,2,,,,,,,0,43,64
8640,note_on,,0,0,1,,,,,,,0,72,64
8640,note_on,,48,0,1,,,,,,,0,70,0
8640,note_on,,48,0,2,,,,,,,0,43,0
8640,note_on,,0,0,2,,,,,,,0,45,64
8688,note_on,,0,0,1,,,,,,,0,69,64
8688,note_on,,48,0,1,,,,,,,0,72,0
8688,note_on,,0,0,2,,,,,,,0,53,64
8688,note_on,,48,0,2,,,,,,,0,45,0
8736,note_on,,48,0,1,,,,,,,0,69,0
8736,note_on,,48,0,2,,,,,,,0,53,0
8736,note_on,,0,0,2,,,,,,,0,52,64
8736,note_on,,0,0,1,,,,,,,0,67,64
8784,note_on,,48,0,2,,,,,,,0,52,0
8784,note_on,,0,0,2,,,,,,,0,50,64
8784,note_on,,48,0,1,,,,,,,0,67,0
8784,note_on,,0,0,1,,,,,,,0,65,64
8832,note_on,,48,0,2,,,,,,,0,50,0
8832,note_on,,0,0,2,,,,,,,0,52,64
8832,note_on,,48,0,1,,,,,,,0,65,0
8832,note_on,,0,0,1,,,,,,,0,67,64
8880,note_on,,48,0,2,,,,,,,0,52,0
8880,note_on,,0,0,2,,,,,,,0,48,64
