tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
180,note_on,30,0,6,,,,,,,,,4,47,0,,
180,note_on,0,0,6,,,,,,,,,4,49,50,,
215,note_on,35,0,9,,,,,,,,,7,49,0,,
215,note_on,35,0,6,,,,,,,,,4,49,0,,
240,note_on,25,0,6,,,,,,,,,4,45,50,,
240,note_on,25,0,9,,,,,,,,,7,45,50,,
270,note_on,0,0,2,,,,,,,,,0,71,45,,
270,note_on,90,0,2,,,,,,,,,0,69,0,,
275,note_on,35,0,6,,,,,,,,,4,45,0,,
275,note_on,35,0,9,,,,,,,,,7,45,0,,
285,note_on,0,0,2,,,,,,,,,0,73,45,,
285,note_on,15,0,2,,,,,,,,,0,71,0,,
300,note_on,25,0,6,,,,,,,,,4,52,50,,
300,note_on,15,0,2,,,,,,,,,0,73,0,,
300,note_on,120,0,8,,,,,,,,,6,69,0,,
300,note_on,0,0,8,,,,,,,,,6,64,0,,
300,note_on,0,0,8,,,,,,,,,6,57,0,,
300,note_on,0,0,8,,,,,,,,,6,59,50,,
300,note_on,0,0,8,,,,,,,,,6,64,50,,
300,note_on,0,0,8,,,,,,,,,6,68,50,,
300,note_on,25,0,9,,,,,,,,,7,52,50,,
300,note_on,0,0,2,,,,,,,,,0,71,45,,
330,note_on,0,0,2,,,,,,,,,0,73,45,,
330,note_on,30,0,2,,,,,,,,,0,71,0,,
335,note_on,35,0,6,,,,,,,,,4,52,0,,
335,note_on,35,0,9,,,,,,,,,7,52,0,,
360,note_on,25,0,6,,,,,,,,,4,50,50,,
360,note_on,25,0,9,,,,,,,,,7,50,50,,
360,note_on,30,0,2,,,,,,,,,0,73,0,,
360,note_on,0,0,2,,,,,,,,,0,71,45,,
390,note_on,30,0,2,,,,,,,,,0,71,0,,
390,note_on,0,0,2,,,,,,,,,0,68,45,,
395,note_on,35,0,9,,,,,,,,,7,50,0,,
395,note_on,35,0,6,,,,,,,,,4,50,0,,
420,note_on,30,0,2,,,,,,,,,0,68,0,,
420,note_on,0,0,2,,,,,,,,,0,69,45,,
420,note_on,25,0,9,,,,,,,,,7,49,50,,
420,note_on,0,0,8,,,,,,,,,6,69,50,,
420,note_on,0,0,8,,,,,,,,,6,64,50,,
420,note_on,0,0,8,,,,,,,,,6,59,0,,
420,note_on,0,0,8,,,,,,,,,6,64,0,,
420,note_on,120,0,8,,,,,,,,,6,68,0,,
420,note_on,25,0,6,,,,,,,,,4,49,50,,
455,note_on,35,0,9,,,,,,,,,7,49,0,,
455,note_on,35,0,6,,,,,,,,,4,49,0,,
480,note_on,25,0,6,,,,,,,,,4,47,50,,
480,note_on,60,0,2,,,,,,,,,0,69,0,,
480,note_on,60,0,8,,,,,,,,,6,69,0,,
480,note_on,0,0,8,,,,,,,,,6,64,0,,
480,note_on,0,0,2,,,,,,,,,0,68,45,,
480,note_on,0,0,8,,,,,,,,,6,62,50,,
480,note_on,0,0,8,,,,,,,,,6,68,50,,
480,note_on,25,0,9,,,,,,,,,7,47,50,,
510,note_on,30,0,2,,,,,,,,,0,68,0,,
510,note_on,0,0,2,,,,,,,,,0,66,45,,
515,note_on,35,0,9,,,,,,,,,7,47,0,,
515,note_on,35,0,6,,,,,,,,,4,47,0,,
540,note_on,30,0,2,,,,,,,,,0,66,0,,
540,note_on,0,0,2,,,,,,,,,0,64,45,,
540,note_on,0,0,8,,,,,,,,,6,69,50,,
540,note_on,0,0,8,,,,,,,,,6,64,50,,
540,note_on,0,0,8,,,,,,,,,6,61,50,,
540,note_on,0,0,8,,,,,,,,,6,62,0,,
540,note_on,60,0,8,,,,,,,,,6,68,0,,
540,note_on,25,0,9,,,,,,,,,7,49,50,,
540,note_on,25,0,6,,,,,,,,,4,49,50,,
575,note_on,35,0,2,,,,,,,,,0,64,0,,
575,note_on,35,0,9,,,,,,,,,7,49,0,,
575,note_on,35,0,6,,,,,,,,,4,49,0,,
600,note_on,600,0,3,,,,,,,,,1,76,64,,
600,note_on,60,0,8,,,,,,,,,6,69,0,,
600,note_on,0,0,8,,,,,,,,,6,64,0,,
600,note_on,0,0,8,,,,,,,,,6,61,0,,
600,note_on,0,0,8,,,,,,,,,6,64,50,,
600,note_on,0,0,8,,,,,,,,,6,71,50,,
600,note_on,25,0,9,,,,,,,,,7,44,50,,
600,note_on,600,0,5,,,,,,,,,3,64,64,,
600,note_on,600,0,4,,,,,,,,,2,71,64,,
600,note_on,25,0,2,,,,,,,,,0,76,64,,
600,note_on,25,0,6,,,,,,,,,4,44,50,,
635,note_on,35,0,5,,,,,,,,,3,64,0,,
635,note_on,35,0,4,,,,,,,,,2,71,0,,
635,note_on,35,0,9,,,,,,,,,7,44,0,,
635,note_on,35,0,2,,,,,,,,,0,76,0,,
635,note_on,35,0,6,,,,,,,,,4,44,0,,
635,note_on,35,0,3,,,,,,,,,1,76,0,,
660,note_on,0,0,8,,,,,,,,,6,73,64,,
660,note_on,0,0,8,,,,,,,,,6,64,64,,
660,note_on,0,0,8,,,,,,,,,6,64,0,,
660,note_on,25,0,6,,,,,,,,,4,45,64,,
660,note_on,25,0,2,,,,,,,,,0,74,64,,
660,note_on,60,0,8,,,,,,,,,6,71,0,,
660,note_on,25,0,5,,,,,,,,,3,64,64,,
660,note_on,25,0,9,,,,,,,,,7,45,64,,
660,note_on,25,0,4,,,,,,,,,2,69,64,,
660,note_on,25,0,3,,,,,,,,,1,74,64,,
690,note_on,0,0,2,,,,,,,,,0,73,64,,
690,note_on,30,0,2,,,,,,,,,0,74,0,,
690,note_on,0,0,3,,,,,,,,,1,73,64,,
690,note_on,30,0,3,,,,,,,,,1,74,0,,
695,note_on,35,0,6,,,,,,,,,4,45,0,,
695,note_on,35,0,9,,,,,,,,,7,45,0,,
708,note_on,18,0,3,,,,,,,,,1,73,0,,
708,note_on,18,0,2,,,,,,,,,0,73,0,,
720,note_on,0,0,8,,,,,,,,,6,69,64,,
720,note_on,60,0,4,,,,,,,,,2,69,0,,
720,note_on,60,0,8,,,,,,,,,6,73,0,,
720,note_on,25,0,9,,,,,,,,,7,49,64,,
720,note_on,0,0,5,,,,,,,,,3,61,64,,
720,note_on,60,0,5,,,,,,,,,3,64,0,,
720,note_on,25,0,6,,,,,,,,,4,49,64,,
720,note_on,12,0,3,,,,,,,,,1,71,64,,
720,note_on,0,0,4,,,,,,,,,2,64,64,,
720,note_on,12,0,2,,,,,,,,,0,71,64,,
750,note_on,0,0,3,,,,,,,,,1,69,64,,
750,note_on,0,0,2,,,,,,,,,0,69,64,,
750,note_on,30,0,3,,,,,,,,,1,71,0,,
750,note_on,30,0,2,,,,,,,,,0,71,0,,
755,note_on,35,0,9,,,,,,,,,7,49,0,,
755,note_on,35,0,4,,,,,,,,,2,64,0,,
755,note_on,35,0,5,,,,,,,,,3,61,0,,
755,note_on,35,0,6,,,,,,,,,4,49,0,,
768,note_on,18,0,2,,,,,,,,,0,69,0,,
768,note_on,18,0,3,,,,,,,,,1,69,0,,
780,note_on,25,0,9,,,,,,,,,7,47,64,,
780,note_on,12,0,3,,,,,,,,,1,74,64,,
780,note_on,12,0,2,,,,,,,,,0,74,64,,
780,note_on,0,0,8,,,,,,,,,6,68,64,,
780,note_on,0,0,8,,,,,,,,,6,62,64,,
780,note_on,0,0,8,,,,,,,,,6,64,0,,
780,note_on,60,0,8,,,,,,,,,6,69,0,,
780,note_on,25,0,5,,,,,,,,,3,62,64,,
780,note_on,25,0,6,,,,,,,,,4,47,64,,
780,note_on,25,0,4,,,,,,,,,2,68,64,,
815,note_on,35,0,6,,,,,,,,,4,47,0,,
815,note_on,35,0,2,,,,,,,,,0,74,0,,
815,note_on,35,0,9,,,,,,,,,7,47,0,,
815,note_on,35,0,3,,,,,,,,,1,74,0,,
815,note_on,35,0,5,,,,,,,,,3,62,0,,
815,note_on,35,0,4,,,,,,,,,2,68,0,,
840,note_on,25,0,5,,,,,,,,,3,64,64,,
840,note_on,0,0,8,,,,,,,,,6,61,64,,
840,note_on,0,0,8,,,,,,,,,6,64,64,,
840,note_on,25,0,6,,,,,,,,,4,45,64,,
840,note_on,25,0,3,,,,,,,,,1,73,64,,
840,note_on,60,0,8,,,,,,,,,6,68,0,,
840,note_on,0,0,8,,,,,,,,,6,62,0,,
840,note_on,25,0,4,,,,,,,,,2,69,64,,
840,note_on,25,0,9,,,,,,,,,7,45,64,,
840,note_on,0,0,8,,,,,,,,,6,69,64,,
840,note_on,25,0,2,,,,,,,,,0,73,64,,
875,note_on,35,0,3,,,,,,,,,1,73,0,,
875,note_on,35,0,2,,,,,,,,,0,73,0,,
875,note_on,35,0,9,,,,,,,,,7,45,0,,
875,note_on,35,0,4,,,,,,,,,2,69,0,,
875,note_on,35,0,6,,,,,,,,,4,45,0,,
875,note_on,35,0,5,,,,,,,,,3,64,0,,
900,note_on,25,0,2,,,,,,,,,0,73,64,,
900,note_on,25,0,9,,,,,,,,,7,52,64,,
900,note_on,25,0,4,,,,,,,,,2,68,64,,
900,note_on,25,0,6,,,,,,,,,4,52,64,,
900,note_on,25,0,5,,,,,,,,,3,64,64,,
935,note_on,35,0,6,,,,,,,,,4,52,0,,
935,note_on,35,0,9,,,,,,,,,7,52,0,,
960,note_on,0,0,8,,,,,,,,,6,64,0,,
960,note_on,0,0,2,,,,,,,,,0,71,64,,
960,note_on,120,0,8,,,,,,,,,6,69,0,,
960,note_on,60,0,2,,,,,,,,,0,73,0,,
960,note_on,0,0,8,,,,,,,,,6,61,0,,
960,note_on,0,0,8,,,,,,,,,6,59,64,,
960,note_on,0,0,8,,,,,,,,,6,64,64,,
960,note_on,0,0,8,,,,,,,,,6,68,64,,
960,note_on,25,0,9,,,,,,,,,7,54,64,,
960,note_on,25,0,6,,,,,,,,,4,54,64,,
995,note_on,35,0,2,,,,,,,,,0,71,0,,
995,note_on,35,0,9,,,,,,,,,7,54,0,,
995,note_on,35,0,6,,,,,,,,,4,54,0,,
1020,note_on,25,0,6,,,,,,,,,4,56,64,,
1020,note_on,120,0,4,,,,,,,,,2,68,0,,
1020,note_on,0,0,8,,,,,,,,,6,64,0,,
1020,note_on,120,0,5,,,,,,,,,3,64,0,,
1020,note_on,25,0,9,,,,,,,,,7,56,64,,
1020,note_on,0,0,8,,,,,,,,,6,59,0,,
1020,note_on,60,0,8,,,,,,,,,6,68,0,,
1055,note_on,35,0,9,,,,,,,,,7,56,0,,
1055,note_on,35,0,6,,,,,,,,,4,56,0,,
1080,note_on,25,0,6,,,,,,,,,4,52,64,,
1080,note_on,0,0,8,,,,,,,,,6,71,64,,
1080,note_on,25,0,9,,,,,,,,,7,52,64,,
1080,note_on,85,0,2,,,,,,,,,0,71,50,,
1080,note_on,60,0,8,,,,,,,,,6,68,64,,
1115,note_on,35,0,6,,,,,,,,,4,52,0,,
1115,note_on,35,0,9,,,,,,,,,7,52,0,,
1140,note_on,0,0,2,,,,,,,,,0,73,50,,
1140,note_on,60,0,8,,,,,,,,,6,71,0,,
1140,note_on,0,0,8,,,,,,,,,6,68,0,,
1140,note_on,0,0,8,,,,,,,,,6,69,50,,
1140,note_on,0,0,8,,,,,,,,,6,73,50,,
1140,note_on,60,0,2,,,,,,,,,0,71,0,,
1140,note_on,25,0,9,,,,,,,,,7,57,50,,
1140,note_on,25,0,6,,,,,,,,,4,57,50,,
1158,note_on,18,0,2,,,,,,,,,0,73,0,,
1170,note_on,12,0,2,,,,,,,,,0,69,50,,
1175,note_on,35,0,9,,,,,,,,,7,57,0,,
1175,note_on,35,0,6,,,,,,,,,4,57,0,,
1200,note_on,25,0,9,,,,,,,,,7,54,50,,
1200,note_on,25,0,6,,,,,,,,,4,54,50,,
1230,note_on,60,0,2,,,,,,,,,0,69,0,,
1230,note_on,0,0,2,,,,,,,,,0,71,50,,
1235,note_on,35,0,9,,,,,,,,,7,54,0,,
1235,note_on,35,0,6,,,,,,,,,4,54,0,,
1245,note_on,15,0,2,,,,,,,,,0,71,0,,
1245,note_on,0,0,2,,,,,,,,,0,73,50,,
1260,note_on,0,0,2,,,,,,,,,0,71,50,,
1260,note_on,25,0,6,,,,,,,,,4,56,50,,
1260,note_on,0,0,8,,,,,,,,,6,71,50,,
1260,note_on,0,0,8,,,,,,,,,6,64,50,,
1260,note_on,0,0,8,,,,,,,,,6,69,0,,
1260,note_on,120,0,8,,,,,,,,,6,73,0,,
1260,note_on,15,0,2,,,,,,,,,0,73,0,,
1260,note_on,25,0,9,,,,,,,,,7,56,50,,
1278,note_on,18,0,2,,,,,,,,,0,71,0,,
1290,note_on,12,0,2,,,,,,,,,0,68,50,,
1295,note_on,35,0,6,,,,,,,,,4,56,0,,
1295,note_on,35,0,9,,,,,,,,,7,56,0,,
1320,note_on,25,0,6,,,,,,,,,4,52,50,,
1320,note_on,25,0,9,,,,,,,,,7,52,50,,
1350,note_on,60,0,2,,,,,,,,,0,68,0,,
1350,note_on,0,0,2,,,,,,,,,0,69,50,,
1355,note_on,35,0,6,,,,,,,,,4,52,0,,
1355,note_on,35,0,9,,,,,,,,,7,52,0,,
1365,note_on,0,0,2,,,,,,,,,0,71,50,,
1365,note_on,15,0,2,,,,,,,,,0,69,0,,
1380,note_on,25,0,6,,,,,,,,,4,54,50,,
1380,note_on,0,0,2,,,,,,,,,0,69,50,,
1380,note_on,0,0,8,,,,,,,,,6,69,50,,
1380,note_on,25,0,9,,,,,,,,,7,54,50,,
1380,note_on,120,0,8,,,,,,,,,6,71,0,,
1380,note_on,15,0,2,,,,,,,,,0,71,0,,
1398,note_on,18,0,2,,,,,,,,,0,69,0,,
1410,note_on,12,0,2,,,,,,,,,0,66,50,,
1415,note_on,35,0,9,,,,,,,,,7,54,0,,
1415,note_on,35,0,6,,,,,,,,,4,54,0,,
1440,note_on,0,0,8,,,,,,,,,6,63,50,,
1440,note_on,25,0,9,,,,,,,,,7,47,50,,
1440,note_on,25,0,6,,,,,,,,,4,47,50,,
1440,note_on,60,0,8,,,,,,,,,6,64,0,,
1470,note_on,60,0,2,,,,,,,,,0,66,0,,
1470,note_on,0,0,2,,,,,,,,,0,68,50,,
1475,note_on,35,0,9,,,,,,,,,7,47,0,,
1475,note_on,35,0,6,,,,,,,,,4,47,0,,
1485,note_on,0,0,2,,,,,,,,,0,69,52,,
1485,note_on,15,0,2,,,,,,,,,0,68,0,,
1500,note_on,60,0,8,,,,,,,,,6,63,0,,
1500,note_on,0,0,2,,,,,,,,,0,68,54,,
1500,note_on,0,0,8,,,,,,,,,6,69,0,,
1500,note_on,0,0,8,,,,,,,,,6,64,50,,
1500,note_on,0,0,8,,,,,,,,,6,68,50,,
1500,note_on,25,0,6,,,,,,,,,4,52,50,,
1500,note_on,25,0,9,,,,,,,,,7,52,50,,
1500,note_on,15,0,2,,,,,,,,,0,69,0,,
1515,note_on,0,0,2,,,,,,,,,0,66,55,,
1515,note_on,15,0,2,,,,,,,,,0,68,0,,
1530,note_on,0,0,2,,,,,,,,,0,64,57,,
1530,note_on,15,0,2,,,,,,,,,0,66,0,,
1535,note_on,35,0,9,,,,,,,,,7,52,0,,
1535,note_on,35,0,6,,,,,,,,,4,52,0,,
1548,note_on,18,0,2,,,,,,,,,0,64,0,,
1560,note_on,12,0,2,,,,,,,,,0,71,61,,
1560,note_on,540,0,5,,,,,,,,,3,64,64,,
1560,note_on,685,0,3,,,,,,,,,1,71,64,,
1560,note_on,540,0,4,,,,,,,,,2,68,64,,
1560,note_on,25,0,9,,,,,,,,,7,50,50,,
1560,note_on,25,0,6,,,,,,,,,4,50,50,,
1575,note_on,15,0,2,,,,,,,,,0,71,0,,
1575,note_on,0,0,2,,,,,,,,,0,69,62,,
1590,note_on,15,0,2,,,,,,,,,0,69,0,,
1590,note_on,0,0,2,,,,,,,,,0,68,64,,
1595,note_on,35,0,9,,,,,,,,,7,50,0,,
1595,note_on,35,0,6,,,,,,,,,4,50,0,,
1595,note_on,35,0,4,,,,,,,,,2,68,0,,
1595,note_on,35,0,5,,,,,,,,,3,64,0,,
1595,note_on,35,0,3,,,,,,,,,1,71,0,,
1608,note_on,18,0,2,,,,,,,,,0,68,0,,
1620,note_on,25,0,6,,,,,,,,,4,49,64,,
1620,note_on,0,0,8,,,,,,,,,6,69,64,,
1620,note_on,0,0,8,,,,,,,,,6,64,64,,
1620,note_on,0,0,8,,,,,,,,,6,57,64,,
1620,note_on,0,0,8,,,,,,,,,6,64,0,,
1620,note_on,120,0,8,,,,,,,,,6,68,0,,
1620,note_on,25,0,9,,,,,,,,,7,49,64,,
1620,note_on,25,0,5,,,,,,,,,3,57,64,,
1620,note_on,25,0,4,,,,,,,,,2,69,64,,
1620,note_on,12,0,2,,,,,,,,,0,76,64,,
1620,note_on,25,0,3,,,,,,,,,1,73,64,,
1638,note_on,18,0,3,,,,,,,,,1,73,0,,
1638,note_on,18,0,4,,,,,,,,,2,69,0,,
1650,note_on,12,0,3,,,,,,,,,1,69,64,,
1650,note_on,12,0,4,,,,,,,,,2,66,64,,
1655,note_on,35,0,9,,,,,,,,,7,49,0,,
1655,note_on,35,0,6,,,,,,,,,4,49,0,,
1655,note_on,35,0,5,,,,,,,,,3,57,0,,
1680,note_on,25,0,6,,,,,,,,,4,45,64,,
1680,note_on,25,0,9,,,,,,,,,7,45,64,,
1680,note_on,25,0,5,,,,,,,,,3,61,64,,
1710,note_on,60,0,3,,,,,,,,,1,69,0,,
1710,note_on,0,0,4,,,,,,,,,2,68,64,,
1710,note_on,60,0,4,,,,,,,,,2,66,0,,
1710,note_on,0,0,3,,,,,,,,,1,71,64,,
1715,note_on,35,0,6,,,,,,,,,4,45,0,,
1715,note_on,35,0,9,,,,,,,,,7,45,0,,
1715,note_on,35,0,5,,,,,,,,,3,61,0,,
1725,note_on,15,0,3,,,,,,,,,1,71,0,,
1725,note_on,0,0,3,,,,,,,,,1,73,64,,
1725,note_on,15,0,4,,,,,,,,,2,68,0,,
1725,note_on,0,0,4,,,,,,,,,2,69,64,,
1740,note_on,0,0,8,,,,,,,,,6,64,0,,
1740,note_on,0,0,8,,,,,,,,,6,57,0,,
1740,note_on,120,0,8,,,,,,,,,6,69,0,,
1740,note_on,25,0,9,,,,,,,,,7,52,64,,
1740,note_on,0,0,3,,,,,,,,,1,71,64,,
1740,note_on,25,0,6,,,,,,,,,4,52,64,,
1740,note_on,25,0,5,,,,,,,,,3,64,64,,
1740,note_on,0,0,4,,,,,,,,,2,68,64,,
1740,note_on,15,0,4,,,,,,,,,2,69,0,,
1740,note_on,15,0,3,,,,,,,,,1,73,0,,
1740,note_on,0,0,8,,,,,,,,,6,64,64,,
1740,note_on,0,0,8,,,,,,,,,6,68,64,,
1758,note_on,18,0,4,,,,,,,,,2,68,0,,
1758,note_on,18,0,3,,,,,,,,,1,71,0,,
1770,note_on,12,0,4,,,,,,,,,2,64,64,,
1770,note_on,12,0,3,,,,,,,,,1,68,64,,
1775,note_on,35,0,5,,,,,,,,,3,64,0,,
1775,note_on,35,0,6,,,,,,,,,4,52,0,,
1775,note_on,35,0,9,,,,,,,,,7,52,0,,
1800,note_on,25,0,5,,,,,,,,,3,59,64,,
1800,note_on,25,0,9,,,,,,,,,7,56,64,,
1800,note_on,25,0,6,,,,,,,,,4,56,64,,
1830,note_on,60,0,3,,,,,,,,,1,68,0,,
1830,note_on,0,0,3,,,,,,,,,1,69,64,,
1830,note_on,60,0,4,,,,,,,,,2,64,0,,
1830,note_on,0,0,4,,,,,,,,,2,66,64,,
1835,note_on,35,0,9,,,,,,,,,7,56,0,,
1835,note_on,35,0,6,,,,,,,,,4,56,0,,
1835,note_on,35,0,5,,,,,,,,,3,59,0,,
1845,note_on,15,0,3,,,,,,,,,1,69,0,,
1845,note_on,0,0,4,,,,,,,,,2,68,64,,
1845,note_on,15,0,4,,,,,,,,,2,66,0,,
1845,note_on,0,0,3,,,,,,,,,1,71,64,,
1860,note_on,0,0,8,,,,,,,,,6,69,64,,
1860,note_on,15,0,3,,,,,,,,,1,71,0,,
1860,note_on,25,0,9,,,,,,,,,7,59,64,,
1860,note_on,25,0,5,,,,,,,,,3,59,64,,
1860,note_on,0,0,3,,,,,,,,,1,69,64,,
1860,note_on,15,0,4,,,,,,,,,2,68,0,,
1860,note_on,0,0,4,,,,,,,,,2,66,64,,
1860,note_on,25,0,6,,,,,,,,,4,59,64,,
1860,note_on,120,0,8,,,,,,,,,6,68,0,,
1878,note_on,18,0,3,,,,,,,,,1,69,0,,
1878,note_on,18,0,4,,,,,,,,,2,66,0,,
1890,note_on,270,0,2,,,,,,,,,0,76,0,,
1890,note_on,0,0,2,,,,,,,,,0,78,59,,
1890,note_on,12,0,3,,,,,,,,,1,66,64,,
1890,note_on,12,0,4,,,,,,,,,2,63,64,,
1895,note_on,35,0,6,,,,,,,,,4,59,0,,
1895,note_on,35,0,5,,,,,,,,,3,59,0,,
1895,note_on,35,0,9,,,,,,,,,7,59,0,,
1905,note_on,0,0,2,,,,,,,,,0,76,57,,
1905,note_on,15,0,2,,,,,,,,,0,78,0,,
1920,note_on,0,0,2,,,,,,,,,0,75,55,,
1920,note_on,15,0,2,,,,,,,,,0,76,0,,
1920,note_on,25,0,5,,,,,,,,,3,59,64,,
1920,note_on,0,0,8,,,,,,,,,6,64,0,,
1920,note_on,0,0,8,,,,,,,,,6,63,64,,
1920,note_on,25,0,9,,,,,,,,,7,47,64,,
1920,note_on,0,0,8,,,,,,,,,6,69,64,,
1920,note_on,60,0,8,,,,,,,,,6,69,0,,
1920,note_on,25,0,6,,,,,,,,,4,47,64,,
1935,note_on,15,0,2,,,,,,,,,0,75,0,,
1935,note_on,0,0,2,,,,,,,,,0,73,53,,
1950,note_on,60,0,3,,,,,,,,,1,66,0,,
1950,note_on,60,0,4,,,,,,,,,2,63,0,,
1950,note_on,0,0,4,,,,,,,,,2,64,64,,
1950,note_on,0,0,3,,,,,,,,,1,68,64,,
1950,note_on,0,0,2,,,,,,,,,0,71,50,,
1950,note_on,15,0,2,,,,,,,,,0,73,0,,
1955,note_on,35,0,6,,,,,,,,,4,47,0,,
1955,note_on,35,0,9,,,,,,,,,7,47,0,,
1955,note_on,35,0,5,,,,,,,,,3,59,0,,
1965,note_on,0,0,4,,,,,,,,,2,66,64,,
1965,note_on,15,0,4,,,,,,,,,2,64,0,,
1965,note_on,15,0,3,,,,,,,,,1,68,0,,
1965,note_on,0,0,3,,,,,,,,,1,69,64,,
1980,note_on,15,0,3,,,,,,,,,1,69,0,,
1980,note_on,0,0,3,,,,,,,,,1,68,64,,
1980,note_on,25,0,9,,,,,,,,,7,52,64,,
1980,note_on,25,0,5,,,,,,,,,3,59,64,,
1980,note_on,0,0,8,,,,,,,,,6,68,64,,
1980,note_on,15,0,4,,,,,,,,,2,66,0,,
1980,note_on,0,0,8,,,,,,,,,6,64,64,,
1980,note_on,0,0,8,,,,,,,,,6,63,0,,
1980,note_on,25,0,6,,,,,,,,,4,52,64,,
1980,note_on,0,0,4,,,,,,,,,2,64,64,,
1980,note_on,60,0,8,,,,,,,,,6,69,0,,
2010,note_on,60,0,2,,,,,,,,,0,71,0,,
2010,note_on,0,0,2,,,,,,,,,0,73,41,,
2015,note_on,35,0,4,,,,,,,,,2,64,0,,
2015,note_on,35,0,5,,,,,,,,,3,59,0,,
2015,note_on,35,0,3,,,,,,,,,1,68,0,,
2015,note_on,35,0,9,,,,,,,,,7,52,0,,
2015,note_on,35,0,6,,,,,,,,,4,52,0,,
2025,note_on,0,0,2,,,,,,,,,0,71,39,,
2025,note_on,15,0,2,,,,,,,,,0,73,0,,
2040,note_on,0,0,8,,,,,,,,,6,71,64,,
2040,note_on,60,0,8,,,,,,,,,6,68,0,,
2040,note_on,0,0,2,,,,,,,,,0,69,37,,
2040,note_on,25,0,9,,,,,,,,,7,44,64,,
2040,note_on,15,0,2,,,,,,,,,0,71,0,,
2040,note_on,25,0,5,,,,,,,,,3,59,64,,
2040,note_on,25,0,4,,,,,,,,,2,64,64,,
2040,note_on,25,0,6,,,,,,,,,4,44,64,,
2040,note_on,25,0,3,,,,,,,,,1,71,64,,
2055,note_on,0,0,2,,,,,,,,,0,68,35,,
2055,note_on,15,0,2,,,,,,,,,0,69,0,,
2070,note_on,0,0,2,,,,,,,,,0,66,32,,
2070,note_on,15,0,2,,,,,,,,,0,68,0,,
2075,note_on,35,0,4,,,,,,,,,2,64,0,,
2075,note_on,35,0,6,,,,,,,,,4,44,0,,
2075,note_on,35,0,5,,,,,,,,,3,59,0,,
2075,note_on,35,0,9,,,,,,,,,7,44,0,,
2075,note_on,35,0,3,,,,,,,,,1,71,0,,
2085,note_on,0,0,2,,,,,,,,,0,64,30,,
2085,note_on,15,0,2,,,,,,,,,0,66,0,,
2100,note_on,60,0,8,,,,,,,,,6,71,0,,
2100,note_on,0,0,2,,,,,,,,,0,73,32,,
