tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,G,,,,,,,,
0,set_tempo,0,1,0,,,,,,594059,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
300,note_on,0,0,6,,,,,,,,,,6,,62,0
300,note_on,0,0,6,,,,,,,,,,6,,67,64
300,note_on,0,0,6,,,,,,,,,,6,,71,59
300,note_on,0,0,6,,,,,,,,,,6,,59,58
300,note_on,0,0,6,,,,,,,,,,6,,62,68
300,note_on,0,0,6,,,,,,,,,,6,,55,64
300,note_on,0,0,6,,,,,,,,,,6,,55,0
300,note_on,0,0,6,,,,,,,,,,6,,43,0
300,note_on,0,0,6,,,,,,,,,,6,,59,0
300,note_on,0,0,6,,,,,,,,,,6,,47,0
300,note_on,0,0,6,,,,,,,,,,6,,50,0
300,note_on,300,0,6,,,,,,,,,,6,,67,0
300,note_on,0,0,6,,,,,,,,,,6,,71,0
330,note_on,0,0,6,,,,,,,,,,6,,62,0
330,note_on,0,0,6,,,,,,,,,,6,,71,0
330,note_on,0,0,6,,,,,,,,,,6,,59,0
330,note_on,0,0,6,,,,,,,,,,6,,55,0
330,note_on,30,0,6,,,,,,,,,,6,,67,0
360,note_on,0,0,6,,,,,,,,,,6,,67,65
360,note_on,0,0,6,,,,,,,,,,6,,71,54
360,note_on,0,0,6,,,,,,,,,,6,,59,50
360,note_on,30,0,6,,,,,,,,,,6,,62,60
360,note_on,0,0,6,,,,,,,,,,6,,55,55
390,note_on,0,0,6,,,,,,,,,,6,,62,0
390,note_on,30,0,6,,,,,,,,,,6,,67,0
390,note_on,0,0,6,,,,,,,,,,6,,55,0
390,note_on,0,0,6,,,,,,,,,,6,,59,0
390,note_on,0,0,6,,,,,,,,,,6,,71,0
420,note_on,0,0,6,,,,,,,,,,6,,67,53
420,note_on,0,0,6,,,,,,,,,,6,,71,59
420,note_on,30,0,6,,,,,,,,,,6,,55,64
420,note_on,0,0,6,,,,,,,,,,6,,62,50
420,note_on,0,0,6,,,,,,,,,,6,,59,67
450,note_on,0,0,6,,,,,,,,,,6,,55,0
450,note_on,30,0,6,,,,,,,,,,6,,67,0
450,note_on,0,0,6,,,,,,,,,,6,,59,0
450,note_on,0,0,6,,,,,,,,,,6,,62,0
450,note_on,0,0,6,,,,,,,,,,6,,71,0
480,note_on,0,0,6,,,,,,,,,,6,,62,67
480,note_on,0,0,6,,,,,,,,,,6,,59,58
480,note_on,0,0,6,,,,,,,,,,6,,71,64
480,note_on,0,0,6,,,,,,,,,,6,,67,65
480,note_on,30,0,6,,,,,,,,,,6,,55,64
540,note_on,0,0,6,,,,,,,,,,6,,57,69
540,note_on,0,0,6,,,,,,,,,,6,,69,70
540,note_on,0,0,6,,,,,,,,,,6,,50,71
540,note_on,0,0,6,,,,,,,,,,6,,66,63
540,note_on,0,0,6,,,,,,,,,,6,,62,0
540,note_on,0,0,6,,,,,,,,,,6,,55,0
540,note_on,0,0,6,,,,,,,,,,6,,59,0
540,note_on,60,0,6,,,,,,,,,,6,,67,0
540,note_on,0,0,6,,,,,,,,,,6,,71,0
600,note_on,0,0,6,,,,,,,,,,6,,62,51
600,note_on,0,0,6,,,,,,,,,,6,,57,60
600,note_on,0,0,6,,,,,,,,,,6,,69,73
600,note_on,0,0,6,,,,,,,,,,6,,50,72
600,note_on,0,0,6,,,,,,,,,,6,,66,64
600,note_on,0,0,6,,,,,,,,,,6,,50,0
600,note_on,0,0,6,,,,,,,,,,6,,66,0
600,note_on,60,0,6,,,,,,,,,,6,,69,0
600,note_on,0,0,6,,,,,,,,,,6,,57,0
630,note_on,0,0,6,,,,,,,,,,6,,69,0
630,note_on,0,0,6,,,,,,,,,,6,,62,0
630,note_on,0,0,6,,,,,,,,,,6,,50,0
630,note_on,30,0,6,,,,,,,,,,6,,57,0
630,note_on,0,0,6,,,,,,,,,,6,,66,0
660,note_on,30,0,6,,,,,,,,,,6,,66,64
660,note_on,0,0,6,,,,,,,,,,6,,62,68
660,note_on,0,0,6,,,,,,,,,,6,,50,65
660,note_on,0,0,6,,,,,,,,,,6,,69,81
660,note_on,0,0,6,,,,,,,,,,6,,57,54
690,note_on,30,0,6,,,,,,,,,,6,,57,0
690,note_on,0,0,6,,,,,,,,,,6,,50,0
690,note_on,0,0,6,,,,,,,,,,6,,66,0
690,note_on,0,0,6,,,,,,,,,,6,,62,0
690,note_on,0,0,6,,,,,,,,,,6,,69,0
720,note_on,0,0,6,,,,,,,,,,6,,66,67
720,note_on,0,0,6,,,,,,,,,,6,,50,72
720,note_on,30,0,6,,,,,,,,,,6,,57,71
720,note_on,0,0,6,,,,,,,,,,6,,62,66
720,note_on,0,0,6,,,,,,,,,,6,,69,65
780,note_on,0,0,6,,,,,,,,,,6,,67,74
780,note_on,0,0,6,,,,,,,,,,6,,71,76
780,note_on,0,0,6,,,,,,,,,,6,,55,69
780,note_on,0,0,6,,,,,,,,,,6,,47,81
780,note_on,0,0,6,,,,,,,,,,6,,50,0
780,note_on,0,0,6,,,,,,,,,,6,,57,0
780,note_on,0,0,6,,,,,,,,,,6,,62,0
780,note_on,60,0,6,,,,,,,,,,6,,69,0
780,note_on,0,0,6,,,,,,,,,,6,,66,0
840,note_on,0,0,6,,,,,,,,,,6,,71,69
840,note_on,60,0,6,,,,,,,,,,6,,67,0
840,note_on,0,0,6,,,,,,,,,,6,,47,0
840,note_on,0,0,6,,,,,,,,,,6,,55,0
840,note_on,0,0,6,,,,,,,,,,6,,71,0
840,note_on,0,0,6,,,,,,,,,,6,,62,61
840,note_on,0,0,6,,,,,,,,,,6,,47,67
840,note_on,0,0,6,,,,,,,,,,6,,67,65
840,note_on,0,0,6,,,,,,,,,,6,,55,47
855,set_tempo,855,1,0,,,,,,659341,,,,,,,
865,set_tempo,10,1,0,,,,,,666667,,,,,,,
870,set_tempo,5,1,0,,,,,,674157,,,,,,,
870,note_on,0,0,6,,,,,,,,,,6,,71,0
870,note_on,0,0,6,,,,,,,,,,6,,47,0
870,note_on,0,0,6,,,,,,,,,,6,,62,0
870,note_on,0,0,6,,,,,,,,,,6,,67,0
870,note_on,30,0,6,,,,,,,,,,6,,55,0
875,set_tempo,5,1,0,,,,,,689655,,,,,,,
900,note_on,0,0,6,,,,,,,,,,6,,47,60
900,note_on,0,0,6,,,,,,,,,,6,,71,66
900,note_on,30,0,6,,,,,,,,,,6,,62,61
900,note_on,0,0,6,,,,,,,,,,6,,67,68
900,note_on,0,0,6,,,,,,,,,,6,,55,68
930,note_on,30,0,6,,,,,,,,,,6,,47,0
930,note_on,0,0,6,,,,,,,,,,6,,55,0
930,note_on,0,0,6,,,,,,,,,,6,,62,0
930,note_on,0,0,6,,,,,,,,,,6,,71,0
930,note_on,0,0,6,,,,,,,,,,6,,67,0
950,set_tempo,75,1,0,,,,,,681818,,,,,,,
960,note_on,30,0,6,,,,,,,,,,6,,47,81
960,note_on,0,0,6,,,,,,,,,,6,,71,57
960,note_on,0,0,6,,,,,,,,,,6,,55,67
960,note_on,0,0,6,,,,,,,,,,6,,62,68
960,note_on,0,0,6,,,,,,,,,,6,,67,68
965,set_tempo,15,1,0,,,,,,674157,,,,,,,
980,set_tempo,15,1,0,,,,,,666667,,,,,,,
995,set_tempo,15,1,0,,,,,,659341,,,,,,,
1010,set_tempo,15,1,0,,,,,,652174,,,,,,,
1025,set_tempo,15,1,0,,,,,,645161,,,,,,,
1040,set_tempo,15,1,0,,,,,,638298,,,,,,,
1055,set_tempo,15,1,0,,,,,,631579,,,,,,,
1080,note_on,0,0,6,,,,,,,,,,6,,64,104
1080,note_on,0,0,6,,,,,,,,,,6,,57,99
1080,note_on,0,0,6,,,,,,,,,,6,,71,0
1080,note_on,0,0,6,,,,,,,,,,6,,52,104
1080,note_on,0,0,6,,,,,,,,,,6,,60,90
1080,note_on,0,0,6,,,,,,,,,,6,,72,119
1080,note_on,0,0,6,,,,,,,,,,6,,62,0
1080,note_on,120,0,6,,,,,,,,,,6,,67,0
1080,note_on,0,0,6,,,,,,,,,,6,,55,0
1080,note_on,0,0,6,,,,,,,,,,6,,45,101
1080,note_on,0,0,6,,,,,,,,,,6,,47,0
1320,note_on,0,0,6,,,,,,,,,,6,,45,0
1320,note_on,0,0,6,,,,,,,,,,6,,52,0
1320,note_on,0,0,6,,,,,,,,,,6,,52,73
1320,note_on,0,0,6,,,,,,,,,,6,,64,76
1320,note_on,0,0,6,,,,,,,,,,6,,48,61
1320,note_on,0,0,6,,,,,,,,,,6,,60,62
1320,note_on,0,0,6,,,,,,,,,,6,,57,72
1320,note_on,0,0,6,,,,,,,,,,6,,64,0
1320,note_on,240,0,6,,,,,,,,,,6,,72,0
1320,note_on,0,0,6,,,,,,,,,,6,,60,0
1320,note_on,0,0,6,,,,,,,,,,6,,57,0
1320,note_on,0,0,6,,,,,,,,,,6,,69,73
1440,note_on,0,0,6,,,,,,,,,,6,,62,73
1440,note_on,0,0,6,,,,,,,,,,6,,57,58
1440,note_on,0,0,6,,,,,,,,,,6,,66,54
1440,note_on,0,0,6,,,,,,,,,,6,,69,0
1440,note_on,0,0,6,,,,,,,,,,6,,64,0
1440,note_on,0,0,6,,,,,,,,,,6,,48,0
1440,note_on,0,0,6,,,,,,,,,,6,,57,0
1440,note_on,0,0,6,,,,,,,,,,6,,60,0
1440,note_on,120,0,6,,,,,,,,,,6,,52,0
1440,note_on,0,0,6,,,,,,,,,,6,,50,68
1440,note_on,0,0,6,,,,,,,,,,6,,54,65
1445,set_tempo,390,1,0,,,,,,652174,,,,,,,
1455,set_tempo,10,1,0,,,,,,681818,,,,,,,
1465,set_tempo,10,1,0,,,,,,697674,,,,,,,
1470,set_tempo,5,1,0,,,,,,705882,,,,,,,
1485,set_tempo,15,1,0,,,,,,714286,,,,,,,
1495,set_tempo,10,1,0,,,,,,731707,,,,,,,
1505,set_tempo,10,1,0,,,,,,759494,,,,,,,
1520,set_tempo,15,1,0,,,,,,750000,,,,,,,
1525,set_tempo,5,1,0,,,,,,750000,,,,,,,
1535,set_tempo,10,1,0,,,,,,750000,,,,,,,
1620,note_on,180,0,6,,,,,,,,,,6,,62,0
1620,note_on,0,0,6,,,,,,,,,,6,,66,0
1620,note_on,0,0,6,,,,,,,,,,6,,57,0
1620,note_on,0,0,6,,,,,,,,,,6,,54,0
1620,note_on,0,0,6,,,,,,,,,,6,,50,0
1624,note_on,4,0,6,,,,,,,,,,6,,62,77
1625,set_tempo,90,1,0,,,,,,1276596,,,,,,,
1632,note_on,0,0,6,,,,,,,,,,6,,64,86
1632,note_on,8,0,6,,,,,,,,,,6,,62,0
1635,set_tempo,10,1,0,,,,,,1250000,,,,,,,
1640,set_tempo,5,1,0,,,,,,1224490,,,,,,,
1640,note_on,0,0,6,,,,,,,,,,6,,66,84
1640,note_on,8,0,6,,,,,,,,,,6,,64,0
1645,set_tempo,5,1,0,,,,,,1200000,,,,,,,
1648,note_on,0,0,6,,,,,,,,,,6,,67,70
1648,note_on,8,0,6,,,,,,,,,,6,,66,0
1650,set_tempo,5,1,0,,,,,,1176471,,,,,,,
1655,set_tempo,5,1,0,,,,,,1153846,,,,,,,
1656,note_on,0,0,6,,,,,,,,,,6,,69,89
1656,note_on,8,0,6,,,,,,,,,,6,,67,0
1660,set_tempo,5,1,0,,,,,,1132075,,,,,,,
1664,note_on,0,0,6,,,,,,,,,,6,,71,85
1664,note_on,8,0,6,,,,,,,,,,6,,69,0
1665,set_tempo,5,1,0,,,,,,1111111,,,,,,,
1670,set_tempo,5,1,0,,,,,,1090909,,,,,,,
1672,note_on,0,0,6,,,,,,,,,,6,,72,112
1672,note_on,8,0,6,,,,,,,,,,6,,71,0
1675,set_tempo,5,1,0,,,,,,1071429,,,,,,,
1680,set_tempo,5,1,0,,,,,,1052632,,,,,,,
1680,note_on,8,0,6,,,,,,,,,,6,,72,0
1680,note_on,0,0,6,,,,,,,,,,6,,74,89
1680,note_on,0,0,6,,,,,,,,,,6,,69,94
1680,note_on,0,0,6,,,,,,,,,,6,,54,72
1680,note_on,0,0,6,,,,,,,,,,6,,57,81
1680,note_on,0,0,6,,,,,,,,,,6,,62,68
1685,set_tempo,5,1,0,,,,,,659341,,,,,,,
1690,set_tempo,5,1,0,,,,,,645161,,,,,,,
1860,note_on,0,0,6,,,,,,,,,,6,,62,69
1860,note_on,0,0,6,,,,,,,,,,6,,50,86
1860,note_on,0,0,6,,,,,,,,,,6,,62,0
1860,note_on,0,0,6,,,,,,,,,,6,,74,0
1860,note_on,0,0,6,,,,,,,,,,6,,54,0
1860,note_on,0,0,6,,,,,,,,,,6,,69,0
1860,note_on,180,0,6,,,,,,,,,,6,,57,0
1860,note_on,0,0,6,,,,,,,,,,6,,57,80
1860,note_on,0,0,6,,,,,,,,,,6,,66,76
1860,note_on,0,0,6,,,,,,,,,,6,,72,99
1920,note_on,0,0,6,,,,,,,,,,6,,67,64
1920,note_on,0,0,6,,,,,,,,,,6,,72,80
1920,note_on,60,0,6,,,,,,,,,,6,,72,0
1920,note_on,0,0,6,,,,,,,,,,6,,59,72
1920,note_on,0,0,6,,,,,,,,,,6,,55,77
1920,note_on,0,0,6,,,,,,,,,,6,,66,0
1920,note_on,0,0,6,,,,,,,,,,6,,62,67
1920,note_on,0,0,6,,,,,,,,,,6,,50,0
1920,note_on,0,0,6,,,,,,,,,,6,,57,0
1920,note_on,0,0,6,,,,,,,,,,6,,62,0
1980,note_on,60,0,6,,,,,,,,,,6,,72,0
1980,note_on,0,0,6,,,,,,,,,,6,,71,77
2040,note_on,0,0,6,,,,,,,,,,6,,59,0
2040,note_on,0,0,6,,,,,,,,,,6,,62,0
2040,note_on,0,0,6,,,,,,,,,,6,,67,0
2040,note_on,60,0,6,,,,,,,,,,6,,71,0
2040,note_on,0,0,6,,,,,,,,,,6,,66,68
2040,note_on,0,0,6,,,,,,,,,,6,,57,64
2040,note_on,0,0,6,,,,,,,,,,6,,50,76
2040,note_on,0,0,6,,,,,,,,,,6,,55,0
2040,note_on,0,0,6,,,,,,,,,,6,,69,73
2040,note_on,0,0,6,,,,,,,,,,6,,62,72
2100,note_on,0,0,6,,,,,,,,,,6,,69,0
2100,note_on,60,0,6,,,,,,,,,,6,,62,0
2100,note_on,0,0,6,,,,,,,,,,6,,50,0
2100,note_on,0,0,6,,,,,,,,,,6,,57,0
2100,note_on,0,0,6,,,,,,,,,,6,,66,0
2400,note_on,2400,0,7,,,,,,,,,,7,,71,63
2400,note_on,2400,0,9,,,,,,,,,,10,,54,52
2400,set_tempo,710,1,0,,,,,,576923,,,,,,,
2400,note_on,2400,0,8,,,,,,,,,,8,,63,55
2400,note_on,2400,0,10,,,,,,,,,,11,,47,58
2700,note_on,0,0,9,,,,,,,,,,10,,66,58
2700,note_on,0,0,7,,,,,,,,,,7,,71,58
2700,note_on,300,0,8,,,,,,,,,,8,,63,0
2700,note_on,300,0,9,,,,,,,,,,10,,54,0
2700,note_on,300,0,10,,,,,,,,,,11,,47,0
2700,note_on,0,0,10,,,,,,,,,,11,,47,58
2700,note_on,300,0,7,,,,,,,,,,7,,71,0
2700,note_on,0,0,8,,,,,,,,,,8,,63,80
2724,note_on,24,0,7,,,,,,,,,,7,,71,0
2724,note_on,24,0,10,,,,,,,,,,11,,47,0
2724,note_on,24,0,9,,,,,,,,,,10,,66,0
2730,note_on,30,0,8,,,,,,,,,,8,,63,0
2760,note_on,36,0,7,,,,,,,,,,7,,71,58
2760,note_on,30,0,8,,,,,,,,,,8,,63,71
2760,note_on,36,0,10,,,,,,,,,,11,,47,58
2760,note_on,36,0,9,,,,,,,,,,10,,66,58
2784,note_on,24,0,9,,,,,,,,,,10,,66,0
2784,note_on,24,0,10,,,,,,,,,,11,,47,0
2784,note_on,24,0,7,,,,,,,,,,7,,71,0
2790,note_on,30,0,8,,,,,,,,,,8,,63,0
2820,note_on,36,0,7,,,,,,,,,,7,,71,58
2820,note_on,36,0,10,,,,,,,,,,11,,47,58
2820,note_on,36,0,9,,,,,,,,,,10,,66,58
2820,note_on,30,0,8,,,,,,,,,,8,,63,61
2844,note_on,24,0,7,,,,,,,,,,7,,71,0
2844,note_on,24,0,10,,,,,,,,,,11,,47,0
2844,note_on,24,0,9,,,,,,,,,,10,,66,0
2850,note_on,30,0,8,,,,,,,,,,8,,63,0
2880,note_on,36,0,7,,,,,,,,,,7,,71,57
2880,note_on,36,0,10,,,,,,,,,,11,,47,66
2880,note_on,36,0,9,,,,,,,,,,10,,66,58
2880,note_on,30,0,8,,,,,,,,,,8,,63,53
2893,set_tempo,493,1,0,,,,,,571429,,,,,,,
2940,note_on,60,0,8,,,,,,,,,,8,,63,0
2940,note_on,0,0,10,,,,,,,,,,11,,54,56
2940,note_on,0,0,8,,,,,,,,,,8,,61,57
2940,note_on,60,0,7,,,,,,,,,,7,,71,0
2940,note_on,0,0,7,,,,,,,,,,7,,70,64
2940,note_on,60,0,10,,,,,,,,,,11,,47,0
2976,note_on,96,0,9,,,,,,,,,,10,,66,0
3000,note_on,60,0,10,,,,,,,,,,11,,54,0
3000,note_on,60,0,7,,,,,,,,,,7,,70,0
3000,note_on,0,0,10,,,,,,,,,,11,,54,58
3000,note_on,0,0,7,,,,,,,,,,7,,70,58
3000,note_on,60,0,8,,,,,,,,,,8,,61,0
3000,note_on,0,0,8,,,,,,,,,,8,,61,58
3000,note_on,24,0,9,,,,,,,,,,10,,66,58
3024,note_on,24,0,10,,,,,,,,,,11,,54,0
3024,note_on,24,0,9,,,,,,,,,,10,,66,0
3024,note_on,24,0,8,,,,,,,,,,8,,61,0
3024,note_on,24,0,7,,,,,,,,,,7,,70,0
3060,note_on,36,0,9,,,,,,,,,,10,,66,58
3060,note_on,36,0,8,,,,,,,,,,8,,61,58
3060,note_on,36,0,7,,,,,,,,,,7,,70,58
3060,note_on,36,0,10,,,,,,,,,,11,,54,58
3084,note_on,24,0,9,,,,,,,,,,10,,66,0
3084,note_on,24,0,7,,,,,,,,,,7,,70,0
3084,note_on,24,0,8,,,,,,,,,,8,,61,0
3084,note_on,24,0,10,,,,,,,,,,11,,54,0
3120,note_on,36,0,9,,,,,,,,,,10,,66,58
3120,note_on,36,0,8,,,,,,,,,,8,,61,62
3120,note_on,36,0,10,,,,,,,,,,11,,54,61
3120,note_on,36,0,7,,,,,,,,,,7,,70,61
3140,set_tempo,247,1,0,,,,,,566038,,,,,,,
3180,note_on,60,0,8,,,,,,,,,,8,,61,0
3180,note_on,60,0,10,,,,,,,,,,11,,54,0
3180,note_on,0,0,10,,,,,,,,,,11,,51,73
3180,note_on,0,0,8,,,,,,,,,,8,,59,60
3180,note_on,0,0,7,,,,,,,,,,7,,71,57
3180,note_on,60,0,7,,,,,,,,,,7,,70,0
3216,note_on,96,0,9,,,,,,,,,,10,,66,0
3240,note_on,24,0,9,,,,,,,,,,10,,66,58
3240,note_on,0,0,7,,,,,,,,,,7,,71,58
3240,note_on,0,0,10,,,,,,,,,,11,,51,58
3240,note_on,60,0,10,,,,,,,,,,11,,51,0
3240,note_on,60,0,8,,,,,,,,,,8,,59,0
3240,note_on,0,0,8,,,,,,,,,,8,,59,58
3240,note_on,60,0,7,,,,,,,,,,7,,71,0
3264,note_on,24,0,10,,,,,,,,,,11,,51,0
3264,note_on,24,0,9,,,,,,,,,,10,,66,0
3264,note_on,24,0,7,,,,,,,,,,7,,71,0
3264,note_on,24,0,8,,,,,,,,,,8,,59,0
3300,note_on,36,0,9,,,,,,,,,,10,,66,58
3300,note_on,36,0,7,,,,,,,,,,7,,71,58
3300,note_on,36,0,8,,,,,,,,,,8,,59,58
3300,note_on,36,0,10,,,,,,,,,,11,,51,58
3324,note_on,24,0,10,,,,,,,,,,11,,51,0
3324,note_on,24,0,7,,,,,,,,,,7,,71,0
3324,note_on,24,0,8,,,,,,,,,,8,,59,0
3348,note_on,48,0,9,,,,,,,,,,10,,66,0
3360,note_on,36,0,8,,,,,,,,,,8,,59,58
3360,note_on,12,0,9,,,,,,,,,,10,,66,58
3360,note_on,36,0,7,,,,,,,,,,7,,71,81
3360,note_on,36,0,10,,,,,,,,,,11,,51,64
3480,note_on,120,0,9,,,,,,,,,,10,,66,0
3480,note_on,0,0,7,,,,,,,,,,7,,68,58
3480,note_on,120,0,8,,,,,,,,,,8,,59,0
3480,note_on,0,0,8,,,,,,,,,,8,,59,58
3480,note_on,120,0,7,,,,,,,,,,7,,71,0
3480,note_on,0,0,10,,,,,,,,,,11,,52,84
3480,note_on,120,0,10,,,,,,,,,,11,,51,0
