tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
5495,note_off,215,0,2,,,,,,,,0,,,,72,0
5520,note_on,49,0,3,,,,,,,,1,,,,64,79
5520,note_on,0,0,2,,,,,,,,0,,,,70,79
5520,note_on,25,0,2,,,,,,,,0,,,,74,79
5735,note_off,0,0,2,,,,,,,,0,,,,74,0
5735,note_off,215,0,3,,,,,,,,1,,,,64,0
5735,note_off,215,0,2,,,,,,,,0,,,,70,0
5760,note_on,0,0,2,,,,,,,,0,,,,69,79
5760,note_on,25,0,3,,,,,,,,1,,,,65,79
5760,note_on,25,0,2,,,,,,,,0,,,,72,79
5867,note_off,107,0,2,,,,,,,,0,,,,69,0
5867,note_off,0,0,2,,,,,,,,0,,,,72,0
5975,note_off,215,0,3,,,,,,,,1,,,,65,0
6000,note_on,0,0,2,,,,,,,,0,,,,69,79
6000,note_on,133,0,2,,,,,,,,0,,,,72,79
6000,note_on,25,0,3,,,,,,,,1,,,,65,79
6107,note_off,107,0,2,,,,,,,,0,,,,69,0
6107,note_off,0,0,2,,,,,,,,0,,,,72,0
6215,note_off,215,0,3,,,,,,,,1,,,,65,0
6240,note_on,133,0,2,,,,,,,,0,,,,75,79
6240,note_on,0,0,2,,,,,,,,0,,,,72,79
6240,note_on,25,0,3,,,,,,,,1,,,,64,79
6347,note_off,0,0,2,,,,,,,,0,,,,75,0
6347,note_off,107,0,2,,,,,,,,0,,,,72,0
6360,note_on,0,0,2,,,,,,,,0,,,,70,79
6360,note_on,13,0,2,,,,,,,,0,,,,74,79
6455,note_off,215,0,3,,,,,,,,1,,,,64,0
6467,note_off,0,0,2,,,,,,,,0,,,,74,0
6467,note_off,107,0,2,,,,,,,,0,,,,70,0
6480,note_on,13,0,2,,,,,,,,0,,,,72,79
6480,note_on,25,0,3,,,,,,,,1,,,,65,79
6480,note_on,0,0,2,,,,,,,,0,,,,69,79
6911,note_off,431,0,3,,,,,,,,1,,,,65,0
6911,note_off,0,0,2,,,,,,,,0,,,,72,0
6911,note_off,431,0,2,,,,,,,,0,,,,69,0
6960,note_on,49,0,2,,,,,,,,0,,,,65,79
7175,note_off,215,0,2,,,,,,,,0,,,,65,0
7200,note_on,289,0,3,,,,,,,,1,,,,58,79
7200,note_on,0,0,3,,,,,,,,1,,,,46,79
7200,note_on,25,0,2,,,,,,,,0,,,,65,79
7222,control_change,22,0,3,,,,,,,,1,64,127,,,
7415,note_off,215,0,2,,,,,,,,0,,,,65,0
7440,note_on,25,0,2,,,,,,,,0,,,,62,79
7631,note_off,0,0,3,,,,,,,,1,,,,58,0
7631,note_off,409,0,3,,,,,,,,1,,,,46,0
7642,control_change,11,0,3,,,,,,,,1,64,0,,,
7655,note_off,215,0,2,,,,,,,,0,,,,62,0
7680,note_on,25,0,2,,,,,,,,0,,,,70,79
7787,note_off,107,0,2,,,,,,,,0,,,,70,0
7920,note_on,133,0,2,,,,,,,,0,,,,70,79
8135,note_off,215,0,2,,,,,,,,0,,,,70,0
8160,note_on,25,0,2,,,,,,,,0,,,,65,79
8375,note_off,215,0,2,,,,,,,,0,,,,65,0
8400,note_on,25,0,2,,,,,,,,0,,,,74,79
8507,note_off,107,0,2,,,,,,,,0,,,,74,0
8640,note_on,133,0,2,,,,,,,,0,,,,74,79
8855,note_off,215,0,2,,,,,,,,0,,,,74,0
8880,note_on,25,0,2,,,,,,,,0,,,,70,79
9095,note_off,215,0,2,,,,,,,,0,,,,70,0
9120,note_on,25,0,2,,,,,,,,0,,,,77,79
9227,note_off,107,0,2,,,,,,,,0,,,,77,0
9360,note_on,133,0,2,,,,,,,,0,,,,77,79
9791,note_off,431,0,2,,,,,,,,0,,,,77,0
9840,note_on,0,0,3,,,,,,,,1,,,,60,79
9840,note_on,2198,0,3,,,,,,,,1,,,,58,79
9840,note_on,49,0,2,,,,,,,,0,,,,79,79
9840,note_on,0,0,2,,,,,,,,0,,,,76,79
10055,note_off,215,0,2,,,,,,,,0,,,,76,0
10055,note_off,215,0,3,,,,,,,,1,,,,58,0
10055,note_off,0,0,2,,,,,,,,0,,,,79,0
10080,note_on,25,0,2,,,,,,,,0,,,,81,79
10080,note_on,0,0,2,,,,,,,,0,,,,77,79
10080,note_on,25,0,3,,,,,,,,1,,,,57,79
10295,note_off,215,0,3,,,,,,,,1,,,,60,0
10295,note_off,0,0,3,,,,,,,,1,,,,57,0
10295,note_off,215,0,2,,,,,,,,0,,,,77,0
10295,note_off,0,0,2,,,,,,,,0,,,,81,0
10320,note_on,25,0,3,,,,,,,,1,,,,55,79
10320,note_on,0,0,2,,,,,,,,0,,,,79,79
10320,note_on,25,0,2,,,,,,,,0,,,,82,79
10427,note_off,0,0,2,,,,,,,,0,,,,82,0
10427,note_off,107,0,2,,,,,,,,0,,,,79,0
10427,note_off,107,0,3,,,,,,,,1,,,,55,0
10560,note_on,0,0,2,,,,,,,,0,,,,81,79
10560,note_on,133,0,2,,,,,,,,0,,,,84,79
10560,note_on,133,0,3,,,,,,,,1,,,,53,79
10667,note_off,0,0,2,,,,,,,,0,,,,84,0
10667,note_off,107,0,2,,,,,,,,0,,,,81,0
10667,note_off,107,0,3,,,,,,,,1,,,,53,0
10800,note_on,0,0,2,,,,,,,,0,,,,79,79
10800,note_on,133,0,2,,,,,,,,0,,,,82,79
10800,note_on,133,0,3,,,,,,,,1,,,,58,79
11015,note_off,0,0,2,,,,,,,,0,,,,82,0
11015,note_off,215,0,2,,,,,,,,0,,,,79,0
11040,note_on,0,0,2,,,,,,,,0,,,,77,79
11040,note_on,25,0,2,,,,,,,,0,,,,81,79
11231,note_off,431,0,3,,,,,,,,1,,,,58,0
11255,note_off,0,0,2,,,,,,,,0,,,,81,0
11255,note_off,215,0,2,,,,,,,,0,,,,77,0
11280,note_on,49,0,3,,,,,,,,1,,,,60,79
11280,note_on,0,0,2,,,,,,,,0,,,,76,79
11280,note_on,25,0,2,,,,,,,,0,,,,79,79
11495,note_off,215,0,2,,,,,,,,0,,,,76,0
11495,note_off,215,0,3,,,,,,,,1,,,,60,0
11495,note_off,0,0,2,,,,,,,,0,,,,79,0
11520,note_on,25,0,3,,,,,,,,1,,,,53,79
11520,note_on,25,0,2,,,,,,,,0,,,,77,79
11520,note_on,0,0,2,,,,,,,,0,,,,69,79
11627,note_off,107,0,3,,,,,,,,1,,,,53,0
11627,note_off,107,0,2,,,,,,,,0,,,,69,0
11627,note_off,0,0,2,,,,,,,,0,,,,77,0
11760,note_on,0,0,2,,,,,,,,0,,,,69,79
11760,note_on,133,0,2,,,,,,,,0,,,,77,79
11760,note_on,133,0,3,,,,,,,,1,,,,48,79
11867,note_off,107,0,2,,,,,,,,0,,,,69,0
11867,note_off,0,0,2,,,,,,,,0,,,,77,0
11867,note_off,107,0,3,,,,,,,,1,,,,48,0
12000,note_on,0,0,2,,,,,,,,0,,,,69,79
12000,note_on,133,0,3,,,,,,,,1,,,,45,79
12000,note_on,133,0,2,,,,,,,,0,,,,77,79
12107,note_off,107,0,2,,,,,,,,0,,,,69,0
12107,note_off,0,0,2,,,,,,,,0,,,,77,0
12107,note_off,107,0,3,,,,,,,,1,,,,45,0
12240,note_on,133,0,3,,,,,,,,1,,,,41,79
12240,note_on,133,0,2,,,,,,,,0,,,,77,79
12240,note_on,0,0,2,,,,,,,,0,,,,69,79
12455,note_off,215,0,3,,,,,,,,1,,,,41,0
12455,note_off,0,0,2,,,,,,,,0,,,,77,0
12455,note_off,215,0,2,,,,,,,,0,,,,69,0
12540,note_on,85,0,2,,,,,,,,0,,,,72,79
12593,note_off,53,0,2,,,,,,,,0,,,,72,0
12600,note_on,7,0,2,,,,,,,,0,,,,74,79
12653,note_off,53,0,2,,,,,,,,0,,,,74,0
12660,note_on,7,0,2,,,,,,,,0,,,,75,79
12713,note_off,53,0,2,,,,,,,,0,,,,75,0
12720,note_on,7,0,2,,,,,,,,0,,,,77,79
12773,note_off,53,0,2,,,,,,,,0,,,,77,0
12780,note_on,7,0,2,,,,,,,,0,,,,79,79
12833,note_off,53,0,2,,,,,,,,0,,,,79,0
12840,note_on,7,0,2,,,,,,,,0,,,,81,79
12893,note_off,53,0,2,,,,,,,,0,,,,81,0
12900,note_on,7,0,2,,,,,,,,0,,,,82,79
12953,note_off,53,0,2,,,,,,,,0,,,,82,0
12960,note_on,505,0,3,,,,,,,,1,,,,53,64
12960,control_change,0,0,3,,,,,,,,1,64,127,,,
12960,note_on,0,0,3,,,,,,,,1,,,,63,56
12960,note_on,7,0,2,,,,,,,,0,,,,84,64
13067,note_off,107,0,3,,,,,,,,1,,,,63,0
13080,note_on,13,0,3,,,,,,,,1,,,,65,56
13187,note_off,107,0,3,,,,,,,,1,,,,65,0
13200,note_on,13,0,3,,,,,,,,1,,,,63,56
13307,note_off,107,0,3,,,,,,,,1,,,,63,0
13320,note_on,13,0,3,,,,,,,,1,,,,65,56
13391,note_off,431,0,2,,,,,,,,0,,,,84,0
13427,note_off,107,0,3,,,,,,,,1,,,,65,0
13440,note_on,49,0,2,,,,,,,,0,,,,82,64
13440,note_on,13,0,3,,,,,,,,1,,,,63,56
13547,note_off,107,0,3,,,,,,,,1,,,,63,0
13560,note_on,13,0,3,,,,,,,,1,,,,65,56
13606,note_off,46,0,3,,,,,,,,1,,,,53,0
13655,note_off,215,0,2,,,,,,,,0,,,,82,0
13657,control_change,51,0,3,,,,,,,,1,64,0,,,
13667,note_off,10,0,3,,,,,,,,1,,,,65,0
13680,note_on,25,0,2,,,,,,,,0,,,,82,64
13680,note_on,13,0,3,,,,,,,,1,,,,53,64
13680,note_on,0,0,3,,,,,,,,1,,,,63,56
13733,note_off,53,0,2,,,,,,,,0,,,,82,0
13740,note_on,7,0,2,,,,,,,,0,,,,81,64
13787,note_off,107,0,3,,,,,,,,1,,,,63,0
13800,note_on,13,0,3,,,,,,,,1,,,,65,56
13820,note_off,80,0,2,,,,,,,,0,,,,81,0
13907,note_off,107,0,3,,,,,,,,1,,,,65,0
13920,note_on,13,0,3,,,,,,,,1,,,,63,56
13920,note_on,100,0,2,,,,,,,,0,,,,79,64
14027,note_off,107,0,3,,,,,,,,1,,,,63,0
14040,note_on,13,0,3,,,,,,,,1,,,,65,56
14135,note_off,215,0,2,,,,,,,,0,,,,79,0
14147,note_off,107,0,3,,,,,,,,1,,,,65,0
14160,note_on,13,0,3,,,,,,,,1,,,,63,56
14160,note_on,25,0,2,,,,,,,,0,,,,81,64
14267,note_off,107,0,3,,,,,,,,1,,,,63,0
14267,note_off,107,0,2,,,,,,,,0,,,,81,0
14280,note_on,13,0,3,,,,,,,,1,,,,65,56
14326,note_off,46,0,3,,,,,,,,1,,,,53,0
14387,note_off,61,0,3,,,,,,,,1,,,,65,0
14400,note_on,133,0,2,,,,,,,,0,,,,82,64
14400,note_on,0,0,3,,,,,,,,1,,,,62,56
14400,note_on,13,0,3,,,,,,,,1,,,,53,64
14400,control_change,0,0,3,,,,,,,,1,64,127,,,
14507,note_off,107,0,3,,,,,,,,1,,,,62,0
14520,note_on,13,0,3,,,,,,,,1,,,,65,56
14627,note_off,107,0,3,,,,,,,,1,,,,65,0
14640,note_on,13,0,3,,,,,,,,1,,,,62,56
14747,note_off,107,0,3,,,,,,,,1,,,,62,0
14760,note_on,13,0,3,,,,,,,,1,,,,65,56
14831,note_off,431,0,2,,,,,,,,0,,,,82,0
14867,note_off,107,0,3,,,,,,,,1,,,,65,0
14880,note_on,13,0,3,,,,,,,,1,,,,62,56
14880,note_on,49,0,2,,,,,,,,0,,,,77,64
14987,note_off,107,0,3,,,,,,,,1,,,,62,0
15000,note_on,13,0,3,,,,,,,,1,,,,65,56
15046,note_off,46,0,3,,,,,,,,1,,,,53,0
15095,note_off,215,0,2,,,,,,,,0,,,,77,0
15107,note_off,61,0,3,,,,,,,,1,,,,65,0
15120,note_on,13,0,3,,,,,,,,1,,,,53,64
15120,note_on,0,0,3,,,,,,,,1,,,,62,56
15120,note_on,25,0,2,,,,,,,,0,,,,74,64
15227,note_off,107,0,3,,,,,,,,1,,,,62,0
15240,note_on,13,0,3,,,,,,,,1,,,,65,56
15347,note_off,107,0,3,,,,,,,,1,,,,65,0
15360,note_on,13,0,3,,,,,,,,1,,,,62,56
15467,note_off,107,0,3,,,,,,,,1,,,,62,0
15480,note_on,13,0,3,,,,,,,,1,,,,65,56
15551,note_off,431,0,2,,,,,,,,0,,,,74,0
15587,note_off,107,0,3,,,,,,,,1,,,,65,0
15600,note_on,49,0,2,,,,,,,,0,,,,82,64
15600,note_on,13,0,3,,,,,,,,1,,,,62,56
15707,note_off,107,0,3,,,,,,,,1,,,,62,0
15720,note_on,13,0,3,,,,,,,,1,,,,65,56
15766,note_off,46,0,3,,,,,,,,1,,,,53,0
15780,control_change,14,0,3,,,,,,,,1,64,0,,,
15815,note_off,215,0,2,,,,,,,,0,,,,82,0
15827,note_off,47,0,3,,,,,,,,1,,,,65,0
15840,note_on,25,0,2,,,,,,,,0,,,,86,64
15840,note_on,0,0,3,,,,,,,,1,,,,63,56
15840,note_on,13,0,3,,,,,,,,1,,,,53,64
15840,control_change,0,0,3,,,,,,,,1,64,127,,,
15893,note_off,53,0,2,,,,,,,,0,,,,86,0
15900,note_on,7,0,2,,,,,,,,0,,,,84,64
15947,note_off,107,0,3,,,,,,,,1,,,,63,0
15960,note_on,13,0,3,,,,,,,,1,,,,65,56
16067,note_off,107,0,3,,,,,,,,1,,,,65,0
16080,note_on,13,0,3,,,,,,,,1,,,,63,56
16187,note_off,107,0,3,,,,,,,,1,,,,63,0
16200,note_on,13,0,3,,,,,,,,1,,,,65,56
16295,note_off,395,0,2,,,,,,,,0,,,,84,0
16307,note_off,107,0,3,,,,,,,,1,,,,65,0
16320,note_on,25,0,2,,,,,,,,0,,,,82,64
16320,note_on,13,0,3,,,,,,,,1,,,,63,56
16427,note_off,107,0,2,,,,,,,,0,,,,82,0
16427,note_off,107,0,3,,,,,,,,1,,,,63,0
16440,note_on,13,0,3,,,,,,,,1,,,,65,56
16486,note_off,46,0,3,,,,,,,,1,,,,53,0
16522,control_change,36,0,3,,,,,,,,1,64,0,,,
16547,note_off,25,0,3,,,,,,,,1,,,,65,0
16560,note_on,13,0,3,,,,,,,,1,,,,53,64
16560,note_on,133,0,2,,,,,,,,0,,,,82,64
16560,note_on,0,0,3,,,,,,,,1,,,,63,56
16613,note_off,53,0,2,,,,,,,,0,,,,82,0
16620,note_on,7,0,2,,,,,,,,0,,,,81,64
16667,note_off,107,0,3,,,,,,,,1,,,,63,0
16680,note_on,13,0,3,,,,,,,,1,,,,65,56
16781,note_off,161,0,2,,,,,,,,0,,,,81,0
16787,note_off,107,0,3,,,,,,,,1,,,,65,0
16800,note_on,13,0,3,,,,,,,,1,,,,63,56
16800,note_on,19,0,2,,,,,,,,0,,,,79,64
16907,note_off,107,0,3,,,,,,,,1,,,,63,0
16907,note_off,107,0,2,,,,,,,,0,,,,79,0
16920,note_on,13,0,3,,,,,,,,1,,,,65,56
17027,note_off,107,0,3,,,,,,,,1,,,,65,0
17040,note_on,13,0,3,,,,,,,,1,,,,63,56
17040,note_on,133,0,2,,,,,,,,0,,,,81,64
17147,note_off,107,0,3,,,,,,,,1,,,,63,0
17147,note_off,107,0,2,,,,,,,,0,,,,81,0
17160,note_on,13,0,3,,,,,,,,1,,,,65,56
17206,note_off,46,0,3,,,,,,,,1,,,,53,0
17267,note_off,61,0,3,,,,,,,,1,,,,65,0
17280,note_on,133,0,2,,,,,,,,0,,,,82,64
17280,note_on,13,0,3,,,,,,,,1,,,,53,64
17280,control_change,0,0,3,,,,,,,,1,64,127,,,
17280,note_on,0,0,3,,,,,,,,1,,,,62,56
17387,note_off,107,0,3,,,,,,,,1,,,,62,0
17400,note_on,13,0,3,,,,,,,,1,,,,65,56
17507,note_off,107,0,3,,,,,,,,1,,,,65,0
17520,note_on,13,0,3,,,,,,,,1,,,,62,56
17627,note_off,107,0,3,,,,,,,,1,,,,62,0
17640,note_on,13,0,3,,,,,,,,1,,,,65,56
17711,note_off,431,0,2,,,,,,,,0,,,,82,0
17747,note_off,107,0,3,,,,,,,,1,,,,65,0
17760,note_on,13,0,3,,,,,,,,1,,,,62,56
17760,note_on,49,0,2,,,,,,,,0,,,,77,64
17867,note_off,107,0,3,,,,,,,,1,,,,62,0
17880,note_on,13,0,3,,,,,,,,1,,,,65,56
17926,note_off,46,0,3,,,,,,,,1,,,,53,0
17975,note_off,215,0,2,,,,,,,,0,,,,77,0
17987,note_off,61,0,3,,,,,,,,1,,,,65,0
18000,note_on,0,0,3,,,,,,,,1,,,,62,56
18000,note_on,13,0,3,,,,,,,,1,,,,53,64
18000,note_on,25,0,2,,,,,,,,0,,,,82,64
18107,note_off,107,0,3,,,,,,,,1,,,,62,0
18120,note_on,13,0,3,,,,,,,,1,,,,65,56
18227,note_off,107,0,3,,,,,,,,1,,,,65,0
18240,note_on,13,0,3,,,,,,,,1,,,,62,56
18347,note_off,107,0,3,,,,,,,,1,,,,62,0
18360,note_on,13,0,3,,,,,,,,1,,,,65,56
18431,note_off,431,0,2,,,,,,,,0,,,,82,0
18467,note_off,107,0,3,,,,,,,,1,,,,65,0
18472,control_change,5,0,3,,,,,,,,1,64,0,,,
18480,note_on,49,0,2,,,,,,,,0,,,,86,64
18480,note_on,8,0,3,,,,,,,,1,,,,62,56
18587,note_off,107,0,3,,,,,,,,1,,,,62,0
18600,note_on,13,0,3,,,,,,,,1,,,,65,56
18646,note_off,46,0,3,,,,,,,,1,,,,53,0
18695,note_off,215,0,2,,,,,,,,0,,,,86,0
18707,note_off,61,0,3,,,,,,,,1,,,,65,0
18720,note_on,13,0,3,,,,,,,,1,,,,63,56
18720,note_on,25,0,2,,,,,,,,0,,,,86,64
18773,note_off,53,0,2,,,,,,,,0,,,,86,0
18780,note_on,7,0,2,,,,,,,,0,,,,84,64
18827,note_off,107,0,3,,,,,,,,1,,,,63,0
18840,note_on,13,0,3,,,,,,,,1,,,,65,56
18947,note_off,107,0,3,,,,,,,,1,,,,65,0
18960,note_on,13,0,3,,,,,,,,1,,,,63,56
19067,note_off,107,0,3,,,,,,,,1,,,,63,0
19080,note_on,13,0,3,,,,,,,,1,,,,65,56
19175,note_off,395,0,2,,,,,,,,0,,,,84,0
19187,note_off,107,0,3,,,,,,,,1,,,,65,0
19200,note_on,13,0,3,,,,,,,,1,,,,63,56
19200,note_on,25,0,2,,,,,,,,0,,,,82,64
19307,note_off,107,0,3,,,,,,,,1,,,,63,0
19307,note_off,107,0,2,,,,,,,,0,,,,82,0
19320,note_on,13,0,3,,,,,,,,1,,,,65,56
19427,note_off,107,0,3,,,,,,,,1,,,,65,0
19440,note_on,133,0,2,,,,,,,,0,,,,82,64
19440,note_on,13,0,3,,,,,,,,1,,,,60,56
19493,note_off,53,0,2,,,,,,,,0,,,,82,0
19500,note_on,7,0,2,,,,,,,,0,,,,81,64
19547,note_off,107,0,3,,,,,,,,1,,,,60,0
19560,note_on,13,0,3,,,,,,,,1,,,,63,56
19661,note_off,161,0,2,,,,,,,,0,,,,81,0
19667,note_off,107,0,3,,,,,,,,1,,,,63,0
19680,note_on,13,0,3,,,,,,,,1,,,,60,56
19680,note_on,19,0,2,,,,,,,,0,,,,79,64
19787,note_off,107,0,2,,,,,,,,0,,,,79,0
19787,note_off,107,0,3,,,,,,,,1,,,,60,0
19800,note_on,13,0,3,,,,,,,,1,,,,63,56
19907,note_off,107,0,3,,,,,,,,1,,,,63,0
19920,note_on,133,0,2,,,,,,,,0,,,,81,64
19920,note_on,13,0,3,,,,,,,,1,,,,60,56
20027,note_off,107,0,3,,,,,,,,1,,,,60,0
20027,note_off,107,0,2,,,,,,,,0,,,,81,0
20040,note_on,13,0,3,,,,,,,,1,,,,63,56
20147,note_off,107,0,3,,,,,,,,1,,,,63,0
20160,note_on,13,0,3,,,,,,,,1,,,,62,56
20160,note_on,133,0,2,,,,,,,,0,,,,82,64
20190,control_change,30,0,3,,,,,,,,1,64,127,,,
20267,note_off,77,0,3,,,,,,,,1,,,,62,0
20280,note_on,13,0,3,,,,,,,,1,,,,65,56
20387,note_off,107,0,3,,,,,,,,1,,,,65,0
20400,note_on,13,0,3,,,,,,,,1,,,,62,56
20507,note_off,107,0,3,,,,,,,,1,,,,62,0
20520,note_on,13,0,3,,,,,,,,1,,,,65,56
20627,note_off,107,0,3,,,,,,,,1,,,,65,0
20640,note_on,13,0,3,,,,,,,,1,,,,62,56
20747,note_off,107,0,3,,,,,,,,1,,,,62,0
20760,note_on,13,0,3,,,,,,,,1,,,,65,56
20806,note_off,646,0,2,,,,,,,,0,,,,82,0
20867,note_off,107,0,3,,,,,,,,1,,,,65,0
20880,control_change,13,0,3,,,,,,,,1,64,0,,,
20880,note_on,0,0,3,,,,,,,,1,,,,57,64
20880,note_on,0,0,3,,,,,,,,1,,,,60,56
20880,note_on,74,0,2,,,,,,,,0,,,,77,64
20987,note_off,0,0,3,,,,,,,,1,,,,57,0
20987,note_off,107,0,3,,,,,,,,1,,,,60,0
21000,note_on,13,0,3,,,,,,,,1,,,,62,56
21107,note_off,107,0,3,,,,,,,,1,,,,62,0
21120,note_on,0,0,3,,,,,,,,1,,,,60,56
21120,note_on,13,0,3,,,,,,,,1,,,,57,64
21227,note_off,107,0,3,,,,,,,,1,,,,60,0
21227,note_off,0,0,3,,,,,,,,1,,,,57,0
21240,note_on,13,0,3,,,,,,,,1,,,,62,56
21311,note_off,431,0,2,,,,,,,,0,,,,77,0
21347,note_off,107,0,3,,,,,,,,1,,,,62,0
21360,note_on,13,0,3,,,,,,,,1,,,,57,64
21360,note_on,0,0,3,,,,,,,,1,,,,60,56
21360,note_on,49,0,2,,,,,,,,0,,,,78,64
21467,note_off,0,0,3,,,,,,,,1,,,,57,0
21467,note_off,107,0,3,,,,,,,,1,,,,60,0
21480,note_on,13,0,3,,,,,,,,1,,,,62,56
21575,note_off,215,0,2,,,,,,,,0,,,,78,0
21587,note_off,107,0,3,,,,,,,,1,,,,62,0
21600,note_on,0,0,3,,,,,,,,1,,,,58,56
21600,note_on,13,0,3,,,,,,,,1,,,,55,64
21600,note_on,25,0,2,,,,,,,,0,,,,79,64
21615,control_change,15,0,3,,,,,,,,1,64,127,,,
21707,note_off,92,0,3,,,,,,,,1,,,,58,0
21720,note_on,13,0,3,,,,,,,,1,,,,62,56
21827,note_off,107,0,3,,,,,,,,1,,,,62,0
