tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
958,note_on,94,0,2,,,,,,,,,1,,,55,0
960,note_on,2,0,2,,,,,,,,,1,,,58,45
1054,note_on,94,0,2,,,,,,,,,1,,,58,0
1056,note_on,2,0,2,,,,,,,,,1,,,63,45
1120,note_on,208,0,1,,,,,,,,,0,,,70,0
1150,note_on,94,0,2,,,,,,,,,1,,,63,0
1152,note_on,2,0,2,,,,,,,,,1,,,55,45
1152,note_on,32,0,1,,,,,,,,,0,,,70,60
1246,note_on,94,0,2,,,,,,,,,1,,,55,0
1248,note_on,96,0,1,,,,,,,,,0,,,70,0
1248,note_on,2,0,2,,,,,,,,,1,,,58,45
1248,note_on,0,0,1,,,,,,,,,0,,,68,60
1342,note_on,94,0,2,,,,,,,,,1,,,58,0
1344,note_on,2,0,2,,,,,,,,,1,,,63,45
1344,note_on,96,0,1,,,,,,,,,0,,,68,0
1344,note_on,0,0,1,,,,,,,,,0,,,67,60
1392,note_on,48,0,2,,,,,,,,,1,,,51,0
1438,note_on,46,0,2,,,,,,,,,1,,,63,0
1438,note_on,94,0,1,,,,,,,,,0,,,67,0
1440,note_on,2,0,1,,,,,,,,,0,,,67,60
1440,note_on,0,0,2,,,,,,,,,1,,,51,45
1440,note_on,2,0,2,,,,,,,,,1,,,51,45
1462,note_on,22,0,1,,,,,,,,,0,,,67,0
1464,note_on,2,0,1,,,,,,,,,0,,,65,60
1534,note_on,70,0,1,,,,,,,,,0,,,65,0
1534,note_on,94,0,2,,,,,,,,,1,,,51,0
1536,note_on,2,0,2,,,,,,,,,1,,,56,45
1536,note_on,2,0,1,,,,,,,,,0,,,64,60
1630,note_on,94,0,2,,,,,,,,,1,,,56,0
1630,note_on,94,0,1,,,,,,,,,0,,,64,0
1632,note_on,2,0,2,,,,,,,,,1,,,60,45
1632,note_on,2,0,1,,,,,,,,,0,,,65,60
1696,note_on,64,0,2,,,,,,,,,1,,,51,0
1726,note_on,30,0,2,,,,,,,,,1,,,60,0
1726,note_on,94,0,1,,,,,,,,,0,,,65,0
1728,note_on,2,0,1,,,,,,,,,0,,,69,60
1728,note_on,0,0,2,,,,,,,,,1,,,51,45
1728,note_on,2,0,2,,,,,,,,,1,,,51,45
1822,note_on,94,0,2,,,,,,,,,1,,,51,0
1822,note_on,94,0,1,,,,,,,,,0,,,69,0
1824,note_on,2,0,1,,,,,,,,,0,,,70,60
1824,note_on,2,0,2,,,,,,,,,1,,,53,45
1856,note_on,32,0,1,,,,,,,,,0,,,70,0
1918,note_on,94,0,2,,,,,,,,,1,,,53,0
1920,note_on,2,0,2,,,,,,,,,1,,,56,45
1920,note_on,64,0,1,,,,,,,,,0,,,62,60
1952,note_on,32,0,1,,,,,,,,,0,,,62,0
1984,note_on,64,0,2,,,,,,,,,1,,,51,0
2014,note_on,30,0,2,,,,,,,,,1,,,56,0
2016,note_on,2,0,2,,,,,,,,,1,,,51,45
2016,note_on,64,0,1,,,,,,,,,0,,,65,60
2016,note_on,0,0,2,,,,,,,,,1,,,51,45
2062,note_on,46,0,1,,,,,,,,,0,,,65,0
2064,note_on,2,0,1,,,,,,,,,0,,,63,60
2110,note_on,46,0,1,,,,,,,,,0,,,63,0
2110,note_on,94,0,2,,,,,,,,,1,,,51,0
2112,note_on,2,0,2,,,,,,,,,1,,,55,45
2112,note_on,2,0,1,,,,,,,,,0,,,62,60
2158,note_on,46,0,1,,,,,,,,,0,,,62,0
2160,note_on,2,0,1,,,,,,,,,0,,,63,60
2206,note_on,46,0,1,,,,,,,,,0,,,63,0
2206,note_on,94,0,2,,,,,,,,,1,,,55,0
2208,note_on,2,0,1,,,,,,,,,0,,,65,60
2208,note_on,2,0,2,,,,,,,,,1,,,58,45
2254,note_on,46,0,1,,,,,,,,,0,,,65,0
2256,note_on,2,0,1,,,,,,,,,0,,,67,60
2302,note_on,46,0,1,,,,,,,,,0,,,67,0
2302,note_on,94,0,2,,,,,,,,,1,,,58,0
2304,note_on,2,0,1,,,,,,,,,0,,,68,60
2304,note_on,2,0,2,,,,,,,,,1,,,55,45
2334,note_on,30,0,1,,,,,,,,,0,,,68,0
2336,note_on,2,0,1,,,,,,,,,0,,,70,60
2366,note_on,30,0,1,,,,,,,,,0,,,70,0
2368,note_on,2,0,1,,,,,,,,,0,,,72,60
2398,note_on,30,0,1,,,,,,,,,0,,,72,0
2398,note_on,94,0,2,,,,,,,,,1,,,55,0
2400,note_on,2,0,2,,,,,,,,,1,,,58,45
2400,note_on,2,0,1,,,,,,,,,0,,,74,60
2430,note_on,30,0,1,,,,,,,,,0,,,74,0
2432,note_on,2,0,1,,,,,,,,,0,,,75,60
2462,note_on,30,0,1,,,,,,,,,0,,,75,0
2464,note_on,2,0,1,,,,,,,,,0,,,77,60
2494,note_on,94,0,2,,,,,,,,,1,,,58,0
2494,note_on,30,0,1,,,,,,,,,0,,,77,0
2496,note_on,2,0,1,,,,,,,,,0,,,79,60
2496,note_on,2,0,2,,,,,,,,,1,,,63,45
2510,note_on,14,0,1,,,,,,,,,0,,,79,0
2512,note_on,2,0,1,,,,,,,,,0,,,77,60
2526,note_on,14,0,1,,,,,,,,,0,,,77,0
2528,note_on,2,0,1,,,,,,,,,0,,,75,60
2542,note_on,14,0,1,,,,,,,,,0,,,75,0
2544,note_on,48,0,2,,,,,,,,,1,,,51,0
2544,note_on,2,0,1,,,,,,,,,0,,,74,60
2558,note_on,14,0,1,,,,,,,,,0,,,74,0
2560,note_on,2,0,1,,,,,,,,,0,,,72,60
2574,note_on,14,0,1,,,,,,,,,0,,,72,0
2590,note_on,46,0,2,,,,,,,,,1,,,63,0
2592,note_on,18,0,1,,,,,,,,,0,,,70,60
2592,note_on,2,0,2,,,,,,,,,1,,,51,45
2592,note_on,0,0,2,,,,,,,,,1,,,55,45
2686,note_on,94,0,2,,,,,,,,,1,,,55,0
2688,note_on,2,0,2,,,,,,,,,1,,,58,45
2752,note_on,160,0,1,,,,,,,,,0,,,70,0
2782,note_on,94,0,2,,,,,,,,,1,,,58,0
2784,note_on,32,0,1,,,,,,,,,0,,,67,60
2784,note_on,2,0,2,,,,,,,,,1,,,63,45
2878,note_on,94,0,2,,,,,,,,,1,,,63,0
2878,note_on,94,0,1,,,,,,,,,0,,,67,0
2880,note_on,2,0,1,,,,,,,,,0,,,70,60
2880,note_on,2,0,2,,,,,,,,,1,,,53,45
2902,note_on,22,0,1,,,,,,,,,0,,,70,0
2904,note_on,2,0,1,,,,,,,,,0,,,68,60
2974,note_on,70,0,1,,,,,,,,,0,,,68,0
2974,note_on,94,0,2,,,,,,,,,1,,,53,0
2976,note_on,2,0,1,,,,,,,,,0,,,67,60
2976,note_on,2,0,2,,,,,,,,,1,,,56,45
3070,note_on,94,0,2,,,,,,,,,1,,,56,0
3070,note_on,94,0,1,,,,,,,,,0,,,67,0
3072,note_on,2,0,2,,,,,,,,,1,,,63,45
3072,note_on,2,0,1,,,,,,,,,0,,,68,60
3120,note_on,48,0,2,,,,,,,,,1,,,51,0
3166,note_on,94,0,1,,,,,,,,,0,,,68,0
3166,note_on,46,0,2,,,,,,,,,1,,,63,0
3168,note_on,0,0,2,,,,,,,,,1,,,55,45
3168,note_on,2,0,2,,,,,,,,,1,,,51,45
3168,note_on,2,0,1,,,,,,,,,0,,,69,60
3262,note_on,94,0,2,,,,,,,,,1,,,55,0
3262,note_on,94,0,1,,,,,,,,,0,,,69,0
3264,note_on,2,0,2,,,,,,,,,1,,,58,45
3264,note_on,2,0,1,,,,,,,,,0,,,70,92
3358,note_on,94,0,2,,,,,,,,,1,,,58,0
3360,note_on,2,0,2,,,,,,,,,1,,,63,45
3424,note_on,160,0,1,,,,,,,,,0,,,70,0
3454,note_on,94,0,2,,,,,,,,,1,,,63,0
3456,note_on,2,0,2,,,,,,,,,1,,,55,45
3456,note_on,32,0,1,,,,,,,,,0,,,70,60
3550,note_on,94,0,2,,,,,,,,,1,,,55,0
3550,note_on,94,0,1,,,,,,,,,0,,,70,0
3552,note_on,2,0,1,,,,,,,,,0,,,72,60
3552,note_on,2,0,2,,,,,,,,,1,,,58,45
3598,note_on,46,0,1,,,,,,,,,0,,,72,0
3600,note_on,2,0,1,,,,,,,,,0,,,70,60
3646,note_on,46,0,1,,,,,,,,,0,,,70,0
3646,note_on,94,0,2,,,,,,,,,1,,,58,0
3648,note_on,2,0,2,,,,,,,,,1,,,63,45
3648,note_on,2,0,1,,,,,,,,,0,,,68,60
3694,note_on,46,0,1,,,,,,,,,0,,,68,0
3696,note_on,48,0,2,,,,,,,,,1,,,51,0
3696,note_on,2,0,1,,,,,,,,,0,,,67,60
3742,note_on,46,0,1,,,,,,,,,0,,,67,0
3742,note_on,46,0,2,,,,,,,,,1,,,63,0
3744,note_on,2,0,1,,,,,,,,,0,,,67,60
3744,note_on,2,0,2,,,,,,,,,1,,,51,45
3744,note_on,0,0,2,,,,,,,,,1,,,51,45
3766,note_on,22,0,1,,,,,,,,,0,,,67,0
3768,note_on,2,0,1,,,,,,,,,0,,,65,60
3838,note_on,70,0,1,,,,,,,,,0,,,65,0
3838,note_on,94,0,2,,,,,,,,,1,,,51,0
3840,note_on,2,0,2,,,,,,,,,1,,,56,45
3840,note_on,2,0,1,,,,,,,,,0,,,64,60
3934,note_on,94,0,2,,,,,,,,,1,,,56,0
3934,note_on,94,0,1,,,,,,,,,0,,,64,0
3936,note_on,2,0,1,,,,,,,,,0,,,65,60
3936,note_on,2,0,2,,,,,,,,,1,,,60,45
4000,note_on,64,0,2,,,,,,,,,1,,,51,0
4030,note_on,30,0,2,,,,,,,,,1,,,60,0
4030,note_on,94,0,1,,,,,,,,,0,,,65,0
4032,note_on,0,0,2,,,,,,,,,1,,,51,45
4032,note_on,2,0,2,,,,,,,,,1,,,51,45
4032,note_on,2,0,1,,,,,,,,,0,,,69,60
4126,note_on,94,0,1,,,,,,,,,0,,,69,0
4126,note_on,94,0,2,,,,,,,,,1,,,51,0
4128,note_on,2,0,1,,,,,,,,,0,,,70,60
4128,note_on,2,0,2,,,,,,,,,1,,,53,45
4222,note_on,94,0,2,,,,,,,,,1,,,53,0
4222,note_on,94,0,1,,,,,,,,,0,,,70,0
4224,note_on,2,0,1,,,,,,,,,0,,,62,60
4224,note_on,2,0,2,,,,,,,,,1,,,56,45
4288,note_on,64,0,2,,,,,,,,,1,,,51,0
4318,note_on,94,0,1,,,,,,,,,0,,,62,0
4318,note_on,30,0,2,,,,,,,,,1,,,56,0
4320,note_on,0,0,2,,,,,,,,,1,,,55,45
4320,note_on,2,0,2,,,,,,,,,1,,,51,45
4320,note_on,2,0,1,,,,,,,,,0,,,63,60
4414,note_on,0,0,2,,,,,,,,,1,,,55,0
4414,note_on,94,0,2,,,,,,,,,1,,,51,0
4416,note_on,2,0,2,,,,,,,,,1,,,58,45
4480,note_on,160,0,1,,,,,,,,,0,,,63,0
4510,note_on,94,0,2,,,,,,,,,1,,,58,0
4512,note_on,2,0,2,,,,,,,,,1,,,51,45
4606,note_on,94,0,2,,,,,,,,,1,,,51,0
4608,note_on,128,0,1,,,,,,,,,0,,,58,60
4640,note_on,32,0,1,,,,,,,,,0,,,58,0
4704,note_on,64,0,1,,,,,,,,,0,,,58,60
4736,note_on,32,0,1,,,,,,,,,0,,,58,0
4800,note_on,64,0,1,,,,,,,,,0,,,58,60
4832,note_on,32,0,1,,,,,,,,,0,,,58,0
4896,note_on,290,0,2,,,,,,,,,1,,,38,92
4896,note_on,0,0,2,,,,,,,,,1,,,46,92
4896,note_on,0,0,1,,,,,,,,,0,,,70,92
4896,note_on,64,0,1,,,,,,,,,0,,,58,92
4896,note_on,0,0,1,,,,,,,,,0,,,65,92
5088,note_on,192,0,1,,,,,,,,,0,,,70,0
5088,note_on,0,0,1,,,,,,,,,0,,,68,60
5152,note_on,256,0,2,,,,,,,,,1,,,38,0
5152,note_on,0,0,2,,,,,,,,,1,,,46,0
5152,note_on,64,0,1,,,,,,,,,0,,,58,0
5152,note_on,0,0,1,,,,,,,,,0,,,65,0
5182,note_on,30,0,1,,,,,,,,,0,,,68,0
5184,note_on,2,0,1,,,,,,,,,0,,,58,60
5216,note_on,32,0,1,,,,,,,,,0,,,58,0
5280,note_on,64,0,1,,,,,,,,,0,,,58,60
5312,note_on,32,0,1,,,,,,,,,0,,,58,0
5376,note_on,64,0,1,,,,,,,,,0,,,58,60
5408,note_on,32,0,1,,,,,,,,,0,,,58,0
5472,note_on,0,0,2,,,,,,,,,1,,,46,92
5472,note_on,320,0,2,,,,,,,,,1,,,39,92
5472,note_on,0,0,1,,,,,,,,,0,,,68,92
5472,note_on,0,0,1,,,,,,,,,0,,,63,92
5472,note_on,64,0,1,,,,,,,,,0,,,58,92
5664,note_on,0,0,1,,,,,,,,,0,,,67,60
5664,note_on,192,0,1,,,,,,,,,0,,,68,0
5728,note_on,0,0,2,,,,,,,,,1,,,46,0
5728,note_on,256,0,2,,,,,,,,,1,,,39,0
5728,note_on,64,0,1,,,,,,,,,0,,,58,0
5728,note_on,0,0,1,,,,,,,,,0,,,63,0
5758,note_on,30,0,1,,,,,,,,,0,,,67,0
5760,note_on,2,0,1,,,,,,,,,0,,,58,60
5792,note_on,32,0,1,,,,,,,,,0,,,58,0
5856,note_on,64,0,1,,,,,,,,,0,,,58,60
5888,note_on,32,0,1,,,,,,,,,0,,,58,0
5952,note_on,64,0,1,,,,,,,,,0,,,58,60
5984,note_on,32,0,1,,,,,,,,,0,,,58,0
6048,note_on,0,0,1,,,,,,,,,0,,,67,92
6048,note_on,64,0,1,,,,,,,,,0,,,58,92
6048,note_on,0,0,1,,,,,,,,,0,,,62,92
6048,note_on,320,0,2,,,,,,,,,1,,,44,92
6240,note_on,0,0,1,,,,,,,,,0,,,65,60
6240,note_on,192,0,1,,,,,,,,,0,,,67,0
6304,note_on,64,0,1,,,,,,,,,0,,,58,0
6304,note_on,256,0,2,,,,,,,,,1,,,44,0
6304,note_on,0,0,1,,,,,,,,,0,,,62,0
6334,note_on,30,0,1,,,,,,,,,0,,,65,0
6336,note_on,2,0,1,,,,,,,,,0,,,58,60
6336,note_on,0,0,1,,,,,,,,,0,,,63,60
6336,note_on,32,0,2,,,,,,,,,1,,,43,45
6368,note_on,32,0,1,,,,,,,,,0,,,58,0
6368,note_on,0,0,1,,,,,,,,,0,,,63,0
6368,note_on,32,0,2,,,,,,,,,1,,,43,0
6432,note_on,64,0,1,,,,,,,,,0,,,58,60
6432,note_on,0,0,1,,,,,,,,,0,,,62,60
6432,note_on,0,0,1,,,,,,,,,0,,,65,60
6432,note_on,64,0,2,,,,,,,,,1,,,41,45
6464,note_on,32,0,1,,,,,,,,,0,,,58,0
6464,note_on,0,0,1,,,,,,,,,0,,,62,0
6464,note_on,32,0,2,,,,,,,,,1,,,41,0
6464,note_on,0,0,1,,,,,,,,,0,,,65,0
6528,note_on,64,0,2,,,,,,,,,1,,,39,45
6528,note_on,0,0,1,,,,,,,,,0,,,67,60
6528,note_on,0,0,1,,,,,,,,,0,,,63,60
6528,note_on,64,0,1,,,,,,,,,0,,,58,60
6560,note_on,32,0,2,,,,,,,,,1,,,39,0
6560,note_on,0,0,1,,,,,,,,,0,,,67,0
6560,note_on,0,0,1,,,,,,,,,0,,,63,0
6560,note_on,32,0,1,,,,,,,,,0,,,58,0
6624,note_on,0,0,1,,,,,,,,,0,,,62,60
6624,note_on,0,0,1,,,,,,,,,0,,,65,60
6624,note_on,64,0,2,,,,,,,,,1,,,46,45
6624,note_on,64,0,1,,,,,,,,,0,,,58,60
6880,note_on,256,0,2,,,,,,,,,1,,,46,0
6880,note_on,0,0,1,,,,,,,,,0,,,62,0
6880,note_on,0,0,1,,,,,,,,,0,,,65,0
6880,note_on,256,0,1,,,,,,,,,0,,,58,0
6912,note_on,32,0,1,,,,,,,,,0,,,70,60
6944,note_on,32,0,1,,,,,,,,,0,,,70,0
7008,note_on,64,0,1,,,,,,,,,0,,,70,60
7040,note_on,32,0,1,,,,,,,,,0,,,70,0
7104,note_on,64,0,1,,,,,,,,,0,,,70,60
7136,note_on,32,0,1,,,,,,,,,0,,,70,0
7200,note_on,0,0,1,,,,,,,,,0,,,82,92
7200,note_on,320,0,2,,,,,,,,,1,,,62,92
7200,note_on,0,0,2,,,,,,,,,1,,,65,92
7200,note_on,64,0,1,,,,,,,,,0,,,70,92
7392,note_on,192,0,1,,,,,,,,,0,,,82,0
7392,note_on,0,0,1,,,,,,,,,0,,,80,60
7456,note_on,0,0,2,,,,,,,,,1,,,65,0
7456,note_on,256,0,2,,,,,,,,,1,,,62,0
7456,note_on,64,0,1,,,,,,,,,0,,,70,0
7486,note_on,30,0,1,,,,,,,,,0,,,80,0
7488,note_on,2,0,1,,,,,,,,,0,,,70,60
7520,note_on,32,0,1,,,,,,,,,0,,,70,0
7584,note_on,64,0,1,,,,,,,,,0,,,70,60
7616,note_on,32,0,1,,,,,,,,,0,,,70,0
7680,note_on,64,0,1,,,,,,,,,0,,,70,60
7712,note_on,32,0,1,,,,,,,,,0,,,70,0
7776,note_on,320,0,2,,,,,,,,,1,,,63,92
7776,note_on,0,0,2,,,,,,,,,1,,,67,92
7776,note_on,64,0,1,,,,,,,,,0,,,70,92
7776,note_on,0,0,1,,,,,,,,,0,,,80,92
7968,note_on,192,0,1,,,,,,,,,0,,,80,0
7968,note_on,0,0,1,,,,,,,,,0,,,79,60
8032,note_on,64,0,1,,,,,,,,,0,,,70,0
8032,note_on,0,0,2,,,,,,,,,1,,,67,0
8032,note_on,256,0,2,,,,,,,,,1,,,63,0
8062,note_on,30,0,1,,,,,,,,,0,,,79,0
8064,note_on,2,0,1,,,,,,,,,0,,,70,60
8096,note_on,32,0,1,,,,,,,,,0,,,70,0
8160,note_on,64,0,1,,,,,,,,,0,,,70,60
8192,note_on,32,0,1,,,,,,,,,0,,,70,0
8256,note_on,64,0,1,,,,,,,,,0,,,70,60
8288,note_on,32,0,1,,,,,,,,,0,,,70,0
8352,note_on,0,0,1,,,,,,,,,0,,,74,92
8352,note_on,320,0,2,,,,,,,,,1,,,68,92
8352,note_on,64,0,1,,,,,,,,,0,,,70,92
8352,note_on,0,0,1,,,,,,,,,0,,,79,92
8544,note_on,0,0,1,,,,,,,,,0,,,77,60
8544,note_on,192,0,1,,,,,,,,,0,,,79,0
8608,note_on,64,0,1,,,,,,,,,0,,,70,0
8608,note_on,0,0,1,,,,,,,,,0,,,74,0
8608,note_on,256,0,2,,,,,,,,,1,,,68,0
8638,note_on,30,0,1,,,,,,,,,0,,,77,0
8640,note_on,0,0,1,,,,,,,,,0,,,75,60
8640,note_on,2,0,1,,,,,,,,,0,,,70,60
8640,note_on,32,0,2,,,,,,,,,1,,,67,45
8672,note_on,32,0,1,,,,,,,,,0,,,70,0
8672,note_on,32,0,2,,,,,,,,,1,,,67,0
8672,note_on,0,0,1,,,,,,,,,0,,,75,0
8736,note_on,64,0,1,,,,,,,,,0,,,74,60
8736,note_on,0,0,1,,,,,,,,,0,,,77,60
8736,note_on,64,0,2,,,,,,,,,1,,,65,45
8768,note_on,32,0,2,,,,,,,,,1,,,65,0
8768,note_on,32,0,1,,,,,,,,,0,,,74,0
8768,note_on,0,0,1,,,,,,,,,0,,,77,0
8832,note_on,64,0,1,,,,,,,,,0,,,75,60
8832,note_on,0,0,1,,,,,,,,,0,,,79,60
8832,note_on,64,0,2,,,,,,,,,1,,,63,45
8864,note_on,32,0,2,,,,,,,,,1,,,63,0
8864,note_on,32,0,1,,,,,,,,,0,,,75,0
8864,note_on,0,0,1,,,,,,,,,0,,,79,0
8928,note_on,64,0,2,,,,,,,,,1,,,70,45
8928,note_on,64,0,1,,,,,,,,,0,,,74,60
8928,note_on,0,0,1,,,,,,,,,0,,,77,60
9184,note_on,256,0,2,,,,,,,,,1,,,70,0
9184,note_on,256,0,1,,,,,,,,,0,,,74,0
9184,note_on,0,0,1,,,,,,,,,0,,,77,0
9216,note_on,0,0,1,,,,,,,,,0,,,63,60
9216,note_on,32,0,1,,,,,,,,,0,,,58,60
9216,note_on,32,0,2,,,,,,,,,1,,,55,45
9248,note_on,32,0,1,,,,,,,,,0,,,58,0
9248,note_on,0,0,1,,,,,,,,,0,,,63,0
9248,note_on,32,0,2,,,,,,,,,1,,,55,0
9312,note_on,0,0,1,,,,,,,,,0,,,65,60
9312,note_on,64,0,1,,,,,,,,,0,,,62,60
9312,note_on,64,0,2,,,,,,,,,1,,,53,45
9344,note_on,32,0,2,,,,,,,,,1,,,53,0
9344,note_on,0,0,1,,,,,,,,,0,,,65,0
9344,note_on,32,0,1,,,,,,,,,0,,,62,0
9408,note_on,0,0,1,,,,,,,,,0,,,67,60
9408,note_on,64,0,2,,,,,,,,,1,,,51,45
9408,note_on,64,0,1,,,,,,,,,0,,,63,60
9440,note_on,32,0,1,,,,,,,,,0,,,63,0
9440,note_on,0,0,1,,,,,,,,,0,,,67,0
9440,note_on,32,0,2,,,,,,,,,1,,,51,0
9504,note_on,0,0,1,,,,,,,,,0,,,65,60
9504,note_on,64,0,1,,,,,,,,,0,,,62,60
9504,note_on,64,0,2,,,,,,,,,1,,,46,45
9760,note_on,256,0,2,,,,,,,,,1,,,46,0
9760,note_on,256,0,1,,,,,,,,,0,,,62,0
9760,note_on,0,0,1,,,,,,,,,0,,,65,0
9792,note_on,32,0,2,,,,,,,,,1,,,67,45
9792,note_on,0,0,1,,,,,,,,,0,,,75,60
9792,note_on,32,0,1,,,,,,,,,0,,,70,60
9824,note_on,32,0,2,,,,,,,,,1,,,67,0
9824,note_on,0,0,1,,,,,,,,,0,,,75,0
9824,note_on,32,0,1,,,,,,,,,0,,,70,0
9888,note_on,0,0,1,,,,,,,,,0,,,77,60
9888,note_on,64,0,1,,,,,,,,,0,,,74,60
9888,note_on,64,0,2,,,,,,,,,1,,,65,45
9920,note_on,0,0,1,,,,,,,,,0,,,77,0
9920,note_on,32,0,2,,,,,,,,,1,,,65,0
9920,note_on,32,0,1,,,,,,,,,0,,,74,0
9984,note_on,0,0,1,,,,,,,,,0,,,79,60
9984,note_on,64,0,1,,,,,,,,,0,,,75,60
9984,note_on,64,0,2,,,,,,,,,1,,,63,45
10016,note_on,0,0,1,,,,,,,,,0,,,79,0
10016,note_on,32,0,1,,,,,,,,,0,,,75,0
10016,note_on,32,0,2,,,,,,,,,1,,,63,0
10080,note_on,64,0,1,,,,,,,,,0,,,74,60
10080,note_on,0,0,1,,,,,,,,,0,,,77,60
10080,note_on,64,0,2,,,,,,,,,1,,,70,45
10336,note_on,256,0,2,,,,,,,,,1,,,70,0
10336,note_on,256,0,1,,,,,,,,,0,,,74,0
10336,note_on,0,0,1,,,,,,,,,0,,,77,0
10368,note_on,32,0,2,,,,,,,,,1,,,67,45
10368,note_on,32,0,1,,,,,,,,,0,,,70,60
10368,note_on,0,0,1,,,,,,,,,0,,,75,60
10400,note_on,32,0,2,,,,,,,,,1,,,67,0
10400,note_on,32,0,1,,,,,,,,,0,,,70,0
10400,note_on,0,0,1,,,,,,,,,0,,,75,0
10464,note_on,64,0,2,,,,,,,,,1,,,65,45
10464,note_on,0,0,1,,,,,,,,,0,,,77,60
10464,note_on,64,0,1,,,,,,,,,0,,,74,60
10496,note_on,0,0,1,,,,,,,,,0,,,77,0
10496,note_on,32,0,2,,,,,,,,,1,,,65,0
10496,note_on,32,0,1,,,,,,,,,0,,,74,0
10560,note_on,64,0,1,,,,,,,,,0,,,75,60
10560,note_on,0,0,1,,,,,,,,,0,,,79,60
10560,note_on,64,0,2,,,,,,,,,1,,,63,45
10592,note_on,32,0,1,,,,,,,,,0,,,75,0
10592,note_on,0,0,1,,,,,,,,,0,,,79,0
10592,note_on,32,0,2,,,,,,,,,1,,,63,0
10656,note_on,64,0,1,,,,,,,,,0,,,74,60
