tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
3720,note_off,120,0,3,,,,,,,,,2,,67,0
3840,note_on,120,0,1,,,,,,,,,0,,81,88
3840,note_on,0,0,3,,,,,,,,,2,,57,89
3840,note_on,0,0,3,,,,,,,,,2,,69,89
3840,note_on,120,0,3,,,,,,,,,2,,45,89
3840,set_tempo,120,1,0,,,,,,1071428,,,,,,
3840,marker,0,1,0,,,,,,,,,,,,
4560,note_off,0,0,3,,,,,,,,,2,,45,0
4560,note_on,3600,0,2,,,,,,,,,1,,74,70
4560,note_on,0,0,3,,,,,,,,,2,,69,71
4560,note_on,0,0,3,,,,,,,,,2,,66,71
4560,note_off,0,0,3,,,,,,,,,2,,57,0
4560,note_off,720,0,3,,,,,,,,,2,,69,0
4565,note_off,725,0,1,,,,,,,,,0,,81,0
4570,set_tempo,730,1,0,,,,,,370370,,,,,,
4800,note_on,0,0,3,,,,,,,,,2,,64,65
4800,note_on,0,0,3,,,,,,,,,2,,67,65
4800,note_off,0,0,3,,,,,,,,,2,,66,0
4800,note_off,240,0,3,,,,,,,,,2,,69,0
4800,note_off,240,0,2,,,,,,,,,1,,74,0
4800,note_on,0,0,2,,,,,,,,,1,,73,64
5040,note_on,0,0,2,,,,,,,,,1,,71,62
5040,note_off,240,0,2,,,,,,,,,1,,73,0
5040,note_on,0,0,3,,,,,,,,,2,,62,64
5040,note_on,0,0,3,,,,,,,,,2,,66,64
5040,note_off,0,0,3,,,,,,,,,2,,67,0
5040,note_off,240,0,3,,,,,,,,,2,,64,0
5280,note_off,0,0,3,,,,,,,,,2,,66,0
5280,note_off,240,0,3,,,,,,,,,2,,62,0
5280,note_on,0,0,2,,,,,,,,,1,,69,61
5280,note_off,240,0,2,,,,,,,,,1,,71,0
5280,note_on,0,0,3,,,,,,,,,2,,61,63
5280,note_on,0,0,3,,,,,,,,,2,,64,63
5520,note_on,0,0,3,,,,,,,,,2,,66,66
5520,note_on,0,0,3,,,,,,,,,2,,62,66
5520,note_off,0,0,3,,,,,,,,,2,,61,0
5520,note_on,955,0,1,,,,,,,,,0,,81,70
5520,note_off,240,0,3,,,,,,,,,2,,64,0
5520,note_off,240,0,2,,,,,,,,,1,,69,0
5520,note_on,0,0,2,,,,,,,,,1,,71,64
5640,set_tempo,1070,1,0,,,,,,379746,,,,,,
5760,note_off,240,0,2,,,,,,,,,1,,71,0
5760,note_off,240,0,1,,,,,,,,,0,,81,0
5760,note_on,0,0,1,,,,,,,,,0,,81,90
5760,note_on,0,0,2,,,,,,,,,1,,69,69
5760,marker,0,1,0,,,,,,,,,,,,
5760,set_tempo,120,1,0,,,,,,370370,,,,,,
5760,note_off,240,0,3,,,,,,,,,2,,66,0
5760,note_off,0,0,3,,,,,,,,,2,,62,0
5760,note_on,0,0,3,,,,,,,,,2,,64,71
5760,note_on,0,0,3,,,,,,,,,2,,61,71
6000,note_on,0,0,3,,,,,,,,,2,,62,64
6000,note_on,0,0,3,,,,,,,,,2,,59,64
6000,note_off,0,0,3,,,,,,,,,2,,64,0
6000,note_off,240,0,3,,,,,,,,,2,,61,0
6000,note_on,0,0,2,,,,,,,,,1,,67,66
6000,note_off,240,0,2,,,,,,,,,1,,69,0
6240,note_on,0,0,3,,,,,,,,,2,,57,61
6240,note_on,0,0,2,,,,,,,,,1,,66,64
6240,note_off,240,0,3,,,,,,,,,2,,59,0
6240,note_off,0,0,3,,,,,,,,,2,,62,0
6240,note_on,0,0,3,,,,,,,,,2,,61,61
6240,note_off,240,0,2,,,,,,,,,1,,67,0
6480,note_on,0,0,2,,,,,,,,,1,,67,62
6480,note_off,240,0,2,,,,,,,,,1,,66,0
6480,note_off,0,0,3,,,,,,,,,2,,61,0
6480,note_on,0,0,3,,,,,,,,,2,,59,58
6480,note_on,0,0,3,,,,,,,,,2,,62,58
6480,note_off,240,0,3,,,,,,,,,2,,57,0
6720,note_off,240,0,3,,,,,,,,,2,,62,0
6720,note_off,0,0,3,,,,,,,,,2,,59,0
6720,note_on,0,0,3,,,,,,,,,2,,57,62
6720,note_off,960,0,1,,,,,,,,,0,,81,0
6720,note_on,0,0,3,,,,,,,,,2,,61,62
6720,note_off,240,0,2,,,,,,,,,1,,67,0
6720,note_on,0,0,2,,,,,,,,,1,,66,59
6960,note_off,0,0,3,,,,,,,,,2,,57,0
6960,note_on,0,0,2,,,,,,,,,1,,64,57
6960,note_off,240,0,2,,,,,,,,,1,,66,0
6960,note_off,240,0,3,,,,,,,,,2,,61,0
6960,note_on,0,0,3,,,,,,,,,2,,59,59
6960,note_on,0,0,3,,,,,,,,,2,,55,59
7200,note_off,240,0,2,,,,,,,,,1,,64,0
7200,note_off,240,0,3,,,,,,,,,2,,55,0
7200,note_off,0,0,3,,,,,,,,,2,,59,0
7200,note_on,0,0,3,,,,,,,,,2,,54,57
7200,note_on,0,0,3,,,,,,,,,2,,57,57
7200,note_on,0,0,2,,,,,,,,,1,,62,55
7330,set_tempo,1570,1,0,,,,,,372670,,,,,,
7440,note_off,240,0,2,,,,,,,,,1,,62,0
7440,note_off,0,0,3,,,,,,,,,2,,57,0
7440,note_on,0,0,3,,,,,,,,,2,,59,55
7440,note_on,0,0,3,,,,,,,,,2,,55,55
7440,note_on,720,0,1,,,,,,,,,0,,74,60
7440,note_on,0,0,2,,,,,,,,,1,,64,56
7440,note_off,240,0,3,,,,,,,,,2,,54,0
7680,note_off,240,0,3,,,,,,,,,2,,55,0
7680,note_off,0,0,3,,,,,,,,,2,,59,0
7680,note_on,0,0,3,,,,,,,,,2,,57,59
7680,note_on,0,0,3,,,,,,,,,2,,54,59
7680,marker,350,1,0,,,,,,,,,,,,
7680,note_on,0,0,2,,,,,,,,,1,,62,60
7680,note_off,240,0,2,,,,,,,,,1,,64,0
7680,note_on,0,0,1,,,,,,,,,0,,74,58
7680,note_off,240,0,1,,,,,,,,,0,,74,0
7920,note_on,0,0,1,,,,,,,,,0,,73,54
7920,note_off,0,0,3,,,,,,,,,2,,57,0
7920,note_off,240,0,3,,,,,,,,,2,,54,0
7920,note_off,240,0,2,,,,,,,,,1,,62,0
7920,note_on,0,0,2,,,,,,,,,1,,61,55
7920,note_off,240,0,1,,,,,,,,,0,,74,0
7920,note_on,0,0,3,,,,,,,,,2,,55,54
7920,note_on,0,0,3,,,,,,,,,2,,52,54
8160,note_on,0,0,1,,,,,,,,,0,,74,51
8160,note_off,0,0,3,,,,,,,,,2,,55,0
8160,note_on,0,0,3,,,,,,,,,2,,54,50
8160,note_on,0,0,3,,,,,,,,,2,,50,50
8160,note_off,240,0,3,,,,,,,,,2,,52,0
8160,note_off,240,0,2,,,,,,,,,1,,61,0
8160,note_off,240,0,1,,,,,,,,,0,,73,0
8160,note_on,0,0,2,,,,,,,,,1,,62,50
8340,note_off,180,0,3,,,,,,,,,2,,50,0
8340,note_off,0,0,3,,,,,,,,,2,,54,0
8340,note_off,180,0,2,,,,,,,,,1,,62,0
8340,note_off,180,0,1,,,,,,,,,0,,74,0
8400,note_on,60,0,1,,,,,,,,,0,,75,50
8400,note_on,60,0,2,,,,,,,,,1,,63,48
8520,set_tempo,840,1,0,,,,,,377358,,,,,,
8640,note_on,300,0,3,,,,,,,,,2,,55,47
8640,note_on,0,0,3,,,,,,,,,2,,43,47
8880,note_off,240,0,3,,,,,,,,,2,,43,0
8880,note_off,480,0,2,,,,,,,,,1,,63,0
8880,note_on,0,0,2,,,,,,,,,1,,64,44
8880,note_off,0,0,3,,,,,,,,,2,,55,0
8880,note_off,480,0,1,,,,,,,,,0,,75,0
8880,note_on,0,0,1,,,,,,,,,0,,76,47
9120,note_on,0,0,1,,,,,,,,,0,,73,46
9120,note_on,0,0,2,,,,,,,,,1,,67,42
9120,note_off,240,0,2,,,,,,,,,1,,64,0
9120,note_on,0,0,3,,,,,,,,,2,,45,44
9120,note_off,240,0,1,,,,,,,,,0,,76,0
9120,note_on,240,0,3,,,,,,,,,2,,57,44
9360,note_off,0,0,3,,,,,,,,,2,,57,0
9360,note_on,0,0,1,,,,,,,,,0,,69,44
9360,note_off,240,0,1,,,,,,,,,0,,73,0
9360,note_off,240,0,3,,,,,,,,,2,,45,0
9365,note_off,245,0,2,,,,,,,,,1,,67,0
9480,set_tempo,960,1,0,,,,,,384615,,,,,,
9600,note_on,235,0,2,,,,,,,,,1,,66,38
9600,note_on,240,0,3,,,,,,,,,2,,50,42
9600,note_on,0,0,3,,,,,,,,,2,,38,42
9600,note_off,240,0,1,,,,,,,,,0,,69,0
9600,note_on,0,0,1,,,,,,,,,0,,74,43
9600,marker,120,1,0,,,,,,,,,,,,
9840,note_off,0,0,3,,,,,,,,,2,,50,0
9840,note_off,240,0,3,,,,,,,,,2,,38,0
9840,note_off,240,0,2,,,,,,,,,1,,66,0
9840,note_off,240,0,1,,,,,,,,,0,,74,0
10080,set_tempo,480,1,0,,,,,,526315,,,,,,
10320,note_on,480,0,1,,,,,,,,,0,,78,62
10320,set_tempo,240,1,0,,,,,,370370,,,,,,
10440,note_on,120,0,1,,,,,,,,,0,,86,63
10560,note_off,120,0,1,,,,,,,,,0,,86,0
10560,note_off,0,0,1,,,,,,,,,0,,78,0
10560,note_on,0,0,1,,,,,,,,,0,,76,64
10680,note_on,120,0,1,,,,,,,,,0,,85,65
10800,note_off,0,0,1,,,,,,,,,0,,76,0
10800,note_on,0,0,1,,,,,,,,,0,,74,65
10800,note_off,120,0,1,,,,,,,,,0,,85,0
10920,set_tempo,600,1,0,,,,,,370370,,,,,,
10920,note_on,120,0,1,,,,,,,,,0,,83,66
11040,note_off,120,0,1,,,,,,,,,0,,83,0
11040,note_on,0,0,1,,,,,,,,,0,,73,67
11040,note_off,0,0,1,,,,,,,,,0,,74,0
11160,note_on,120,0,1,,,,,,,,,0,,81,68
11280,note_on,0,0,1,,,,,,,,,0,,74,69
11280,note_off,0,0,1,,,,,,,,,0,,73,0
11280,note_on,0,0,3,,,,,,,,,2,,45,75
11280,note_on,1440,0,3,,,,,,,,,2,,33,75
11280,note_off,120,0,1,,,,,,,,,0,,81,0
11400,note_on,120,0,1,,,,,,,,,0,,83,71
11400,set_tempo,480,1,0,,,,,,379746,,,,,,
11460,note_off,0,0,3,,,,,,,,,2,,33,0
11460,note_off,180,0,3,,,,,,,,,2,,45,0
11520,set_tempo,120,1,0,,,,,,370370,,,,,,
11520,note_on,60,0,3,,,,,,,,,2,,33,98
11520,note_on,0,0,3,,,,,,,,,2,,45,98
11520,marker,0,1,0,,,,,,,,,,,,
11520,note_off,120,0,1,,,,,,,,,0,,83,0
11520,note_off,0,0,1,,,,,,,,,0,,74,0
11520,note_on,0,0,1,,,,,,,,,0,,73,74
11640,note_on,120,0,1,,,,,,,,,0,,81,73
11760,note_on,0,0,1,,,,,,,,,0,,71,72
11760,note_off,0,0,1,,,,,,,,,0,,73,0
11760,note_off,120,0,1,,,,,,,,,0,,81,0
11880,note_on,120,0,1,,,,,,,,,0,,79,70
12000,note_off,0,0,1,,,,,,,,,0,,71,0
12000,note_on,0,0,1,,,,,,,,,0,,69,68
12000,note_off,120,0,1,,,,,,,,,0,,79,0
12120,note_on,120,0,1,,,,,,,,,0,,78,67
12240,note_off,0,0,1,,,,,,,,,0,,69,0
12240,note_off,120,0,1,,,,,,,,,0,,78,0
12240,note_on,0,0,1,,,,,,,,,0,,71,69
12360,note_on,120,0,1,,,,,,,,,0,,79,71
12480,note_off,120,0,1,,,,,,,,,0,,79,0
12480,note_off,0,0,1,,,,,,,,,0,,71,0
12480,note_on,0,0,1,,,,,,,,,0,,69,77
12600,note_on,120,0,1,,,,,,,,,0,,78,71
12720,note_off,0,0,1,,,,,,,,,0,,69,0
12720,note_on,0,0,1,,,,,,,,,0,,67,69
12720,note_off,120,0,1,,,,,,,,,0,,78,0
12840,note_on,120,0,1,,,,,,,,,0,,76,68
12960,note_on,0,0,1,,,,,,,,,0,,66,66
12960,note_off,120,0,1,,,,,,,,,0,,76,0
12960,note_off,0,0,1,,,,,,,,,0,,67,0
13080,set_tempo,1560,1,0,,,,,,372670,,,,,,
13080,note_on,120,0,1,,,,,,,,,0,,74,65
13200,note_on,0,0,3,,,,,,,,,2,,46,77
13200,note_on,0,0,3,,,,,,,,,2,,34,77
13200,note_off,1680,0,3,,,,,,,,,2,,45,0
13200,set_tempo,120,1,0,,,,,,370370,,,,,,
13200,note_off,120,0,1,,,,,,,,,0,,74,0
13200,note_off,0,0,1,,,,,,,,,0,,66,0
13200,note_on,0,0,1,,,,,,,,,0,,67,63
13200,note_off,0,0,3,,,,,,,,,2,,33,0
13320,note_on,120,0,1,,,,,,,,,0,,76,62
13320,note_off,0,0,3,,,,,,,,,2,,46,0
13320,note_off,120,0,3,,,,,,,,,2,,34,0
13440,note_off,0,0,1,,,,,,,,,0,,67,0
13440,note_on,0,0,1,,,,,,,,,0,,66,65
13440,note_on,0,0,3,,,,,,,,,2,,47,78
13440,note_off,120,0,1,,,,,,,,,0,,76,0
13440,note_on,120,0,3,,,,,,,,,2,,35,78
13560,note_on,120,0,1,,,,,,,,,0,,74,64
13560,note_off,0,0,3,,,,,,,,,2,,35,0
13560,note_off,120,0,3,,,,,,,,,2,,47,0
13680,note_off,120,0,1,,,,,,,,,0,,74,0
13680,note_on,0,0,3,,,,,,,,,2,,33,74
13680,note_on,120,0,3,,,,,,,,,2,,45,74
13680,note_off,0,0,1,,,,,,,,,0,,66,0
13680,note_on,0,0,1,,,,,,,,,0,,66,64
13800,note_off,0,0,3,,,,,,,,,2,,45,0
13800,note_off,120,0,3,,,,,,,,,2,,33,0
13800,note_on,120,0,1,,,,,,,,,0,,75,64
13920,note_on,0,0,3,,,,,,,,,2,,43,70
13920,note_on,120,0,3,,,,,,,,,2,,31,70
13920,note_off,0,0,1,,,,,,,,,0,,66,0
13920,note_on,0,0,1,,,,,,,,,0,,67,63
13920,note_off,120,0,1,,,,,,,,,0,,75,0
14040,note_on,120,0,1,,,,,,,,,0,,76,63
14040,note_off,0,0,3,,,,,,,,,2,,31,0
14040,note_off,120,0,3,,,,,,,,,2,,43,0
14160,note_off,120,0,1,,,,,,,,,0,,76,0
14160,note_off,0,0,1,,,,,,,,,0,,67,0
14160,note_on,0,0,1,,,,,,,,,0,,69,62
14160,note_on,0,0,3,,,,,,,,,2,,42,66
14160,note_on,120,0,3,,,,,,,,,2,,30,66
14280,set_tempo,1080,1,0,,,,,,377358,,,,,,
14280,note_off,120,0,3,,,,,,,,,2,,42,0
14280,note_on,120,0,1,,,,,,,,,0,,78,62
14280,note_off,0,0,3,,,,,,,,,2,,30,0
14400,note_on,120,0,3,,,,,,,,,2,,40,62
14400,note_on,0,0,3,,,,,,,,,2,,28,62
14400,note_off,0,0,1,,,,,,,,,0,,69,0
14400,note_on,0,0,1,,,,,,,,,0,,71,62
14400,note_off,120,0,1,,,,,,,,,0,,78,0
14520,note_off,120,0,3,,,,,,,,,2,,28,0
14520,note_off,0,0,3,,,,,,,,,2,,40,0
14520,note_on,120,0,1,,,,,,,,,0,,79,61
14640,note_off,120,0,1,,,,,,,,,0,,79,0
14640,note_off,0,0,1,,,,,,,,,0,,71,0
14640,note_on,0,0,1,,,,,,,,,0,,78,61
14760,note_on,120,0,1,,,,,,,,,0,,81,60
14880,note_off,120,0,1,,,,,,,,,0,,81,0
14880,note_on,0,0,1,,,,,,,,,0,,79,60
14880,note_on,0,0,3,,,,,,,,,2,,45,59
14880,note_on,360,0,3,,,,,,,,,2,,33,59
14887,note_off,7,0,1,,,,,,,,,0,,78,0
14990,set_tempo,710,1,0,,,,,,389610,,,,,,
15000,note_on,113,0,1,,,,,,,,,0,,83,60
15000,note_off,120,0,3,,,,,,,,,2,,45,0
15000,note_off,0,0,3,,,,,,,,,2,,33,0
15120,note_on,0,0,2,,,,,,,,,1,,64,59
15120,note_off,0,0,1,,,,,,,,,0,,79,0
15120,note_on,5280,0,2,,,,,,,,,1,,67,59
15120,note_off,120,0,1,,,,,,,,,0,,83,0
15120,note_on,0,0,1,,,,,,,,,0,,73,59
15240,set_tempo,250,1,0,,,,,,400000,,,,,,
15300,note_off,180,0,1,,,,,,,,,0,,73,0
15300,note_off,0,0,2,,,,,,,,,1,,67,0
15300,note_off,180,0,2,,,,,,,,,1,,64,0
15360,note_on,0,0,3,,,,,,,,,2,,50,56
15360,note_on,0,0,2,,,,,,,,,1,,62,58
15360,note_on,60,0,1,,,,,,,,,0,,74,58
15360,note_on,60,0,2,,,,,,,,,1,,66,58
15360,note_on,360,0,3,,,,,,,,,2,,38,56
15480,note_off,120,0,3,,,,,,,,,2,,50,0
15480,note_off,0,0,3,,,,,,,,,2,,38,0
15600,note_off,240,0,1,,,,,,,,,0,,74,0
15600,note_off,0,0,2,,,,,,,,,1,,66,0
15600,note_off,240,0,2,,,,,,,,,1,,62,0
15840,set_tempo,600,1,0,,,,,,526315,,,,,,
16065,set_tempo,225,1,0,,,,,,377358,,,,,,
16080,note_on,600,0,3,,,,,,,,,2,,38,60
16200,note_off,120,0,3,,,,,,,,,2,,38,0
16200,note_on,600,0,1,,,,,,,,,0,,62,57
16200,note_on,600,0,2,,,,,,,,,1,,50,57
16320,note_off,120,0,1,,,,,,,,,0,,62,0
16320,set_tempo,255,1,0,,,,,,370370,,,,,,
16320,note_off,120,0,2,,,,,,,,,1,,50,0
16320,note_on,120,0,3,,,,,,,,,2,,37,52
16440,note_on,120,0,2,,,,,,,,,1,,49,50
16440,note_off,120,0,3,,,,,,,,,2,,37,0
16440,note_on,120,0,1,,,,,,,,,0,,61,50
16560,note_off,120,0,1,,,,,,,,,0,,61,0
16560,note_off,120,0,2,,,,,,,,,1,,49,0
16560,note_on,120,0,3,,,,,,,,,2,,35,49
16680,note_on,120,0,1,,,,,,,,,0,,59,46
16680,note_off,120,0,3,,,,,,,,,2,,35,0
16680,note_on,120,0,2,,,,,,,,,1,,47,46
16800,note_off,120,0,1,,,,,,,,,0,,59,0
16800,note_on,120,0,3,,,,,,,,,2,,33,46
16800,note_off,120,0,2,,,,,,,,,1,,47,0
16920,note_on,120,0,1,,,,,,,,,0,,57,44
16920,note_on,120,0,2,,,,,,,,,1,,45,44
16920,note_off,120,0,3,,,,,,,,,2,,33,0
17040,note_on,120,0,3,,,,,,,,,2,,37,47
17040,note_off,120,0,1,,,,,,,,,0,,57,0
17040,note_off,120,0,2,,,,,,,,,1,,45,0
17160,note_off,120,0,3,,,,,,,,,2,,37,0
17160,note_on,120,0,1,,,,,,,,,0,,61,46
17160,note_on,120,0,2,,,,,,,,,1,,49,46
17280,note_off,120,0,1,,,,,,,,,0,,61,0
17280,note_off,120,0,2,,,,,,,,,1,,49,0
17280,note_on,120,0,3,,,,,,,,,2,,38,50
17400,note_off,120,0,3,,,,,,,,,2,,38,0
17400,note_on,120,0,2,,,,,,,,,1,,50,48
17400,note_on,120,0,1,,,,,,,,,0,,62,48
17520,note_off,120,0,2,,,,,,,,,1,,50,0
17520,note_on,120,0,3,,,,,,,,,2,,42,53
17520,note_off,120,0,1,,,,,,,,,0,,62,0
17640,note_on,120,0,2,,,,,,,,,1,,54,49
17640,note_on,120,0,1,,,,,,,,,0,,66,49
17640,note_off,120,0,3,,,,,,,,,2,,42,0
17760,note_off,120,0,1,,,,,,,,,0,,66,0
17760,note_off,120,0,2,,,,,,,,,1,,54,0
17760,note_on,120,0,3,,,,,,,,,2,,45,56
17760,note_on,0,0,3,,,,,,,,,2,,33,56
17880,note_on,120,0,2,,,,,,,,,1,,57,51
17880,note_off,0,0,3,,,,,,,,,2,,45,0
17880,note_off,120,0,3,,,,,,,,,2,,33,0
17880,note_on,120,0,1,,,,,,,,,0,,69,51
18000,note_off,120,0,2,,,,,,,,,1,,57,0
18000,note_off,120,0,1,,,,,,,,,0,,69,0
18000,note_on,0,0,3,,,,,,,,,2,,49,59
18000,note_on,120,0,3,,,,,,,,,2,,37,59
18120,note_on,120,0,1,,,,,,,,,0,,73,54
18120,note_off,0,0,3,,,,,,,,,2,,37,0
18120,note_off,120,0,3,,,,,,,,,2,,49,0
18120,note_on,120,0,2,,,,,,,,,1,,61,54
18240,note_off,120,0,1,,,,,,,,,0,,73,0
18240,note_on,0,0,3,,,,,,,,,2,,50,60
18240,note_on,120,0,3,,,,,,,,,2,,38,60
18240,note_off,120,0,2,,,,,,,,,1,,61,0
18360,note_on,120,0,2,,,,,,,,,1,,62,57
18360,note_off,120,0,3,,,,,,,,,2,,50,0
18360,note_off,0,0,3,,,,,,,,,2,,38,0
18360,note_on,120,0,1,,,,,,,,,0,,74,57
18480,note_off,120,0,2,,,,,,,,,1,,62,0
18480,note_on,0,0,3,,,,,,,,,2,,40,64
18480,note_off,120,0,1,,,,,,,,,0,,74,0
18480,note_on,120,0,3,,,,,,,,,2,,52,64
18600,note_on,120,0,2,,,,,,,,,1,,64,61
18600,note_off,120,0,3,,,,,,,,,2,,40,0
