tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
1260,note_on,0,0,2,,,,,,,,,,1,,59,100
1320,note_on,121,0,1,,,,,,,,,,0,,67,112
1349,note_on,29,0,1,,,,,,,,,,0,,67,0
1350,note_on,1,0,1,,,,,,,,,,0,,69,117
1376,note_on,0,0,2,,,,,,,,,,1,,62,0
1376,note_on,116,0,2,,,,,,,,,,1,,59,0
1379,note_on,29,0,1,,,,,,,,,,0,,69,0
1380,note_on,1,0,1,,,,,,,,,,0,,71,117
1409,note_on,29,0,1,,,,,,,,,,0,,71,0
1410,note_on,1,0,1,,,,,,,,,,0,,72,117
1439,note_on,29,0,1,,,,,,,,,,0,,72,0
1440,note_on,1,0,1,,,,,,,,,,0,,74,115
1500,note_on,124,0,2,,,,,,,,,,1,,59,100
1500,note_on,0,0,2,,,,,,,,,,1,,55,100
1513,set_tempo,1490,1,0,,,,,,,705882,,,,,,
1559,note_on,59,0,2,,,,,,,,,,1,,55,0
1559,note_on,0,0,2,,,,,,,,,,1,,59,0
1560,note_on,1,0,2,,,,,,,,,,1,,57,100
1560,note_on,0,0,2,,,,,,,,,,1,,60,100
1617,note_on,177,0,1,,,,,,,,,,0,,74,0
1619,note_on,0,0,2,,,,,,,,,,1,,57,0
1619,note_on,59,0,2,,,,,,,,,,1,,60,0
1620,note_on,1,0,2,,,,,,,,,,1,,62,100
1620,note_on,0,0,2,,,,,,,,,,1,,59,100
1620,note_on,3,0,1,,,,,,,,,,0,,74,100
1679,note_on,59,0,1,,,,,,,,,,0,,74,0
1680,note_on,1,0,1,,,,,,,,,,0,,67,100
1736,note_on,116,0,2,,,,,,,,,,1,,59,0
1736,note_on,0,0,2,,,,,,,,,,1,,62,0
1739,note_on,59,0,1,,,,,,,,,,0,,67,0
1740,note_on,1,0,1,,,,,,,,,,0,,79,100
1799,note_on,59,0,1,,,,,,,,,,0,,79,0
1800,note_on,1,0,1,,,,,,,,,,0,,74,100
1860,note_on,0,0,2,,,,,,,,,,1,,55,100
1860,note_on,124,0,2,,,,,,,,,,1,,59,100
1919,note_on,0,0,2,,,,,,,,,,1,,59,0
1919,note_on,59,0,2,,,,,,,,,,1,,55,0
1920,note_on,0,0,2,,,,,,,,,,1,,57,100
1920,note_on,1,0,2,,,,,,,,,,1,,60,100
1977,note_on,177,0,1,,,,,,,,,,0,,74,0
1979,note_on,0,0,2,,,,,,,,,,1,,60,0
1979,note_on,59,0,2,,,,,,,,,,1,,57,0
1980,note_on,0,0,2,,,,,,,,,,1,,59,100
1980,note_on,1,0,2,,,,,,,,,,1,,62,100
1980,note_on,3,0,1,,,,,,,,,,0,,74,100
2039,note_on,59,0,1,,,,,,,,,,0,,74,0
2040,note_on,1,0,1,,,,,,,,,,0,,62,100
2056,set_tempo,543,1,0,,,,,,,722892,,,,,,
2096,note_on,0,0,2,,,,,,,,,,1,,62,0
2096,note_on,116,0,2,,,,,,,,,,1,,59,0
2099,note_on,59,0,1,,,,,,,,,,0,,62,0
2100,note_on,1,0,1,,,,,,,,,,0,,74,100
2159,note_on,59,0,1,,,,,,,,,,0,,74,0
2160,note_on,1,0,1,,,,,,,,,,0,,72,100
2220,note_on,124,0,2,,,,,,,,,,1,,50,100
2220,note_on,0,0,2,,,,,,,,,,1,,54,100
2279,note_on,59,0,2,,,,,,,,,,1,,54,0
2279,note_on,0,0,2,,,,,,,,,,1,,50,0
2280,note_on,0,0,2,,,,,,,,,,1,,52,100
2280,note_on,1,0,2,,,,,,,,,,1,,55,100
2337,note_on,177,0,1,,,,,,,,,,0,,72,0
2339,note_on,0,0,2,,,,,,,,,,1,,55,0
2339,note_on,59,0,2,,,,,,,,,,1,,52,0
2340,note_on,1,0,2,,,,,,,,,,1,,57,100
2340,note_on,0,0,2,,,,,,,,,,1,,54,100
2340,note_on,3,0,1,,,,,,,,,,0,,72,100
2399,note_on,59,0,1,,,,,,,,,,0,,72,0
2400,note_on,1,0,1,,,,,,,,,,0,,62,100
2456,note_on,116,0,2,,,,,,,,,,1,,54,0
2456,note_on,0,0,2,,,,,,,,,,1,,57,0
2459,note_on,59,0,1,,,,,,,,,,0,,62,0
2460,note_on,1,0,1,,,,,,,,,,0,,74,100
2519,note_on,59,0,1,,,,,,,,,,0,,74,0
2520,note_on,1,0,1,,,,,,,,,,0,,72,100
2579,note_on,59,0,1,,,,,,,,,,0,,72,0
2580,note_on,1,0,1,,,,,,,,,,0,,71,100
2580,note_on,0,0,2,,,,,,,,,,1,,55,100
2580,note_on,124,0,2,,,,,,,,,,1,,59,100
2639,note_on,0,0,2,,,,,,,,,,1,,59,0
2639,note_on,59,0,1,,,,,,,,,,0,,71,0
2639,note_on,59,0,2,,,,,,,,,,1,,55,0
2640,note_on,1,0,2,,,,,,,,,,1,,60,100
2640,note_on,0,0,2,,,,,,,,,,1,,57,100
2699,note_on,59,0,2,,,,,,,,,,1,,57,0
2699,note_on,0,0,2,,,,,,,,,,1,,60,0
2700,note_on,1,0,2,,,,,,,,,,1,,62,100
2700,note_on,0,0,2,,,,,,,,,,1,,59,100
2760,note_on,121,0,1,,,,,,,,,,0,,67,99
2816,note_on,0,0,2,,,,,,,,,,1,,62,0
2816,note_on,116,0,2,,,,,,,,,,1,,59,0
2819,note_on,59,0,1,,,,,,,,,,0,,67,0
2820,note_on,1,0,1,,,,,,,,,,0,,69,99
2879,note_on,59,0,1,,,,,,,,,,0,,69,0
2880,note_on,1,0,1,,,,,,,,,,0,,71,99
2936,end_of_track,0,1,0,,,,,,,,,,,,,
2936,set_tempo,880,1,0,,,,,,,714286,,,,,,
2940,note_on,0,0,2,,,,,,,,,,1,,59,100
2940,note_on,124,0,2,,,,,,,,,,1,,55,100
2996,note_on,116,0,1,,,,,,,,,,0,,71,0
2999,note_on,0,0,2,,,,,,,,,,1,,55,0
2999,note_on,59,0,2,,,,,,,,,,1,,59,0
3000,note_on,0,0,2,,,,,,,,,,1,,57,100
3000,note_on,1,0,2,,,,,,,,,,1,,54,100
3000,note_on,0,0,1,,,,,,,,,,0,,71,107
3000,note_on,4,0,1,,,,,,,,,,0,,63,107
3059,note_on,0,0,1,,,,,,,,,,0,,63,0
3059,note_on,59,0,2,,,,,,,,,,1,,57,0
3059,note_on,59,0,1,,,,,,,,,,0,,71,0
3059,note_on,0,0,2,,,,,,,,,,1,,54,0
3060,note_on,0,0,1,,,,,,,,,,0,,71,112
3060,note_on,1,0,1,,,,,,,,,,0,,64,112
3119,note_on,59,0,1,,,,,,,,,,0,,71,0
3119,note_on,0,0,1,,,,,,,,,,0,,64,0
3120,note_on,1,0,1,,,,,,,,,,0,,76,117
3179,note_on,59,0,1,,,,,,,,,,0,,76,0
3180,note_on,0,0,2,,,,,,,,,,1,,54,100
3180,note_on,121,0,2,,,,,,,,,,1,,50,100
3180,note_on,1,0,1,,,,,,,,,,0,,78,118
3239,note_on,59,0,2,,,,,,,,,,1,,54,0
3239,note_on,59,0,1,,,,,,,,,,0,,78,0
3239,note_on,0,0,2,,,,,,,,,,1,,50,0
3240,note_on,0,0,1,,,,,,,,,,0,,79,118
3240,note_on,0,0,2,,,,,,,,,,1,,52,100
3240,note_on,1,0,1,,,,,,,,,,0,,67,118
3240,note_on,1,0,2,,,,,,,,,,1,,49,100
3299,note_on,59,0,2,,,,,,,,,,1,,52,0
3299,note_on,0,0,2,,,,,,,,,,1,,49,0
3300,note_on,1,0,2,,,,,,,,,,1,,47,100
3300,note_on,0,0,2,,,,,,,,,,1,,50,100
3356,note_on,116,0,1,,,,,,,,,,0,,79,0
3359,note_on,59,0,2,,,,,,,,,,1,,50,0
3359,note_on,0,0,2,,,,,,,,,,1,,47,0
3360,note_on,4,0,1,,,,,,,,,,0,,78,125
3360,note_on,1,0,2,,,,,,,,,,1,,45,100
3360,note_on,0,0,2,,,,,,,,,,1,,49,100
3389,note_on,29,0,1,,,,,,,,,,0,,78,0
3390,note_on,1,0,1,,,,,,,,,,0,,76,125
3419,note_on,59,0,2,,,,,,,,,,1,,49,0
3419,note_on,0,0,2,,,,,,,,,,1,,45,0
3419,note_on,29,0,1,,,,,,,,,,0,,76,0
3420,note_on,1,0,1,,,,,,,,,,0,,74,125
3474,note_on,54,0,1,,,,,,,,,,0,,67,0
3479,note_on,5,0,1,,,,,,,,,,0,,74,0
3480,note_on,61,0,2,,,,,,,,,,1,,52,100
3480,note_on,1,0,1,,,,,,,,,,0,,73,125
3539,note_on,59,0,2,,,,,,,,,,1,,52,0
3539,note_on,59,0,1,,,,,,,,,,0,,73,0
3540,note_on,1,0,1,,,,,,,,,,0,,71,125
3540,note_on,0,0,2,,,,,,,,,,1,,57,100
3540,note_on,1,0,2,,,,,,,,,,1,,49,100
3569,note_on,29,0,1,,,,,,,,,,0,,71,0
3570,note_on,1,0,1,,,,,,,,,,0,,69,125
3599,note_on,59,0,2,,,,,,,,,,1,,57,0
3599,note_on,0,0,2,,,,,,,,,,1,,49,0
3599,note_on,29,0,1,,,,,,,,,,0,,69,0
3600,note_on,0,0,2,,,,,,,,,,1,,57,100
3600,note_on,0,0,1,,,,,,,,,,0,,67,125
3600,note_on,1,0,1,,,,,,,,,,0,,64,125
3600,note_on,1,0,2,,,,,,,,,,1,,50,100
3659,note_on,0,0,1,,,,,,,,,,0,,64,0
3659,note_on,59,0,1,,,,,,,,,,0,,67,0
3660,note_on,1,0,1,,,,,,,,,,0,,62,125
3660,note_on,0,0,1,,,,,,,,,,0,,66,125
3716,note_on,0,0,2,,,,,,,,,,1,,50,0
3716,note_on,116,0,2,,,,,,,,,,1,,57,0
3719,note_on,0,0,1,,,,,,,,,,0,,62,0
3719,note_on,59,0,1,,,,,,,,,,0,,66,0
3780,note_on,64,0,2,,,,,,,,,,1,,45,100
3839,note_on,59,0,2,,,,,,,,,,1,,45,0
3840,note_on,1,0,2,,,,,,,,,,1,,42,100
3840,note_on,121,0,1,,,,,,,,,,0,,78,100
3899,note_on,59,0,1,,,,,,,,,,0,,78,0
3899,note_on,59,0,2,,,,,,,,,,1,,42,0
3900,note_on,1,0,2,,,,,,,,,,1,,38,100
3900,note_on,1,0,1,,,,,,,,,,0,,74,100
3959,note_on,59,0,2,,,,,,,,,,1,,38,0
3959,note_on,59,0,1,,,,,,,,,,0,,74,0
3960,note_on,1,0,2,,,,,,,,,,1,,55,100
3960,note_on,0,0,2,,,,,,,,,,1,,57,100
3960,note_on,1,0,1,,,,,,,,,,0,,73,100
4019,note_on,59,0,1,,,,,,,,,,0,,73,0
4020,note_on,1,0,1,,,,,,,,,,0,,69,100
4079,note_on,59,0,1,,,,,,,,,,0,,69,0
4080,note_on,1,0,1,,,,,,,,,,0,,76,100
4137,note_on,0,0,2,,,,,,,,,,1,,55,0
4137,note_on,177,0,2,,,,,,,,,,1,,57,0
4139,note_on,59,0,1,,,,,,,,,,0,,76,0
4140,note_on,3,0,2,,,,,,,,,,1,,55,100
4140,note_on,0,0,2,,,,,,,,,,1,,57,100
4140,note_on,1,0,1,,,,,,,,,,0,,74,100
4199,note_on,59,0,1,,,,,,,,,,0,,74,0
4199,note_on,59,0,2,,,,,,,,,,1,,57,0
4200,note_on,1,0,1,,,,,,,,,,0,,73,100
4200,note_on,1,0,2,,,,,,,,,,1,,64,100
4256,note_on,56,0,2,,,,,,,,,,1,,55,0
4259,note_on,3,0,2,,,,,,,,,,1,,64,0
4259,note_on,59,0,1,,,,,,,,,,0,,73,0
4260,note_on,1,0,1,,,,,,,,,,0,,81,100
4260,note_on,0,0,2,,,,,,,,,,1,,62,100
4260,note_on,1,0,2,,,,,,,,,,1,,54,100
4289,note_on,29,0,1,,,,,,,,,,0,,81,0
4290,note_on,1,0,1,,,,,,,,,,0,,74,100
4319,note_on,59,0,2,,,,,,,,,,1,,62,0
4319,note_on,0,0,2,,,,,,,,,,1,,54,0
4319,note_on,29,0,1,,,,,,,,,,0,,74,0
4320,note_on,1,0,1,,,,,,,,,,0,,73,100
4320,note_on,1,0,2,,,,,,,,,,1,,55,100
4320,note_on,0,0,2,,,,,,,,,,1,,57,100
4379,note_on,59,0,1,,,,,,,,,,0,,73,0
4380,note_on,1,0,1,,,,,,,,,,0,,69,100
4439,note_on,59,0,1,,,,,,,,,,0,,69,0
4440,note_on,1,0,1,,,,,,,,,,0,,76,100
4497,note_on,177,0,2,,,,,,,,,,1,,57,0
4497,note_on,0,0,2,,,,,,,,,,1,,55,0
4499,note_on,59,0,1,,,,,,,,,,0,,76,0
4500,note_on,3,0,2,,,,,,,,,,1,,55,100
4500,note_on,1,0,1,,,,,,,,,,0,,74,100
4500,note_on,0,0,2,,,,,,,,,,1,,57,100
4559,note_on,59,0,1,,,,,,,,,,0,,74,0
4559,note_on,59,0,2,,,,,,,,,,1,,57,0
4560,note_on,1,0,1,,,,,,,,,,0,,73,121
4560,note_on,1,0,2,,,,,,,,,,1,,64,100
4616,note_on,56,0,2,,,,,,,,,,1,,55,0
4619,note_on,3,0,2,,,,,,,,,,1,,64,0
4619,note_on,59,0,1,,,,,,,,,,0,,73,0
4620,note_on,1,0,1,,,,,,,,,,0,,78,127
4620,note_on,0,0,2,,,,,,,,,,1,,62,100
4620,note_on,1,0,2,,,,,,,,,,1,,54,100
4649,note_on,29,0,1,,,,,,,,,,0,,78,0
4650,note_on,1,0,1,,,,,,,,,,0,,74,127
4679,note_on,29,0,1,,,,,,,,,,0,,74,0
4679,note_on,0,0,2,,,,,,,,,,1,,54,0
4679,note_on,59,0,2,,,,,,,,,,1,,62,0
4680,note_on,1,0,1,,,,,,,,,,0,,74,127
4740,note_on,61,0,2,,,,,,,,,,1,,50,100
4740,note_on,0,0,2,,,,,,,,,,1,,57,100
4740,note_on,60,0,1,,,,,,,,,,0,,67,127
4796,note_on,56,0,1,,,,,,,,,,0,,74,0
4799,note_on,59,0,2,,,,,,,,,,1,,57,0
4799,note_on,3,0,1,,,,,,,,,,0,,67,0
4799,note_on,0,0,2,,,,,,,,,,1,,50,0
4800,note_on,1,0,1,,,,,,,,,,0,,73,127
4800,note_on,1,0,2,,,,,,,,,,1,,50,100
4800,note_on,0,0,1,,,,,,,,,,0,,67,127
4800,note_on,0,0,2,,,,,,,,,,1,,57,100
4859,note_on,0,0,1,,,,,,,,,,0,,73,0
4859,note_on,59,0,1,,,,,,,,,,0,,67,0
4859,note_on,59,0,2,,,,,,,,,,1,,57,0
4859,note_on,0,0,2,,,,,,,,,,1,,50,0
4860,note_on,0,0,1,,,,,,,,,,0,,66,127
4860,note_on,1,0,1,,,,,,,,,,0,,72,127
4860,note_on,1,0,2,,,,,,,,,,1,,50,100
4860,note_on,0,0,2,,,,,,,,,,1,,57,100
5037,note_on,0,0,2,,,,,,,,,,1,,50,0
5037,note_on,177,0,1,,,,,,,,,,0,,66,0
5037,note_on,0,0,1,,,,,,,,,,0,,72,0
5037,note_on,177,0,2,,,,,,,,,,1,,57,0
5040,note_on,0,0,2,,,,,,,,,,1,,54,100
5040,note_on,3,0,2,,,,,,,,,,1,,62,100
5040,note_on,3,0,1,,,,,,,,,,0,,69,100
5040,note_on,0,0,1,,,,,,,,,,0,,72,100
5099,note_on,59,0,2,,,,,,,,,,1,,54,0
5099,note_on,59,0,1,,,,,,,,,,0,,72,0
5099,note_on,0,0,1,,,,,,,,,,0,,69,0
5100,note_on,1,0,1,,,,,,,,,,0,,67,100
5100,note_on,1,0,2,,,,,,,,,,1,,55,100
5100,note_on,0,0,1,,,,,,,,,,0,,71,100
5156,note_on,56,0,2,,,,,,,,,,1,,62,0
5159,note_on,59,0,1,,,,,,,,,,0,,71,0
5159,note_on,0,0,1,,,,,,,,,,0,,67,0
5159,note_on,3,0,2,,,,,,,,,,1,,55,0
5160,note_on,1,0,1,,,,,,,,,,0,,66,117
5160,note_on,0,0,1,,,,,,,,,,0,,69,117
5160,note_on,1,0,2,,,,,,,,,,1,,60,100
5219,note_on,59,0,1,,,,,,,,,,0,,69,0
5219,note_on,0,0,1,,,,,,,,,,0,,66,0
5219,note_on,59,0,2,,,,,,,,,,1,,60,0
5220,note_on,1,0,2,,,,,,,,,,1,,60,100
5220,note_on,0,0,1,,,,,,,,,,0,,66,114
5220,note_on,1,0,1,,,,,,,,,,0,,76,114
5279,note_on,59,0,1,,,,,,,,,,0,,66,0
5279,note_on,0,0,1,,,,,,,,,,0,,76,0
5279,note_on,59,0,2,,,,,,,,,,1,,60,0
5280,note_on,0,0,1,,,,,,,,,,0,,74,110
5280,note_on,1,0,2,,,,,,,,,,1,,59,100
5280,note_on,1,0,1,,,,,,,,,,0,,67,110
5339,note_on,0,0,1,,,,,,,,,,0,,67,0
5339,note_on,59,0,2,,,,,,,,,,1,,59,0
5339,note_on,59,0,1,,,,,,,,,,0,,74,0
5340,note_on,1,0,1,,,,,,,,,,0,,69,106
5340,note_on,1,0,2,,,,,,,,,,1,,54,100
5340,note_on,0,0,1,,,,,,,,,,0,,72,106
5399,note_on,59,0,1,,,,,,,,,,0,,72,0
5399,note_on,59,0,2,,,,,,,,,,1,,54,0
5399,note_on,0,0,1,,,,,,,,,,0,,69,0
5400,note_on,1,0,2,,,,,,,,,,1,,62,100
5400,note_on,0,0,2,,,,,,,,,,1,,54,100
5400,note_on,0,0,1,,,,,,,,,,0,,72,102
5400,note_on,1,0,1,,,,,,,,,,0,,69,102
5459,note_on,59,0,2,,,,,,,,,,1,,54,0
5459,note_on,0,0,1,,,,,,,,,,0,,69,0
5459,note_on,59,0,1,,,,,,,,,,0,,72,0
5460,note_on,0,0,1,,,,,,,,,,0,,71,98
5460,note_on,1,0,1,,,,,,,,,,0,,67,98
5460,note_on,1,0,2,,,,,,,,,,1,,55,100
5516,note_on,56,0,2,,,,,,,,,,1,,62,0
5519,note_on,3,0,2,,,,,,,,,,1,,55,0
5519,note_on,59,0,1,,,,,,,,,,0,,71,0
5519,note_on,0,0,1,,,,,,,,,,0,,67,0
5520,note_on,0,0,1,,,,,,,,,,0,,69,97
5520,note_on,1,0,2,,,,,,,,,,1,,60,100
5520,note_on,1,0,1,,,,,,,,,,0,,66,97
5579,note_on,59,0,1,,,,,,,,,,0,,69,0
5579,note_on,0,0,1,,,,,,,,,,0,,66,0
5579,note_on,59,0,2,,,,,,,,,,1,,60,0
5580,note_on,1,0,1,,,,,,,,,,0,,76,94
5580,note_on,0,0,1,,,,,,,,,,0,,66,94
5580,note_on,1,0,2,,,,,,,,,,1,,60,100
5639,note_on,59,0,2,,,,,,,,,,1,,60,0
5639,note_on,0,0,1,,,,,,,,,,0,,76,0
5639,note_on,59,0,1,,,,,,,,,,0,,66,0
5640,note_on,1,0,2,,,,,,,,,,1,,59,100
5640,note_on,0,0,1,,,,,,,,,,0,,74,90
5640,note_on,1,0,1,,,,,,,,,,0,,67,90
5699,note_on,0,0,1,,,,,,,,,,0,,67,0
5699,note_on,59,0,1,,,,,,,,,,0,,74,0
5699,note_on,59,0,2,,,,,,,,,,1,,59,0
5700,note_on,1,0,2,,,,,,,,,,1,,54,100
5700,note_on,0,0,1,,,,,,,,,,0,,72,86
5700,note_on,1,0,1,,,,,,,,,,0,,69,86
5759,note_on,59,0,2,,,,,,,,,,1,,54,0
5759,note_on,0,0,1,,,,,,,,,,0,,69,0
5759,note_on,59,0,1,,,,,,,,,,0,,72,0
5760,note_on,0,0,1,,,,,,,,,,0,,67,85
5760,note_on,1,0,2,,,,,,,,,,1,,55,100
5760,note_on,1,0,1,,,,,,,,,,0,,71,85
5819,note_on,59,0,2,,,,,,,,,,1,,55,0
5820,note_on,1,0,2,,,,,,,,,,1,,52,100
5876,note_on,116,0,1,,,,,,,,,,0,,67,0
5876,note_on,0,0,1,,,,,,,,,,0,,71,0
5879,note_on,59,0,2,,,,,,,,,,1,,52,0
5880,note_on,4,0,1,,,,,,,,,,0,,69,81
5880,note_on,0,0,1,,,,,,,,,,0,,64,81
5880,note_on,0,0,2,,,,,,,,,,1,,55,100
5880,note_on,1,0,2,,,,,,,,,,1,,49,100
5939,note_on,59,0,1,,,,,,,,,,0,,64,0
5939,note_on,0,0,1,,,,,,,,,,0,,69,0
5939,note_on,0,0,2,,,,,,,,,,1,,49,0
5939,note_on,59,0,2,,,,,,,,,,1,,55,0
5940,note_on,0,0,2,,,,,,,,,,1,,54,100
5940,note_on,0,0,1,,,,,,,,,,0,,62,79
5940,note_on,1,0,2,,,,,,,,,,1,,50,100
5940,note_on,1,0,1,,,,,,,,,,0,,69,79
5999,note_on,59,0,2,,,,,,,,,,1,,54,0
5999,note_on,0,0,2,,,,,,,,,,1,,50,0
6000,note_on,1,0,2,,,,,,,,,,1,,50,100
6029,note_on,29,0,2,,,,,,,,,,1,,50,0
6030,note_on,1,0,2,,,,,,,,,,1,,52,100
6059,note_on,29,0,2,,,,,,,,,,1,,52,0
6060,note_on,1,0,2,,,,,,,,,,1,,53,100
6089,note_on,29,0,2,,,,,,,,,,1,,53,0
6090,note_on,1,0,2,,,,,,,,,,1,,54,100
6117,note_on,177,0,1,,,,,,,,,,0,,62,0
6117,note_on,0,0,1,,,,,,,,,,0,,69,0
6119,note_on,29,0,2,,,,,,,,,,1,,54,0
6120,note_on,0,0,1,,,,,,,,,,0,,67,100
6120,note_on,3,0,1,,,,,,,,,,0,,71,100
6120,note_on,1,0,2,,,,,,,,,,1,,55,100
6179,note_on,59,0,2,,,,,,,,,,1,,55,0
6180,note_on,1,0,2,,,,,,,,,,1,,52,100
6236,note_on,0,0,1,,,,,,,,,,0,,71,0
6236,note_on,116,0,1,,,,,,,,,,0,,67,0
6239,note_on,59,0,2,,,,,,,,,,1,,52,0
6240,note_on,1,0,2,,,,,,,,,,1,,49,100
6240,note_on,0,0,1,,,,,,,,,,0,,64,100
6240,note_on,0,0,2,,,,,,,,,,1,,55,100
6240,note_on,4,0,1,,,,,,,,,,0,,69,100
6299,note_on,59,0,1,,,,,,,,,,0,,64,0
6299,note_on,0,0,1,,,,,,,,,,0,,69,0
6299,note_on,0,0,2,,,,,,,,,,1,,49,0
6299,note_on,59,0,2,,,,,,,,,,1,,55,0
6300,note_on,1,0,2,,,,,,,,,,1,,50,100
6300,note_on,0,0,2,,,,,,,,,,1,,54,100
6300,note_on,0,0,1,,,,,,,,,,0,,69,100
6300,note_on,1,0,1,,,,,,,,,,0,,62,100
