tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
600,note_on,0,0,1,,,,,,,,,0,,,67,100
600,note_on,0,0,1,,,,,,,,,0,,,76,100
720,note_on,120,0,2,,,,,,,,,1,,,48,0
720,note_on,120,0,1,,,,,,,,,0,,,64,0
720,note_on,0,0,1,,,,,,,,,0,,,67,0
720,note_on,0,0,1,,,,,,,,,0,,,76,0
720,note_on,0,0,1,,,,,,,,,0,,,64,100
720,note_on,0,0,1,,,,,,,,,0,,,72,100
720,note_on,0,0,2,,,,,,,,,1,,,60,100
720,note_on,0,0,2,,,,,,,,,1,,,60,0
720,note_on,0,0,2,,,,,,,,,1,,,48,100
840,note_on,120,0,2,,,,,,,,,1,,,60,0
840,note_on,0,0,2,,,,,,,,,1,,,48,0
840,note_on,0,0,2,,,,,,,,,1,,,48,100
840,note_on,0,0,2,,,,,,,,,1,,,36,100
960,note_on,0,0,1,,,,,,,,,0,,,60,100
960,note_on,0,0,1,,,,,,,,,0,,,64,0
960,note_on,240,0,1,,,,,,,,,0,,,72,0
960,note_on,0,0,2,,,,,,,,,1,,,48,0
960,note_on,120,0,2,,,,,,,,,1,,,36,0
960,note_on,0,0,2,,,,,,,,,1,,,48,100
990,note_on,30,0,2,,,,,,,,,1,,,48,0
990,note_on,30,0,1,,,,,,,,,0,,,60,0
990,note_on,0,0,2,,,,,,,,,1,,,47,100
990,note_on,0,0,1,,,,,,,,,0,,,59,100
1020,note_on,30,0,2,,,,,,,,,1,,,47,0
1020,note_on,0,0,1,,,,,,,,,0,,,60,100
1020,note_on,30,0,1,,,,,,,,,0,,,59,0
1020,note_on,0,0,2,,,,,,,,,1,,,48,100
1050,note_on,30,0,2,,,,,,,,,1,,,48,0
1050,note_on,0,0,1,,,,,,,,,0,,,59,100
1050,note_on,30,0,1,,,,,,,,,0,,,60,0
1050,note_on,0,0,2,,,,,,,,,1,,,47,100
1080,note_on,30,0,2,,,,,,,,,1,,,47,0
1080,note_on,0,0,1,,,,,,,,,0,,,60,100
1080,note_on,30,0,1,,,,,,,,,0,,,59,0
1080,note_on,0,0,2,,,,,,,,,1,,,48,100
1200,note_on,120,0,2,,,,,,,,,1,,,48,0
1200,note_on,0,0,1,,,,,,,,,0,,,60,100
1200,note_on,120,0,1,,,,,,,,,0,,,60,0
1200,note_on,0,0,2,,,,,,,,,1,,,48,100
1320,note_on,120,0,2,,,,,,,,,1,,,48,0
1320,note_on,0,0,2,,,,,,,,,1,,,60,100
1320,note_on,0,0,2,,,,,,,,,1,,,48,100
1320,note_on,0,0,1,,,,,,,,,0,,,76,100
1320,note_on,0,0,1,,,,,,,,,0,,,67,100
1320,note_on,0,0,1,,,,,,,,,0,,,79,100
1320,note_on,120,0,1,,,,,,,,,0,,,60,0
1440,note_on,0,0,2,,,,,,,,,1,,,60,0
1440,note_on,0,0,1,,,,,,,,,0,,,67,0
1440,note_on,120,0,1,,,,,,,,,0,,,76,0
1440,note_on,0,0,2,,,,,,,,,1,,,48,100
1440,note_on,0,0,2,,,,,,,,,1,,,60,100
1440,note_on,0,0,1,,,,,,,,,0,,,76,100
1440,note_on,0,0,1,,,,,,,,,0,,,64,100
1440,note_on,0,0,1,,,,,,,,,0,,,72,100
1440,note_on,120,0,2,,,,,,,,,1,,,48,0
1440,note_on,0,0,1,,,,,,,,,0,,,79,0
1560,note_on,120,0,2,,,,,,,,,1,,,60,0
1560,note_on,0,0,2,,,,,,,,,1,,,48,0
1560,note_on,0,0,2,,,,,,,,,1,,,36,100
1560,note_on,0,0,2,,,,,,,,,1,,,48,100
1680,note_on,120,0,2,,,,,,,,,1,,,36,0
1680,note_on,0,0,1,,,,,,,,,0,,,67,100
1680,note_on,0,0,1,,,,,,,,,0,,,76,0
1680,note_on,240,0,1,,,,,,,,,0,,,72,0
1680,note_on,0,0,2,,,,,,,,,1,,,48,0
1680,note_on,0,0,1,,,,,,,,,0,,,64,0
1680,note_on,0,0,2,,,,,,,,,1,,,55,100
1710,note_on,30,0,2,,,,,,,,,1,,,55,0
1710,note_on,0,0,2,,,,,,,,,1,,,54,100
1710,note_on,30,0,1,,,,,,,,,0,,,67,0
1710,note_on,0,0,1,,,,,,,,,0,,,66,100
1740,note_on,0,0,1,,,,,,,,,0,,,67,100
1740,note_on,30,0,2,,,,,,,,,1,,,54,0
1740,note_on,0,0,2,,,,,,,,,1,,,55,100
1740,note_on,30,0,1,,,,,,,,,0,,,66,0
1770,note_on,30,0,2,,,,,,,,,1,,,55,0
1770,note_on,30,0,1,,,,,,,,,0,,,67,0
1770,note_on,0,0,1,,,,,,,,,0,,,66,100
1770,note_on,0,0,2,,,,,,,,,1,,,54,100
1800,note_on,30,0,1,,,,,,,,,0,,,66,0
1800,note_on,0,0,2,,,,,,,,,1,,,55,100
1800,note_on,30,0,2,,,,,,,,,1,,,54,0
1800,note_on,0,0,1,,,,,,,,,0,,,67,100
1920,note_on,0,0,2,,,,,,,,,1,,,60,100
1920,note_on,120,0,2,,,,,,,,,1,,,55,0
1920,note_on,120,0,1,,,,,,,,,0,,,67,0
1920,note_on,0,0,1,,,,,,,,,0,,,72,100
2040,note_on,0,0,2,,,,,,,,,1,,,64,100
2040,note_on,120,0,2,,,,,,,,,1,,,60,0
2040,note_on,0,0,1,,,,,,,,,0,,,76,100
2040,note_on,120,0,1,,,,,,,,,0,,,72,0
2160,note_on,0,0,1,,,,,,,,,0,,,79,100
2160,note_on,120,0,2,,,,,,,,,1,,,64,0
2160,note_on,0,0,2,,,,,,,,,1,,,55,100
2160,note_on,0,0,2,,,,,,,,,1,,,67,100
2160,note_on,120,0,1,,,,,,,,,0,,,76,0
2280,note_on,0,0,1,,,,,,,,,0,,,83,100
2280,note_on,0,0,1,,,,,,,,,0,,,74,100
2280,note_on,0,0,1,,,,,,,,,0,,,71,100
2280,note_on,120,0,1,,,,,,,,,0,,,79,0
2280,note_on,120,0,2,,,,,,,,,1,,,67,0
2280,note_on,0,0,2,,,,,,,,,1,,,55,0
2280,note_on,0,0,2,,,,,,,,,1,,,53,100
2280,note_on,0,0,2,,,,,,,,,1,,,65,100
2280,note_on,0,0,1,,,,,,,,,0,,,79,100
2400,note_on,0,0,2,,,,,,,,,1,,,52,100
2400,note_on,120,0,1,,,,,,,,,0,,,79,0
2400,note_on,0,0,1,,,,,,,,,0,,,71,0
2400,note_on,0,0,1,,,,,,,,,0,,,74,0
2400,note_on,0,0,1,,,,,,,,,0,,,83,0
2400,note_on,0,0,1,,,,,,,,,0,,,79,100
2400,note_on,0,0,1,,,,,,,,,0,,,72,100
2400,note_on,0,0,1,,,,,,,,,0,,,76,100
2400,note_on,120,0,2,,,,,,,,,1,,,65,0
2400,note_on,0,0,2,,,,,,,,,1,,,53,0
2400,note_on,0,0,2,,,,,,,,,1,,,64,100
2400,note_on,0,0,1,,,,,,,,,0,,,84,100
2520,note_on,0,0,1,,,,,,,,,0,,,74,100
2520,note_on,0,0,1,,,,,,,,,0,,,84,0
2520,note_on,0,0,1,,,,,,,,,0,,,79,0
2520,note_on,0,0,1,,,,,,,,,0,,,72,0
2520,note_on,0,0,1,,,,,,,,,0,,,77,100
2520,note_on,0,0,1,,,,,,,,,0,,,79,100
2520,note_on,0,0,2,,,,,,,,,1,,,59,100
2520,note_on,0,0,2,,,,,,,,,1,,,47,100
2520,note_on,0,0,2,,,,,,,,,1,,,52,0
2520,note_on,120,0,2,,,,,,,,,1,,,64,0
2520,note_on,120,0,1,,,,,,,,,0,,,76,0
2520,note_on,0,0,1,,,,,,,,,0,,,86,100
2640,note_on,120,0,1,,,,,,,,,0,,,86,0
2640,note_on,0,0,1,,,,,,,,,0,,,74,0
2640,note_on,0,0,1,,,,,,,,,0,,,77,0
2640,note_on,0,0,1,,,,,,,,,0,,,74,100
2640,note_on,0,0,1,,,,,,,,,0,,,77,100
2640,note_on,0,0,1,,,,,,,,,0,,,79,0
2640,note_on,0,0,2,,,,,,,,,1,,,47,0
2640,note_on,0,0,2,,,,,,,,,1,,,55,100
2640,note_on,0,0,2,,,,,,,,,1,,,43,100
2640,note_on,120,0,2,,,,,,,,,1,,,59,0
2730,note_on,90,0,1,,,,,,,,,0,,,77,0
2730,note_on,0,0,1,,,,,,,,,0,,,74,0
2730,note_on,0,0,1,,,,,,,,,0,,,79,100
2730,note_on,0,0,1,,,,,,,,,0,,,76,100
2760,note_on,0,0,2,,,,,,,,,1,,,60,100
2760,note_on,0,0,2,,,,,,,,,1,,,48,100
2760,note_on,0,0,2,,,,,,,,,1,,,43,0
2760,note_on,120,0,2,,,,,,,,,1,,,55,0
2760,note_on,30,0,1,,,,,,,,,0,,,76,0
2760,note_on,0,0,1,,,,,,,,,0,,,79,0
2760,note_on,0,0,1,,,,,,,,,0,,,72,100
2760,note_on,0,0,1,,,,,,,,,0,,,76,100
2850,note_on,0,0,1,,,,,,,,,0,,,72,0
2850,note_on,0,0,1,,,,,,,,,0,,,74,100
2850,note_on,0,0,1,,,,,,,,,0,,,77,100
2850,note_on,90,0,1,,,,,,,,,0,,,76,0
2880,note_on,0,0,1,,,,,,,,,0,,,71,100
2880,note_on,0,0,1,,,,,,,,,0,,,74,100
2880,note_on,30,0,1,,,,,,,,,0,,,74,0
2880,note_on,0,0,1,,,,,,,,,0,,,77,0
2880,note_on,0,0,2,,,,,,,,,1,,,48,0
2880,note_on,0,0,2,,,,,,,,,1,,,43,100
2880,note_on,0,0,2,,,,,,,,,1,,,55,100
2880,note_on,120,0,2,,,,,,,,,1,,,60,0
3000,note_on,120,0,2,,,,,,,,,1,,,55,0
3000,note_on,0,0,2,,,,,,,,,1,,,43,0
3000,note_on,0,0,2,,,,,,,,,1,,,43,100
3000,note_on,120,0,1,,,,,,,,,0,,,71,0
3000,note_on,0,0,1,,,,,,,,,0,,,74,0
3120,note_on,120,0,1,,,,,,,,,0,,,60,100
3120,note_on,120,0,2,,,,,,,,,1,,,43,0
3120,note_on,0,0,2,,,,,,,,,1,,,48,100
3150,note_on,0,0,1,,,,,,,,,0,,,59,100
3150,note_on,30,0,2,,,,,,,,,1,,,48,0
3150,note_on,0,0,2,,,,,,,,,1,,,47,100
3150,note_on,30,0,1,,,,,,,,,0,,,60,0
3180,note_on,30,0,2,,,,,,,,,1,,,47,0
3180,note_on,0,0,2,,,,,,,,,1,,,48,100
3180,note_on,30,0,1,,,,,,,,,0,,,59,0
3180,note_on,0,0,1,,,,,,,,,0,,,60,100
3210,note_on,30,0,2,,,,,,,,,1,,,48,0
3210,note_on,0,0,2,,,,,,,,,1,,,47,100
3210,note_on,0,0,1,,,,,,,,,0,,,59,100
3210,note_on,30,0,1,,,,,,,,,0,,,60,0
3240,note_on,30,0,2,,,,,,,,,1,,,47,0
3240,note_on,0,0,2,,,,,,,,,1,,,48,100
3240,note_on,0,0,1,,,,,,,,,0,,,60,100
3240,note_on,30,0,1,,,,,,,,,0,,,59,0
3360,note_on,120,0,1,,,,,,,,,0,,,60,0
3360,note_on,0,0,2,,,,,,,,,1,,,48,100
3360,note_on,0,0,1,,,,,,,,,0,,,60,100
3360,note_on,120,0,2,,,,,,,,,1,,,48,0
3480,note_on,0,0,2,,,,,,,,,1,,,48,100
3480,note_on,0,0,1,,,,,,,,,0,,,67,100
3480,note_on,0,0,1,,,,,,,,,0,,,64,100
3480,note_on,0,0,2,,,,,,,,,1,,,60,100
3480,note_on,120,0,2,,,,,,,,,1,,,48,0
3480,note_on,0,0,1,,,,,,,,,0,,,76,100
3480,note_on,120,0,1,,,,,,,,,0,,,60,0
3600,note_on,120,0,1,,,,,,,,,0,,,64,0
3600,note_on,0,0,2,,,,,,,,,1,,,60,100
3600,note_on,0,0,1,,,,,,,,,0,,,67,0
3600,note_on,0,0,2,,,,,,,,,1,,,60,0
3600,note_on,120,0,2,,,,,,,,,1,,,48,0
3600,note_on,0,0,2,,,,,,,,,1,,,48,100
3600,note_on,0,0,1,,,,,,,,,0,,,76,0
3600,note_on,0,0,1,,,,,,,,,0,,,64,100
3600,note_on,0,0,1,,,,,,,,,0,,,72,100
3720,note_on,0,0,2,,,,,,,,,1,,,60,0
3720,note_on,0,0,2,,,,,,,,,1,,,36,100
3720,note_on,0,0,2,,,,,,,,,1,,,48,100
3720,note_on,120,0,2,,,,,,,,,1,,,48,0
3840,note_on,240,0,1,,,,,,,,,0,,,64,0
3840,note_on,0,0,1,,,,,,,,,0,,,72,0
3840,note_on,0,0,1,,,,,,,,,0,,,60,100
3840,note_on,120,0,2,,,,,,,,,1,,,48,0
3840,note_on,0,0,2,,,,,,,,,1,,,36,0
3840,note_on,0,0,2,,,,,,,,,1,,,48,100
3870,note_on,0,0,2,,,,,,,,,1,,,47,100
3870,note_on,0,0,1,,,,,,,,,0,,,59,100
3870,note_on,30,0,1,,,,,,,,,0,,,60,0
3870,note_on,30,0,2,,,,,,,,,1,,,48,0
3900,note_on,0,0,2,,,,,,,,,1,,,48,100
3900,note_on,0,0,1,,,,,,,,,0,,,60,100
3900,note_on,30,0,1,,,,,,,,,0,,,59,0
3900,note_on,30,0,2,,,,,,,,,1,,,47,0
3930,note_on,30,0,2,,,,,,,,,1,,,48,0
3930,note_on,30,0,1,,,,,,,,,0,,,60,0
3930,note_on,0,0,1,,,,,,,,,0,,,59,100
3930,note_on,0,0,2,,,,,,,,,1,,,47,100
3960,note_on,30,0,1,,,,,,,,,0,,,59,0
3960,note_on,0,0,1,,,,,,,,,0,,,60,100
3960,note_on,30,0,2,,,,,,,,,1,,,47,0
3960,note_on,0,0,2,,,,,,,,,1,,,48,100
4080,note_on,120,0,2,,,,,,,,,1,,,48,0
4080,note_on,0,0,2,,,,,,,,,1,,,48,100
4080,note_on,120,0,1,,,,,,,,,0,,,60,0
4080,note_on,0,0,1,,,,,,,,,0,,,60,100
4200,note_on,120,0,1,,,,,,,,,0,,,60,0
4200,note_on,0,0,1,,,,,,,,,0,,,79,100
4200,note_on,120,0,2,,,,,,,,,1,,,48,0
4200,note_on,0,0,1,,,,,,,,,0,,,67,100
4200,note_on,0,0,1,,,,,,,,,0,,,76,100
4200,note_on,0,0,2,,,,,,,,,1,,,48,100
4200,note_on,0,0,2,,,,,,,,,1,,,60,100
4320,note_on,0,0,2,,,,,,,,,1,,,60,100
4320,note_on,0,0,2,,,,,,,,,1,,,48,100
4320,note_on,0,0,1,,,,,,,,,0,,,76,100
4320,note_on,0,0,1,,,,,,,,,0,,,64,100
4320,note_on,120,0,1,,,,,,,,,0,,,76,0
4320,note_on,0,0,1,,,,,,,,,0,,,67,0
4320,note_on,0,0,1,,,,,,,,,0,,,79,0
4320,note_on,0,0,1,,,,,,,,,0,,,72,100
4320,note_on,0,0,2,,,,,,,,,1,,,48,0
4320,note_on,120,0,2,,,,,,,,,1,,,60,0
4440,note_on,120,0,2,,,,,,,,,1,,,60,0
4440,note_on,0,0,2,,,,,,,,,1,,,48,0
4440,note_on,0,0,2,,,,,,,,,1,,,48,100
4440,note_on,0,0,2,,,,,,,,,1,,,36,100
4560,note_on,120,0,2,,,,,,,,,1,,,36,0
4560,note_on,0,0,2,,,,,,,,,1,,,55,100
4560,note_on,0,0,1,,,,,,,,,0,,,67,100
4560,note_on,0,0,1,,,,,,,,,0,,,76,0
4560,note_on,0,0,1,,,,,,,,,0,,,64,0
4560,note_on,240,0,1,,,,,,,,,0,,,72,0
4560,note_on,0,0,2,,,,,,,,,1,,,48,0
4590,note_on,0,0,2,,,,,,,,,1,,,54,100
4590,note_on,30,0,2,,,,,,,,,1,,,55,0
4590,note_on,0,0,1,,,,,,,,,0,,,66,100
4590,note_on,30,0,1,,,,,,,,,0,,,67,0
4620,note_on,30,0,1,,,,,,,,,0,,,66,0
4620,note_on,0,0,1,,,,,,,,,0,,,67,100
4620,note_on,0,0,2,,,,,,,,,1,,,55,100
4620,note_on,30,0,2,,,,,,,,,1,,,54,0
4650,note_on,0,0,1,,,,,,,,,0,,,66,100
4650,note_on,0,0,2,,,,,,,,,1,,,54,100
4650,note_on,30,0,1,,,,,,,,,0,,,67,0
4650,note_on,30,0,2,,,,,,,,,1,,,55,0
4680,note_on,30,0,2,,,,,,,,,1,,,54,0
4680,note_on,0,0,2,,,,,,,,,1,,,55,100
4680,note_on,0,0,1,,,,,,,,,0,,,67,100
4680,note_on,30,0,1,,,,,,,,,0,,,66,0
4800,note_on,120,0,2,,,,,,,,,1,,,55,0
4800,note_on,0,0,2,,,,,,,,,1,,,60,100
4800,note_on,0,0,1,,,,,,,,,0,,,72,100
4800,note_on,120,0,1,,,,,,,,,0,,,67,0
4920,note_on,120,0,2,,,,,,,,,1,,,60,0
4920,note_on,0,0,2,,,,,,,,,1,,,64,100
4920,note_on,120,0,1,,,,,,,,,0,,,72,0
4920,note_on,0,0,1,,,,,,,,,0,,,76,100
5040,note_on,0,0,2,,,,,,,,,1,,,67,100
5040,note_on,120,0,1,,,,,,,,,0,,,76,0
5040,note_on,0,0,1,,,,,,,,,0,,,79,100
5040,note_on,120,0,2,,,,,,,,,1,,,64,0
5040,note_on,0,0,2,,,,,,,,,1,,,55,100
5160,note_on,0,0,1,,,,,,,,,0,,,71,100
5160,note_on,120,0,2,,,,,,,,,1,,,67,0
5160,note_on,0,0,1,,,,,,,,,0,,,79,100
5160,note_on,0,0,2,,,,,,,,,1,,,55,0
5160,note_on,0,0,1,,,,,,,,,0,,,74,100
5160,note_on,120,0,1,,,,,,,,,0,,,79,0
5160,note_on,0,0,2,,,,,,,,,1,,,65,100
5160,note_on,0,0,2,,,,,,,,,1,,,53,100
5160,note_on,0,0,1,,,,,,,,,0,,,83,100
5280,note_on,0,0,2,,,,,,,,,1,,,52,100
5280,note_on,120,0,2,,,,,,,,,1,,,65,0
5280,note_on,0,0,2,,,,,,,,,1,,,53,0
5280,note_on,0,0,2,,,,,,,,,1,,,64,100
5280,note_on,0,0,1,,,,,,,,,0,,,79,100
5280,note_on,0,0,1,,,,,,,,,0,,,84,100
5280,note_on,0,0,1,,,,,,,,,0,,,76,100
5280,note_on,0,0,1,,,,,,,,,0,,,83,0
5280,note_on,0,0,1,,,,,,,,,0,,,74,0
5280,note_on,0,0,1,,,,,,,,,0,,,71,0
5280,note_on,120,0,1,,,,,,,,,0,,,79,0
5280,note_on,0,0,1,,,,,,,,,0,,,72,100
5400,note_on,0,0,1,,,,,,,,,0,,,77,100
5400,note_on,120,0,1,,,,,,,,,0,,,72,0
5400,note_on,0,0,1,,,,,,,,,0,,,76,0
5400,note_on,0,0,1,,,,,,,,,0,,,84,0
5400,note_on,0,0,1,,,,,,,,,0,,,79,0
5400,note_on,0,0,1,,,,,,,,,0,,,74,100
5400,note_on,0,0,1,,,,,,,,,0,,,86,100
5400,note_on,0,0,1,,,,,,,,,0,,,79,100
5400,note_on,120,0,2,,,,,,,,,1,,,52,0
5400,note_on,0,0,2,,,,,,,,,1,,,64,0
5400,note_on,0,0,2,,,,,,,,,1,,,47,100
5400,note_on,0,0,2,,,,,,,,,1,,,59,100
5520,note_on,120,0,2,,,,,,,,,1,,,59,0
5520,note_on,120,0,1,,,,,,,,,0,,,86,0
5520,note_on,0,0,1,,,,,,,,,0,,,74,0
5520,note_on,0,0,1,,,,,,,,,0,,,77,0
5520,note_on,0,0,1,,,,,,,,,0,,,79,0
5520,note_on,0,0,1,,,,,,,,,0,,,74,100
5520,note_on,0,0,1,,,,,,,,,0,,,77,100
5520,note_on,0,0,2,,,,,,,,,1,,,47,0
5520,note_on,0,0,2,,,,,,,,,1,,,55,100
5520,note_on,0,0,2,,,,,,,,,1,,,43,100
5610,note_on,0,0,1,,,,,,,,,0,,,79,100
5610,note_on,0,0,1,,,,,,,,,0,,,77,0
5610,note_on,90,0,1,,,,,,,,,0,,,74,0
5610,note_on,0,0,1,,,,,,,,,0,,,76,100
5640,note_on,0,0,2,,,,,,,,,1,,,43,0
5640,note_on,120,0,2,,,,,,,,,1,,,55,0
5640,note_on,0,0,1,,,,,,,,,0,,,76,0
5640,note_on,0,0,2,,,,,,,,,1,,,48,100
5640,note_on,0,0,1,,,,,,,,,0,,,72,100
5640,note_on,30,0,1,,,,,,,,,0,,,79,0
5640,note_on,0,0,2,,,,,,,,,1,,,60,100
5640,note_on,0,0,1,,,,,,,,,0,,,76,100
5730,note_on,90,0,1,,,,,,,,,0,,,72,0
5730,note_on,0,0,1,,,,,,,,,0,,,77,100
5730,note_on,0,0,1,,,,,,,,,0,,,74,100
5730,note_on,0,0,1,,,,,,,,,0,,,76,0
5760,note_on,120,0,2,,,,,,,,,1,,,48,0
5760,note_on,0,0,2,,,,,,,,,1,,,55,100
5760,note_on,0,0,2,,,,,,,,,1,,,43,100
5760,note_on,30,0,1,,,,,,,,,0,,,74,0
5760,note_on,0,0,1,,,,,,,,,0,,,77,0
5760,note_on,0,0,1,,,,,,,,,0,,,74,100
5760,note_on,0,0,1,,,,,,,,,0,,,71,100
5760,note_on,0,0,2,,,,,,,,,1,,,60,0
5880,note_on,0,0,1,,,,,,,,,0,,,74,0
5880,note_on,120,0,1,,,,,,,,,0,,,71,0
5880,note_on,120,0,2,,,,,,,,,1,,,43,0
5880,note_on,0,0,2,,,,,,,,,1,,,55,0
5880,note_on,0,0,2,,,,,,,,,1,,,43,100
6000,note_on,120,0,1,,,,,,,,,0,,,79,100
6000,note_on,120,0,2,,,,,,,,,1,,,43,0
6030,note_on,0,0,1,,,,,,,,,0,,,78,100
6030,note_on,30,0,1,,,,,,,,,0,,,79,0
6060,note_on,0,0,1,,,,,,,,,0,,,79,100
6060,note_on,30,0,1,,,,,,,,,0,,,78,0
6090,note_on,0,0,1,,,,,,,,,0,,,78,100
6090,note_on,30,0,1,,,,,,,,,0,,,79,0
6120,note_on,30,0,1,,,,,,,,,0,,,78,0
6120,note_on,0,0,1,,,,,,,,,0,,,74,100
6120,note_on,0,0,2,,,,,,,,,1,,,43,100
6120,note_on,0,0,1,,,,,,,,,0,,,79,100
6120,note_on,120,0,2,,,,,,,,,1,,,31,100
6120,note_on,0,0,1,,,,,,,,,0,,,71,100
6240,note_on,0,0,2,,,,,,,,,1,,,35,100
6240,note_on,0,0,2,,,,,,,,,1,,,47,100
6240,note_on,0,0,2,,,,,,,,,1,,,31,0
6240,note_on,120,0,1,,,,,,,,,0,,,79,0
6240,note_on,0,0,1,,,,,,,,,0,,,74,0
6240,note_on,0,0,1,,,,,,,,,0,,,71,0
6240,note_on,0,0,1,,,,,,,,,0,,,74,100
6240,note_on,0,0,1,,,,,,,,,0,,,71,100
6240,note_on,0,0,1,,,,,,,,,0,,,79,100
6240,note_on,120,0,2,,,,,,,,,1,,,43,0
6360,note_on,0,0,1,,,,,,,,,0,,,71,100
6360,note_on,120,0,1,,,,,,,,,0,,,79,0
6360,note_on,120,0,2,,,,,,,,,1,,,35,0
6360,note_on,0,0,2,,,,,,,,,1,,,50,100
6360,note_on,0,0,1,,,,,,,,,0,,,71,0
6360,note_on,0,0,2,,,,,,,,,1,,,38,100
6360,note_on,0,0,1,,,,,,,,,0,,,79,100
6360,note_on,0,0,1,,,,,,,,,0,,,74,100
6360,note_on,0,0,2,,,,,,,,,1,,,47,0
6360,note_on,0,0,1,,,,,,,,,0,,,74,0
6480,note_on,120,0,2,,,,,,,,,1,,,38,0
6480,note_on,0,0,2,,,,,,,,,1,,,43,100
6480,note_on,0,0,2,,,,,,,,,1,,,50,0
6480,note_on,0,0,2,,,,,,,,,1,,,55,100
6480,note_on,0,0,1,,,,,,,,,0,,,74,100
6480,note_on,0,0,1,,,,,,,,,0,,,79,100
6480,note_on,0,0,1,,,,,,,,,0,,,71,100
6480,note_on,0,0,1,,,,,,,,,0,,,71,0
6480,note_on,0,0,1,,,,,,,,,0,,,74,0
6480,note_on,120,0,1,,,,,,,,,0,,,79,0
6600,note_on,120,0,2,,,,,,,,,1,,,43,0
6600,note_on,0,0,2,,,,,,,,,1,,,55,0
6600,note_on,0,0,2,,,,,,,,,1,,,59,100
6600,note_on,0,0,2,,,,,,,,,1,,,47,100
6720,note_on,0,0,1,,,,,,,,,0,,,71,0
6720,note_on,0,0,1,,,,,,,,,0,,,74,0
6720,note_on,240,0,1,,,,,,,,,0,,,79,0
6720,note_on,0,0,2,,,,,,,,,1,,,59,0
6720,note_on,120,0,2,,,,,,,,,1,,,47,0
6720,note_on,0,0,1,,,,,,,,,0,,,79,100
6720,note_on,0,0,2,,,,,,,,,1,,,50,100
6720,note_on,0,0,2,,,,,,,,,1,,,62,100
6750,note_on,30,0,1,,,,,,,,,0,,,79,0
6750,note_on,0,0,1,,,,,,,,,0,,,80,100
6780,note_on,30,0,1,,,,,,,,,0,,,80,0
6780,note_on,0,0,1,,,,,,,,,0,,,79,100
6810,note_on,30,0,1,,,,,,,,,0,,,79,0
6810,note_on,0,0,1,,,,,,,,,0,,,80,100
6840,note_on,30,0,1,,,,,,,,,0,,,80,0
6840,note_on,0,0,1,,,,,,,,,0,,,79,100
