tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
0,end_of_track,0,1,15,,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,
0,channel_prefix,0,1,16,,,,,,,,5,,,,,
0,control_change,0,0,16,,,,,,,,5,7,88,,,
0,control_change,0,0,16,,,,,,,,5,10,110,,,
0,program_change,0,0,16,,,,,,,,5,,,61,,
0,track_name,0,1,17,,,,,,,,,,,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,
0,track_name,0,1,18,,,,,,,,,,,,,
0,midi_port,0,1,18,,,,,,,0,,,,,,
0,channel_prefix,0,1,18,,,,,,,,15,,,,,
0,control_change,0,0,18,,,,,,,,15,7,88,,,
0,control_change,0,0,18,,,,,,,,15,10,110,,,
0,program_change,0,0,18,,,,,,,,15,,,58,,
0,track_name,0,1,19,,,,,,,,,,,,,
0,program_change,0,0,14,,,,,,,,14,,,45,,
0,control_change,0,0,14,,,,,,,,14,10,90,,,
0,control_change,0,0,14,,,,,,,,14,7,89,,,
0,channel_prefix,0,1,14,,,,,,,,14,,,,,
0,channel_prefix,0,1,10,,,,,,,,10,,,,,
0,control_change,0,0,10,,,,,,,,10,7,89,,,
0,control_change,0,0,10,,,,,,,,10,10,86,,,
0,program_change,0,0,10,,,,,,,,10,,,48,,
0,track_name,0,1,11,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,channel_prefix,0,1,11,,,,,,,,11,,,,,
0,control_change,0,0,11,,,,,,,,11,7,89,,,
0,control_change,0,0,11,,,,,,,,11,10,86,,,
0,program_change,0,0,11,,,,,,,,11,,,48,,
0,track_name,0,1,12,,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,
0,control_change,0,0,12,,,,,,,,12,7,89,,,
0,control_change,0,0,12,,,,,,,,12,10,102,,,
0,program_change,0,0,12,,,,,,,,12,,,48,,
0,track_name,0,1,13,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,
0,channel_prefix,0,1,13,,,,,,,,13,,,,,
0,control_change,0,0,13,,,,,,,,13,7,89,,,
0,control_change,0,0,13,,,,,,,,13,10,45,,,
0,program_change,0,0,13,,,,,,,,13,,,45,,
0,track_name,0,1,14,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,
0,channel_prefix,0,1,12,,,,,,,,12,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,end_of_track,0,1,19,,,,,,,,,,,,,
0,time_signature,0,1,0,,4,4,24,8,,,,,,,,
0,set_tempo,0,1,0,240000,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,,C,,,,,,,
60,control_change,60,0,1,,,,,,,,0,121,127,,,
480,control_change,0,0,6,,,,,,,,5,91,85,,,
480,control_change,0,0,9,,,,,,,,8,91,85,,,
480,program_change,480,0,9,,,,,,,,8,,,48,,
480,program_change,480,0,3,,,,,,,,2,,,71,,
480,control_change,0,0,3,,,,,,,,2,91,85,,,
480,control_change,0,0,3,,,,,,,,2,7,90,,,
480,control_change,0,0,3,,,,,,,,2,10,60,,,
480,control_change,0,0,13,,,,,,,,13,91,85,,,
480,control_change,480,0,18,,,,,,,,15,93,85,,,
480,control_change,0,0,5,,,,,,,,4,10,36,,,
480,program_change,480,0,4,,,,,,,,3,,,70,,
480,control_change,0,0,4,,,,,,,,3,91,85,,,
480,program_change,420,0,1,,,,,,,,0,,,73,,
480,control_change,0,0,1,,,,,,,,0,7,90,,,
480,control_change,0,0,1,,,,,,,,0,91,85,,,
480,control_change,0,0,1,,,,,,,,0,10,60,,,
480,control_change,480,0,7,,,,,,,,6,7,90,,,
480,program_change,0,0,7,,,,,,,,6,,,47,,
480,control_change,0,0,7,,,,,,,,6,10,30,,,
480,control_change,0,0,7,,,,,,,,6,93,85,,,
480,program_change,0,0,10,,,,,,,,10,,,48,,
480,control_change,0,0,10,,,,,,,,10,91,85,,,
480,control_change,0,0,10,,,,,,,,10,7,90,,,
480,control_change,0,0,10,,,,,,,,10,93,90,,,
480,control_change,480,0,10,,,,,,,,10,10,70,,,
480,control_change,0,0,8,,,,,,,,7,10,34,,,
480,control_change,0,0,8,,,,,,,,7,93,90,,,
480,control_change,0,0,8,,,,,,,,7,7,105,,,
480,control_change,0,0,18,,,,,,,,15,10,91,,,
480,control_change,0,0,8,,,,,,,,7,91,85,,,
480,program_change,480,0,2,,,,,,,,1,,,68,,
480,control_change,0,0,2,,,,,,,,1,91,85,,,
480,control_change,0,0,2,,,,,,,,1,7,90,,,
480,control_change,0,0,2,,,,,,,,1,10,71,,,
480,control_change,0,0,9,,,,,,,,8,10,94,,,
480,control_change,0,0,9,,,,,,,,8,93,90,,,
480,control_change,0,0,9,,,,,,,,8,7,90,,,
480,control_change,0,0,7,,,,,,,,6,91,85,,,
480,program_change,480,0,8,,,,,,,,7,,,48,,
480,control_change,0,0,11,,,,,,,,11,10,88,,,
480,control_change,0,0,4,,,,,,,,3,7,90,,,
480,control_change,0,0,13,,,,,,,,13,10,34,,,
480,control_change,0,0,16,,,,,,,,5,7,90,,,
480,control_change,0,0,16,,,,,,,,5,91,85,,,
480,control_change,0,0,11,,,,,,,,11,93,90,,,
480,program_change,0,0,18,,,,,,,,15,,,61,,
480,control_change,480,0,14,,,,,,,,14,10,95,,,
480,program_change,0,0,14,,,,,,,,14,,,45,,
480,control_change,0,0,14,,,,,,,,14,91,85,,,
480,control_change,0,0,14,,,,,,,,14,93,90,,,
480,control_change,0,0,14,,,,,,,,14,7,90,,,
480,control_change,0,0,12,,,,,,,,12,10,85,,,
480,control_change,0,0,12,,,,,,,,12,93,90,,,
480,control_change,0,0,12,,,,,,,,12,91,85,,,
480,control_change,0,0,5,,,,,,,,4,7,90,,,
480,control_change,0,0,5,,,,,,,,4,93,85,,,
480,control_change,0,0,5,,,,,,,,4,91,85,,,
480,program_change,480,0,5,,,,,,,,4,,,60,,
480,program_change,480,0,12,,,,,,,,12,,,48,,
480,control_change,0,0,18,,,,,,,,15,91,85,,,
480,control_change,0,0,18,,,,,,,,15,7,90,,,
480,program_change,0,0,16,,,,,,,,5,,,61,,
480,control_change,480,0,16,,,,,,,,5,93,85,,,
480,control_change,0,0,6,,,,,,,,5,7,90,,,
480,control_change,0,0,13,,,,,,,,13,7,90,,,
480,control_change,0,0,13,,,,,,,,13,93,90,,,
480,program_change,480,0,13,,,,,,,,13,,,45,,
480,control_change,0,0,11,,,,,,,,11,91,85,,,
480,control_change,0,0,4,,,,,,,,3,10,71,,,
480,control_change,0,0,16,,,,,,,,5,10,91,,,
480,program_change,480,0,6,,,,,,,,5,,,61,,
480,program_change,480,0,11,,,,,,,,11,,,48,,
480,control_change,0,0,6,,,,,,,,5,93,85,,,
480,control_change,0,0,6,,,,,,,,5,10,91,,,
540,control_change,60,0,12,,,,,,,,12,7,90,,,
1920,control_change,1440,0,11,,,,,,,,11,7,90,,,
5760,note_on,5280,0,10,,,,,,,,10,,,,60,114
5760,note_on,5280,0,4,,,,,,,,3,,,,60,72
5760,note_on,5280,0,1,,,,,,,,0,,,,84,72
5760,note_on,0,0,16,,,,,,,,5,,,,48,72
5760,note_on,5280,0,18,,,,,,,,15,,,,60,72
5760,note_on,0,0,18,,,,,,,,15,,,,48,72
5760,note_on,3840,0,11,,,,,,,,11,,,,48,114
5760,note_on,5280,0,2,,,,,,,,1,,,,72,72
5760,note_on,0,0,10,,,,,,,,10,,,,48,114
5760,note_on,5280,0,16,,,,,,,,5,,,,60,72
5760,note_on,5280,0,3,,,,,,,,2,,,,72,72
5760,note_on,5280,0,8,,,,,,,,7,,,,72,114
5760,note_on,5280,0,9,,,,,,,,8,,,,55,114
5760,note_on,5280,0,5,,,,,,,,4,,,,60,72
5760,note_on,0,0,5,,,,,,,,4,,,,48,72
5760,note_on,5280,0,7,,,,,,,,6,,,,48,114
5760,note_on,5220,0,12,,,,,,,,12,,,,36,114
5760,note_on,0,0,5,,,,,,,,4,,,,52,72
5760,note_on,0,0,2,,,,,,,,1,,,,64,72
5760,note_on,5280,0,6,,,,,,,,5,,,,72,72
5760,note_on,0,0,6,,,,,,,,5,,,,60,72
5760,set_tempo,5760,1,0,1000000,,,,,,,,,,,,
5760,note_on,0,0,3,,,,,,,,2,,,,64,72
5760,note_on,0,0,4,,,,,,,,3,,,,64,72
5760,note_on,0,0,8,,,,,,,,7,,,,64,114
5904,note_off,144,0,10,,,,,,,,10,,,,48,64
5904,note_off,144,0,11,,,,,,,,11,,,,48,64
5904,note_off,0,0,10,,,,,,,,10,,,,60,64
5904,note_off,0,0,5,,,,,,,,4,,,,48,64
5904,note_off,0,0,2,,,,,,,,1,,,,72,64
5904,note_off,144,0,9,,,,,,,,8,,,,55,64
5904,note_off,144,0,3,,,,,,,,2,,,,64,64
5904,note_off,0,0,3,,,,,,,,2,,,,72,64
5904,note_off,144,0,18,,,,,,,,15,,,,48,64
5904,note_off,144,0,5,,,,,,,,4,,,,52,64
5904,note_off,144,0,1,,,,,,,,0,,,,84,64
5904,note_off,144,0,4,,,,,,,,3,,,,64,64
5904,note_off,0,0,4,,,,,,,,3,,,,60,64
5904,note_off,144,0,12,,,,,,,,12,,,,36,64
5904,note_off,144,0,16,,,,,,,,5,,,,48,64
5904,note_off,0,0,16,,,,,,,,5,,,,60,64
5904,note_off,144,0,2,,,,,,,,1,,,,64,64
5904,note_off,0,0,18,,,,,,,,15,,,,60,64
5904,note_off,0,0,5,,,,,,,,4,,,,60,64
5904,note_off,144,0,6,,,,,,,,5,,,,60,64
5904,note_off,0,0,6,,,,,,,,5,,,,72,64
5904,note_off,144,0,8,,,,,,,,7,,,,64,64
5904,note_off,0,0,8,,,,,,,,7,,,,72,64
6144,note_off,384,0,7,,,,,,,,6,,,,48,64
7680,note_on,0,0,18,,,,,,,,15,,,,62,72
7680,note_on,1776,0,16,,,,,,,,5,,,,59,72
7680,note_on,1776,0,11,,,,,,,,11,,,,47,114
7680,note_on,0,0,1,,,,,,,,0,,,,86,72
7680,note_on,1776,0,1,,,,,,,,0,,,,91,72
7680,note_on,0,0,8,,,,,,,,7,,,,74,114
7680,note_on,1536,0,7,,,,,,,,6,,,,43,114
7680,note_on,0,0,3,,,,,,,,2,,,,74,72
7680,note_on,1776,0,3,,,,,,,,2,,,,79,72
7680,note_on,0,0,6,,,,,,,,5,,,,55,72
7680,note_on,0,0,2,,,,,,,,1,,,,74,72
7680,note_on,0,0,16,,,,,,,,5,,,,62,72
7680,note_on,0,0,5,,,,,,,,4,,,,62,72
7680,note_on,0,0,5,,,,,,,,4,,,,55,72
7680,note_on,1776,0,5,,,,,,,,4,,,,67,72
7680,note_on,1776,0,12,,,,,,,,12,,,,35,114
7680,note_on,1776,0,6,,,,,,,,5,,,,67,72
7680,note_on,1776,0,9,,,,,,,,8,,,,55,114
7680,note_on,1776,0,2,,,,,,,,1,,,,79,72
7680,note_on,0,0,16,,,,,,,,5,,,,67,72
7680,note_on,0,0,8,,,,,,,,7,,,,67,114
7680,note_on,1776,0,8,,,,,,,,7,,,,79,114
7680,note_on,1776,0,18,,,,,,,,15,,,,59,72
7680,note_on,1776,0,10,,,,,,,,10,,,,62,114
7680,note_on,0,0,4,,,,,,,,3,,,,59,72
7680,note_on,0,0,18,,,,,,,,15,,,,67,72
7680,note_on,0,0,10,,,,,,,,10,,,,59,114
7680,note_on,1776,0,4,,,,,,,,3,,,,62,72
7824,note_off,0,0,2,,,,,,,,1,,,,79,64
7824,note_off,0,0,6,,,,,,,,5,,,,67,64
7824,note_off,144,0,6,,,,,,,,5,,,,55,64
7824,note_off,0,0,5,,,,,,,,4,,,,67,64
7824,note_off,0,0,5,,,,,,,,4,,,,55,64
7824,note_off,144,0,5,,,,,,,,4,,,,62,64
7824,note_off,144,0,16,,,,,,,,5,,,,67,64
7824,note_off,0,0,10,,,,,,,,10,,,,62,64
7824,note_off,0,0,8,,,,,,,,7,,,,79,64
7824,note_off,144,0,12,,,,,,,,12,,,,35,64
7824,note_off,0,0,18,,,,,,,,15,,,,59,64
7824,note_off,0,0,18,,,,,,,,15,,,,62,64
7824,note_off,144,0,18,,,,,,,,15,,,,67,64
7824,note_off,144,0,9,,,,,,,,8,,,,55,64
7824,note_off,144,0,2,,,,,,,,1,,,,74,64
7824,note_off,144,0,4,,,,,,,,3,,,,59,64
7824,note_off,0,0,4,,,,,,,,3,,,,62,64
7824,note_off,0,0,16,,,,,,,,5,,,,59,64
7824,note_off,0,0,1,,,,,,,,0,,,,91,64
7824,note_off,144,0,3,,,,,,,,2,,,,74,64
7824,note_off,0,0,3,,,,,,,,2,,,,79,64
7824,note_off,144,0,11,,,,,,,,11,,,,47,64
7824,note_off,0,0,8,,,,,,,,7,,,,74,64
7824,note_off,144,0,8,,,,,,,,7,,,,67,64
7824,note_off,0,0,16,,,,,,,,5,,,,62,64
7824,note_off,144,0,10,,,,,,,,10,,,,59,64
7824,note_off,144,0,1,,,,,,,,0,,,,86,64
8064,note_off,384,0,7,,,,,,,,6,,,,43,64
9600,note_on,1776,0,1,,,,,,,,0,,,,84,72
9600,note_on,0,0,1,,,,,,,,0,,,,88,72
9600,note_on,0,0,10,,,,,,,,10,,,,64,114
9600,note_on,1776,0,6,,,,,,,,5,,,,60,72
9600,note_on,0,0,3,,,,,,,,2,,,,76,72
9600,note_on,1776,0,3,,,,,,,,2,,,,72,72
9600,note_on,0,0,2,,,,,,,,1,,,,76,72
9600,note_on,1776,0,2,,,,,,,,1,,,,64,72
9600,note_on,1776,0,4,,,,,,,,3,,,,60,72
9600,note_on,0,0,6,,,,,,,,5,,,,72,72
9600,note_on,1776,0,10,,,,,,,,10,,,,60,114
9600,note_on,0,0,4,,,,,,,,3,,,,64,72
9600,note_on,1536,0,7,,,,,,,,6,,,,48,114
9600,note_on,1776,0,9,,,,,,,,8,,,,55,114
9600,note_on,1776,0,16,,,,,,,,5,,,,64,72
9600,note_on,0,0,16,,,,,,,,5,,,,60,72
9600,note_on,1776,0,12,,,,,,,,12,,,,36,114
9600,note_on,1776,0,5,,,,,,,,4,,,,52,72
9600,note_on,0,0,5,,,,,,,,4,,,,64,72
9600,note_on,1776,0,11,,,,,,,,11,,,,48,114
9600,note_on,1776,0,18,,,,,,,,15,,,,60,72
9600,note_on,1776,0,8,,,,,,,,7,,,,72,114
9600,note_on,0,0,8,,,,,,,,7,,,,64,114
9600,note_on,0,0,8,,,,,,,,7,,,,76,114
9600,note_on,0,0,18,,,,,,,,15,,,,64,72
9744,note_off,0,0,8,,,,,,,,7,,,,72,64
9744,note_off,0,0,5,,,,,,,,4,,,,52,64
9744,note_off,0,0,16,,,,,,,,5,,,,64,64
9744,note_off,144,0,3,,,,,,,,2,,,,76,64
9744,note_off,144,0,1,,,,,,,,0,,,,88,64
9744,note_off,0,0,1,,,,,,,,0,,,,84,64
9744,note_off,0,0,4,,,,,,,,3,,,,60,64
9744,note_off,144,0,16,,,,,,,,5,,,,60,64
9744,note_off,0,0,3,,,,,,,,2,,,,72,64
9744,note_off,0,0,2,,,,,,,,1,,,,64,64
9744,note_off,144,0,12,,,,,,,,12,,,,36,64
9744,note_off,144,0,11,,,,,,,,11,,,,48,64
9744,note_off,144,0,4,,,,,,,,3,,,,64,64
9744,note_off,0,0,18,,,,,,,,15,,,,60,64
9744,note_off,0,0,8,,,,,,,,7,,,,64,64
9744,note_off,144,0,18,,,,,,,,15,,,,64,64
9744,note_off,144,0,8,,,,,,,,7,,,,76,64
9744,note_off,0,0,6,,,,,,,,5,,,,60,64
9744,note_off,144,0,6,,,,,,,,5,,,,72,64
9744,note_off,144,0,5,,,,,,,,4,,,,64,64
9744,note_off,144,0,10,,,,,,,,10,,,,64,64
9744,note_off,144,0,9,,,,,,,,8,,,,55,64
9744,note_off,144,0,2,,,,,,,,1,,,,76,64
9744,note_off,0,0,10,,,,,,,,10,,,,60,64
9984,note_off,384,0,7,,,,,,,,6,,,,48,64
10560,note_on,0,0,8,,,,,,,,7,,,,81,114
10560,note_on,816,0,9,,,,,,,,8,,,,65,114
10560,note_on,576,0,7,,,,,,,,6,,,,48,114
10560,note_on,816,0,6,,,,,,,,5,,,,72,72
10560,note_on,0,0,6,,,,,,,,5,,,,60,72
10560,note_on,816,0,12,,,,,,,,12,,,,29,114
10560,note_on,816,0,18,,,,,,,,15,,,,53,72
10560,note_on,0,0,18,,,,,,,,15,,,,65,72
10560,note_on,0,0,18,,,,,,,,15,,,,60,72
10560,note_on,0,0,3,,,,,,,,2,,,,69,72
10560,note_on,0,0,16,,,,,,,,5,,,,53,72
10560,note_on,816,0,11,,,,,,,,11,,,,41,114
10560,note_on,0,0,16,,,,,,,,5,,,,65,72
10560,note_on,816,0,8,,,,,,,,7,,,,69,114
10560,note_on,816,0,2,,,,,,,,1,,,,69,72
10560,note_on,816,0,16,,,,,,,,5,,,,60,72
10560,note_on,816,0,5,,,,,,,,4,,,,48,72
10560,note_on,0,0,5,,,,,,,,4,,,,60,72
10560,note_on,0,0,2,,,,,,,,1,,,,81,72
10560,note_on,816,0,3,,,,,,,,2,,,,77,72
10560,note_on,816,0,4,,,,,,,,3,,,,65,72
10560,note_on,0,0,1,,,,,,,,0,,,,84,72
10560,note_on,816,0,1,,,,,,,,0,,,,93,72
10560,note_on,0,0,4,,,,,,,,3,,,,53,72
10560,note_on,816,0,10,,,,,,,,10,,,,53,114
10704,note_off,0,0,3,,,,,,,,2,,,,77,64
10704,note_off,144,0,16,,,,,,,,5,,,,53,64
10704,note_off,0,0,4,,,,,,,,3,,,,65,64
10704,note_off,144,0,4,,,,,,,,3,,,,53,64
10704,note_off,144,0,2,,,,,,,,1,,,,81,64
10704,note_off,0,0,2,,,,,,,,1,,,,69,64
10704,note_off,0,0,8,,,,,,,,7,,,,69,64
10704,note_off,144,0,8,,,,,,,,7,,,,81,64
10704,note_off,144,0,3,,,,,,,,2,,,,69,64
10704,note_off,0,0,16,,,,,,,,5,,,,65,64
10704,note_off,144,0,9,,,,,,,,8,,,,65,64
10704,note_off,144,0,10,,,,,,,,10,,,,53,64
10704,note_off,144,0,1,,,,,,,,0,,,,84,64
10704,note_off,0,0,1,,,,,,,,0,,,,93,64
10704,note_off,0,0,6,,,,,,,,5,,,,72,64
10704,note_off,144,0,6,,,,,,,,5,,,,60,64
10704,note_off,0,0,18,,,,,,,,15,,,,53,64
10704,note_off,0,0,18,,,,,,,,15,,,,65,64
10704,note_off,144,0,18,,,,,,,,15,,,,60,64
10704,note_off,0,0,5,,,,,,,,4,,,,48,64
10704,note_off,0,0,16,,,,,,,,5,,,,60,64
10704,note_off,144,0,11,,,,,,,,11,,,,41,64
10704,note_off,144,0,12,,,,,,,,12,,,,29,64
10704,note_off,144,0,5,,,,,,,,4,,,,60,64
10944,note_off,384,0,7,,,,,,,,6,,,,48,64
11520,note_on,816,0,2,,,,,,,,1,,,,71,72
11520,note_on,0,0,5,,,,,,,,4,,,,43,72
11520,note_on,816,0,11,,,,,,,,11,,,,43,114
11520,note_on,816,0,6,,,,,,,,5,,,,55,72
11520,note_on,0,0,6,,,,,,,,5,,,,67,72
11520,note_on,816,0,8,,,,,,,,7,,,,71,114
11520,note_on,0,0,8,,,,,,,,7,,,,62,114
11520,note_on,816,0,9,,,,,,,,8,,,,55,114
11520,note_on,816,0,10,,,,,,,,10,,,,55,114
11520,note_on,0,0,18,,,,,,,,15,,,,62,72
11520,note_on,816,0,1,,,,,,,,0,,,,83,72
11520,note_on,816,0,16,,,,,,,,5,,,,55,72
11520,note_on,816,0,12,,,,,,,,12,,,,31,114
11520,note_on,0,0,16,,,,,,,,5,,,,59,72
11520,note_on,0,0,16,,,,,,,,5,,,,62,72
11520,note_on,576,0,7,,,,,,,,6,,,,43,114
11520,note_on,816,0,3,,,,,,,,2,,,,71,72
11520,note_on,0,0,18,,,,,,,,15,,,,55,72
11520,note_on,816,0,4,,,,,,,,3,,,,55,72
11520,note_on,816,0,5,,,,,,,,4,,,,55,72
11520,note_on,0,0,3,,,,,,,,2,,,,62,72
11520,note_on,816,0,18,,,,,,,,15,,,,59,72
11520,note_on,0,0,4,,,,,,,,3,,,,67,72
11664,note_off,144,0,3,,,,,,,,2,,,,62,64
11664,note_off,0,0,3,,,,,,,,2,,,,71,64
11664,note_off,144,0,8,,,,,,,,7,,,,62,64
11664,note_off,0,0,16,,,,,,,,5,,,,55,64
11664,note_off,144,0,5,,,,,,,,4,,,,43,64
11664,note_off,0,0,16,,,,,,,,5,,,,59,64
11664,note_off,144,0,16,,,,,,,,5,,,,62,64
11664,note_off,0,0,8,,,,,,,,7,,,,71,64
11664,note_off,0,0,18,,,,,,,,15,,,,59,64
11664,note_off,0,0,18,,,,,,,,15,,,,55,64
11664,note_off,144,0,18,,,,,,,,15,,,,62,64
11664,note_off,0,0,5,,,,,,,,4,,,,55,64
11664,note_off,144,0,9,,,,,,,,8,,,,55,64
11664,note_off,144,0,10,,,,,,,,10,,,,55,64
11664,note_off,144,0,12,,,,,,,,12,,,,31,64
11664,note_off,144,0,4,,,,,,,,3,,,,67,64
11664,note_off,0,0,4,,,,,,,,3,,,,55,64
11664,note_off,144,0,11,,,,,,,,11,,,,43,64
11664,note_off,144,0,2,,,,,,,,1,,,,71,64
11664,note_off,144,0,1,,,,,,,,0,,,,83,64
11664,note_off,144,0,6,,,,,,,,5,,,,67,64
11664,note_off,0,0,6,,,,,,,,5,,,,55,64
11904,note_off,384,0,7,,,,,,,,6,,,,43,64
12360,note_on,0,0,16,,,,,,,,5,,,,55,36
12360,note_on,696,0,3,,,,,,,,2,,,,59,36
12360,note_on,0,0,3,,,,,,,,2,,,,55,36
12360,note_on,456,0,7,,,,,,,,6,,,,43,36
12360,note_on,696,0,6,,,,,,,,5,,,,55,36
12360,note_on,696,0,16,,,,,,,,5,,,,59,36
12360,note_on,0,0,6,,,,,,,,5,,,,67,36
12360,note_on,696,0,18,,,,,,,,15,,,,59,36
12360,note_on,0,0,18,,,,,,,,15,,,,55,36
12420,note_off,0,0,6,,,,,,,,5,,,,55,64
12420,note_off,60,0,16,,,,,,,,5,,,,55,64
12420,note_off,0,0,16,,,,,,,,5,,,,59,64
12420,note_off,60,0,6,,,,,,,,5,,,,67,64
12420,note_off,60,0,3,,,,,,,,2,,,,55,64
12420,note_off,60,0,18,,,,,,,,15,,,,55,64
12420,note_off,0,0,18,,,,,,,,15,,,,59,64
12420,note_off,0,0,3,,,,,,,,2,,,,59,64
12456,note_off,96,0,7,,,,,,,,6,,,,43,64
12480,note_on,24,0,7,,,,,,,,6,,,,43,36
12480,note_on,60,0,16,,,,,,,,5,,,,60,36
12480,note_on,0,0,16,,,,,,,,5,,,,57,36
12480,note_on,0,0,18,,,,,,,,15,,,,60,36
12480,note_on,60,0,18,,,,,,,,15,,,,57,36
12480,note_on,60,0,3,,,,,,,,2,,,,57,36
12480,note_on,0,0,3,,,,,,,,2,,,,60,36
12480,note_on,0,0,6,,,,,,,,5,,,,67,36
12480,note_on,60,0,6,,,,,,,,5,,,,55,36
12840,note_off,0,0,6,,,,,,,,5,,,,55,64
12840,note_off,0,0,16,,,,,,,,5,,,,60,64
12840,note_off,360,0,16,,,,,,,,5,,,,57,64
12840,note_off,360,0,3,,,,,,,,2,,,,60,64
12840,note_off,0,0,3,,,,,,,,2,,,,57,64
12840,note_off,0,0,18,,,,,,,,15,,,,57,64
12840,note_off,360,0,18,,,,,,,,15,,,,60,64
12840,note_off,360,0,6,,,,,,,,5,,,,67,64
12864,note_off,384,0,7,,,,,,,,6,,,,43,64
12960,note_on,96,0,7,,,,,,,,6,,,,43,36
12960,note_on,120,0,6,,,,,,,,5,,,,67,36
12960,note_on,120,0,3,,,,,,,,2,,,,59,36
12960,note_on,0,0,6,,,,,,,,5,,,,55,36
12960,note_on,1296,0,2,,,,,,,,1,,,,67,36
12960,note_on,0,0,3,,,,,,,,2,,,,62,36
12960,note_on,1296,0,4,,,,,,,,3,,,,55,36
12960,note_on,1296,0,1,,,,,,,,0,,,,67,36
12960,note_on,120,0,16,,,,,,,,5,,,,62,36
