tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,pitch,note,velocity
0,set_tempo,,,,,0,1,0,,697674,,,,,,,,
0,key_signature,,,,,0,1,1,,,,,,,C,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,,
0,program_change,,,,,0,0,1,,,,,0,0,,,,
0,control_change,,,,,0,0,1,,,121,127,0,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,,
0,control_change,,,,,0,0,1,,,91,36,0,,,,,
0,control_change,,,,,0,0,1,,,10,81,0,,,,,
0,control_change,,,,,0,0,1,,,7,115,0,,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,,
0,control_change,,,,,0,0,1,,,93,37,0,,,,,
56,pitchwheel,,,,,56,0,2,,,,,1,,,-8192,,
56,pitchwheel,,,,,56,0,1,,,,,0,,,-8192,,
96,control_change,,,,,40,0,1,,,10,73,0,,,,,
96,control_change,,,,,40,0,2,,,10,53,1,,,,,
136,control_change,,,,,40,0,2,,,91,63,1,,,,,
136,control_change,,,,,40,0,1,,,91,63,0,,,,,
176,control_change,,,,,40,0,1,,,93,40,0,,,,,
176,control_change,,,,,40,0,2,,,93,40,1,,,,,
184,program_change,,,,,8,0,2,,,,,1,0,,,,
184,program_change,,,,,8,0,1,,,,,0,0,,,,
1344,note_on,,,,,1160,0,1,,,,,0,,,,79,68
1472,note_off,,,,,128,0,1,,,,,0,,,,79,100
1536,note_on,,,,,64,0,1,,,,,0,,,,77,68
1536,note_on,,,,,0,0,1,,,,,0,,,,60,68
1600,note_off,,,,,0,0,1,,,,,0,,,,60,100
1600,note_on,,,,,0,0,1,,,,,0,,,,76,68
1600,note_off,,,,,64,0,1,,,,,0,,,,77,100
1632,note_on,,,,,32,0,1,,,,,0,,,,64,68
1696,note_off,,,,,64,0,1,,,,,0,,,,64,100
1728,note_off,,,,,32,0,1,,,,,0,,,,76,100
1728,note_on,,,,,0,0,1,,,,,0,,,,74,68
1728,note_on,,,,,0,0,1,,,,,0,,,,67,68
1792,note_off,,,,,64,0,1,,,,,0,,,,74,100
1792,note_off,,,,,0,0,1,,,,,0,,,,67,100
1824,note_on,,,,,32,0,1,,,,,0,,,,72,68
1824,note_on,,,,,0,0,1,,,,,0,,,,64,68
1888,note_off,,,,,64,0,1,,,,,0,,,,72,100
1888,note_off,,,,,0,0,1,,,,,0,,,,64,100
1920,note_on,,,,,32,0,1,,,,,0,,,,72,68
1920,note_on,,,,,0,0,1,,,,,0,,,,60,68
1984,note_off,,,,,64,0,1,,,,,0,,,,60,100
2016,note_on,,,,,32,0,1,,,,,0,,,,64,68
2048,note_off,,,,,32,0,1,,,,,0,,,,72,100
2080,note_off,,,,,32,0,1,,,,,0,,,,64,100
2112,note_on,,,,,32,0,1,,,,,0,,,,72,68
2112,note_on,,,,,0,0,1,,,,,0,,,,67,68
2176,note_off,,,,,64,0,1,,,,,0,,,,67,100
2208,note_on,,,,,32,0,1,,,,,0,,,,64,68
2240,note_off,,,,,32,0,1,,,,,0,,,,72,100
2272,note_off,,,,,32,0,1,,,,,0,,,,64,100
2304,note_on,,,,,0,0,1,,,,,0,,,,60,68
2304,note_on,,,,,32,0,1,,,,,0,,,,72,68
2368,note_off,,,,,64,0,1,,,,,0,,,,60,100
2400,note_on,,,,,32,0,1,,,,,0,,,,64,68
2464,note_off,,,,,64,0,1,,,,,0,,,,64,100
2496,note_on,,,,,32,0,1,,,,,0,,,,67,68
2560,note_off,,,,,64,0,1,,,,,0,,,,67,100
2592,note_on,,,,,32,0,1,,,,,0,,,,64,68
2656,note_off,,,,,64,0,1,,,,,0,,,,64,100
2688,note_on,,,,,0,0,1,,,,,0,,,,60,68
2688,note_off,,,,,32,0,1,,,,,0,,,,72,100
2752,note_off,,,,,64,0,1,,,,,0,,,,60,100
2784,note_on,,,,,32,0,1,,,,,0,,,,64,68
2848,note_off,,,,,64,0,1,,,,,0,,,,64,100
2880,note_on,,,,,32,0,1,,,,,0,,,,84,68
2880,note_on,,,,,0,0,1,,,,,0,,,,67,68
2944,note_off,,,,,64,0,1,,,,,0,,,,67,100
2976,note_on,,,,,32,0,1,,,,,0,,,,64,68
3008,note_off,,,,,32,0,1,,,,,0,,,,84,100
3040,note_off,,,,,32,0,1,,,,,0,,,,64,100
3072,note_on,,,,,0,0,1,,,,,0,,,,60,68
3072,note_on,,,,,32,0,1,,,,,0,,,,83,68
3136,note_off,,,,,64,0,1,,,,,0,,,,83,100
3136,note_off,,,,,0,0,1,,,,,0,,,,60,100
3136,note_on,,,,,0,0,1,,,,,0,,,,81,68
3168,note_on,,,,,32,0,1,,,,,0,,,,65,68
3232,note_off,,,,,64,0,1,,,,,0,,,,65,100
3264,note_on,,,,,0,0,1,,,,,0,,,,69,68
3264,note_off,,,,,32,0,1,,,,,0,,,,81,100
3264,note_on,,,,,0,0,1,,,,,0,,,,79,68
3328,note_off,,,,,0,0,1,,,,,0,,,,69,100
3328,note_off,,,,,64,0,1,,,,,0,,,,79,100
3360,note_on,,,,,32,0,1,,,,,0,,,,77,68
3360,note_on,,,,,0,0,1,,,,,0,,,,65,68
3424,note_off,,,,,64,0,1,,,,,0,,,,77,100
3424,note_off,,,,,0,0,1,,,,,0,,,,65,100
3456,note_on,,,,,32,0,1,,,,,0,,,,77,68
3456,note_on,,,,,0,0,1,,,,,0,,,,60,68
3520,note_off,,,,,64,0,1,,,,,0,,,,60,100
3552,note_on,,,,,32,0,1,,,,,0,,,,65,68
3584,note_off,,,,,32,0,1,,,,,0,,,,77,100
3616,note_off,,,,,32,0,1,,,,,0,,,,65,100
3648,note_on,,,,,32,0,1,,,,,0,,,,77,68
3648,note_on,,,,,0,0,1,,,,,0,,,,69,68
3712,note_off,,,,,64,0,1,,,,,0,,,,69,100
3744,note_on,,,,,32,0,1,,,,,0,,,,65,68
3776,note_off,,,,,32,0,1,,,,,0,,,,77,100
3808,note_off,,,,,32,0,1,,,,,0,,,,65,100
3840,note_on,,,,,0,0,1,,,,,0,,,,60,68
3840,note_on,,,,,32,0,1,,,,,0,,,,77,68
3904,note_off,,,,,64,0,1,,,,,0,,,,60,100
3936,note_on,,,,,32,0,1,,,,,0,,,,65,68
4000,note_off,,,,,64,0,1,,,,,0,,,,65,100
4032,note_on,,,,,32,0,1,,,,,0,,,,69,68
4096,note_off,,,,,64,0,1,,,,,0,,,,69,100
4128,note_on,,,,,32,0,1,,,,,0,,,,65,68
4192,note_off,,,,,64,0,1,,,,,0,,,,65,100
4224,note_off,,,,,32,0,1,,,,,0,,,,77,100
4224,note_on,,,,,0,0,1,,,,,0,,,,60,68
4288,note_off,,,,,64,0,1,,,,,0,,,,60,100
4320,note_on,,,,,32,0,1,,,,,0,,,,65,68
4384,note_off,,,,,64,0,1,,,,,0,,,,65,100
4416,note_on,,,,,32,0,1,,,,,0,,,,81,68
4416,note_on,,,,,0,0,1,,,,,0,,,,69,68
4480,note_off,,,,,64,0,1,,,,,0,,,,69,100
4512,note_on,,,,,32,0,1,,,,,0,,,,65,68
4544,note_off,,,,,32,0,1,,,,,0,,,,81,100
4576,note_off,,,,,32,0,1,,,,,0,,,,65,100
4608,note_on,,,,,32,0,1,,,,,0,,,,81,68
4608,note_on,,,,,0,0,1,,,,,0,,,,60,68
4672,note_off,,,,,64,0,1,,,,,0,,,,81,100
4672,note_off,,,,,0,0,1,,,,,0,,,,60,100
4672,note_on,,,,,0,0,1,,,,,0,,,,79,68
4704,note_on,,,,,32,0,1,,,,,0,,,,64,68
4768,note_off,,,,,64,0,1,,,,,0,,,,79,100
4768,note_off,,,,,0,0,1,,,,,0,,,,64,100
4800,note_on,,,,,0,0,1,,,,,0,,,,67,68
4800,note_on,,,,,32,0,1,,,,,0,,,,77,68
4864,note_off,,,,,64,0,1,,,,,0,,,,77,100
4864,note_off,,,,,0,0,1,,,,,0,,,,67,100
4896,note_on,,,,,32,0,1,,,,,0,,,,76,68
4896,note_on,,,,,0,0,1,,,,,0,,,,64,68
4960,note_off,,,,,64,0,1,,,,,0,,,,76,100
4960,note_off,,,,,0,0,1,,,,,0,,,,64,100
4992,note_on,,,,,0,0,1,,,,,0,,,,60,68
4992,note_on,,,,,32,0,1,,,,,0,,,,76,68
5056,note_off,,,,,64,0,1,,,,,0,,,,60,100
5088,note_on,,,,,32,0,1,,,,,0,,,,64,68
5120,note_off,,,,,32,0,1,,,,,0,,,,76,100
5152,note_off,,,,,32,0,1,,,,,0,,,,64,100
5184,note_on,,,,,32,0,1,,,,,0,,,,79,68
5184,note_on,,,,,0,0,1,,,,,0,,,,67,68
5248,note_off,,,,,64,0,1,,,,,0,,,,67,100
5280,note_on,,,,,32,0,1,,,,,0,,,,64,68
5312,note_off,,,,,32,0,1,,,,,0,,,,79,100
5344,note_off,,,,,32,0,1,,,,,0,,,,64,100
5376,note_on,,,,,32,0,1,,,,,0,,,,79,68
5376,note_on,,,,,0,0,1,,,,,0,,,,59,68
5440,note_off,,,,,64,0,1,,,,,0,,,,79,100
5440,note_off,,,,,0,0,1,,,,,0,,,,59,100
5440,note_on,,,,,0,0,1,,,,,0,,,,77,68
5472,note_on,,,,,32,0,1,,,,,0,,,,62,68
5536,note_off,,,,,64,0,1,,,,,0,,,,77,100
5536,note_off,,,,,0,0,1,,,,,0,,,,62,100
5568,note_on,,,,,0,0,1,,,,,0,,,,67,68
5568,note_on,,,,,32,0,1,,,,,0,,,,76,68
5632,note_off,,,,,64,0,1,,,,,0,,,,76,100
5632,note_off,,,,,0,0,1,,,,,0,,,,67,100
5664,note_on,,,,,32,0,1,,,,,0,,,,74,68
5664,note_on,,,,,0,0,1,,,,,0,,,,62,68
5728,note_off,,,,,0,0,1,,,,,0,,,,62,100
5728,note_off,,,,,64,0,1,,,,,0,,,,74,100
5760,note_on,,,,,0,0,1,,,,,0,,,,59,68
5760,note_on,,,,,32,0,1,,,,,0,,,,74,68
5824,note_off,,,,,64,0,1,,,,,0,,,,59,100
5856,note_on,,,,,32,0,1,,,,,0,,,,62,68
5888,note_off,,,,,32,0,1,,,,,0,,,,74,100
5920,note_off,,,,,32,0,1,,,,,0,,,,62,100
5952,note_on,,,,,32,0,1,,,,,0,,,,77,68
5952,note_on,,,,,0,0,1,,,,,0,,,,67,68
6016,note_off,,,,,64,0,1,,,,,0,,,,67,100
6048,note_on,,,,,32,0,1,,,,,0,,,,62,68
6080,note_off,,,,,32,0,1,,,,,0,,,,77,100
6112,note_off,,,,,32,0,1,,,,,0,,,,62,100
6144,note_on,,,,,32,0,1,,,,,0,,,,77,68
6144,note_on,,,,,0,0,1,,,,,0,,,,60,68
6208,note_off,,,,,64,0,1,,,,,0,,,,77,100
6208,note_on,,,,,0,0,1,,,,,0,,,,76,68
6272,note_off,,,,,64,0,1,,,,,0,,,,60,100
6304,note_off,,,,,32,0,1,,,,,0,,,,76,100
6336,note_on,,,,,0,0,1,,,,,0,,,,64,68
6336,note_on,,,,,32,0,1,,,,,0,,,,74,68
6336,note_on,,,,,0,0,1,,,,,0,,,,67,68
6400,note_off,,,,,64,0,1,,,,,0,,,,74,100
6432,note_on,,,,,32,0,1,,,,,0,,,,72,68
6464,note_off,,,,,32,0,1,,,,,0,,,,67,100
6464,note_off,,,,,0,0,1,,,,,0,,,,64,100
6496,note_off,,,,,32,0,1,,,,,0,,,,72,100
6528,note_on,,,,,32,0,1,,,,,0,,,,71,68
6528,note_on,,,,,0,0,1,,,,,0,,,,65,68
6528,note_on,,,,,0,0,1,,,,,0,,,,62,68
6656,note_off,,,,,128,0,1,,,,,0,,,,71,100
6656,note_off,,,,,0,0,1,,,,,0,,,,65,100
6656,note_off,,,,,0,0,1,,,,,0,,,,62,100
6720,note_on,,,,,0,0,1,,,,,0,,,,60,68
6720,note_on,,,,,0,0,1,,,,,0,,,,64,68
6720,note_on,,,,,64,0,1,,,,,0,,,,72,68
6848,note_off,,,,,128,0,1,,,,,0,,,,72,100
6848,note_off,,,,,0,0,1,,,,,0,,,,64,100
6848,note_off,,,,,0,0,1,,,,,0,,,,60,100
6912,note_on,,,,,64,0,1,,,,,0,,,,60,68
6912,note_on,,,,,0,0,1,,,,,0,,,,55,68
6928,note_on,,,,,16,0,1,,,,,0,,,,76,68
7168,note_off,,,,,240,0,1,,,,,0,,,,60,100
7168,note_off,,,,,0,0,1,,,,,0,,,,55,100
7296,note_on,,,,,0,0,1,,,,,0,,,,59,68
7296,note_on,,,,,128,0,1,,,,,0,,,,74,68
7296,note_on,,,,,0,0,1,,,,,0,,,,55,68
7312,note_off,,,,,16,0,1,,,,,0,,,,76,100
7424,note_off,,,,,0,0,1,,,,,0,,,,55,100
7424,note_off,,,,,0,0,1,,,,,0,,,,59,100
7424,note_off,,,,,112,0,1,,,,,0,,,,74,100
7488,note_on,,,,,64,0,1,,,,,0,,,,79,68
7616,note_off,,,,,128,0,1,,,,,0,,,,79,100
7680,note_on,,,,,64,0,1,,,,,0,,,,77,68
7680,note_on,,,,,0,0,1,,,,,0,,,,60,68
7744,note_off,,,,,64,0,1,,,,,0,,,,77,100
7744,note_off,,,,,0,0,1,,,,,0,,,,60,100
7744,note_on,,,,,0,0,1,,,,,0,,,,76,68
7776,note_on,,,,,32,0,1,,,,,0,,,,64,68
7840,note_off,,,,,64,0,1,,,,,0,,,,76,100
7840,note_off,,,,,0,0,1,,,,,0,,,,64,100
7872,note_on,,,,,32,0,1,,,,,0,,,,74,68
7872,note_on,,,,,0,0,1,,,,,0,,,,67,68
7936,note_off,,,,,0,0,1,,,,,0,,,,67,100
7936,note_off,,,,,64,0,1,,,,,0,,,,74,100
7968,note_on,,,,,32,0,1,,,,,0,,,,72,68
7968,note_on,,,,,0,0,1,,,,,0,,,,64,68
8032,note_off,,,,,0,0,1,,,,,0,,,,64,100
8032,note_off,,,,,64,0,1,,,,,0,,,,72,100
8064,note_on,,,,,0,0,1,,,,,0,,,,60,68
8064,note_on,,,,,32,0,1,,,,,0,,,,72,68
8128,note_off,,,,,64,0,1,,,,,0,,,,60,100
8160,note_on,,,,,32,0,1,,,,,0,,,,64,68
8192,note_off,,,,,32,0,1,,,,,0,,,,72,100
8224,note_off,,,,,32,0,1,,,,,0,,,,64,100
8256,note_on,,,,,32,0,1,,,,,0,,,,72,68
8256,note_on,,,,,0,0,1,,,,,0,,,,67,68
8320,note_off,,,,,64,0,1,,,,,0,,,,67,100
8352,note_on,,,,,32,0,1,,,,,0,,,,64,68
8384,note_off,,,,,32,0,1,,,,,0,,,,72,100
8416,note_off,,,,,32,0,1,,,,,0,,,,64,100
8448,note_on,,,,,32,0,1,,,,,0,,,,71,68
8448,note_on,,,,,0,0,1,,,,,0,,,,60,68
8480,note_off,,,,,32,0,1,,,,,0,,,,71,100
8480,note_on,,,,,0,0,1,,,,,0,,,,72,68
8512,note_off,,,,,0,0,1,,,,,0,,,,72,100
8512,note_on,,,,,0,0,1,,,,,0,,,,74,68
8512,note_off,,,,,32,0,1,,,,,0,,,,60,100
8544,note_off,,,,,32,0,1,,,,,0,,,,74,100
8544,note_on,,,,,0,0,1,,,,,0,,,,64,68
8544,note_on,,,,,0,0,1,,,,,0,,,,72,68
8608,note_off,,,,,64,0,1,,,,,0,,,,64,100
8640,note_on,,,,,32,0,1,,,,,0,,,,67,68
8704,note_off,,,,,64,0,1,,,,,0,,,,67,100
8736,note_on,,,,,32,0,1,,,,,0,,,,64,68
8800,note_off,,,,,64,0,1,,,,,0,,,,64,100
8832,note_on,,,,,32,0,1,,,,,0,,,,60,68
8896,note_off,,,,,64,0,1,,,,,0,,,,60,100
8928,note_on,,,,,32,0,1,,,,,0,,,,64,68
8992,note_off,,,,,64,0,1,,,,,0,,,,64,100
9024,note_on,,,,,32,0,1,,,,,0,,,,84,68
9024,note_on,,,,,0,0,1,,,,,0,,,,67,68
9056,note_off,,,,,32,0,1,,,,,0,,,,72,100
9088,note_off,,,,,32,0,1,,,,,0,,,,67,100
9120,note_on,,,,,32,0,1,,,,,0,,,,64,68
9152,note_off,,,,,32,0,1,,,,,0,,,,84,100
9184,note_off,,,,,32,0,1,,,,,0,,,,64,100
9216,note_on,,,,,0,0,1,,,,,0,,,,60,68
9216,note_on,,,,,32,0,1,,,,,0,,,,83,68
9280,note_on,,,,,0,0,1,,,,,0,,,,81,68
9280,note_off,,,,,0,0,1,,,,,0,,,,60,100
9280,note_off,,,,,64,0,1,,,,,0,,,,83,100
9312,note_on,,,,,32,0,1,,,,,0,,,,65,68
9376,note_off,,,,,0,0,1,,,,,0,,,,65,100
9376,note_off,,,,,64,0,1,,,,,0,,,,81,100
9408,note_on,,,,,0,0,1,,,,,0,,,,69,68
9408,note_on,,,,,32,0,1,,,,,0,,,,79,68
9472,note_off,,,,,64,0,1,,,,,0,,,,79,100
9472,note_off,,,,,0,0,1,,,,,0,,,,69,100
9504,note_on,,,,,32,0,1,,,,,0,,,,77,68
9504,note_on,,,,,0,0,1,,,,,0,,,,65,68
9568,note_off,,,,,64,0,1,,,,,0,,,,77,100
9568,note_off,,,,,0,0,1,,,,,0,,,,65,100
9600,note_on,,,,,32,0,1,,,,,0,,,,77,68
9600,note_on,,,,,0,0,1,,,,,0,,,,60,68
9664,note_off,,,,,64,0,1,,,,,0,,,,60,100
9696,note_on,,,,,32,0,1,,,,,0,,,,65,68
9728,note_off,,,,,32,0,1,,,,,0,,,,77,100
9760,note_off,,,,,32,0,1,,,,,0,,,,65,100
9792,note_on,,,,,0,0,1,,,,,0,,,,69,68
9792,note_on,,,,,32,0,1,,,,,0,,,,77,68
9856,note_off,,,,,64,0,1,,,,,0,,,,69,100
9888,note_on,,,,,32,0,1,,,,,0,,,,65,68
9920,note_off,,,,,32,0,1,,,,,0,,,,77,100
9952,note_off,,,,,32,0,1,,,,,0,,,,65,100
9984,note_on,,,,,32,0,1,,,,,0,,,,76,68
9984,note_on,,,,,0,0,1,,,,,0,,,,60,68
10016,note_off,,,,,32,0,1,,,,,0,,,,76,100
10032,note_on,,,,,16,0,1,,,,,0,,,,77,68
10048,note_off,,,,,16,0,1,,,,,0,,,,60,100
10064,note_off,,,,,16,0,1,,,,,0,,,,77,100
10080,note_on,,,,,0,0,1,,,,,0,,,,65,68
10080,note_on,,,,,16,0,1,,,,,0,,,,79,68
10112,note_off,,,,,32,0,1,,,,,0,,,,79,100
10112,note_on,,,,,0,0,1,,,,,0,,,,77,68
10144,note_off,,,,,32,0,1,,,,,0,,,,65,100
10176,note_on,,,,,32,0,1,,,,,0,,,,69,68
10240,note_off,,,,,64,0,1,,,,,0,,,,69,100
10272,note_on,,,,,32,0,1,,,,,0,,,,65,68
10336,note_off,,,,,64,0,1,,,,,0,,,,65,100
10368,note_on,,,,,32,0,1,,,,,0,,,,60,68
10432,note_off,,,,,64,0,1,,,,,0,,,,60,100
10464,note_on,,,,,32,0,1,,,,,0,,,,65,68
10496,note_off,,,,,32,0,1,,,,,0,,,,77,100
10528,note_off,,,,,32,0,1,,,,,0,,,,65,100
10560,note_on,,,,,0,0,1,,,,,0,,,,69,68
10560,note_on,,,,,32,0,1,,,,,0,,,,81,68
10624,note_off,,,,,64,0,1,,,,,0,,,,69,100
10656,note_on,,,,,32,0,1,,,,,0,,,,65,68
10688,note_off,,,,,32,0,1,,,,,0,,,,81,100
10720,note_off,,,,,32,0,1,,,,,0,,,,65,100
10752,note_on,,,,,32,0,1,,,,,0,,,,81,68
10752,note_on,,,,,0,0,1,,,,,0,,,,60,68
10816,note_off,,,,,0,0,1,,,,,0,,,,60,100
10816,note_off,,,,,64,0,1,,,,,0,,,,81,100
10816,note_on,,,,,0,0,1,,,,,0,,,,79,68
10848,note_on,,,,,32,0,1,,,,,0,,,,64,68
10912,note_off,,,,,64,0,1,,,,,0,,,,79,100
10912,note_off,,,,,0,0,1,,,,,0,,,,64,100
10944,note_on,,,,,32,0,1,,,,,0,,,,77,68
10944,note_on,,,,,0,0,1,,,,,0,,,,67,68
11008,note_off,,,,,0,0,1,,,,,0,,,,67,100
11008,note_off,,,,,64,0,1,,,,,0,,,,77,100
11040,note_on,,,,,0,0,1,,,,,0,,,,64,68
11040,note_on,,,,,32,0,1,,,,,0,,,,76,68
11104,note_off,,,,,0,0,1,,,,,0,,,,64,100
11104,note_off,,,,,64,0,1,,,,,0,,,,76,100
11136,note_on,,,,,0,0,1,,,,,0,,,,61,68
11136,note_on,,,,,32,0,1,,,,,0,,,,76,68
11200,note_off,,,,,64,0,1,,,,,0,,,,61,100
11232,note_on,,,,,32,0,1,,,,,0,,,,64,68
11264,note_off,,,,,32,0,1,,,,,0,,,,76,100
11296,note_off,,,,,32,0,1,,,,,0,,,,64,100
11328,note_on,,,,,32,0,1,,,,,0,,,,79,68
11328,note_on,,,,,0,0,1,,,,,0,,,,69,68
11392,note_off,,,,,64,0,1,,,,,0,,,,69,100
11424,note_on,,,,,32,0,1,,,,,0,,,,64,68
11456,note_off,,,,,32,0,1,,,,,0,,,,79,100
11488,note_off,,,,,32,0,1,,,,,0,,,,64,100
11520,note_on,,,,,32,0,1,,,,,0,,,,79,68
11520,note_on,,,,,0,0,1,,,,,0,,,,62,68
11584,note_off,,,,,64,0,1,,,,,0,,,,79,100
11584,note_off,,,,,0,0,1,,,,,0,,,,62,100
11584,note_on,,,,,0,0,1,,,,,0,,,,77,68
11616,note_on,,,,,32,0,1,,,,,0,,,,65,68
11680,note_off,,,,,64,0,1,,,,,0,,,,77,100
11680,note_off,,,,,0,0,1,,,,,0,,,,65,100
11712,note_on,,,,,32,0,1,,,,,0,,,,76,68
11712,note_on,,,,,0,0,1,,,,,0,,,,69,68
11776,note_off,,,,,64,0,1,,,,,0,,,,76,100
11776,note_off,,,,,0,0,1,,,,,0,,,,69,100
11808,note_on,,,,,0,0,1,,,,,0,,,,65,68
11808,note_on,,,,,32,0,1,,,,,0,,,,74,68
11872,note_off,,,,,0,0,1,,,,,0,,,,65,100
11872,note_off,,,,,64,0,1,,,,,0,,,,74,100
11904,note_on,,,,,32,0,1,,,,,0,,,,74,68
11904,note_on,,,,,0,0,1,,,,,0,,,,60,68
11968,note_off,,,,,64,0,1,,,,,0,,,,60,100
12000,note_on,,,,,32,0,1,,,,,0,,,,62,68
12032,note_off,,,,,32,0,1,,,,,0,,,,74,100
12064,note_off,,,,,32,0,1,,,,,0,,,,62,100
12096,note_on,,,,,32,0,1,,,,,0,,,,77,68
12096,note_on,,,,,0,0,1,,,,,0,,,,69,68
12160,note_off,,,,,64,0,1,,,,,0,,,,69,100
12192,note_on,,,,,32,0,1,,,,,0,,,,62,68
12224,note_off,,,,,32,0,1,,,,,0,,,,77,100
12256,note_off,,,,,32,0,1,,,,,0,,,,62,100
12288,note_on,,,,,0,0,1,,,,,0,,,,60,68
12288,note_on,,,,,32,0,1,,,,,0,,,,77,68
12288,note_on,,,,,0,0,1,,,,,0,,,,67,68
12352,note_on,,,,,0,0,1,,,,,0,,,,76,68
12352,note_off,,,,,64,0,1,,,,,0,,,,77,100
12416,note_off,,,,,64,0,1,,,,,0,,,,67,100
12416,note_off,,,,,0,0,1,,,,,0,,,,60,100
12480,note_on,,,,,12296,0,2,,,,,1,,,,53,68
12480,note_on,,,,,64,0,1,,,,,0,,,,77,68
12480,note_on,,,,,0,0,2,,,,,1,,,,62,68
12544,note_off,,,,,0,0,1,,,,,0,,,,77,100
12544,note_off,,,,,64,0,1,,,,,0,,,,76,100
12576,note_on,,,,,32,0,1,,,,,0,,,,74,68
12608,note_off,,,,,128,0,2,,,,,1,,,,53,100
12608,note_off,,,,,0,0,2,,,,,1,,,,62,100
12640,note_off,,,,,64,0,1,,,,,0,,,,74,100
12672,note_on,,,,,0,0,2,,,,,1,,,,64,68
12672,note_on,,,,,64,0,2,,,,,1,,,,55,68
12672,note_on,,,,,32,0,1,,,,,0,,,,72,68
12800,note_off,,,,,128,0,1,,,,,0,,,,72,100
12800,note_off,,,,,128,0,2,,,,,1,,,,64,100
12864,note_on,,,,,64,0,1,,,,,0,,,,71,68
12864,note_on,,,,,64,0,2,,,,,1,,,,62,68
12928,note_off,,,,,64,0,2,,,,,1,,,,55,100
12992,note_off,,,,,64,0,2,,,,,1,,,,62,100
12992,note_off,,,,,128,0,1,,,,,0,,,,71,100
13056,note_on,,,,,64,0,1,,,,,0,,,,81,68
13056,note_on,,,,,0,0,1,,,,,0,,,,60,68
13120,note_on,,,,,0,0,1,,,,,0,,,,79,68
13120,note_off,,,,,64,0,1,,,,,0,,,,81,100
13120,note_off,,,,,0,0,1,,,,,0,,,,60,100
13152,note_on,,,,,32,0,1,,,,,0,,,,64,68
13216,note_off,,,,,64,0,1,,,,,0,,,,79,100
13216,note_off,,,,,0,0,1,,,,,0,,,,64,100
13248,note_on,,,,,32,0,1,,,,,0,,,,77,68
13248,note_on,,,,,0,0,1,,,,,0,,,,67,68
13312,note_off,,,,,64,0,1,,,,,0,,,,77,100
13312,note_off,,,,,0,0,1,,,,,0,,,,67,100
13344,note_on,,,,,32,0,1,,,,,0,,,,76,68
13344,note_on,,,,,0,0,1,,,,,0,,,,64,68
13408,note_off,,,,,64,0,1,,,,,0,,,,76,100
13408,note_off,,,,,0,0,1,,,,,0,,,,64,100
