tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
5280,note_on,,,,,672,0,3,,,,2,,,55,105
5424,note_on,,,,,144,0,6,,,,5,,,73,0
5424,note_on,,,,,144,0,5,,,,4,,,73,0
5520,note_on,,,,,96,0,6,,,,5,,,76,92
5520,note_on,,,,,96,0,5,,,,4,,,76,105
5568,note_on,,,,,288,0,1,,,,0,,,85,0
5568,note_on,,,,,0,0,2,,,,1,,,76,0
5568,note_on,,,,,288,0,2,,,,1,,,81,0
5568,note_on,,,,,288,0,3,,,,2,,,55,0
5568,note_on,,,,,288,0,4,,,,3,,,69,0
5664,note_on,,,,,144,0,6,,,,5,,,76,0
5664,note_on,,,,,384,0,8,,,,7,,,55,0
5664,note_on,,,,,384,0,9,,,,8,,,43,0
5664,note_on,,,,,144,0,5,,,,4,,,76,0
5760,note_on,,,,,96,0,8,,,,7,,,54,105
5760,note_on,,,,,192,0,4,,,,3,,,62,105
5760,note_on,,,,,0,0,4,,,,3,,,69,105
5760,note_on,,,,,192,0,3,,,,2,,,54,105
5760,note_on,,,,,96,0,5,,,,4,,,74,105
5760,note_on,,,,,192,0,1,,,,0,,,86,105
5760,note_on,,,,,0,0,2,,,,1,,,74,105
5760,note_on,,,,,96,0,6,,,,5,,,74,92
5760,note_on,,,,,96,0,9,,,,8,,,42,105
5760,note_on,,,,,192,0,2,,,,1,,,81,105
6000,note_on,,,,,240,0,5,,,,4,,,74,0
6000,note_on,,,,,0,0,5,,,,4,,,78,105
6000,note_on,,,,,240,0,6,,,,5,,,74,0
6000,note_on,,,,,0,0,6,,,,5,,,78,92
6048,note_on,,,,,288,0,1,,,,0,,,86,0
6048,note_on,,,,,288,0,2,,,,1,,,74,0
6048,note_on,,,,,0,0,2,,,,1,,,81,0
6048,note_on,,,,,0,0,4,,,,3,,,62,0
6048,note_on,,,,,288,0,4,,,,3,,,69,0
6048,note_on,,,,,288,0,3,,,,2,,,54,0
6144,note_on,,,,,144,0,5,,,,4,,,78,0
6144,note_on,,,,,384,0,9,,,,8,,,42,0
6144,note_on,,,,,144,0,6,,,,5,,,78,0
6144,note_on,,,,,384,0,8,,,,7,,,54,0
6144,note_on,,,,,864,0,7,,,,6,,,69,0
6240,note_on,,,,,96,0,6,,,,5,,,76,92
6240,note_on,,,,,96,0,8,,,,7,,,55,105
6240,note_on,,,,,0,0,2,,,,1,,,76,105
6240,note_on,,,,,96,0,9,,,,8,,,43,105
6240,note_on,,,,,192,0,3,,,,2,,,55,105
6240,note_on,,,,,192,0,4,,,,3,,,69,105
6240,note_on,,,,,192,0,1,,,,0,,,85,105
6240,note_on,,,,,96,0,7,,,,6,,,69,105
6240,note_on,,,,,96,0,5,,,,4,,,76,105
6240,note_on,,,,,192,0,2,,,,1,,,81,105
6384,note_on,,,,,144,0,6,,,,5,,,76,0
6384,note_on,,,,,144,0,5,,,,4,,,76,0
6480,note_on,,,,,96,0,6,,,,5,,,73,92
6480,note_on,,,,,96,0,5,,,,4,,,73,105
6528,note_on,,,,,0,0,2,,,,1,,,81,0
6528,note_on,,,,,288,0,3,,,,2,,,55,0
6528,note_on,,,,,288,0,4,,,,3,,,69,0
6528,note_on,,,,,288,0,1,,,,0,,,85,0
6528,note_on,,,,,288,0,2,,,,1,,,76,0
6624,note_on,,,,,144,0,5,,,,4,,,73,0
6624,note_on,,,,,144,0,6,,,,5,,,73,0
6624,note_on,,,,,384,0,8,,,,7,,,55,0
6624,note_on,,,,,384,0,9,,,,8,,,43,0
6720,note_on,,,,,192,0,4,,,,3,,,69,105
6720,note_on,,,,,96,0,6,,,,5,,,74,92
6720,note_on,,,,,96,0,8,,,,7,,,54,105
6720,note_on,,,,,0,0,2,,,,1,,,74,105
6720,note_on,,,,,192,0,2,,,,1,,,81,105
6720,note_on,,,,,96,0,5,,,,4,,,74,105
6720,note_on,,,,,96,0,9,,,,8,,,42,105
6720,note_on,,,,,192,0,1,,,,0,,,86,105
6720,note_on,,,,,0,0,4,,,,3,,,62,105
6720,note_on,,,,,192,0,3,,,,2,,,54,105
6960,note_on,,,,,240,0,5,,,,4,,,74,0
6960,note_on,,,,,0,0,6,,,,5,,,78,92
6960,note_on,,,,,240,0,6,,,,5,,,74,0
6960,note_on,,,,,0,0,5,,,,4,,,78,105
7008,note_on,,,,,288,0,3,,,,2,,,54,0
7008,note_on,,,,,768,0,7,,,,6,,,69,0
7008,note_on,,,,,288,0,1,,,,0,,,86,0
7008,note_on,,,,,0,0,4,,,,3,,,69,0
7008,note_on,,,,,288,0,4,,,,3,,,62,0
7008,note_on,,,,,288,0,2,,,,1,,,74,0
7008,note_on,,,,,0,0,2,,,,1,,,81,0
7104,note_on,,,,,144,0,6,,,,5,,,78,0
7104,note_on,,,,,384,0,8,,,,7,,,54,0
7104,note_on,,,,,144,0,5,,,,4,,,78,0
7104,note_on,,,,,384,0,9,,,,8,,,42,0
7200,note_on,,,,,192,0,3,,,,2,,,55,105
7200,note_on,,,,,0,0,2,,,,1,,,81,105
7200,note_on,,,,,96,0,6,,,,5,,,76,92
7200,note_on,,,,,96,0,9,,,,8,,,43,105
7200,note_on,,,,,96,0,8,,,,7,,,55,105
7200,note_on,,,,,192,0,2,,,,1,,,76,105
7200,note_on,,,,,192,0,1,,,,0,,,85,105
7200,note_on,,,,,192,0,4,,,,3,,,69,105
7200,note_on,,,,,192,0,7,,,,6,,,69,105
7200,note_on,,,,,96,0,5,,,,4,,,76,105
7344,note_on,,,,,144,0,6,,,,5,,,76,0
7344,note_on,,,,,144,0,5,,,,4,,,76,0
7440,note_on,,,,,96,0,6,,,,5,,,73,92
7440,note_on,,,,,96,0,5,,,,4,,,73,105
7488,note_on,,,,,0,0,2,,,,1,,,76,0
7488,note_on,,,,,288,0,2,,,,1,,,81,0
7488,note_on,,,,,288,0,1,,,,0,,,85,0
7488,note_on,,,,,288,0,3,,,,2,,,55,0
7488,note_on,,,,,288,0,4,,,,3,,,69,0
7584,note_on,,,,,384,0,9,,,,8,,,43,0
7584,note_on,,,,,384,0,8,,,,7,,,55,0
7584,note_on,,,,,144,0,6,,,,5,,,73,0
7584,note_on,,,,,384,0,7,,,,6,,,69,0
7584,note_on,,,,,144,0,5,,,,4,,,73,0
7680,note_on,,,,,0,0,2,,,,1,,,74,105
7680,note_on,,,,,192,0,2,,,,1,,,81,105
7680,note_on,,,,,96,0,6,,,,5,,,74,92
7680,note_on,,,,,96,0,5,,,,4,,,74,105
7680,note_on,,,,,96,0,9,,,,8,,,42,105
7680,note_on,,,,,96,0,8,,,,7,,,54,105
7680,note_on,,,,,192,0,1,,,,0,,,86,105
7680,note_on,,,,,192,0,3,,,,2,,,54,105
7680,note_on,,,,,0,0,4,,,,3,,,62,105
7680,note_on,,,,,192,0,4,,,,3,,,69,105
7680,note_on,,,,,96,0,7,,,,6,,,69,105
8448,note_on,,,,,768,0,4,,,,3,,,62,0
8448,note_on,,,,,768,0,9,,,,8,,,42,0
8448,note_on,,,,,0,0,2,,,,1,,,81,0
8448,note_on,,,,,768,0,2,,,,1,,,74,0
8448,note_on,,,,,768,0,3,,,,2,,,54,0
8448,note_on,,,,,768,0,6,,,,5,,,74,0
8448,note_on,,,,,768,0,7,,,,6,,,69,0
8448,note_on,,,,,768,0,5,,,,4,,,74,0
8448,note_on,,,,,768,0,1,,,,0,,,86,0
8448,note_on,,,,,768,0,8,,,,7,,,54,0
8448,note_on,,,,,0,0,4,,,,3,,,69,0
9120,note_on,,,,,672,0,5,,,,4,,,74,70
9600,note_on,,,,,480,0,5,,,,4,,,74,0
9600,note_on,,,,,0,0,5,,,,4,,,75,70
9600,note_on,,,,,1152,0,3,,,,2,,,48,70
9600,note_on,,,,,1152,0,9,,,,8,,,36,58
9600,note_on,,,,,1152,0,8,,,,7,,,48,58
9888,note_on,,,,,288,0,5,,,,4,,,75,0
10080,note_on,,,,,1632,0,7,,,,6,,,60,58
10080,note_on,,,,,192,0,5,,,,4,,,78,70
10080,note_on,,,,,1632,0,6,,,,5,,,63,58
10368,note_on,,,,,768,0,3,,,,2,,,48,0
10368,note_on,,,,,288,0,5,,,,4,,,78,0
10368,note_on,,,,,288,0,6,,,,5,,,63,0
10368,note_on,,,,,768,0,8,,,,7,,,48,0
10368,note_on,,,,,288,0,7,,,,6,,,60,0
10368,note_on,,,,,768,0,9,,,,8,,,36,0
10560,note_on,,,,,192,0,5,,,,4,,,81,70
10560,note_on,,,,,192,0,6,,,,5,,,63,58
10560,note_on,,,,,192,0,7,,,,6,,,60,58
10848,note_on,,,,,288,0,6,,,,5,,,63,0
10848,note_on,,,,,288,0,5,,,,4,,,81,0
10848,note_on,,,,,288,0,7,,,,6,,,60,0
11040,note_on,,,,,192,0,5,,,,4,,,84,70
11040,note_on,,,,,192,0,7,,,,6,,,60,58
11040,note_on,,,,,192,0,6,,,,5,,,63,58
11328,note_on,,,,,288,0,6,,,,5,,,63,0
11328,note_on,,,,,288,0,7,,,,6,,,60,0
11328,note_on,,,,,288,0,5,,,,4,,,84,0
11520,note_on,,,,,1152,0,9,,,,8,,,38,58
11520,note_on,,,,,1152,0,8,,,,7,,,50,58
11520,note_on,,,,,192,0,5,,,,4,,,87,70
11520,note_on,,,,,1152,0,3,,,,2,,,50,70
12000,note_on,,,,,672,0,6,,,,5,,,66,58
12000,note_on,,,,,672,0,7,,,,6,,,60,58
12288,note_on,,,,,768,0,9,,,,8,,,38,0
12288,note_on,,,,,768,0,8,,,,7,,,50,0
12288,note_on,,,,,288,0,6,,,,5,,,66,0
12288,note_on,,,,,288,0,7,,,,6,,,60,0
12288,note_on,,,,,768,0,3,,,,2,,,50,0
12480,note_on,,,,,960,0,5,,,,4,,,87,0
12480,note_on,,,,,192,0,7,,,,6,,,60,58
12480,note_on,,,,,0,0,5,,,,4,,,86,70
12480,note_on,,,,,192,0,6,,,,5,,,66,58
12768,note_on,,,,,288,0,7,,,,6,,,60,0
12768,note_on,,,,,288,0,5,,,,4,,,86,0
12768,note_on,,,,,288,0,6,,,,5,,,66,0
12960,note_on,,,,,0,0,2,,,,1,,,84,105
12960,note_on,,,,,672,0,3,,,,2,,,50,105
12960,note_on,,,,,4512,0,1,,,,0,,,86,105
12960,note_on,,,,,192,0,7,,,,6,,,62,105
12960,note_on,,,,,672,0,8,,,,7,,,50,105
12960,note_on,,,,,4512,0,2,,,,1,,,78,105
12960,note_on,,,,,4512,0,4,,,,3,,,62,105
12960,note_on,,,,,0,0,4,,,,3,,,72,105
12960,note_on,,,,,192,0,5,,,,4,,,78,105
12960,note_on,,,,,192,0,6,,,,5,,,69,105
12960,note_on,,,,,672,0,9,,,,8,,,38,105
13104,note_on,,,,,144,0,6,,,,5,,,69,0
13104,note_on,,,,,144,0,5,,,,4,,,78,0
13200,note_on,,,,,96,0,6,,,,5,,,72,105
13200,note_on,,,,,96,0,5,,,,4,,,81,105
13248,note_on,,,,,288,0,4,,,,3,,,72,0
13248,note_on,,,,,288,0,1,,,,0,,,86,0
13248,note_on,,,,,0,0,2,,,,1,,,78,0
13248,note_on,,,,,0,0,4,,,,3,,,62,0
13248,note_on,,,,,288,0,9,,,,8,,,38,0
13248,note_on,,,,,288,0,2,,,,1,,,84,0
13248,note_on,,,,,288,0,3,,,,2,,,50,0
13248,note_on,,,,,288,0,8,,,,7,,,50,0
13344,note_on,,,,,144,0,5,,,,4,,,81,0
13344,note_on,,,,,144,0,6,,,,5,,,72,0
13440,note_on,,,,,0,0,2,,,,1,,,82,105
13440,note_on,,,,,192,0,9,,,,8,,,43,105
13440,note_on,,,,,192,0,8,,,,7,,,55,105
13440,note_on,,,,,96,0,6,,,,5,,,70,105
13440,note_on,,,,,192,0,2,,,,1,,,79,105
13440,note_on,,,,,192,0,1,,,,0,,,86,105
13440,note_on,,,,,192,0,4,,,,3,,,62,105
13440,note_on,,,,,0,0,4,,,,3,,,70,105
13440,note_on,,,,,192,0,3,,,,2,,,55,105
13440,note_on,,,,,96,0,5,,,,4,,,79,105
13680,note_on,,,,,240,0,5,,,,4,,,79,0
13680,note_on,,,,,0,0,5,,,,4,,,82,105
13680,note_on,,,,,240,0,6,,,,5,,,70,0
13680,note_on,,,,,0,0,6,,,,5,,,74,105
13728,note_on,,,,,288,0,1,,,,0,,,86,0
13728,note_on,,,,,288,0,9,,,,8,,,43,0
13728,note_on,,,,,288,0,3,,,,2,,,55,0
13728,note_on,,,,,288,0,4,,,,3,,,70,0
13728,note_on,,,,,0,0,4,,,,3,,,62,0
13728,note_on,,,,,288,0,8,,,,7,,,55,0
13728,note_on,,,,,288,0,2,,,,1,,,82,0
13728,note_on,,,,,0,0,2,,,,1,,,79,0
13728,note_on,,,,,768,0,7,,,,6,,,62,0
13824,note_on,,,,,144,0,6,,,,5,,,74,0
13824,note_on,,,,,144,0,5,,,,4,,,82,0
13920,note_on,,,,,192,0,8,,,,7,,,50,105
13920,note_on,,,,,0,0,2,,,,1,,,78,105
13920,note_on,,,,,192,0,2,,,,1,,,84,105
13920,note_on,,,,,96,0,6,,,,5,,,72,105
13920,note_on,,,,,96,0,5,,,,4,,,81,105
13920,note_on,,,,,192,0,3,,,,2,,,50,105
13920,note_on,,,,,192,0,9,,,,8,,,38,105
13920,note_on,,,,,192,0,4,,,,3,,,72,105
13920,note_on,,,,,0,0,4,,,,3,,,62,105
13920,note_on,,,,,192,0,7,,,,6,,,62,105
13920,note_on,,,,,192,0,1,,,,0,,,86,105
14064,note_on,,,,,144,0,6,,,,5,,,72,0
14064,note_on,,,,,144,0,5,,,,4,,,81,0
14160,note_on,,,,,96,0,5,,,,4,,,78,105
14160,note_on,,,,,96,0,6,,,,5,,,69,105
14208,note_on,,,,,288,0,2,,,,1,,,78,0
14208,note_on,,,,,0,0,2,,,,1,,,84,0
14208,note_on,,,,,288,0,9,,,,8,,,38,0
14208,note_on,,,,,288,0,8,,,,7,,,50,0
14208,note_on,,,,,0,0,4,,,,3,,,72,0
14208,note_on,,,,,288,0,1,,,,0,,,86,0
14208,note_on,,,,,288,0,4,,,,3,,,62,0
14208,note_on,,,,,288,0,3,,,,2,,,50,0
14304,note_on,,,,,144,0,6,,,,5,,,69,0
14304,note_on,,,,,144,0,5,,,,4,,,78,0
14400,note_on,,,,,192,0,1,,,,0,,,86,105
14400,note_on,,,,,192,0,8,,,,7,,,55,105
14400,note_on,,,,,0,0,2,,,,1,,,79,105
14400,note_on,,,,,192,0,2,,,,1,,,82,105
14400,note_on,,,,,96,0,5,,,,4,,,79,105
14400,note_on,,,,,192,0,3,,,,2,,,55,105
14400,note_on,,,,,0,0,4,,,,3,,,70,105
14400,note_on,,,,,192,0,4,,,,3,,,62,105
14400,note_on,,,,,192,0,9,,,,8,,,43,105
14400,note_on,,,,,96,0,6,,,,5,,,70,105
14496,note_on,,,,,576,0,7,,,,6,,,62,0
14640,note_on,,,,,0,0,6,,,,5,,,74,105
14640,note_on,,,,,0,0,5,,,,4,,,82,105
14640,note_on,,,,,240,0,5,,,,4,,,79,0
14640,note_on,,,,,240,0,6,,,,5,,,70,0
14688,note_on,,,,,288,0,3,,,,2,,,55,0
14688,note_on,,,,,288,0,4,,,,3,,,70,0
14688,note_on,,,,,288,0,1,,,,0,,,86,0
14688,note_on,,,,,288,0,8,,,,7,,,55,0
14688,note_on,,,,,0,0,2,,,,1,,,82,0
14688,note_on,,,,,288,0,2,,,,1,,,79,0
14688,note_on,,,,,0,0,4,,,,3,,,62,0
14688,note_on,,,,,288,0,9,,,,8,,,43,0
14784,note_on,,,,,144,0,5,,,,4,,,82,0
14784,note_on,,,,,144,0,6,,,,5,,,74,0
14880,note_on,,,,,192,0,3,,,,2,,,50,105
14880,note_on,,,,,96,0,6,,,,5,,,72,105
14880,note_on,,,,,96,0,5,,,,4,,,81,105
14880,note_on,,,,,192,0,4,,,,3,,,62,105
14880,note_on,,,,,0,0,4,,,,3,,,72,105
14880,note_on,,,,,192,0,2,,,,1,,,78,105
14880,note_on,,,,,384,0,7,,,,6,,,62,105
14880,note_on,,,,,192,0,8,,,,7,,,50,105
14880,note_on,,,,,0,0,2,,,,1,,,84,105
14880,note_on,,,,,192,0,9,,,,8,,,38,105
14880,note_on,,,,,192,0,1,,,,0,,,86,105
15024,note_on,,,,,144,0,6,,,,5,,,72,0
15024,note_on,,,,,144,0,5,,,,4,,,81,0
15120,note_on,,,,,96,0,5,,,,4,,,78,105
15120,note_on,,,,,96,0,6,,,,5,,,69,105
15168,note_on,,,,,0,0,4,,,,3,,,62,0
15168,note_on,,,,,288,0,1,,,,0,,,86,0
15168,note_on,,,,,288,0,3,,,,2,,,50,0
15168,note_on,,,,,288,0,4,,,,3,,,72,0
15168,note_on,,,,,0,0,2,,,,1,,,78,0
15168,note_on,,,,,288,0,9,,,,8,,,38,0
15168,note_on,,,,,288,0,7,,,,6,,,62,0
15168,note_on,,,,,288,0,2,,,,1,,,84,0
15168,note_on,,,,,288,0,8,,,,7,,,50,0
15264,note_on,,,,,144,0,6,,,,5,,,69,0
15264,note_on,,,,,144,0,5,,,,4,,,78,0
15360,note_on,,,,,192,0,9,,,,8,,,43,105
15360,note_on,,,,,192,0,3,,,,2,,,55,105
15360,note_on,,,,,96,0,5,,,,4,,,79,105
15360,note_on,,,,,0,0,4,,,,3,,,62,105
15360,note_on,,,,,192,0,4,,,,3,,,70,105
15360,note_on,,,,,192,0,7,,,,6,,,62,105
15360,note_on,,,,,192,0,2,,,,1,,,82,105
15360,note_on,,,,,0,0,2,,,,1,,,79,105
15360,note_on,,,,,192,0,1,,,,0,,,86,105
15360,note_on,,,,,96,0,6,,,,5,,,70,105
15360,note_on,,,,,192,0,8,,,,7,,,55,105
16128,note_on,,,,,768,0,4,,,,3,,,62,0
16128,note_on,,,,,0,0,4,,,,3,,,70,0
16128,note_on,,,,,768,0,2,,,,1,,,79,0
16128,note_on,,,,,768,0,8,,,,7,,,55,0
16128,note_on,,,,,768,0,7,,,,6,,,62,0
16128,note_on,,,,,0,0,2,,,,1,,,82,0
16128,note_on,,,,,768,0,9,,,,8,,,43,0
16128,note_on,,,,,768,0,5,,,,4,,,79,0
16128,note_on,,,,,768,0,6,,,,5,,,70,0
16128,note_on,,,,,768,0,1,,,,0,,,86,0
16128,note_on,,,,,768,0,3,,,,2,,,55,0
16800,note_on,,,,,672,0,5,,,,4,,,62,70
17280,note_on,,,,,480,0,5,,,,4,,,62,0
17280,note_on,,,,,0,0,5,,,,4,,,67,70
17280,note_on,,,,,1152,0,9,,,,8,,,43,58
17280,note_on,,,,,1152,0,8,,,,7,,,55,58
17280,note_on,,,,,1152,0,3,,,,2,,,55,70
17568,note_on,,,,,288,0,5,,,,4,,,67,0
17760,note_on,,,,,192,0,5,,,,4,,,70,70
17760,note_on,,,,,1632,0,6,,,,5,,,67,58
17760,note_on,,,,,1632,0,7,,,,6,,,58,58
18048,note_on,,,,,768,0,8,,,,7,,,55,0
18048,note_on,,,,,768,0,9,,,,8,,,43,0
18048,note_on,,,,,288,0,7,,,,6,,,58,0
18048,note_on,,,,,768,0,3,,,,2,,,55,0
18048,note_on,,,,,288,0,6,,,,5,,,67,0
18048,note_on,,,,,288,0,5,,,,4,,,70,0
18240,note_on,,,,,192,0,6,,,,5,,,67,58
18240,note_on,,,,,192,0,7,,,,6,,,58,58
18240,note_on,,,,,192,0,5,,,,4,,,74,70
18528,note_on,,,,,288,0,6,,,,5,,,67,0
18528,note_on,,,,,288,0,7,,,,6,,,58,0
18528,note_on,,,,,288,0,5,,,,4,,,74,0
18720,note_on,,,,,192,0,6,,,,5,,,67,58
18720,note_on,,,,,192,0,7,,,,6,,,58,58
18720,note_on,,,,,192,0,5,,,,4,,,79,70
19008,note_on,,,,,288,0,6,,,,5,,,67,0
19008,note_on,,,,,288,0,5,,,,4,,,79,0
19008,note_on,,,,,288,0,7,,,,6,,,58,0
19200,note_on,,,,,192,0,5,,,,4,,,82,70
19200,note_on,,,,,1152,0,9,,,,8,,,43,58
19200,note_on,,,,,1152,0,8,,,,7,,,55,58
19200,note_on,,,,,1152,0,3,,,,2,,,55,70
19680,note_on,,,,,672,0,7,,,,6,,,61,58
19680,note_on,,,,,672,0,6,,,,5,,,64,58
19968,note_on,,,,,288,0,6,,,,5,,,64,0
19968,note_on,,,,,768,0,8,,,,7,,,55,0
19968,note_on,,,,,768,0,3,,,,2,,,55,0
19968,note_on,,,,,288,0,7,,,,6,,,61,0
19968,note_on,,,,,768,0,9,,,,8,,,43,0
20160,note_on,,,,,192,0,6,,,,5,,,64,58
20160,note_on,,,,,960,0,5,,,,4,,,82,0
20160,note_on,,,,,192,0,7,,,,6,,,61,58
20160,note_on,,,,,0,0,5,,,,4,,,81,70
20448,note_on,,,,,288,0,6,,,,5,,,64,0
20448,note_on,,,,,288,0,7,,,,6,,,61,0
20448,note_on,,,,,288,0,5,,,,4,,,81,0
20640,note_on,,,,,672,0,9,,,,8,,,43,105
20640,note_on,,,,,192,0,5,,,,4,,,73,105
20640,note_on,,,,,0,0,2,,,,1,,,81,105
20640,note_on,,,,,4512,0,4,,,,3,,,69,105
20640,note_on,,,,,672,0,3,,,,2,,,55,70
20640,note_on,,,,,4512,0,1,,,,0,,,85,105
20640,note_on,,,,,192,0,7,,,,6,,,69,105
20640,note_on,,,,,4512,0,2,,,,1,,,76,105
20640,note_on,,,,,672,0,8,,,,7,,,55,105
20640,note_on,,,,,192,0,6,,,,5,,,73,92
20784,note_on,,,,,144,0,5,,,,4,,,73,0
20784,note_on,,,,,144,0,6,,,,5,,,73,0
20880,note_on,,,,,96,0,5,,,,4,,,76,105
20880,note_on,,,,,96,0,6,,,,5,,,76,92
20928,note_on,,,,,288,0,2,,,,1,,,81,0
20928,note_on,,,,,0,0,2,,,,1,,,76,0
