tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
680,note_on,20,0,9,,,,,,,,,,8,,64,0
700,note_on,20,0,9,,,,,,,,,,8,,62,0
700,note_on,0,0,9,,,,,,,,,,8,,61,71
720,note_on,60,0,13,,,,,,,,,,13,,38,56
720,note_on,90,0,12,,,,,,,,,,12,,50,63
720,note_on,0,0,9,,,,,,,,,,8,,62,71
720,note_on,90,0,11,,,,,,,,,,11,,50,64
720,note_on,20,0,9,,,,,,,,,,8,,61,0
735,note_on,15,0,9,,,,,,,,,,8,,62,0
750,note_on,30,0,11,,,,,,,,,,11,,50,0
750,note_on,30,0,12,,,,,,,,,,12,,50,0
780,note_on,60,0,13,,,,,,,,,,13,,38,0
780,note_on,45,0,9,,,,,,,,,,8,,62,65
795,note_on,15,0,9,,,,,,,,,,8,,62,0
840,note_on,90,0,11,,,,,,,,,,11,,50,64
840,note_on,60,0,13,,,,,,,,,,13,,38,56
840,note_on,90,0,12,,,,,,,,,,12,,50,63
840,note_on,45,0,9,,,,,,,,,,8,,62,72
855,note_on,15,0,9,,,,,,,,,,8,,62,0
870,note_on,30,0,12,,,,,,,,,,12,,50,0
870,note_on,30,0,11,,,,,,,,,,11,,50,0
900,note_on,60,0,13,,,,,,,,,,13,,38,0
900,note_on,45,0,9,,,,,,,,,,8,,62,64
915,note_on,15,0,9,,,,,,,,,,8,,62,0
960,note_on,45,0,9,,,,,,,,,,8,,62,70
960,note_on,90,0,11,,,,,,,,,,11,,50,64
960,note_on,90,0,12,,,,,,,,,,12,,50,63
960,note_on,60,0,13,,,,,,,,,,13,,38,56
990,note_on,30,0,12,,,,,,,,,,12,,50,0
990,note_on,30,0,11,,,,,,,,,,11,,50,0
1020,note_on,60,0,13,,,,,,,,,,13,,38,0
1080,note_on,90,0,11,,,,,,,,,,11,,50,64
1080,note_on,60,0,13,,,,,,,,,,13,,38,56
1080,note_on,90,0,12,,,,,,,,,,12,,50,63
1110,note_on,30,0,11,,,,,,,,,,11,,50,0
1110,note_on,0,0,9,,,,,,,,,,8,,66,70
1110,note_on,30,0,12,,,,,,,,,,12,,50,0
1110,note_on,150,0,9,,,,,,,,,,8,,62,0
1140,note_on,60,0,13,,,,,,,,,,13,,38,0
1140,note_on,0,0,9,,,,,,,,,,8,,64,70
1140,note_on,30,0,9,,,,,,,,,,8,,66,0
1170,note_on,0,0,9,,,,,,,,,,8,,67,70
1170,note_on,30,0,9,,,,,,,,,,8,,64,0
1200,note_on,0,0,9,,,,,,,,,,8,,66,70
1200,note_on,30,0,9,,,,,,,,,,8,,67,0
1200,note_on,60,0,13,,,,,,,,,,13,,38,56
1200,note_on,90,0,12,,,,,,,,,,12,,50,63
1200,note_on,90,0,11,,,,,,,,,,11,,50,64
1230,note_on,30,0,12,,,,,,,,,,12,,50,0
1230,note_on,30,0,11,,,,,,,,,,11,,50,0
1260,note_on,60,0,13,,,,,,,,,,13,,38,0
1320,note_on,60,0,13,,,,,,,,,,13,,38,56
1320,note_on,90,0,12,,,,,,,,,,12,,50,63
1320,note_on,120,0,9,,,,,,,,,,8,,66,0
1320,note_on,90,0,11,,,,,,,,,,11,,50,64
1350,note_on,30,0,12,,,,,,,,,,12,,50,0
1350,note_on,30,0,11,,,,,,,,,,11,,50,0
1380,note_on,60,0,13,,,,,,,,,,13,,38,0
1440,note_on,90,0,12,,,,,,,,,,12,,50,63
1440,note_on,90,0,11,,,,,,,,,,11,,50,64
1440,note_on,1267,0,10,,,,,,,,,,10,,62,80
1440,note_on,60,0,13,,,,,,,,,,13,,38,56
1440,note_on,120,0,9,,,,,,,,,,8,,66,74
1470,note_on,30,0,11,,,,,,,,,,11,,50,0
1470,note_on,30,0,12,,,,,,,,,,12,,50,0
1500,note_on,60,0,13,,,,,,,,,,13,,38,0
1560,note_on,90,0,11,,,,,,,,,,11,,50,64
1560,note_on,60,0,13,,,,,,,,,,13,,38,56
1560,note_on,90,0,12,,,,,,,,,,12,,50,63
1590,note_on,30,0,12,,,,,,,,,,12,,50,0
1590,note_on,30,0,11,,,,,,,,,,11,,50,0
1620,note_on,180,0,9,,,,,,,,,,8,,66,0
1620,note_on,0,0,9,,,,,,,,,,8,,67,74
1620,note_on,60,0,13,,,,,,,,,,13,,38,0
1620,note_on,180,0,10,,,,,,,,,,10,,62,0
1620,note_on,0,0,10,,,,,,,,,,10,,64,80
1640,note_on,20,0,10,,,,,,,,,,10,,64,0
1640,note_on,20,0,9,,,,,,,,,,8,,67,0
1640,note_on,0,0,9,,,,,,,,,,8,,66,74
1640,note_on,0,0,10,,,,,,,,,,10,,62,80
1660,note_on,0,0,10,,,,,,,,,,10,,61,80
1660,note_on,20,0,10,,,,,,,,,,10,,62,0
1660,note_on,0,0,9,,,,,,,,,,8,,64,74
1660,note_on,20,0,9,,,,,,,,,,8,,66,0
1680,note_on,90,0,11,,,,,,,,,,11,,50,64
1680,note_on,0,0,10,,,,,,,,,,10,,62,80
1680,note_on,20,0,10,,,,,,,,,,10,,61,0
1680,note_on,90,0,12,,,,,,,,,,12,,50,63
1680,note_on,0,0,9,,,,,,,,,,8,,66,74
1680,note_on,20,0,9,,,,,,,,,,8,,64,0
1680,note_on,60,0,13,,,,,,,,,,13,,38,56
1695,note_on,15,0,10,,,,,,,,,,10,,62,0
1695,note_on,15,0,9,,,,,,,,,,8,,66,0
1710,note_on,30,0,12,,,,,,,,,,12,,50,0
1710,note_on,30,0,11,,,,,,,,,,11,,50,0
1740,note_on,45,0,10,,,,,,,,,,10,,62,80
1740,note_on,60,0,13,,,,,,,,,,13,,38,0
1740,note_on,45,0,9,,,,,,,,,,8,,66,64
1755,note_on,15,0,10,,,,,,,,,,10,,62,0
1755,note_on,15,0,9,,,,,,,,,,8,,66,0
1800,note_on,45,0,10,,,,,,,,,,10,,62,80
1800,note_on,60,0,13,,,,,,,,,,13,,38,56
1800,note_on,45,0,9,,,,,,,,,,8,,66,70
1800,note_on,90,0,12,,,,,,,,,,12,,50,63
1800,note_on,90,0,11,,,,,,,,,,11,,50,64
1815,note_on,15,0,10,,,,,,,,,,10,,62,0
1815,note_on,15,0,9,,,,,,,,,,8,,66,0
1830,note_on,30,0,12,,,,,,,,,,12,,50,0
1830,note_on,30,0,11,,,,,,,,,,11,,50,0
1860,note_on,45,0,9,,,,,,,,,,8,,66,65
1860,note_on,60,0,13,,,,,,,,,,13,,38,0
1860,note_on,45,0,10,,,,,,,,,,10,,62,80
1875,note_on,15,0,9,,,,,,,,,,8,,66,0
1875,note_on,15,0,10,,,,,,,,,,10,,62,0
1920,note_on,45,0,10,,,,,,,,,,10,,62,80
1920,note_on,90,0,11,,,,,,,,,,11,,50,65
1920,note_on,60,0,13,,,,,,,,,,13,,38,56
1920,note_on,45,0,9,,,,,,,,,,8,,66,71
1920,note_on,90,0,12,,,,,,,,,,12,,50,63
1950,note_on,30,0,11,,,,,,,,,,11,,50,0
1950,note_on,30,0,12,,,,,,,,,,12,,50,0
1980,note_on,60,0,13,,,,,,,,,,13,,38,0
2040,note_on,90,0,11,,,,,,,,,,11,,50,65
2040,note_on,90,0,12,,,,,,,,,,12,,50,63
2040,note_on,60,0,13,,,,,,,,,,13,,38,56
2070,note_on,30,0,12,,,,,,,,,,12,,50,0
2070,note_on,30,0,11,,,,,,,,,,11,,50,0
2070,note_on,0,0,10,,,,,,,,,,10,,66,80
2070,note_on,150,0,10,,,,,,,,,,10,,62,0
2070,note_on,150,0,9,,,,,,,,,,8,,66,0
2070,note_on,0,0,9,,,,,,,,,,8,,69,71
2100,note_on,0,0,10,,,,,,,,,,10,,64,80
2100,note_on,60,0,13,,,,,,,,,,13,,38,0
2100,note_on,0,0,9,,,,,,,,,,8,,67,71
2100,note_on,30,0,10,,,,,,,,,,10,,66,0
2100,note_on,30,0,9,,,,,,,,,,8,,69,0
2130,note_on,0,0,9,,,,,,,,,,8,,71,71
2130,note_on,30,0,10,,,,,,,,,,10,,64,0
2130,note_on,0,0,10,,,,,,,,,,10,,67,80
2130,note_on,30,0,9,,,,,,,,,,8,,67,0
2160,note_on,90,0,11,,,,,,,,,,11,,50,65
2160,note_on,60,0,13,,,,,,,,,,13,,38,56
2160,note_on,30,0,10,,,,,,,,,,10,,67,0
2160,note_on,0,0,10,,,,,,,,,,10,,66,80
2160,note_on,90,0,12,,,,,,,,,,12,,50,63
2160,note_on,30,0,9,,,,,,,,,,8,,71,0
2160,note_on,0,0,9,,,,,,,,,,8,,69,71
2190,note_on,30,0,12,,,,,,,,,,12,,50,0
2190,note_on,30,0,11,,,,,,,,,,11,,50,0
2220,note_on,60,0,13,,,,,,,,,,13,,38,0
2280,note_on,120,0,10,,,,,,,,,,10,,66,0
2280,note_on,90,0,12,,,,,,,,,,12,,50,64
2280,note_on,60,0,13,,,,,,,,,,13,,38,56
2280,note_on,90,0,11,,,,,,,,,,11,,50,65
2280,note_on,120,0,9,,,,,,,,,,8,,69,0
2310,note_on,30,0,12,,,,,,,,,,12,,50,0
2310,note_on,30,0,11,,,,,,,,,,11,,50,0
2340,note_on,60,0,13,,,,,,,,,,13,,38,0
2400,note_on,90,0,12,,,,,,,,,,12,,50,64
2400,note_on,120,0,10,,,,,,,,,,10,,67,80
2400,note_on,90,0,11,,,,,,,,,,11,,50,65
2400,note_on,120,0,9,,,,,,,,,,8,,71,70
2400,note_on,60,0,13,,,,,,,,,,13,,38,56
2430,note_on,30,0,12,,,,,,,,,,12,,50,0
2430,note_on,30,0,11,,,,,,,,,,11,,50,0
2460,note_on,60,0,13,,,,,,,,,,13,,38,0
2520,note_on,90,0,11,,,,,,,,,,11,,50,65
2520,note_on,90,0,12,,,,,,,,,,12,,50,64
2520,note_on,60,0,13,,,,,,,,,,13,,38,56
2550,note_on,30,0,11,,,,,,,,,,11,,50,0
2550,note_on,30,0,12,,,,,,,,,,12,,50,0
2580,note_on,0,0,9,,,,,,,,,,8,,73,75
2580,note_on,180,0,9,,,,,,,,,,8,,71,0
2580,note_on,0,0,10,,,,,,,,,,10,,69,80
2580,note_on,180,0,10,,,,,,,,,,10,,67,0
2580,note_on,60,0,13,,,,,,,,,,13,,38,0
2640,note_on,60,0,13,,,,,,,,,,13,,38,56
2640,note_on,90,0,12,,,,,,,,,,12,,50,64
2640,note_on,0,0,9,,,,,,,,,,8,,74,77
2640,note_on,60,0,10,,,,,,,,,,10,,69,0
2640,note_on,0,0,10,,,,,,,,,,10,,71,80
2640,note_on,60,0,9,,,,,,,,,,8,,73,0
2640,note_on,90,0,11,,,,,,,,,,11,,50,64
2655,note_on,15,0,9,,,,,,,,,,8,,74,0
2655,note_on,15,0,10,,,,,,,,,,10,,71,0
2670,note_on,30,0,11,,,,,,,,,,11,,50,0
2670,note_on,30,0,12,,,,,,,,,,12,,50,0
2700,note_on,45,0,10,,,,,,,,,,10,,71,80
2700,note_on,45,0,9,,,,,,,,,,8,,74,66
2700,note_on,60,0,13,,,,,,,,,,13,,38,0
2715,note_on,15,0,9,,,,,,,,,,8,,74,0
2715,note_on,15,0,10,,,,,,,,,,10,,71,0
2760,note_on,90,0,12,,,,,,,,,,12,,50,64
2760,note_on,45,0,10,,,,,,,,,,10,,71,80
2760,note_on,45,0,9,,,,,,,,,,8,,74,73
2760,note_on,90,0,11,,,,,,,,,,11,,50,64
2760,note_on,60,0,13,,,,,,,,,,13,,38,56
2775,note_on,15,0,10,,,,,,,,,,10,,71,0
2775,note_on,15,0,9,,,,,,,,,,8,,74,0
2790,note_on,30,0,11,,,,,,,,,,11,,50,0
2790,note_on,30,0,12,,,,,,,,,,12,,50,0
2820,note_on,60,0,13,,,,,,,,,,13,,38,0
2820,note_on,45,0,10,,,,,,,,,,10,,71,80
2820,note_on,45,0,9,,,,,,,,,,8,,74,73
2835,note_on,15,0,10,,,,,,,,,,10,,71,0
2835,note_on,15,0,9,,,,,,,,,,8,,74,0
2880,note_on,45,0,10,,,,,,,,,,10,,71,80
2880,note_on,45,0,9,,,,,,,,,,8,,74,78
2880,note_on,90,0,11,,,,,,,,,,11,,50,64
2880,note_on,60,0,13,,,,,,,,,,13,,38,56
2880,note_on,90,0,12,,,,,,,,,,12,,50,64
2910,note_on,30,0,11,,,,,,,,,,11,,50,0
2910,note_on,30,0,12,,,,,,,,,,12,,50,0
2940,note_on,60,0,13,,,,,,,,,,13,,38,0
3000,note_on,90,0,11,,,,,,,,,,11,,50,64
3000,note_on,60,0,13,,,,,,,,,,13,,38,56
3000,note_on,90,0,12,,,,,,,,,,12,,50,64
3030,note_on,30,0,12,,,,,,,,,,12,,50,0
3030,note_on,30,0,11,,,,,,,,,,11,,50,0
3060,note_on,60,0,13,,,,,,,,,,13,,38,0
3060,note_on,0,0,9,,,,,,,,,,8,,73,76
3060,note_on,180,0,9,,,,,,,,,,8,,74,0
3060,note_on,180,0,10,,,,,,,,,,10,,71,0
3060,note_on,0,0,10,,,,,,,,,,10,,69,80
3090,note_on,30,0,9,,,,,,,,,,8,,73,0
3090,note_on,0,0,10,,,,,,,,,,10,,67,80
3090,note_on,0,0,9,,,,,,,,,,8,,71,75
3090,note_on,30,0,10,,,,,,,,,,10,,69,0
3120,note_on,30,0,10,,,,,,,,,,10,,67,0
3120,note_on,0,0,10,,,,,,,,,,10,,66,80
3120,note_on,30,0,9,,,,,,,,,,8,,71,0
3120,note_on,0,0,9,,,,,,,,,,8,,69,73
3120,note_on,90,0,11,,,,,,,,,,11,,50,64
3120,note_on,60,0,13,,,,,,,,,,13,,38,56
3120,note_on,90,0,12,,,,,,,,,,12,,50,64
3150,note_on,30,0,11,,,,,,,,,,11,,50,0
3150,note_on,30,0,12,,,,,,,,,,12,,50,0
3180,note_on,60,0,13,,,,,,,,,,13,,38,0
3240,note_on,90,0,12,,,,,,,,,,12,,50,64
3240,note_on,60,0,13,,,,,,,,,,13,,38,56
3240,note_on,90,0,11,,,,,,,,,,11,,50,64
3270,note_on,30,0,11,,,,,,,,,,11,,50,0
3270,note_on,30,0,12,,,,,,,,,,12,,50,0
3300,note_on,0,0,10,,,,,,,,,,10,,64,80
3300,note_on,0,0,9,,,,,,,,,,8,,67,66
3300,note_on,180,0,9,,,,,,,,,,8,,69,0
3300,note_on,180,0,10,,,,,,,,,,10,,66,0
3300,note_on,60,0,13,,,,,,,,,,13,,38,0
3330,note_on,30,0,10,,,,,,,,,,10,,64,0
3330,note_on,0,0,10,,,,,,,,,,10,,62,80
3330,note_on,30,0,9,,,,,,,,,,8,,67,0
3330,note_on,0,0,9,,,,,,,,,,8,,66,65
3360,note_on,60,0,13,,,,,,,,,,13,,43,74
3360,note_on,90,0,11,,,,,,,,,,11,,55,74
3360,note_on,0,0,10,,,,,,,,,,10,,61,80
3360,note_on,30,0,10,,,,,,,,,,10,,62,0
3360,note_on,30,0,9,,,,,,,,,,8,,66,0
3360,note_on,0,0,9,,,,,,,,,,8,,64,65
3360,note_on,90,0,12,,,,,,,,,,12,,55,72
3390,note_on,30,0,11,,,,,,,,,,11,,55,0
3390,note_on,30,0,10,,,,,,,,,,10,,61,0
3390,note_on,30,0,9,,,,,,,,,,8,,64,0
3390,note_on,30,0,12,,,,,,,,,,12,,55,0
3420,note_on,60,0,13,,,,,,,,,,13,,43,0
3480,note_on,90,0,9,,,,,,,,,,8,,66,69
3480,note_on,60,0,13,,,,,,,,,,13,,42,69
3480,note_on,90,0,11,,,,,,,,,,11,,54,70
3480,note_on,90,0,12,,,,,,,,,,12,,54,72
3480,note_on,90,0,10,,,,,,,,,,10,,62,80
3510,note_on,30,0,9,,,,,,,,,,8,,66,0
3510,note_on,30,0,11,,,,,,,,,,11,,54,0
3510,note_on,30,0,12,,,,,,,,,,12,,54,0
3510,note_on,30,0,10,,,,,,,,,,10,,62,0
3540,note_on,60,0,13,,,,,,,,,,13,,42,0
3600,note_on,90,0,9,,,,,,,,,,8,,69,82
3600,note_on,90,0,12,,,,,,,,,,12,,52,67
3600,note_on,90,0,10,,,,,,,,,,10,,59,80
3600,note_on,90,0,11,,,,,,,,,,11,,52,65
3600,note_on,60,0,13,,,,,,,,,,13,,40,65
3720,note_on,0,0,10,,,,,,,,,,10,,61,80
3720,note_on,120,0,12,,,,,,,,,,12,,52,0
3720,note_on,0,0,12,,,,,,,,,,12,,45,63
3720,note_on,120,0,11,,,,,,,,,,11,,52,0
3720,note_on,0,0,11,,,,,,,,,,11,,57,74
3720,note_on,120,0,10,,,,,,,,,,10,,59,0
3720,note_on,0,0,9,,,,,,,,,,8,,67,67
3720,note_on,120,0,9,,,,,,,,,,8,,69,0
3720,note_on,120,0,13,,,,,,,,,,13,,40,0
3720,note_on,0,0,13,,,,,,,,,,13,,33,75
3840,note_on,0,0,9,,,,,,,,,,8,,66,72
3840,note_on,0,0,11,,,,,,,,,,11,,50,64
3840,note_on,120,0,11,,,,,,,,,,11,,57,0
3840,note_on,120,0,13,,,,,,,,,,13,,33,0
3840,note_on,0,0,13,,,,,,,,,,13,,38,65
3840,note_on,0,0,10,,,,,,,,,,10,,62,80
3840,note_on,120,0,10,,,,,,,,,,10,,61,0
3840,note_on,120,0,9,,,,,,,,,,8,,67,0
3840,note_on,120,0,12,,,,,,,,,,12,,45,0
3840,note_on,0,0,12,,,,,,,,,,12,,50,72
3870,note_on,30,0,9,,,,,,,,,,8,,66,0
3870,note_on,30,0,10,,,,,,,,,,10,,62,0
3892,note_on,22,0,10,,,,,,,,,,10,,64,80
3892,note_on,22,0,9,,,,,,,,,,8,,67,72
3900,note_on,8,0,9,,,,,,,,,,8,,66,72
3900,note_on,8,0,10,,,,,,,,,,10,,62,80
3922,note_on,22,0,9,,,,,,,,,,8,,67,0
3922,note_on,22,0,10,,,,,,,,,,10,,64,0
3930,note_on,0,0,10,,,,,,,,,,10,,61,80
3930,note_on,8,0,9,,,,,,,,,,8,,66,0
3930,note_on,8,0,10,,,,,,,,,,10,,62,0
3930,note_on,0,0,9,,,,,,,,,,8,,64,72
3960,note_on,30,0,10,,,,,,,,,,10,,61,0
3960,note_on,120,0,13,,,,,,,,,,13,,38,0
3960,note_on,120,0,12,,,,,,,,,,12,,50,0
3960,note_on,0,0,9,,,,,,,,,,8,,66,72
3960,note_on,30,0,9,,,,,,,,,,8,,64,0
3960,note_on,0,0,10,,,,,,,,,,10,,62,80
3990,note_on,30,0,10,,,,,,,,,,10,,62,0
3990,note_on,30,0,9,,,,,,,,,,8,,66,0
4020,note_on,30,0,9,,,,,,,,,,8,,67,72
4020,note_on,30,0,10,,,,,,,,,,10,,64,80
4050,note_on,30,0,10,,,,,,,,,,10,,64,0
4050,note_on,30,0,9,,,,,,,,,,8,,67,0
4080,note_on,30,0,10,,,,,,,,,,10,,66,80
4080,note_on,240,0,11,,,,,,,,,,11,,50,0
4080,note_on,30,0,9,,,,,,,,,,8,,69,72
4140,note_on,180,0,12,,,,,,,,,,12,,50,66
4140,note_on,60,0,11,,,,,,,,,,11,,54,74
4200,note_on,0,0,12,,,,,,,,,,12,,52,67
4200,note_on,60,0,12,,,,,,,,,,12,,50,0
4200,note_on,0,0,11,,,,,,,,,,11,,55,74
4200,note_on,120,0,10,,,,,,,,,,10,,66,0
4200,note_on,120,0,9,,,,,,,,,,8,,69,0
4200,note_on,60,0,11,,,,,,,,,,11,,54,0
4260,note_on,60,0,11,,,,,,,,,,11,,55,0
4260,note_on,60,0,12,,,,,,,,,,12,,52,0
4260,note_on,0,0,12,,,,,,,,,,12,,54,69
4260,note_on,0,0,11,,,,,,,,,,11,,57,74
4320,note_on,60,0,11,,,,,,,,,,11,,57,0
4320,note_on,120,0,10,,,,,,,,,,10,,67,80
4320,note_on,60,0,12,,,,,,,,,,12,,54,0
4320,note_on,0,0,12,,,,,,,,,,12,,55,71
4320,note_on,120,0,9,,,,,,,,,,8,,71,69
4320,note_on,0,0,11,,,,,,,,,,11,,59,74
4440,note_on,120,0,12,,,,,,,,,,12,,55,0
4440,note_on,0,0,12,,,,,,,,,,12,,43,72
4500,note_on,0,0,12,,,,,,,,,,12,,45,72
4500,note_on,60,0,12,,,,,,,,,,12,,43,0
4500,note_on,0,0,11,,,,,,,,,,11,,57,66
4500,note_on,180,0,9,,,,,,,,,,8,,71,0
4500,note_on,0,0,9,,,,,,,,,,8,,73,76
4500,note_on,180,0,11,,,,,,,,,,11,,59,0
4560,note_on,60,0,11,,,,,,,,,,11,,57,0
4560,note_on,0,0,9,,,,,,,,,,8,,76,78
4560,note_on,60,0,9,,,,,,,,,,8,,73,0
4560,note_on,60,0,12,,,,,,,,,,12,,45,0
4560,note_on,0,0,12,,,,,,,,,,12,,47,72
4560,note_on,0,0,11,,,,,,,,,,11,,55,64
4620,note_on,0,0,9,,,,,,,,,,8,,74,77
4620,note_on,60,0,9,,,,,,,,,,8,,76,0
4680,note_on,0,0,11,,,,,,,,,,11,,64,63
4680,note_on,0,0,12,,,,,,,,,,12,,49,72
4680,note_on,60,0,9,,,,,,,,,,8,,74,0
4680,note_on,120,0,12,,,,,,,,,,12,,47,0
4680,note_on,120,0,11,,,,,,,,,,11,,55,0
4680,note_on,0,0,9,,,,,,,,,,8,,73,73
4740,note_on,0,0,9,,,,,,,,,,8,,71,70
4740,note_on,60,0,9,,,,,,,,,,8,,73,0
4800,note_on,0,0,9,,,,,,,,,,8,,71,67
4800,note_on,120,0,11,,,,,,,,,,11,,64,0
4800,note_on,0,0,12,,,,,,,,,,12,,50,72
