tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,pitch,note,velocity
8400,note_on,0,0,1,,,,,,,,,,,,,,,1,,,70,60
8580,note_off,180,0,1,,,,,,,,,,,,,,,1,,,70,0
8588,note_off,908,0,5,,,,,,,,,,,,,,,5,,,58,0
8640,note_on,52,0,5,,,,,,,,,,,,,,,5,,,58,60
8640,note_on,260,0,4,,,,,,,,,,,,,,,4,,,62,60
8640,note_on,60,0,1,,,,,,,,,,,,,,,1,,,70,58
9480,set_tempo,1800,1,0,,,,,,,923076,,,,,,,,,,,,
9540,note_off,900,0,4,,,,,,,,,,,,,,,4,,,62,0
9540,note_off,900,0,1,,,,,,,,,,,,,,,1,,,70,0
9600,note_on,60,0,4,,,,,,,,,,,,,,,4,,,64,57
9600,set_tempo,120,1,0,,,,,,,895522,,,,,,,,,,,,
9600,note_on,60,0,1,,,,,,,,,,,,,,,1,,,74,62
9840,note_on,0,0,1,,,,,,,,,,,,,,,1,,,72,59
9840,note_off,240,0,1,,,,,,,,,,,,,,,1,,,74,0
10020,note_off,180,0,1,,,,,,,,,,,,,,,1,,,72,0
10080,note_on,60,0,1,,,,,,,,,,,,,,,1,,,72,56
10500,note_off,900,0,4,,,,,,,,,,,,,,,4,,,64,0
10500,note_off,1860,0,5,,,,,,,,,,,,,,,5,,,58,0
10560,note_on,60,0,4,,,,,,,,,,,,,,,4,,,65,53
10560,note_on,60,0,5,,,,,,,,,,,,,,,5,,,56,53
10980,note_off,900,0,1,,,,,,,,,,,,,,,1,,,72,0
11040,note_on,60,0,1,,,,,,,,,,,,,,,1,,,77,53
11280,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,55
11280,note_off,240,0,1,,,,,,,,,,,,,,,1,,,77,0
11400,set_tempo,1800,1,0,,,,,,,923076,,,,,,,,,,,,
11460,note_off,900,0,4,,,,,,,,,,,,,,,4,,,65,0
11468,note_off,188,0,1,,,,,,,,,,,,,,,1,,,74,0
11520,note_on,60,0,4,,,,,,,,,,,,,,,4,,,62,49
11520,set_tempo,120,1,0,,,,,,,895522,,,,,,,,,,,,
11520,marker,0,1,0,,,,,,,,,,,,,,,,,,,
11520,note_on,52,0,1,,,,,,,,,,,,,,,1,,,72,58
11760,note_on,0,0,1,,,,,,,,,,,,,,,1,,,70,55
11760,note_off,240,0,1,,,,,,,,,,,,,,,1,,,72,0
11940,note_off,180,0,1,,,,,,,,,,,,,,,1,,,70,0
12000,note_on,60,0,1,,,,,,,,,,,,,,,1,,,70,52
12420,note_off,900,0,4,,,,,,,,,,,,,,,4,,,62,0
12435,note_off,1875,0,5,,,,,,,,,,,,,,,5,,,56,0
12480,note_on,45,0,5,,,,,,,,,,,,,,,5,,,55,46
12480,note_on,60,0,4,,,,,,,,,,,,,,,4,,,63,46
12960,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,49
12960,note_off,960,0,1,,,,,,,,,,,,,,,1,,,70,0
13200,note_off,240,0,1,,,,,,,,,,,,,,,1,,,75,0
13200,note_on,0,0,1,,,,,,,,,,,,,,,1,,,70,45
13320,set_tempo,1800,1,0,,,,,,,923076,,,,,,,,,,,,
13380,note_off,180,0,1,,,,,,,,,,,,,,,1,,,70,0
13388,note_off,908,0,5,,,,,,,,,,,,,,,5,,,55,0
13440,note_on,60,0,1,,,,,,,,,,,,,,,1,,,70,42
13440,note_on,52,0,5,,,,,,,,,,,,,,,5,,,53,42
13440,set_tempo,120,1,0,,,,,,,895522,,,,,,,,,,,,
14340,note_off,900,0,5,,,,,,,,,,,,,,,5,,,53,0
14400,note_on,0,0,4,,,,,,,,,,,,,,,4,,,62,39
14400,note_off,1920,0,4,,,,,,,,,,,,,,,4,,,63,0
14400,note_on,60,0,5,,,,,,,,,,,,,,,5,,,58,39
14760,set_tempo,1320,1,0,,,,,,,923076,,,,,,,,,,,,
14880,note_on,0,0,1,,,,,,,,,,,,,,,1,,,70,39
14880,note_off,1440,0,1,,,,,,,,,,,,,,,1,,,70,0
14940,note_on,60,0,1,,,,,,,,,,,,,,,1,,,68,39
14960,note_off,20,0,1,,,,,,,,,,,,,,,1,,,70,0
15000,note_on,40,0,1,,,,,,,,,,,,,,,1,,,70,38
15020,note_off,20,0,1,,,,,,,,,,,,,,,1,,,68,0
15060,note_on,40,0,1,,,,,,,,,,,,,,,1,,,68,38
15080,note_off,20,0,1,,,,,,,,,,,,,,,1,,,70,0
15120,note_on,40,0,1,,,,,,,,,,,,,,,1,,,70,37
15130,note_off,10,0,1,,,,,,,,,,,,,,,1,,,68,0
15180,note_on,0,0,1,,,,,,,,,,,,,,,1,,,68,37
15180,note_off,50,0,1,,,,,,,,,,,,,,,1,,,70,0
15240,note_on,60,0,1,,,,,,,,,,,,,,,1,,,67,36
15240,set_tempo,480,1,0,,,,,,,952380,,,,,,,,,,,,
15260,note_off,20,0,1,,,,,,,,,,,,,,,1,,,68,0
15300,note_on,40,0,1,,,,,,,,,,,,,,,1,,,68,36
15300,note_off,900,0,5,,,,,,,,,,,,,,,5,,,58,0
15300,set_tempo,60,1,0,,,,,,,1000000,,,,,,,,,,,,
15308,note_off,908,0,4,,,,,,,,,,,,,,,4,,,62,0
15310,note_off,10,0,1,,,,,,,,,,,,,,,1,,,67,0
15360,control_change,15360,0,3,,,,,,,,,,,,,64,127,3,,,,
15360,note_on,0,0,4,,,,,,,,,,,,,,,4,,,51,36
15360,control_change,52,0,4,,,,,,,,,,,,,64,127,4,,,,
15360,set_tempo,60,1,0,,,,,,,895522,,,,,,,,,,,,
15360,note_on,50,0,1,,,,,,,,,,,,,,,1,,,67,35
15380,note_off,20,0,1,,,,,,,,,,,,,,,1,,,68,0
15600,note_off,240,0,4,,,,,,,,,,,,,,,4,,,51,0
15600,note_on,240,0,3,,,,,,,,,,,,,,,3,,,55,39
15840,note_off,240,0,3,,,,,,,,,,,,,,,3,,,55,0
15840,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,40
15840,note_off,460,0,1,,,,,,,,,,,,,,,1,,,67,0
16080,note_on,0,0,3,,,,,,,,,,,,,,,3,,,63,41
16080,note_off,240,0,3,,,,,,,,,,,,,,,3,,,58,0
16260,control_change,180,0,3,,,,,,,,,,,,,64,0,3,,,,
16260,note_off,0,0,3,,,,,,,,,,,,,,,3,,,63,0
16260,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
16320,note_on,480,0,1,,,,,,,,,,,,,,,1,,,70,43
16320,note_on,60,0,4,,,,,,,,,,,,,,,4,,,51,43
16320,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
16320,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
16560,note_off,240,0,4,,,,,,,,,,,,,,,4,,,51,0
16560,note_on,240,0,3,,,,,,,,,,,,,,,3,,,55,44
16800,note_off,480,0,1,,,,,,,,,,,,,,,1,,,70,0
16800,note_off,240,0,3,,,,,,,,,,,,,,,3,,,55,0
16800,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,45
17040,note_on,0,0,3,,,,,,,,,,,,,,,3,,,63,46
17040,note_off,240,0,3,,,,,,,,,,,,,,,3,,,58,0
17160,set_tempo,1800,1,0,,,,,,,923076,,,,,,,,,,,,
17220,note_off,0,0,3,,,,,,,,,,,,,,,3,,,63,0
17220,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
17220,control_change,180,0,3,,,,,,,,,,,,,64,0,3,,,,
17280,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
17280,set_tempo,120,1,0,,,,,,,895522,,,,,,,,,,,,
17280,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
17280,note_on,60,0,4,,,,,,,,,,,,,,,4,,,51,51
17520,note_on,240,0,3,,,,,,,,,,,,,,,3,,,55,49
17520,note_off,240,0,4,,,,,,,,,,,,,,,4,,,51,0
17760,note_off,240,0,3,,,,,,,,,,,,,,,3,,,55,0
17760,note_on,960,0,1,,,,,,,,,,,,,,,1,,,75,48
17760,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,50
17820,note_on,60,0,1,,,,,,,,,,,,,,,1,,,77,50
17850,note_off,30,0,1,,,,,,,,,,,,,,,1,,,75,0
17880,note_on,30,0,1,,,,,,,,,,,,,,,1,,,79,52
17910,note_off,30,0,1,,,,,,,,,,,,,,,1,,,77,0
18000,note_off,240,0,3,,,,,,,,,,,,,,,3,,,58,0
18000,note_on,0,0,3,,,,,,,,,,,,,,,3,,,63,52
18180,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
18180,control_change,180,0,3,,,,,,,,,,,,,64,0,3,,,,
18180,note_off,0,0,3,,,,,,,,,,,,,,,3,,,63,0
18230,note_off,320,0,1,,,,,,,,,,,,,,,1,,,79,0
18240,note_on,60,0,4,,,,,,,,,,,,,,,4,,,51,53
18240,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
18240,note_on,10,0,1,,,,,,,,,,,,,,,1,,,77,54
18240,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
18480,note_on,240,0,3,,,,,,,,,,,,,,,3,,,55,54
18480,note_off,240,0,4,,,,,,,,,,,,,,,4,,,51,0
18720,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,55
18720,note_off,480,0,1,,,,,,,,,,,,,,,1,,,77,0
18720,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,57
18720,note_off,240,0,3,,,,,,,,,,,,,,,3,,,55,0
18960,note_off,240,0,3,,,,,,,,,,,,,,,3,,,58,0
18960,note_on,0,0,3,,,,,,,,,,,,,,,3,,,63,57
19080,set_tempo,1800,1,0,,,,,,,923076,,,,,,,,,,,,
19140,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
19140,note_off,0,0,3,,,,,,,,,,,,,,,3,,,63,0
19140,control_change,180,0,3,,,,,,,,,,,,,64,0,3,,,,
19140,note_off,420,0,1,,,,,,,,,,,,,,,1,,,75,0
19200,note_on,60,0,4,,,,,,,,,,,,,,,4,,,53,53
19200,set_tempo,120,1,0,,,,,,,895522,,,,,,,,,,,,
19200,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
19200,note_on,60,0,1,,,,,,,,,,,,,,,1,,,77,56
19200,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
19260,note_on,60,0,1,,,,,,,,,,,,,,,1,,,75,55
19280,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
19320,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,54
19340,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
19380,note_on,40,0,1,,,,,,,,,,,,,,,1,,,75,53
19400,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
19440,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,52
19440,note_on,240,0,3,,,,,,,,,,,,,,,3,,,56,50
19440,note_off,240,0,4,,,,,,,,,,,,,,,4,,,53,0
19460,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
19500,note_on,40,0,1,,,,,,,,,,,,,,,1,,,75,51
19520,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
19560,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,50
19580,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
19620,note_on,40,0,1,,,,,,,,,,,,,,,1,,,75,49
19640,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
19680,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,49
19680,note_on,0,0,3,,,,,,,,,,,,,,,3,,,62,47
19680,note_off,240,0,3,,,,,,,,,,,,,,,3,,,56,0
19700,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
19740,note_on,40,0,1,,,,,,,,,,,,,,,1,,,75,48
19760,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
19800,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,47
19820,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
19860,note_on,40,0,1,,,,,,,,,,,,,,,1,,,75,46
19880,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
19920,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,45
19920,note_off,240,0,3,,,,,,,,,,,,,,,3,,,62,0
19920,note_on,0,0,3,,,,,,,,,,,,,,,3,,,65,44
19940,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
19980,note_on,40,0,1,,,,,,,,,,,,,,,1,,,75,44
19990,note_off,10,0,1,,,,,,,,,,,,,,,1,,,77,0
20040,note_on,50,0,1,,,,,,,,,,,,,,,1,,,74,43
20060,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
20100,control_change,180,0,3,,,,,,,,,,,,,64,0,3,,,,
20100,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
20100,note_on,40,0,1,,,,,,,,,,,,,,,1,,,75,42
20100,note_off,0,0,3,,,,,,,,,,,,,,,3,,,65,0
20120,note_off,20,0,1,,,,,,,,,,,,,,,1,,,74,0
20160,note_on,40,0,1,,,,,,,,,,,,,,,1,,,74,41
20160,note_on,60,0,4,,,,,,,,,,,,,,,4,,,53,41
20160,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
20160,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
20180,note_off,20,0,1,,,,,,,,,,,,,,,1,,,75,0
20400,note_off,240,0,4,,,,,,,,,,,,,,,4,,,53,0
20400,note_on,240,0,3,,,,,,,,,,,,,,,3,,,56,41
20640,note_on,0,0,3,,,,,,,,,,,,,,,3,,,62,43
20640,note_off,240,0,3,,,,,,,,,,,,,,,3,,,56,0
20880,note_off,240,0,3,,,,,,,,,,,,,,,3,,,62,0
20880,note_on,0,0,3,,,,,,,,,,,,,,,3,,,65,45
21000,set_tempo,1800,1,0,,,,,,,923076,,,,,,,,,,,,
21060,note_off,880,0,1,,,,,,,,,,,,,,,1,,,74,0
21060,note_off,0,0,3,,,,,,,,,,,,,,,3,,,65,0
21060,control_change,180,0,3,,,,,,,,,,,,,64,0,3,,,,
21060,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
21120,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
21120,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
21120,note_on,60,0,4,,,,,,,,,,,,,,,4,,,53,49
21120,set_tempo,120,1,0,,,,,,,895522,,,,,,,,,,,,
21360,note_off,240,0,4,,,,,,,,,,,,,,,4,,,53,0
21360,note_on,240,0,3,,,,,,,,,,,,,,,3,,,56,48
21600,note_on,540,0,1,,,,,,,,,,,,,,,1,,,77,46
21600,note_off,240,0,3,,,,,,,,,,,,,,,3,,,56,0
21600,note_on,0,0,3,,,,,,,,,,,,,,,3,,,62,50
21660,note_on,60,0,1,,,,,,,,,,,,,,,1,,,79,48
21680,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
21720,note_on,40,0,1,,,,,,,,,,,,,,,1,,,80,52
21740,note_off,20,0,1,,,,,,,,,,,,,,,1,,,79,0
21840,note_on,0,0,3,,,,,,,,,,,,,,,3,,,65,52
21840,note_off,240,0,3,,,,,,,,,,,,,,,3,,,62,0
22020,control_change,180,0,3,,,,,,,,,,,,,64,0,3,,,,
22020,note_off,0,0,3,,,,,,,,,,,,,,,3,,,65,0
22020,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
22073,note_off,333,0,1,,,,,,,,,,,,,,,1,,,80,0
22080,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
22080,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
22080,note_on,7,0,1,,,,,,,,,,,,,,,1,,,79,55
22080,note_on,60,0,4,,,,,,,,,,,,,,,4,,,53,53
22320,note_off,240,0,4,,,,,,,,,,,,,,,4,,,53,0
22320,note_on,240,0,3,,,,,,,,,,,,,,,3,,,56,55
22560,note_off,240,0,3,,,,,,,,,,,,,,,3,,,56,0
22560,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,59
22560,note_off,480,0,1,,,,,,,,,,,,,,,1,,,79,0
22560,note_on,0,0,3,,,,,,,,,,,,,,,3,,,62,57
22800,note_off,240,0,3,,,,,,,,,,,,,,,3,,,62,0
22800,note_on,0,0,3,,,,,,,,,,,,,,,3,,,65,59
22920,set_tempo,1800,1,0,,,,,,,923076,,,,,,,,,,,,
22973,note_off,173,0,3,,,,,,,,,,,,,,,3,,,65,0
22980,control_change,7,0,3,,,,,,,,,,,,,64,0,3,,,,
22980,control_change,660,0,4,,,,,,,,,,,,,64,0,4,,,,
22988,note_off,428,0,1,,,,,,,,,,,,,,,1,,,77,0
23040,control_change,60,0,3,,,,,,,,,,,,,64,127,3,,,,
23040,set_tempo,120,1,0,,,,,,,895522,,,,,,,,,,,,
23040,note_on,52,0,1,,,,,,,,,,,,,,,1,,,79,58
23040,control_change,0,0,4,,,,,,,,,,,,,64,127,4,,,,
23040,note_on,60,0,4,,,,,,,,,,,,,,,4,,,55,55
23100,note_on,60,0,1,,,,,,,,,,,,,,,1,,,77,57
23120,note_off,20,0,1,,,,,,,,,,,,,,,1,,,79,0
23160,note_on,40,0,1,,,,,,,,,,,,,,,1,,,79,56
23180,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
23220,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,55
23240,note_off,20,0,1,,,,,,,,,,,,,,,1,,,79,0
23280,note_on,240,0,3,,,,,,,,,,,,,,,3,,,58,53
23280,note_on,40,0,1,,,,,,,,,,,,,,,1,,,79,55
23280,note_off,240,0,4,,,,,,,,,,,,,,,4,,,55,0
23300,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
23340,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,54
23360,note_off,20,0,1,,,,,,,,,,,,,,,1,,,79,0
23400,note_on,40,0,1,,,,,,,,,,,,,,,1,,,79,53
23420,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
23460,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,52
23480,note_off,20,0,1,,,,,,,,,,,,,,,1,,,79,0
23520,note_on,0,0,3,,,,,,,,,,,,,,,3,,,63,51
23520,note_off,240,0,3,,,,,,,,,,,,,,,3,,,58,0
23520,note_on,40,0,1,,,,,,,,,,,,,,,1,,,79,51
23540,note_off,20,0,1,,,,,,,,,,,,,,,1,,,77,0
23580,note_on,40,0,1,,,,,,,,,,,,,,,1,,,77,50
23600,note_off,20,0,1,,,,,,,,,,,,,,,1,,,79,0
