tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
5120,note_off,80,0,4,,,,,,,,3,,,,50,64
5120,note_off,80,0,3,,,,,,,,2,,,,62,64
5120,note_off,80,0,5,,,,,,,,4,,,,38,64
5275,note_off,235,0,7,,,,,,,,6,,,,66,64
5275,note_off,235,0,9,,,,,,,,8,,,,50,64
5275,note_off,235,0,10,,,,,,,,10,,,,38,64
5275,note_off,235,0,8,,,,,,,,7,,,,62,64
5280,note_on,5,0,8,,,,,,,,7,,,,62,75
5280,note_on,5,0,7,,,,,,,,6,,,,66,75
5280,note_on,160,0,3,,,,,,,,2,,,,62,75
5280,note_on,160,0,5,,,,,,,,4,,,,38,75
5280,note_on,5,0,9,,,,,,,,8,,,,50,75
5280,note_on,160,0,2,,,,,,,,1,,,,66,75
5280,note_off,240,0,1,,,,,,,,0,,,,78,64
5280,note_on,0,0,1,,,,,,,,0,,,,76,92
5280,note_on,5,0,10,,,,,,,,10,,,,38,75
5280,note_on,160,0,4,,,,,,,,3,,,,50,75
5280,note_off,240,0,6,,,,,,,,5,,,,78,64
5280,note_on,0,0,6,,,,,,,,5,,,,76,92
5360,note_off,80,0,2,,,,,,,,1,,,,66,64
5360,note_off,80,0,4,,,,,,,,3,,,,50,64
5360,note_off,80,0,5,,,,,,,,4,,,,38,64
5360,note_off,80,0,3,,,,,,,,2,,,,62,64
5515,note_off,235,0,10,,,,,,,,10,,,,38,64
5515,note_off,235,0,8,,,,,,,,7,,,,62,64
5515,note_off,235,0,7,,,,,,,,6,,,,66,64
5515,note_off,235,0,9,,,,,,,,8,,,,50,64
5520,note_on,0,0,6,,,,,,,,5,,,,74,92
5520,note_on,5,0,9,,,,,,,,8,,,,50,75
5520,note_on,5,0,7,,,,,,,,6,,,,66,75
5520,note_on,160,0,4,,,,,,,,3,,,,50,75
5520,note_on,5,0,8,,,,,,,,7,,,,62,75
5520,note_on,5,0,10,,,,,,,,10,,,,38,75
5520,note_on,160,0,5,,,,,,,,4,,,,38,75
5520,note_on,160,0,2,,,,,,,,1,,,,66,75
5520,note_on,160,0,3,,,,,,,,2,,,,62,75
5520,note_off,240,0,1,,,,,,,,0,,,,76,64
5520,note_on,0,0,1,,,,,,,,0,,,,74,92
5520,note_off,240,0,6,,,,,,,,5,,,,76,64
5600,note_off,80,0,3,,,,,,,,2,,,,62,64
5600,note_off,80,0,5,,,,,,,,4,,,,38,64
5600,note_off,80,0,4,,,,,,,,3,,,,50,64
5600,note_off,80,0,2,,,,,,,,1,,,,66,64
5755,note_off,235,0,7,,,,,,,,6,,,,66,64
5755,note_off,235,0,9,,,,,,,,8,,,,50,64
5755,note_off,235,0,10,,,,,,,,10,,,,38,64
5755,note_off,235,0,8,,,,,,,,7,,,,62,64
5760,note_on,0,0,1,,,,,,,,0,,,,73,92
5760,note_on,5,0,7,,,,,,,,6,,,,67,75
5760,note_on,160,0,4,,,,,,,,3,,,,50,75
5760,note_on,5,0,8,,,,,,,,7,,,,64,75
5760,note_off,240,0,1,,,,,,,,0,,,,74,64
5760,note_off,240,0,6,,,,,,,,5,,,,74,64
5760,note_on,160,0,5,,,,,,,,4,,,,38,75
5760,note_on,160,0,2,,,,,,,,1,,,,67,75
5760,note_on,0,0,6,,,,,,,,5,,,,73,92
5760,note_on,5,0,10,,,,,,,,10,,,,38,75
5760,note_on,5,0,9,,,,,,,,8,,,,50,75
5760,note_on,160,0,3,,,,,,,,2,,,,64,75
5840,note_off,80,0,5,,,,,,,,4,,,,38,64
5840,note_off,80,0,4,,,,,,,,3,,,,50,64
5840,note_off,80,0,2,,,,,,,,1,,,,67,64
5995,note_off,235,0,10,,,,,,,,10,,,,38,64
5995,note_off,235,0,9,,,,,,,,8,,,,50,64
5995,note_off,235,0,7,,,,,,,,6,,,,67,64
6000,note_on,5,0,10,,,,,,,,10,,,,38,75
6000,note_on,5,0,7,,,,,,,,6,,,,67,75
6000,note_on,160,0,5,,,,,,,,4,,,,38,75
6000,note_on,160,0,2,,,,,,,,1,,,,67,75
6000,note_on,160,0,4,,,,,,,,3,,,,50,75
6000,note_on,5,0,9,,,,,,,,8,,,,50,75
6080,note_off,80,0,5,,,,,,,,4,,,,38,64
6080,note_off,80,0,4,,,,,,,,3,,,,50,64
6080,note_off,80,0,2,,,,,,,,1,,,,67,64
6235,note_off,235,0,7,,,,,,,,6,,,,67,64
6235,note_off,235,0,9,,,,,,,,8,,,,50,64
6235,note_off,235,0,10,,,,,,,,10,,,,38,64
6240,note_on,5,0,7,,,,,,,,6,,,,67,75
6240,note_on,5,0,9,,,,,,,,8,,,,50,75
6240,note_on,160,0,5,,,,,,,,4,,,,38,75
6240,note_on,160,0,2,,,,,,,,1,,,,67,75
6240,note_on,160,0,4,,,,,,,,3,,,,50,75
6240,note_on,5,0,10,,,,,,,,10,,,,38,75
6320,note_off,80,0,5,,,,,,,,4,,,,38,64
6320,note_off,80,0,2,,,,,,,,1,,,,67,64
6320,note_off,80,0,4,,,,,,,,3,,,,50,64
6475,note_off,235,0,10,,,,,,,,10,,,,38,64
6475,note_off,235,0,7,,,,,,,,6,,,,67,64
6475,note_off,235,0,9,,,,,,,,8,,,,50,64
6480,note_off,720,0,8,,,,,,,,7,,,,64,64
6480,note_on,160,0,2,,,,,,,,1,,,,67,75
6480,note_on,160,0,4,,,,,,,,3,,,,50,75
6480,note_on,0,0,1,,,,,,,,0,,,,74,92
6480,note_off,720,0,1,,,,,,,,0,,,,73,64
6480,note_on,0,0,3,,,,,,,,2,,,,62,75
6480,note_on,5,0,10,,,,,,,,10,,,,38,75
6480,note_off,720,0,6,,,,,,,,5,,,,73,64
6480,note_on,0,0,6,,,,,,,,5,,,,74,92
6480,note_off,720,0,3,,,,,,,,2,,,,64,64
6480,note_on,5,0,9,,,,,,,,8,,,,50,75
6480,note_on,160,0,5,,,,,,,,4,,,,38,75
6480,note_on,5,0,7,,,,,,,,6,,,,67,75
6480,note_on,0,0,8,,,,,,,,7,,,,62,75
6560,note_off,80,0,5,,,,,,,,4,,,,38,64
6560,note_off,80,0,2,,,,,,,,1,,,,67,64
6560,note_off,80,0,4,,,,,,,,3,,,,50,64
6600,note_off,120,0,8,,,,,,,,7,,,,62,64
6600,note_off,120,0,6,,,,,,,,5,,,,74,64
6600,note_on,0,0,6,,,,,,,,5,,,,76,92
6600,note_off,120,0,1,,,,,,,,0,,,,74,64
6600,note_on,0,0,8,,,,,,,,7,,,,61,75
6600,note_off,120,0,3,,,,,,,,2,,,,62,64
6600,note_on,0,0,3,,,,,,,,2,,,,61,75
6600,note_on,0,0,1,,,,,,,,0,,,,76,92
6715,note_off,235,0,7,,,,,,,,6,,,,67,64
6715,note_off,235,0,9,,,,,,,,8,,,,50,64
6715,note_off,235,0,10,,,,,,,,10,,,,38,64
6720,note_off,120,0,3,,,,,,,,2,,,,61,64
6720,note_on,0,0,3,,,,,,,,2,,,,62,75
6720,note_on,160,0,2,,,,,,,,1,,,,66,75
6720,note_on,0,0,1,,,,,,,,0,,,,74,92
6720,note_on,5,0,9,,,,,,,,8,,,,50,75
6720,note_on,160,0,4,,,,,,,,3,,,,50,75
6720,note_off,120,0,6,,,,,,,,5,,,,76,64
6720,note_on,5,0,10,,,,,,,,10,,,,38,75
6720,note_on,160,0,5,,,,,,,,4,,,,38,75
6720,note_off,120,0,1,,,,,,,,0,,,,76,64
6720,note_on,0,0,6,,,,,,,,5,,,,74,92
6720,note_on,5,0,7,,,,,,,,6,,,,66,75
6720,note_on,0,0,8,,,,,,,,7,,,,62,75
6720,note_off,120,0,8,,,,,,,,7,,,,61,64
6800,note_off,80,0,4,,,,,,,,3,,,,50,64
6800,note_off,80,0,3,,,,,,,,2,,,,62,64
6800,note_off,80,0,2,,,,,,,,1,,,,66,64
6800,note_off,80,0,5,,,,,,,,4,,,,38,64
6955,note_off,235,0,9,,,,,,,,8,,,,50,64
6955,note_off,235,0,8,,,,,,,,7,,,,62,64
6955,note_off,235,0,7,,,,,,,,6,,,,66,64
6955,note_off,235,0,10,,,,,,,,10,,,,38,64
6960,note_on,160,0,2,,,,,,,,1,,,,66,75
6960,note_on,160,0,3,,,,,,,,2,,,,62,75
6960,note_on,5,0,8,,,,,,,,7,,,,62,75
6960,note_on,160,0,4,,,,,,,,3,,,,50,75
6960,note_on,160,0,5,,,,,,,,4,,,,38,75
6960,note_on,5,0,7,,,,,,,,6,,,,66,75
6960,note_on,5,0,9,,,,,,,,8,,,,50,75
6960,note_on,5,0,10,,,,,,,,10,,,,38,75
7040,note_off,80,0,4,,,,,,,,3,,,,50,64
7040,note_off,80,0,5,,,,,,,,4,,,,38,64
7040,note_off,80,0,2,,,,,,,,1,,,,66,64
7040,note_off,80,0,3,,,,,,,,2,,,,62,64
7120,note_off,400,0,1,,,,,,,,0,,,,74,64
7120,note_off,400,0,6,,,,,,,,5,,,,74,64
7195,note_off,235,0,7,,,,,,,,6,,,,66,64
7195,note_off,235,0,8,,,,,,,,7,,,,62,64
7195,note_off,235,0,9,,,,,,,,8,,,,50,64
7195,note_off,235,0,10,,,,,,,,10,,,,38,64
7200,note_on,5,0,9,,,,,,,,8,,,,50,75
7200,note_on,5,0,7,,,,,,,,6,,,,66,75
7200,note_on,160,0,5,,,,,,,,4,,,,38,75
7200,note_on,160,0,4,,,,,,,,3,,,,50,75
7200,note_on,160,0,3,,,,,,,,2,,,,62,75
7200,note_on,5,0,10,,,,,,,,10,,,,38,75
7200,note_on,160,0,2,,,,,,,,1,,,,66,75
7200,note_on,5,0,8,,,,,,,,7,,,,62,75
7280,note_off,80,0,2,,,,,,,,1,,,,66,64
7280,note_off,80,0,3,,,,,,,,2,,,,62,64
7280,note_off,80,0,5,,,,,,,,4,,,,38,64
7280,note_off,80,0,4,,,,,,,,3,,,,50,64
7435,note_off,235,0,7,,,,,,,,6,,,,66,64
7435,note_off,235,0,10,,,,,,,,10,,,,38,64
7435,note_off,235,0,9,,,,,,,,8,,,,50,64
7435,note_off,235,0,8,,,,,,,,7,,,,62,64
7440,note_on,5,0,10,,,,,,,,10,,,,38,75
7440,note_on,5,0,7,,,,,,,,6,,,,66,75
7440,note_on,5,0,9,,,,,,,,8,,,,50,75
7440,note_on,160,0,5,,,,,,,,4,,,,38,75
7440,note_on,5,0,8,,,,,,,,7,,,,62,75
7440,note_on,160,0,3,,,,,,,,2,,,,62,75
7440,note_on,160,0,2,,,,,,,,1,,,,66,75
7440,note_on,160,0,4,,,,,,,,3,,,,50,75
7520,note_off,80,0,4,,,,,,,,3,,,,50,64
7520,note_off,80,0,5,,,,,,,,4,,,,38,64
7520,note_off,80,0,3,,,,,,,,2,,,,62,64
7520,note_off,80,0,2,,,,,,,,1,,,,66,64
7675,note_off,235,0,9,,,,,,,,8,,,,50,64
7675,note_off,235,0,7,,,,,,,,6,,,,66,64
7675,note_off,235,0,10,,,,,,,,10,,,,38,64
7675,note_off,235,0,8,,,,,,,,7,,,,62,64
7680,note_on,160,0,5,,,,,,,,4,,,,26,75
7680,note_on,5,0,7,,,,,,,,6,,,,66,75
7680,note_on,160,0,3,,,,,,,,2,,,,62,75
7680,note_on,160,0,2,,,,,,,,1,,,,66,75
7680,note_on,560,0,6,,,,,,,,5,,,,81,92
7680,note_on,560,0,1,,,,,,,,0,,,,81,92
7680,note_on,5,0,10,,,,,,,,10,,,,26,75
