tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
1080,note_on,6,0,6,,,,,,,,,,5,,38,51
1080,note_on,66,0,3,,,,,,,,,,2,,83,44
1080,note_on,66,0,4,,,,,,,,,,3,,79,47
1080,note_on,6,0,5,,,,,,,,,,4,,62,49
1134,note_on,54,0,4,,,,,,,,,,3,,79,0
1134,note_on,54,0,6,,,,,,,,,,5,,38,0
1134,note_on,54,0,5,,,,,,,,,,4,,62,0
1134,note_on,54,0,3,,,,,,,,,,2,,83,0
1140,note_on,6,0,6,,,,,,,,,,5,,38,50
1140,note_on,6,0,5,,,,,,,,,,4,,62,50
1194,note_on,54,0,6,,,,,,,,,,5,,38,0
1194,note_on,54,0,5,,,,,,,,,,4,,62,0
1200,note_on,66,0,4,,,,,,,,,,3,,78,44
1200,note_on,6,0,6,,,,,,,,,,5,,38,52
1200,note_on,6,0,5,,,,,,,,,,4,,62,52
1200,note_on,66,0,3,,,,,,,,,,2,,81,45
1254,note_on,54,0,5,,,,,,,,,,4,,62,0
1254,note_on,54,0,6,,,,,,,,,,5,,38,0
1254,note_on,54,0,4,,,,,,,,,,3,,78,0
1254,note_on,54,0,3,,,,,,,,,,2,,81,0
1260,note_on,6,0,6,,,,,,,,,,5,,38,49
1260,note_on,6,0,5,,,,,,,,,,4,,62,47
1314,note_on,54,0,6,,,,,,,,,,5,,38,0
1314,note_on,54,0,5,,,,,,,,,,4,,62,0
1320,note_on,6,0,6,,,,,,,,,,5,,38,52
1320,note_on,66,0,3,,,,,,,,,,2,,79,48
1320,note_on,66,0,4,,,,,,,,,,3,,76,45
1320,note_on,6,0,5,,,,,,,,,,4,,62,50
1374,note_on,54,0,4,,,,,,,,,,3,,76,0
1374,note_on,54,0,6,,,,,,,,,,5,,38,0
1374,note_on,54,0,5,,,,,,,,,,4,,62,0
1374,note_on,54,0,3,,,,,,,,,,2,,79,0
1380,note_on,6,0,5,,,,,,,,,,4,,62,50
1380,note_on,6,0,6,,,,,,,,,,5,,38,49
1434,note_on,54,0,5,,,,,,,,,,4,,62,0
1434,note_on,54,0,6,,,,,,,,,,5,,38,0
1440,note_on,6,0,5,,,,,,,,,,4,,62,51
1440,note_on,6,0,6,,,,,,,,,,5,,38,50
1440,note_on,66,0,4,,,,,,,,,,3,,74,47
1440,note_on,66,0,3,,,,,,,,,,2,,78,45
1494,note_on,54,0,5,,,,,,,,,,4,,62,0
1494,note_on,54,0,3,,,,,,,,,,2,,78,0
1494,note_on,54,0,6,,,,,,,,,,5,,38,0
1494,note_on,54,0,4,,,,,,,,,,3,,74,0
1500,note_on,6,0,6,,,,,,,,,,5,,38,47
1500,note_on,6,0,5,,,,,,,,,,4,,62,47
1554,note_on,54,0,5,,,,,,,,,,4,,62,0
1554,note_on,54,0,6,,,,,,,,,,5,,38,0
1560,note_on,6,0,6,,,,,,,,,,5,,38,52
1560,note_on,66,0,3,,,,,,,,,,2,,79,45
1560,note_on,6,0,5,,,,,,,,,,4,,62,52
1560,note_on,66,0,4,,,,,,,,,,3,,76,48
1614,note_on,54,0,5,,,,,,,,,,4,,62,0
1614,note_on,54,0,6,,,,,,,,,,5,,38,0
1614,note_on,54,0,4,,,,,,,,,,3,,76,0
1614,note_on,54,0,3,,,,,,,,,,2,,79,0
1620,note_on,6,0,6,,,,,,,,,,5,,38,49
1620,note_on,6,0,5,,,,,,,,,,4,,62,48
1674,note_on,54,0,6,,,,,,,,,,5,,38,0
1674,note_on,54,0,5,,,,,,,,,,4,,62,0
1680,note_on,66,0,3,,,,,,,,,,2,,78,45
1680,note_on,6,0,5,,,,,,,,,,4,,62,52
1680,note_on,6,0,6,,,,,,,,,,5,,38,51
1680,note_on,66,0,4,,,,,,,,,,3,,74,45
1734,note_on,54,0,4,,,,,,,,,,3,,74,0
1734,note_on,54,0,6,,,,,,,,,,5,,38,0
1734,note_on,54,0,3,,,,,,,,,,2,,78,0
1734,note_on,54,0,5,,,,,,,,,,4,,62,0
1740,note_on,6,0,5,,,,,,,,,,4,,62,47
1740,note_on,6,0,6,,,,,,,,,,5,,38,49
1794,note_on,54,0,5,,,,,,,,,,4,,62,0
1794,note_on,54,0,6,,,,,,,,,,5,,38,0
1800,note_on,66,0,3,,,,,,,,,,2,,76,46
1800,note_on,6,0,6,,,,,,,,,,5,,38,49
1800,note_on,6,0,5,,,,,,,,,,4,,62,53
1800,note_on,66,0,4,,,,,,,,,,3,,73,48
1854,note_on,54,0,5,,,,,,,,,,4,,62,0
1854,note_on,54,0,4,,,,,,,,,,3,,73,0
1854,note_on,54,0,3,,,,,,,,,,2,,76,0
1854,note_on,54,0,6,,,,,,,,,,5,,38,0
1860,note_on,6,0,5,,,,,,,,,,4,,62,47
1860,note_on,6,0,6,,,,,,,,,,5,,38,49
1914,note_on,54,0,6,,,,,,,,,,5,,38,0
1914,note_on,54,0,5,,,,,,,,,,4,,62,0
1920,note_on,6,0,5,,,,,,,,,,4,,62,98
1920,note_on,0,0,3,,,,,,,,,,2,,74,90
1920,note_on,66,0,3,,,,,,,,,,2,,62,89
1920,note_on,852,0,2,,,,,,,,,,1,,74,89
1920,note_on,852,0,1,,,,,,,,,,0,,74,72
1920,note_on,6,0,6,,,,,,,,,,5,,38,100
1920,note_on,0,0,4,,,,,,,,,,3,,74,87
1920,note_on,66,0,4,,,,,,,,,,3,,62,90
2028,note_on,0,0,3,,,,,,,,,,2,,62,0
2028,note_on,108,0,3,,,,,,,,,,2,,74,0
2028,note_on,0,0,4,,,,,,,,,,3,,62,0
2028,note_on,108,0,4,,,,,,,,,,3,,74,0
2040,note_on,12,0,3,,,,,,,,,,2,,66,76
2040,note_on,12,0,4,,,,,,,,,,3,,66,79
2121,note_on,201,0,2,,,,,,,,,,1,,74,0
2121,note_on,81,0,3,,,,,,,,,,2,,66,0
2121,note_on,201,0,1,,,,,,,,,,0,,74,0
2121,note_on,201,0,5,,,,,,,,,,4,,62,0
2121,note_on,81,0,4,,,,,,,,,,3,,66,0
2121,note_on,201,0,6,,,,,,,,,,5,,38,0
2130,note_on,9,0,2,,,,,,,,,,1,,69,85
2130,note_on,9,0,6,,,,,,,,,,5,,33,85
2130,note_on,9,0,1,,,,,,,,,,0,,69,66
2130,note_on,9,0,4,,,,,,,,,,3,,57,71
2130,note_on,9,0,3,,,,,,,,,,2,,57,69
2130,note_on,9,0,5,,,,,,,,,,4,,57,82
2157,note_on,27,0,4,,,,,,,,,,3,,57,0
2157,note_on,27,0,2,,,,,,,,,,1,,69,0
2157,note_on,27,0,1,,,,,,,,,,0,,69,0
2157,note_on,27,0,5,,,,,,,,,,4,,57,0
2157,note_on,27,0,6,,,,,,,,,,5,,33,0
2157,note_on,27,0,3,,,,,,,,,,2,,57,0
2160,note_on,3,0,2,,,,,,,,,,1,,74,105
2160,note_on,3,0,6,,,,,,,,,,5,,38,105
2160,note_on,3,0,1,,,,,,,,,,0,,74,83
2160,note_on,3,0,5,,,,,,,,,,4,,62,106
2160,note_on,3,0,4,,,,,,,,,,3,,62,104
2160,note_on,3,0,3,,,,,,,,,,2,,62,102
2268,note_on,108,0,6,,,,,,,,,,5,,38,0
2268,note_on,108,0,1,,,,,,,,,,0,,74,0
2268,note_on,108,0,5,,,,,,,,,,4,,62,0
2268,note_on,108,0,2,,,,,,,,,,1,,74,0
2280,note_on,12,0,5,,,,,,,,,,4,,66,111
2280,note_on,12,0,6,,,,,,,,,,5,,42,109
2280,note_on,12,0,1,,,,,,,,,,0,,78,88
2361,note_on,201,0,4,,,,,,,,,,3,,62,0
2361,note_on,81,0,1,,,,,,,,,,0,,78,0
2361,note_on,201,0,3,,,,,,,,,,2,,62,0
2361,note_on,81,0,5,,,,,,,,,,4,,66,0
2361,note_on,81,0,6,,,,,,,,,,5,,42,0
2370,note_on,9,0,6,,,,,,,,,,5,,33,78
2370,note_on,9,0,4,,,,,,,,,,3,,57,85
2370,note_on,9,0,3,,,,,,,,,,2,,57,82
2370,note_on,9,0,5,,,,,,,,,,4,,57,79
2370,note_on,102,0,2,,,,,,,,,,1,,69,88
2370,note_on,9,0,1,,,,,,,,,,0,,69,61
2397,note_on,27,0,3,,,,,,,,,,2,,57,0
2397,note_on,27,0,6,,,,,,,,,,5,,33,0
2397,note_on,27,0,1,,,,,,,,,,0,,69,0
2397,note_on,27,0,5,,,,,,,,,,4,,57,0
2397,note_on,27,0,4,,,,,,,,,,3,,57,0
2397,note_on,27,0,2,,,,,,,,,,1,,69,0
2400,note_on,3,0,4,,,,,,,,,,3,,62,109
2400,note_on,3,0,1,,,,,,,,,,0,,74,87
2400,note_on,3,0,6,,,,,,,,,,5,,38,110
2400,note_on,3,0,3,,,,,,,,,,2,,62,109
2400,note_on,3,0,5,,,,,,,,,,4,,62,108
2400,note_on,3,0,2,,,,,,,,,,1,,74,110
2601,note_on,201,0,2,,,,,,,,,,1,,74,0
2601,note_on,201,0,3,,,,,,,,,,2,,62,0
2601,note_on,201,0,1,,,,,,,,,,0,,74,0
2601,note_on,201,0,4,,,,,,,,,,3,,62,0
2601,note_on,201,0,5,,,,,,,,,,4,,62,0
2601,note_on,201,0,6,,,,,,,,,,5,,38,0
2610,note_on,9,0,3,,,,,,,,,,2,,57,85
2610,note_on,9,0,5,,,,,,,,,,4,,57,82
2610,note_on,9,0,2,,,,,,,,,,1,,69,84
2610,note_on,9,0,6,,,,,,,,,,5,,33,82
2610,note_on,9,0,4,,,,,,,,,,3,,57,85
2610,note_on,9,0,1,,,,,,,,,,0,,69,66
2637,note_on,27,0,6,,,,,,,,,,5,,33,0
2637,note_on,27,0,3,,,,,,,,,,2,,57,0
2637,note_on,27,0,4,,,,,,,,,,3,,57,0
2637,note_on,27,0,2,,,,,,,,,,1,,69,0
2637,note_on,27,0,1,,,,,,,,,,0,,69,0
2637,note_on,27,0,5,,,,,,,,,,4,,57,0
2640,note_on,3,0,5,,,,,,,,,,4,,62,106
2640,note_on,3,0,3,,,,,,,,,,2,,62,105
2640,note_on,3,0,1,,,,,,,,,,0,,74,84
2640,note_on,3,0,6,,,,,,,,,,5,,38,105
2640,note_on,3,0,4,,,,,,,,,,3,,62,106
2640,note_on,3,0,2,,,,,,,,,,1,,74,104
2748,note_on,108,0,6,,,,,,,,,,5,,38,0
2748,note_on,108,0,2,,,,,,,,,,1,,74,0
2748,note_on,108,0,1,,,,,,,,,,0,,74,0
2748,note_on,108,0,4,,,,,,,,,,3,,62,0
2748,note_on,108,0,5,,,,,,,,,,4,,62,0
2748,note_on,108,0,3,,,,,,,,,,2,,62,0
2760,note_on,12,0,4,,,,,,,,,,3,,62,101
2760,note_on,12,0,5,,,,,,,,,,4,,66,112
2760,note_on,12,0,1,,,,,,,,,,0,,78,90
2760,note_on,12,0,6,,,,,,,,,,5,,42,112
2760,note_on,12,0,3,,,,,,,,,,2,,62,99
2841,note_on,81,0,4,,,,,,,,,,3,,62,0
2841,note_on,81,0,3,,,,,,,,,,2,,62,0
2841,note_on,81,0,5,,,,,,,,,,4,,66,0
2841,note_on,81,0,6,,,,,,,,,,5,,42,0
2841,note_on,81,0,1,,,,,,,,,,0,,78,0
2850,note_on,9,0,6,,,,,,,,,,5,,33,78
2850,note_on,9,0,3,,,,,,,,,,2,,57,83
2850,note_on,9,0,1,,,,,,,,,,0,,69,62
2850,note_on,102,0,2,,,,,,,,,,1,,69,85
2850,note_on,9,0,4,,,,,,,,,,3,,57,84
2850,note_on,9,0,5,,,,,,,,,,4,,57,76
2877,note_on,27,0,6,,,,,,,,,,5,,33,0
2877,note_on,27,0,3,,,,,,,,,,2,,57,0
2877,note_on,27,0,4,,,,,,,,,,3,,57,0
2877,note_on,27,0,2,,,,,,,,,,1,,69,0
2877,note_on,27,0,1,,,,,,,,,,0,,69,0
2877,note_on,27,0,5,,,,,,,,,,4,,57,0
2880,note_on,3,0,3,,,,,,,,,,2,,62,109
2880,note_on,0,0,2,,,,,,,,,,1,,74,108
2880,note_on,3,0,4,,,,,,,,,,3,,62,108
2880,note_on,3,0,2,,,,,,,,,,1,,74,110
2880,note_on,3,0,5,,,,,,,,,,4,,62,107
2880,note_on,3,0,6,,,,,,,,,,5,,38,109
2880,note_on,3,0,1,,,,,,,,,,0,,74,87
2934,note_on,54,0,5,,,,,,,,,,4,,62,0
2934,note_on,54,0,4,,,,,,,,,,3,,62,0
2934,note_on,54,0,3,,,,,,,,,,2,,62,0
2934,note_on,54,0,2,,,,,,,,,,1,,74,0
2934,note_on,0,0,2,,,,,,,,,,1,,74,0
2934,note_on,54,0,6,,,,,,,,,,5,,38,0
2940,note_on,6,0,5,,,,,,,,,,4,,62,48
2940,note_on,6,0,6,,,,,,,,,,5,,38,47
2988,note_on,108,0,1,,,,,,,,,,0,,74,0
2994,note_on,54,0,5,,,,,,,,,,4,,62,0
2994,note_on,54,0,6,,,,,,,,,,5,,38,0
3000,note_on,66,0,2,,,,,,,,,,1,,79,45
3000,note_on,6,0,5,,,,,,,,,,4,,62,53
3000,note_on,66,0,3,,,,,,,,,,2,,83,46
3000,note_on,66,0,4,,,,,,,,,,3,,79,47
3000,note_on,0,0,2,,,,,,,,,,1,,83,45
3000,note_on,6,0,6,,,,,,,,,,5,,38,51
3054,note_on,54,0,4,,,,,,,,,,3,,79,0
3054,note_on,0,0,2,,,,,,,,,,1,,79,0
3054,note_on,54,0,5,,,,,,,,,,4,,62,0
3054,note_on,54,0,3,,,,,,,,,,2,,83,0
3054,note_on,54,0,6,,,,,,,,,,5,,38,0
3054,note_on,54,0,2,,,,,,,,,,1,,83,0
3060,note_on,6,0,6,,,,,,,,,,5,,38,46
3060,note_on,6,0,5,,,,,,,,,,4,,62,46
3114,note_on,54,0,6,,,,,,,,,,5,,38,0
3114,note_on,54,0,5,,,,,,,,,,4,,62,0
3120,note_on,66,0,4,,,,,,,,,,3,,78,46
3120,note_on,6,0,5,,,,,,,,,,4,,62,51
3120,note_on,6,0,6,,,,,,,,,,5,,38,51
3120,note_on,0,0,2,,,,,,,,,,1,,81,46
3120,note_on,66,0,2,,,,,,,,,,1,,78,44
3120,note_on,66,0,3,,,,,,,,,,2,,81,45
3174,note_on,54,0,4,,,,,,,,,,3,,78,0
3174,note_on,54,0,6,,,,,,,,,,5,,38,0
3174,note_on,0,0,2,,,,,,,,,,1,,78,0
3174,note_on,54,0,2,,,,,,,,,,1,,81,0
3174,note_on,54,0,5,,,,,,,,,,4,,62,0
3174,note_on,54,0,3,,,,,,,,,,2,,81,0
3180,note_on,6,0,6,,,,,,,,,,5,,38,49
3180,note_on,6,0,5,,,,,,,,,,4,,62,50
3234,note_on,54,0,6,,,,,,,,,,5,,38,0
3234,note_on,54,0,5,,,,,,,,,,4,,62,0
3240,note_on,66,0,4,,,,,,,,,,3,,76,47
3240,note_on,66,0,3,,,,,,,,,,2,,79,47
3240,note_on,0,0,2,,,,,,,,,,1,,79,45
3240,note_on,6,0,6,,,,,,,,,,5,,38,51
3240,note_on,6,0,5,,,,,,,,,,4,,62,50
3240,note_on,66,0,2,,,,,,,,,,1,,76,45
3294,note_on,54,0,5,,,,,,,,,,4,,62,0
3294,note_on,54,0,4,,,,,,,,,,3,,76,0
3294,note_on,54,0,2,,,,,,,,,,1,,79,0
3294,note_on,54,0,3,,,,,,,,,,2,,79,0
3294,note_on,54,0,6,,,,,,,,,,5,,38,0
3294,note_on,0,0,2,,,,,,,,,,1,,76,0
3300,note_on,6,0,6,,,,,,,,,,5,,38,50
3300,note_on,6,0,5,,,,,,,,,,4,,62,47
3354,note_on,54,0,6,,,,,,,,,,5,,38,0
3354,note_on,54,0,5,,,,,,,,,,4,,62,0
3360,note_on,66,0,2,,,,,,,,,,1,,74,47
3360,note_on,0,0,2,,,,,,,,,,1,,78,48
3360,note_on,6,0,6,,,,,,,,,,5,,38,49
3360,note_on,66,0,3,,,,,,,,,,2,,78,46
3360,note_on,66,0,4,,,,,,,,,,3,,74,47
3360,note_on,6,0,5,,,,,,,,,,4,,62,52
3414,note_on,54,0,6,,,,,,,,,,5,,38,0
3414,note_on,54,0,4,,,,,,,,,,3,,74,0
3414,note_on,54,0,3,,,,,,,,,,2,,78,0
3414,note_on,0,0,2,,,,,,,,,,1,,74,0
3414,note_on,54,0,2,,,,,,,,,,1,,78,0
3414,note_on,54,0,5,,,,,,,,,,4,,62,0
3420,note_on,6,0,5,,,,,,,,,,4,,62,48
3420,note_on,6,0,6,,,,,,,,,,5,,38,48
3474,note_on,54,0,6,,,,,,,,,,5,,38,0
3474,note_on,54,0,5,,,,,,,,,,4,,62,0
3480,note_on,6,0,6,,,,,,,,,,5,,38,50
3480,note_on,0,0,2,,,,,,,,,,1,,79,48
3480,note_on,6,0,5,,,,,,,,,,4,,62,51
3480,note_on,66,0,2,,,,,,,,,,1,,76,45
3480,note_on,66,0,3,,,,,,,,,,2,,79,45
