tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity,control,value
583,note_on,,,,,13,0,2,,,,,0,60,0,,
600,note_on,,,,,17,0,2,,,,,0,64,35,,
615,note_on,,,,,15,0,2,,,,,0,64,0,,
630,note_on,,,,,15,0,2,,,,,0,60,30,,
644,note_on,,,,,104,0,1,,,,,0,79,0,,
645,note_on,,,,,15,0,2,,,,,0,60,0,,
660,note_on,,,,,15,0,2,,,,,0,65,44,,
660,note_on,,,,,16,0,1,,,,,0,81,55,,
673,note_on,,,,,13,0,1,,,,,0,81,0,,
675,note_on,,,,,15,0,2,,,,,0,65,0,,
690,note_on,,,,,15,0,2,,,,,0,60,24,,
703,note_on,,,,,13,0,2,,,,,0,60,0,,
720,note_on,,,,,47,0,1,,,,,0,81,62,,
720,note_on,,,,,17,0,2,,,,,0,48,30,,
750,note_on,,,,,30,0,2,,,,,0,64,39,,
750,note_on,,,,,30,0,1,,,,,0,79,44,,
753,note_on,,,,,3,0,2,,,,,0,48,0,,
755,note_on,,,,,5,0,1,,,,,0,81,0,,
773,note_on,,,,,20,0,2,,,,,0,64,0,,
774,note_on,,,,,19,0,1,,,,,0,79,0,,
780,note_on,,,,,6,0,1,,,,,0,77,55,,
780,note_on,,,,,7,0,2,,,,,0,62,39,,
790,note_on,,,,,10,0,2,,,,,0,62,0,,
798,note_on,,,,,18,0,1,,,,,0,77,0,,
810,note_on,,,,,12,0,1,,,,,0,76,39,,
810,note_on,,,,,20,0,2,,,,,0,60,30,,
822,note_on,,,,,12,0,2,,,,,0,60,0,,
827,note_on,,,,,17,0,1,,,,,0,76,0,,
840,note_on,,,,,18,0,2,,,,,0,65,4,,
840,note_on,,,,,13,0,1,,,,,0,81,62,,
847,note_on,,,,,7,0,2,,,,,0,65,0,,
856,note_on,,,,,16,0,1,,,,,0,81,0,,
870,note_on,,,,,23,0,2,,,,,0,60,35,,
882,note_on,,,,,12,0,2,,,,,0,60,0,,
900,note_on,,,,,18,0,2,,,,,0,65,55,,
900,note_on,,,,,44,0,1,,,,,0,81,62,,
915,note_on,,,,,15,0,1,,,,,0,81,0,,
916,note_on,,,,,16,0,2,,,,,0,65,0,,
930,note_on,,,,,14,0,2,,,,,0,60,30,,
942,note_on,,,,,12,0,2,,,,,0,60,0,,
960,note_on,,,,,45,0,1,,,,,0,81,55,,
960,note_on,,,,,18,0,2,,,,,0,65,55,,
987,note_on,,,,,27,0,2,,,,,0,65,0,,
990,note_on,,,,,3,0,2,,,,,0,60,35,,
1017,note_on,,,,,27,0,2,,,,,0,60,0,,
1020,note_on,,,,,60,0,1,,,,,0,81,0,,
1020,note_on,,,,,0,0,1,,,,,0,79,62,,
1020,note_on,,,,,3,0,2,,,,,0,64,44,,
1046,note_on,,,,,26,0,2,,,,,0,64,0,,
1050,note_on,,,,,4,0,2,,,,,0,60,30,,
1056,note_on,,,,,36,0,1,,,,,0,79,0,,
1066,note_on,,,,,16,0,2,,,,,0,60,0,,
1080,note_on,,,,,0,0,2,,,,,0,64,55,,
1080,note_on,,,,,24,0,1,,,,,0,79,55,,
1080,note_on,,,,,14,0,2,,,,,0,52,30,,
1108,note_on,,,,,28,0,1,,,,,0,79,0,,
1109,note_on,,,,,29,0,2,,,,,0,64,0,,
1110,note_on,,,,,1,0,2,,,,,0,60,35,,
1110,note_on,,,,,2,0,1,,,,,0,76,44,,
1111,note_on,,,,,1,0,2,,,,,0,52,0,,
1136,note_on,,,,,25,0,2,,,,,0,60,0,,
1140,note_on,,,,,0,0,2,,,,,0,62,35,,
1140,note_on,,,,,4,0,2,,,,,0,55,24,,
1140,note_on,,,,,30,0,1,,,,,0,77,55,,
1141,note_on,,,,,1,0,1,,,,,0,76,0,,
1169,note_on,,,,,29,0,2,,,,,0,62,0,,
1170,note_on,,,,,0,0,1,,,,,0,74,55,,
1170,note_on,,,,,1,0,2,,,,,0,59,62,,
1170,note_on,,,,,29,0,1,,,,,0,77,0,,
1184,note_on,,,,,14,0,1,,,,,0,74,0,,
1191,note_on,,,,,21,0,2,,,,,0,55,0,,
1195,note_on,,,,,4,0,2,,,,,0,59,0,,
1200,note_on,,,,,16,0,1,,,,,0,72,62,,
1200,note_on,,,,,5,0,2,,,,,0,48,49,,
1230,note_on,,,,,30,0,2,,,,,0,67,55,,
1246,note_on,,,,,16,0,2,,,,,0,48,0,,
1257,note_on,,,,,11,0,2,,,,,0,67,0,,
1260,note_on,,,,,3,0,2,,,,,0,64,49,,
1285,note_on,,,,,25,0,2,,,,,0,64,0,,
1290,note_on,,,,,5,0,2,,,,,0,60,44,,
1297,note_on,,,,,7,0,2,,,,,0,60,0,,
1315,note_on,,,,,115,0,1,,,,,0,72,0,,
1320,note_on,,,,,0,0,2,,,,,0,55,55,,
1320,note_on,,,,,23,0,2,,,,,0,59,55,,
1320,note_on,,,,,5,0,1,,,,,0,74,62,,
1373,note_on,,,,,53,0,2,,,,,0,55,0,,
1378,note_on,,,,,5,0,2,,,,,0,59,0,,
1379,note_on,,,,,59,0,1,,,,,0,74,0,,
1380,note_on,,,,,1,0,1,,,,,0,72,62,,
1380,note_on,,,,,2,0,2,,,,,0,57,55,,
1388,note_on,,,,,8,0,2,,,,,0,57,0,,
1409,note_on,,,,,29,0,1,,,,,0,72,0,,
1410,note_on,,,,,1,0,1,,,,,0,74,55,,
1410,note_on,,,,,22,0,2,,,,,0,59,39,,
1427,note_on,,,,,17,0,2,,,,,0,59,0,,
1437,note_on,,,,,27,0,1,,,,,0,74,0,,
1440,note_on,,,,,3,0,1,,,,,0,76,49,,
1440,note_on,,,,,13,0,2,,,,,0,60,44,,
1467,note_on,,,,,27,0,2,,,,,0,60,0,,
1470,note_on,,,,,3,0,2,,,,,0,55,30,,
1487,note_on,,,,,17,0,2,,,,,0,55,0,,
1500,note_on,,,,,13,0,2,,,,,0,60,44,,
1513,note_on,,,,,13,0,2,,,,,0,60,0,,
1530,note_on,,,,,17,0,2,,,,,0,64,49,,
1540,note_on,,,,,10,0,2,,,,,0,64,0,,
1560,note_on,,,,,20,0,2,,,,,0,62,55,,
1560,note_on,,,,,0,0,2,,,,,0,55,35,,
1560,note_on,,,,,120,0,1,,,,,0,76,0,,
1560,note_on,,,,,0,0,1,,,,,0,77,62,,
1620,note_on,,,,,60,0,1,,,,,0,76,55,,
1620,note_on,,,,,60,0,2,,,,,0,60,39,,
1621,note_on,,,,,1,0,1,,,,,0,77,0,,
1622,note_on,,,,,2,0,2,,,,,0,62,0,,
1629,note_on,,,,,7,0,2,,,,,0,55,0,,
1644,note_on,,,,,15,0,2,,,,,0,60,0,,
1650,note_on,,,,,29,0,1,,,,,0,77,49,,
1650,note_on,,,,,6,0,2,,,,,0,62,49,,
1651,note_on,,,,,1,0,1,,,,,0,76,0,,
1669,note_on,,,,,19,0,2,,,,,0,62,0,,
1675,note_on,,,,,24,0,1,,,,,0,77,0,,
1680,note_on,,,,,5,0,1,,,,,0,79,62,,
1680,note_on,,,,,11,0,2,,,,,0,48,44,,
1700,note_on,,,,,20,0,1,,,,,0,79,0,,
1701,note_on,,,,,21,0,2,,,,,0,48,0,,
1710,note_on,,,,,9,0,2,,,,,0,64,44,,
1728,note_on,,,,,18,0,2,,,,,0,64,0,,
1740,note_on,,,,,40,0,1,,,,,0,81,49,,
1740,note_on,,,,,12,0,2,,,,,0,65,44,,
1756,note_on,,,,,16,0,1,,,,,0,81,0,,
1763,note_on,,,,,23,0,2,,,,,0,65,0,,
1770,note_on,,,,,7,0,2,,,,,0,60,30,,
1787,note_on,,,,,17,0,2,,,,,0,60,0,,
1800,note_on,,,,,44,0,1,,,,,0,83,62,,
1800,note_on,,,,,13,0,2,,,,,0,67,55,,
1817,note_on,,,,,17,0,1,,,,,0,83,0,,
1822,note_on,,,,,22,0,2,,,,,0,67,0,,
1830,note_on,,,,,8,0,2,,,,,0,60,44,,
1850,note_on,,,,,20,0,2,,,,,0,60,0,,
1860,note_on,,,,,10,0,2,,,,,0,69,49,,
1860,note_on,,,,,43,0,1,,,,,0,84,55,,
1885,note_on,,,,,25,0,1,,,,,0,84,0,,
1886,note_on,,,,,26,0,2,,,,,0,69,0,,
1890,note_on,,,,,4,0,2,,,,,0,60,28,,
1908,note_on,,,,,18,0,2,,,,,0,60,0,,
1920,note_on,,,,,35,0,1,,,,,0,84,55,,
1920,note_on,,,,,12,0,2,,,,,0,69,62,,
1945,note_on,,,,,25,0,2,,,,,0,69,0,,
1947,note_on,,,,,27,0,1,,,,,0,84,0,,
1950,note_on,,,,,5,0,2,,,,,0,67,49,,
1950,note_on,,,,,3,0,1,,,,,0,83,55,,
1971,note_on,,,,,21,0,2,,,,,0,67,0,,
1980,note_on,,,,,0,0,1,,,,,0,81,49,,
1980,note_on,,,,,30,0,1,,,,,0,83,0,,
1980,note_on,,,,,9,0,2,,,,,0,65,62,,
1980,note_on,,,,,0,0,2,,,,,0,60,30,,
1991,note_on,,,,,11,0,1,,,,,0,81,0,,
2002,note_on,,,,,22,0,2,,,,,0,60,0,,
2003,note_on,,,,,1,0,2,,,,,0,65,0,,
2010,note_on,,,,,7,0,2,,,,,0,64,30,,
2010,note_on,,,,,19,0,1,,,,,0,79,49,,
2027,note_on,,,,,17,0,1,,,,,0,79,0,,
2029,note_on,,,,,19,0,2,,,,,0,64,0,,
2040,note_on,,,,,11,0,2,,,,,0,65,49,,
2040,note_on,,,,,0,0,2,,,,,0,60,30,,
2040,note_on,,,,,13,0,1,,,,,0,81,35,,
2064,note_on,,,,,24,0,2,,,,,0,60,0,,
2066,note_on,,,,,2,0,2,,,,,0,65,0,,
2070,note_on,,,,,30,0,1,,,,,0,79,35,,
2070,note_on,,,,,4,0,2,,,,,0,64,35,,
2073,note_on,,,,,3,0,1,,,,,0,81,0,,
2088,note_on,,,,,18,0,2,,,,,0,64,0,,
2099,note_on,,,,,26,0,1,,,,,0,79,0,,
2100,note_on,,,,,1,0,1,,,,,0,77,49,,
2100,note_on,,,,,12,0,2,,,,,0,62,44,,
2113,note_on,,,,,13,0,1,,,,,0,77,0,,
2128,note_on,,,,,28,0,2,,,,,0,62,0,,
2130,note_on,,,,,2,0,2,,,,,0,60,39,,
2130,note_on,,,,,17,0,1,,,,,0,76,39,,
2135,note_on,,,,,5,0,2,,,,,0,60,0,,
2143,note_on,,,,,13,0,1,,,,,0,76,0,,
2160,note_on,,,,,25,0,2,,,,,0,55,55,,
2160,note_on,,,,,0,0,2,,,,,0,64,49,,
2160,note_on,,,,,17,0,1,,,,,0,79,49,,
2183,note_on,,,,,23,0,2,,,,,0,55,0,,
2188,note_on,,,,,5,0,2,,,,,0,64,0,,
2190,note_on,,,,,2,0,2,,,,,0,60,35,,
2203,note_on,,,,,13,0,2,,,,,0,60,0,,
2220,note_on,,,,,0,0,2,,,,,0,64,62,,
2220,note_on,,,,,17,0,2,,,,,0,55,44,,
2247,note_on,,,,,27,0,2,,,,,0,64,0,,
2248,note_on,,,,,88,0,1,,,,,0,79,0,,
2250,note_on,,,,,2,0,1,,,,,0,76,49,,
2250,note_on,,,,,3,0,2,,,,,0,60,39,,
2254,note_on,,,,,4,0,2,,,,,0,55,0,,
2260,note_on,,,,,6,0,2,,,,,0,60,0,,
2280,note_on,,,,,20,0,2,,,,,0,59,55,,
2280,note_on,,,,,30,0,1,,,,,0,74,62,,
2280,note_on,,,,,0,0,2,,,,,0,55,35,,
2281,note_on,,,,,1,0,1,,,,,0,76,0,,
2305,note_on,,,,,25,0,2,,,,,0,59,0,,
2310,note_on,,,,,5,0,2,,,,,0,62,62,,
2316,note_on,,,,,6,0,2,,,,,0,55,0,,
2323,note_on,,,,,7,0,2,,,,,0,62,0,,
2340,note_on,,,,,17,0,2,,,,,0,67,55,,
2344,note_on,,,,,63,0,1,,,,,0,74,0,,
2357,note_on,,,,,17,0,2,,,,,0,67,0,,
2370,note_on,,,,,13,0,2,,,,,0,65,62,,
2385,note_on,,,,,15,0,2,,,,,0,65,0,,
2400,note_on,,,,,2400,0,8,,,,,2,67,70,,
2400,note_on,,,,,0,0,1,,,,,0,64,55,,
2400,note_on,,,,,2400,0,10,,,,,2,60,78,,
2400,note_on,,,,,15,0,2,,,,,0,48,44,,
2400,note_on,,,,,2400,0,9,,,,,2,64,70,,
2400,note_on,,,,,56,0,1,,,,,0,67,55,,
2408,note_on,,,,,8,0,1,,,,,0,64,0,,
2430,note_on,,,,,22,0,1,,,,,0,60,39,,
2440,note_on,,,,,10,0,1,,,,,0,60,0,,
2450,note_on,,,,,50,0,2,,,,,0,48,0,,
2460,note_on,,,,,20,0,1,,,,,0,64,39,,
2475,note_on,,,,,15,0,1,,,,,0,64,0,,
2490,note_on,,,,,15,0,1,,,,,0,60,28,,
2504,note_on,,,,,14,0,1,,,,,0,60,0,,
2520,note_on,,,,,16,0,1,,,,,0,64,44,,
2539,note_on,,,,,19,0,1,,,,,0,64,0,,
2550,note_on,,,,,11,0,1,,,,,0,60,28,,
2559,note_on,,,,,9,0,1,,,,,0,67,0,,
2565,note_on,,,,,165,0,10,,,,,2,60,0,,
2567,note_on,,,,,8,0,1,,,,,0,60,0,,
2577,note_on,,,,,12,0,10,,,,,2,60,55,,
2580,note_on,,,,,13,0,1,,,,,0,65,70,,
2580,note_on,,,,,180,0,8,,,,,2,69,62,,
2580,note_on,,,,,0,0,1,,,,,0,69,30,,
2580,note_on,,,,,180,0,9,,,,,2,65,55,,
2581,note_on,,,,,1,0,8,,,,,2,67,0,,
2582,note_on,,,,,2,0,9,,,,,2,64,0,,
2594,note_on,,,,,14,0,1,,,,,0,65,0,,
2610,note_on,,,,,16,0,1,,,,,0,60,44,,
2615,note_on,,,,,5,0,1,,,,,0,69,0,,
2623,note_on,,,,,46,0,10,,,,,2,60,0,,
2624,note_on,,,,,9,0,1,,,,,0,60,0,,
2626,note_on,,,,,44,0,9,,,,,2,65,0,,
2626,note_on,,,,,45,0,8,,,,,2,69,0,,
2640,note_on,,,,,0,0,1,,,,,0,65,70,,
2640,note_on,,,,,190,0,2,,,,,0,48,55,,
2640,note_on,,,,,2640,0,7,,,,,2,72,88,,
2640,note_on,,,,,16,0,1,,,,,0,69,62,,
2640,note_on,,,,,14,0,8,,,,,2,69,55,,
2640,note_on,,,,,14,0,9,,,,,2,65,70,,
2641,note_on,,,,,18,0,10,,,,,2,60,70,,
2653,note_on,,,,,13,0,1,,,,,0,65,0,,
2656,note_on,,,,,3,0,1,,,,,0,69,0,,
2670,note_on,,,,,30,0,9,,,,,2,64,44,,
2670,note_on,,,,,30,0,8,,,,,2,67,49,,
2670,note_on,,,,,14,0,1,,,,,0,67,35,,
2670,note_on,,,,,0,0,1,,,,,0,64,39,,
2678,note_on,,,,,8,0,8,,,,,2,69,0,,
2680,note_on,,,,,10,0,9,,,,,2,65,0,,
2686,note_on,,,,,46,0,2,,,,,0,48,0,,
2692,note_on,,,,,22,0,1,,,,,0,64,0,,
2698,note_on,,,,,18,0,9,,,,,2,64,0,,
2700,note_on,,,,,2,0,9,,,,,2,62,55,,
2700,note_on,,,,,22,0,8,,,,,2,67,0,,
2700,note_on,,,,,0,0,8,,,,,2,65,44,,
2700,note_on,,,,,0,0,1,,,,,0,62,28,,
2700,note_on,,,,,0,0,1,,,,,0,65,44,,
2700,note_on,,,,,8,0,1,,,,,0,67,0,,
2701,note_on,,,,,60,0,10,,,,,2,48,55,,
2704,note_on,,,,,3,0,10,,,,,2,60,0,,
2707,note_on,,,,,7,0,1,,,,,0,62,0,,
2711,note_on,,,,,4,0,1,,,,,0,65,0,,
2728,note_on,,,,,28,0,8,,,,,2,65,0,,
2729,note_on,,,,,29,0,9,,,,,2,62,0,,
2730,note_on,,,,,19,0,1,,,,,0,60,35,,
2730,note_on,,,,,0,0,1,,,,,0,64,49,,
2730,note_on,,,,,2,0,8,,,,,2,64,55,,
2730,note_on,,,,,1,0,9,,,,,2,60,49,,
2740,note_on,,,,,10,0,1,,,,,0,64,0,,
2742,note_on,,,,,2,0,1,,,,,0,60,0,,
2758,note_on,,,,,54,0,10,,,,,2,48,0,,
2759,note_on,,,,,29,0,9,,,,,2,60,0,,
2760,note_on,,,,,74,0,2,,,,,0,48,49,,
2760,note_on,,,,,18,0,1,,,,,0,69,55,,
2760,note_on,,,,,0,0,1,,,,,0,65,62,,
2760,note_on,,,,,0,0,8,,,,,2,69,62,,
2760,note_on,,,,,30,0,8,,,,,2,64,0,,
2760,note_on,,,,,1,0,9,,,,,2,65,70,,
2771,note_on,,,,,11,0,1,,,,,0,65,0,,
2781,note_on,,,,,10,0,1,,,,,0,69,0,,
2790,note_on,,,,,9,0,1,,,,,0,60,39,,
2795,note_on,,,,,155,0,7,,,,,2,72,0,,
2803,note_on,,,,,43,0,8,,,,,2,69,0,,
2809,note_on,,,,,49,0,9,,,,,2,65,0,,
2809,note_on,,,,,49,0,2,,,,,0,48,0,,
2813,note_on,,,,,23,0,1,,,,,0,60,0,,
2820,note_on,,,,,25,0,7,,,,,2,72,70,,
2820,note_on,,,,,0,0,1,,,,,0,69,49,,
2820,note_on,,,,,7,0,1,,,,,0,65,55,,
2820,note_on,,,,,17,0,8,,,,,2,69,62,,
2820,note_on,,,,,11,0,9,,,,,2,65,70,,
2834,note_on,,,,,14,0,1,,,,,0,65,0,,
2835,note_on,,,,,1,0,1,,,,,0,69,0,,
2850,note_on,,,,,15,0,1,,,,,0,60,35,,
2859,note_on,,,,,39,0,7,,,,,2,72,0,,
2861,note_on,,,,,41,0,8,,,,,2,69,0,,
2864,note_on,,,,,14,0,1,,,,,0,60,0,,
2864,note_on,,,,,44,0,9,,,,,2,65,0,,
2880,note_on,,,,,71,0,2,,,,,0,48,70,,
2880,note_on,,,,,21,0,7,,,,,2,72,55,,
2880,note_on,,,,,16,0,9,,,,,2,65,62,,
2880,note_on,,,,,16,0,1,,,,,0,69,39,,
2880,note_on,,,,,0,0,1,,,,,0,65,49,,
2880,note_on,,,,,19,0,8,,,,,2,69,62,,
2909,note_on,,,,,29,0,1,,,,,0,65,0,,
2910,note_on,,,,,1,0,1,,,,,0,60,39,,
2913,note_on,,,,,3,0,1,,,,,0,69,0,,
2938,note_on,,,,,58,0,8,,,,,2,69,0,,
2938,note_on,,,,,180,0,10,,,,,2,60,70,,
2938,note_on,,,,,58,0,9,,,,,2,65,0,,
2940,note_on,,,,,2,0,8,,,,,2,67,62,,
2940,note_on,,,,,0,0,1,,,,,0,67,49,,
2940,note_on,,,,,60,0,7,,,,,2,60,55,,
2940,note_on,,,,,27,0,1,,,,,0,64,49,,
2940,note_on,,,,,2,0,9,,,,,2,64,70,,
2941,note_on,,,,,1,0,1,,,,,0,60,0,,
2943,note_on,,,,,3,0,7,,,,,2,72,0,,
2954,note_on,,,,,13,0,1,,,,,0,64,0,,
2970,note_on,,,,,16,0,1,,,,,0,60,30,,
2974,note_on,,,,,36,0,10,,,,,2,60,0,,
2978,note_on,,,,,98,0,2,,,,,0,48,0,,
2984,note_on,,,,,14,0,1,,,,,0,60,0,,
2994,note_on,,,,,51,0,7,,,,,2,60,0,,
2995,note_on,,,,,55,0,8,,,,,2,67,0,,
3000,note_on,,,,,16,0,1,,,,,0,64,35,,
3001,note_on,,,,,27,0,10,,,,,2,60,62,,
3001,note_on,,,,,61,0,9,,,,,2,64,0,,
3015,note_on,,,,,15,0,1,,,,,0,64,0,,
3030,note_on,,,,,15,0,1,,,,,0,60,49,,
3035,note_on,,,,,5,0,1,,,,,0,67,0,,
3050,note_on,,,,,15,0,1,,,,,0,60,0,,
3060,note_on,,,,,10,0,1,,,,,0,69,62,,
3060,note_on,,,,,0,0,1,,,,,0,65,62,,
3072,note_on,,,,,12,0,1,,,,,0,65,0,,
3090,note_on,,,,,18,0,1,,,,,0,60,44,,
3100,note_on,,,,,10,0,1,,,,,0,60,0,,
3101,note_on,,,,,1,0,1,,,,,0,69,0,,
3120,note_on,,,,,19,0,1,,,,,0,69,55,,
3120,note_on,,,,,0,0,1,,,,,0,65,70,,
3120,note_on,,,,,142,0,2,,,,,0,48,44,,
3143,note_on,,,,,23,0,1,,,,,0,65,0,,
3143,note_on,,,,,0,0,1,,,,,0,69,0,,
3150,note_on,,,,,7,0,1,,,,,0,67,35,,
3150,note_on,,,,,0,0,1,,,,,0,64,44,,
3178,note_on,,,,,28,0,1,,,,,0,64,0,,
3180,note_on,,,,,0,0,1,,,,,0,62,44,,
3180,note_on,,,,,2,0,1,,,,,0,65,55,,
3180,note_on,,,,,186,0,7,,,,,2,72,70,,
3180,note_on,,,,,179,0,10,,,,,2,48,62,,
3182,note_on,,,,,2,0,1,,,,,0,67,0,,
3182,note_on,,,,,2,0,10,,,,,2,60,0,,
3184,note_on,,,,,64,0,2,,,,,0,48,0,,
3187,note_on,,,,,5,0,1,,,,,0,62,0,,
3190,note_on,,,,,3,0,1,,,,,0,65,0,,
3210,note_on,,,,,20,0,1,,,,,0,60,30,,
3210,note_on,,,,,0,0,1,,,,,0,64,39,,
3219,note_on,,,,,9,0,1,,,,,0,64,0,,
3221,note_on,,,,,2,0,1,,,,,0,60,0,,
3224,note_on,,,,,44,0,7,,,,,2,72,0,,
3230,note_on,,,,,48,0,10,,,,,2,48,0,,
3240,note_on,,,,,16,0,7,,,,,2,72,62,,
3240,note_on,,,,,19,0,1,,,,,0,69,62,,
3240,note_on,,,,,0,0,1,,,,,0,65,70,,
3240,note_on,,,,,239,0,9,,,,,2,65,70,,
3240,note_on,,,,,56,0,2,,,,,0,48,35,,
3240,note_on,,,,,245,0,8,,,,,2,69,70,,
3251,note_on,,,,,11,0,1,,,,,0,65,0,,
3270,note_on,,,,,19,0,1,,,,,0,60,44,,
3283,note_on,,,,,13,0,1,,,,,0,60,0,,
3284,note_on,,,,,44,0,8,,,,,2,69,0,,
3287,note_on,,,,,47,0,9,,,,,2,65,0,,
3300,note_on,,,,,17,0,1,,,,,0,65,55,,
3300,note_on,,,,,13,0,9,,,,,2,65,70,,
3300,note_on,,,,,60,0,2,,,,,0,48,0,,
3300,note_on,,,,,16,0,8,,,,,2,69,62,,
3314,note_on,,,,,14,0,1,,,,,0,65,0,,
3330,note_on,,,,,16,0,1,,,,,0,60,28,,
3337,note_on,,,,,7,0,1,,,,,0,69,0,,
3337,note_on,,,,,37,0,8,,,,,2,69,0,,
3340,note_on,,,,,40,0,9,,,,,2,65,0,,
3342,note_on,,,,,5,0,1,,,,,0,60,0,,
3360,note_on,,,,,20,0,9,,,,,2,65,62,,
3360,note_on,,,,,0,0,1,,,,,0,65,70,,
3360,note_on,,,,,18,0,1,,,,,0,69,49,,
3360,note_on,,,,,23,0,8,,,,,2,69,49,,
3390,note_on,,,,,30,0,1,,,,,0,60,35,,
3391,note_on,,,,,1,0,1,,,,,0,65,0,,
