tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
148,control_change,0,0,6,,,,,,,,10,85,5,,,
150,control_change,150,0,7,,,,,,,,0,0,6,,,
151,control_change,1,0,7,,,,,,,,32,0,6,,,
152,program_change,1,0,7,,,,,,,,,,6,48,,
153,control_change,0,0,7,,,,,,,,10,102,6,,,
153,control_change,1,0,7,,,,,,,,7,90,6,,,
480,note_on,332,0,6,,,,,,,,,,5,,57,50
480,note_on,347,0,3,,,,,,,,,,2,,69,64
480,note_on,327,0,7,,,,,,,,,,6,,33,50
570,note_on,90,0,3,,,,,,,,,,2,,69,0
600,note_on,30,0,3,,,,,,,,,,2,,57,64
720,note_on,240,0,7,,,,,,,,,,6,,45,50
720,note_on,582,0,4,,,,,,,,,,3,,61,63
720,note_on,120,0,3,,,,,,,,,,2,,57,0
720,note_on,240,0,6,,,,,,,,,,5,,57,0
720,note_on,0,0,6,,,,,,,,,,5,,52,50
780,note_on,60,0,3,,,,,,,,,,2,,69,64
810,note_on,30,0,3,,,,,,,,,,2,,69,0
840,note_on,30,0,3,,,,,,,,,,2,,69,64
870,note_on,30,0,3,,,,,,,,,,2,,69,0
900,note_on,30,0,3,,,,,,,,,,2,,69,64
930,note_on,30,0,3,,,,,,,,,,2,,69,0
960,note_on,0,0,6,,,,,,,,,,5,,49,50
960,note_on,240,0,6,,,,,,,,,,5,,52,0
960,note_on,240,0,7,,,,,,,,,,6,,45,0
960,note_on,0,0,7,,,,,,,,,,6,,37,50
960,note_on,0,0,7,,,,,,,,,,6,,33,0
960,note_on,30,0,3,,,,,,,,,,2,,68,64
960,note_on,240,0,4,,,,,,,,,,3,,61,0
960,note_on,0,0,4,,,,,,,,,,3,,64,63
1020,note_on,0,0,3,,,,,,,,,,2,,69,64
1020,note_on,60,0,3,,,,,,,,,,2,,68,0
1050,note_on,30,0,3,,,,,,,,,,2,,69,0
1080,note_on,30,0,3,,,,,,,,,,2,,69,64
1110,note_on,30,0,3,,,,,,,,,,2,,69,0
1140,note_on,30,0,3,,,,,,,,,,2,,69,64
1170,note_on,30,0,3,,,,,,,,,,2,,69,0
1200,note_on,240,0,6,,,,,,,,,,5,,49,0
1200,note_on,0,0,6,,,,,,,,,,5,,54,50
1200,note_on,30,0,3,,,,,,,,,,2,,68,64
1200,note_on,240,0,4,,,,,,,,,,3,,64,0
1200,note_on,0,0,7,,,,,,,,,,6,,42,50
1200,note_on,0,0,4,,,,,,,,,,3,,61,63
1200,note_on,240,0,7,,,,,,,,,,6,,37,0
1260,note_on,60,0,3,,,,,,,,,,2,,68,0
1260,note_on,0,0,3,,,,,,,,,,2,,69,64
1290,note_on,30,0,3,,,,,,,,,,2,,69,0
1320,note_on,30,0,3,,,,,,,,,,2,,69,64
1350,note_on,30,0,3,,,,,,,,,,2,,69,0
1380,note_on,30,0,3,,,,,,,,,,2,,69,64
1410,note_on,30,0,3,,,,,,,,,,2,,69,0
1440,note_on,30,0,3,,,,,,,,,,2,,71,64
1440,note_on,0,0,4,,,,,,,,,,3,,66,63
1440,note_on,240,0,4,,,,,,,,,,3,,61,0
1440,note_on,240,0,7,,,,,,,,,,6,,42,0
1440,note_on,0,0,6,,,,,,,,,,5,,50,50
1440,note_on,240,0,6,,,,,,,,,,5,,54,0
1440,note_on,0,0,7,,,,,,,,,,6,,38,50
1530,note_on,90,0,3,,,,,,,,,,2,,71,0
1560,note_on,30,0,3,,,,,,,,,,2,,59,64
1680,note_on,0,0,6,,,,,,,,,,5,,51,50
1680,note_on,240,0,4,,,,,,,,,,3,,66,0
1680,note_on,240,0,6,,,,,,,,,,5,,50,0
1680,note_on,240,0,7,,,,,,,,,,6,,38,0
1680,note_on,0,0,7,,,,,,,,,,6,,39,50
1680,note_on,0,0,4,,,,,,,,,,3,,57,63
1680,note_on,120,0,3,,,,,,,,,,2,,59,0
1740,note_on,60,0,3,,,,,,,,,,2,,71,64
1770,note_on,30,0,3,,,,,,,,,,2,,71,0
1800,note_on,30,0,3,,,,,,,,,,2,,71,64
1830,note_on,30,0,3,,,,,,,,,,2,,71,0
1860,note_on,30,0,3,,,,,,,,,,2,,71,64
1890,note_on,30,0,3,,,,,,,,,,2,,71,0
1920,note_on,0,0,4,,,,,,,,,,3,,56,63
1920,note_on,240,0,4,,,,,,,,,,3,,57,0
1920,note_on,0,0,6,,,,,,,,,,5,,52,50
1920,note_on,240,0,6,,,,,,,,,,5,,51,0
1920,note_on,30,0,3,,,,,,,,,,2,,70,64
1920,note_on,240,0,7,,,,,,,,,,6,,39,0
1920,note_on,0,0,7,,,,,,,,,,6,,40,50
1980,note_on,60,0,3,,,,,,,,,,2,,70,0
1980,note_on,0,0,3,,,,,,,,,,2,,71,64
2010,note_on,30,0,3,,,,,,,,,,2,,71,0
2040,note_on,30,0,3,,,,,,,,,,2,,71,64
2070,note_on,30,0,3,,,,,,,,,,2,,71,0
2100,note_on,30,0,3,,,,,,,,,,2,,71,64
2130,note_on,30,0,3,,,,,,,,,,2,,71,0
2160,note_on,30,0,3,,,,,,,,,,2,,70,64
2160,note_on,240,0,4,,,,,,,,,,3,,56,0
2160,note_on,0,0,4,,,,,,,,,,3,,68,63
2220,note_on,60,0,3,,,,,,,,,,2,,70,0
2220,note_on,0,0,3,,,,,,,,,,2,,71,64
2250,note_on,30,0,3,,,,,,,,,,2,,71,0
2280,note_on,30,0,3,,,,,,,,,,2,,71,64
2310,note_on,30,0,3,,,,,,,,,,2,,71,0
2340,note_on,30,0,3,,,,,,,,,,2,,71,64
2370,note_on,30,0,3,,,,,,,,,,2,,71,0
2400,note_on,0,0,4,,,,,,,,,,3,,71,63
2400,note_on,30,0,3,,,,,,,,,,2,,73,64
2400,note_on,240,0,4,,,,,,,,,,3,,68,0
2490,note_on,90,0,3,,,,,,,,,,2,,73,0
2520,note_on,30,0,3,,,,,,,,,,2,,61,64
2640,note_on,0,0,6,,,,,,,,,,5,,53,50
2640,note_on,0,0,7,,,,,,,,,,6,,41,50
2640,note_on,720,0,7,,,,,,,,,,6,,40,0
2640,note_on,0,0,4,,,,,,,,,,3,,59,63
2640,note_on,720,0,6,,,,,,,,,,5,,52,0
2640,note_on,120,0,3,,,,,,,,,,2,,61,0
2640,note_on,240,0,4,,,,,,,,,,3,,71,0
2700,note_on,60,0,3,,,,,,,,,,2,,73,64
2730,note_on,30,0,3,,,,,,,,,,2,,73,0
2760,note_on,30,0,3,,,,,,,,,,2,,73,64
2790,note_on,30,0,3,,,,,,,,,,2,,73,0
2820,note_on,30,0,3,,,,,,,,,,2,,73,64
2850,note_on,30,0,3,,,,,,,,,,2,,73,0
2880,note_on,240,0,6,,,,,,,,,,5,,53,0
2880,note_on,0,0,6,,,,,,,,,,5,,54,50
2880,note_on,240,0,4,,,,,,,,,,3,,59,0
2880,note_on,0,0,4,,,,,,,,,,3,,57,63
2880,note_on,240,0,7,,,,,,,,,,6,,41,0
2880,note_on,0,0,7,,,,,,,,,,6,,42,50
2880,note_on,30,0,3,,,,,,,,,,2,,72,64
2940,note_on,60,0,3,,,,,,,,,,2,,72,0
2940,note_on,0,0,3,,,,,,,,,,2,,73,64
2970,note_on,30,0,3,,,,,,,,,,2,,73,0
3000,note_on,30,0,3,,,,,,,,,,2,,73,64
3030,note_on,30,0,3,,,,,,,,,,2,,73,0
3060,note_on,30,0,3,,,,,,,,,,2,,73,64
3090,note_on,30,0,3,,,,,,,,,,2,,73,0
3120,note_on,0,0,4,,,,,,,,,,3,,69,63
3120,note_on,30,0,3,,,,,,,,,,2,,72,64
3120,note_on,240,0,4,,,,,,,,,,3,,57,0
3180,note_on,60,0,3,,,,,,,,,,2,,72,0
3180,note_on,0,0,3,,,,,,,,,,2,,73,64
3210,note_on,30,0,3,,,,,,,,,,2,,73,0
3240,note_on,30,0,3,,,,,,,,,,2,,73,64
3270,note_on,30,0,3,,,,,,,,,,2,,73,0
3300,note_on,30,0,3,,,,,,,,,,2,,73,64
3330,note_on,30,0,3,,,,,,,,,,2,,73,0
3360,note_on,30,0,3,,,,,,,,,,2,,74,64
3450,note_on,90,0,3,,,,,,,,,,2,,74,0
3480,note_on,30,0,3,,,,,,,,,,2,,62,64
3600,note_on,480,0,4,,,,,,,,,,3,,69,0
3600,note_on,720,0,7,,,,,,,,,,6,,42,0
3600,note_on,120,0,3,,,,,,,,,,2,,62,0
3600,note_on,0,0,7,,,,,,,,,,6,,44,50
3600,note_on,0,0,4,,,,,,,,,,3,,71,63
3600,note_on,720,0,6,,,,,,,,,,5,,54,0
3600,note_on,0,0,6,,,,,,,,,,5,,56,50
3660,note_on,60,0,3,,,,,,,,,,2,,74,64
3690,note_on,30,0,3,,,,,,,,,,2,,74,0
3720,note_on,30,0,3,,,,,,,,,,2,,74,64
3750,note_on,30,0,3,,,,,,,,,,2,,74,0
3780,note_on,30,0,3,,,,,,,,,,2,,74,64
3810,note_on,30,0,3,,,,,,,,,,2,,74,0
3840,note_on,0,0,6,,,,,,,,,,5,,57,50
3840,note_on,0,0,7,,,,,,,,,,6,,45,50
3840,note_on,240,0,4,,,,,,,,,,3,,71,0
3840,note_on,0,0,4,,,,,,,,,,3,,64,63
3840,note_on,240,0,6,,,,,,,,,,5,,56,0
3840,note_on,30,0,3,,,,,,,,,,2,,73,64
3840,note_on,240,0,7,,,,,,,,,,6,,44,0
3960,note_on,120,0,6,,,,,,,,,,5,,57,0
3960,note_on,120,0,4,,,,,,,,,,3,,64,0
3960,note_on,0,0,4,,,,,,,,,,3,,69,63
3960,note_on,0,0,7,,,,,,,,,,6,,42,50
3960,note_on,120,0,7,,,,,,,,,,6,,45,0
3960,note_on,0,0,6,,,,,,,,,,5,,54,50
3960,note_on,3817,0,5,,,,,,,,,,4,,66,50
4080,note_on,120,0,7,,,,,,,,,,6,,42,0
4080,note_on,240,0,3,,,,,,,,,,2,,73,0
4080,note_on,0,0,6,,,,,,,,,,5,,50,50
4080,note_on,120,0,6,,,,,,,,,,5,,54,0
4080,note_on,0,0,3,,,,,,,,,,2,,71,64
4080,note_on,0,0,7,,,,,,,,,,6,,38,50
4125,note_on,45,0,3,,,,,,,,,,2,,71,0
4125,note_on,0,0,3,,,,,,,,,,2,,73,64
4140,note_on,15,0,3,,,,,,,,,,2,,73,0
4140,note_on,0,0,3,,,,,,,,,,2,,71,64
4155,note_on,15,0,3,,,,,,,,,,2,,71,0
4155,note_on,0,0,3,,,,,,,,,,2,,73,64
4170,note_on,15,0,3,,,,,,,,,,2,,73,0
4170,note_on,0,0,3,,,,,,,,,,2,,71,64
4185,note_on,0,0,3,,,,,,,,,,2,,73,64
4185,note_on,15,0,3,,,,,,,,,,2,,71,0
4200,note_on,240,0,4,,,,,,,,,,3,,69,0
4200,note_on,120,0,7,,,,,,,,,,6,,38,0
4200,note_on,0,0,7,,,,,,,,,,6,,40,50
4200,note_on,240,0,5,,,,,,,,,,4,,66,0
4200,note_on,0,0,5,,,,,,,,,,4,,64,50
4200,note_on,0,0,4,,,,,,,,,,3,,68,63
4200,note_on,0,0,6,,,,,,,,,,5,,52,50
4200,note_on,0,0,3,,,,,,,,,,2,,71,64
4200,note_on,15,0,3,,,,,,,,,,2,,73,0
4200,note_on,120,0,6,,,,,,,,,,5,,50,0
4260,note_on,60,0,5,,,,,,,,,,4,,64,0
4260,note_on,0,0,5,,,,,,,,,,4,,62,50
4260,note_on,0,0,3,,,,,,,,,,2,,69,64
4260,note_on,60,0,3,,,,,,,,,,2,,71,0
4290,note_on,30,0,3,,,,,,,,,,2,,69,0
4290,note_on,0,0,3,,,,,,,,,,2,,71,64
4320,note_on,0,0,5,,,,,,,,,,4,,61,50
4320,note_on,0,0,6,,,,,,,,,,5,,45,50
4320,note_on,120,0,6,,,,,,,,,,5,,52,0
4320,note_on,30,0,3,,,,,,,,,,2,,71,0
4320,note_on,0,0,3,,,,,,,,,,2,,69,64
4320,note_on,60,0,5,,,,,,,,,,4,,62,0
4320,note_on,0,0,7,,,,,,,,,,6,,33,50
4320,note_on,120,0,7,,,,,,,,,,6,,40,0
4320,note_on,0,0,4,,,,,,,,,,3,,57,63
4320,note_on,120,0,4,,,,,,,,,,3,,68,0
4350,note_on,30,0,3,,,,,,,,,,2,,69,0
4380,note_on,30,0,3,,,,,,,,,,2,,69,64
4410,note_on,30,0,3,,,,,,,,,,2,,69,0
4440,note_on,120,0,6,,,,,,,,,,5,,45,0
4440,note_on,120,0,4,,,,,,,,,,3,,57,0
4440,note_on,120,0,7,,,,,,,,,,6,,33,0
4440,note_on,30,0,3,,,,,,,,,,2,,71,64
4440,note_on,120,0,5,,,,,,,,,,4,,61,0
4470,note_on,30,0,3,,,,,,,,,,2,,71,0
4500,note_on,30,0,3,,,,,,,,,,2,,73,64
4500,note_on,60,0,4,,,,,,,,,,3,,69,63
4530,note_on,30,0,3,,,,,,,,,,2,,73,0
4530,note_on,30,0,4,,,,,,,,,,3,,69,0
4560,note_on,30,0,4,,,,,,,,,,3,,71,63
4560,note_on,30,0,3,,,,,,,,,,2,,74,64
4590,note_on,30,0,4,,,,,,,,,,3,,71,0
4590,note_on,30,0,3,,,,,,,,,,2,,74,0
4620,note_on,30,0,4,,,,,,,,,,3,,69,63
4620,note_on,30,0,3,,,,,,,,,,2,,73,64
4650,note_on,30,0,4,,,,,,,,,,3,,69,0
4650,note_on,30,0,3,,,,,,,,,,2,,73,0
4680,note_on,30,0,4,,,,,,,,,,3,,71,63
4680,note_on,30,0,3,,,,,,,,,,2,,74,64
4710,note_on,30,0,4,,,,,,,,,,3,,71,0
4710,note_on,30,0,3,,,,,,,,,,2,,74,0
4740,note_on,30,0,3,,,,,,,,,,2,,76,64
4740,note_on,30,0,4,,,,,,,,,,3,,68,63
4770,note_on,30,0,3,,,,,,,,,,2,,76,0
4770,note_on,30,0,4,,,,,,,,,,3,,68,0
4800,note_on,30,0,4,,,,,,,,,,3,,69,63
4800,note_on,30,0,3,,,,,,,,,,2,,73,64
4830,note_on,30,0,3,,,,,,,,,,2,,73,0
4860,note_on,30,0,3,,,,,,,,,,2,,69,64
4890,note_on,30,0,3,,,,,,,,,,2,,69,0
4920,note_on,120,0,4,,,,,,,,,,3,,69,0
4920,note_on,30,0,3,,,,,,,,,,2,,71,64
4950,note_on,30,0,3,,,,,,,,,,2,,71,0
4980,note_on,60,0,4,,,,,,,,,,3,,69,63
4980,note_on,30,0,3,,,,,,,,,,2,,73,64
5010,note_on,30,0,3,,,,,,,,,,2,,73,0
5010,note_on,30,0,4,,,,,,,,,,3,,69,0
5040,note_on,30,0,3,,,,,,,,,,2,,74,64
5040,note_on,30,0,4,,,,,,,,,,3,,71,63
5070,note_on,30,0,4,,,,,,,,,,3,,71,0
5070,note_on,30,0,3,,,,,,,,,,2,,74,0
5100,note_on,30,0,4,,,,,,,,,,3,,69,63
5100,note_on,30,0,3,,,,,,,,,,2,,73,64
5130,note_on,30,0,4,,,,,,,,,,3,,69,0
5130,note_on,30,0,3,,,,,,,,,,2,,73,0
5160,note_on,30,0,3,,,,,,,,,,2,,74,64
5160,note_on,30,0,4,,,,,,,,,,3,,71,63
5190,note_on,30,0,4,,,,,,,,,,3,,71,0
5190,note_on,30,0,3,,,,,,,,,,2,,74,0
5220,note_on,30,0,3,,,,,,,,,,2,,76,64
5220,note_on,30,0,4,,,,,,,,,,3,,68,63
5250,note_on,30,0,4,,,,,,,,,,3,,68,0
5250,note_on,30,0,3,,,,,,,,,,2,,76,0
5280,note_on,30,0,3,,,,,,,,,,2,,73,64
5280,note_on,30,0,4,,,,,,,,,,3,,69,63
5310,note_on,30,0,3,,,,,,,,,,2,,73,0
5340,note_on,30,0,3,,,,,,,,,,2,,69,64
5370,note_on,30,0,3,,,,,,,,,,2,,69,0
5400,note_on,120,0,4,,,,,,,,,,3,,69,0
5400,note_on,30,0,3,,,,,,,,,,2,,71,64
5430,note_on,30,0,3,,,,,,,,,,2,,71,0
5460,note_on,30,0,3,,,,,,,,,,2,,73,64
5460,note_on,60,0,4,,,,,,,,,,3,,69,63
5490,note_on,30,0,4,,,,,,,,,,3,,69,0
5490,note_on,30,0,3,,,,,,,,,,2,,73,0
5520,note_on,30,0,4,,,,,,,,,,3,,71,63
5520,note_on,30,0,3,,,,,,,,,,2,,74,64
5550,note_on,30,0,3,,,,,,,,,,2,,74,0
5550,note_on,30,0,4,,,,,,,,,,3,,71,0
5580,note_on,30,0,3,,,,,,,,,,2,,73,64
5580,note_on,30,0,4,,,,,,,,,,3,,69,63
5610,note_on,30,0,3,,,,,,,,,,2,,73,0
5610,note_on,30,0,4,,,,,,,,,,3,,69,0
5640,note_on,30,0,3,,,,,,,,,,2,,74,64
5640,note_on,30,0,4,,,,,,,,,,3,,71,63
5670,note_on,30,0,3,,,,,,,,,,2,,74,0
5670,note_on,30,0,4,,,,,,,,,,3,,71,0
5700,note_on,30,0,4,,,,,,,,,,3,,73,63
5700,note_on,30,0,3,,,,,,,,,,2,,76,64
5730,note_on,30,0,4,,,,,,,,,,3,,73,0
5730,note_on,30,0,3,,,,,,,,,,2,,76,0
5760,note_on,30,0,3,,,,,,,,,,2,,78,64
5760,note_on,30,0,4,,,,,,,,,,3,,74,63
5790,note_on,30,0,4,,,,,,,,,,3,,74,0
5790,note_on,30,0,3,,,,,,,,,,2,,78,0
5820,note_on,30,0,4,,,,,,,,,,3,,73,67
5820,note_on,30,0,3,,,,,,,,,,2,,76,67
5850,note_on,30,0,4,,,,,,,,,,3,,73,0
5850,note_on,30,0,3,,,,,,,,,,2,,76,0
5880,note_on,30,0,3,,,,,,,,,,2,,74,72
5880,note_on,30,0,4,,,,,,,,,,3,,71,71
5910,note_on,30,0,4,,,,,,,,,,3,,71,0
5910,note_on,30,0,3,,,,,,,,,,2,,74,0
5940,note_on,30,0,4,,,,,,,,,,3,,73,76
5940,note_on,30,0,3,,,,,,,,,,2,,76,76
5970,note_on,30,0,4,,,,,,,,,,3,,73,0
5970,note_on,30,0,3,,,,,,,,,,2,,76,0
6000,note_on,30,0,3,,,,,,,,,,2,,78,81
6000,note_on,30,0,4,,,,,,,,,,3,,74,80
6030,note_on,30,0,4,,,,,,,,,,3,,74,0
6030,note_on,30,0,3,,,,,,,,,,2,,78,0
6060,note_on,30,0,4,,,,,,,,,,3,,73,84
6060,note_on,30,0,3,,,,,,,,,,2,,76,85
6090,note_on,30,0,4,,,,,,,,,,3,,73,0
6090,note_on,30,0,3,,,,,,,,,,2,,76,0
6120,note_on,30,0,4,,,,,,,,,,3,,74,88
6120,note_on,30,0,3,,,,,,,,,,2,,78,89
6150,note_on,30,0,4,,,,,,,,,,3,,74,0
6150,note_on,30,0,3,,,,,,,,,,2,,78,0
6180,note_on,30,0,3,,,,,,,,,,2,,80,94
6180,note_on,30,0,4,,,,,,,,,,3,,71,92
6210,note_on,30,0,3,,,,,,,,,,2,,80,0
6210,note_on,30,0,4,,,,,,,,,,3,,71,0
6240,note_on,0,0,2,,,,,,,,,,1,,57,100
6240,note_on,0,0,1,,,,,,,,,,0,,81,100
6240,note_on,30,0,3,,,,,,,,,,2,,81,100
6240,note_on,30,0,4,,,,,,,,,,3,,73,96
6240,note_on,6112,0,2,,,,,,,,,,1,,45,100
6240,note_on,6117,0,1,,,,,,,,,,0,,69,100
6330,note_on,90,0,4,,,,,,,,,,3,,73,0
6330,note_on,90,0,3,,,,,,,,,,2,,81,0
6360,note_on,30,0,3,,,,,,,,,,2,,69,100
6360,note_on,30,0,4,,,,,,,,,,3,,57,100
6480,note_on,120,0,4,,,,,,,,,,3,,57,0
6480,note_on,2040,0,7,,,,,,,,,,6,,49,100
6480,note_on,120,0,3,,,,,,,,,,2,,69,0
6480,note_on,2040,0,5,,,,,,,,,,4,,64,100
6480,note_on,2040,0,6,,,,,,,,,,5,,61,100
6540,note_on,60,0,4,,,,,,,,,,3,,69,100
6540,note_on,60,0,3,,,,,,,,,,2,,81,100
6570,note_on,30,0,4,,,,,,,,,,3,,69,0
6570,note_on,90,0,7,,,,,,,,,,6,,49,0
6570,note_on,30,0,3,,,,,,,,,,2,,81,0
6570,note_on,90,0,5,,,,,,,,,,4,,64,0
6570,note_on,90,0,6,,,,,,,,,,5,,61,0
6600,note_on,30,0,3,,,,,,,,,,2,,81,100
6600,note_on,30,0,6,,,,,,,,,,5,,49,100
6600,note_on,30,0,7,,,,,,,,,,6,,37,100
6600,note_on,30,0,4,,,,,,,,,,3,,69,100
6600,note_on,30,0,5,,,,,,,,,,4,,52,100
6630,note_on,30,0,3,,,,,,,,,,2,,81,0
6630,note_on,30,0,4,,,,,,,,,,3,,69,0
6660,note_on,30,0,3,,,,,,,,,,2,,81,100
6660,note_on,30,0,4,,,,,,,,,,3,,69,100
6690,note_on,30,0,3,,,,,,,,,,2,,81,0
6690,note_on,30,0,4,,,,,,,,,,3,,69,0
6720,note_on,120,0,5,,,,,,,,,,4,,52,0
6720,note_on,120,0,6,,,,,,,,,,5,,49,0
6720,note_on,30,0,4,,,,,,,,,,3,,68,100
6720,note_on,120,0,7,,,,,,,,,,6,,37,0
6720,note_on,30,0,3,,,,,,,,,,2,,80,100
6780,note_on,60,0,7,,,,,,,,,,6,,49,100
6780,note_on,60,0,3,,,,,,,,,,2,,80,0
6780,note_on,60,0,5,,,,,,,,,,4,,64,100
6780,note_on,0,0,3,,,,,,,,,,2,,81,100
6780,note_on,0,0,4,,,,,,,,,,3,,69,100
6780,note_on,60,0,4,,,,,,,,,,3,,68,0
6780,note_on,60,0,6,,,,,,,,,,5,,61,100
6810,note_on,30,0,3,,,,,,,,,,2,,81,0
6810,note_on,30,0,7,,,,,,,,,,6,,49,0
6810,note_on,30,0,6,,,,,,,,,,5,,61,0
6810,note_on,30,0,5,,,,,,,,,,4,,64,0
6810,note_on,30,0,4,,,,,,,,,,3,,69,0
6840,note_on,30,0,3,,,,,,,,,,2,,81,100
6840,note_on,30,0,4,,,,,,,,,,3,,69,100
6840,note_on,30,0,6,,,,,,,,,,5,,61,100
6840,note_on,30,0,7,,,,,,,,,,6,,49,100
6840,note_on,30,0,5,,,,,,,,,,4,,64,100
6870,note_on,30,0,5,,,,,,,,,,4,,64,0
6870,note_on,30,0,4,,,,,,,,,,3,,69,0
6870,note_on,30,0,6,,,,,,,,,,5,,61,0
6870,note_on,30,0,7,,,,,,,,,,6,,49,0
6870,note_on,30,0,3,,,,,,,,,,2,,81,0
6900,note_on,30,0,5,,,,,,,,,,4,,64,100
6900,note_on,30,0,6,,,,,,,,,,5,,61,100
6900,note_on,30,0,4,,,,,,,,,,3,,69,100
6900,note_on,30,0,7,,,,,,,,,,6,,49,100
6900,note_on,30,0,3,,,,,,,,,,2,,81,100
6930,note_on,30,0,7,,,,,,,,,,6,,49,0
6930,note_on,30,0,5,,,,,,,,,,4,,64,0
6930,note_on,30,0,4,,,,,,,,,,3,,69,0
6930,note_on,30,0,3,,,,,,,,,,2,,81,0
6930,note_on,30,0,6,,,,,,,,,,5,,61,0
6960,note_on,30,0,4,,,,,,,,,,3,,68,100
6960,note_on,30,0,3,,,,,,,,,,2,,80,100
6960,note_on,30,0,5,,,,,,,,,,4,,62,100
6960,note_on,30,0,7,,,,,,,,,,6,,47,100
6960,note_on,30,0,6,,,,,,,,,,5,,59,100
7020,note_on,0,0,5,,,,,,,,,,4,,64,100
7020,note_on,0,0,4,,,,,,,,,,3,,69,100
7020,note_on,60,0,4,,,,,,,,,,3,,68,0
7020,note_on,60,0,7,,,,,,,,,,6,,47,0
7020,note_on,0,0,6,,,,,,,,,,5,,61,100
7020,note_on,60,0,6,,,,,,,,,,5,,59,0
7020,note_on,0,0,7,,,,,,,,,,6,,49,100
7020,note_on,60,0,3,,,,,,,,,,2,,80,0
7020,note_on,60,0,5,,,,,,,,,,4,,62,0
7020,note_on,0,0,3,,,,,,,,,,2,,81,100
7050,note_on,30,0,4,,,,,,,,,,3,,69,0
7050,note_on,30,0,3,,,,,,,,,,2,,81,0
7050,note_on,30,0,7,,,,,,,,,,6,,49,0
7050,note_on,30,0,5,,,,,,,,,,4,,64,0
7050,note_on,30,0,6,,,,,,,,,,5,,61,0
7080,note_on,30,0,7,,,,,,,,,,6,,49,100
7080,note_on,30,0,6,,,,,,,,,,5,,61,100
7080,note_on,30,0,3,,,,,,,,,,2,,81,100
7080,note_on,30,0,5,,,,,,,,,,4,,64,100
7080,note_on,30,0,4,,,,,,,,,,3,,69,100
7110,note_on,30,0,7,,,,,,,,,,6,,49,0
7110,note_on,30,0,6,,,,,,,,,,5,,61,0
7110,note_on,30,0,3,,,,,,,,,,2,,81,0
7110,note_on,30,0,5,,,,,,,,,,4,,64,0
