tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
2039,note_on,59,0,1,,,,,,,,,0,,76,0
2040,note_on,0,0,2,,,,,,,,,1,,57,100
2040,note_on,1,0,1,,,,,,,,,0,,77,100
2040,note_on,120,0,2,,,,,,,,,1,,58,0
2100,note_on,60,0,1,,,,,,,,,0,,77,0
2100,note_on,0,0,1,,,,,,,,,0,,72,100
2159,note_on,119,0,2,,,,,,,,,1,,57,0
2159,note_on,59,0,1,,,,,,,,,0,,72,0
2160,note_on,1,0,2,,,,,,,,,1,,58,100
2160,note_on,1,0,1,,,,,,,,,0,,74,100
2199,note_on,39,0,1,,,,,,,,,0,,74,0
2200,note_on,1,0,1,,,,,,,,,0,,82,100
2239,note_on,39,0,1,,,,,,,,,0,,82,0
2240,note_on,1,0,1,,,,,,,,,0,,79,100
2279,note_on,39,0,1,,,,,,,,,0,,79,0
2280,note_on,120,0,2,,,,,,,,,1,,58,0
2280,note_on,0,0,1,,,,,,,,,0,,69,100
2280,note_on,0,0,2,,,,,,,,,1,,60,100
2280,note_on,1,0,1,,,,,,,,,0,,77,100
2330,note_on,50,0,2,,,,,,,,,1,,60,0
2330,note_on,50,0,1,,,,,,,,,0,,69,0
2330,note_on,0,0,1,,,,,,,,,0,,77,0
2400,note_on,70,0,1,,,,,,,,,0,,76,100
2400,note_on,0,0,1,,,,,,,,,0,,67,100
2400,note_on,70,0,2,,,,,,,,,1,,48,100
2450,note_on,50,0,1,,,,,,,,,0,,67,0
2450,note_on,0,0,1,,,,,,,,,0,,76,0
2450,note_on,50,0,2,,,,,,,,,1,,48,0
2520,note_on,0,0,1,,,,,,,,,0,,69,100
2520,note_on,70,0,2,,,,,,,,,1,,53,100
2520,note_on,70,0,1,,,,,,,,,0,,77,100
2521,note_on,1,0,1,,,,,,,,,0,,69,100
2639,note_on,119,0,2,,,,,,,,,1,,53,0
2640,note_on,1,0,2,,,,,,,,,1,,48,100
2759,note_on,119,0,2,,,,,,,,,1,,48,0
2760,note_on,1,0,2,,,,,,,,,1,,41,100
2879,note_on,0,0,1,,,,,,,,,0,,77,0
2879,note_on,358,0,1,,,,,,,,,0,,69,0
2879,note_on,119,0,2,,,,,,,,,1,,41,0
2880,note_on,0,0,1,,,,,,,,,0,,72,100
2880,note_on,1,0,1,,,,,,,,,0,,69,0
2880,note_on,1,0,2,,,,,,,,,1,,57,100
2939,note_on,59,0,1,,,,,,,,,0,,72,0
2940,note_on,1,0,1,,,,,,,,,0,,76,100
2999,note_on,59,0,1,,,,,,,,,0,,76,0
3000,note_on,120,0,2,,,,,,,,,1,,57,0
3000,note_on,1,0,1,,,,,,,,,0,,68,100
3000,note_on,0,0,2,,,,,,,,,1,,59,100
3059,note_on,59,0,1,,,,,,,,,0,,68,0
3060,note_on,1,0,1,,,,,,,,,0,,71,100
3119,note_on,59,0,1,,,,,,,,,0,,71,0
3120,note_on,120,0,2,,,,,,,,,1,,59,0
3120,note_on,1,0,1,,,,,,,,,0,,69,100
3120,note_on,0,0,2,,,,,,,,,1,,60,100
3239,note_on,119,0,2,,,,,,,,,1,,60,0
3239,note_on,119,0,1,,,,,,,,,0,,69,0
3240,note_on,1,0,2,,,,,,,,,1,,62,100
3240,polytouch,1,0,1,,,,,,,,0,0,,69,
3280,note_on,40,0,1,,,,,,,,,0,,77,100
3319,note_on,39,0,1,,,,,,,,,0,,77,0
3320,note_on,1,0,1,,,,,,,,,0,,79,100
3359,note_on,39,0,1,,,,,,,,,0,,79,0
3360,note_on,1,0,1,,,,,,,,,0,,81,100
3399,note_on,39,0,1,,,,,,,,,0,,81,0
3400,note_on,1,0,1,,,,,,,,,0,,79,100
3439,note_on,39,0,1,,,,,,,,,0,,79,0
3440,note_on,1,0,1,,,,,,,,,0,,77,100
3479,note_on,39,0,1,,,,,,,,,0,,77,0
3479,note_on,239,0,2,,,,,,,,,1,,62,0
3480,note_on,1,0,2,,,,,,,,,1,,60,100
3480,note_on,1,0,1,,,,,,,,,0,,76,100
3599,note_on,119,0,2,,,,,,,,,1,,60,0
3599,note_on,119,0,1,,,,,,,,,0,,76,0
3600,note_on,1,0,2,,,,,,,,,1,,57,100
3600,note_on,1,0,1,,,,,,,,,0,,72,100
3659,note_on,59,0,1,,,,,,,,,0,,72,0
3660,note_on,1,0,1,,,,,,,,,0,,76,100
3719,note_on,59,0,1,,,,,,,,,0,,76,0
3720,note_on,1,0,1,,,,,,,,,0,,68,100
3720,note_on,0,0,2,,,,,,,,,1,,59,100
3720,note_on,120,0,2,,,,,,,,,1,,57,0
3779,note_on,59,0,1,,,,,,,,,0,,68,0
3780,note_on,1,0,1,,,,,,,,,0,,71,100
3839,note_on,59,0,1,,,,,,,,,0,,71,0
3840,note_on,1,0,1,,,,,,,,,0,,69,100
3840,note_on,0,0,2,,,,,,,,,1,,60,100
3840,note_on,120,0,2,,,,,,,,,1,,59,0
3959,note_on,119,0,1,,,,,,,,,0,,69,0
3959,note_on,119,0,2,,,,,,,,,1,,60,0
3960,note_on,1,0,2,,,,,,,,,1,,56,100
3960,polytouch,1,0,1,,,,,,,,0,0,,69,
4000,note_on,40,0,1,,,,,,,,,0,,74,100
4039,note_on,39,0,1,,,,,,,,,0,,74,0
4040,note_on,1,0,1,,,,,,,,,0,,76,100
4079,note_on,39,0,1,,,,,,,,,0,,76,0
4080,note_on,1,0,1,,,,,,,,,0,,77,100
4119,note_on,39,0,1,,,,,,,,,0,,77,0
4120,note_on,1,0,1,,,,,,,,,0,,76,100
4159,note_on,39,0,1,,,,,,,,,0,,76,0
4160,note_on,1,0,1,,,,,,,,,0,,74,100
4199,note_on,39,0,1,,,,,,,,,0,,74,0
4199,note_on,239,0,2,,,,,,,,,1,,56,0
4200,note_on,1,0,2,,,,,,,,,1,,57,100
4200,note_on,1,0,1,,,,,,,,,0,,72,100
4319,note_on,119,0,2,,,,,,,,,1,,57,0
4319,note_on,119,0,1,,,,,,,,,0,,72,0
4320,note_on,1,0,2,,,,,,,,,1,,57,100
4320,note_on,1,0,1,,,,,,,,,0,,72,100
4380,note_on,0,0,1,,,,,,,,,0,,84,100
4380,note_on,60,0,1,,,,,,,,,0,,72,0
4439,note_on,59,0,1,,,,,,,,,0,,84,0
4440,note_on,1,0,1,,,,,,,,,0,,84,100
4440,note_on,0,0,2,,,,,,,,,1,,55,100
4440,note_on,120,0,2,,,,,,,,,1,,57,0
4500,note_on,0,0,1,,,,,,,,,0,,82,100
4500,note_on,60,0,1,,,,,,,,,0,,84,0
4559,note_on,59,0,1,,,,,,,,,0,,82,0
4560,note_on,0,0,2,,,,,,,,,1,,53,100
4560,note_on,120,0,2,,,,,,,,,1,,55,0
4560,note_on,1,0,1,,,,,,,,,0,,82,100
4620,note_on,60,0,1,,,,,,,,,0,,82,0
4620,note_on,0,0,1,,,,,,,,,0,,81,100
4679,note_on,119,0,2,,,,,,,,,1,,53,0
4679,note_on,59,0,1,,,,,,,,,0,,81,0
4680,note_on,1,0,2,,,,,,,,,1,,57,100
4680,note_on,1,0,1,,,,,,,,,0,,81,100
4740,note_on,0,0,1,,,,,,,,,0,,77,100
4740,note_on,60,0,1,,,,,,,,,0,,81,0
4799,note_on,59,0,1,,,,,,,,,0,,77,0
4800,note_on,1,0,1,,,,,,,,,0,,79,100
4800,note_on,0,0,2,,,,,,,,,1,,58,100
4800,note_on,120,0,2,,,,,,,,,1,,57,0
4860,note_on,60,0,1,,,,,,,,,0,,79,0
4860,note_on,0,0,1,,,,,,,,,0,,76,100
4919,note_on,59,0,1,,,,,,,,,0,,76,0
4920,note_on,0,0,2,,,,,,,,,1,,57,100
4920,note_on,1,0,1,,,,,,,,,0,,77,100
4920,note_on,120,0,2,,,,,,,,,1,,58,0
4980,note_on,0,0,1,,,,,,,,,0,,72,100
4980,note_on,60,0,1,,,,,,,,,0,,77,0
5039,note_on,59,0,1,,,,,,,,,0,,72,0
5039,note_on,119,0,2,,,,,,,,,1,,57,0
5040,note_on,1,0,2,,,,,,,,,1,,58,100
5040,note_on,1,0,1,,,,,,,,,0,,74,100
5079,note_on,39,0,1,,,,,,,,,0,,74,0
5080,note_on,1,0,1,,,,,,,,,0,,82,100
5119,note_on,39,0,1,,,,,,,,,0,,82,0
5120,note_on,1,0,1,,,,,,,,,0,,79,100
5159,note_on,39,0,1,,,,,,,,,0,,79,0
5160,note_on,120,0,2,,,,,,,,,1,,58,0
5160,note_on,1,0,1,,,,,,,,,0,,77,100
5160,note_on,0,0,1,,,,,,,,,0,,69,100
5160,note_on,0,0,2,,,,,,,,,1,,60,100
5210,note_on,50,0,2,,,,,,,,,1,,60,0
5210,note_on,50,0,1,,,,,,,,,0,,69,0
5210,note_on,0,0,1,,,,,,,,,0,,77,0
5280,note_on,70,0,2,,,,,,,,,1,,48,100
5280,note_on,0,0,1,,,,,,,,,0,,67,100
5280,note_on,70,0,1,,,,,,,,,0,,76,100
5330,note_on,50,0,1,,,,,,,,,0,,67,0
5330,note_on,0,0,1,,,,,,,,,0,,76,0
5330,note_on,50,0,2,,,,,,,,,1,,48,0
5400,note_on,70,0,1,,,,,,,,,0,,77,100
5400,note_on,0,0,1,,,,,,,,,0,,69,100
5400,note_on,70,0,2,,,,,,,,,1,,53,100
5519,note_on,119,0,2,,,,,,,,,1,,53,0
5520,note_on,1,0,2,,,,,,,,,1,,48,100
5639,note_on,119,0,2,,,,,,,,,1,,48,0
5640,note_on,1,0,2,,,,,,,,,1,,41,100
5759,note_on,0,0,1,,,,,,,,,0,,77,0
5759,note_on,359,0,1,,,,,,,,,0,,69,0
5759,note_on,119,0,2,,,,,,,,,1,,41,0
5760,note_on,0,0,1,,,,,,,,,0,,69,100
5760,note_on,1,0,1,,,,,,,,,0,,77,100
5760,note_on,1,0,2,,,,,,,,,1,,53,100
5879,note_on,119,0,2,,,,,,,,,1,,53,0
5879,note_on,119,0,1,,,,,,,,,0,,69,0
5879,note_on,0,0,1,,,,,,,,,0,,77,0
5880,note_on,1,0,1,,,,,,,,,0,,78,100
5880,note_on,0,0,1,,,,,,,,,0,,69,100
5880,note_on,1,0,2,,,,,,,,,1,,62,100
5999,note_on,119,0,2,,,,,,,,,1,,62,0
6000,note_on,1,0,2,,,,,,,,,1,,60,100
6119,note_on,119,0,2,,,,,,,,,1,,60,0
6119,note_on,239,0,1,,,,,,,,,0,,69,0
6119,note_on,0,0,1,,,,,,,,,0,,78,0
6120,note_on,1,0,2,,,,,,,,,1,,58,100
6120,note_on,1,0,1,,,,,,,,,0,,79,100
6120,note_on,0,0,1,,,,,,,,,0,,70,100
6239,note_on,119,0,2,,,,,,,,,1,,58,0
6239,note_on,0,0,1,,,,,,,,,0,,79,0
6239,note_on,119,0,1,,,,,,,,,0,,70,0
6240,note_on,0,0,1,,,,,,,,,0,,71,100
6240,note_on,1,0,2,,,,,,,,,1,,64,100
6240,note_on,1,0,1,,,,,,,,,0,,80,100
6359,note_on,119,0,2,,,,,,,,,1,,64,0
6360,note_on,1,0,2,,,,,,,,,1,,62,100
6479,note_on,239,0,1,,,,,,,,,0,,71,0
6479,note_on,0,0,1,,,,,,,,,0,,80,0
6479,note_on,119,0,2,,,,,,,,,1,,62,0
6480,note_on,0,0,1,,,,,,,,,0,,73,100
6480,polytouch,1,0,2,,,,,,,,100,1,,62,
6480,note_on,1,0,1,,,,,,,,,0,,81,100
6599,note_on,119,0,1,,,,,,,,,0,,73,0
6599,note_on,0,0,1,,,,,,,,,0,,81,0
6600,note_on,1,0,1,,,,,,,,,0,,69,100
6600,note_on,120,0,2,,,,,,,,,1,,57,100
6600,note_on,0,0,2,,,,,,,,,1,,45,100
6719,note_on,119,0,2,,,,,,,,,1,,45,0
6719,note_on,0,0,2,,,,,,,,,1,,57,0
6719,note_on,119,0,1,,,,,,,,,0,,69,0
6720,note_on,0,0,2,,,,,,,,,1,,43,100
6720,note_on,1,0,2,,,,,,,,,1,,55,100
6720,polytouch,1,0,1,,,,,,,,0,0,,69,
6839,note_on,119,0,2,,,,,,,,,1,,43,0
6839,note_on,0,0,2,,,,,,,,,1,,55,0
6840,note_on,0,0,1,,,,,,,,,0,,77,100
6840,note_on,120,0,1,,,,,,,,,0,,81,100
6840,polytouch,1,0,2,,,,,,,,100,1,,62,
6959,note_on,0,0,1,,,,,,,,,0,,81,0
6959,note_on,119,0,1,,,,,,,,,0,,77,0
6960,note_on,0,0,2,,,,,,,,,1,,41,100
6960,note_on,1,0,1,,,,,,,,,0,,69,100
6960,note_on,120,0,2,,,,,,,,,1,,53,100
7079,note_on,119,0,1,,,,,,,,,0,,69,0
7079,note_on,119,0,2,,,,,,,,,1,,41,0
7079,note_on,0,0,2,,,,,,,,,1,,53,0
7080,note_on,0,0,2,,,,,,,,,1,,38,100
7080,polytouch,1,0,1,,,,,,,,0,0,,69,
7080,note_on,1,0,2,,,,,,,,,1,,50,100
7199,note_on,119,0,2,,,,,,,,,1,,38,0
7199,note_on,0,0,2,,,,,,,,,1,,50,0
7200,note_on,120,0,1,,,,,,,,,0,,81,100
7200,polytouch,1,0,2,,,,,,,,100,1,,62,
7200,note_on,0,0,1,,,,,,,,,0,,78,100
7319,note_on,0,0,1,,,,,,,,,0,,81,0
7319,note_on,119,0,1,,,,,,,,,0,,78,0
7320,note_on,1,0,1,,,,,,,,,0,,69,100
7320,note_on,120,0,2,,,,,,,,,1,,54,100
7320,note_on,0,0,2,,,,,,,,,1,,42,100
7439,note_on,119,0,1,,,,,,,,,0,,69,0
7439,note_on,0,0,2,,,,,,,,,1,,54,0
7439,note_on,119,0,2,,,,,,,,,1,,42,0
7440,note_on,0,0,2,,,,,,,,,1,,39,100
7440,note_on,1,0,2,,,,,,,,,1,,51,100
7440,polytouch,1,0,1,,,,,,,,0,0,,69,
7559,note_on,119,0,2,,,,,,,,,1,,39,0
7559,note_on,0,0,2,,,,,,,,,1,,51,0
7560,note_on,1,0,2,,,,,,,,,1,,50,100
7560,note_on,0,0,2,,,,,,,,,1,,38,100
7560,polytouch,120,0,1,,,,,,,,0,0,,69,
7600,note_on,40,0,1,,,,,,,,,0,,77,100
7639,note_on,39,0,1,,,,,,,,,0,,77,0
7640,note_on,1,0,1,,,,,,,,,0,,79,100
7679,note_on,39,0,1,,,,,,,,,0,,79,0
7680,note_on,1,0,1,,,,,,,,,0,,81,100
7719,note_on,39,0,1,,,,,,,,,0,,81,0
7720,note_on,1,0,1,,,,,,,,,0,,79,100
7759,note_on,39,0,1,,,,,,,,,0,,79,0
7760,note_on,1,0,1,,,,,,,,,0,,77,100
7799,note_on,0,0,2,,,,,,,,,1,,50,0
7799,note_on,39,0,1,,,,,,,,,0,,77,0
7799,note_on,239,0,2,,,,,,,,,1,,38,0
7800,note_on,1,0,1,,,,,,,,,0,,76,100
7800,note_on,0,0,2,,,,,,,,,1,,36,100
7800,note_on,1,0,2,,,,,,,,,1,,48,100
7919,note_on,0,0,2,,,,,,,,,1,,48,0
7919,note_on,119,0,2,,,,,,,,,1,,36,0
7919,note_on,119,0,1,,,,,,,,,0,,76,0
7920,note_on,1,0,2,,,,,,,,,1,,60,100
7920,note_on,1,0,1,,,,,,,,,0,,69,100
7980,note_on,0,0,1,,,,,,,,,0,,81,100
7980,note_on,60,0,1,,,,,,,,,0,,69,0
8039,note_on,59,0,1,,,,,,,,,0,,81,0
8040,note_on,1,0,1,,,,,,,,,0,,81,100
8040,note_on,0,0,2,,,,,,,,,1,,59,100
8040,note_on,120,0,2,,,,,,,,,1,,60,0
8100,note_on,60,0,1,,,,,,,,,0,,81,0
8100,note_on,0,0,1,,,,,,,,,0,,80,100
8159,note_on,59,0,1,,,,,,,,,0,,80,0
8160,note_on,120,0,2,,,,,,,,,1,,59,0
8160,note_on,0,0,2,,,,,,,,,1,,57,100
8160,note_on,1,0,1,,,,,,,,,0,,80,100
8220,note_on,60,0,1,,,,,,,,,0,,80,0
8220,note_on,0,0,1,,,,,,,,,0,,77,100
8279,note_on,119,0,2,,,,,,,,,1,,57,0
8279,note_on,59,0,1,,,,,,,,,0,,77,0
8280,note_on,1,0,2,,,,,,,,,1,,56,100
8280,note_on,1,0,1,,,,,,,,,0,,77,100
8340,note_on,60,0,1,,,,,,,,,0,,77,0
8340,note_on,0,0,1,,,,,,,,,0,,76,100
8399,note_on,59,0,1,,,,,,,,,0,,76,0
8400,note_on,1,0,1,,,,,,,,,0,,76,100
8400,note_on,0,0,2,,,,,,,,,1,,52,100
8400,note_on,120,0,2,,,,,,,,,1,,56,0
8460,note_on,60,0,1,,,,,,,,,0,,76,0
8460,note_on,0,0,1,,,,,,,,,0,,74,100
8519,note_on,59,0,1,,,,,,,,,0,,74,0
8520,note_on,120,0,2,,,,,,,,,1,,52,0
8520,note_on,1,0,1,,,,,,,,,0,,74,100
8520,note_on,0,0,2,,,,,,,,,1,,57,100
8580,note_on,0,0,1,,,,,,,,,0,,72,100
8580,note_on,60,0,1,,,,,,,,,0,,74,0
8639,note_on,59,0,1,,,,,,,,,0,,72,0
8639,note_on,119,0,2,,,,,,,,,1,,57,0
8640,note_on,1,0,1,,,,,,,,,0,,65,100
8640,note_on,1,0,2,,,,,,,,,1,,50,100
8679,note_on,39,0,1,,,,,,,,,0,,65,0
8680,note_on,1,0,1,,,,,,,,,0,,74,100
8719,note_on,39,0,1,,,,,,,,,0,,74,0
8720,note_on,1,0,1,,,,,,,,,0,,71,100
8759,note_on,39,0,1,,,,,,,,,0,,71,0
8760,note_on,0,0,2,,,,,,,,,1,,52,100
8760,note_on,1,0,1,,,,,,,,,0,,69,100
8760,note_on,120,0,2,,,,,,,,,1,,50,0
8810,note_on,50,0,2,,,,,,,,,1,,52,0
8810,note_on,50,0,1,,,,,,,,,0,,69,0
8880,note_on,70,0,1,,,,,,,,,0,,68,100
8880,note_on,70,0,2,,,,,,,,,1,,40,100
8930,note_on,50,0,2,,,,,,,,,1,,40,0
8930,note_on,50,0,1,,,,,,,,,0,,68,0
9000,note_on,70,0,1,,,,,,,,,0,,69,100
9000,note_on,0,0,1,,,,,,,,,0,,60,100
9000,note_on,70,0,2,,,,,,,,,1,,57,100
9119,note_on,119,0,2,,,,,,,,,1,,57,0
9120,note_on,1,0,2,,,,,,,,,1,,52,100
9239,note_on,119,0,2,,,,,,,,,1,,52,0
9240,note_on,1,0,2,,,,,,,,,1,,45,100
9359,note_on,119,0,2,,,,,,,,,1,,45,0
9359,note_on,359,0,1,,,,,,,,,0,,60,0
9359,note_on,0,0,1,,,,,,,,,0,,69,0
9360,note_on,1,0,1,,,,,,,,,0,,77,100
9360,note_on,0,0,1,,,,,,,,,0,,69,100
9360,note_on,1,0,2,,,,,,,,,1,,53,100
9479,note_on,119,0,1,,,,,,,,,0,,69,0
9479,note_on,0,0,1,,,,,,,,,0,,77,0
9479,note_on,119,0,2,,,,,,,,,1,,53,0
9480,note_on,1,0,1,,,,,,,,,0,,78,100
9480,note_on,0,0,1,,,,,,,,,0,,69,100
9480,note_on,1,0,2,,,,,,,,,1,,62,100
9599,note_on,119,0,2,,,,,,,,,1,,62,0
9600,note_on,1,0,2,,,,,,,,,1,,60,100
9719,note_on,0,0,1,,,,,,,,,0,,78,0
9719,note_on,119,0,2,,,,,,,,,1,,60,0
9719,note_on,239,0,1,,,,,,,,,0,,69,0
9720,note_on,1,0,1,,,,,,,,,0,,79,100
9720,note_on,0,0,1,,,,,,,,,0,,70,100
9720,note_on,1,0,2,,,,,,,,,1,,58,100
9839,note_on,0,0,1,,,,,,,,,0,,79,0
9839,note_on,119,0,1,,,,,,,,,0,,70,0
9839,note_on,119,0,2,,,,,,,,,1,,58,0
9840,note_on,1,0,2,,,,,,,,,1,,64,100
9840,note_on,0,0,1,,,,,,,,,0,,71,100
9840,note_on,1,0,1,,,,,,,,,0,,80,100
9959,note_on,119,0,2,,,,,,,,,1,,64,0
9960,note_on,1,0,2,,,,,,,,,1,,62,100
10079,note_on,239,0,1,,,,,,,,,0,,71,0
10079,note_on,0,0,1,,,,,,,,,0,,80,0
10079,note_on,119,0,2,,,,,,,,,1,,62,0
10080,polytouch,1,0,2,,,,,,,,100,1,,62,
10080,note_on,0,0,1,,,,,,,,,0,,73,100
10080,note_on,1,0,1,,,,,,,,,0,,81,100
10199,note_on,0,0,1,,,,,,,,,0,,81,0
10199,note_on,119,0,1,,,,,,,,,0,,73,0
10200,note_on,120,0,2,,,,,,,,,1,,57,100
10200,note_on,0,0,2,,,,,,,,,1,,45,100
10200,note_on,1,0,1,,,,,,,,,0,,69,100
10319,note_on,119,0,2,,,,,,,,,1,,45,0
10319,note_on,0,0,2,,,,,,,,,1,,57,0
10319,note_on,119,0,1,,,,,,,,,0,,69,0
10320,note_on,1,0,2,,,,,,,,,1,,55,100
10320,note_on,0,0,2,,,,,,,,,1,,43,100
10320,polytouch,1,0,1,,,,,,,,0,0,,69,
10439,note_on,0,0,2,,,,,,,,,1,,55,0
10439,note_on,119,0,2,,,,,,,,,1,,43,0
10440,polytouch,1,0,2,,,,,,,,100,1,,62,
10440,note_on,120,0,1,,,,,,,,,0,,81,100
10440,note_on,0,0,1,,,,,,,,,0,,77,100
10559,note_on,119,0,1,,,,,,,,,0,,77,0
10559,note_on,0,0,1,,,,,,,,,0,,81,0
10560,note_on,1,0,1,,,,,,,,,0,,69,100
10560,note_on,0,0,2,,,,,,,,,1,,41,100
