tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
360,note_on,30,0,4,,,,,,,,,,3,,84,0
360,note_on,0,0,6,,,,,,,,,,5,,67,100
360,note_on,0,0,2,,,,,,,,,,1,,79,0
360,note_on,0,0,4,,,,,,,,,,3,,84,100
360,note_on,30,0,6,,,,,,,,,,5,,67,0
360,note_on,120,0,7,,,,,,,,,,6,,55,0
360,note_on,120,0,2,,,,,,,,,,1,,67,0
360,note_on,0,0,2,,,,,,,,,,1,,64,100
360,note_on,0,0,7,,,,,,,,,,6,,52,100
390,note_on,30,0,4,,,,,,,,,,3,,84,0
390,note_on,0,0,4,,,,,,,,,,3,,84,100
390,note_on,30,0,6,,,,,,,,,,5,,67,0
390,note_on,0,0,6,,,,,,,,,,5,,67,100
390,note_on,30,0,5,,,,,,,,,,4,,76,0
390,note_on,0,0,5,,,,,,,,,,4,,76,100
420,note_on,30,0,4,,,,,,,,,,3,,84,0
420,note_on,0,0,4,,,,,,,,,,3,,84,100
420,note_on,30,0,5,,,,,,,,,,4,,76,0
420,note_on,0,0,5,,,,,,,,,,4,,76,100
420,note_on,30,0,6,,,,,,,,,,5,,67,0
420,note_on,0,0,6,,,,,,,,,,5,,67,100
450,note_on,30,0,5,,,,,,,,,,4,,76,0
450,note_on,0,0,5,,,,,,,,,,4,,76,100
450,note_on,0,0,4,,,,,,,,,,3,,84,100
450,note_on,30,0,4,,,,,,,,,,3,,84,0
450,note_on,0,0,6,,,,,,,,,,5,,67,100
450,note_on,30,0,6,,,,,,,,,,5,,67,0
480,note_on,0,0,4,,,,,,,,,,3,,84,100
480,note_on,30,0,4,,,,,,,,,,3,,84,0
480,note_on,120,0,2,,,,,,,,,,1,,64,0
480,note_on,0,0,2,,,,,,,,,,1,,76,0
480,note_on,0,0,2,,,,,,,,,,1,,72,100
480,note_on,120,0,7,,,,,,,,,,6,,52,0
480,note_on,0,0,2,,,,,,,,,,1,,60,100
480,note_on,30,0,6,,,,,,,,,,5,,67,0
480,note_on,0,0,5,,,,,,,,,,4,,76,100
480,note_on,30,0,5,,,,,,,,,,4,,76,0
480,note_on,0,0,6,,,,,,,,,,5,,67,100
480,note_on,0,0,7,,,,,,,,,,6,,48,100
510,note_on,30,0,5,,,,,,,,,,4,,76,0
510,note_on,30,0,4,,,,,,,,,,3,,84,0
510,note_on,0,0,4,,,,,,,,,,3,,84,100
510,note_on,0,0,5,,,,,,,,,,4,,76,100
510,note_on,0,0,6,,,,,,,,,,5,,67,100
510,note_on,30,0,6,,,,,,,,,,5,,67,0
540,note_on,0,0,5,,,,,,,,,,4,,76,100
540,note_on,30,0,5,,,,,,,,,,4,,76,0
540,note_on,0,0,6,,,,,,,,,,5,,67,100
540,note_on,30,0,6,,,,,,,,,,5,,67,0
540,note_on,30,0,4,,,,,,,,,,3,,84,0
540,note_on,0,0,4,,,,,,,,,,3,,84,100
570,note_on,0,0,6,,,,,,,,,,5,,67,100
570,note_on,30,0,4,,,,,,,,,,3,,84,0
570,note_on,30,0,6,,,,,,,,,,5,,67,0
570,note_on,0,0,5,,,,,,,,,,4,,76,100
570,note_on,30,0,5,,,,,,,,,,4,,76,0
570,note_on,0,0,4,,,,,,,,,,3,,84,100
600,note_on,30,0,5,,,,,,,,,,4,,76,0
600,note_on,0,0,7,,,,,,,,,,6,,52,100
600,note_on,0,0,2,,,,,,,,,,1,,64,100
600,note_on,0,0,2,,,,,,,,,,1,,76,100
600,note_on,0,0,2,,,,,,,,,,1,,72,0
600,note_on,30,0,4,,,,,,,,,,3,,84,0
600,note_on,120,0,7,,,,,,,,,,6,,48,0
600,note_on,0,0,6,,,,,,,,,,5,,67,100
600,note_on,30,0,6,,,,,,,,,,5,,67,0
600,note_on,120,0,2,,,,,,,,,,1,,60,0
600,note_on,0,0,5,,,,,,,,,,4,,76,100
600,note_on,0,0,4,,,,,,,,,,3,,84,100
630,note_on,0,0,6,,,,,,,,,,5,,67,100
630,note_on,30,0,5,,,,,,,,,,4,,76,0
630,note_on,0,0,5,,,,,,,,,,4,,76,100
630,note_on,0,0,4,,,,,,,,,,3,,84,100
630,note_on,30,0,4,,,,,,,,,,3,,84,0
630,note_on,30,0,6,,,,,,,,,,5,,67,0
660,note_on,30,0,4,,,,,,,,,,3,,84,0
660,note_on,0,0,4,,,,,,,,,,3,,84,100
660,note_on,30,0,5,,,,,,,,,,4,,76,0
660,note_on,0,0,5,,,,,,,,,,4,,76,100
660,note_on,30,0,6,,,,,,,,,,5,,67,0
660,note_on,0,0,6,,,,,,,,,,5,,67,100
690,note_on,0,0,6,,,,,,,,,,5,,67,100
690,note_on,30,0,6,,,,,,,,,,5,,67,0
690,note_on,0,0,4,,,,,,,,,,3,,84,100
690,note_on,30,0,4,,,,,,,,,,3,,84,0
690,note_on,0,0,5,,,,,,,,,,4,,76,100
690,note_on,30,0,5,,,,,,,,,,4,,76,0
720,note_on,0,0,6,,,,,,,,,,5,,67,100
720,note_on,30,0,6,,,,,,,,,,5,,67,0
720,note_on,0,0,2,,,,,,,,,,1,,67,100
720,note_on,0,0,2,,,,,,,,,,1,,79,100
720,note_on,0,0,5,,,,,,,,,,4,,76,100
720,note_on,30,0,5,,,,,,,,,,4,,76,0
720,note_on,0,0,2,,,,,,,,,,1,,76,0
720,note_on,120,0,2,,,,,,,,,,1,,64,0
720,note_on,30,0,4,,,,,,,,,,3,,84,0
720,note_on,0,0,4,,,,,,,,,,3,,84,100
720,note_on,120,0,7,,,,,,,,,,6,,52,0
720,note_on,0,0,7,,,,,,,,,,6,,55,100
750,note_on,30,0,5,,,,,,,,,,4,,76,0
750,note_on,0,0,5,,,,,,,,,,4,,76,100
750,note_on,30,0,4,,,,,,,,,,3,,84,0
750,note_on,0,0,4,,,,,,,,,,3,,84,100
750,note_on,30,0,6,,,,,,,,,,5,,67,0
750,note_on,0,0,6,,,,,,,,,,5,,67,100
780,note_on,30,0,5,,,,,,,,,,4,,76,0
780,note_on,0,0,5,,,,,,,,,,4,,76,100
780,note_on,30,0,6,,,,,,,,,,5,,67,0
780,note_on,30,0,4,,,,,,,,,,3,,84,0
780,note_on,0,0,4,,,,,,,,,,3,,84,100
780,note_on,0,0,6,,,,,,,,,,5,,67,100
810,note_on,30,0,6,,,,,,,,,,5,,67,0
810,note_on,0,0,6,,,,,,,,,,5,,67,100
810,note_on,30,0,5,,,,,,,,,,4,,76,0
810,note_on,30,0,4,,,,,,,,,,3,,84,0
810,note_on,0,0,4,,,,,,,,,,3,,84,100
810,note_on,0,0,5,,,,,,,,,,4,,76,100
840,note_on,0,0,2,,,,,,,,,,1,,64,100
840,note_on,0,0,2,,,,,,,,,,1,,76,100
840,note_on,0,0,2,,,,,,,,,,1,,79,0
840,note_on,120,0,2,,,,,,,,,,1,,67,0
840,note_on,0,0,5,,,,,,,,,,4,,76,100
840,note_on,0,0,7,,,,,,,,,,6,,52,100
840,note_on,120,0,7,,,,,,,,,,6,,55,0
840,note_on,0,0,4,,,,,,,,,,3,,84,100
840,note_on,30,0,4,,,,,,,,,,3,,84,0
840,note_on,30,0,5,,,,,,,,,,4,,76,0
840,note_on,0,0,6,,,,,,,,,,5,,67,100
840,note_on,30,0,6,,,,,,,,,,5,,67,0
870,note_on,0,0,6,,,,,,,,,,5,,67,100
870,note_on,30,0,6,,,,,,,,,,5,,67,0
870,note_on,0,0,5,,,,,,,,,,4,,76,100
870,note_on,30,0,5,,,,,,,,,,4,,76,0
870,note_on,0,0,4,,,,,,,,,,3,,84,100
870,note_on,30,0,4,,,,,,,,,,3,,84,0
900,note_on,0,0,5,,,,,,,,,,4,,76,100
900,note_on,30,0,5,,,,,,,,,,4,,76,0
900,note_on,0,0,6,,,,,,,,,,5,,67,100
900,note_on,0,0,4,,,,,,,,,,3,,84,100
900,note_on,30,0,4,,,,,,,,,,3,,84,0
900,note_on,30,0,6,,,,,,,,,,5,,67,0
930,note_on,0,0,4,,,,,,,,,,3,,84,100
930,note_on,0,0,5,,,,,,,,,,4,,76,100
930,note_on,0,0,6,,,,,,,,,,5,,67,100
930,note_on,30,0,6,,,,,,,,,,5,,67,0
930,note_on,30,0,5,,,,,,,,,,4,,76,0
930,note_on,30,0,4,,,,,,,,,,3,,84,0
960,note_on,120,0,2,,,,,,,,,,1,,64,0
960,note_on,0,0,2,,,,,,,,,,1,,76,0
960,note_on,0,0,2,,,,,,,,,,1,,60,100
960,note_on,0,0,4,,,,,,,,,,3,,84,100
960,note_on,0,0,2,,,,,,,,,,1,,72,100
960,note_on,0,0,5,,,,,,,,,,4,,76,100
960,note_on,120,0,7,,,,,,,,,,6,,52,0
960,note_on,0,0,7,,,,,,,,,,6,,48,100
960,note_on,30,0,6,,,,,,,,,,5,,67,0
960,note_on,0,0,6,,,,,,,,,,5,,67,100
960,note_on,30,0,4,,,,,,,,,,3,,84,0
960,note_on,30,0,5,,,,,,,,,,4,,76,0
1080,note_on,120,0,4,,,,,,,,,,3,,84,0
1080,note_on,1080,0,3,,,,,,,,,,2,,60,0
1080,note_on,120,0,7,,,,,,,,,,6,,48,0
1080,note_on,120,0,2,,,,,,,,,,1,,60,0
1080,note_on,0,0,2,,,,,,,,,,1,,72,0
1080,note_on,0,0,1,,,,,,,,,,0,,64,0
1080,note_on,1080,0,1,,,,,,,,,,0,,72,0
1080,note_on,0,0,3,,,,,,,,,,2,,72,0
1080,note_on,120,0,5,,,,,,,,,,4,,76,0
1080,note_on,120,0,6,,,,,,,,,,5,,67,0
1200,note_on,120,0,1,,,,,,,,,,0,,64,100
1200,note_on,120,0,6,,,,,,,,,,5,,60,100
1200,note_on,0,0,1,,,,,,,,,,0,,72,100
1200,note_on,120,0,2,,,,,,,,,,1,,64,100
1200,note_on,0,0,2,,,,,,,,,,1,,72,100
1260,note_on,0,0,2,,,,,,,,,,1,,64,0
1260,note_on,60,0,6,,,,,,,,,,5,,60,0
1260,note_on,0,0,1,,,,,,,,,,0,,64,0
1260,note_on,60,0,1,,,,,,,,,,0,,72,0
1260,note_on,60,0,2,,,,,,,,,,1,,72,0
1320,note_on,60,0,6,,,,,,,,,,5,,59,100
1320,note_on,0,0,1,,,,,,,,,,0,,74,100
1320,note_on,60,0,1,,,,,,,,,,0,,67,100
1320,note_on,0,0,6,,,,,,,,,,5,,62,100
1320,note_on,60,0,2,,,,,,,,,,1,,67,100
1320,note_on,0,0,2,,,,,,,,,,1,,74,100
1380,note_on,60,0,6,,,,,,,,,,5,,62,0
1380,note_on,0,0,6,,,,,,,,,,5,,59,0
1380,note_on,0,0,2,,,,,,,,,,1,,67,0
1380,note_on,60,0,1,,,,,,,,,,0,,74,0
1380,note_on,0,0,1,,,,,,,,,,0,,67,0
1380,note_on,60,0,2,,,,,,,,,,1,,74,0
1440,note_on,0,0,2,,,,,,,,,,1,,76,100
1440,note_on,60,0,2,,,,,,,,,,1,,72,100
1440,note_on,60,0,1,,,,,,,,,,0,,72,100
1440,note_on,60,0,6,,,,,,,,,,5,,64,100
1440,note_on,0,0,6,,,,,,,,,,5,,60,100
1440,note_on,0,0,1,,,,,,,,,,0,,76,100
1500,note_on,60,0,6,,,,,,,,,,5,,60,0
1500,note_on,0,0,6,,,,,,,,,,5,,64,0
1500,note_on,0,0,1,,,,,,,,,,0,,72,0
1500,note_on,60,0,1,,,,,,,,,,0,,76,0
1500,note_on,0,0,2,,,,,,,,,,1,,72,0
1500,note_on,60,0,2,,,,,,,,,,1,,76,0
1560,note_on,0,0,6,,,,,,,,,,5,,62,100
1560,note_on,60,0,1,,,,,,,,,,0,,74,100
1560,note_on,0,0,1,,,,,,,,,,0,,77,100
1560,note_on,60,0,6,,,,,,,,,,5,,65,100
1560,note_on,0,0,2,,,,,,,,,,1,,77,100
1560,note_on,60,0,2,,,,,,,,,,1,,74,100
1620,note_on,0,0,6,,,,,,,,,,5,,65,0
1620,note_on,60,0,6,,,,,,,,,,5,,62,0
1620,note_on,0,0,2,,,,,,,,,,1,,74,0
1620,note_on,60,0,1,,,,,,,,,,0,,77,0
1620,note_on,0,0,1,,,,,,,,,,0,,74,0
1620,note_on,60,0,2,,,,,,,,,,1,,77,0
1680,note_on,60,0,1,,,,,,,,,,0,,76,100
1680,note_on,0,0,1,,,,,,,,,,0,,79,100
1680,note_on,60,0,6,,,,,,,,,,5,,67,100
1680,note_on,60,0,2,,,,,,,,,,1,,76,100
1680,note_on,0,0,2,,,,,,,,,,1,,79,100
1680,note_on,0,0,6,,,,,,,,,,5,,64,100
1740,note_on,60,0,2,,,,,,,,,,1,,79,0
1740,note_on,0,0,2,,,,,,,,,,1,,76,0
1740,note_on,60,0,6,,,,,,,,,,5,,64,0
1740,note_on,0,0,6,,,,,,,,,,5,,67,0
1740,note_on,60,0,1,,,,,,,,,,0,,79,0
1740,note_on,0,0,1,,,,,,,,,,0,,76,0
1800,note_on,60,0,6,,,,,,,,,,5,,64,100
1800,note_on,0,0,6,,,,,,,,,,5,,60,100
1800,note_on,0,0,2,,,,,,,,,,1,,76,100
1800,note_on,60,0,2,,,,,,,,,,1,,72,100
1800,note_on,60,0,1,,,,,,,,,,0,,72,100
1800,note_on,0,0,1,,,,,,,,,,0,,76,100
1860,note_on,0,0,1,,,,,,,,,,0,,72,0
1860,note_on,60,0,2,,,,,,,,,,1,,76,0
1860,note_on,60,0,1,,,,,,,,,,0,,76,0
1860,note_on,0,0,2,,,,,,,,,,1,,72,0
1860,note_on,0,0,6,,,,,,,,,,5,,64,0
1860,note_on,60,0,6,,,,,,,,,,5,,60,0
1920,note_on,840,0,5,,,,,,,,,,4,,83,100
1920,note_on,0,0,3,,,,,,,,,,2,,67,100
1920,note_on,840,0,3,,,,,,,,,,2,,55,100
1920,note_on,840,0,4,,,,,,,,,,3,,86,100
1920,note_on,60,0,1,,,,,,,,,,0,,71,100
1920,note_on,840,0,7,,,,,,,,,,6,,43,100
1920,note_on,0,0,1,,,,,,,,,,0,,74,100
1920,note_on,60,0,6,,,,,,,,,,5,,59,100
1920,note_on,0,0,2,,,,,,,,,,1,,74,100
1920,note_on,0,0,6,,,,,,,,,,5,,62,100
1920,note_on,60,0,2,,,,,,,,,,1,,67,100
1950,note_on,0,0,6,,,,,,,,,,5,,62,100
1950,note_on,0,0,4,,,,,,,,,,3,,86,100
1950,note_on,0,0,6,,,,,,,,,,5,,59,100
1950,note_on,0,0,6,,,,,,,,,,5,,59,0
1950,note_on,30,0,6,,,,,,,,,,5,,62,0
1950,note_on,30,0,5,,,,,,,,,,4,,83,0
1950,note_on,0,0,5,,,,,,,,,,4,,83,100
1950,note_on,30,0,4,,,,,,,,,,3,,86,0
1980,note_on,0,0,6,,,,,,,,,,5,,59,100
1980,note_on,0,0,6,,,,,,,,,,5,,59,0
1980,note_on,30,0,6,,,,,,,,,,5,,62,0
1980,note_on,0,0,5,,,,,,,,,,4,,83,100
1980,note_on,0,0,4,,,,,,,,,,3,,86,100
1980,note_on,30,0,5,,,,,,,,,,4,,83,0
1980,note_on,0,0,6,,,,,,,,,,5,,62,100
1980,note_on,30,0,4,,,,,,,,,,3,,86,0
2010,note_on,30,0,5,,,,,,,,,,4,,83,0
2010,note_on,0,0,5,,,,,,,,,,4,,83,100
2010,note_on,0,0,6,,,,,,,,,,5,,62,100
2010,note_on,0,0,6,,,,,,,,,,5,,59,100
2010,note_on,30,0,6,,,,,,,,,,5,,62,0
2010,note_on,30,0,4,,,,,,,,,,3,,86,0
2010,note_on,0,0,4,,,,,,,,,,3,,86,100
2010,note_on,0,0,6,,,,,,,,,,5,,59,0
2040,note_on,0,0,7,,,,,,,,,,6,,47,100
2040,note_on,0,0,6,,,,,,,,,,5,,62,100
2040,note_on,0,0,6,,,,,,,,,,5,,59,100
2040,note_on,0,0,6,,,,,,,,,,5,,59,0
2040,note_on,120,0,7,,,,,,,,,,6,,43,0
2040,note_on,0,0,5,,,,,,,,,,4,,83,100
2040,note_on,30,0,6,,,,,,,,,,5,,62,0
2040,note_on,30,0,4,,,,,,,,,,3,,86,0
2040,note_on,0,0,4,,,,,,,,,,3,,86,100
2040,note_on,30,0,5,,,,,,,,,,4,,83,0
2070,note_on,0,0,5,,,,,,,,,,4,,83,100
2070,note_on,30,0,4,,,,,,,,,,3,,86,0
2070,note_on,30,0,6,,,,,,,,,,5,,62,0
2070,note_on,0,0,6,,,,,,,,,,5,,59,0
2070,note_on,0,0,6,,,,,,,,,,5,,59,100
2070,note_on,0,0,6,,,,,,,,,,5,,62,100
2070,note_on,0,0,4,,,,,,,,,,3,,86,100
2070,note_on,30,0,5,,,,,,,,,,4,,83,0
2100,note_on,30,0,4,,,,,,,,,,3,,86,0
2100,note_on,0,0,6,,,,,,,,,,5,,59,0
2100,note_on,30,0,5,,,,,,,,,,4,,83,0
2100,note_on,0,0,5,,,,,,,,,,4,,83,100
2100,note_on,30,0,6,,,,,,,,,,5,,62,0
2100,note_on,0,0,6,,,,,,,,,,5,,59,100
2100,note_on,0,0,4,,,,,,,,,,3,,86,100
2100,note_on,0,0,6,,,,,,,,,,5,,62,100
2130,note_on,30,0,4,,,,,,,,,,3,,86,0
2130,note_on,0,0,6,,,,,,,,,,5,,62,100
2130,note_on,30,0,6,,,,,,,,,,5,,62,0
2130,note_on,0,0,6,,,,,,,,,,5,,59,100
2130,note_on,30,0,5,,,,,,,,,,4,,83,0
2130,note_on,0,0,5,,,,,,,,,,4,,83,100
2130,note_on,0,0,4,,,,,,,,,,3,,86,100
2130,note_on,0,0,6,,,,,,,,,,5,,59,0
2160,note_on,0,0,7,,,,,,,,,,6,,50,100
2160,note_on,30,0,5,,,,,,,,,,4,,83,0
2160,note_on,0,0,5,,,,,,,,,,4,,83,100
2160,note_on,120,0,7,,,,,,,,,,6,,47,0
2160,note_on,0,0,4,,,,,,,,,,3,,86,100
2160,note_on,0,0,6,,,,,,,,,,5,,62,100
2160,note_on,0,0,6,,,,,,,,,,5,,59,100
2160,note_on,0,0,6,,,,,,,,,,5,,59,0
2160,note_on,30,0,6,,,,,,,,,,5,,62,0
2160,note_on,30,0,4,,,,,,,,,,3,,86,0
2190,note_on,0,0,4,,,,,,,,,,3,,86,100
2190,note_on,0,0,5,,,,,,,,,,4,,83,100
2190,note_on,30,0,5,,,,,,,,,,4,,83,0
2190,note_on,30,0,4,,,,,,,,,,3,,86,0
2190,note_on,0,0,6,,,,,,,,,,5,,62,100
2190,note_on,30,0,6,,,,,,,,,,5,,62,0
2190,note_on,0,0,6,,,,,,,,,,5,,59,0
2190,note_on,0,0,6,,,,,,,,,,5,,59,100
2220,note_on,0,0,6,,,,,,,,,,5,,59,100
2220,note_on,30,0,4,,,,,,,,,,3,,86,0
2220,note_on,0,0,4,,,,,,,,,,3,,86,100
2220,note_on,30,0,6,,,,,,,,,,5,,62,0
2220,note_on,30,0,5,,,,,,,,,,4,,83,0
2220,note_on,0,0,5,,,,,,,,,,4,,83,100
2220,note_on,0,0,6,,,,,,,,,,5,,62,100
2220,note_on,0,0,6,,,,,,,,,,5,,59,0
2250,note_on,30,0,4,,,,,,,,,,3,,86,0
2250,note_on,0,0,4,,,,,,,,,,3,,86,100
2250,note_on,30,0,6,,,,,,,,,,5,,62,0
2250,note_on,0,0,6,,,,,,,,,,5,,59,0
2250,note_on,0,0,6,,,,,,,,,,5,,59,100
2250,note_on,0,0,6,,,,,,,,,,5,,62,100
2250,note_on,30,0,5,,,,,,,,,,4,,83,0
2250,note_on,0,0,5,,,,,,,,,,4,,83,100
2280,note_on,0,0,4,,,,,,,,,,3,,86,100
2280,note_on,30,0,4,,,,,,,,,,3,,86,0
2280,note_on,0,0,7,,,,,,,,,,6,,47,100
2280,note_on,120,0,7,,,,,,,,,,6,,50,0
2280,note_on,30,0,5,,,,,,,,,,4,,83,0
2280,note_on,0,0,5,,,,,,,,,,4,,83,100
